Disability,married,Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Yes,Married,Other,30.841810835810573,3.18826132658861,A,178.51026876495095,C,-40.23323356413907,-57.18043829299789,B,1
Yes,Widowed,Non-binary,-82.24558654528687,16.24532624056126,D,-213.6571923495522,E,151.77875019771082,134.62502037212914,C,1
Both,Widowed,F,130.45716753781656,-104.40206540079011,B,44.681408295155975,A,97.93754443756309,-74.39495648730465,C,0
Mental,Divorced,Non-binary,-23.398578920279224,-158.68833109632817,D,154.22383143356015,A,37.249050141777964,-193.86683923906907,C,1
Mental,Married,Non-binary,-39.069905456998306,28.54522610492544,C,172.90615482740705,D,-21.187015483484277,120.38278847675478,A,1
Physical,Married,Male,-146.2529744122296,48.48097562408753,E,-77.6314047755344,E,-132.76615120587186,-4.545770179657166,B,1
Both,Married,Other,67.51084307881757,-15.98676067847319,D,-25.41152506589229,B,49.06715880364248,-17.843194292810864,B,1
Both,Divorced,F,-78.13954955851257,60.90851996118486,B,74.43228939694112,E,59.591484410187014,21.1964857462128,E,0
Yes,Widowed,M,-125.06924981018723,-25.96905126765189,D,-133.31831277252493,D,-32.31879288546071,-45.676501952607794,A,0
Physical,Married,F,-79.38641454825367,106.77577461461527,D,-106.52669579189859,A,130.3137203346391,-43.80790410401349,B,0
No,Widowed,F,20.590704189208154,-183.92407980078528,C,31.334024623352093,B,-30.059947163238547,59.33928790377387,E,0
Physical,Divorced,Other,-20.696626501644285,70.1001291318802,B,-21.107121927852475,A,-108.74998292561602,10.974335492553058,C,0
No,Single,Other,112.14016414231811,-80.07480169718568,D,50.28575170893488,C,15.292202423766268,-50.27806730270555,A,1
Both,Single,Female,-29.090853908069796,120.21600678263576,C,-11.763596921382135,E,-80.2083477389318,-134.59986072707682,D,0
Yes,Widowed,Other,-192.10175425819196,-63.01019211356876,A,8.989339819979495,B,-95.75307928271381,-47.80695430839664,A,0
Both,Single,M,-171.27173234819938,-226.5329470430634,C,-9.524491949007857,A,-12.94150653872372,-46.00472009386471,B,0
Mental,Widowed,Male,-75.08421646992144,-38.09398883251626,D,122.59570400211032,C,-17.677155273581082,-18.457544810443043,B,0
Mental,Married,Other,177.24944776204222,-117.94655184444662,A,-56.49349961778556,D,45.8060429336105,-71.69446185617288,A,1
None,Divorced,Male,88.6998157562081,-143.65150770802944,E,-65.15766953913726,C,-222.657938033763,162.39481421289426,D,1
Yes,Married,Male,28.72547288702638,-35.6662294882093,A,-47.22373366048336,D,18.513723190103605,-27.194715308647076,A,0
Both,Widowed,Other,39.87535297338592,60.639082923407486,D,40.91983942440572,A,44.71678168530473,29.85094915163388,E,0
Mental,Divorced,Female,-146.39620268916133,-150.09956270053297,B,76.72977275914445,C,-117.08953455161549,30.60660444170295,B,0
Mental,Divorced,F,104.39713116612216,-113.83193789656463,D,-51.15245309635304,D,174.5843262014708,94.24619957332276,D,1
Both,Divorced,Other,-33.02985261547919,-77.87088264650895,A,24.354228279479834,C,45.920830675158655,-29.526107955169078,E,0
No,Single,Other,-114.04659594520945,200.30277230089303,D,31.343645195393055,A,-220.4072671167336,65.85109334612955,D,0
Physical,Single,Non-binary,16.522878606988254,-27.993621502228333,D,53.654980581452236,D,-131.1123075362855,-109.86486163115678,D,1
Both,Divorced,Female,66.1843263409288,-19.94637076099852,D,84.39101980569914,D,37.35202598474946,-171.50449391306847,C,1
None,Divorced,Male,-79.53738428131938,-38.63981086968565,D,-53.57703993307336,D,10.093347655777704,22.55698043847788,D,0
Yes,Single,Other,48.966244325217396,-121.10494873841529,C,70.31731900884317,A,-69.17661230323772,23.79959031450682,C,0
Both,Divorced,Non-binary,32.97694641041476,2.6176794108771975,E,-3.3158236406840134,E,-20.798702016036337,-77.61183454028226,B,0
Yes,Married,Non-binary,87.45395885351168,153.79814685830274,A,-109.38078631723292,E,103.93142518803779,70.59648235177221,B,1
Both,Single,Male,159.29424715880333,9.412738496296855,B,218.0702568561562,A,-13.553658239033004,-29.28854674885274,B,0
Physical,Divorced,F,34.43438391517003,51.58547118013351,C,115.57028462063761,C,26.99433714106837,48.15784094095158,D,0
Both,Divorced,Other,162.37309192852553,141.31528522214734,A,26.99602327868995,A,140.8010856056406,13.932253989433734,B,0
None,Widowed,Female,3.2943818379765553,-82.95351164819739,A,-15.252583343738161,D,-66.83837801234851,-31.33296812544174,D,1
Both,Divorced,Female,122.65815462447365,-75.21436499390597,C,23.085998893444966,C,-141.95123447930249,250.9600290365568,D,1
Physical,Divorced,F,-95.32209078657475,-12.571981637632248,D,-64.62646168859403,B,-120.32645170249805,182.55609661873314,C,0
No,Married,F,11.821616607335999,-30.058565685625886,A,109.45429046012418,D,-84.94267101862636,124.07267730202594,D,1
Mental,Single,Female,88.56471009666468,-22.7665928285546,B,91.46871504909474,C,130.1166377589399,-104.85285104537934,A,0
Mental,Divorced,Male,-4.690846457862984,44.37173771281684,C,-146.59213515817115,A,77.59792002884247,77.03455622098494,B,1
No,Widowed,Male,-63.73009006838147,-30.13381783302697,B,73.83834282039287,B,124.25195855120994,86.59958599942058,A,0
None,Single,M,30.837346265464465,9.008771297638592,D,85.6207759317457,B,-254.36841295750625,112.03749736106752,C,1
Mental,Widowed,M,115.34343994217163,-4.280952743654601,A,-25.85746818322238,D,-209.77633048743166,-66.1439895171523,D,0
Both,Widowed,F,-158.91255817886326,-27.996415559054867,B,82.04318194544908,B,-72.05069040633995,-138.91072393204382,D,1
Yes,Widowed,Non-binary,116.05670259945127,-33.10716044059683,E,-252.26325663787867,B,-75.00702733173998,224.2325444360032,E,0
Yes,Divorced,Male,134.96004742723008,144.56473619635693,E,133.7355738596805,C,25.646164273432387,69.34326993912129,A,0
None,Divorced,M,77.14873531219612,93.20594111619995,E,53.19969502980868,C,-211.15013762578562,-43.48721415859871,E,0
Yes,Married,Female,2.9363876623681606,-76.55417725960835,D,-21.101937310391346,C,58.641061250764324,41.75639180325872,E,0
Yes,Single,Male,38.55656408194678,-81.2848966035153,D,-28.715928949144974,B,-76.35410156396125,-314.0323593792237,A,0
None,Single,Non-binary,89.715964662726,21.965648968129738,D,-264.7635076456241,C,-22.32189205491879,-109.60375903087784,A,0
Mental,Single,Other,-19.461858851452597,88.6923057071169,D,-93.05473259434565,E,-87.65419946807683,-109.40292938419074,A,1
Both,Divorced,Female,-59.06662948396434,-172.76866532128696,B,-124.22554414782789,D,-19.665685843770692,160.86076236355913,C,0
Yes,Widowed,Non-binary,-52.77070785768396,-42.50427987251543,B,128.17915161938117,C,-73.25478614908579,-85.64831531592473,C,0
Physical,Widowed,M,78.17161792546044,35.14549892460202,D,107.36914229167749,B,163.5469893186071,-144.72945352617901,D,0
None,Single,F,-87.57880070098022,16.546008284057585,A,15.366434222383042,E,9.727513719262753,146.83626897801477,B,0
No,Widowed,Female,21.14958537493549,65.26276625964215,B,-23.210297641367884,C,143.14540080496704,-63.48984057024054,B,0
None,Single,Non-binary,63.10741530530647,-63.74313572114971,A,135.87678606332315,D,-85.53024242846732,-97.20751028372811,E,1
Physical,Married,Non-binary,-118.06883633431788,0.23587611824048482,D,89.53094877849186,C,-10.707366105336263,102.31818790318572,E,1
Yes,Widowed,Other,18.76464334888648,-71.61204163224791,E,52.753160248661835,C,219.54701171897173,-1.1438917578868963,A,0
Both,Single,Female,96.03154520562126,-44.26690933529522,B,31.06043425739288,D,-27.202539647523587,37.18374055636049,D,1
No,Widowed,Male,-113.66229016844318,58.168309091097704,B,45.5576734787053,A,112.15604410605324,32.53078929354395,B,0
None,Married,Male,127.98331503424542,58.43809409354542,E,116.57425332638951,B,28.837553305702933,84.91268701763451,B,0
None,Single,M,35.71439668828341,2.1475346115369502,E,-38.056502513480076,C,-133.22781084176626,-112.35139016984704,A,1
Yes,Widowed,M,84.82879597253753,-110.73642388466524,E,117.75260158417187,B,241.4860117789952,109.26219750591773,B,1
Yes,Single,Male,64.93326732344305,49.822510061886646,A,-101.26295985269054,E,-1.6965494422200706,-31.71430021361209,D,1
Physical,Divorced,M,80.72508582332006,-16.863788154844435,B,43.39115985884806,D,-76.00124362292105,-104.71138899156375,E,0
Physical,Married,Male,63.86035153032259,32.71995867191568,B,81.15528925292168,A,-46.23219320543224,-38.728554942690565,C,0
Mental,Widowed,Male,109.86112651995575,-10.12007556298449,C,-83.08415702288843,D,-87.44698801145032,-107.45878692871929,C,1
None,Widowed,Female,-4.6481470126845705,-138.47926867753583,E,8.693479094048422,D,-108.2400077378071,-132.96972944437846,B,1
None,Single,Non-binary,47.34975535307554,-29.981621543445762,A,-17.750415275369505,A,-41.32779487720682,-12.072072215237394,D,0
Physical,Divorced,Other,-23.625346991720534,-4.591133817724663,E,-54.73179719595209,E,31.775389774037027,169.09874982313505,B,0
Physical,Widowed,Male,55.575784192611344,42.95790383084531,B,58.6267608875228,A,63.57125284400266,-23.904627639608325,A,1
Yes,Single,M,59.65823975537673,-142.6831380963941,D,62.37251916828893,D,10.227317024283229,-107.14093375545129,D,0
Mental,Single,Non-binary,142.56344620970097,-103.70569921607216,B,59.138076771020934,C,39.23824522359952,105.38909175753875,B,0
Yes,Widowed,F,-228.357327337715,60.196631064349525,D,-121.73507377822833,E,39.0170909379887,127.34377784267939,E,1
Both,Divorced,F,23.43145504313744,41.192697608975,D,10.866854073882525,C,-14.88908706322126,-65.86505712372269,E,1
Mental,Single,Male,-91.78061620746668,-81.91157288864933,D,-0.36066312070993933,D,-112.92488756177816,28.690900020222116,E,0
Mental,Widowed,Male,-68.07384993428464,-118.4789749951932,B,-132.8155778133026,D,95.10292617465194,146.3335933684502,B,0
No,Widowed,Other,9.856548749467127,21.089781831791313,C,-7.6857405249128625,B,30.439198426003266,34.23374168206738,A,0
None,Married,Other,36.742693491053224,157.72464707587602,B,142.3617695642036,A,117.738356305809,68.92930432697983,C,0
Both,Widowed,Male,-133.20677748097276,-9.665187920758806,D,6.69203243355736,E,-64.7677538904637,-226.69341411242695,B,1
No,Married,Female,-40.537376833262165,93.52451361177212,E,47.865564426184626,B,114.64995527321844,-23.481950318302793,A,0
No,Married,Non-binary,79.29063090166943,178.8414442298445,D,77.71636025500499,A,59.819196372081315,0.37651543225464,C,0
Yes,Single,Non-binary,-65.49856998397156,-112.12914731816595,E,46.159286553772574,C,-132.966814664449,129.11298329169043,E,0
None,Single,Female,259.440602017678,-47.46325104142173,B,1.9792966887444716,A,76.26297274696888,-160.91403689013205,C,1
No,Married,F,-51.50225512260989,-9.447910724039438,C,225.79364805208652,E,28.535869935346682,39.11139550495035,B,0
Yes,Divorced,F,110.03201777678791,-54.88948265496661,B,5.8269038056097715,C,104.05618368245895,64.9014187662021,B,1
None,Widowed,Male,-69.73908509914324,105.6099970287948,E,-116.39988424942631,B,187.88215157034537,-59.429526045709636,A,0
No,Divorced,Other,122.91049451498415,17.754650262463706,C,-93.60789750420736,E,-118.14681736640394,34.97039243519539,E,0
None,Divorced,Non-binary,-371.31092735341934,95.99130248334762,A,-17.203083430063405,E,-158.28503105858337,9.25656723090574,D,1
Physical,Widowed,Male,-48.98754519978697,54.108293440543555,C,91.10786236243335,B,-53.670776134353304,-163.10852590296938,E,1
None,Married,F,-49.75547682915051,17.91155601044209,C,-15.039444610360352,B,-24.54680725446145,34.610469310454114,B,0
No,Widowed,Non-binary,-5.566399533303159,-3.755589149766947,B,-149.49264741260362,C,113.4482427746095,9.592544066610136,B,0
Mental,Widowed,Male,-13.133127613369885,-55.23993602677175,A,21.393159053710008,B,-47.85405649157449,22.941199446737112,A,0
Physical,Divorced,M,100.68784910900615,54.11462811364124,B,-88.93874053753747,C,84.46326063794683,-108.77166184092688,E,0
Yes,Single,Female,248.95901745600932,-102.83777693123481,A,95.87594649181833,B,-29.42025678260933,-36.197315164508794,D,0
Yes,Divorced,Male,-233.2392398582091,230.45914283388566,A,26.852158316308365,A,-0.16274954326226623,-8.841872220348435,B,1
Both,Single,Male,-3.104569848546802,-178.78842833270394,E,173.045737537864,A,-25.23093119581819,-133.53232195576226,D,0
None,Married,Female,-51.0683014445694,-65.68525360439435,D,92.25135434963836,D,-27.28656122224884,-126.1877695283856,C,0
Physical,Single,Female,-93.7245258842895,170.41587023241607,D,145.75705161879807,C,-76.75554867955063,-73.28436447571256,A,0
Yes,Married,F,55.945034036728494,229.32422408932052,C,62.404937719910535,B,-34.67493982572344,-66.71356675760123,E,0
Mental,Divorced,F,37.228195367262956,-12.754799195768632,C,138.11202598698037,E,-29.38416344485384,53.19681163748615,A,1
Both,Single,Male,-20.242708496871742,-7.460147785912254,C,-80.41561606504234,D,45.521410012882335,-42.29078034809659,D,1
Yes,Divorced,Other,-175.82491041460165,-342.599865371967,A,-148.64089999238956,B,139.0166410146795,94.33411121963933,A,1
Physical,Divorced,Male,-48.8760895124484,-57.05710606688147,D,-27.542194723191376,D,214.62930806687712,-38.38645788285702,E,0
Both,Married,Male,-147.50515621150444,59.31479678416321,C,71.96227017400707,D,-59.15051750814002,-199.2363194735774,C,0
Yes,Widowed,F,85.02899369791514,-47.303582376101296,E,-177.73470726339858,A,15.107307197081973,109.8521378361242,A,1
No,Widowed,F,179.155167536731,46.91552892009383,D,-20.65343609911067,E,-0.11035854660550867,71.93822533812619,E,1
None,Widowed,M,150.84321118734695,71.02659449552415,E,-9.566730098581957,E,163.99443129521737,-39.33646699340944,A,0
No,Married,Male,-90.36547442376823,-139.5535415456456,B,-230.20153046980124,E,-89.58457936749666,-0.727083064121501,A,0
No,Divorced,Other,7.142990571356321,-173.30607121029175,B,141.6194488018475,D,-27.8761151160582,177.43672832444696,C,1
None,Single,M,84.47896336812181,-157.3496754221847,B,48.096065524367056,D,173.2478277070519,42.18129029307697,A,0
No,Widowed,Other,-121.85250983811777,73.99052709170992,B,28.98033297082615,A,40.56898696862468,133.8863350662284,E,0
No,Married,F,112.49350135486524,-33.055134960132705,E,160.6305866700314,C,117.96615599898344,89.56969014459558,B,1
Both,Married,M,6.9784323301592375,-145.04928613175665,B,117.75122639384054,E,182.8804334308505,94.8849011104855,A,1
Physical,Married,M,-136.0561896644927,47.836330274362716,A,-7.683764323348809,A,14.114576170061364,11.850935909626411,C,1
Mental,Married,Male,53.84163554436846,57.926518277176534,B,47.803285961469975,D,-51.1897651361368,-119.81493941623343,A,1
No,Single,Other,55.66691294273618,-20.92989930747893,C,18.803553850640036,D,-60.757626625680075,131.11644017205717,C,1
Physical,Divorced,Male,-12.111110372249655,22.563316097435006,B,21.34783882308963,E,-157.21988577936926,-125.16725611023274,B,0
None,Single,Non-binary,-1.5589303315316767,9.201433387664139,D,-153.7298433322998,B,-5.095469886984273,105.51361267746395,E,0
None,Single,Non-binary,-62.057751362438154,-52.473378350510515,A,-6.093516908503587,A,97.9046082640502,33.98953492011388,A,0
Yes,Divorced,F,-156.17973936809742,35.7598313374919,E,54.28120096121527,D,14.247697198071533,-27.567551587992618,E,1
None,Married,F,-17.41127995134147,-261.7989674374761,C,-90.5237100463619,B,-225.57743843494157,-77.22086168030873,B,0
Both,Single,M,-153.21322442955724,-135.07699379877712,D,164.2353658200421,A,21.949405889849714,-248.61719020503693,A,0
Physical,Divorced,F,47.343200346380684,96.86321559386667,E,163.86187885390834,D,-0.20203229471464113,330.14952264064135,B,0
Physical,Single,Non-binary,17.502155956211926,147.90512195414593,C,-64.43479927223532,A,-86.47662077311627,-149.58548922399766,D,0
Physical,Divorced,Male,-99.61879161903933,83.70342647423199,B,-106.73892920962405,A,85.57935514630344,-39.84334240161459,C,1
Physical,Widowed,Other,-42.999087930396335,72.25750229259201,E,52.26868345389095,E,-19.883802019566385,-17.85522276483203,D,1
Yes,Married,F,-24.92437425816087,-123.0595108611312,C,82.74865057110692,D,33.81766371541904,-75.0276464325336,C,0
None,Single,Male,-182.8665189942842,171.02743605813262,A,-81.10313953125237,E,112.97013963775022,-122.94941846065434,A,0
None,Married,Non-binary,51.93170932091672,-16.16953417308042,C,76.69026876777933,D,11.076902217633986,-180.33683716621772,A,1
Yes,Married,M,50.8570379753261,149.06682455781336,E,-112.49718315067136,B,-76.7427025751794,-295.48381155301877,A,1
Mental,Widowed,Female,-30.235167553448537,-143.45516028476982,E,-153.2456319693298,A,-5.667542807976184,-43.04718874942825,E,0
None,Divorced,Female,-121.11230430821449,58.303337650752304,E,-87.05160418376728,D,278.766704494561,-71.01126167688334,D,1
None,Single,Non-binary,7.840133176363433,65.41204531258788,A,7.4923232578103685,B,74.77514515189732,-116.39991337579978,E,0
No,Married,Non-binary,-70.37744437545666,14.451535005441386,B,98.68322264696087,C,100.71668123515771,78.92279163107858,E,1
None,Married,F,-1.2515649722099291,111.80457154168057,E,80.80045099149606,B,-125.92289903235465,-96.93597754517249,D,1
Both,Divorced,F,73.62093288424938,-33.92955972872023,C,36.29834191652437,B,318.4712773665654,16.277476403325412,C,0
Mental,Widowed,Male,166.60714586405427,-70.93195128956152,E,89.66178648222942,A,-28.537993138967398,139.02738054154568,C,1
None,Married,Other,-25.178110775912838,51.83052967403956,A,20.592565862112572,D,-237.700856622591,97.82190497544316,B,1
Mental,Divorced,Male,108.6737446561276,79.61716905834332,E,-218.47956916680195,B,-20.655979626044243,-30.454706553899356,B,0
None,Single,M,-50.54843105331802,200.03075441655565,B,-80.32204497080828,C,57.196135405432535,143.1108497697992,A,1
