veteran,SEX,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Veteran,Female,21,-99.40314817968458,-387.14100858757996,E,E,D,E,-21.656734290883346,-40.44451819808062,-39.14873991671002,E,B,-57.70244203079626,D,E,0
Non-Veteran,M,38,51.68075877042838,-12.995366399254774,E,A,B,A,-24.904026418347893,-104.32669211849085,3.55050800094263,E,E,22.462846662700912,A,B,0
Veteran,Other,21,81.92261476489628,94.06172403591526,E,B,B,D,-1.9951322295481708,-1.98214997083067,-58.28047900846476,A,C,-75.55248701914005,B,B,0
Non-Veteran,Male,80,56.24779872354372,70.19530477332964,E,A,B,B,-130.35977260118835,10.637140802403186,39.379052437354105,D,C,270.92677644017203,D,E,1
No,M,73,-4.93287436736058,-193.1181815388577,D,E,B,B,197.376877106863,-45.39126243207799,-30.225800613793425,D,D,-136.0226489369052,E,C,1
No,Female,38,82.0215708318129,-163.73330094409292,A,A,E,E,-49.077199107438055,42.34524624051282,232.74448751749435,C,D,10.728447388986934,D,C,1
Non-Veteran,F,91,-163.75411087933924,-26.606498606012174,E,B,A,D,-45.53291586671216,57.53738888418122,-30.889470030770195,B,C,207.79857871991223,E,A,0
No,Other,54,-15.990325925902043,-128.32825398491272,A,B,A,D,3.3177168968908384,-22.322314430695357,112.82772773423329,E,A,127.68108090419268,D,C,1
Yes,F,76,113.86233743604927,113.81106971429067,E,E,C,B,-28.70300774322761,-182.08807143438415,4.102221482144219,C,B,-146.84768045771645,B,C,1
Non-Veteran,F,22,2.3246911633633665,-209.7391368717759,E,C,E,D,7.581046780638504,175.4762475190754,125.9522472570222,E,B,-75.41679183466393,D,C,0
Yes,Male,43,3.430850368823336,-68.80390196563701,D,A,C,D,25.935238560179325,48.362117278395765,-83.56962400776673,A,C,-143.68330263003958,E,A,0
No,M,25,-110.65299734280478,60.35911788454167,A,C,E,B,259.3862823501051,26.74334287284558,159.10286246947194,E,B,-85.73697948600108,E,B,0
No,F,97,-64.586628740134,-120.68938281855795,A,A,B,B,-77.89598832351543,17.5874375817689,80.19044824095948,A,E,-80.90958147617611,D,E,1
Yes,Female,87,-42.576044150654404,125.01806781963421,D,A,D,A,131.44881886288664,69.69152703558595,-149.1169777290859,B,C,-146.38276777257784,A,C,0
No,F,99,33.89099990385526,-25.53651400160127,B,B,E,D,130.93843841837767,-24.7964092166667,15.621786193799442,A,C,2.2944877029198474,C,B,0
No,Female,18,-26.584968252595164,41.45340567983105,B,A,C,E,-43.91098955866564,354.9886123702099,-184.25482657673396,E,D,71.07214163777857,C,A,1
No,Non-binary,57,-100.2725243024454,-104.97722935819907,A,B,D,E,-66.78876684810956,-17.17239438946702,58.02010693277923,A,E,-40.72609333677924,A,B,0
Non-Veteran,Non-binary,38,-32.184395148367166,-21.582963348957932,E,A,C,E,-108.8037008110677,99.00356584734028,-173.18980986716608,B,C,-180.91055225595235,E,D,1
No,M,96,-148.58128201425242,123.95952811637238,C,C,B,A,127.60947457359286,74.85918872352939,-105.91414894637849,D,B,-226.77479116269464,B,E,1
Yes,Female,20,-121.72606082267399,-94.21753614656113,B,D,B,D,76.70734983468523,-49.67673142344622,36.964421705935415,A,D,-150.22496471002526,B,B,0
Non-Veteran,Female,23,16.899206587088813,-13.777736117976897,B,B,D,C,95.98758967456217,152.99452595974702,68.17376790722335,C,C,-26.344907329216117,C,B,0
No,Non-binary,72,-74.03070907590026,-0.8451278163101736,B,E,D,D,-53.39481235137408,-116.78262537670305,73.04382039613398,E,B,-148.15010198735376,C,D,1
Non-Veteran,F,28,108.91259152447729,18.280321592044235,E,A,D,A,-89.41414581567723,189.93228112605493,-15.80084779902572,C,E,-134.449913185657,D,B,1
No,Male,47,149.51510867387444,-130.9846159658663,B,B,C,D,-38.117171110077535,89.66949513189343,131.420597580316,E,D,39.40839880110466,B,E,1
Non-Veteran,F,38,-236.74401658566092,0.6723451807031577,D,B,B,B,180.68873690108077,-13.893040430806908,-114.17600164833705,A,E,68.9775329105544,D,B,0
Non-Veteran,Female,61,-230.72582291576245,75.42991272576988,B,A,B,E,46.046503608439906,254.03967508944524,-171.5922151115724,B,A,-35.60435669641216,D,D,1
Non-Veteran,Other,23,40.85414276081195,-21.51186360465701,B,D,E,D,-72.25753206159364,184.12682511726547,111.1683072462344,B,C,-1.9918000584516722,D,C,0
Non-Veteran,Non-binary,88,-20.739513876109115,-127.56719088117623,A,A,C,E,39.40893263004981,-144.1484325436523,50.79372971162932,D,E,-57.20546182554331,E,E,0
Non-Veteran,F,43,-39.98315252676495,-69.9241752763955,A,D,E,C,105.01694529694375,15.011620714146249,-10.99218281750728,E,D,-256.0440162947565,E,B,1
Non-Veteran,M,93,-61.6750210372051,42.42626779026505,C,B,E,C,70.88792161625993,25.711631391722438,148.88143117008715,E,A,-67.33486217970196,A,B,1
No,M,31,-33.30687737777662,-167.0889873972299,B,A,D,B,-106.32711622877898,-50.095126553655724,1.4011824797595114,A,B,20.625777293981105,C,A,1
Yes,M,64,-48.303561280362324,-109.01095135203427,C,E,D,A,-7.695133482414522,174.04343892412524,-81.53467847684078,B,A,-35.624262826749224,A,D,1
Yes,Female,92,25.59180190705997,-185.24967238784353,C,D,C,E,-57.204244211742584,110.02956405403764,-59.64090195059896,D,C,103.1556432952796,E,D,0
No,F,38,-193.22876906770574,-122.66576353937926,A,E,C,D,-5.812482547988316,72.60959329381382,-19.80107228109377,D,C,-65.35300410137825,C,D,0
No,M,93,116.07514256083967,27.449995811340894,B,E,D,D,125.28812682141786,-230.18553134252647,-23.60470010359014,A,E,-9.177819248274908,D,E,0
Veteran,Non-binary,92,-57.808894997969,-304.3571119421698,B,E,E,A,114.62103415364619,-61.09798297278877,86.13555766969341,E,C,-25.374814826726812,D,C,1
No,Female,30,-152.55983178659724,40.41571815505855,D,B,C,C,162.3418666746317,-185.028560814425,-34.83513130335484,C,D,-36.012622315345446,D,B,1
Non-Veteran,Non-binary,35,-84.53223584282432,1.8497632164893179,B,B,B,C,78.98535719962409,30.314578526851705,13.069395512298925,C,C,-61.434118678484886,C,C,0
No,Other,60,116.13520759358028,35.6625252946848,B,D,C,B,10.603832262957367,0.054848521170634365,21.74656203637431,E,C,-35.5590233425528,A,E,0
Veteran,Other,18,17.366900380115368,186.54583146106233,E,A,E,E,39.795825760571034,175.98038045208918,-60.647516216798,C,A,125.19964346002956,E,A,1
No,M,81,-130.29870238261034,14.91356321182764,C,B,B,E,-61.148723765628944,-91.90784746678365,-62.407767149598705,A,E,-83.85899628423122,D,E,0
No,M,41,49.37463679926663,-23.002912774234975,E,A,C,D,-37.92293950463929,95.08995227588817,-40.913598241645204,D,E,-43.40400135778013,C,D,0
Veteran,Male,50,-51.7167387151285,44.46036648194091,B,A,A,B,-55.680878593885474,-157.17930197846968,-114.36832342678372,E,D,118.16683445820992,E,C,1
Non-Veteran,M,57,56.76275999558567,137.48104059152664,B,B,C,E,105.79952680223653,-28.61596352713811,-48.26631907851124,C,C,90.26664863972246,E,D,0
Yes,M,59,-53.77223064899044,2.236053492159217,E,E,E,B,-190.2632790548183,90.7935225365987,153.60936066232648,A,A,26.970156458506782,A,A,1
Non-Veteran,Other,95,-119.58350177733428,142.11411220799232,B,B,D,A,-37.308549730571926,49.32152831660642,-72.57627349462831,C,C,-3.894437437547229,C,B,1
Non-Veteran,Male,82,39.76768642937861,68.3420944334872,E,B,C,B,-84.22404326815298,-89.2373572485998,-34.41577533100298,B,C,-17.421152037519406,C,E,0
No,Female,73,144.86636713770667,74.94372217835921,B,D,C,D,222.29503271289443,28.670425258126897,-87.84312475827157,D,E,-180.01627259576372,D,E,1
Veteran,F,92,107.94763204955615,41.498997398635154,D,E,C,E,-58.81863932408303,-61.2518233833824,-128.76575257653587,D,C,-71.99880189060416,D,B,1
Yes,Male,37,52.11925507264012,226.11553191883104,E,D,D,C,-40.57933924877642,-39.04211558310254,-189.5553330822709,A,C,69.90935537608192,D,A,0
No,Male,57,120.69130181816217,-29.357569043127214,B,B,B,E,30.58926354109177,-14.93785499357898,-208.6324966568026,B,B,133.1044565688002,C,D,0
Yes,Other,99,-58.58275591974337,-202.8502799396516,D,E,C,E,-32.102101572590584,14.591348568012585,-46.09483547340912,A,E,-15.517781068561026,E,D,1
Yes,Female,31,167.36647129442468,63.36226736508625,B,A,D,A,58.76771538666106,-12.984937937840307,53.6442287995462,B,C,40.15501526303048,E,B,0
Veteran,Other,99,-6.030203782058171,-224.29221393964073,B,A,E,E,72.421986663272,174.6797657492598,75.45911487559438,D,B,31.598658293816012,C,D,1
Veteran,Female,60,-161.5147292809117,-147.1182560491514,D,E,C,B,78.81504544536783,116.52794301661199,149.9789671974823,B,A,-82.07591156728576,D,E,1
Yes,M,79,60.93067274569236,36.098003750938794,A,E,B,D,-83.44540872851863,119.84261997524467,38.89756560899624,A,A,113.8484783440314,D,D,0
No,Other,52,65.41385844792192,157.4828546269946,D,C,A,A,16.47001833066774,-36.85355888881099,-29.920275108802063,D,B,32.02609368508091,E,A,1
Yes,Female,58,127.44679444431833,-44.433882703234815,A,A,D,B,97.66639635959994,3.282303339210837,97.9687279934327,D,E,26.0083342756986,C,B,0
No,Male,50,13.052927110903024,60.43982890641652,D,A,D,E,-6.383727480451104,84.923989569072,-94.3046019051479,B,A,147.93266537211744,A,D,1
Non-Veteran,Other,33,47.027568073666274,-187.23792614952734,D,E,A,B,48.44971828915569,-100.28060755388127,-61.448624630625005,E,A,32.907753088088896,B,A,0
Non-Veteran,F,85,206.3764890694399,0.2831660638061042,B,C,B,C,171.04378115835783,-40.56433754203546,81.22534590544038,A,E,56.39905689483521,A,E,0
Veteran,Female,47,56.777658982755256,-15.731683083676204,B,E,D,E,141.21657851907338,-49.48832630710929,-100.10824244540255,D,A,208.6731766591132,D,E,1
Yes,F,81,15.841898672206774,-101.44027666444062,A,B,B,A,136.46602649547526,46.08882821612388,29.382533170657236,E,E,-39.92503300492084,E,E,1
No,Male,97,61.65794086264954,63.00462746487132,A,A,C,E,145.51593800428287,36.8307985212707,-20.833167218133188,C,C,20.33520323865543,A,E,0
Non-Veteran,M,57,79.01432983220037,-31.23318885180843,C,C,E,B,67.21042724369424,-163.48224322402513,-78.11960101813943,C,C,-129.67406962353706,A,C,0
No,Female,87,-30.948976549717216,74.34891795162821,E,D,E,C,-246.54567231149733,1.6903705262556648,-81.90952480616971,A,A,32.89710386599274,C,A,1
No,F,49,-43.032555598707376,-65.9258647019416,B,E,B,E,-82.28272390635425,259.6238876833473,-129.59822709955154,A,D,187.0913947042395,E,C,0
Veteran,Female,78,-42.24052121442567,11.353700000174543,D,D,D,A,-228.46442561496355,-8.305214661089746,-28.7561041755026,B,C,84.85610288447025,D,C,0
Non-Veteran,M,69,-103.49326855995334,-19.315515822297133,C,A,B,E,171.21931011176062,51.585337060527635,6.708813968814549,B,D,172.0562083757069,A,B,0
Non-Veteran,Other,74,-73.42076580358167,74.21630901706963,C,E,B,A,-91.71955433877137,43.65745187650564,187.0429690584773,B,E,-58.13013267697187,B,C,0
Veteran,Non-binary,25,-17.261492473279176,-88.55008640252589,B,E,E,B,243.86832600169922,39.56308547056209,-66.44473879971096,A,A,-149.076628627279,C,D,1
Veteran,Female,80,182.50116607834204,-8.8615888182356,D,A,D,B,-69.78314413858303,-178.46091767399653,129.24516803835152,A,A,-60.157860321021836,E,C,0
Non-Veteran,Female,90,-144.82698426982876,12.0661737699846,B,D,E,E,46.905823752473545,111.0257502715223,49.922559455144025,D,C,86.06104610537528,B,C,0
No,Female,98,-67.07532444646803,56.56097591798739,B,E,E,A,-138.83283604685369,-104.74809947448016,73.66143642854172,A,C,-168.67914138584516,A,E,1
Yes,Non-binary,62,-165.72423431300933,51.01118258245838,B,D,C,D,264.72918969217073,112.80264739256762,-134.3187460101503,D,C,-22.092613213734232,D,B,0
No,Male,24,43.54856174714928,-113.689130446607,A,C,A,E,-56.018937173148785,9.774959223635909,52.09274959657723,A,D,22.84637829890209,E,D,1
No,Female,42,81.04021028706889,7.912798465056188,D,A,B,C,73.7401132189354,-86.41081504703186,-8.267526482651723,A,D,126.19320930031054,B,B,1
Yes,F,41,-36.127619110395926,-104.75430183868536,D,B,D,E,-108.89817480845745,-156.96416435623513,-48.000812059111105,B,E,2.680211956986923,E,C,1
Yes,Female,53,-3.925575069388364,10.171723966444066,D,D,D,A,5.65002333539345,-42.923104799419484,101.26305773033415,E,E,170.25514097752458,A,B,1
Veteran,Male,45,57.37443499826678,73.57750188865796,D,B,A,B,-62.883602811042174,-12.769135426307473,105.00469372672858,B,A,28.33551322770062,D,A,1
Veteran,Male,57,-76.0215918379896,-7.6645252666962564,C,C,C,C,14.490709837411774,-112.55614808177725,-112.16402872151254,A,B,-22.05499239848414,E,D,0
No,Other,72,41.816931609678434,70.73690528029145,B,E,C,E,-51.43216391930826,-118.49458915688362,45.77776480458656,D,C,158.3772192979984,B,B,1
Non-Veteran,F,44,-105.79957368748256,35.385694867566514,C,C,E,D,37.44777270270115,93.65838892693819,-143.78405964266472,D,D,-21.883731048046815,A,A,1
Yes,Female,69,19.78312094324128,100.80431507642209,E,E,A,C,-29.99803582491373,97.21076703047966,-25.73985236325503,B,D,-334.2892903373201,C,B,0
Non-Veteran,Female,61,131.51861474884836,-0.6960429425771414,C,A,C,E,-19.91775471610325,28.61580656794065,174.06359291753992,E,A,28.766776319845082,C,C,0
Non-Veteran,M,34,-79.57108636425191,-197.95340757368038,C,E,A,E,-68.34322311150514,106.09249808758909,22.84848389752599,A,C,136.6540304839632,A,D,1
Yes,Female,34,55.33771772059685,-144.35904312507043,D,A,C,D,15.911618889543936,-67.95329480306054,-124.17656017662976,B,D,82.9067588572391,A,E,0
Yes,Female,97,-10.254270511831331,-126.19781786654502,D,C,D,D,165.96346785528087,136.7874084089982,-23.94284610746874,B,E,41.10225436987019,D,B,1
Veteran,Male,43,154.29931811441767,13.516751356595464,C,C,B,E,-100.97175887583685,-269.268862099608,1.7477324894585526,B,E,-25.466245400761423,C,A,0
No,F,95,-33.98340565856929,-185.9253897783083,E,D,B,B,8.48618344940206,45.17627533419526,35.20935617939816,E,C,75.18915870717558,A,E,0
Non-Veteran,F,81,-15.081346078823627,-17.9919341218977,E,C,E,B,18.822155667978823,-78.04859490649288,71.15088979161355,C,C,-104.09992524594152,C,C,0
Yes,M,28,85.22977136749171,149.5355066441695,A,E,D,C,-19.05672812348021,115.85407108600883,64.28552711170961,C,A,195.34387039698154,B,C,0
Non-Veteran,Non-binary,36,88.14951664260505,4.8644934490963205,D,B,C,B,-110.17546116579891,28.452340596334718,-75.4316738423852,D,B,113.4743399329347,B,B,0
Veteran,Female,35,52.68249603657671,-11.429333635915354,A,C,B,A,-18.257427036264726,46.3256947104214,-116.57002044564865,D,E,46.23981101577253,A,E,1
No,Non-binary,78,134.04582610862917,-114.04533831505913,B,D,E,E,-16.28141971844896,177.06896540558753,-216.17491778354724,C,A,25.053610228863928,E,A,1
Veteran,F,40,-71.88778606944012,-88.34836699941944,B,B,D,E,-163.82191101943823,150.19943905250182,-0.2963048156912793,A,C,-32.91160641120368,D,E,1
No,Non-binary,19,15.416043598549784,-112.08959906954709,D,D,E,B,28.319830132698755,91.27084172020612,81.19430932237806,B,E,64.98197830912912,D,C,1
Yes,Non-binary,81,103.52407579614705,-41.21875119713091,E,A,A,D,89.78242571748085,89.22646259497486,115.76968509142382,E,B,56.30822802556011,C,B,1
Yes,M,50,-222.02648254765728,105.55505676325664,A,D,B,C,-100.99124628246197,190.58633936088503,141.67759397778187,A,D,-81.89741325980226,E,A,0
Veteran,M,59,-65.91181342584171,-111.9453759321735,B,B,C,B,55.38353645596504,29.92623649567831,49.25077231159161,D,E,130.90951620870052,C,D,1
Yes,F,89,-173.72540461304877,-3.004785078260838,E,A,B,B,9.182146552883214,-38.56853992104317,-125.63344216155683,C,B,109.10500207877361,B,B,1
Non-Veteran,M,50,38.404607210788974,-83.6521780189978,E,D,C,C,-86.04222150434254,-15.074722675978252,-48.660329514922246,C,D,99.85878067563212,C,D,1
Veteran,Female,25,7.263974921262814,-11.732625505437849,E,B,B,C,-3.5828637926890576,-113.27434030709796,88.89365156315985,A,E,24.943537436965325,A,D,1
No,Male,52,-100.08171663127507,30.133439848570394,C,D,E,E,22.273205611898884,-3.3017692059033066,-42.18739958686932,D,C,52.63129147588926,A,E,0
Non-Veteran,M,21,35.22383123371966,-109.57383861632721,B,A,A,E,-130.88054555177735,10.84380562669494,-3.2379392161283373,B,A,-20.351684205839042,A,D,1
No,F,28,156.37392928037207,-91.1604051487696,D,A,E,C,38.00612501720334,64.54147082958868,-189.58764577433652,D,E,36.13027548187784,B,E,0
No,F,46,105.89495667080364,87.96550487755655,B,D,B,A,61.75597092851698,148.12517588709034,-87.74582099677887,B,C,-50.63490311084918,D,A,0
Yes,Non-binary,54,-70.1497045978615,25.116912371580046,A,C,A,E,44.180145772068144,-4.739856137053137,-36.10053643511917,B,E,-162.46233278529064,B,E,0
No,M,58,50.74635536200734,233.26118706638073,A,B,E,E,-17.18243518408792,103.32355436204014,-71.95767085640706,C,D,18.147291046400106,C,C,1
Yes,Male,31,-169.08734678042603,-57.65401830219571,D,B,D,C,35.39214316816338,74.98948480414525,71.90612537310493,B,C,-98.42346433031197,C,D,0
Non-Veteran,Other,19,-96.82318867204145,89.92047443262975,C,E,C,C,27.58534353910172,133.53046910158176,72.57216233518872,E,B,-40.365007516702036,D,E,0
No,Non-binary,19,21.58239983002765,-6.468249066313507,E,D,D,C,-22.365523223512064,77.44429491109804,127.94017193197382,A,C,-130.29529003106776,E,C,0
Veteran,F,53,-128.15335882725336,71.7976924136051,E,C,B,D,130.8929729715603,235.15578765522136,-131.0398655735051,B,E,123.68711943350539,C,A,0
No,Non-binary,69,-48.577951199791215,132.84805185392744,D,C,C,A,-24.62519738839377,171.40687877122193,116.67479363412158,E,D,63.887975560734546,E,A,0
Veteran,Other,41,39.26202863513421,49.21964465085619,B,D,B,C,-164.5140992122185,-112.38493480892795,52.84124518393736,B,A,34.792085729712134,A,E,0
Yes,M,63,-42.28639765734519,-90.85926884207893,D,B,A,D,97.17850070342574,16.33229830691291,-97.42705047450573,D,B,89.52223487150913,C,E,0
Non-Veteran,Non-binary,75,-60.215041385330416,-0.0724612781798386,D,A,A,E,50.73329405221044,-16.593575091171388,87.80343372498014,B,A,84.53558459213227,E,D,1
Non-Veteran,Male,34,-92.68291685722936,156.32725686565797,A,A,A,D,-17.519770204889657,133.78631047991337,22.26687591751721,C,A,22.45447602994459,E,B,1
Yes,Male,44,-89.3044149216641,84.01126199983885,E,A,A,A,30.906302708030037,-37.43927957553429,-116.20846833749484,A,A,168.105999301967,C,E,1
Yes,M,87,-115.3973743484886,-44.37481040408931,C,C,D,C,137.30616804470742,-28.777585978563625,10.075252369115958,E,C,22.64498168565448,D,E,1
Veteran,Female,42,-132.86278988813186,-32.07433572204742,A,B,D,E,-10.788949051657253,-113.84420614544857,-197.52656936017323,E,E,32.9212384247837,A,B,0
Veteran,Non-binary,99,27.52492779789283,-121.01019521842802,A,D,C,D,-75.57634444321212,-143.44010623657292,93.66615809035783,B,A,-16.578167172008403,C,C,0
No,Male,41,-186.4525078851084,-15.421969152614068,A,A,A,D,48.04175651668239,40.11464287281485,-55.95125513001602,E,B,-107.15957835153331,E,B,0
Veteran,M,97,-23.193526662061156,150.65493807913373,C,A,B,C,-15.16195030473782,-65.97384816571989,2.339260047800091,E,C,33.931111422143914,E,E,0
Yes,M,49,197.04788591712529,189.91343087258608,E,E,B,D,122.74215955703372,-81.45632998790089,-32.85105871704989,D,D,36.10166869595483,E,A,1
Non-Veteran,F,88,188.4671077071309,19.463407832317777,D,E,A,B,-199.99455433123234,-95.64531749340337,-3.419528713325104,E,A,76.21080676761179,C,A,0
Veteran,Male,96,-65.88451467068406,-130.8774737407278,A,B,A,E,89.14793325596952,-44.419148785012155,26.06907851109589,A,D,122.03397706578521,D,D,0
No,Other,85,22.48532397612075,73.35027272681354,B,E,B,C,118.05417457703693,-39.0234848844677,-115.30340274876501,E,C,20.639450582106488,C,B,1
Veteran,Female,53,73.65564582052912,-25.25061437251381,C,D,B,E,23.54968578297964,-36.41410608007596,-55.42729716784156,A,E,-65.5574910507298,B,E,0
Yes,Non-binary,27,201.2607751247015,-113.10512428533323,D,C,D,D,180.008471133398,151.6239584687167,23.60620248081095,D,E,12.728887782407261,A,C,0
Yes,M,72,0.19110151124968264,-1.829498270411266,E,D,C,A,5.40966397295556,86.2220213269596,47.09525711021106,E,B,0.4638960719728031,A,C,1
Veteran,Male,36,-77.52657052773974,-70.9996851249834,D,E,A,E,71.93336798426851,-65.57451355949271,168.21684993589716,C,B,137.82959313387713,E,C,1
