RACE,married,military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Other,Widowed,No,A,46.010791626690754,B,-196.52160808089315,B,10.125351040508653,D,-74.8998378965106,0
Other,Widowed,Veteran,A,-12.899484839484815,A,67.52225096424633,C,-130.50442618054393,A,16.506169379756855,0
White,Single,Yes,B,3.4873227844491477,D,91.26940591686386,A,104.842127932896,C,-93.04996215729062,0
White,Married,Veteran,E,-93.27869304267428,A,-166.4503386169246,D,-73.2117341035155,C,62.17482794303804,1
African American,Single,Non-Veteran,B,-115.17089198559074,E,185.93601224792022,A,25.339086806522353,B,-73.33181893744354,0
White,Divorced,Veteran,A,-70.3892769612435,D,65.25936053999438,B,54.64644025484363,B,-144.8261633457014,0
Other,Married,No,D,-2.523012938511806,A,60.99778944299422,E,48.05467926553103,C,164.47425443687806,1
African American,Widowed,Non-Veteran,C,68.29439139737474,C,27.87150771441334,D,157.48923788229897,B,-302.1505818366177,0
Other,Married,Veteran,C,35.87903828825405,A,91.06682774745045,C,-5.6046063703064055,E,-119.69750950724887,0
African American,Married,Veteran,E,-160.0070068334525,A,131.30131913636515,D,16.294638746349204,A,-44.51463096600007,0
Other,Single,No,D,43.4823002655417,D,18.325836037332145,C,-14.865439379787656,B,69.4381515313577,1
Black,Single,Yes,D,100.82120627600885,D,128.30917823634158,C,-94.75916212581605,B,45.641565326437075,1
Black,Single,Yes,E,-39.12485649840596,C,100.25977540131316,A,25.18233271415306,E,-94.10655198201395,0
Hispanic,Single,No,B,41.33477506732493,C,-46.47397891957535,C,-89.15663651232528,A,-132.91439810711412,1
African American,Single,Yes,B,140.14503308447453,B,-103.43758356672956,A,67.47132320278006,A,180.3652990960835,1
Other,Married,No,B,123.55265592346507,C,-80.45290957755655,A,-2.387671800385461,A,74.69056862485888,0
White,Widowed,Non-Veteran,B,7.739103153596181,C,43.02326398603303,B,-24.089257541909664,D,-80.63280962498047,1
White,Married,Non-Veteran,E,-27.558233329883215,A,40.4388708846849,C,87.11696573974193,C,8.919310873738157,0
Asian,Divorced,No,A,74.39408223798733,D,131.199419502006,E,-36.940519388371875,C,123.81986771397915,0
Hispanic,Single,Veteran,E,-46.37566626896991,E,114.3748919017556,B,22.53230879038326,E,135.8579236868787,1
Asian,Single,Non-Veteran,D,-118.5602677644434,C,-86.32222242342492,D,-16.403944893658466,A,-158.6970972649722,1
Asian,Single,No,C,-91.75802609816182,D,-269.30777011466785,B,-142.30099649919347,C,139.55031102247173,1
Hispanic,Widowed,No,D,228.5913674675451,B,213.07939402688078,D,99.91240559578615,A,53.51762937338853,1
Hispanic,Divorced,Veteran,E,69.48726316958911,E,-145.11848214842678,E,-207.25577782103457,C,126.88058683983756,0
White,Widowed,Veteran,C,-49.2718839862624,C,-4.671757004404188,B,-116.41919696940894,A,156.2105137862525,1
Other,Divorced,No,B,177.93970208026465,C,-42.558847683638376,D,-45.94593186496227,A,48.98210537977305,1
Hispanic,Single,Veteran,C,-68.90547462504932,E,54.871746181182715,B,67.35638972308567,C,73.3590155627495,0
Hispanic,Widowed,Non-Veteran,B,-5.64218358203889,C,-56.62217882989686,C,130.5004885543023,E,-50.14001586621538,0
African American,Married,Veteran,A,-124.17748541989486,B,-78.26565033875882,C,-16.785703526760287,E,-178.73474883677926,0
Other,Married,Yes,A,-57.83962802381824,E,146.22101565557648,A,37.07002689878048,A,-101.85662082690325,0
Black,Single,Non-Veteran,E,106.58703127667081,C,-58.982306137260956,A,-8.327728777420445,D,176.24025522425165,1
White,Divorced,No,B,-71.83040339431797,A,-124.57966797628133,A,-173.7711979311974,C,-21.29212227017211,0
Black,Widowed,No,A,143.0350383494905,D,134.86065456788356,A,-22.310616086768054,B,-59.36025817891695,1
Asian,Single,Yes,A,23.79717486797612,E,53.219956235080566,A,-86.47578760374634,D,42.141994491477995,0
African American,Divorced,Veteran,A,70.76034784652776,B,-92.0704549671392,D,8.303234353862388,C,-40.401488933623305,0
White,Married,No,D,-32.12286271661727,A,23.319117790861807,D,-34.398137229364686,C,200.4866242816327,0
White,Divorced,No,B,114.2674119689402,B,13.085858959764064,D,-79.0015521507039,B,100.5731605897018,0
Asian,Married,Veteran,A,87.3219300487298,A,-116.25314924155022,B,86.68843153043726,C,-233.48641042589176,1
Other,Single,Yes,C,68.29038610239813,D,-202.35606242560937,D,6.179119523014263,E,20.246201530769195,0
Black,Divorced,Veteran,B,118.21345034249009,E,65.41353945295808,D,42.16936935100837,B,134.26952041932373,0
Other,Single,Veteran,E,-1.4863309089716927,B,-118.58094174411325,A,-226.2008451902338,E,127.01995291395298,0
White,Single,No,A,-128.8169681995477,B,58.5320357946567,B,-140.99338122430925,C,99.52386148409774,0
African American,Widowed,Yes,A,-28.031651801393874,D,-104.61645677373643,E,8.192168611062664,A,-98.3423294830918,1
White,Divorced,Veteran,B,-9.825105640865411,B,-33.993527469079616,D,-30.215330782661614,A,50.895242568395126,1
Other,Widowed,Veteran,C,26.17485182491238,B,29.143532459113803,B,-131.3176457278496,A,176.506439916769,1
Asian,Married,Non-Veteran,B,2.041041537240969,C,171.1103993401128,A,-94.83462171702458,E,35.410918232305974,0
Hispanic,Married,Yes,D,89.85394676248669,D,45.68201023088422,B,91.67852685320686,C,17.85871490756475,0
Other,Widowed,Yes,E,26.880512148263634,A,-40.00408201966968,A,-113.63231376396807,D,20.554559344854585,0
Black,Divorced,No,B,67.9242887524295,E,-40.97158931108681,E,-103.06456451088593,D,-34.55730581878874,1
White,Widowed,Non-Veteran,D,27.18133577582509,B,181.00326109661816,C,-94.18626493199831,A,18.513467429711834,1
Hispanic,Divorced,Non-Veteran,A,139.85699130779767,C,-31.203598468917644,E,-108.41642393762694,B,22.980457841577035,0
African American,Single,Non-Veteran,D,19.52474787061875,B,29.180467381675857,C,67.99395027856572,A,137.67132536173165,1
Hispanic,Divorced,Yes,A,97.84589046492316,D,-48.744005174771154,E,-153.07395475592955,A,33.11441523834447,1
White,Single,No,B,-170.78939562840986,D,-43.28874205497001,A,28.161411185762553,B,-45.940231143652596,0
Hispanic,Single,Yes,B,28.300774727693412,A,13.486149399596359,E,-41.05246967955702,D,158.9757975743535,1
Hispanic,Married,Yes,C,24.86123718666922,D,-27.627307807574443,D,66.47214516150393,A,-46.91840899925157,1
White,Single,Veteran,E,32.85262724192158,C,-9.181030262642341,C,-18.678876837172123,A,-14.025705764833232,0
African American,Single,Non-Veteran,E,-76.27782674269582,C,-70.46010319258109,D,-52.401868315695246,A,-196.20998029602782,0
Asian,Widowed,Veteran,D,-11.229231766551186,A,72.97702862749361,D,12.642390894654149,D,-87.48146721677122,1
Black,Divorced,Veteran,D,7.307906281451798,D,38.97453259418825,C,-70.82871090607033,C,-19.34601044085669,0
Asian,Married,Yes,C,242.8446294301293,C,-14.48990978746694,B,44.531984785515114,A,102.02117137941289,0
Other,Married,No,A,-3.5277628722408485,C,-69.85090317496018,B,83.59295651847339,A,42.33426198524553,0
Asian,Widowed,Yes,C,72.96125661586892,A,-45.14467758062772,C,-127.68239260492807,A,-25.998909798440085,1
Black,Married,Yes,C,-11.762663623926468,A,96.61002520587272,B,6.069716054735827,C,6.207931045311168,1
African American,Single,Veteran,E,-92.08170171832991,B,-0.9748585614384652,A,-11.884811417243396,B,-150.7249327348215,0
Asian,Married,No,A,-1.780362998750214,E,-32.27326877907355,C,-43.35270507632838,D,34.676909145845684,0
Other,Divorced,Veteran,A,22.967358972978275,C,-70.96542515546165,E,50.209817297067325,B,41.619042871941,1
Hispanic,Married,Yes,C,-145.36619793973045,E,44.44118289426917,B,50.440071589891886,A,-172.63622063196527,0
Black,Single,Yes,A,-60.13914179901536,C,-102.32225226443485,C,-102.78682066419205,C,103.1591378554054,1
Other,Divorced,Non-Veteran,E,87.76773293530817,C,61.023868010115024,E,120.00551731110609,D,-69.03934042890447,0
African American,Divorced,No,B,-140.4280604811938,D,208.6176342438788,C,-139.54392284034228,C,205.01930422085044,1
White,Single,Non-Veteran,D,-100.99557841248111,E,24.840864989457078,C,83.93704095930697,E,-70.94841402296976,0
Other,Married,Non-Veteran,D,134.2005898843726,A,-92.91011530417902,D,-24.687783959124918,A,141.41005965656868,1
African American,Single,Non-Veteran,A,-155.96801098356622,A,-2.220684511349591,C,-50.586652614852156,C,-72.23307695149389,1
Other,Divorced,Non-Veteran,A,-39.310362722888094,B,166.39370813138788,E,5.736442306576187,B,-40.91049988720618,1
White,Single,Non-Veteran,B,-133.88672541044627,E,-117.65514474682513,D,-5.321202268737145,B,-14.919267374520057,0
Asian,Divorced,Non-Veteran,C,43.31667431564728,D,71.35560837300812,C,-71.13173487071013,D,107.93063305044043,0
Hispanic,Divorced,No,A,-3.847040629638989,E,-20.291593358706457,C,106.37448535827075,B,-107.52428233758462,1
White,Married,Non-Veteran,C,8.223167506817735,D,-111.68375039934931,A,78.87228327521734,C,-164.04968637496168,0
Asian,Widowed,No,E,-114.96019647671815,B,25.416683266185515,D,45.101048536455394,D,-109.30360874856942,1
Other,Widowed,No,C,-82.70351537189201,B,107.22180216288531,C,57.982263917536656,E,70.50486906986036,0
Black,Divorced,Veteran,D,-1.860449121947932,D,87.2678030515468,B,-4.541428410379365,E,-25.577076572245815,1
White,Widowed,Yes,B,-32.04474762557389,D,-24.43594856902011,A,-3.7284301684096772,B,80.08327892694626,1
Black,Widowed,Yes,D,26.131145346652907,E,-28.55135104899167,E,-46.936873735587334,B,44.0337571223894,0
African American,Single,Non-Veteran,E,104.37754431147572,D,14.408691039413132,E,80.35230184820024,C,133.61413915319002,0
White,Widowed,Non-Veteran,E,-92.76527727848554,A,26.538924099363808,E,69.05390855163446,C,58.67041935577832,1
Hispanic,Divorced,Non-Veteran,E,-105.60475765532821,D,196.6041552457976,B,-71.45527818851335,A,-20.527125095056125,0
White,Single,Veteran,C,-89.9471577006441,E,28.345798859902267,C,106.91285856611078,A,-30.30111643883239,0
Hispanic,Divorced,Yes,C,41.04954568012566,C,-155.45897053352934,D,88.02605536988311,D,16.35264238646664,1
Other,Single,Yes,A,137.74684555961437,A,-44.60727882958212,E,41.25859101792885,B,286.5820437424323,0
Other,Divorced,Veteran,C,-75.36322707274098,B,-264.23963712220325,D,10.761913739612904,D,128.32173908084465,0
Asian,Single,Non-Veteran,E,135.87435615229154,E,42.21179069976179,B,74.860018417881,E,172.15609074564037,0
African American,Widowed,Veteran,B,29.67842305871792,C,-20.57744145281142,D,23.750527849757315,B,0.3657727150480171,0
Black,Married,Veteran,A,5.7673284855297595,A,-104.81020275101322,D,83.64396506259915,E,-125.79593690324215,1
Asian,Widowed,No,E,-4.6110816685955465,E,147.51452658731537,E,-39.86539928118795,E,35.09328731819079,0
White,Single,No,D,31.89912160014093,A,110.78064862662657,C,83.28269605273746,C,-88.01848315374767,0
Other,Married,Non-Veteran,C,79.1058681784796,B,-100.63121749473822,B,-65.64815074900382,B,-7.2831784768075325,1
Hispanic,Married,Veteran,A,99.61428785174617,C,-30.460525043447372,C,23.298709858374654,A,62.13122907770766,1
African American,Widowed,Veteran,E,-27.969379464349636,A,9.533258865485235,C,-66.79906369708979,B,36.41857032946033,0
Black,Divorced,Yes,C,-94.65642677332828,D,-49.22772868772108,B,112.99962021595591,A,-252.70952927893967,0
African American,Married,Veteran,C,-142.82837980556968,A,-33.73938863531478,B,83.3257174907934,B,-27.015317712087157,1
African American,Divorced,Yes,B,24.546419829984252,C,103.1518842081597,E,83.14808752311409,E,16.934250263896825,1
Black,Single,Yes,C,-140.55592702841756,C,23.002308423309255,C,29.20136749181928,E,101.73883928158847,1
African American,Married,Veteran,A,118.51313928292025,E,136.95639353048153,B,151.62783832466988,E,34.48143881018076,0
Hispanic,Married,No,B,-66.77186593398372,E,108.59098403935774,A,-121.36807724148795,A,-151.71247121407325,1
Black,Divorced,Veteran,A,184.7971171731699,D,-29.973974187747682,E,-13.711422077810742,E,-68.42357050685644,1
Asian,Married,No,A,112.61816230738427,E,-139.68574100357682,A,153.18904844904156,B,27.78059318417118,0
White,Divorced,No,C,128.7478767988493,E,55.74007272739095,D,116.20561619221674,D,-19.93205034003563,1
White,Single,Yes,C,292.65666155122346,E,286.43374965950596,D,75.96407719048844,C,-42.01907934373316,1
Asian,Single,Veteran,E,39.65777098611443,B,84.24053158644446,A,-33.292136659073144,E,-39.907875712349785,1
White,Married,Veteran,C,159.8303350968717,A,-29.362316438794238,A,-153.5308937155138,E,-5.688709351009861,1
African American,Married,No,A,-7.879991449494763,D,163.44362406787428,D,84.78033500829144,A,117.57310544609521,0
Other,Widowed,Yes,A,-8.366134208501284,A,123.25068897160578,D,-95.60272316941375,D,44.03656556340767,1
Asian,Married,Veteran,B,62.81535186849627,E,-112.24041515034881,D,153.954003107757,E,58.58532612301235,0
Hispanic,Married,Veteran,C,132.6307627081144,C,-92.36813989344613,A,-72.12962267818837,B,-43.60346611094228,1
White,Single,Yes,A,10.596453254971266,B,36.12810325661033,B,-25.731503385923116,C,-110.23755048308873,1
Hispanic,Married,No,C,-154.07268193723104,A,75.79617327915258,C,-62.41796630354004,A,56.43491647672519,1
African American,Divorced,No,E,157.0643113000645,C,-86.66014964982503,D,9.252792234558258,D,-82.62513056166588,0
Black,Married,Yes,E,61.669633632429864,E,38.735873370194916,A,131.7694430632676,A,82.51430371938645,0
African American,Widowed,Yes,C,-116.07656123011805,A,-84.075472685758,E,-98.91922587026323,D,-36.34488033550714,0
White,Divorced,Yes,C,-41.411824276126254,B,-151.8563096533172,A,-160.81926245262173,C,66.5739965121874,1
Asian,Single,No,C,-90.9415815116609,D,-62.94673104164914,B,6.854559102256632,E,-122.24169633479853,0
White,Married,No,D,-117.52028801869483,E,46.112225887456745,E,-82.7224491590407,D,-110.46503311486005,0
Other,Widowed,No,C,230.6670482842255,B,-17.968501293371574,C,-12.511279512930335,A,1.2284315676171984,0
Hispanic,Widowed,Veteran,B,76.47433996272433,D,-21.039663370922305,A,-176.45914684126484,B,43.68220769580732,1
Hispanic,Married,Veteran,D,-98.92609586908534,B,122.65349518120013,B,145.8279860093605,B,-28.068501303544757,0
Hispanic,Married,Yes,D,-52.94261736668601,D,-276.0869515642568,A,137.11761868788585,C,1.2664624052361657,0
White,Married,Yes,C,143.4038946449488,E,4.777188675981339,C,136.5891227186193,B,65.04446434790437,0
Asian,Married,No,B,-1.6114881011824747,C,-58.58337829413052,D,107.67270063493719,A,148.44360844111335,0
Black,Single,No,D,112.49956258476618,D,11.008182293829458,A,-58.13866354826983,B,145.13873638050325,1
White,Divorced,Veteran,E,57.070275103575575,C,-134.55520180525204,C,81.91438583667573,D,66.33919171883358,1
Other,Widowed,Yes,B,-168.09834750068822,D,-142.68186213889447,E,188.56318764515632,B,-1.8615753142843645,1
Black,Single,No,E,-48.10187904657951,E,70.1035043503716,D,-3.6966705593258355,A,-10.235982929800421,1
Other,Married,Veteran,A,-63.78409483412828,D,-38.464807377939955,D,76.35570279387082,A,59.589013139244585,1
Other,Single,Yes,A,-60.73846519601111,E,-53.7313810800554,D,-124.96847800316515,A,45.82509886923212,0
Asian,Single,Yes,B,56.23843078845452,E,-32.17604444003506,A,80.02609123427877,D,35.91610334726843,0
Asian,Divorced,Veteran,B,194.7811826894517,B,123.75519384368907,B,-39.64074971391009,D,42.50579525659125,0
Black,Single,No,D,250.10281785704453,B,-18.454986783849606,D,23.970632783475484,B,-24.89359123088517,1
African American,Widowed,Non-Veteran,A,-55.02659552778979,D,-97.95204388640886,C,93.73795027446418,E,-46.53752727728679,0
White,Divorced,Yes,C,-130.20412933755782,E,-3.708060065036984,B,90.817136120147,E,32.996671279826366,0
Asian,Single,No,A,42.742786858668474,E,2.097859316389898,B,132.02685460952517,A,-44.91226595756122,0
White,Widowed,Yes,C,-135.73642947097898,E,34.06943917445225,C,-25.836814494929406,E,-79.12217637295463,0
Hispanic,Divorced,No,E,43.1335289408451,B,38.133456340065344,A,-4.050702465924202,B,127.13987143577764,1
Hispanic,Married,Yes,D,99.01609850097336,B,-11.465075216672362,B,-197.98246776818337,D,-17.72287334120001,0
Black,Widowed,Veteran,C,-253.9727793815907,A,-83.14944210762373,D,32.54827100763799,D,-35.34455449232095,1
African American,Widowed,Veteran,D,24.07908159041927,E,28.431410719616494,E,2.2843898657449997,C,-13.855623006275247,1
Black,Divorced,Veteran,E,49.16921945731878,E,-26.87277933276164,B,-51.735547819054105,B,40.20412908221819,0
White,Widowed,Non-Veteran,C,49.138272211259476,B,5.369560105961645,D,-74.4263204823651,C,-160.03221960576641,1
African American,Widowed,Yes,D,-99.33377436696404,C,-193.31250943181988,C,-76.49444256301422,B,59.11413260916862,1
Black,Single,Yes,E,-186.56692437591948,A,-23.845311229677996,A,-5.023614015862156,A,-61.15004057948518,0
Hispanic,Widowed,Non-Veteran,D,46.50532334481187,B,-20.050986719310252,C,22.662513470271715,E,22.667027581936008,1
Other,Married,Veteran,D,117.34052550932323,B,-74.15190930599566,E,-68.2981311864019,D,22.621962297566665,1
White,Single,Veteran,B,124.09352974394079,A,-16.688620512159584,B,54.12797357275814,C,-51.03585457634209,1
Hispanic,Married,Non-Veteran,A,52.92273843398575,E,-23.60543150848385,E,-31.154986198317957,A,11.683159200133694,1
African American,Married,Yes,C,-135.13353176146882,C,39.56984383353912,B,12.631206331934793,A,69.88348431035858,1
White,Single,Non-Veteran,E,12.334546328249866,D,-188.75129540540146,A,-71.68882287136267,E,96.18287938210173,0
Other,Widowed,Veteran,C,34.333534215542585,B,-40.96110913632774,B,-79.95444310666217,D,-142.6858563041206,0
Other,Widowed,Veteran,D,101.14936862380155,B,-33.39538430611408,E,-56.81919693651047,D,-110.77026551230314,0
African American,Divorced,No,A,-226.2452081138512,E,119.66354239735979,E,-56.914154262920356,C,63.3324963957494,0
African American,Single,Non-Veteran,D,67.2474079390001,B,107.91192765746867,A,-171.6446939901059,D,106.71208806300324,0
African American,Single,Veteran,C,-119.00864343395419,D,-64.46492711971686,A,-30.538270656822625,B,-43.25704698422814,1
White,Widowed,Yes,B,-40.39187335620898,E,94.82389084111158,B,-133.76257668221706,C,-58.23237210616866,1
Black,Divorced,Non-Veteran,A,19.87763526883159,A,36.415710571564595,C,-10.787452937570032,C,-21.203265238195986,0
Black,Widowed,No,C,-106.34657502909401,E,-57.67155694414552,C,-165.70824942280052,C,-228.34021051354915,0
Asian,Divorced,Non-Veteran,D,-146.40861094022378,C,-57.1672904653009,A,-37.2921516321462,A,-120.30532651307911,0
African American,Single,No,A,23.65733511576596,D,1.968842280102083,A,72.58273230536797,D,-13.036879930499397,0
White,Married,Yes,E,-0.266700127901296,E,-99.38552894786363,E,-271.18452446647734,D,-53.13228973725471,0
White,Divorced,Yes,B,-81.74525097926727,D,7.307987812529978,E,131.46823939691785,C,-91.67430064974107,1
Hispanic,Widowed,No,E,-75.03567691554633,B,-146.30038646808944,C,0.07105144603663152,B,78.13850652589937,1
African American,Married,Veteran,B,-19.949524725761666,E,132.1539019754459,B,-145.80635656754225,D,6.335777107664202,0
Hispanic,Divorced,Veteran,B,93.89483400516431,B,-18.65797784389373,E,-105.72134480933943,A,-45.21597137168131,1
