veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Non-Veteran,C,-27.500123830929308,46.39070026115464,-35.41627726970535,E,E,-63.101435833626326,C,B,B,E,103.03465147978584,A,0
Veteran,A,-258.7515153242944,29.19455676829393,-116.71794690724981,C,D,-108.59074749169335,A,A,E,E,-162.09147757985562,C,0
Veteran,E,147.9981686896807,97.08804510479621,-122.27301838109912,D,C,-103.8518193957818,D,E,D,B,-6.2331177688873725,B,1
Veteran,C,147.10780821281816,136.4286084049556,112.11378289284791,B,E,108.70894881800828,E,D,D,C,168.34350200271996,B,0
Veteran,E,-58.29351284320454,-48.12369379349208,95.0110499758416,E,C,-95.89190812408232,A,D,E,C,63.39277076924639,B,1
No,C,0.6413010835975458,168.32094704391648,130.67504420126428,D,E,167.6650011319905,B,B,D,B,92.08195878564923,A,1
No,D,-118.36028570884498,115.67468278215868,-179.1003969983986,E,C,26.497416960204184,D,B,D,E,72.04898115641379,E,1
Veteran,E,54.557769992072025,65.50488263154942,65.72119481478853,D,B,162.49324449675527,B,E,D,E,-78.92826975043506,A,0
Veteran,C,62.84434717368244,-220.55801084715227,-89.30800804692402,E,D,123.31558321695326,C,A,B,E,87.62165915258771,E,0
Yes,D,72.4391096565177,46.58299916596345,-148.89309561662716,C,D,5.455203960899643,D,D,D,B,-82.03545176075787,E,1
Yes,C,-110.34250472357738,132.9998391036735,-7.77394430915791,B,E,61.0713034242281,D,B,C,B,-42.297453124907385,B,1
No,E,-24.194154709396535,49.03876615754313,149.70508395963432,A,A,19.645121026892337,A,A,E,C,189.23049723101326,A,0
Veteran,A,-121.46727526482717,44.73011348314074,12.11474268165997,B,E,86.60936032098117,D,E,C,C,-9.414454553155585,D,1
Veteran,B,-7.932898268012548,-105.69516419361773,25.822221893925175,E,B,-85.81962318811985,C,C,D,D,3.9308298122198737,B,0
Veteran,C,18.41787977114916,84.87903213708843,-64.50680699824228,C,C,-137.11738651137588,E,E,E,C,68.77046744203335,E,1
Non-Veteran,D,-51.60570714876543,73.62162408956476,-62.43226667012058,A,B,129.9752374379053,D,B,E,E,-51.33367081087642,D,0
Veteran,E,44.51368356836111,-16.813143011209746,-23.72258505405543,A,D,-24.707495326578822,C,E,B,D,-9.036579849841493,E,0
No,E,-30.90241381149382,4.2649777240080855,107.49177742236253,A,D,187.5782785687895,A,B,A,D,119.12888179131467,A,0
No,C,54.347456861983176,56.96560613363677,2.8670978250194623,B,D,-5.370461086899021,B,C,A,E,-129.3395627916462,C,1
Veteran,D,102.21281712439007,-22.50143047834896,-29.13733230943204,C,A,4.878617933156148,A,D,B,E,305.0404282367388,C,1
Non-Veteran,A,63.491974166458476,-95.69337049755666,-202.33891412900502,E,A,-80.20136426048288,A,B,D,E,-69.97109397086354,A,0
Yes,D,134.62255417577563,-47.31117349417884,170.65943153513987,A,A,5.410174607714553,A,C,E,C,180.9309635601826,A,0
Non-Veteran,B,29.79559383257434,-9.622435205596272,-124.92635039984805,D,D,-44.64560073654527,E,C,D,C,-78.69085174262587,A,1
Yes,B,-62.83120333144695,-51.13753050505457,-85.41984170301669,A,A,-97.61228527152454,C,B,A,E,143.81206599522653,E,1
Veteran,B,9.560749722438478,111.38223892837782,35.7542854622671,E,A,27.54342194571396,C,E,D,C,2.5953626390493487,A,0
Non-Veteran,D,-97.68780478916922,67.05422836035402,155.1046837591984,D,A,95.95151026399775,D,C,A,B,-13.466901701666265,C,0
No,D,15.617014713433324,111.84461153628563,76.90970901128087,B,C,-51.37926305256073,D,C,C,A,62.720662352390214,A,1
Veteran,A,-136.2292978971572,49.03728859243308,-70.29253107924201,D,B,-109.3099154436809,C,B,B,E,-29.814557072924224,E,0
No,D,13.689207107701936,-83.22753973604561,-173.32427306345693,B,B,-19.146984726644856,C,C,B,E,38.693607891172576,A,1
No,B,2.378983919511232,-37.35046573026593,272.3932851028768,E,D,14.882317279682287,C,B,A,C,10.23627432336757,A,1
No,A,150.9443350153387,35.01598059455142,24.965076330220786,C,D,-4.168417574935411,A,C,A,A,70.16286357909472,A,0
No,B,52.142979133271275,128.80028209511255,51.02760198260455,A,A,49.1378814844399,B,D,A,A,-105.26408894175432,E,0
Yes,C,30.621180072143982,40.32039281072422,-147.5147316556973,B,E,11.976735926567367,D,A,B,A,-32.191278623806355,D,0
No,B,29.78150119878457,-79.64938275668352,24.18158474860433,D,A,-13.928809552714425,C,C,A,D,119.44257565278002,C,1
Non-Veteran,A,-102.20333983555538,63.05593523652032,79.36755535167809,D,A,-131.61411959406195,E,C,D,A,-126.34309512382028,D,1
Veteran,D,-86.42603126420573,-3.4976287239463866,34.40831212532275,B,C,-27.577580000450112,B,B,D,C,77.23670178338116,B,0
No,D,-146.45932995370933,67.97848722504654,-134.65617271080447,E,C,30.744211088670877,A,A,B,B,-36.87058147537181,E,1
No,C,-32.770487777233484,112.84567756769776,-27.308718736212654,C,A,-26.431294948730873,E,C,D,A,-48.007758763579986,E,0
Yes,B,25.795670594879315,-133.65104986608253,33.34260304028296,D,B,-92.92866179604346,A,B,D,B,-83.77368079387824,B,1
Non-Veteran,B,6.671119594698793,10.59281188696891,-57.896707318243614,C,C,50.80434505034934,C,D,A,C,95.56385824819922,E,1
Veteran,C,39.96722668981821,32.6855888572746,-15.917755800781825,B,C,-151.18243305386085,D,E,E,A,142.71488205315293,C,0
Yes,D,85.90779206295008,9.86859368011765,-30.05351512638989,E,A,-26.800563960699108,C,E,D,C,77.17649137856336,A,0
Yes,A,21.667985833372512,65.00150229968204,-5.578939937452136,E,A,179.8688306250685,A,C,D,C,-134.86979329970978,C,0
Yes,D,74.2959418502215,55.55222359855421,28.45367881737405,B,E,-29.148796646011466,A,C,B,D,-6.699456589206042,E,0
Non-Veteran,D,-10.633100871936803,190.43529431770904,87.52407152250193,E,D,-3.8542223228170567,E,D,E,B,-19.69412656715301,C,0
Yes,C,-16.81640681588739,-29.94272451529611,-14.729604323393769,D,A,-30.910033582976855,D,A,E,C,51.73659468433317,C,0
Yes,C,-169.33554207043912,41.959749565318845,-9.929657938994406,A,C,-95.17046434668646,C,C,B,C,-9.543619849441239,A,0
Yes,D,55.899029011508674,-92.93010778464678,34.81134134698559,B,A,65.7790747501989,B,C,B,A,18.243502261104286,B,0
Yes,B,112.67517142719021,-109.21191376416022,-0.6627130623750274,B,E,-16.31332029106115,A,A,A,C,-90.7620025657522,E,1
No,D,-164.66257649836453,-58.81326837054866,-122.34542920042706,E,D,176.56722904637408,B,E,C,B,15.638796612630793,C,0
Non-Veteran,E,-24.786029255588886,163.4559692952611,-26.717322251096604,B,E,117.77501699594757,E,B,E,D,-250.96159581917306,C,0
Veteran,B,68.1150483733457,33.77372183424706,-112.55448204970871,C,D,113.83635406070212,B,A,C,D,-42.537387549298536,D,1
No,A,-104.660518983804,108.55824481123695,1.084126204340927,C,B,134.6995859257245,C,D,E,E,200.20563136274507,A,1
Yes,A,-102.33428527292361,37.89413467202124,198.2175170751785,E,C,-111.18579945775491,D,A,D,E,146.45796565596655,C,0
Veteran,A,100.75755521666929,-142.34500360431875,85.73455148689789,C,D,16.371781641157376,C,A,E,A,4.661099006733042,D,1
Yes,E,-62.562129570845656,-231.83009353298695,2.583905085981873,D,D,-117.41391559705205,A,B,E,C,-35.77653995920726,E,1
Veteran,D,-34.73910976209973,-59.55203983760743,104.40979342340854,E,B,-39.11481068705123,D,E,D,B,19.07603142821834,B,0
Veteran,C,-72.15374491625948,148.0782077579214,6.039234301246462,A,B,18.66433112640708,D,D,B,B,-31.564553924411697,A,1
Yes,E,-74.7465026069139,41.24718972355303,14.49585637902359,B,B,-111.79031411349636,E,C,A,C,44.972042344056995,A,0
Non-Veteran,A,-50.77639627378625,-47.78523122734267,1.9100895843809216,A,B,-103.33560444211602,B,C,E,A,175.92253472716877,D,1
Veteran,C,44.878299608162486,75.99668148198033,14.110546162059862,E,E,-15.073753528457964,C,B,E,A,29.566613352040978,A,1
Non-Veteran,B,37.229624033040395,-219.40280573078712,-32.95603563898059,E,E,67.78433791859322,A,D,A,E,-204.31600598656323,E,1
Non-Veteran,C,137.3120911298165,-20.03699461612429,-89.28601195277035,D,E,204.20452857978185,B,B,A,C,-46.17426974999554,E,1
Veteran,D,228.88426028739383,-30.482134098963993,94.29272005551805,B,B,96.00182824657453,B,D,E,C,-22.911759059568617,E,0
Yes,C,79.3508940749545,-119.63178203327828,-201.96566850440502,B,A,-57.27872076387154,A,D,D,E,96.97554795905096,D,1
Yes,E,54.656549844374666,-92.23622224357685,-98.7094856566566,E,C,-6.357856967173327,E,B,B,A,-26.10476327141744,B,0
Non-Veteran,E,83.88236328948503,-37.2310434100624,69.30309229062507,E,C,48.735390124849886,D,D,C,A,-12.59474895981543,C,0
No,C,-23.036811816467942,-3.5061481308804314,-8.667729654726616,E,E,142.63830447287825,B,A,D,D,25.856594692569956,A,0
No,B,123.13360021361899,67.50297546355661,182.93410434075713,D,C,-2.5413713459187393,E,C,D,B,-21.380981110455696,C,0
Non-Veteran,C,-161.27762291703235,136.36593386422774,32.78005970268939,E,B,44.3841364748535,A,E,E,A,32.53445253660812,A,0
No,D,75.15574625768758,225.49401195945813,29.26798169310798,A,A,-245.48717910727206,B,C,E,D,26.117476605617885,B,1
Non-Veteran,A,202.81051940037776,103.79991525658727,-234.15224687165596,B,C,-82.73802078026662,E,C,E,C,-27.50521710514844,C,1
No,D,-33.906060363299204,-20.203809464673597,35.943669821728875,D,A,-33.88522136405251,C,D,A,E,20.31381421753181,C,0
Veteran,E,15.925025993541572,126.54508900276618,-69.32161510954492,C,E,10.457427451748172,E,A,A,C,200.3328775299687,B,1
No,B,-35.57205790891872,59.59162107377062,-47.760387454957595,E,B,-116.8290536767084,C,D,C,E,32.621393943003405,B,0
Veteran,D,178.67465488509433,-40.884744469047796,222.87586791759986,D,D,-194.39761651144985,C,B,E,E,-131.29899276591505,A,0
Non-Veteran,E,-82.99818564883643,94.65071698433565,58.73720908160167,E,C,-79.7159218149846,C,E,C,B,10.962828326188593,B,0
Veteran,C,108.44392017272526,68.55233780429779,-163.52368112942958,C,D,-75.70756949017263,C,A,C,C,85.19916387402876,B,0
Non-Veteran,E,-16.550399803637028,100.36042078344438,13.515700069397463,B,B,81.78223259530084,D,A,E,E,46.16913768852978,B,0
Veteran,D,175.86604786470443,222.21391372198372,-26.653406789827926,A,B,-13.763911377662666,A,E,C,B,216.18590930029623,D,0
No,E,-43.23839154860578,28.20733013575972,-57.90378834215456,C,D,193.0557912621199,E,D,C,C,-172.2917693503234,A,0
Veteran,B,107.85346448361513,28.638392421638727,-4.9922212677567,C,E,224.64527822043775,D,A,D,D,172.50893207330742,E,1
No,B,72.11588710592241,-15.519261534309148,81.47168108929581,C,E,-48.34592346843399,E,D,B,E,71.42646849643886,A,1
No,A,36.593160062833476,43.88368666276815,30.133288361377247,D,E,-36.28397036011665,A,E,D,A,60.67928886520222,B,0
Non-Veteran,C,21.904932721209274,-66.75243823222429,74.92540445436582,E,E,-141.96589018485747,A,A,E,B,-41.657303695112546,B,0
Yes,A,-99.05586300939929,250.2339587658579,-158.60463161389805,B,D,54.01509952686775,E,C,C,A,-3.820785816034236,E,0
No,E,-104.59558975489416,58.82592006495574,-253.97628089443552,B,D,-130.8917209147462,B,D,E,D,-137.35912028560938,B,0
Yes,A,-45.23279684993842,150.74361112809953,62.4941439287151,A,B,15.2668386283529,B,A,E,A,192.56077188696875,C,1
Yes,B,-161.37505763584034,-14.15080116639023,53.13102261627297,D,B,54.7518566730707,D,D,B,C,-106.40734962763936,E,0
Veteran,C,117.6496131127981,158.02844401842663,92.37213379283803,D,C,-125.11111936833092,B,C,A,B,-62.114716759373735,D,0
Yes,A,-19.875233449111704,46.78973489752392,-7.464097225399652,B,B,94.79074138787561,C,A,B,A,-22.331459868472987,D,0
Yes,A,39.605440918750574,-160.94523116206543,2.9871569555173654,B,B,-28.204176651286474,A,C,C,C,23.632600919279827,A,0
Non-Veteran,C,17.9891016580993,-169.19102437374536,21.151263781978606,E,E,3.0168145430570643,D,C,D,C,112.71016502599267,E,0
Veteran,A,-64.66038227134263,118.32876888153314,-62.1950482298959,D,E,113.05711929363827,B,D,A,B,3.6479283587800664,A,1
Yes,E,-69.70755971107818,-113.60771251031667,9.780187248941813,C,E,-31.397119875359152,D,D,B,C,-39.40846167871083,C,1
Non-Veteran,B,-25.061643190762243,72.80498877375425,8.398917244365744,B,A,59.65027447407215,E,D,C,D,51.384887093290445,B,0
Veteran,D,28.638217641976127,-183.09397788671214,-109.52445433396196,A,E,-147.52320833227373,B,E,B,E,-12.438103827349565,E,1
Yes,E,40.009362975968486,-114.79231630291775,-71.5130255261021,D,B,126.53733345123146,E,A,D,C,49.43051206459248,D,0
Veteran,B,-81.17067413689402,163.72527446630008,-35.200002051659474,E,A,15.789396692407765,D,E,D,E,105.2387434584775,C,1
Yes,E,134.23357667205264,-62.53148753142911,-63.41612726978244,D,E,33.50725588595734,E,B,E,A,80.28686107019955,E,0
Yes,A,-102.99612493663682,-62.07920666058361,-138.29572723179945,E,E,34.96247593545503,D,C,E,D,-69.64340883419307,C,0
No,D,-12.141931567505535,89.19733629197383,-200.7406919640798,B,A,78.04966587734954,C,C,D,A,-92.02472337585034,D,0
Yes,E,51.979692951209756,-89.14784961181363,-231.4958757763015,C,C,-67.33260396802486,C,D,B,B,29.403968101290435,C,1
Veteran,A,-47.252817964644386,27.514841534646106,66.20928395478307,A,E,-148.1080821745878,C,C,B,A,-130.82584135094095,A,0
Veteran,C,29.87172595437301,-102.22537489799876,-184.85235840766933,C,C,1.038026346298842,D,B,A,A,-36.795199092593926,B,0
Yes,E,36.50595433045971,47.45889640135299,134.05376018325327,D,A,-103.57375258254862,C,C,A,D,62.998416946285815,B,1
Veteran,C,-14.991837288306476,-77.0844449781533,-60.50609421702377,D,C,119.67832103224238,C,D,D,B,82.89015774141279,E,1
No,D,21.373675012316802,-61.61902674693949,22.337324980395536,E,D,100.19109077558777,E,E,E,D,-96.90391064768014,D,0
Veteran,C,153.1220864965092,197.39024686599518,-129.03737201894816,C,C,-102.45971354635957,B,B,A,B,-10.288664185515184,E,1
No,D,-25.19432898498416,-5.845995245259926,91.24810911447109,B,E,124.63415858542038,C,E,D,D,-278.66686741594816,E,0
Non-Veteran,A,-100.75820271606545,110.95186297847228,-177.49851694318824,A,E,12.994730975890153,B,D,C,D,-130.1168920455113,B,1
No,D,127.99007225732527,-22.16456925539197,-20.853690251091237,E,A,-203.38873771654224,A,B,A,D,82.4589593325065,C,1
Yes,D,111.30516670848311,37.41789616060892,-86.62573279807316,B,E,-14.464078627944554,D,A,C,A,131.23384833692515,E,1
Veteran,E,110.86239758301714,94.12181612097945,-252.77413894727619,A,D,228.58569002104696,C,A,C,D,-64.15225501760293,C,0
Veteran,E,-151.11302100141177,76.21977293298787,-23.763938174172228,C,C,30.390569626865823,B,C,A,C,177.49184848557735,D,0
No,A,48.74587227524959,193.21359887702624,58.72556139466304,D,A,182.36003077787484,C,C,A,A,180.35904405331993,D,1
Yes,B,-99.0842139645911,15.019784444472197,-224.5341983177664,B,E,106.10886655436602,A,D,C,D,-43.23288221394698,D,0
Non-Veteran,D,-123.6461237216783,47.045832602908916,188.75412795764123,A,C,95.93214063002408,C,B,C,E,4.577153393022309,C,0
Veteran,A,76.79797603952906,-14.062130934221978,-9.223209351315017,C,D,-101.9144425935528,E,D,A,B,-76.14356704036945,E,0
Yes,B,11.000792373782586,17.983365712843366,90.58999735432288,A,C,158.43626019699545,B,E,B,D,33.31333233904437,C,1
Yes,E,-98.471587332963,-59.654161150253906,14.749904653904203,C,A,-30.13703032674872,D,A,B,C,-100.28544504537211,B,1
Yes,A,121.99953134972293,135.4233427457062,70.50692693891666,B,E,67.62308598994049,D,E,D,E,-153.3973502261944,A,0
No,B,67.44630794586219,148.11748399041852,-6.966554123476722,B,B,-184.14886568511605,C,B,C,E,57.418313846601485,A,1
Non-Veteran,B,-78.35007767305056,66.19738560857259,44.71407718705153,C,E,56.74143143988207,E,A,B,E,-90.3983950202877,A,0
Yes,D,-198.78054718595035,16.283420636811428,-100.08277677276244,B,D,-38.801504368818804,C,E,E,E,60.958591814390026,D,1
Non-Veteran,B,-14.356120543901548,-122.61652353462533,58.697073747521934,D,B,-89.33894796859373,C,A,D,B,-41.567024742617264,A,0
No,A,-38.57399129225122,77.05668270709664,227.06229426787408,A,A,61.40038490514315,D,C,B,D,-193.54130308978603,B,1
Non-Veteran,A,-77.00077622829612,-151.65940117594582,39.885042784400355,C,A,-62.293108890211876,D,D,D,B,-74.37041328083531,D,1
Non-Veteran,D,-169.251699905947,-147.34623381126372,-77.43473883054875,B,D,71.12723528231702,D,B,E,D,-146.81785703590143,A,0
Yes,A,-96.31236033833733,94.86375359434413,58.780523072920154,C,A,-109.74844431301325,B,E,A,B,94.93234837858479,C,0
Veteran,C,-149.45351839923654,-23.504143664477635,91.58249886050766,B,E,27.89347028153813,E,A,E,E,25.279459189639386,B,1
Yes,D,144.60891335290992,4.739402470249664,133.76395818170593,D,B,-12.954958027244457,B,B,D,D,156.45397170545402,E,0
Yes,D,97.85261449514691,4.4775679527265675,-43.81836181531712,A,C,-102.76532653968971,A,B,D,B,122.87085046344212,C,1
Veteran,E,1.35285839201838,47.80764273582099,-117.47525080966301,E,C,113.24119868372806,E,D,A,D,-122.24088689909189,D,0
Yes,D,51.0807656088579,34.027433680438676,100.25268270911849,C,C,120.72198043765864,A,E,B,A,33.25241662551174,D,1
Yes,A,-18.56848338646716,-83.96775887124933,-230.61889711689756,C,A,-164.8885057273228,E,D,A,D,-129.58174628839583,E,1
Veteran,A,125.123055914453,58.63227226840642,-52.12581694324734,B,A,-90.56093734474331,A,A,C,B,-36.8991761983323,A,0
Non-Veteran,B,-75.24910137296978,-129.5385229289517,52.12718028696117,A,C,33.11851156845482,B,A,A,B,-105.45926806483916,E,1
Yes,A,26.915999739509132,-84.49772303261794,-154.25349457672854,B,E,38.144737070416646,C,E,D,C,-22.55537800676734,E,0
No,D,42.162339172522884,-151.58584136403428,-61.47586920501232,A,A,-94.90800096586092,D,C,A,D,15.591643922044792,D,0
Veteran,C,-48.46581447432853,-61.59042813284934,-82.27798099775161,B,A,105.71637851661472,D,C,E,E,-62.28081442628771,D,1
Yes,B,8.095126844800147,-144.78625698174602,-11.228821122010064,A,D,-51.89991159965229,A,C,E,B,-49.849011858693274,A,0
Yes,B,-54.95971541837192,-112.74487623127425,110.04706228304701,D,B,203.07848332565857,C,C,B,B,44.65559682836774,E,0
No,C,78.90655630310572,-186.42550187137837,-35.89074322953902,C,D,-31.42062533861538,B,C,B,C,202.9314884926952,B,0
No,E,-279.424094245876,44.49639752534556,-20.369563832119177,B,D,-19.045055004612415,E,C,E,E,-41.11066218187312,B,0
No,A,19.424070554186713,159.79995763355646,-35.52766466524282,A,A,-64.10662197612848,D,A,D,B,49.010594155395445,B,1
Yes,D,169.13619715156085,-76.60516381350931,70.12081055548147,E,E,-67.98916553654132,A,D,E,E,13.744756467524462,B,0
Veteran,D,66.88166335489765,140.8366704784952,-30.497951882006813,D,C,-42.362880298207614,E,D,B,D,-59.00454072412076,E,0
Non-Veteran,A,40.04406821384109,47.45881587572965,-150.57144046915977,E,B,-55.04779377579852,C,E,C,D,116.81801364272641,C,0
No,A,-82.68964496709204,41.93161623932027,-76.17796919416593,B,C,-99.23653818017935,C,B,E,C,156.4803612050785,C,1
Veteran,A,78.38276910140445,-12.446682317946216,-78.52536137263193,A,D,-17.785285358415223,D,E,A,C,122.29854650187448,A,0
Yes,D,64.30061677374863,-40.08369329120489,-19.837662210941343,A,D,45.87082327067155,A,D,D,B,22.989927741503035,A,0
Veteran,B,4.021449237072903,-108.82633126391146,-227.1090838840363,B,B,23.482475248240505,C,D,C,C,-167.48741499489176,D,1
Veteran,D,70.00285701003632,106.643737081762,-30.268190715107586,E,A,-33.557692664159525,E,A,B,E,-192.00825787694365,C,0
Veteran,C,-108.76773411260831,-220.68263738389052,146.42210911062452,E,C,92.88030923207067,A,A,B,C,-67.12901402906695,A,0
Yes,B,-4.0941395040305615,-40.6381995391488,62.512603786772466,A,A,58.796095094311674,D,E,D,C,155.35939488890952,A,0
No,C,42.69421949466062,-88.00331995475102,-76.71935997194117,C,B,38.07624567983379,C,D,E,B,25.745276021779684,C,1
No,C,-59.57963462344047,-36.71016317017341,-62.16844190446802,E,C,33.92592537823001,B,C,B,D,4.991773063612242,A,1
Yes,B,11.812982330640994,28.109465020730084,99.10882111474865,D,E,126.86528570354652,C,B,D,E,-98.34538433208463,D,0
Non-Veteran,E,32.20034149530015,-33.360529700453824,94.15425396182629,D,E,28.591296841417464,D,E,D,E,130.11135936496515,C,0
Yes,B,-1.8877730028591717,244.35740780246385,2.3636577587562235,D,D,-10.576232653736131,B,D,A,C,-81.43918898616693,D,1
No,D,-7.91477101197154,27.375083190804823,28.350962564592063,E,E,-84.02661141206083,B,B,E,A,108.75744026258052,E,1
Veteran,C,-31.78313607128278,-32.787215752869926,114.65834330198442,C,E,159.20545342052628,A,C,B,E,-142.46410244209437,B,1
Non-Veteran,B,-203.6366344203159,-66.29243303491702,25.209178831233313,C,E,122.09427831292543,C,E,D,A,6.597495049897425,A,0
Yes,A,-73.69744052656868,27.12047662829852,-175.50848857911868,D,C,-72.96809952811142,B,D,B,D,-323.2159572390048,E,0
No,D,134.74290556397415,-195.84193570209223,91.73253012000374,E,B,-35.295083141214214,E,B,D,B,97.23986090111492,E,0
