nationality,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
US,Black,67.94108781339366,C,21.876922854300766,B,6.257165158637987,-32.25330363597816,5.207037397564417,E,B,0
Mexico,African American,-14.082448272620551,C,198.01382666864114,B,59.19244559534296,-17.654213378543954,152.40009838988342,D,E,1
Mexico,African American,171.69309561278197,A,63.58935267017171,B,-23.68561573413028,33.73551923967486,-42.73419820070103,E,E,1
Brazil,Black,-19.424784065890165,E,-30.100758826541018,B,41.76942561422511,-138.94351915334465,53.928891530025055,D,C,1
Germany,Asian,-154.0930632762349,B,-23.427799684702926,B,-150.70093669355862,12.019095596281637,-146.60566940532965,E,C,1
China,White,-24.293991623735806,E,-77.57509756086593,B,122.59294719628153,64.33834720306182,69.11061340550246,D,A,1
Germany,Asian,-148.47410056147447,A,31.17044756411005,D,-197.28507991698964,-104.55078193454943,7.735309608642803,B,E,0
US,Asian,38.61126111622014,E,-27.612290466464,A,92.17476928393965,67.7369980517004,-105.78692341073175,E,B,0
Mexico,African American,153.99647914458956,D,104.19220805614164,E,-11.14961393804192,168.64603125921107,118.25881429809671,B,C,0
China,Other,-54.11211175519384,E,39.79813940253663,E,65.33703452425848,-76.10880388354512,-153.36184922948578,D,C,1
India,Asian,-99.8359000216373,E,-97.7267106004809,B,-226.58442756563718,-50.11280995203489,82.0452450624936,A,A,1
Germany,Asian,1.2281494609003853,A,-52.982443785911336,B,-118.80767051791885,11.37292056387844,171.24184766011894,A,E,0
Brazil,White,-28.822891848016553,A,99.90810081524563,A,-7.153040286911027,8.644496410095657,-16.489258662950522,A,A,0
US,White,-50.44991770486782,A,10.795675575450586,B,15.861093672002017,-74.61862864336996,177.78338244659585,C,C,0
Mexico,Other,-16.268560449059528,A,72.80921169289185,C,-18.19003085342465,171.2830464012368,10.18926254263166,B,B,0
Germany,Other,-137.119149039187,C,133.64037560226896,A,-16.1993320775027,136.7317775327748,-195.5147505542824,A,A,1
India,Asian,24.165519330486333,B,62.25903077714271,B,14.608516218316723,-129.16817580730182,42.96024237797697,D,E,0
Germany,White,-73.58393376164378,E,-21.423518748966387,D,-16.849748095493446,-77.45757834928487,-13.055838800599142,E,C,1
UK,African American,33.42448456417778,E,-0.5906091120451847,C,-86.83575107258359,-24.31058740465591,-154.38872110956538,E,A,0
Other,White,-76.14449346745704,A,184.93501327359925,C,77.9211929389904,75.49412408232183,-50.08274613763045,E,C,1
Other,Black,3.0439222766414584,E,92.88715229308578,B,18.584749989899237,53.430889382898236,-23.80629356077617,E,E,0
India,Asian,96.63842074062897,A,-52.10759298226916,D,26.959633986835748,33.953214930770926,-114.2450042570129,A,C,1
Brazil,Hispanic,0.1863356987682004,D,88.47951833189173,E,110.5990153227598,-73.36905350544097,185.1918590282971,E,B,0
Mexico,White,50.58378179462483,A,123.05936661001016,E,93.39886124215461,47.999305990910955,-50.27046151213466,C,C,1
US,Asian,-14.461058697872819,C,38.467912373412325,A,-158.79437344479027,-162.16012407116702,97.32144096043032,B,C,0
UK,Other,-122.53731809825825,A,-98.98181740251229,B,78.05659873530098,2.347553753132606,49.44568009653704,C,B,1
China,African American,-97.89731045915487,A,-13.844133977435913,A,53.515334380207925,-21.407266270029975,137.6407100227159,D,E,1
Other,Black,-88.1272105483701,D,-61.807114808150786,B,76.37301375929336,-14.293726981306612,27.853984933653166,E,E,0
Germany,African American,-63.12075916307054,B,67.92651348391574,B,48.36143544599213,73.83883618426133,-24.747688883966884,C,D,1
UK,African American,185.4974129080101,B,77.96620911267219,A,-192.84001367922002,15.64987489318867,126.59336780840303,B,C,0
Other,Asian,9.964974976805841,C,36.46463641330504,E,-218.69010041031746,-1.1646205248062695,38.95952063468472,A,E,1
US,Hispanic,-10.33458335287714,C,-21.88470759126583,D,-11.710747227443925,-138.9662507567729,-31.22039102263871,A,B,0
US,African American,85.26170672357888,A,71.9119707630177,E,-118.25962800804193,-177.36248865740077,-21.408542734752753,C,A,1
US,Black,-63.94405277842736,B,165.9495367455692,C,-43.27622258084206,67.76806705261453,24.879624562935188,C,E,0
Mexico,Asian,65.01709272584885,B,27.76647675428502,A,18.144546751479655,57.96507749666361,-233.08681850579686,A,C,1
Other,Black,299.6185906913381,B,-0.9834678468920113,A,-50.14221864653947,-164.58287964918375,-17.006139642550743,B,B,1
UK,White,-10.719176140558016,A,-94.16672476075651,C,11.325414806690729,-181.36389189844334,-36.964939232093045,D,B,1
US,Asian,-233.98220689552227,B,56.675533990495886,E,74.62052697926184,89.37998049472262,222.79691402570285,B,D,1
US,Other,73.83435435114953,E,63.999378593931425,D,-187.321288141091,-8.311565415475773,-55.21942337914937,A,D,1
Mexico,Hispanic,150.43872451163892,A,12.364516002680674,E,79.09124684251961,-40.71713017209032,-74.98083135799885,E,A,1
China,Other,1.6903126118827723,E,49.196648378753,B,-104.15627865390789,-21.370043514067824,-106.63336124966042,A,C,1
UK,African American,4.1951525053034535,C,25.17850242698635,C,88.05188974837623,10.126656321574027,101.00986500695124,B,E,1
UK,White,-234.24738993020298,C,32.68810016994177,D,0.8457551937223202,46.04040846448728,-18.66462288433395,B,C,1
US,Other,116.39048521951982,E,-4.747014668604828,B,-55.77649830032502,57.802973835410775,3.331753584391569,E,D,1
India,Asian,-43.19361570036571,D,112.62525557154505,D,-32.13483030431055,-73.3837046377997,-7.55568986685663,B,B,0
India,Asian,9.663994942306726,A,4.229182769653473,D,159.83068486137597,44.57667250148266,-0.3197613247596211,A,B,1
Brazil,White,30.294692528949945,D,24.82924804304237,B,28.134319532864467,-151.9149163442214,-49.12412316387907,C,E,0
US,White,235.19200218945153,B,-13.601464597762295,B,43.37960481542215,25.125049229822068,42.7949869308131,A,B,1
US,Black,-123.46191530871182,C,-20.179830442224876,E,-81.1533356027117,34.323884235090524,-163.57567474862694,C,D,1
India,Hispanic,-77.55494278776534,B,149.1451418610391,C,31.32483082615618,-20.42943251176687,-173.51012279947403,C,D,0
Brazil,Other,-117.48637747811448,D,34.485057692622846,A,-94.87620921829352,-13.016107162888762,8.15732160513152,A,D,1
US,Black,19.41253068262291,B,-100.69640734893568,B,125.63246234434482,-24.277293052505318,-96.06492338919873,C,C,0
China,Other,-127.4561465345302,D,23.52986032553428,E,-35.93186347043715,232.09425252756031,76.31300290168551,B,B,1
Brazil,Black,-71.65126211102083,C,32.43839377017763,A,17.453167081364505,-32.196153881107534,-20.871192197192414,C,D,0
China,White,-143.8680450852889,D,20.817322672087347,C,-62.8391964804911,192.44964662466933,211.64867285614113,B,C,0
China,Black,56.02693784016485,C,37.764701821948336,A,-44.12564024136741,111.99975065092447,-12.076490801373323,E,E,1
Brazil,Hispanic,40.44650391165692,D,-10.423622058399857,B,-71.53679737610555,-56.390625013314455,163.61815351251926,C,B,1
Brazil,Hispanic,48.11294812296077,E,21.91468320556302,D,-168.19274746118143,63.6078555555372,-31.088993520604813,B,B,1
US,Other,174.69816336295665,D,-58.042961066242526,A,94.92887924793337,89.06132302926902,-141.58951787304883,B,B,0
Mexico,Other,-112.32545328633576,E,-2.671695114714821,A,-58.33858258913833,41.612500421972555,-20.796795611802494,C,B,0
Germany,White,28.048184767157853,A,46.02179790888972,A,-102.7946335334734,-107.3210383208257,-66.54654100127429,C,B,0
China,White,101.97559420214233,A,-108.1266240696727,A,-225.30221847978146,-159.9612093871064,17.469254759853705,C,D,1
Other,Hispanic,31.510346700259177,D,37.98705682050888,D,108.84777685776565,-99.32825863795823,187.9620595956693,C,C,0
US,White,27.241524482881204,E,19.900529473859468,A,-116.4839209101434,85.46545184419169,109.13084854613786,B,E,0
Germany,Black,84.32915806782239,B,-7.102909875929601,A,54.84638948602919,105.33524332840054,-79.34289178186042,D,D,1
US,Black,109.97746695504466,E,-61.97206003733531,B,29.86658469183147,76.91783143079189,156.59245864582527,E,D,1
China,Other,120.57345228954249,B,24.67580798026887,D,7.665526574752649,-177.54292055908059,-45.09589146097334,A,E,1
China,African American,138.31512953357105,B,-1.448486449055377,C,-117.93264730411559,238.15301341413732,-126.46039944366474,D,D,0
US,Black,-142.22217895926894,D,97.79421610918729,A,-149.47918976576264,-18.826008741272933,-59.56570953803778,C,E,0
Brazil,Asian,11.904254270013366,C,10.154144019746205,D,-5.368208073635071,-196.4313226764652,-148.8785521332082,D,A,0
India,White,-108.1762925212179,C,170.2942901316915,D,9.863582113112546,132.57095411609436,15.822316890517884,B,A,0
India,Asian,-34.299309724546234,E,133.6111315662834,D,135.53462502833008,-26.023767808924603,4.840071974617023,B,B,0
Brazil,White,-99.97975620255303,A,3.3438474912119847,C,-111.89360617679243,-21.590195299555592,-56.37160580759472,B,B,1
China,Other,44.820343945673976,A,125.30619816881287,E,148.67193744759874,-9.16858145336328,20.117005328314,E,A,0
UK,White,46.67090309636397,C,-47.40004286184977,D,-92.06487944134102,-9.58483714812495,-25.63449955402342,E,D,0
Other,Hispanic,82.00645916357257,A,-65.60142264993335,B,-80.64597936413456,-7.734860545655262,136.82480594192714,B,A,0
India,Hispanic,-23.59582300305854,B,-101.5579044635667,E,-75.7427931230848,-108.15040873840391,92.19207181451112,A,A,1
US,Black,-136.05936306297053,C,-153.05400339177618,C,9.965321954651687,23.624517616684905,33.3759500390096,E,E,0
Other,White,87.48750743636967,E,-20.626321356073564,C,-47.413328132300556,-42.20061914312229,-84.12998183441253,B,B,1
Germany,White,24.878664661307887,C,-24.957528410286486,A,-3.002367955414877,50.26741778797551,18.131171711304617,A,A,0
Germany,Other,38.63530023609823,C,-197.75134368168915,C,9.715644569072396,-36.98286729164262,-30.99455546153278,D,E,0
China,Asian,-127.99596260387904,C,182.44000888090585,A,-155.70440144768628,12.450161774877627,-47.9125443826582,A,C,1
Brazil,Hispanic,-70.05790316038278,B,-24.46529045577387,D,-156.35114713001022,44.41295434068835,-62.87166639733388,B,A,0
Germany,Hispanic,88.94786128502497,D,-61.56345699197321,E,-230.19974779061045,-126.86749728429503,124.5700695397469,A,C,1
Other,African American,24.624011811097912,A,-48.4952943811213,B,9.354936103688752,-67.509344180263,86.57191674287333,B,E,1
Brazil,Hispanic,74.92840784037375,A,141.30256352866883,D,57.955999361613394,-158.1921608205811,-30.390915163100303,C,A,0
Brazil,African American,89.60718708631734,E,-229.65008825054892,A,-58.393642421587344,-209.55333145293778,-117.61333888977765,B,B,0
Other,Black,36.08980255275593,E,-53.32837727440265,B,200.86907310210728,277.36047834658405,110.2387979458247,E,A,1
India,Other,-100.2551950113958,D,93.87482138930142,C,27.947522250176917,-186.0213243563949,107.42589622759857,D,E,0
Mexico,White,-73.77633755353959,D,-49.76123864773797,E,-13.064775335900713,-64.11241890791187,129.2362896939018,C,D,1
UK,White,-0.3190342892578101,A,146.4887409848511,D,225.85377453438832,184.53971374348578,40.44049508969646,E,B,0
Other,Hispanic,-108.20030945997352,B,28.9543704750531,E,14.545543629385255,-55.557087915295355,-39.74111630517343,B,E,1
UK,Black,-101.71842476486275,B,184.1653491343757,A,-85.23787213879099,-51.309248966821826,-26.544927870627994,E,D,0
India,Black,59.15943059515186,B,33.052167530372316,B,36.50641365165687,40.33287532888131,-52.88145418129071,B,B,1
US,African American,94.8626229146237,E,7.566088111553534,B,-60.77735356149987,148.52854021681355,-31.159371034383305,C,A,0
Other,White,233.6975817845618,A,-17.54083211484741,D,57.607825882274135,29.345975458312495,67.10596340735533,D,B,0
China,Black,150.9506320371573,A,-2.788221777569217,D,73.83738698109903,-0.2720983183760868,79.45588641340277,D,C,1
Germany,White,141.77728447915015,D,-41.64338660824357,D,96.95382883379996,16.586453027283905,-25.233104285948166,A,D,1
Other,Other,-144.26057962454206,B,-137.1905109386163,C,42.07343769594019,-33.11944596297807,0.9815650955404164,B,D,0
China,Other,-73.95007420949543,A,169.05995787798864,D,60.67577276248338,171.40278813664233,-183.47902896820656,C,B,1
US,African American,102.62003431105389,A,74.05667659775641,C,36.01587162728254,-157.4956950557061,51.0728063655299,E,D,0
UK,African American,41.01599046322958,A,10.551082213204323,E,-182.03189386246532,49.826972741134654,-50.6018480040831,D,B,0
UK,African American,6.336252167077698,C,54.306568306492174,B,-19.627982934140938,-88.04591461263198,-120.62956740880138,D,B,0
China,Asian,31.34617205227749,A,134.46044681382895,B,14.263991797742348,-11.657070032508038,-96.76982040131405,E,B,1
India,Black,-131.70938248247657,C,-1.9491325109113995,B,-156.69915733856237,-126.16248812616186,-108.83693428480954,A,D,0
Brazil,Other,79.44825309299141,D,-230.4310837913141,B,118.18448327547486,82.37471113088752,137.45753042609522,A,E,1
UK,Hispanic,-71.79391876577907,D,165.7806540723723,E,23.65894942964119,-118.50280493894745,97.60805290427218,E,D,1
UK,African American,-61.27654863880117,E,-3.904535398655087,D,53.969827837701814,55.30357418858319,-19.281633294206397,D,D,0
India,Hispanic,-123.17237057294261,C,209.9272224516664,B,-74.737430378945,-99.26472929594857,-60.317608939633516,A,B,0
India,Asian,-125.94649995950829,C,-18.553356872256163,A,-51.1363510182838,-25.02047228102708,122.54859080810681,A,A,0
China,Asian,76.48243669421572,C,105.39002960845951,A,6.001808763551195,-86.76707185703292,-46.07517538128147,D,C,1
Mexico,Other,-53.115147687680356,B,-192.90051162501007,A,-57.32000829544206,-156.34019069342878,65.37335370954621,D,C,1
UK,Black,8.32729570329513,E,-100.39342592899696,E,-72.34298628512393,8.232351727592874,241.23517396319477,D,B,1
China,Black,-70.36716209855179,C,-4.527726737615943,D,-98.59359719079036,-152.80861192577643,84.523433972572,C,A,0
Germany,Asian,-76.6087299476524,B,-69.7479067958629,D,-114.49709525570182,-281.7431198864244,236.13706429177256,C,E,1
UK,White,78.8663820898323,A,-279.8588393034229,C,-0.9064028997559037,-55.391018435906616,-19.876361344377642,D,C,1
Other,Other,-0.15657341970131675,A,9.299168159058183,E,-111.93627443257171,68.03711831135554,93.0194651989921,B,C,0
UK,Other,67.453342655154,B,-14.518744171609505,D,74.2503952233569,-3.852484361605698,-188.3294928588884,D,B,0
India,Asian,83.57123786163581,B,118.67037484858443,D,-0.14209286656622594,-22.369017909228912,29.422568703828123,B,C,1
Germany,Asian,-13.707041847953928,D,-5.036230620838348,A,112.21918423259764,-129.97652936878254,-4.173202860940967,A,A,1
China,White,77.98136172034866,D,9.799506507620702,B,-46.42330193102303,-66.42458178982706,97.52283777266352,A,C,1
US,Asian,-73.30705978104645,A,83.07701954132135,D,-63.32883835035407,-4.336756184129583,-41.44637454492675,D,B,1
Other,Hispanic,105.8005873933314,E,-107.00470507388961,E,43.37879791046434,109.75482238982607,41.63781713251837,B,A,0
Other,Hispanic,73.77596625740208,B,57.66583362419541,D,-162.07220996304292,112.29910540887873,53.42170388118205,D,E,0
China,White,77.66820319596665,A,45.17372154667917,A,124.23616764290932,-12.487630093030194,69.03541587662494,A,C,1
Brazil,Other,96.61371633376196,E,-169.09962673596323,E,184.44139655950264,-43.58338186323787,23.49274820753865,B,E,0
Other,White,-135.27163768431717,A,145.4967844583208,A,-0.15401427982324192,70.89890440789057,129.52994653960167,B,C,1
Brazil,Black,-41.60007821637003,D,1.437862590046921,E,-32.01702995948958,127.92669968515973,-55.30063792205435,D,E,1
US,African American,-118.30164586489533,E,93.99452725903656,C,178.23607771309503,109.5079838134791,58.82509668109829,C,C,0
Other,Other,-14.275927480377499,A,19.37101820320079,C,60.860873350016185,-151.6428792458985,105.51401358219738,D,C,1
India,Other,37.538957649479784,B,-18.02390088757614,B,110.48057495626821,-109.15553631716168,-94.03489057769391,D,B,0
Brazil,African American,-58.56109302653083,B,12.7212781841752,D,-119.92591358641702,30.80311209559556,155.0838428472832,B,B,1
China,Asian,-54.374645411174725,A,29.701413008089144,C,37.65870133533815,56.34609399943008,30.111344890763025,E,A,1
Brazil,Black,103.78173290441322,D,85.04575427010738,B,74.6868644844774,-7.755989432573321,15.047839453976863,A,C,0
Germany,Other,55.365087026600094,C,-199.14906408505473,B,-4.518595235318019,-58.44506908615327,7.857714175735618,D,A,1
Other,Other,-8.344493960904762,E,-39.39373848889977,B,8.480023898539217,18.70678705820657,11.459247110848375,C,A,1
Germany,Hispanic,156.21358102089465,E,52.08549947245689,C,3.2510544976862206,196.8269233195238,160.34072243780906,A,D,1
Brazil,African American,-133.76295793941523,B,-23.651250330856342,E,-158.18215651827222,34.983071802969505,142.34892765323826,D,B,0
Other,White,219.88752215301085,B,87.6027665749973,E,15.967916803059781,-108.46298609495035,11.819678374590833,E,B,1
China,Black,-9.864627896929631,A,43.21729367621595,A,70.2767155379823,128.4716249554802,31.44022873125163,E,E,0
Brazil,Asian,41.069790248814755,D,32.903130155177315,D,-60.7882855016387,-11.091382335587042,3.2029821662861973,A,B,0
Other,Other,-16.954483774278632,D,-76.93337929132613,E,-38.29575912380686,-9.94869615386885,47.49240447895702,E,C,1
India,Black,111.22743598563638,B,2.6303534455676942,B,-71.45918167838343,2.0082325611651295,28.628257627237293,D,D,1
China,Black,53.5397949032459,A,56.48754249925465,D,134.08345725904866,-45.944116260024295,132.4092991190841,E,B,1
China,Black,28.15419466284107,D,-121.95538042438379,A,79.35880442152606,-28.05332268861674,-148.28603355091514,D,E,1
