Race,nationality,AgeGroup,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Hispanic,UK,18-25,Christian,-20.51756599369769,-99.15737020133535,A,109.23872411852271,E,C,1
Other,Germany,51-65,Buddhist,120.05089189435027,-117.94026116257609,A,-107.49735170257506,E,C,0
White,Mexico,26-35,Other,5.737327810097166,15.88837897918296,D,46.00853333901511,E,A,0
Asian,China,51-65,Muslim,-27.868907177684004,-39.333162422793436,B,134.80992395999215,E,E,1
Black,Brazil,51-65,Buddhist,-91.24803708547851,58.46536831099471,E,0.031825598865504734,E,A,1
Hispanic,Brazil,65+,Christian,42.56696781433792,12.109046741910328,E,60.01546536688883,E,D,1
Black,Other,65+,Muslim,-51.91658998709807,183.46281521683449,D,-30.47676392924219,A,A,1
White,Mexico,36-50,Jewish,-65.8967909871644,126.74042504253786,B,-80.54735739724408,C,D,1
Black,China,18-25,Jewish,-160.86371441171815,220.86886813998677,A,-20.2066839965012,B,D,1
Other,Mexico,26-35,Christian,9.457545769524074,18.2777999802532,B,41.32345569524879,B,A,0
Black,Mexico,51-65,None,-54.42615088263977,-54.008181953783996,E,60.171799695761884,D,B,0
Other,Germany,26-35,Other,84.034257814217,-107.47786356693942,E,123.20925220632517,D,E,1
Asian,India,26-35,Buddhist,-27.793023379668696,-38.203528888595,A,-25.55913864890984,A,B,0
Other,India,36-50,Buddhist,-104.46710558123338,43.8165954724356,D,-2.232175252417977,E,E,1
Asian,Brazil,36-50,Other,-19.106897078091855,-37.521418905440164,A,-49.17677078564376,A,C,0
Other,Other,18-25,Buddhist,61.93773384607964,80.73364081133543,A,-72.93818886190778,A,A,1
African American,China,51-65,None,-75.19612938206122,58.85348458590711,E,102.00800367868533,D,E,0
Other,Germany,26-35,Hindu,-113.87526364550016,-93.4596965210314,D,29.345376680859065,E,C,1
Black,US,36-50,Christian,21.491190091606256,-148.9214989196827,C,-14.182263546677268,A,B,1
Asian,Other,26-35,Buddhist,103.36783066204606,-119.22888175355027,C,-66.59466946234042,D,C,0
Asian,Brazil,18-25,Hindu,-151.8370101890585,6.595343736561704,E,-10.754897363662403,A,B,1
African American,Brazil,65+,Other,104.8560090215566,170.66939739818204,E,229.93702388971008,D,B,0
Other,Germany,51-65,Muslim,50.11364532171467,-15.161746931845393,B,-69.86717734076942,B,A,0
White,Other,26-35,Other,-100.25450070855884,239.75589736413264,E,30.060578995602206,D,C,1
African American,Brazil,26-35,Christian,-8.452007176375064,-52.5439507169736,E,80.4500200484708,A,B,0
African American,China,26-35,Muslim,-185.29142609342045,157.97475613516033,A,23.552015989164847,B,A,1
African American,Brazil,65+,Buddhist,-195.45501900604415,-70.5760461584373,B,-48.967282085553926,E,D,0
White,China,26-35,Hindu,-88.0781096929289,173.8588528446647,C,246.74080269049517,C,A,0
Black,US,18-25,Muslim,-138.96287507616404,48.27915956655293,B,-239.3332700011961,E,E,1
Asian,Germany,65+,Other,-259.4442176139324,69.32203702864216,D,9.587132119261927,C,E,0
White,US,18-25,Jewish,-184.36423346021797,8.341983726689946,D,-102.27597338639886,A,D,0
African American,China,65+,Buddhist,101.61486553128707,54.681919691355304,D,-29.81280154827701,E,C,1
White,Brazil,18-25,Buddhist,-43.79093255901388,184.41132185402694,C,-84.0251299353482,B,E,0
African American,US,51-65,Jewish,-93.82159448967202,-31.19327260305651,A,53.95067974876239,C,A,1
Other,Mexico,65+,Christian,34.50438526466392,168.63308783135525,E,42.726465251783594,E,E,1
Hispanic,Mexico,26-35,Christian,-78.61675731986996,43.880501161775236,C,-88.16264396534075,D,E,0
Hispanic,China,36-50,Christian,168.4475563560142,76.5890339367728,D,-146.9480689690998,A,C,1
African American,UK,26-35,Other,173.8223855994266,11.823851037163633,C,2.850544647432534,B,A,1
White,US,18-25,Other,167.45703941102747,-8.800741290524638,A,68.60063133335592,C,C,0
Hispanic,India,26-35,Hindu,79.26109978833671,124.83798898659334,D,-71.88889055927532,D,D,1
Other,Brazil,36-50,Hindu,129.49894763926352,-120.16665204940323,D,46.02958367698379,E,B,0
Asian,India,51-65,Jewish,-72.03974310335016,-90.53921068796164,C,-37.546074514252105,E,A,1
White,Germany,18-25,Hindu,84.00606913670981,-9.314679908652744,E,11.71001230054063,C,D,1
Asian,Germany,36-50,Other,6.603252987137112,-68.69069730831826,E,-38.1345292149448,D,E,0
White,US,36-50,Christian,74.67542145453392,210.1918986153424,B,35.689262472584346,E,B,1
White,UK,36-50,None,-201.73062364659086,12.388016579016082,E,133.12266271356597,A,A,0
Other,Mexico,36-50,None,-37.27217939850706,-37.464437537700455,C,14.66782161534675,C,B,0
African American,US,36-50,None,-36.89078831318065,154.92773995776665,A,28.469460354855787,A,B,1
Hispanic,China,18-25,Hindu,-53.06017642926516,-44.89589637438803,B,-140.9820073630084,A,C,0
Asian,China,36-50,Muslim,20.544516359903863,124.24659882841027,C,75.0776194529743,B,B,1
Black,Germany,51-65,Christian,37.9358021406629,36.78331886275026,C,96.78013222842537,B,A,1
White,Brazil,65+,Hindu,-12.805268054522607,54.64642254249847,A,6.9844788027744205,C,B,1
African American,US,26-35,Christian,92.99313700697614,-169.78614558535867,D,-61.38700945211216,B,B,0
Asian,UK,26-35,Christian,160.47068742030535,-55.386197747515766,E,-87.20005343782687,E,C,1
Asian,Other,65+,Jewish,50.69687105225814,19.825018932900285,B,-48.65102727026582,B,D,0
Hispanic,Mexico,65+,Jewish,7.121179593564719,289.6563948295024,C,51.22571191907067,C,D,1
White,India,36-50,Hindu,151.55469408614258,-30.02442116705703,D,-3.9067762419972825,B,A,1
Other,US,36-50,Other,18.782493342564226,-16.718758083108597,E,-58.17248771105906,C,D,0
Black,UK,18-25,None,-122.13311726543648,48.1260964226348,D,21.9860415652998,A,C,0
Black,India,18-25,Buddhist,85.43166453284456,-64.63606249502497,C,194.20380052155878,C,B,0
Asian,Germany,51-65,Hindu,-35.60990165797391,158.82188438867746,B,27.645073835362204,E,A,0
Black,UK,65+,Muslim,97.05834328271523,-30.533257428489975,A,13.517489162877396,E,B,1
Other,Brazil,26-35,Christian,16.845238945107027,-138.8499521954267,E,-27.639316663067504,E,A,0
Asian,Mexico,36-50,Jewish,-96.99049210936077,13.11584323955298,E,-47.77822959508318,A,E,0
Hispanic,Other,51-65,Buddhist,43.742745169767424,100.2069665083241,C,100.73232516461283,C,B,0
Asian,India,65+,Jewish,149.9095799760012,-48.74319835441783,C,-100.12527176524988,E,B,1
African American,India,65+,None,-21.225205284392185,-166.85385677979858,B,-8.39744044670071,D,D,1
African American,China,18-25,Christian,-122.3306962278213,49.162471860275986,D,-66.49406312605251,B,B,0
Black,US,36-50,Muslim,-22.809575208669116,133.52121981408547,D,-149.79503094882648,A,C,0
Black,Germany,18-25,Other,-36.10365893069503,-201.91701173309707,A,-233.74959258845246,A,D,0
Asian,China,18-25,Other,40.71873956234528,49.68772370998627,E,90.91771477764406,D,B,0
African American,UK,51-65,Hindu,26.823732216151008,118.54606058806499,B,173.53344874050316,A,D,0
Black,China,18-25,Buddhist,13.27117623273653,21.713117437073223,E,15.195122395552144,A,A,0
Hispanic,China,36-50,Jewish,51.115456078212674,196.6797666453574,E,-9.969323450747696,A,D,1
White,UK,36-50,None,143.44074446086046,108.67053168273524,E,-16.82888850394817,C,D,1
African American,China,51-65,Buddhist,-22.04076473988036,-26.809535861293295,B,94.30351014704614,D,C,1
Hispanic,US,65+,Buddhist,13.114277305995026,31.149645388205617,E,163.3268479166021,E,A,1
Hispanic,Other,36-50,Christian,-25.16274494646004,-22.0644479101514,E,2.876494531553297,D,D,0
Other,India,36-50,Jewish,-65.92642670639547,-259.4908718567458,D,-48.901698208934036,B,A,0
African American,Other,65+,Hindu,-64.283206546761,-23.48941684192925,B,-3.8570805939719164,E,D,0
Other,Germany,65+,Hindu,5.94435830206221,48.127401839928055,E,65.39956241157306,B,B,1
White,Other,65+,Jewish,61.60793155776605,-1.636415298259354,E,-87.34603337475644,D,C,0
White,UK,26-35,Christian,92.61863348255504,85.46742741253513,E,91.06463272189409,B,D,0
Hispanic,Mexico,26-35,Other,78.00271052150414,-53.07705297608762,E,-75.89145928069534,A,B,1
Asian,US,65+,Hindu,27.633992962817665,12.380805766387528,A,140.79749635634496,D,D,1
Hispanic,India,26-35,Christian,157.66152529367204,1.6013313684253663,C,11.642894083577882,B,B,1
White,Brazil,26-35,Other,89.9346951154379,79.51504359928495,D,-114.641987777305,C,D,1
Asian,UK,51-65,Hindu,-6.3648733882572746,-20.482536608849585,E,-18.234808936775714,C,C,0
Hispanic,US,36-50,Hindu,97.03278892278801,42.10304521548278,C,-178.5013533006745,A,E,0
White,China,36-50,Buddhist,26.20163898471099,74.97731806227056,C,-75.07149785494083,B,D,0
Hispanic,India,51-65,Hindu,-56.644436115660824,-37.44678357476209,C,6.679646901524601,E,D,0
African American,China,26-35,Jewish,89.83999620228116,38.41095934788239,C,-37.88465038937732,D,E,0
Other,India,65+,Christian,30.89162102292415,108.5440928596213,B,-30.355335023479924,A,B,1
