sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Homosexual,258.2771074649245,74.97195619584733,B,104.76901232319213,D,17.27439630304415,-55.481818381375405,95.26481374354658,47.62128291232884,D,4.461931078294025,10.631063753373612,-40.56711645884412,33.67774895364441,A,A,E,52.909508424980736,D,1
Bisexual,118.5595411583471,6.689241453759326,B,-61.39956098489894,B,-54.956286642062935,147.8165902048109,-43.83179096557414,-28.951121048890272,D,-19.52043140329248,176.50174861298132,-9.333510721903927,154.2685663041488,C,E,A,10.43419517199076,B,0
Heterosexual,-12.880930360200901,96.64188691739098,D,-11.18367097512388,B,-6.591702687730591,-45.47479025695189,34.080963674359474,-66.15605003334956,E,6.835192667295684,1.4091747515885644,-43.03664383493579,-49.93648470465631,B,B,E,3.9452835410421097,D,0
Bisexual,43.653369785989845,-45.91390520848682,E,61.704110149390466,A,96.02453619047783,-93.92314283220291,0.7296502835368152,-59.174034700177245,B,-96.6491047909016,-55.611295005736025,182.6541550214101,-160.20560085059748,D,B,E,-44.74350924902809,C,1
Other,45.142436031307774,230.21283581882943,A,-29.168314628784568,B,57.97088633758505,33.13793857077968,12.232139320605238,63.628786162203234,C,129.05622943973978,-126.81036570363891,73.81672709012321,-49.59278601510071,E,A,D,43.69155722371943,A,1
Homosexual,-30.817041945296026,156.82599254730843,B,-120.8835248858871,C,-71.37477641723241,0.4986142437492504,-5.554836562840927,68.80149563923922,E,54.15642874341421,-52.75360380788421,-69.71881255163152,-108.1504913024508,C,B,D,-7.972608659663834,E,1
Other,136.96613929357997,18.100076560346174,B,-214.83910904611236,D,60.168073462428055,83.14792316184212,50.35435437873207,-81.82361656130007,E,110.29955947111283,71.08925404070915,-100.94205532632883,91.28715193449425,A,A,D,45.41639802303531,E,1
Heterosexual,48.29563334264576,-1.621214031423588,A,28.451846407232612,D,-35.683994539261796,153.0523171085539,-113.86367211352595,104.09729303540047,A,-96.6326361826848,58.34640420334214,-62.96265382301679,-66.27892867078415,B,E,D,-31.06400663422633,E,1
Homosexual,-20.32249882170728,-10.392970189222254,C,-149.27723253947414,B,-45.44393399950169,69.83894373861429,-10.015757208469113,-151.7327084828719,D,-44.92975609125683,-70.40759676104152,-53.11615590572099,0.07076961040971758,B,D,C,-104.54474793996569,C,1
Bisexual,-270.8974609056683,75.75112259505714,D,116.82155477543697,D,-64.79668594166797,17.78363376033616,-20.892498996362036,235.3143426498006,E,81.53707938411041,-69.98553312646038,-145.48242364595473,21.54752212831968,D,E,C,-52.10700025209994,A,0
Bisexual,132.19899257244398,29.44918501190082,C,40.789062555021864,D,-25.76576227762662,48.877749691863336,3.2945417840730116,-43.769202627256284,B,91.75568778646756,224.08416349051814,-133.42661790721266,21.463151068280624,A,B,A,50.474450787969005,E,0
Heterosexual,33.339225975935896,-79.61640604173462,C,6.511468584183916,C,-86.05708639237629,76.61340335241059,-214.64905857973883,80.25216627939048,E,-112.2912951690362,113.91491979157034,115.44854621729897,38.204594695696315,E,E,D,53.75365424044105,B,1
Other,95.94623758854604,178.88269738289625,B,3.348970181304371,A,233.95346368027273,68.98693407549324,40.843425476242096,-143.3241214728919,C,-147.79891712885555,43.63829726736088,20.777956253844717,191.66236436181168,B,C,E,-109.26797592452968,D,1
Homosexual,-41.791008634862735,24.345946264332557,C,-86.90659401308787,C,-56.995162345102955,70.1842455455835,23.803914034130997,43.36814506518101,B,92.91418797246726,170.2281254286201,39.95593120862156,135.82298649789556,D,C,D,-21.555284223056205,B,0
Homosexual,-107.04269605742907,-33.552631838332,D,15.093940867314762,A,156.12913604004595,-43.72436960094388,10.796461688631366,-24.89037812948719,B,107.18052503060474,-103.77394179774626,35.931593969340184,39.395785803048156,B,E,B,-77.98124646881728,A,1
Homosexual,-271.9928403929612,12.732324563119374,C,-20.17605537477166,D,143.8275482544328,-107.94503569131611,195.03900739687154,-35.01406948498243,E,-136.4416561294927,48.84714791943354,13.736669390902861,-87.84208998037373,B,C,B,-94.45588573295775,D,0
Other,-32.77845430220401,-106.46891957510817,A,-31.022266101867196,A,96.05859131126464,-25.530174069898383,-66.07379071804304,-7.661489099974876,A,50.08969895670856,155.6320541503821,-70.83478325882186,57.20843402311328,B,C,E,-33.727091556745044,D,1
Heterosexual,49.65107235789441,-103.28826542198487,A,-78.60398476029131,E,56.83504587666093,-97.95766795160678,-62.056343913862946,75.50733826935551,A,157.1289055860807,-81.47288199439645,9.76344044292367,15.79112611357364,C,C,D,50.81497313541051,C,1
Heterosexual,-46.38445211009598,46.79067448417412,E,-5.27846552446045,C,38.22776661687623,-114.71837032247458,-15.095450336476985,-170.65066836530187,D,43.759016009073584,140.8764067542569,-152.52526334047434,95.48424847544251,C,C,E,92.8024432455707,C,0
Homosexual,80.10840455510896,292.2333553325246,E,-108.89273058716067,D,4.959135717725535,45.88837766291775,-88.9241684709362,-66.34754863085108,A,-76.88732498868475,41.38650160448532,151.37669454130352,12.909002672434786,A,C,D,107.38657268508405,E,1
Bisexual,53.37788049590284,27.81978501321704,C,-52.69991433990903,A,6.005041316864638,-6.011358012939221,-295.67363897773265,-37.755791549459865,A,-85.00808082319956,-69.52239543430568,-29.597220212464116,26.707393917939736,D,A,B,-372.92708058692835,A,0
Heterosexual,55.24093260039666,101.89006936250706,E,61.684188885778404,A,-28.94336501027058,-205.26142605918832,187.04010719399304,-61.62409787520839,C,68.92986118248,34.03569677792935,-230.2890738471306,110.01313620300914,A,E,D,106.31425324517936,E,1
Heterosexual,90.98611965921802,78.47902991612426,E,97.82553016166953,D,74.8739497150554,-90.47889105022713,87.56004385580108,-22.59716723368211,B,97.10942223256167,5.906724722273862,-2.8275458001202747,-85.83679396362893,E,C,B,-114.07623031565404,D,0
Homosexual,-178.32815869355383,-11.753108537990363,B,42.7953172030581,E,39.919690142717414,-96.59244599103754,-167.17482962622557,18.94519401180915,A,-63.86628176091648,-225.35307084748203,-80.37471650350432,26.978885626019643,D,B,B,-256.66523783404136,A,0
Other,70.3578368951653,98.91469041353704,A,-152.3353465598602,D,-254.35473042852425,80.83096193287089,144.78127251740267,111.71641019082126,D,351.676284375852,-59.457889764605824,-6.945193852438057,97.32294991769278,A,D,B,-45.11929709766591,C,1
Bisexual,-48.06569429676154,89.86266134621481,E,128.3736850243518,A,60.62717628341907,5.691582080442126,162.34225350268892,134.70293361914864,E,14.35036983195335,140.23659807020636,97.43714719260453,-48.89040349188311,C,A,A,-30.01370952200822,D,0
Homosexual,85.89004680484594,-61.35884593487586,C,-48.16495483091626,A,9.034966903069876,-94.61150459922929,-19.06823591441848,-74.66693493684666,A,108.79119622344065,-50.99041611685625,-30.01323919567901,-104.11906922964127,B,B,E,-106.86231542531613,E,1
Other,-39.739931286757304,-112.96899241858934,C,-49.473844249474325,E,86.58684500663827,53.72520090974231,-131.46896120642634,11.120341479868442,E,91.52214611052955,21.10991497745212,135.04780484689275,-127.17001993631187,A,E,E,58.56750007187802,A,0
Other,128.64492759525652,48.92361400416872,A,15.730003581739908,B,253.8710461463316,-13.78133526141304,-58.074780802382996,-88.24506141717495,A,-14.255437905795121,-100.02706166874931,-65.05625079166387,192.47448928373393,A,D,D,36.945393550508115,A,0
Other,1.5299711810367793,-8.677415001602668,D,-200.86256284731596,B,40.15999575280365,84.02565435347867,57.364506442554344,-38.104423438730194,C,94.07347572946779,107.8275188644752,-34.43828181376693,-85.3604967602629,E,A,C,47.03602389407118,E,0
Other,-91.16239263099149,182.16746567700005,E,-46.20481630689078,C,-56.20423084943996,-20.370718108385628,-89.14119911153168,-15.892960438272816,B,93.74825868737017,24.811015871712865,10.343315273776248,4.601460839415047,E,E,E,-23.599174280308947,C,1
Other,20.359900244704164,-26.56290532959698,A,21.603405719580316,A,95.16342059172617,23.894649533461788,-6.264079962442327,-2.4846414654770075,B,45.266749884489634,-37.85846490522387,-59.65171793251418,-31.52131657020469,C,B,C,61.147976349984255,A,0
Other,-58.419826067862424,-39.348933866253994,A,67.23715617520041,E,189.88786518049082,15.579983197975295,-25.57945730046301,-136.50501128642344,C,-88.7107824551957,60.622775245011184,-3.8803479358394464,9.364422214540594,D,A,E,104.3616648951637,B,1
Homosexual,48.21036034411442,-62.27497603701525,D,-3.133054526761108,C,-78.32383825277505,-41.72526949531219,144.71711700734545,-50.65297008387307,C,-121.71002496945601,114.78945145574902,-118.01902947695923,-47.53720887161534,E,A,D,77.85840579294344,A,0
Heterosexual,-69.40130032455617,39.52241287285522,D,65.53007433424544,D,4.94802437560728,56.05962763553749,-2.472272998401526,-54.62896189818719,A,145.76059531423059,-24.200577564983377,79.34347634660445,-99.45924989201318,E,E,A,-106.31744641302976,D,1
Homosexual,206.27034743466677,30.597832180438616,C,37.29981364814369,E,53.87472144598024,-100.10209968775874,-51.117757243394024,86.14734383070808,A,1.1011074073146598,182.49388017674485,-94.86298954115459,180.29452555859626,B,E,A,67.38559866329005,C,1
Homosexual,-49.34072957726884,-55.026853877973046,E,-29.009174193509473,E,83.57150048535057,-94.98009243697702,55.13108358217441,-14.499774939401695,D,-35.69991004876778,39.928419010453055,20.347809533250704,-122.5593968267462,A,C,A,7.24534952924264,B,0
Heterosexual,47.421009875500474,-140.595017441839,A,33.702974616263454,D,185.1660980782344,60.020928956057986,64.31568076239253,-37.523047954277544,B,43.28463197843787,102.95686730933244,6.765488003874949,-31.95967598319366,C,D,A,28.088495489359882,D,1
Heterosexual,-33.20229879907134,51.130410663044316,E,52.184670368099795,D,37.12908886582763,-118.14248295095553,-159.35781081285836,-77.88756143136875,D,-42.12735882205506,-95.10954908886278,-28.43812511298905,57.898839777485335,D,B,A,-22.319503226324123,D,0
Homosexual,-130.16224472348796,-9.049516522053413,A,75.15370906982643,B,82.74833694375971,-129.69656377990037,-69.65145756083867,129.94427284052182,E,60.12980428799351,-9.47510156597198,1.995915143637817,-146.95347810866275,B,A,B,-62.405569057573075,D,1
Other,-15.337601098606694,42.81547746259129,A,51.21937394093433,B,43.33432602771799,23.895297889098075,-59.42475305621839,75.91306107263077,D,175.76985539469536,-15.959790030577725,96.2029680451474,-74.2157049228682,A,E,B,52.2690128049295,E,1
Homosexual,144.4570741352585,-52.20704535486777,A,120.1817325346232,E,115.58613140497927,-72.74505419372946,92.86904922977962,-46.108745100475964,E,13.861047795404941,164.3667887577853,-21.545988518273475,173.37878171782336,D,B,A,-201.38198245599588,D,0
Homosexual,93.19238553115609,50.6740767183832,C,131.12505644277934,C,-35.80754837030049,-14.73848310810671,25.180279628717056,159.2432148151116,C,-56.511159190303,59.49034848725381,134.92604832212612,-112.29378396169199,E,C,C,34.16609298918697,C,1
Other,-20.778366554196797,72.05765661479343,A,117.92649855148542,D,63.03743546224404,-148.89105261742063,-20.56022832519925,99.4289800629741,D,-47.070067433350964,99.89509003334611,96.7343062831313,-61.316138627711055,C,B,E,78.22424836962809,B,0
Bisexual,-148.76793973134147,-116.85784833876407,E,114.57592521435835,E,-21.006374189807342,120.96286538994383,5.906123506894594,-143.74472313677882,A,76.00133722609147,-15.370637023928682,-27.63655531347297,-145.66616574345693,D,D,C,-62.88545697575192,A,0
Homosexual,-151.79174548658764,66.15942276383355,C,-59.22163556012978,C,-105.57765660012561,247.24788947472098,11.122839088821012,97.51660134934664,A,24.925044535856173,63.046387185809635,-6.576101768837783,25.095652418000064,D,A,D,143.9349921119425,B,0
Other,119.45244003100125,32.00546096707398,E,8.444287795085723,A,-217.95982225951076,9.689857730808107,-61.46661601414242,-37.92444125034374,C,30.961609837114683,-36.95581699982802,-100.3689130608986,21.071870627678848,C,D,A,-166.6113988567234,B,1
Heterosexual,-9.343207871912371,-60.89726597152255,A,-5.6646687313590895,C,-13.412670615909208,110.73858774121538,-202.77084472787732,108.46961980278735,C,-23.714269977596935,53.775314619094814,-17.33636126842629,12.021812623867511,E,C,A,39.93505223519877,E,1
Bisexual,-12.061205029635126,-8.790709621280492,E,-122.58157751167906,A,64.83468573677838,58.65002234627976,49.779859942220284,84.03540871286064,B,64.34086646638846,-168.3080141944384,-29.919922193465396,-217.7881912735221,A,B,E,-115.4535206660525,E,1
Homosexual,-15.62801660808092,-20.833113404190698,B,174.48943576075672,D,24.834132291650494,79.40403442417833,-177.60316408110188,65.64978964590095,E,-8.988652466341843,20.466793211296018,-57.96432541778847,-7.289670297445959,D,E,E,37.48365935379584,D,1
Bisexual,-80.0532235074808,-49.03577426730286,C,2.7736432077797764,B,94.0565598462182,185.74596076582816,-146.4789634728253,118.56314540968368,E,5.5224367998533666,-214.79119909053642,-160.27474814115078,-42.439111549403904,D,E,D,-89.8656721508264,D,1
Other,-264.7291888406399,101.33315555594945,D,-89.41774951413346,A,-15.561879162014256,-123.80836999536132,-9.040014197295822,-75.206459522604,E,-41.28005007910404,51.8913149347019,75.97238958545246,84.0573212944817,C,A,E,211.10173353535265,B,0
Bisexual,50.459809492368954,-145.53108453663438,A,38.279736323880655,E,-95.48312628985902,-79.66665237354746,-34.36142354309175,-18.374098340995484,D,55.81041662311744,146.95482089801774,123.9683485419397,69.17724069890598,B,B,E,71.48892567891075,D,0
Other,148.80097644419564,-9.168236381159065,B,-112.71264581792595,D,26.554838406387187,-111.00040277571254,127.35738683874915,-120.56504191661925,D,147.26187970095344,-128.88424492435843,254.87610210324664,2.428866159752687,C,A,B,-80.44788490755225,E,0
Heterosexual,27.042032264034514,77.93185679297963,D,-16.205044641427754,C,-124.94560848317681,170.78830339562708,-40.73201056187977,-29.343443495258704,E,-82.95723134499146,-15.99564486396588,-10.648371100841656,68.70493543750345,D,D,C,-117.06364439855406,C,1
Heterosexual,-109.24714693011597,-138.14422995688818,B,-68.5672067286867,E,-37.434064373093385,-15.566023887707267,-185.1976998535299,96.79028287265919,E,-122.08076871135869,-11.671366393215159,42.40598595702159,29.598715500416755,E,B,C,-46.38543100193719,A,1
Heterosexual,-94.97124826338333,-49.51949358277315,C,47.562691320237214,C,-29.60733159345773,60.674666984107425,107.88256274435686,-12.793713764135045,A,-139.28274353268966,46.837612110385486,42.13503610553962,27.413409958421575,E,A,A,103.27754470963797,A,1
Other,23.766243786572414,-129.3931642293311,E,-19.16227318205066,C,8.070259621907763,81.45680620434932,89.69189284408043,76.72598080068428,E,-145.5405157770309,137.63693982911315,54.78205608658347,-99.63319631947276,C,A,E,-28.899648888571143,C,0
Bisexual,47.7503771453563,110.03674756431283,E,4.055323098116516,D,214.71374734734056,-22.664919620057212,-6.125763116075241,30.65862489617599,D,22.351569904424416,64.58580074449127,-58.306880309647326,45.83902955301779,E,A,C,105.65186948707054,A,1
Bisexual,8.634112864214847,58.92376627324091,C,209.2424635355321,E,-58.92679884142975,21.997208163651973,-194.71884610579468,7.332775187167975,A,-43.48982265601749,157.79744890499933,255.63140004638788,-108.66052223999468,E,B,D,135.481538005287,B,0
Homosexual,-62.887790906618136,70.85233697703785,D,44.988621966202324,C,-96.49984691899985,-64.80905937656519,-72.16416189842215,44.427308975228094,E,-129.68024086619897,27.60267771177819,99.52997647012639,178.81269650479845,E,B,E,-149.57159891370472,B,0
Heterosexual,23.94353885568787,-13.66724088693758,D,-84.17736757198784,D,-109.88559674435348,64.03044904501778,-49.6212680315362,161.4957376192499,E,-21.11940658156806,57.085399434136974,-5.476763104260237,73.77989707101045,E,E,A,57.50725134112613,B,1
Homosexual,189.13098850662084,-82.56685986227184,B,170.7678063031415,A,-241.49738900921025,39.49566986694755,-1.1475263807148568,19.585151148488425,C,111.62706210618526,68.13993233809938,61.162689398798264,62.81725210497626,A,D,B,-29.355059397821442,C,0
Homosexual,115.57680850396356,-94.04293085928389,E,98.62330669291067,B,130.1561720727106,129.85603966741667,39.54428969330055,20.3466831797701,E,-222.29552741269097,12.65933813683037,301.2289511064291,92.3412173134089,D,C,C,-0.6146392275482555,E,0
Other,-61.41140050045599,22.33458540838256,D,-103.09608806532546,A,-38.69104612241221,-101.37834358030364,-51.67367044167426,-111.68512505159323,D,41.00842150752456,121.14234079020622,-39.50792407926041,-165.84738385111075,B,D,D,-2.868484192809008,D,1
Homosexual,144.610988275954,-20.249459356515022,D,-132.3686147895086,C,90.35749030653537,69.45281097263349,-5.005543530068207,-34.88536534739307,C,76.91024216279354,6.845499067450804,-151.23903833228124,142.51441726217408,C,E,D,33.859174428205534,E,0
Homosexual,63.496965106087785,40.41831175675244,A,90.57869097867304,B,-74.99473345369745,-48.15257767656157,55.03714900170036,-7.9541777695245965,D,-34.018233210352655,156.32679392559817,162.46126822693975,-71.62037734457908,C,E,C,-7.633660087198849,A,0
