handicap,religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Yes,Muslim,78.28761270543023,C,A,20.80829649883583,C,E,-11.809482041999289,-30.218617067510344,123.02225468685141,0
Mental,None,57.91162195309245,A,B,-11.125578623997383,E,B,68.29308294372379,28.201377961834655,130.1642125542037,1
None,Christian,56.17067598361613,B,B,71.77430582427304,D,E,-0.27628694792493846,33.17603514580711,-69.15666676514304,0
Both,Christian,-76.35697639770277,A,C,-31.428529934878352,C,C,-178.87218020595566,-24.292445760289578,8.608735913179409,1
No,Buddhist,-61.721474137157465,C,D,137.73845530996044,D,B,57.128876297935214,120.08397994542344,0.5076705166173989,0
None,Muslim,142.85643491134485,C,B,-174.47060134640844,D,A,-39.03034641233738,-96.19784329009002,-70.31667109394142,1
No,Buddhist,52.070511482993666,E,E,-11.97315457363671,D,E,-44.58237452996483,-19.389491929851598,-102.90406608931919,0
Both,Other,246.5358472046171,B,A,1.0168287375447462,C,D,125.2290737255791,-46.27622007194458,31.467338239036323,0
Mental,Other,-10.312056184027323,B,A,36.38053186145887,D,E,-74.55521071660955,13.058915137180223,-134.27758102587632,1
Mental,None,-56.963816430762535,C,C,-31.178102320743626,E,C,76.87742797046984,80.53659537261841,-167.2315266609111,0
No,Hindu,-7.245216957418286,D,C,94.03831744156915,D,D,-135.0872221090145,39.347175323102604,-10.242206337865657,0
Yes,None,59.571647829014864,A,B,94.50641165040167,D,E,186.11135699518198,15.381292783211734,82.0717902907115,0
Both,Buddhist,-1.752119103926604,B,D,-66.49952837396076,A,A,29.65734023272159,-24.637223468292415,73.97788445509116,1
Mental,Other,130.55991024972434,C,D,4.097742554810592,D,A,-17.507630500122062,129.73321148925115,-53.65360391983054,1
Yes,Jewish,-35.0376812337869,A,E,-50.103799580678064,A,B,-46.62249531527399,10.835457805287586,-62.62847600460696,0
Yes,None,-33.56800620666532,D,A,-64.62215370121517,D,C,176.14720404681418,104.33163074705583,12.129135598026068,1
Both,Buddhist,-76.76145539831036,E,B,-69.01732173385714,A,D,-125.23354530408575,-71.26972515608418,-87.9819974335449,0
Yes,Buddhist,89.25898022953795,D,C,63.80422794492332,E,C,-103.19113833883786,-64.93305689852437,-59.80527217837191,1
None,Buddhist,-33.34900162617766,B,D,-78.49588373177151,B,E,73.03595811800949,7.969131518568524,-13.114612286754204,1
None,Jewish,-115.06481568927529,A,C,-4.634157780662535,E,B,-41.31730224605191,22.122662974824426,121.21372411729124,1
Physical,Jewish,76.5910703470904,C,D,-44.51429076504605,A,C,22.249918845493696,-41.56356733778664,11.55439167625932,1
Yes,Christian,40.44522564959758,B,C,-60.303305092394424,D,A,-70.74551367949233,30.958056467836176,151.40477648761416,1
None,Hindu,1.8880813605650848,E,A,-90.86453811215333,B,D,102.73492894001772,30.794585658798663,-180.89921010747426,0
Physical,Other,165.45675846879783,B,E,37.997350537921626,E,D,-33.44938572871451,-29.156767387251726,-9.181926739666343,0
Both,None,137.59798817348272,B,E,82.07054765354239,C,B,3.0903467910930993,91.00051007746018,117.87519163483631,1
None,Muslim,58.40903259452843,E,A,-168.4157576579705,C,C,64.73508393334221,99.03308584799647,156.0503984296353,0
None,None,-7.475950349630523,C,A,-212.28075221421682,D,E,-86.25819527342306,133.016725837365,-190.14316760159457,1
Mental,None,-59.75499153053442,A,B,100.81400418030391,C,A,-14.361139112693182,48.93764549838174,9.33771651919291,1
Physical,Christian,151.01821015983933,A,C,89.04920011013277,A,E,178.93988082022216,59.392921750881555,-134.1036206768626,1
Physical,Other,-34.596650104797625,C,E,24.120533427365398,E,B,139.4668932291077,33.50174884614452,-159.83606798544648,1
None,Christian,-124.63230637127228,A,D,-86.34736795572509,B,A,-88.84618889425646,44.15087139584642,-38.506083174209785,1
Yes,Other,-108.24453463540506,C,D,165.10351231599398,E,A,19.64938335459953,87.36612377679202,38.88774636859795,0
No,Hindu,52.43026341773573,A,C,25.878229634160597,D,A,-31.40058703361027,76.57024313038467,134.32291170114823,1
None,Other,1.54491552459058,A,B,33.49155801065244,B,D,-102.30077963580753,158.20164907537105,56.512888960058696,0
None,Jewish,161.17658431751818,B,A,-34.608285441108805,D,E,96.66436346678998,31.455076360702222,214.84857869626333,0
Yes,Other,-93.32400824255392,D,E,-113.52181024616539,E,C,-133.22405442859952,63.49133976739556,34.549975332946325,1
Physical,Jewish,11.196311710375499,E,A,69.1744814226438,A,C,-63.791276578202684,-75.57960436895898,23.9322707902346,1
Mental,Buddhist,-168.61982963962342,C,C,-6.583808865152646,A,C,-140.15160881390003,-64.80765585824072,-35.558352946633356,1
None,Hindu,120.99732165609396,E,D,-154.64967985435857,D,C,76.55813251440962,126.84390610335265,-57.18044772680984,1
Mental,Buddhist,36.49640029596159,D,C,78.3341310240537,E,C,-60.81681235451073,31.523978389092495,-125.15438097550415,0
Yes,Muslim,22.387010534745595,E,C,60.86973628485695,D,C,-104.44179040792898,29.66598181131897,-14.279860758322926,1
None,None,81.37279756766208,D,D,-32.041894778978836,E,A,110.58214349344422,52.10646735721265,194.17157447594187,1
Mental,Muslim,61.827192441178624,A,B,33.72630950199745,C,D,-63.44746001301247,-20.731842669209332,37.34166488295142,1
No,Buddhist,-83.71822697291637,B,D,120.18756242733065,D,B,-107.01813004435579,5.981512360568502,-37.36737030055416,0
No,Buddhist,-39.11881913206899,D,D,7.72391818386221,B,C,39.84315238087864,-14.68919029945801,-99.02815066914175,1
Physical,None,-27.920008201918524,E,A,-52.87088930058551,C,D,-26.049124700301697,35.90864293923733,1.1907248301698456,0
Yes,Hindu,19.90323138409425,B,A,21.475919917653904,E,A,35.00518231922231,57.078841564252855,-75.11817354782016,1
Both,Buddhist,82.62644057316434,A,E,-247.7621215624792,A,B,173.1199016752589,89.28684908829045,112.18688992597832,1
Mental,None,237.0516416692944,A,E,28.498562127355665,E,D,14.913032687407913,-306.6154109637989,-49.27668071530941,1
Yes,Jewish,59.008076130195306,C,A,6.71880108619647,C,C,91.42921912049647,-9.839988373479324,-43.63911088624606,1
No,None,29.378259207932405,C,A,90.66175752591168,B,D,109.56241261623376,76.92228970574239,88.53235416725546,0
Yes,Buddhist,53.40966554447164,B,A,84.61503162194558,E,A,-45.13619015697209,-11.912332548672124,78.85755658627534,1
Both,Christian,81.24491949528723,D,A,-39.49490803524361,C,A,67.02347422280278,-181.67904364721207,37.72666283728385,0
No,Buddhist,-202.8570342384168,B,B,97.90103517538448,B,B,-47.073851837782584,-56.19377888420316,-0.8996566564092602,1
Yes,Muslim,54.83719288574888,D,E,-237.84126931651554,E,A,145.5321547184135,104.96899216546535,-191.4068359516679,1
None,Christian,44.86464623828846,A,A,-75.59256933531722,B,B,215.2966015317146,-20.524969628632462,26.256475377496706,1
Physical,Hindu,-73.20946384315098,E,C,12.03205745545774,A,C,-16.878010343119936,16.594602495399226,35.534652445813755,1
Mental,Muslim,-27.460914159943645,D,B,-54.830322063912675,B,B,-13.712797555190944,13.558941762578996,97.09638520739617,0
Physical,Hindu,9.823100006840257,D,D,15.354266436270333,B,D,65.84858569773134,-62.79642377844799,37.39265550166036,0
Physical,Muslim,117.87707992878748,E,C,20.28206873760208,B,E,183.5805293775698,48.555190192298454,-78.2858439285517,0
None,Christian,-32.27422997701916,C,A,39.88317613136912,D,D,56.25530177987944,39.32330594658672,-79.25714129998813,0
Both,Buddhist,228.82430955871587,B,C,42.570197062009335,B,B,-130.5017980808229,-83.7054077898094,81.62161080955819,1
None,Jewish,103.97812710179848,C,B,79.47426240760437,A,D,-7.545134209709375,-235.63207818815144,-95.68376712378839,0
None,Buddhist,16.025422569805116,D,C,-109.96162301097034,C,C,-102.56178845420096,-36.50072354249473,30.453798949121047,1
Mental,Buddhist,-80.41625275231704,A,A,80.31718091981529,A,A,38.5443135528346,59.95960010694175,-120.47493583466282,1
No,Christian,-0.6530892800398304,E,A,-62.56986353616243,E,C,160.27449219321772,-40.33932958996823,15.883125849329899,0
No,Christian,77.95608203442636,D,A,40.7667096567705,C,A,-32.522255542931354,-6.429822333838563,-48.56720102850843,0
No,Jewish,135.95417756845202,A,D,187.85881311898035,E,D,114.98197899322862,-91.99367118899633,35.97934118724253,0
Yes,Hindu,77.55954630149503,B,C,170.41573641759265,A,C,14.193370485854107,61.24921640528134,44.05280312271999,0
Physical,Christian,187.2171226416262,C,C,-45.36326139902473,B,E,109.47362627051862,23.041203981664747,-132.79634278439468,1
Mental,Muslim,-97.07545556511249,E,A,-180.696989127344,D,B,-135.58749327475056,39.03845184990906,-2.4946216639559107,0
Mental,None,29.638133970159508,C,A,-212.29632010338713,A,D,34.25174804800895,-54.28469846504136,129.5422458024143,0
Both,Buddhist,-2.3210470918788144,B,E,-129.38080811904558,C,B,185.1891917961092,-13.01871890745504,9.261731232261456,0
Physical,Jewish,-164.91332401267223,D,A,-113.21587216771611,B,B,-136.91527741993735,-54.998138204155886,19.304155281033843,1
Physical,Hindu,-39.888262495957235,B,A,-80.084354450147,C,B,-99.61227767406903,33.52623581781485,-27.457752441138766,1
Mental,Jewish,62.971985012235564,C,B,13.932436762538217,C,E,85.40270540430019,153.2187132956689,-202.55206511935904,0
Physical,Muslim,54.88855624981471,A,B,84.57375488649295,D,C,154.76299861415143,-87.93054542395977,130.277020482221,1
Both,None,-35.633033512271794,B,A,43.50466825884818,C,C,10.519021872762622,-39.08625981815334,-0.9462362978780346,1
Yes,Other,24.92264906148982,A,A,113.38944897151315,A,B,-95.77578483394046,55.85946636965251,-73.12466409673141,0
Yes,Muslim,-87.5135036272272,C,A,-164.5249849078068,E,C,36.701757892830585,-155.9380323586393,17.787847052515758,0
Yes,Buddhist,2.900851161601174,A,D,-13.523915790485857,B,C,-89.69610978815155,-84.8528314601173,-232.0205395834463,1
Physical,Hindu,89.25094364385669,A,A,105.75156014528517,B,D,-11.57957601515176,-14.693224888098003,-57.50908496187246,1
None,Jewish,-174.15267560706596,B,B,34.110681602729215,C,E,18.52541764436884,32.07213977487917,-105.86775648444078,1
Mental,Christian,78.55468900127795,B,C,-37.918972254209024,E,A,-24.7405511508489,-80.70607980831225,96.57830863199749,0
No,None,121.27497639882895,D,C,-194.09739601285796,E,B,11.426440761127097,219.09701889515952,66.69129742391685,0
Physical,Buddhist,117.87289283557352,D,D,-2.4736828513008575,C,B,116.68061016895332,68.69956771127157,14.880854784550015,1
Yes,Christian,259.23210790287084,C,E,194.92236346314058,A,E,-71.32467426833963,13.560886776411962,-148.72823321173055,1
Mental,Other,-105.00570212315021,D,A,56.448990353195384,A,C,9.373321513771089,-17.39580899616653,-105.89219676622265,1
Yes,Christian,-55.86819831081631,C,D,-21.654023463411875,A,C,-87.6217847813614,49.04356311884375,32.802591101510906,1
Yes,Buddhist,-136.81152228742613,B,B,-23.101914778109027,B,A,-24.622049922730163,-19.84411184127216,-92.35160560426662,0
None,Buddhist,111.14011761986293,D,E,-73.54681675110626,C,C,-56.17112122629122,0.2986542533556299,-17.4323564980188,0
Yes,Jewish,-168.2027368714677,E,C,132.76596081498914,A,D,47.67147721065204,104.54070613400988,142.19512569298064,0
Yes,Muslim,-46.38255604873483,D,C,67.35086584196935,E,E,-148.29463793514824,118.82429692720189,88.416014023673,0
Mental,Christian,-79.39723515906518,C,B,-54.63006675571931,C,C,-56.21637418410916,-2.875432840422594,201.7250982518223,1
None,Jewish,63.6109583246843,D,A,-8.799130763200429,C,C,56.133010651243545,8.325976871296161,-49.070803485444145,0
Physical,None,-253.20494276253615,D,B,-15.968739243991594,B,D,-70.6470772655996,-0.9018356949111545,61.01239410212385,0
Physical,Muslim,4.141197911240895,B,A,91.81043263846664,C,E,-46.91474902182216,184.44309832431716,146.96713566275972,1
No,Muslim,-118.05776831508486,C,E,-123.40644155355984,E,B,-98.2831793471068,-117.7611823982103,-145.79753876491847,0
Physical,Hindu,-131.42133864603625,C,D,52.34837412806712,E,E,-90.69570504736004,-91.92985741853187,-164.93356180722262,0
None,Christian,-51.28995266632723,A,D,-56.94695267685517,B,E,6.790165800312101,-31.99116528742052,143.07466446429163,1
None,Muslim,-49.18198216236914,C,C,-177.81338585986245,D,B,-66.8558522771912,-88.16003993913988,-3.41147707548751,0
Both,Christian,-60.78740693242215,D,C,-102.95774803465933,E,A,-80.42411268689206,39.65448866983149,-81.82513276481474,1
Mental,Muslim,54.577045721920356,A,C,-115.47912245489127,E,A,36.4703000628416,116.10840922920251,-165.67101606728883,0
No,Christian,3.9501138942616283,A,B,-155.70451046490479,A,E,-51.07163649260881,130.56383431774876,69.23013195791776,1
Mental,Muslim,166.21071871439096,C,C,83.299191040837,D,E,97.559742474285,166.14776642207423,55.63057872471345,0
Mental,Buddhist,58.12014305929698,C,A,-50.78015894507053,B,B,-85.57147953934184,-67.50368126940246,-177.00099586820951,1
Yes,Muslim,78.97606538147393,B,D,-30.318021364736158,D,B,2.023223193540842,-30.877948307792675,61.00365560537489,1
No,Other,39.26339254517775,A,B,-75.31883630622667,D,A,27.675924996652434,95.43118041300082,-29.546917778968112,0
Physical,Christian,-127.19597964879026,A,E,-0.7077022635179309,D,B,-141.89287770186502,152.36097428289938,-53.469867353383904,0
No,Muslim,1.4245093013394887,D,D,39.5125858707801,C,C,58.76056097211053,4.231841474704818,-112.88436343901283,0
None,Buddhist,-184.25350836532778,A,B,-5.398589513807128,C,A,-6.588245568999783,-33.52266950593383,-6.160558182441447,0
Yes,Other,-18.39539725316912,B,B,-13.251669193562524,E,B,-80.00950007936682,74.24052272161373,140.1644877220162,1
Yes,Christian,3.467569878126013,C,A,157.60309560106606,D,B,-92.92797203030304,-98.32276094061055,93.09349324952285,1
Mental,None,-185.71438448521573,D,A,77.94782807098832,E,A,-14.657370356862137,136.4731900766946,165.9630785232479,0
Mental,Hindu,19.612861371064092,E,D,-68.52997409694208,C,A,-77.30214350721035,-97.99805534810532,26.233307117003974,1
Both,Other,-59.25228873182922,A,E,23.410489098424733,A,A,-164.50298259771168,-77.32040966417587,-47.377984713035985,0
Both,Jewish,-42.4561329156612,A,A,104.958120948654,E,D,-67.38429953403259,42.65084904521086,105.22628632971418,1
None,None,-126.70085130967014,A,C,15.10334581209193,C,B,15.663609045708467,-27.618645757975997,232.81036801822128,0
Physical,Christian,113.9090450711483,B,C,81.3405579654423,C,D,151.89718210808542,25.54323571626666,-84.44684325177808,0
Both,Buddhist,-0.3505334607517534,A,D,80.9560040964201,E,D,-29.151720134761057,25.700703440559554,147.78896949419874,0
Physical,Hindu,122.45979223736771,E,D,139.05562713776115,E,C,-97.96727976292436,-120.05900172085902,-110.35138390407806,1
Both,Other,-150.73579579290742,D,A,8.094189418520752,E,C,73.71458904342722,-170.54965919483683,81.98132286560069,0
None,Muslim,-66.49669295523097,B,B,-98.36920149774359,B,D,-58.65528196476434,168.95562938342692,-82.26990052611839,0
No,Buddhist,-117.24328813912636,D,A,64.23067749453065,A,D,-61.693680775742145,-9.758452315872967,-71.44168509115755,1
Yes,Christian,65.51806847478926,D,A,-52.20318382761848,B,B,183.84844204867267,136.15067258088385,-102.59718785813678,0
Physical,Muslim,-2.1268542964995554,B,B,113.90486040091261,C,A,-126.8704860222237,187.16315324528787,154.19294351450435,1
Yes,Other,-45.66188338261614,C,B,230.98037419872634,B,E,44.35443857774643,-125.9966579988233,-84.67728547403763,1
Mental,Jewish,2.689325606930953,A,B,36.11756934549713,C,A,-110.42331582331416,3.2816170237091984,-57.472264614754806,0
No,Buddhist,-38.208900434321755,A,B,-11.787007942276166,A,B,65.6872424337771,45.504669225841674,32.037988850510686,1
No,Muslim,-222.90680014285837,D,B,-12.14707149131055,A,C,-23.005894899491953,-183.71399521344352,-4.507172465178243,1
No,Other,-60.58348369186625,D,A,23.967369101565964,D,C,50.97641500348383,115.68570526431583,106.21710290569149,1
No,None,-73.49775742750751,A,A,94.60307268849431,C,B,122.35312813086476,-91.33023675030282,-131.57812455827968,1
Yes,Hindu,168.2740460187417,C,A,223.23589674782264,E,D,181.5031236994461,159.29059680490502,92.35019216693964,1
Physical,Other,-156.34647823558174,A,C,-17.608842609251095,B,B,-190.61247622429505,61.08402388248856,120.15329483405817,1
Yes,Christian,-37.16877422895527,D,D,5.425797505390438,E,A,-6.086466827545448,-12.268133660586177,45.695290973449886,1
Yes,Muslim,51.531264766247,A,C,66.72692162230871,D,A,10.256999448500936,-102.45144310189258,-149.15702421903745,0
None,Muslim,56.860933030094884,E,D,-126.86378459218668,A,B,-189.5440196895235,46.47737356943705,-8.4382162607037,1
Yes,Christian,29.895782854053444,B,D,-21.8620269991974,A,C,-54.287525841643635,81.2468693077347,-55.638982586996036,1
Mental,Other,63.004728975827874,B,A,54.867551728069145,B,B,88.20497832352773,9.378504808159963,-106.10434129890125,0
None,None,112.40395961212457,A,D,27.598716261253582,D,C,-13.59676800451928,-74.83380394189568,-168.78770589192774,1
Mental,Buddhist,-18.279215371287442,B,B,-33.051704745764056,C,A,-192.09573903053558,-21.917888821993447,2.3065182501316226,0
Both,Other,-104.28571561426494,A,A,84.39555310335389,E,A,17.296124581067925,68.39370344647733,85.91043213892762,1
No,Hindu,-25.120692437792798,A,E,-88.10650433378864,E,E,38.07245071224539,-52.74611039944439,35.626043884615235,0
Mental,Christian,-2.3908593654894457,B,D,-171.94137392220773,A,B,102.78531240424338,202.59073621553716,-55.71938032781465,0
No,Christian,-26.907164263401263,A,B,69.64924025275984,C,E,-191.70726901170784,66.05091866272276,-60.81398296726215,1
None,None,-128.68371510694544,D,B,-110.10899870821791,D,B,-98.42542394841034,93.35443742247259,-143.51074427815533,1
Yes,Buddhist,39.109922699661695,A,D,-63.06806457104447,E,C,170.14351280858892,14.33922930898903,-104.56859406564564,1
No,Jewish,-18.525703574286588,A,A,-42.439674110753636,B,A,-16.46276986981656,-172.9462364059175,-9.196543548338417,1
None,Other,108.22815122281628,D,E,-14.246648413823978,E,E,18.89126167360318,47.40411437388485,77.04162559379046,0
No,Hindu,-169.9624097121377,A,D,-21.924986896302183,D,A,165.2075224629067,-68.66600304038451,83.38318784516248,0
Both,None,72.22375865866239,C,B,205.4791657547939,B,B,-61.96286834509983,231.58270646496484,-7.754332999321487,0
No,Other,32.79855313762623,B,D,148.96275862707617,D,C,-12.986961402162928,83.59586777212526,103.60730863033784,1
Yes,Muslim,74.73766570881838,B,B,-69.18596745971406,B,D,49.15575018927777,60.939997103871,-6.33152015682721,1
