age_range,Disability,religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
26-35,None,Jewish,109.47282444521002,106.47107278519854,C,-122.16539792574315,A,124.61662313431101,1
36-50,Yes,Muslim,110.47633617332913,-91.95150292226306,A,55.903722593284456,B,-101.74221434971375,1
18-25,Yes,Muslim,110.5739774388632,-0.41597234886012957,B,40.01931896531156,D,-21.69311193007923,0
36-50,Mental,Muslim,160.73693747620115,94.58563565353238,D,-20.109440366926904,A,64.20097331479046,1
36-50,Mental,Hindu,23.398826468488014,74.73501597802904,E,54.7175333656793,A,124.4744251667861,1
65+,Both,Other,40.58597302945808,-50.373563217448236,E,-13.500193526761747,A,98.65679928837272,0
36-50,None,Jewish,52.17240954381528,3.543799188398828,C,218.15406655447433,E,44.671499948719074,1
26-35,Yes,Hindu,80.00744070879509,23.266049074008667,A,2.6150208765532104,C,-129.1374756475232,0
18-25,No,None,43.296709780177586,40.14848299661044,E,-18.08798240600473,B,-187.3145020617019,0
51-65,Physical,None,68.80574464267691,-101.23368367828664,C,-108.3040396989976,C,157.75264368447768,1
18-25,Yes,Other,-115.59810903994266,-88.6485942036034,B,-110.18054852901543,C,-14.598781495153105,0
18-25,None,None,28.881547695186065,115.07202972424425,E,48.973601070312995,E,180.89389081281573,1
65+,Mental,Hindu,-107.52517082124923,-90.93595718779885,A,-42.63197939219566,A,86.10726290366617,1
51-65,No,Jewish,-200.52461668705024,5.554302402434768,C,93.00406898975783,A,-83.68784932309642,0
18-25,Yes,Hindu,-147.53311090824786,-169.00686206246627,E,-107.57464814805917,D,5.463940658484396,0
51-65,Physical,Hindu,-116.32281308571444,12.181186856626054,A,-32.707016631496806,D,38.07674748257261,0
51-65,Both,Muslim,-146.15565840969182,125.44726893709912,C,119.14309925928619,C,-33.13278438882395,1
26-35,Mental,None,91.26632947778431,-131.95631388724,C,142.3365781116616,D,-44.538742257134736,1
65+,Mental,None,141.41029313225667,137.6112551732312,C,-22.85443688384857,D,57.61169093692966,1
65+,No,Jewish,-7.058354830355413,112.21217876764464,D,-145.5893933077763,A,17.687051627521257,0
18-25,No,Christian,74.19103853419196,-19.52338050248041,C,72.78153035455475,E,-66.38712456688553,0
65+,Yes,Muslim,130.0683891632112,50.68023253075374,B,30.186554482805484,C,-230.64999805544045,1
36-50,None,Jewish,0.3691774670380621,-6.0389631868594105,C,-147.19932122046401,A,22.658339138421645,0
65+,Yes,Muslim,-131.48879470250586,-40.336044018832176,D,-38.77685826144699,E,89.92714417060692,1
26-35,None,Hindu,-127.7088998336213,48.548693353582635,B,61.715491423356674,C,-27.07212944210074,0
65+,None,Hindu,57.388724983213216,148.71792524857335,D,10.40910241406021,C,160.49472187229767,1
36-50,Yes,Buddhist,-31.295556769704184,-223.8163362684241,C,-133.67018354249086,E,-4.260376597115897,0
51-65,Mental,Buddhist,36.26577344377347,32.68985279116843,D,-97.21677761478288,E,-160.05956642146882,1
36-50,No,Other,51.63770030260068,-58.94166246948205,D,-108.95455068609368,D,-140.28385319711956,1
65+,No,Buddhist,127.52272134429705,40.38029896362221,E,-43.25527992642336,A,22.331173046523798,1
51-65,Physical,Other,-46.39621714828698,140.36921765807017,E,22.0275876399918,C,-105.79975015256149,1
36-50,Physical,Muslim,8.157576372177084,-43.31669760238459,D,-156.68193095636838,D,-48.42538483317716,0
65+,Physical,Muslim,267.61258850484126,-40.38848045025046,A,-26.414158255918572,C,-106.90174628704571,1
36-50,Mental,Christian,-59.27003710273863,-70.31379396374138,D,-129.16529948198084,E,-22.42814366891096,1
18-25,Physical,Christian,246.51511386358237,-43.132766088271325,B,-86.27438886540544,B,-78.53374461361973,1
18-25,Yes,Buddhist,74.63534617776529,-40.657819908630515,B,-99.86342577833402,C,2.830832713267984,1
18-25,Both,Buddhist,102.58102840698999,15.28753251256755,C,114.31023659936463,D,98.6077869274624,0
51-65,Both,Muslim,44.98671384214848,44.517393213013825,C,-33.48573472090044,C,-179.75664127780973,0
51-65,Physical,Hindu,-93.55612002738893,1.2284649048049399,A,65.09481825308411,A,32.301520479503445,0
26-35,None,Jewish,-18.8307952975906,124.33822964259295,C,27.02457955767884,A,92.06775735168975,1
18-25,Yes,Buddhist,82.34312355074702,-49.670007434573165,D,-113.07038102432247,E,-20.278659286607486,1
36-50,Physical,Buddhist,145.380582057865,34.604350183998704,A,46.00947361312981,A,85.49389731757606,0
18-25,Yes,Muslim,111.6298669945494,-13.811777053753765,D,-50.52060988119845,E,-33.35087090256351,0
26-35,No,Christian,35.23026805756625,93.51182374642212,E,120.98731245853855,C,14.492490452572401,1
36-50,Both,Buddhist,22.568043216298165,117.75484769565571,B,113.88852909742756,A,-12.976950167606818,1
36-50,Mental,Jewish,-52.90221340998546,-0.5325139882673157,B,23.610398669493854,E,-154.9319723293448,0
65+,No,Jewish,-68.7405622300163,-45.20953450638936,A,-126.09165908845216,D,43.81899675620781,1
65+,None,Christian,148.32207653033126,-25.19869900701054,B,82.02230924047652,B,-143.41346409355674,1
26-35,Mental,Muslim,-127.38247841712109,26.832892303512352,B,263.0505712695787,B,24.119993487119828,1
51-65,Both,Buddhist,-175.2214212409904,-144.3093953666663,B,112.14622394637341,B,9.29120558680337,0
65+,Physical,Jewish,-56.2492082887397,-37.16481474259514,B,90.3266442175738,C,104.28890261086742,0
18-25,Physical,Buddhist,-64.37182804166918,111.79232435081077,B,-43.092057690904284,B,98.59100691091797,1
51-65,Yes,Muslim,-125.99443870776543,162.19109502301131,E,-124.42504339974745,C,120.59577556673841,1
18-25,No,Muslim,79.65184915124844,161.21430827363326,E,-39.09084396761677,A,-70.09213188884011,0
51-65,Yes,None,3.196747115802634,72.61416977097565,E,255.79889220304483,E,71.91852292815206,1
26-35,Mental,Christian,-147.87207957030213,69.59119306676516,E,67.0552878861555,E,188.37495643022916,0
36-50,Physical,Muslim,-43.201714427292806,57.864704014856585,C,184.27136699579336,B,152.11431444530493,1
36-50,Both,Jewish,109.09464864158893,-59.5925451542182,B,-121.4338322918019,C,72.52919785823615,0
36-50,Mental,None,-38.48692152053791,76.80893966148818,E,31.440858565082962,B,118.23232257558116,1
65+,Yes,Other,-73.92048908084607,2.195915255956895,A,280.72794338607207,C,14.437241169686907,0
36-50,Yes,Other,-99.82582409431949,-54.39382436844363,E,-55.23336191926015,D,-31.13351840209847,0
18-25,None,Hindu,276.6435632656608,-82.6032471988231,B,-154.99828375730294,E,-28.49617776385809,1
18-25,None,None,100.25510188183873,4.260909790927749,C,-133.53209342779502,C,-49.5179473242876,1
36-50,No,Jewish,48.4494801840714,-48.8915051451148,B,60.66514178694528,B,-202.3430834939709,0
26-35,No,Muslim,-33.42312502297905,-18.491286592576042,C,61.910279857563786,A,52.876302230146464,0
36-50,Both,Buddhist,38.060490721682626,47.26602890179316,D,-54.69298541377285,B,-112.23822943507629,1
26-35,Physical,Hindu,-12.804408521639271,-32.38442348189075,B,-89.34589369347688,D,77.1397622953809,0
36-50,Both,Hindu,15.149806051676453,-86.22174803304868,D,3.6305374021937764,B,75.9527903644477,0
26-35,No,Jewish,-160.6224695483442,-52.43064942971342,D,40.607702497915795,C,37.26115475207726,0
51-65,Yes,Other,-113.81936488164955,106.82273740765768,A,-82.9156385998165,E,89.28726565190459,1
36-50,Yes,Other,-55.20958365990963,173.942836187671,B,155.89107764786894,A,-136.8973224823041,0
65+,Mental,None,1.866713163268225,-4.4168677336151525,A,73.00742963248193,A,14.369786874933874,1
26-35,None,Other,-96.54839592444307,5.955296048658678,D,-86.10716488734224,B,-320.53508118521023,1
36-50,No,Muslim,-36.65226129880756,130.9387766232924,D,33.31317023379878,D,-164.0917054882142,1
18-25,Mental,None,-32.755793542965165,-77.42629410838325,A,-145.61643462263325,A,74.76183182601355,0
65+,Both,Buddhist,-32.851103127946125,272.4385113910091,D,-240.88868550796803,D,235.67597977527984,1
36-50,Yes,Other,-24.431955598157757,81.9323225709918,D,-4.736172065633704,C,-82.69313170290576,1
18-25,Yes,Other,67.57422170157479,54.780873111877746,B,-102.64752900632885,C,-41.847300603510476,1
51-65,Both,Buddhist,-27.601109255372336,-47.82267582260607,C,-51.105610564087186,C,225.0233188898638,1
26-35,Yes,Muslim,69.2184715594908,74.40327502308544,A,95.87918428986882,A,75.63254516129312,0
18-25,No,Other,40.91729461455111,-66.90181672724653,A,-22.664750175289676,C,-209.28571864363593,1
26-35,Both,Jewish,-86.16720038378244,16.721780308504297,A,-105.47846141957623,E,84.2439253179695,1
65+,Yes,Muslim,-84.25240861327681,-83.20424155210668,C,139.29653934769163,E,-123.44285433334707,0
26-35,None,Jewish,74.94309086065138,86.59638064742975,A,10.280799997459907,C,22.561089629690343,1
26-35,Mental,None,87.04093887628514,-56.38259432104308,D,73.2367054442354,D,57.9611500935843,0
65+,Yes,Christian,8.373920678202348,133.79823434244614,C,101.05143044548852,E,-99.15003956937244,1
65+,Both,None,-71.53110837315724,-63.932399448070356,B,40.986462924667784,A,-76.7917082671352,1
51-65,No,Jewish,38.8867773917968,80.94580321010508,B,-57.07740788630184,A,-141.55373269975905,1
51-65,No,Buddhist,-24.764636270047156,86.18677024341308,E,-219.10239516871374,D,36.96759403478807,0
18-25,Yes,None,34.33825908375172,-61.96672762129823,B,-140.28496368342135,E,-105.02625450088007,0
51-65,Both,Hindu,-91.28757587186975,-124.7991897261737,A,-46.396444263279875,C,29.49509135392126,1
65+,None,Jewish,162.91558194838294,-114.22921664126523,C,-40.446773487797444,E,-91.42669605630208,1
65+,No,None,72.50540395547597,222.82629273092732,E,-117.85156226619635,E,73.4503082907181,1
18-25,Yes,None,-159.96865775231427,-44.96898539949372,A,56.70122408904954,E,49.02091037868496,1
51-65,Physical,Jewish,117.52431866794097,-28.58991049611481,C,-101.20228860930337,E,-5.754371957854097,1
26-35,None,Buddhist,23.991873263254877,114.50564013111179,E,-233.32202642867063,D,-115.87269935233667,0
36-50,Physical,Hindu,16.96317091496855,146.61110893578334,E,-124.34215542556535,A,-144.61778016854117,1
36-50,No,None,-64.95451731319386,-14.517140034800544,E,136.28180752369047,E,-81.80337820530563,1
36-50,Yes,Christian,-39.87455171888726,-248.5031796472464,A,-166.1746508744517,A,25.49789750061599,1
51-65,Physical,Jewish,104.83574204294143,-56.58974943924324,E,-151.08932454251178,A,-83.26258885216838,0
26-35,None,Hindu,-43.294566303765095,16.86493430663262,A,-94.9279211247573,A,-24.98407974253768,1
51-65,Yes,Christian,74.31362759921234,191.8801274549488,E,-0.2799406529846366,A,29.60759243724496,0
51-65,Mental,Other,-22.659478630768053,-10.845579132051366,E,167.69315649218294,D,-54.26569786582672,0
26-35,Physical,Christian,70.24258351251576,106.32765433481526,D,-163.0798707302523,B,8.793817818475711,0
51-65,Physical,None,90.52968514159872,165.17895261371544,C,-12.438985052642993,C,114.88368589394781,0
36-50,Both,Buddhist,-8.764929117514834,170.63147424336987,E,-42.26395702602068,A,11.4152025726887,1
18-25,Physical,Other,29.571306256573465,185.4082104967298,E,64.17573786676115,D,-103.19372982434656,1
26-35,None,None,-12.943256191144881,-116.42178482264187,B,-43.00263810329322,E,76.38990501978225,1
65+,Physical,Buddhist,-204.3161025982076,58.69466451651048,D,91.82274158961525,D,-118.66650104250873,0
36-50,No,Jewish,55.64371198990814,53.70747130143387,C,-16.736302908682976,B,94.72441862000063,1
65+,Both,Jewish,-182.20193124098475,-109.45418471493828,D,-2.0001504176492007,D,88.13475745692205,1
18-25,Yes,Buddhist,-183.59182438336308,32.05448288065488,C,-79.10656280351547,B,9.607807603931962,1
26-35,None,None,-23.825209654976582,150.24409466820978,D,18.378266038387416,C,47.01382647647981,0
36-50,Physical,Christian,14.218152282865804,65.10987177034784,B,11.868286912383269,A,-35.54646976419505,1
18-25,Physical,Other,-91.64802692498444,-41.46263658145865,C,-126.64329470141489,A,32.691034094942104,1
18-25,No,Other,-131.73469576926692,38.97456052695678,E,42.22862187816044,C,30.92441287960559,0
26-35,None,Christian,81.07613855666396,-22.96145236448034,B,-5.417273347745746,A,78.18479708439729,1
51-65,Yes,Jewish,-56.00810725644823,-149.88113408547378,E,109.39747489758508,D,-206.10254641689653,0
65+,Mental,None,-41.90548975429667,-175.5285295842797,C,27.012793162604936,E,-41.974865354229365,1
36-50,Yes,Jewish,-27.924911661376832,-63.528219566888154,A,-21.759626709134942,B,100.02052300448835,0
18-25,None,Other,62.961520574187254,-114.99903964928593,D,102.54162836443147,B,54.97244367510339,1
51-65,Both,Jewish,31.427896169907836,61.46315708116447,D,160.31305237908825,A,85.77649452736243,1
51-65,Mental,Other,43.8835728360539,-40.73668456646797,E,104.74265365402044,E,20.484492202269784,1
18-25,Yes,Jewish,-16.794450799632227,-53.07899634260046,E,127.42557818208087,A,-72.06354931025601,0
51-65,Yes,Muslim,60.85555064020354,8.37726792434534,E,-96.37513598277013,E,-24.582986245161127,1
18-25,Yes,Christian,-22.277500243650948,-4.139938561974784,E,20.9773843603706,C,6.297036402213611,0
51-65,Physical,None,-118.6946592763736,81.76475073631549,A,170.33035499599114,D,-33.37307035251922,0
26-35,No,Muslim,176.38842294835578,76.38710900628396,E,-40.287737401225584,E,-2.6043553609169083,1
65+,Both,None,-14.056179550698577,132.47224404904458,A,169.11980388406548,D,-20.923638727963255,1
18-25,No,Other,194.5751601207864,90.36337085071312,B,-88.0345490660648,E,-21.849204160587835,0
18-25,Mental,None,-148.83293760707897,51.9554798565074,D,-73.46293012232823,C,-39.39555529018867,0
65+,No,Other,-156.05131408471954,-6.129903029005537,D,37.74781524432863,D,41.53943066885997,0
51-65,Both,Hindu,-125.00571258800474,130.27849758798635,B,37.775793625443264,B,45.73254356461396,1
18-25,Mental,Muslim,-123.6923162652891,62.81438351624019,C,96.09192650903465,A,193.51375419922385,1
26-35,Both,Muslim,-117.00821454359618,-109.60408636280302,A,-172.53630360366202,C,-129.3998091635984,0
26-35,Both,None,99.28775332546034,-61.26404243109533,D,90.59572786380728,B,-58.17722065249804,0
26-35,Physical,Hindu,-67.95558808376431,31.082490461992286,E,84.77671852630057,E,61.27957938464475,0
36-50,Yes,None,-89.52054563413981,72.24819597160392,E,177.16005823811577,B,-154.3539506837173,1
26-35,Physical,None,-22.44266318065055,-117.2370633614043,D,226.12293911840294,D,-9.956921689386066,1
51-65,Mental,None,48.597545235243686,-70.8131472941741,D,-140.64748208163996,C,39.57793442916331,1
26-35,Yes,Buddhist,-23.68526102753929,168.05198292352995,E,-158.09784158736247,E,-169.93436389541512,0
51-65,Physical,Hindu,126.56104734072969,148.05812281135326,A,138.8126730742458,D,-25.117445825987332,1
51-65,None,Jewish,179.40674866803397,-19.221108044753652,E,-197.18329403834477,B,40.55855210405679,0
36-50,Physical,Muslim,-103.13245580264416,-48.657428773660335,E,61.00744510648376,D,14.214622994208614,1
36-50,Yes,Other,155.74199730218444,150.85790419591387,A,-50.225306163698804,D,56.92690435151656,1
36-50,Physical,Buddhist,18.2611773819307,-226.7613322452901,D,-33.026172560298804,E,42.63181335656331,0
36-50,No,None,-21.56279703343393,69.13898748201548,D,-108.09992131467648,C,115.91705150356458,1
36-50,Mental,Hindu,120.46374794790628,0.6380761242689342,A,-34.12554946273892,D,16.394350726612565,1
51-65,None,None,63.049924541056924,-40.35956797573802,A,-53.93216032168892,D,-213.41705784961152,1
65+,Both,Buddhist,-47.09407917273267,124.9173576583128,C,71.98858614986204,B,-50.20126352897901,1
51-65,Yes,Muslim,110.91480587961588,-32.850235366644284,E,-21.667646887307598,D,66.03146854296408,0
65+,No,Jewish,-63.243525278676906,-69.27273992681714,A,129.88904228873278,C,-52.38913103360253,1
51-65,Mental,Other,51.81357988404998,-4.741281554986344,D,-111.39387648709926,E,9.037826924267014,1
36-50,No,Christian,-112.41941201831995,12.842097195246122,C,-39.746698575780094,E,171.74824137237687,0
36-50,None,Muslim,182.91426166441713,76.67878795611097,D,68.48178489414614,E,-26.820208375610427,0
36-50,No,Christian,104.4687634842843,132.1134284425034,E,143.78126228699986,D,-113.90493260309371,0
65+,Both,Buddhist,-46.12279524916462,-74.19857675411811,C,65.47714768930747,B,104.95687960014773,0
18-25,Physical,Hindu,94.07559478758395,-62.92377952186315,C,99.28554013875845,A,-45.234882820137514,1
65+,None,Buddhist,120.43152453620011,58.29400185145286,C,-78.66030941739416,D,0.8396222926923708,0
36-50,Both,Muslim,-178.64788714300022,-15.006820829881736,A,277.85971429075556,C,-43.49760306769356,0
26-35,Both,Jewish,86.00912218199556,149.51056534005136,B,33.46412198744984,D,-99.79770301230445,0
26-35,Both,Christian,-11.60114192664956,-43.803759304867555,B,110.93688637201542,B,-30.253108093060828,0
26-35,No,None,-18.815881298715787,-123.05946228055792,B,-132.73741535067822,D,-89.52324376830123,1
26-35,Both,Muslim,-27.53518089598651,-162.89340108667952,E,-16.70676903518865,D,-37.80730388739568,0
36-50,None,Hindu,25.10364857024181,-100.24312140053478,C,132.0391603324937,C,-5.499218590760942,0
18-25,Mental,Hindu,-46.81312724032421,-13.800706208054386,C,128.77553357757392,C,-101.05502726262156,0
36-50,No,Jewish,29.142354236042422,131.4752738131748,D,86.78289653853216,A,162.5450835854682,1
65+,None,None,-39.040084150339084,-113.7727697399719,A,-18.931490154438727,A,105.52394188559742,0
26-35,Mental,Muslim,24.632232942078932,48.91413458286322,A,210.13175289428725,C,185.5441940901548,1
51-65,Yes,Other,143.99341758117203,133.77537321655163,B,-60.79828139568101,A,19.98377726792518,0
51-65,Mental,Christian,72.94224208872066,153.8166103965116,B,85.60390836158713,B,34.391396716770224,1
26-35,Yes,Hindu,-6.082324844201389,174.8699858729737,B,-79.13139048711511,B,26.999260927185325,1
36-50,Physical,Buddhist,-52.2675396276457,63.645118819388735,C,-43.856444736484825,C,155.92483441141135,0
18-25,Mental,Hindu,-49.61525705719252,-178.43433337932635,E,43.78068440200469,B,71.87000760753006,1
65+,Physical,Hindu,78.30047126921923,119.38306136712728,E,18.822994098839445,D,121.09847684708288,1
18-25,Yes,Christian,144.11211792051967,263.12261692024094,E,16.86388677957392,E,19.015281584969003,0
36-50,Yes,Buddhist,24.548494339574702,10.827808262465192,C,-102.12602778794,A,41.9722165338427,1
51-65,Physical,Christian,-86.42503743702424,-185.05438692357197,D,135.87115781889224,D,-80.172372838201,1
18-25,Both,Other,-97.47150764806103,-73.72890468749861,C,-123.37415339561626,E,32.78230316105778,0
51-65,Mental,None,24.47093963283125,-7.350183272236521,E,-69.13350952120497,C,-53.590937397363405,1
