handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Both,D,C,C,126.52982984600929,A,143.99514819221605,D,-111.26119849047005,-99.08108186051318,E,-69.46086375396362,-53.07662442431732,C,A,-77.63718019948082,E,51.10420719550224,D,-66.81379966994521,1
None,A,B,D,-195.59328671021717,E,-136.46740259343252,A,-92.59166573208334,-69.72578225461156,C,16.918965871547616,-166.23771650003286,E,A,-3.7935070722650033,C,31.35087773696505,A,6.91896110655016,1
Mental,C,C,A,-60.78118204330275,B,82.1004250817483,A,-94.95010485162511,-22.132311057823667,D,-114.36021299543897,-85.27095933177982,E,E,-44.47789662490823,A,-18.972620833405184,B,-3.1286369372032654,1
No,B,C,D,-213.37595776875276,D,-104.59904727228432,A,-45.400210864508075,192.9187560032245,B,-147.81609822668185,-92.04686609870826,E,D,108.70255433320499,A,210.92860068316998,A,-83.9087597456013,1
Both,C,C,D,75.31720299630123,D,31.638077025761834,B,50.4950465274209,-130.76030648625164,C,-136.849589288611,-18.802694380898995,E,E,-70.16987468005603,D,50.048638450140906,D,-6.6481699403550225,1
None,A,D,D,-71.79726834504775,A,-119.85243519489985,E,10.853893916409616,-21.83260061372966,C,67.55820135225959,116.00092116992502,B,A,232.43527512816394,B,-194.12100472066226,A,-146.3553267627669,0
Physical,D,E,D,-130.39306988705812,A,42.500571240957385,E,-261.1849647548613,61.99969812518316,E,-41.42286064105773,25.30334213533405,E,D,-41.35998732310512,B,69.8075349440623,B,-31.393515174159287,1
No,A,E,A,-43.622293138724814,E,-51.299751813095874,A,26.86073975247015,-2.3410329351014223,B,-99.96936250552388,-35.69973677035894,B,A,-9.922155094135046,D,-47.788617104768086,B,-37.10612830590055,0
Mental,E,B,E,-1.7091151672383045,D,66.07349532143378,A,201.3625814794526,-104.80848699431,C,5.301082725237397,102.20593673765055,C,B,-38.16992153144144,C,7.941674153214398,C,78.56814151186626,1
No,A,A,A,167.60444672334995,D,-107.76463926370671,B,88.41295806381845,-230.26744519018047,B,-68.99929760895184,-179.22642324648805,A,B,-23.60972453653727,D,66.51722360243446,C,-78.32975074060812,1
Mental,A,A,D,47.064385412735135,A,31.344360823067202,E,63.501324690773096,-82.02340772694426,A,-92.89398556975905,167.47028884247692,A,C,-81.18837315544096,B,-96.1662688097427,B,154.022623353238,1
None,A,C,C,-125.02549388082045,D,-146.5128963060952,A,148.3420669543776,-38.10723711562326,C,-39.246639345416966,-32.74616735801564,E,D,10.499216345637713,D,-36.051442800448875,C,-135.57261407744622,1
Both,A,C,E,-160.35209887722675,A,-4.289461624825,E,104.61397055506667,-160.83122507730806,B,-90.48618152505962,-118.96885282385263,B,D,-0.9978050210263507,B,28.536705788355576,B,-83.45024487432865,0
Both,E,A,A,41.47072214623732,C,49.30917666433452,A,0.559035688919663,-21.498119974562073,D,122.17258476040422,-70.14481601070986,C,D,-139.53392972848354,A,110.74450208901709,D,44.61908511385851,1
Physical,D,A,C,-168.833866839639,B,17.590540175961458,B,-13.815393270273498,47.50457986997815,C,14.32194257614914,73.02420490612681,B,D,321.6085901133039,A,37.226658849290054,A,3.4091421715325394,0
Yes,A,C,C,85.83995899023986,D,33.451049489326365,D,32.78730718745299,18.922902839556734,B,-289.4379750065425,46.07347043765615,E,B,-9.962673241421927,E,-67.64019785779814,D,-142.28753987318922,1
Yes,E,D,C,-55.27897475027369,B,109.74484882604727,A,-109.41064065456823,-58.55584558271024,A,148.1933553747717,-55.29644033113972,A,C,131.03324168566544,A,-79.85196611638794,C,-27.673171719209844,0
No,B,C,B,65.19599832769674,A,17.080852935692185,A,-9.649946581610632,36.01685092269932,C,28.75538395872561,135.93415974570019,A,B,-39.14116701707677,D,13.654273543315693,E,-73.52643224612025,0
Mental,A,B,E,-105.4327742144905,A,-89.97814554093158,D,90.87686484092472,-122.05013325966398,C,184.74073475734045,93.059356353701,C,B,-188.5157159584758,C,38.14620609871567,A,50.45440917553261,1
Both,E,E,E,-106.55674466805169,D,117.50429630721469,C,-23.108607360093735,168.96493670613822,B,68.0487962283308,-8.222872481558042,E,C,-59.13574824172396,E,-143.12204286068362,B,-81.25963948013204,0
Mental,E,E,B,182.3664584401632,B,158.9202499656671,B,-106.75063591910039,-126.55490162925307,A,120.75617037354414,-52.442894842656415,E,C,71.58103815703817,C,253.0887130348438,B,-107.75198468445612,1
Both,E,B,D,142.24359268551217,E,28.566893961129537,C,159.9888580885907,-49.352550440661744,B,-27.3023442889756,86.01472518204105,C,B,3.5755040025087594,E,-23.47903284041716,D,-15.506070640741887,0
Physical,B,D,A,141.33504721514936,D,72.37248282281745,E,163.96130476107086,-20.746549652523306,A,109.51920918589771,-100.30739078286828,E,A,27.925461914628574,E,20.872075262110645,C,-39.416554550256606,1
Both,D,D,D,39.04574742558546,B,106.4448277739468,E,8.961891274993908,-11.218690639809989,A,-118.88390166908032,-40.770241178648256,A,E,-218.11440096109237,A,-111.57726353136157,C,-135.33210929545928,1
None,C,C,A,-117.32254763204841,D,-113.87873135319072,B,-47.71060971953893,-156.96593746511002,B,-146.07891791342163,37.999742343958346,C,E,-16.86826753763357,A,21.49586890958849,C,244.93720103521105,1
No,A,D,A,202.73957780067713,E,72.50543087833663,A,-16.741267625004504,71.34494869802374,B,-115.82891833073421,9.85477709176761,A,A,-86.06464529558244,B,167.2918816542414,E,18.705362738940863,0
No,D,A,D,47.359842150037046,B,-41.66214481186947,E,-126.69767641954273,-27.335213670450457,D,64.99019990516516,34.15869857121787,A,B,-161.75027182252242,C,-93.55354676682622,E,-215.41728887114013,0
None,C,B,A,54.401443642753236,D,195.86173481982868,C,177.51692104071773,9.853413414504384,C,-142.90949834037067,-7.31385336675184,A,A,11.852090784578245,E,108.46987905904395,D,5.77664506518709,1
Yes,B,D,C,-48.04203077406471,E,115.01105984505298,D,-192.021426519395,-98.25647724209428,A,-113.93623413981729,-177.71733060071503,A,A,-57.50712891846259,D,-82.74820384695593,D,-99.37349918191137,0
No,E,C,E,-29.37284580774077,D,-94.21332896857699,E,-54.63599396841956,76.83460561008464,A,-38.40317792566795,17.562542804921375,E,A,-9.359516185823491,E,-73.28542084293674,B,78.71234835930511,1
Both,B,B,C,-39.644406661663034,B,13.719822752421493,A,149.0021031808826,-102.54034320476988,B,-80.2031827876352,-116.2745213367828,B,E,-51.71625682536906,B,-68.65831898091932,A,-161.20562353681876,1
No,A,A,E,-139.46560073142896,A,-16.821659149826235,A,-46.42801916045989,0.4358199159484959,C,41.74549148820292,-52.940567645997895,C,B,31.41532578093097,B,-131.87834522319582,D,-86.03763999339738,0
Yes,A,A,A,-29.867128184940967,E,-108.53084192226807,D,-119.976466232671,-45.028559410213205,E,88.73361009329483,-309.3397893392711,B,C,243.09202706768355,E,171.30896493908975,E,55.8301470699772,0
Yes,B,A,E,-52.78859957857846,B,68.33662258518018,B,-136.96622262465047,106.25833331462162,A,-11.778280056127373,-11.703677678654598,B,B,19.23133437696212,B,109.66597901021464,C,-41.00661838281611,1
Mental,E,C,D,-11.121158024697433,A,34.40957765782592,E,-146.7621401317096,195.4367415379658,E,95.23605986139458,-37.53107555892585,A,A,186.29507959749614,B,58.692389385580945,E,-74.33686433841163,0
Physical,E,B,E,-12.505593227766656,D,-33.56659247752246,E,56.69881299062549,-54.807411945434595,E,146.7358132515401,-144.7350749577319,B,B,29.48589404506139,B,116.90007193213702,C,-114.30664953745816,1
Both,A,B,E,232.66165179763073,E,17.239364950624736,D,33.834691467262566,60.49302036795072,A,97.67439010091921,34.880260508132736,B,B,-65.23590974512774,E,162.56937807405276,A,129.2642971909714,1
Both,C,D,B,116.25483938082088,A,-187.31172898430378,A,28.598311627419427,200.1468633512409,E,-17.029412395307688,87.88641004610682,A,E,38.33154585649104,D,110.2706549900651,C,-41.57935627026937,0
Physical,C,A,A,63.49040017500034,E,-150.13536673015645,C,-172.46208570606268,-18.50761771997274,A,-40.820991936530085,-26.73966465067007,B,B,-31.156946684211224,B,1.0848947434737701,E,-74.74614390594688,0
None,D,E,D,-151.1120964893388,A,43.902653372458715,A,78.27888256942332,-7.580176741773283,C,184.17798126540723,40.756507538229,D,C,10.834696500390972,B,-15.794099189028573,C,79.67573059557473,1
None,C,A,A,125.84825806901175,A,58.62418652645199,B,-45.55234681144308,224.48972644145738,D,112.19548335468892,-74.27345041078141,D,D,86.09244114702601,D,-30.904187159889567,D,-20.321819661325048,1
None,B,B,E,63.1915370336754,A,66.87038021509039,B,-54.94327445217802,37.891637639358116,C,-45.4494491156337,-52.93921326639849,B,C,40.9576472481501,A,115.34596861478661,C,75.0976623314101,0
No,C,E,C,170.32454267961538,D,32.68811204279394,A,99.97651797297486,73.66801355167804,B,-214.3926985057412,-161.32732279646126,A,A,147.6992520916922,E,218.26812446406848,A,173.68696911575262,0
Both,A,A,D,31.128812620434115,E,139.85989824253906,E,-94.37938465292433,27.29837382153169,A,128.18496328555858,-25.958701051664,C,A,120.02930319097058,E,17.72556892849474,C,-227.39901799815146,0
Mental,B,C,E,153.15011069293206,B,-148.06115385600387,B,270.3761534680356,-46.947825533101756,D,50.56454502340909,-99.71381974873727,B,C,128.39966762736574,A,152.262116366342,A,-4.419128189035877,1
None,C,C,D,0.5376439707310433,D,33.32609115407637,D,68.8035302030656,-81.66342213275102,B,-140.7143393826291,111.38973516074633,A,C,-146.00106822805193,B,-88.47940224107404,C,58.981936240183316,0
Yes,C,E,E,-11.164980082144996,E,-92.98853593062397,D,-97.18418890141615,-13.964509696481537,D,36.07497034584794,44.95745706149946,A,A,63.13010213820929,E,27.896464043470377,E,44.51259263347229,1
No,A,A,B,176.0169614225438,E,129.7724623537404,E,-71.43752056597599,-37.6839914665106,C,-9.581268864384313,-115.77966970031208,A,C,45.875625172455344,E,58.43124003298487,E,37.60506735804355,0
None,A,C,E,33.65770082655848,E,-9.62649944148504,C,56.667567949200446,-32.86751107369446,B,107.831727069006,12.970965675816192,C,E,50.00931351066976,D,-33.774507430394856,A,28.276427107177216,1
Both,B,B,C,-65.97799054240538,A,-226.28346583391541,D,174.71434687105267,60.64324255547183,E,-41.365515965821295,7.9772001805324235,C,C,94.47982249999322,E,120.35854513892752,A,-77.04282175632173,1
No,E,A,C,170.8929325713969,D,-29.523903955129484,A,-24.359655072550147,-11.13491669174979,A,41.27261800342058,44.649151186986,B,C,-122.50516656173048,B,-77.18014622916026,D,-74.8731910913861,0
None,C,C,E,94.30404841183146,E,16.790576522253104,C,96.6101712948965,32.712394915746124,C,37.42319277771014,14.774292259965321,B,E,43.4755343959664,C,-22.558210937806585,C,184.18386352467223,0
No,B,B,C,10.326142631436003,C,45.17773379825863,A,-40.87605241552757,158.43509405575398,E,66.45808166037276,-61.72664963223783,E,B,-20.885258031171194,C,150.49464681736916,B,-151.30586639724694,0
Mental,E,C,C,136.26454606794235,C,11.172445990505215,B,90.93862676357695,13.40240790808467,B,4.063104360591058,71.6012687048259,A,A,283.83696904381634,D,-103.98745640273856,E,16.58385831312705,0
Yes,E,A,E,-49.93271284528766,B,-70.34852752596602,D,9.068345742488962,-9.013936127979115,C,-25.80590897385804,-165.3567276798758,C,A,70.90583306999098,A,-202.82885073989684,C,110.62332156296624,1
Physical,D,D,A,97.56866021896066,A,-130.79215871277395,C,166.32448093339517,23.558354982687266,E,94.65089234017454,-97.34355145942588,D,A,106.1645482008994,D,77.24936272486077,C,115.64457335135275,1
None,B,B,A,-76.67649786154072,E,-46.77198709760876,B,197.85060895229802,191.7454655325553,D,44.10077577588795,-9.7571554185317,C,E,64.18421721245305,C,-60.812318966016264,E,14.570407974062839,1
Yes,C,B,E,130.86616756030625,C,-272.2536790723143,C,-2.0165563861633244,-74.57353028633632,E,-0.29735250545005165,-3.45983290399526,A,E,-107.29542548458583,A,-31.03327726431778,D,22.70624774408106,0
Mental,C,E,B,37.21927624811707,C,14.672122777175481,C,-109.84258850844522,-35.518484010825155,C,41.097160950637566,-20.205060173969517,B,B,65.15733061470016,B,-85.6772075260703,A,73.7500902658336,0
Yes,C,A,E,221.85319925137264,D,-55.02336599160257,E,-5.184350962651229,58.85338163910414,B,61.35356359135577,-114.37574432156083,A,A,-152.9229350876361,C,45.633571348007756,D,-85.63624440461292,1
Physical,C,C,B,78.03073235285026,E,-5.764820555747774,B,-74.06676011916942,123.32261015183146,D,107.03077824591443,152.19074847033727,E,E,-212.13955825852517,B,-43.36850354144324,A,-103.20949556045458,1
No,C,E,E,-6.529999557348135,B,-13.867037626846423,E,-73.95507245894912,88.25986095576047,E,-16.391658013106696,154.27662853803514,D,A,49.23140218931442,E,127.67703654800606,E,-104.95339979654091,0
No,B,E,E,-18.360451974388713,B,67.86522979468046,A,-91.9693445882668,-134.10287792966554,A,-234.32309213943344,-85.27743334589852,A,A,-68.65739414824145,C,20.966097690335253,B,-127.6907655572385,1
Physical,A,D,A,153.73985445632795,E,7.657195518008096,D,79.24593561470084,-108.12894323725682,D,-214.32178001358588,22.817318622665038,B,A,-111.80743547381651,A,-54.67538854391527,B,30.55558276277389,1
Yes,E,B,E,-77.32692769088432,D,53.56887851207086,C,199.93864772942615,-46.9964204703222,B,34.00602504752942,-9.0461580138321,E,C,14.755843980844135,C,-2.1617613734455707,A,-60.588753183183066,1
None,E,A,E,-63.18915392797878,E,-6.58751278602214,D,-59.85458946127504,-12.145275494246128,C,135.67426690420896,-11.122266533572903,E,E,-53.78617767225924,D,29.263928238943276,A,-49.568479405186686,1
Mental,C,C,D,-138.1815858638688,C,82.23576127865057,B,126.20385028537393,37.02234172962828,B,55.69539626574337,-16.238750058683063,C,D,79.17429042843709,A,89.71822547477892,E,10.264441230111508,1
None,C,D,B,-53.429014194663615,E,-139.80196063064813,A,101.89472783746206,-67.47335139706631,E,73.37701971150081,177.30410037811276,C,C,-12.017104887591037,A,40.62798530777087,D,94.81061371347994,0
Mental,E,D,A,-101.54383810620318,D,141.81156291329415,B,-1.479155706972731,226.97636076488763,C,-82.50293178533157,37.71307033578637,E,A,-1.9137425843129707,B,49.31211018476962,E,-35.80500718656488,1
No,A,C,D,-117.72005925782261,C,161.45454273716234,C,25.17890487045346,67.21425710996061,C,-50.02302428077281,-43.36296706930214,B,B,125.65146134457963,C,-6.584868830503004,C,98.32233166257382,1
Yes,A,B,A,-74.92152113103081,D,50.93690527216391,B,18.72862223869029,53.16919773752878,D,-139.1700786027883,50.916539042998124,E,C,219.87431577120725,C,44.399561650693634,E,-110.23633356403997,1
Both,E,D,A,76.24538388728766,E,-129.21013257051973,D,19.738254101633387,-15.210613742019474,E,-153.4254613567684,103.83337572864926,B,E,107.2916643737339,B,14.506423643285139,C,91.08077724236787,0
Yes,C,B,C,127.2046149932602,D,118.1702330273399,D,148.33042397880234,10.8243234055644,D,20.840240596238022,166.63448605842396,B,D,206.82474175977293,B,54.37346553095167,A,50.626028473296415,0
Yes,D,A,D,54.967353028068665,E,78.78579470252237,C,-104.4449209196042,64.45479915009577,C,16.89820606679929,-236.14046392439488,D,C,8.787989377602024,C,97.56294613803742,E,8.218146628185176,0
Yes,D,E,A,-42.39919657759838,D,-208.64468208284882,D,13.001077230860936,106.39804051433232,E,-118.85739542149922,-88.7647320832647,B,D,-82.57829609998775,A,118.54187735887234,C,-6.156159664316709,0
Both,E,B,A,-158.88808291601688,C,-38.89560099135837,C,-68.59448725834342,50.54105194109327,A,-17.318199374784353,-20.4252258180978,B,E,156.02128921951925,A,82.18397041939453,B,214.06327391232236,1
Mental,C,E,C,52.25163104560783,A,115.92395330877791,E,-109.50224067839596,38.72326420549866,A,65.84486589029427,15.422889273437296,B,D,-169.2092893425535,B,1.9673538423015346,B,-165.10188898238246,0
Both,D,C,D,-73.96454348623541,C,-16.19492485170117,C,56.2287135007538,216.99449725054706,E,73.5183723329497,57.05812539081619,A,B,-49.30551996626583,A,-92.57960273251507,B,-57.018601829221716,1
Both,E,B,E,-90.83657564183764,B,28.08675145051847,C,15.024479279749123,35.78321000907648,D,-122.57480787955495,22.274693426747408,C,A,-39.19321085447952,C,73.08644360922972,C,-120.40097717492937,0
Both,D,A,A,41.616629130738325,B,-64.10236016377262,C,-208.9266560614381,145.3134979700713,D,-15.907078474401548,79.89975158553702,E,C,14.782875490039087,E,-42.20942353563296,C,-1.488534688407003,0
Yes,B,E,A,61.97312906163123,A,-74.0210348684025,B,88.98215493994223,-24.927227298939094,A,15.860910529753378,12.24644957407268,E,B,-129.87321306581237,B,-49.93950042239449,B,43.96010511003487,0
Yes,A,C,D,84.92994058804955,B,-25.5204188258359,A,-60.06619849802358,-9.236566316456063,E,103.46517711764585,-24.74865047338395,A,D,-59.65038554381824,A,131.9692776733817,E,-126.59369461527865,0
Physical,A,B,D,35.27150656501009,D,-50.79970450331752,B,55.14166255275481,71.00902998385592,B,92.49670259065431,89.4843195795226,B,B,-19.810378750915127,C,138.2710674643537,C,-14.493114054437337,0
Mental,E,D,D,73.7573223913738,D,121.56860507851421,D,45.46172457461506,158.08061941024502,A,21.687115938404155,-74.58453910169604,E,E,-65.04506089404036,B,42.396259725333614,D,83.6932214140803,0
Mental,D,A,C,-14.764991281839007,C,35.06030593495297,B,-133.60994554442175,114.4857713642631,C,-89.20615343902524,59.36308403641974,A,B,-204.8381261814479,E,60.53433600295164,D,-79.862001000638,0
No,B,C,C,-4.925620708357508,A,-71.0834456500496,C,85.07163011396167,11.522920662724275,B,-50.607597105952685,114.67956589386776,D,D,62.76519998346453,A,-10.187343952890682,C,-144.6293463013447,1
Mental,A,D,C,-42.726304771833576,A,117.7555784766173,D,-146.69337492819017,39.89008430884454,C,98.234337308006,-80.34337251977229,E,C,26.6685095457035,B,97.95460408188005,A,79.3205033865697,0
No,D,C,B,16.27116512898257,E,56.231177651217635,A,47.13914522152272,-137.8360444979396,B,-9.559436276717497,127.64943240608528,B,B,-5.181531171034812,B,-67.56320389710203,D,-114.27529016534874,0
No,C,E,C,-36.002660964602846,C,36.619555016196706,E,-42.45874506800168,-53.31669057595001,C,-18.758985004013873,-120.30849758253588,D,A,82.56950421596956,A,51.153981842437325,C,94.41475832783814,1
None,A,B,C,-57.2034831591861,A,52.91550364895857,B,-58.70233980672206,-86.04787580487087,D,79.51111993992099,-126.84455185472305,B,A,44.67348593310048,A,6.825487452023747,B,-193.80626438691962,0
None,B,D,E,-69.02320457923568,C,94.64434953270022,A,99.83714935976687,181.23549054516351,A,45.01171469503383,-39.18396031818956,B,E,41.12030023365866,A,79.68394186195546,D,90.75118472065593,1
Both,B,B,A,130.38742715008067,C,-161.41337887852444,A,94.56131650151752,140.54132844799852,E,57.786178337372185,-42.38486175948017,A,B,110.81530902491022,C,-4.053083438166561,E,94.63319852199427,1
