Gender,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
M,36-50,E,276.3455786568651,38.696976236941225,A,43.929850740802586,113.84201415851184,E,4.316698343388908,1
Other,65+,E,-101.22780195867821,149.4107289041295,C,-94.0503240965656,57.72897058664156,A,238.14630265555564,1
Non-binary,26-35,C,14.413378214406174,61.41884059158773,C,-21.130991633371934,19.454734334091732,B,58.41390007640336,0
Non-binary,26-35,E,-57.93401905589083,-76.20200762675383,D,-50.43955151044271,82.74322376086725,C,-62.505487966464216,1
Other,26-35,A,-61.49217654366542,-77.12843036792411,A,-90.7615590149917,152.82227654719665,B,60.68080802690847,0
Male,65+,E,0.13541521606446344,-56.612438774818486,B,-38.805016329824795,-236.56028027088269,E,-47.76420733271809,1
F,65+,E,-151.7724728191682,-49.38000500020458,A,63.529212710879236,46.22698233637616,C,120.16465447879705,0
M,26-35,E,20.186839053330946,32.812063913214544,A,13.472779515827105,87.7981531136389,C,147.81257820978882,0
F,36-50,A,-184.41066801854666,-34.64022958427769,C,-108.1472924461679,176.57454847296518,A,-9.240180435844533,1
M,65+,D,50.57160730597852,-84.3147251808077,C,109.24694029476163,87.76578727697088,A,-52.4514963273423,0
Male,26-35,D,12.805851718438973,203.65519655160617,A,-69.45172583839646,-65.17720146417261,E,216.33726085656005,0
Other,51-65,D,-69.60327132765669,-62.11559351285918,A,134.15214623227226,91.860062659075,D,-37.421567410769676,0
Male,36-50,B,-62.41573661529578,-118.10194246190287,B,-1.1108779960597601,201.6554742560798,E,100.11050666890455,1
Male,51-65,B,70.58890042158674,116.1847583726069,B,-80.88766571041644,102.24675252925913,E,-48.642172990221106,1
Other,65+,E,89.5269590657487,232.56475487872962,B,-85.82665294567386,92.45628968125715,C,38.14429459786862,1
Other,65+,A,-68.058826251114,-193.28334978147464,A,74.53147148477886,-137.23842931101643,C,204.09523622865612,0
Other,51-65,A,-88.64090489849062,168.33268922274192,A,-105.17317429771012,-17.608110685063586,A,96.14752366507288,1
Other,65+,D,-21.902817104119606,-10.146154916895807,E,19.66105160279162,-3.617847145037873,B,81.75351159850776,0
Female,18-25,E,-76.53366116572342,73.44437458449313,C,46.02186440651697,-69.74745590096259,B,-125.9721941375498,0
M,18-25,C,12.798632688545872,58.41841553198152,A,-99.45331642107381,100.40935729676437,B,-10.713276088209627,0
Other,65+,B,-31.7485771174299,-55.09335489787341,E,-73.43534792584406,-286.01621307683456,C,60.776752589044335,0
M,36-50,E,47.32946521684307,-138.6620541189076,A,-4.30185983662517,-115.79614685101392,B,-149.70372386758675,1
Non-binary,26-35,D,2.23850384370366,170.1081016356978,D,-48.4368781779578,18.043638722646076,D,-69.52822174970645,1
Female,65+,B,103.96754428499302,-120.30352627907467,C,27.68035684671755,-53.16099971312899,D,105.75851853440741,0
Non-binary,36-50,E,-118.93180836291299,-80.41992409555553,E,56.007120950727796,-33.58628368018647,A,212.0881414910498,0
Non-binary,65+,E,1.805829504182616,199.3146253878092,E,-17.99752569444469,85.99650467445444,C,74.57486260980488,1
F,26-35,E,176.26551893430957,183.05337567454632,D,19.146332046158715,119.23413782326526,E,-2.5773404684379306,1
Non-binary,65+,C,132.75694360863716,144.99081005321034,A,92.28235277950276,21.926371843024942,A,-11.842921987924498,1
Male,51-65,C,22.929341293062635,91.01909577440645,A,-115.62503032357479,-36.788437568066655,C,15.715741622410498,0
Other,51-65,A,-66.42178313602744,153.15729256364662,C,-0.6872884216569553,84.32119384177209,B,70.8386533612427,1
Non-binary,18-25,B,52.532683427776604,207.5319801711553,B,-131.70716757302796,89.23102554773668,A,-38.193432634703434,1
Male,26-35,B,-49.94412043107951,-138.2613649700106,A,-19.36869528162172,-70.18868180432432,C,-6.634181446536484,0
Other,65+,A,121.16797167830768,-11.719009795216143,D,-32.444514500736425,-30.978338012448564,B,49.779129150147085,0
Other,65+,B,-59.321689079280546,13.654301307479184,A,-63.01885900034082,-9.83835201986483,C,39.91449410621959,0
Non-binary,26-35,B,-39.27663925041608,-109.13127716468345,D,144.94087278487189,21.22093959297495,A,-281.12670274286756,1
F,26-35,A,72.76941201425866,14.41619796100125,A,-83.0864095716013,-38.008887199718004,A,172.74602066896247,1
Female,51-65,B,-8.219310856709205,0.45115314272144835,B,69.00234372231223,68.09060218602124,B,96.52857924115429,1
Other,18-25,D,121.54513256078074,41.923463191808416,A,-108.56068239193269,141.84461059006463,C,-72.36493839643343,1
Non-binary,51-65,B,-50.70203950361278,-84.15264415626908,B,-82.70673003280918,-146.51980096013693,C,79.19320161203561,0
F,65+,A,-55.216993200789446,71.76215872042168,D,-79.9720584627425,19.85308529373212,D,-92.13987508761696,1
Male,26-35,A,-3.888522322432612,176.23412945658234,E,-3.332792287514747,-154.08085414372593,D,-45.56170577205372,0
F,36-50,D,-190.61263359427906,-9.230492701077692,D,-1.7721671403065142,34.95297381633946,C,237.7164849137802,0
F,18-25,D,-91.13498171926057,36.32517899973528,A,-6.708691289595535,101.49632162755996,E,-98.15484210148162,1
Other,65+,C,-89.74487489697455,-91.08295343198701,D,-80.01239739753744,25.698174890338954,C,-14.41210400615602,0
Non-binary,36-50,C,-9.166841197344679,123.854551354927,A,75.64323291687653,71.07231621639232,D,-59.80380150841535,0
M,65+,B,11.410757458178827,3.0254063900849824,D,-134.74873131345421,91.41853311846042,D,173.23729949663937,1
Other,65+,A,-8.818917981131541,-82.55839621808124,D,-101.39748664832592,4.813053534480219,A,163.936513410001,0
M,36-50,B,11.616771572684582,-121.27538337456885,B,-51.28407181634122,94.21444362382039,C,14.939382754047909,0
Female,65+,D,29.52772489404033,13.320641082694154,C,-34.03773448882673,40.5727885261622,B,-25.898415451543322,0
Other,65+,A,8.040940000547193,-21.66153340292448,D,-64.3071243019569,152.23499675916864,D,41.596754725764505,0
Non-binary,51-65,D,-36.38313509917103,43.66864821896404,E,-25.189203478055077,61.400282820563355,D,-157.4608408828562,1
M,36-50,E,91.62450882494784,-82.89308066050228,B,-103.42196652160236,-65.21310316696088,C,267.4960362838832,1
Non-binary,65+,B,-250.99768302562268,124.75006272984133,E,53.69778398123386,89.42693973898787,C,-108.23779120266886,0
Female,65+,A,-130.53328181578368,-8.089801713883336,B,-5.711777174708553,53.807978003915224,B,195.7101837462927,1
Female,51-65,E,-167.94839252044187,-37.98196856939139,C,200.1177762140445,-116.27730422631808,A,-106.29539926748453,0
Male,51-65,B,-42.356717303554284,-22.435475897225572,A,64.51490046625845,-31.864920987831262,D,-79.691717263601,0
Male,18-25,D,27.08480330479091,-153.14385226236968,D,83.5838288121836,-48.71925850569504,C,125.48278619556518,1
F,36-50,A,73.44274790003719,60.6344322086609,D,99.09814886883058,78.83839624672487,B,-12.758237068386563,0
M,36-50,D,26.607754983504716,-46.80043346889455,C,5.016863330175866,-233.86228795018238,A,-2.1206177366981844,1
Non-binary,36-50,C,-8.566329173915621,-145.66781023061694,C,136.30895254055045,106.00141287642302,E,113.75504803656638,1
Female,26-35,C,-44.95502402390238,-164.71962236496373,E,103.83702210492393,-10.25178885247833,D,-29.423711406882923,0
Female,26-35,E,-63.16805713745457,42.11844186368921,D,87.85409569352987,-12.628596262999912,E,-20.071503663753678,0
M,18-25,D,-24.565850095183094,94.59262546605748,B,111.14087860086237,33.958572822825836,D,-102.45403093456862,1
Non-binary,51-65,B,-43.502808731478225,-101.47155295595287,B,81.24017786515418,-55.25751396609028,A,-155.32247106635683,1
Other,26-35,B,193.14275221220217,169.64475949447197,B,42.31554870844733,-74.70380232021895,E,-158.45859383406696,1
Other,36-50,E,110.91268140229877,-69.35803804381686,D,-44.98798557574015,59.9876192537616,E,123.25822360100331,0
Female,36-50,C,-26.89952480253444,264.2928021131675,A,110.62821811735427,-10.09445410151795,B,-128.07292353206475,0
Other,18-25,E,25.382479797255677,-21.138005335411954,C,51.25398787250609,-21.43863401963701,C,-136.24769035832807,0
F,18-25,A,-103.59520686381131,40.95313052145503,C,43.40702924692122,-83.64198622099735,C,-34.98905212078383,0
Non-binary,18-25,D,-8.983660600148568,52.04148161353399,B,51.96968150766832,80.93495001922007,C,25.002814471409472,0
F,65+,E,137.54775242107365,-85.33388299372902,A,-162.5030037223803,35.75883240424751,D,69.27447606784528,0
Other,18-25,A,-113.8909612314612,152.87912994334243,B,-46.34337874543142,-112.09612170514009,C,3.5093878947944517,0
Male,18-25,E,212.69274337137585,-217.74074368687496,B,-98.3493081755657,36.04549313704551,D,125.89036575369963,1
Male,18-25,C,108.61178757982064,112.715382579599,D,-21.31335437733722,82.85978092571214,B,45.732321251594776,1
Male,26-35,B,-80.1797537287933,-98.06986931491076,D,60.631643518953304,71.58715344288137,E,165.23097435359958,0
Other,51-65,C,43.814061932620234,-70.02007367165469,B,-156.5384088794577,193.03812358452254,D,153.65757489390774,1
M,36-50,C,267.2503754500046,-46.66862081810822,A,-210.5164411889264,8.692481492381706,B,52.90947198076553,0
F,18-25,A,93.36083703993441,113.42227082967962,C,-31.302728851534106,10.267580654131786,E,35.42386918578843,0
Other,65+,A,-7.656141170848746,185.51004258922902,E,-20.858598693182543,-120.19802940759135,E,-59.75178503020459,0
Male,65+,E,27.325313884438007,-48.44375872482726,C,71.38769277003328,73.57881519597845,E,-142.69652717725594,1
F,65+,D,-133.29529875039796,-128.31391244205815,A,164.7177169452874,-9.56085781069116,A,80.67576630929312,0
F,51-65,E,-26.76394602892294,94.49043828895029,A,-5.991126083885093,-35.61189359193288,A,-12.261465473465364,1
M,26-35,E,237.3040458266916,-180.41743216504975,C,104.45101564235992,26.443410777301946,A,95.28251769554105,0
Female,26-35,C,-21.787792869619288,53.655658699831655,D,-11.478200436690711,95.52173927968357,B,-78.19845557395476,1
Male,18-25,A,130.26612147985375,-58.8952373258733,D,-4.555181988440393,17.727744120609756,B,-10.640111839552556,1
M,65+,A,-153.43158946365398,46.852915086528256,E,-28.061426220694237,91.87168760838115,B,83.07231854350907,0
Male,18-25,A,108.33107213594076,-154.3132094390872,B,-5.763641579423971,167.99506678484858,D,75.84794882522485,0
M,26-35,D,82.6953175241407,-116.66757099046006,A,50.150894175977555,7.429806148110109,C,13.222301950705257,0
Non-binary,65+,B,194.81666769711236,31.867758822580267,A,-8.815963090501876,-93.32480458857458,D,30.481295700467868,1
Male,51-65,D,-43.10190973126253,21.089957710906276,B,259.8940260041251,26.360136265562407,E,-119.0920118391295,1
Female,36-50,E,41.40382951560152,18.35187043456191,A,-74.34875174984364,78.51675645771552,A,-124.1899898883838,0
Other,51-65,C,119.01307964252241,-43.667306983435275,B,134.67094029637286,61.81332131779273,A,-89.45859111940308,1
Female,26-35,C,-106.20386009737256,63.031410571732074,A,-74.25560443527273,70.95832443887808,E,-107.9343982610363,1
M,51-65,A,-130.84233874023704,-76.72808096773939,B,-9.66713386543631,-41.21113365330334,B,-104.29105727559367,1
Other,51-65,E,49.867371306091215,-61.514646962760736,B,-33.148577559734974,51.019242583041404,E,109.05161028724626,0
Other,36-50,C,38.4351107397058,144.50997067541286,B,-45.81125462265267,-33.16414118994275,D,-137.39243254264804,1
M,51-65,E,-33.23192581893137,-172.61713231882337,B,-14.635573387600562,13.477910739656318,A,-135.80954283365833,0
M,26-35,C,-99.23168128804257,68.69566740109677,D,2.0590215729797077,142.406938294044,C,-77.89724843077792,1
Other,26-35,C,3.453507336243082,31.5590569823406,C,-1.969877856266089,91.32742914654906,E,-127.05104717437095,1
M,51-65,D,51.080084898026215,210.64290354195285,C,-40.31940391985555,29.356346365327735,A,46.87467965470598,0
Non-binary,65+,B,-151.83479384733087,-81.88957796979852,B,-13.854254202411772,-160.26210403372812,D,63.6029511384544,0
M,36-50,B,-35.44929585983828,187.83111860405896,E,45.21578258526079,114.44387371477247,D,58.58085214604518,1
M,51-65,E,-31.64225459106837,65.155317462801,B,46.49571169574674,-102.92035068279904,D,101.43999116813288,0
Male,36-50,D,26.82773942740783,-42.98436829954851,E,-100.88169112053673,59.46716742586279,A,170.1245499812559,1
M,51-65,D,-24.417338800887812,-14.042132037780211,A,-152.13344693668958,80.9835174738491,C,-308.7640170882549,0
Other,18-25,A,-90.81587596818301,-98.00311989716947,D,-75.49345395303749,-29.722861076268796,C,-7.360871940926204,1
Other,51-65,E,-20.85718699101864,-165.5648426007184,B,41.19801089488534,0.5515055215206989,A,202.017388918573,1
Other,26-35,B,64.04875301306645,132.06176753611564,A,156.49062579491843,111.35372427545087,E,128.4031337772941,1
Non-binary,36-50,A,-55.371598218288135,35.421751302091344,B,-94.74889945647398,-4.574748255910254,B,-70.75571248730115,1
Non-binary,65+,B,-90.95243792273693,-132.81913619402852,A,-62.32906814253884,144.1964957940314,C,-105.53804534310115,1
Female,18-25,D,176.71720921712796,163.07595178715874,B,-100.5021652362218,133.8754112582,D,-1.5552419771269255,1
Female,26-35,C,1.7650717017636124,-132.60144325011635,D,68.93043954006616,26.57821728337059,B,-119.56018130290573,1
Male,51-65,E,22.710158117777464,16.502551861676647,B,-37.19656515049185,89.08818436061962,B,181.5008697722056,1
Female,26-35,C,52.73057821384265,-42.3322970188748,A,-58.85017641729237,-100.95784155483842,E,-239.4240835742808,0
F,36-50,A,-10.880494391327908,223.68929283409886,B,-148.13915358172292,-61.43320065968525,D,-76.6943770088782,1
Other,65+,C,73.79187134752263,-111.48983309125546,C,7.1318159504284715,-140.6023740943188,A,142.03196944649847,0
Male,18-25,A,76.69602261174046,-71.04535662616361,E,57.4737860463087,-193.2590441626209,E,-48.41208010795335,1
F,36-50,D,-166.3786835644779,-104.96910061237064,E,-11.97223460045365,-10.486394821967078,B,-78.43375048156341,1
Male,65+,A,75.75357266572942,111.20351624334215,E,-85.65773546220595,64.09507944257383,B,-86.50799359169494,0
Female,36-50,C,-28.359759495453236,-109.35718114077768,D,-18.752193965192976,104.34810076454124,B,-26.856758851288976,0
Other,26-35,C,-74.99751268803686,-65.78653286495792,D,45.53405505436775,16.510095690935763,D,-83.83911387689436,1
Male,65+,B,185.54741990904284,-20.42680317969417,B,-19.51854013172416,22.29429440388269,B,-123.14768647481738,0
Male,51-65,C,-130.05405337085128,3.848909899627548,D,81.76910983548032,222.16694305582476,B,-86.02960879036638,1
Other,65+,D,25.887880635160876,117.28309209066055,C,-60.583756080765085,122.73192082963797,B,57.39158438863203,1
M,51-65,D,-99.21538909803094,121.65382022449953,E,141.44954987452996,-52.535380921419495,C,-346.3316080466451,1
Male,36-50,D,-120.92837324271221,-60.716266194647275,C,-264.45792991785015,154.745143772074,C,-143.091577452606,0
Non-binary,51-65,E,-22.91729289038264,162.27426691825227,B,132.2631774320717,-85.40213935658245,E,73.12359402345588,1
Female,51-65,D,185.5460108908438,-105.49271852251248,A,-226.56549132319873,154.6087231702424,C,28.637275458345446,0
Female,65+,E,89.67342465770129,-52.65069412549849,A,-101.46073647755485,72.8671913859321,B,-72.86045910878069,1
Other,26-35,C,-3.286930600369626,37.24590618709407,A,-5.605174527578359,-64.1076602240123,C,-53.2732528820848,1
M,18-25,A,185.97329482662923,148.18746074598818,C,172.9039284073806,196.91504713615126,C,26.003432285271927,0
F,65+,E,-127.96675791593665,42.17342554997944,E,-10.38494556093381,-46.67437158498939,B,-10.215295979331703,0
F,26-35,B,85.44039075708925,182.19540693375373,A,-4.269103567607121,90.26060891296017,C,-6.069632455671121,1
Non-binary,26-35,D,-20.730310548992563,145.00324243004522,B,-15.070050071995396,25.01240071759246,E,-69.66909965368441,0
F,51-65,A,25.678946851277406,-102.7295747691262,D,55.88240621406072,2.5756019032088395,B,297.0218543213469,0
Other,51-65,A,-48.658924296459965,45.23299887683282,E,-33.186849200442026,-29.635360215707774,B,103.94382968012508,0
Female,65+,A,112.2379140015652,-18.08173961907768,E,81.02905825574156,-120.15226337962237,C,10.408646729798505,1
Other,26-35,D,12.243732872160356,-89.68573034206624,D,-39.08808243872766,193.98904916458233,B,44.225955804870445,1
M,36-50,D,67.41029401438271,-138.30499971425516,D,72.27251919475964,58.1000230062796,C,-87.7385921378559,1
Male,51-65,A,-106.7643083130367,-61.55596915075582,B,-71.2473777903804,-168.4555683358443,A,83.3703437121012,0
M,18-25,E,-74.26648060077552,-6.4333426330218995,B,-86.47960094144288,-49.495103566514416,B,-7.956564944113537,1
Male,51-65,B,-32.16582638719729,-37.265661033829375,C,79.38883220332224,-150.68529815248877,D,17.254590525709542,0
Non-binary,51-65,E,-60.86212722045894,-67.05529520258105,B,165.41639912048106,111.93784450384268,C,-70.74372013806514,1
Other,65+,D,159.08069263450486,-89.47282298562146,C,77.59198840820699,-35.51663098436304,A,170.2372299269001,0
Female,65+,C,10.915444117406865,90.8656110002452,C,-26.424127160416493,99.90568963708088,B,-89.28550934257245,0
Other,65+,A,137.15740144066436,-44.12583392696281,A,-78.98729603941206,31.063899375049044,A,-62.09817031940009,1
F,36-50,A,-100.90784651251047,-87.96375919683037,A,98.35054607984478,-35.35036072671958,B,70.38938673641306,1
Female,65+,C,23.79065645396252,205.84221505721456,D,-60.12866571322765,-1.1411734025667393,B,21.8805979163555,1
F,18-25,B,41.65942074054277,37.52186983753356,A,117.21385544384863,-140.5358581821231,C,-36.277937352529314,0
F,18-25,D,72.31794118283514,91.83152611389912,E,52.92361902104845,137.57568637102287,B,-12.408921241070207,1
Other,65+,E,-76.69052005243522,-23.13913723474418,B,-66.84078943059194,7.6757534479187,B,-217.18999346356674,0
Male,26-35,D,142.2988218426909,151.48224072528677,C,78.60498034182129,137.4025811630355,E,-51.08696434469159,1
Non-binary,36-50,B,-12.584165545731945,214.8938336460527,E,0.8160411476880113,-44.96437650734215,A,56.378253034943214,0
M,36-50,E,-54.568982768202254,35.63216827566424,D,36.99124106945012,-166.97876548005993,E,208.37959908135204,0
Other,36-50,D,47.55824052260102,7.2120774084049435,C,66.94209480826284,81.88200549807557,B,169.4525590180287,0
M,51-65,D,-183.00520008868546,-69.44394837041528,C,26.145214686403495,-2.7798155419210104,A,84.24640675030733,1
