country,Disability,Religion,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
China,Yes,Hindu,42,-22.529846232827204,-86.61995879232036,27.381924637039347,D,52.06492952303437,-182.8377886656845,D,-55.26989732448791,57.00583568510964,140.17892193970945,C,C,D,B,203.42821658902514,1
China,Mental,Other,42,-63.95975710583609,125.11215969329537,-191.19121428758316,E,80.91484089979765,203.52457813089958,C,163.08505579028417,-39.36598338355198,-2.233761296963282,B,A,E,B,-186.4714201880476,1
India,None,Other,63,-8.732936219464097,80.43072800424149,46.699535357005026,A,-12.691268925034432,-84.20614392531448,C,-94.67962266748083,79.54078506910128,-41.166669699664055,C,E,A,B,-208.7193700502688,1
Brazil,None,None,60,152.01218747982122,-146.5531353128984,-58.342916669600655,B,-111.96178208873381,-95.8313010149739,D,-96.18342689395969,62.7877776002662,43.61165557862398,B,B,D,E,232.87994802473983,1
Germany,Both,Christian,68,100.32956122782515,40.63659008069023,4.8459115078194825,A,-117.42320983980821,152.7792874953132,D,-28.368289003086154,70.0946132537388,80.33856901944728,A,A,B,D,-3.528464894142016,1
UK,Physical,None,55,89.39040577632522,-27.81883922272723,52.79581132559592,D,-75.27273727184614,169.13934415724756,D,50.994492187993366,-94.99413654922093,-234.75858872580662,E,C,E,E,-12.33985548086658,0
China,Physical,Muslim,44,253.5578408521456,37.97437221832903,100.198403454397,E,26.2111407161919,-68.11236581204525,E,-16.493057577637448,-10.872582228453934,44.05937757566945,B,C,E,D,-145.920981457943,1
UK,Both,Other,74,27.626488917017138,31.981094662777114,-109.27592095545673,C,-101.11212780894867,-77.93063303466698,E,-87.12374620300743,-56.9525402220151,-43.749506832424764,E,A,D,E,-65.99146260183957,1
US,No,Hindu,19,106.49785652164717,143.38157725938382,-75.76474326011673,C,1.6629482158127145,-47.537301205516926,B,94.11395460108201,248.86998576144904,-73.38543747732197,E,D,B,A,-58.35562087859005,1
Germany,Yes,Muslim,22,-19.77926796364618,-176.51487869408584,38.27191033130832,C,-37.84857581056762,2.717582995695842,C,29.039685026583882,90.261958495301,104.92289211805397,A,C,B,E,11.624306414412592,1
UK,Physical,Buddhist,37,47.4455254914924,87.35205527303708,56.58320577630829,B,-81.45284260138222,-8.942059004599516,B,1.4327321695768809,-92.51729592069596,-135.61676607634442,C,D,B,C,9.017446690332399,0
UK,Physical,Christian,59,-20.769870640077535,4.349554003468776,-127.5995414344356,E,-46.50814273138,-105.35303866517245,E,10.819927518299536,-38.336168969586346,-98.7920420996029,C,D,B,C,129.97034496990102,0
India,Both,Other,54,-29.88741293681814,136.89319992421625,-82.19904046990743,A,-264.78513450665935,53.972570397966955,A,-213.89128735170993,-221.76334883411033,315.82233265535825,D,E,B,A,63.0501254074692,0
US,No,None,47,-54.041691090988344,63.77627273265354,-52.64660159949578,A,93.08390582818605,30.238773802687525,C,-63.10842417267734,-56.115822998150975,80.87677662955818,B,B,B,A,-30.191754491654255,0
US,Both,Other,44,-15.561270194180912,39.14917305444827,98.11782164896809,B,-81.3019422130344,16.17271427791016,C,101.28734426952985,36.86211567312404,-2.6093943407237234,C,B,D,B,-95.22977359039227,1
Other,Both,Jewish,88,121.79920474416983,100.56389567541841,43.73321756575586,B,109.45800563100798,10.202708679606381,C,-24.107390876095412,53.05142128877367,38.9908841506917,B,C,D,C,-122.89989059207069,0
Mexico,Physical,Muslim,61,-40.295534704254685,164.34995601605982,187.7753053082025,C,165.66868434284265,-7.495624524703428,A,74.00807618445194,-32.63910165001667,-35.29685680566624,B,C,C,D,-10.958080045937358,1
Germany,Mental,Buddhist,20,49.66107658635186,-164.30916254847193,16.86098604510079,D,-7.731945103849966,-211.43121066732934,E,69.10231986574277,147.65834903951352,107.41328182967236,D,E,C,E,-49.3963572231351,1
China,Mental,Jewish,18,-5.182997537640549,68.17979867718168,42.36432416280154,C,-81.68710096640801,167.3762715685007,E,-125.57757058556649,114.58378533688386,-51.79481274978248,D,B,C,B,-96.02366711214786,0
UK,Yes,Christian,92,78.97196424077883,189.6824460949138,36.6628761004031,E,-1.2766841951093775,-49.330781310226214,A,89.11921233957139,199.43508230701195,106.34600616412395,C,D,E,A,10.539661255125798,1
India,Mental,Jewish,93,22.60683190616982,178.3221069059967,-36.609042226483716,B,-205.15231663923154,-29.06990819947865,E,-40.28788523798762,60.04298012664109,-42.32507830982285,A,D,E,A,7.008716172971063,1
India,No,Other,60,193.6541277637621,-61.2999471997817,222.98761165709954,D,-37.25231194609716,-186.70134090689828,D,132.22137294075654,112.3912148474804,24.735440116073086,D,C,B,C,28.75796954107173,0
US,Yes,Jewish,82,206.36131977528134,189.7708802613524,-76.1378771413881,B,14.933388485175922,131.49241325691378,B,-48.2228774016362,96.97866827528505,77.80314723567618,B,E,B,A,-41.091016679526014,1
India,Physical,Jewish,68,-123.05053051208532,-218.18306748683494,50.569936903414536,E,59.37708848122727,-5.6435421768554574,A,-47.56863050029788,119.89709201064018,-27.42682137889193,C,B,B,B,-10.32555257336942,0
Other,None,None,47,-81.85881306095378,-113.70772086405339,102.77401314120324,D,-171.88804173058537,83.3183683336981,B,26.07030641224744,-58.05689383669501,-39.413094402762255,A,A,B,C,41.01087579726957,1
Mexico,No,Buddhist,34,-109.18857073435903,26.781876624335116,-84.12170650015689,A,19.976005791312776,197.1680979445162,C,-239.6483474682406,26.887957628439935,-24.551394423921376,A,A,C,B,107.67430952215176,1
Brazil,Mental,Hindu,24,91.9614626087485,-16.9264064740767,-152.01472203554113,D,29.05611911250788,-23.308798012436434,C,107.60199765147948,40.6252829650246,-85.48664575944997,B,D,E,E,-161.02925111479985,0
UK,None,Muslim,58,-62.878644673330065,-64.73585640339476,-8.873583453384605,D,-167.82967314490048,9.510265300409934,B,-135.91404941439376,83.7555909624583,11.970245668447957,C,A,A,A,-37.21904320686223,1
US,Yes,None,43,-26.089845481558964,8.711259406390301,137.51383500369155,E,-209.70806816030344,-79.34805854839206,D,-196.02116647584228,-27.669891483637254,58.798030139574934,B,D,B,D,-6.864305915991473,0
Mexico,Physical,Buddhist,72,-108.34438351206319,-190.8130074369791,28.794732914330368,D,38.38728190960211,0.024514948663109205,C,-12.901756587078141,-56.9045798482547,-112.77389584856559,E,C,E,C,-88.09619879090697,1
UK,Physical,Other,38,108.31638876842133,-18.751960373836354,2.3121550242980136,C,40.762713859084684,24.24640410922735,B,38.45146256567951,27.06429698392263,87.78239635237969,A,D,B,A,-136.21109316587223,0
Other,Mental,Muslim,55,-26.572112304758715,189.65104066632216,27.907418627189045,A,-29.914266308670822,29.875787714005288,A,-98.50500457787822,-111.35794290918481,138.5239271432776,D,A,E,B,-68.11315161508979,0
Other,None,Christian,37,15.367610213045998,22.88422822623386,43.239958387581225,B,-153.59244676865146,-17.807360050189065,C,46.513919265874485,-158.63559915372454,125.45593745218989,A,D,A,A,55.874403274947696,1
China,Physical,Christian,86,59.64762192708763,161.2582547627478,50.91770716353312,A,-32.748477000291594,-158.46810298917777,B,137.69821863616164,-10.553751003326926,59.17187282150967,B,B,C,B,-39.212429564997485,1
Mexico,Mental,Other,90,102.53874781532586,-204.14944074758674,12.573820432641908,E,-226.79184408763268,-51.044609128627016,D,-124.24994019718862,-78.61224428786575,18.040357102458373,B,C,D,D,36.25550884657549,1
US,Yes,None,32,-209.7053943154791,-158.021751463051,111.6072958021445,B,-103.23812096774193,21.819969382080945,B,113.69878826081776,-101.58211038199516,-154.04402928560864,A,D,C,C,140.73929393098604,0
India,No,Other,96,33.59669408396519,21.358504717663322,-26.397176965186947,C,-101.95724796207581,-32.85301963579786,E,131.91155717788442,-117.3154799693262,17.99288500812389,B,C,E,A,74.70542526043714,1
Germany,Both,None,24,-18.126003947528314,-47.42677415363374,-106.44110405086103,E,25.52928882918969,-16.039733921554145,D,83.63479537864048,50.489807503585425,113.53187797303109,D,C,E,D,117.53949463130324,1
US,Mental,Jewish,67,100.35674795216916,-4.5515276026597284,-94.04804372436939,D,-124.0509989607677,-17.036704339959368,D,-93.32829549941899,1.8392144355334503,67.51544108075586,E,A,E,E,-63.25194301743019,0
Other,Physical,Buddhist,63,-81.58543025318961,11.167259078247232,-169.46820576922988,A,-136.85797790518285,8.529241286089354,E,-191.34265556352804,3.762834654944021,-86.75095478042765,E,B,E,A,52.18944909658958,0
Other,Both,Hindu,75,-60.64125807361054,-298.178611588393,-72.3041801290866,B,17.3084735529301,-34.34772165698605,D,241.49698377022168,-139.31064597504852,99.75820650760062,C,C,C,B,20.885184447592188,0
UK,Physical,Other,87,-88.72705318050842,-31.916236788025326,90.17196966124035,D,132.5394585009078,-15.26968329434154,D,70.85546499285658,61.97949996357591,-266.75748181156,B,E,E,C,3.405888828960317,0
Germany,None,Muslim,58,-33.039521182616646,-260.48697018810833,-31.837546589827852,D,-9.80237430435798,35.76259159645024,E,82.02761504787722,76.73291458857297,-113.37190693033705,A,A,A,C,-89.8746986371378,0
Other,No,None,65,-72.77435766943898,80.18614137489942,-81.46967963377048,A,171.7178328976985,26.4875274752179,B,-133.56375450377175,-7.066245537023984,-18.56831697582371,D,C,B,B,-81.94285484883414,1
