married,gender,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Divorced,Female,26-35,B,D,-17.089539211874204,56.60000627657584,B,-56.86452489070536,C,23.02768891268514,D,4.791748542031872,58.97373744974514,C,E,-7.852268670865752,B,C,0
Divorced,Male,51-65,C,B,38.321470074471556,-33.7935769661003,D,19.04700381604366,E,6.6644404085511315,A,74.13120102387415,34.412457040419746,E,D,118.91677151370234,A,A,1
Widowed,Other,51-65,C,D,-169.6648866232672,148.1286819010958,C,52.99011406875852,D,-128.7726698050943,D,113.33590883036138,-90.46044250562274,A,D,64.57864804114597,C,A,1
Single,Female,36-50,E,E,-26.99412174680588,-119.37853729866484,A,170.67253319205992,E,-154.05700534443793,E,-74.21032234415038,118.8326071791229,C,D,-165.36083454184634,B,E,1
Widowed,M,18-25,A,B,8.419208527631076,-69.56918753963667,E,-1.8165514695019873,A,128.5451665702314,C,12.612660782800273,139.7363863914681,A,D,-46.10998895406777,A,C,1
Widowed,F,51-65,E,C,-64.97828092113282,-56.701372150480466,E,33.33299845780043,E,159.35038343822816,D,45.10962581356085,238.65775332528813,D,C,-59.959198377135856,D,D,1
Married,Female,18-25,A,D,-217.2830461270513,-50.97818305894073,A,-93.36410274911998,B,85.30968901168731,E,-44.06336677696539,12.925180734531846,C,A,5.413275221527784,A,D,1
Single,Male,65+,A,B,-13.615179812799902,223.31362657102596,B,-29.96683131452605,B,-28.197727760642856,D,36.13161812833764,-46.90236736711274,A,E,-9.51892718036361,C,C,1
Divorced,Female,51-65,E,B,99.78835313814878,-165.08734201469787,C,147.585664007103,E,-3.7531979829632003,E,-4.8898333637402445,29.073813772173285,C,D,78.58310917148602,A,E,0
Widowed,Other,26-35,A,B,-193.61430385628134,58.917388869866116,C,37.68651835929384,A,-31.52543205726765,C,-209.57283168829775,-15.156745150201342,A,A,172.77579818149897,B,C,1
Divorced,Other,65+,A,C,-139.18633021948853,-97.16975447739362,A,-153.43352968297418,B,-19.833960586202068,B,-128.36435283251137,-24.251117592038483,B,A,3.9645945081214093,C,C,1
Divorced,M,65+,D,C,29.818460962614907,141.45946657603074,B,81.52813821315212,D,75.9883514447904,A,124.57535025282245,52.53087514868421,C,B,-38.99425656840713,E,A,1
Married,Other,65+,C,C,104.30135293560264,-173.2799199126372,B,86.66925169330138,B,-122.32781857141678,E,307.5712394683555,11.181437380618721,B,B,-41.61897118306702,B,A,0
Widowed,F,18-25,B,D,-194.18499247462373,161.4198083945056,E,73.79822029274195,D,-128.32872577347908,E,11.945617524402174,49.41684487147462,D,E,-65.11071416573915,E,A,0
Married,M,26-35,D,B,9.4459311419945,-77.49864162743417,D,132.62103154769306,D,-29.421797892342262,B,-36.10404328459628,56.34406530398497,A,D,70.68327613487003,B,C,1
Divorced,Non-binary,65+,E,E,139.19720496654645,-104.80285590277802,B,200.49329181962725,B,-36.41741442173407,B,58.98014636943733,-24.00890384248302,D,C,-73.28655363107355,E,C,1
Widowed,Other,18-25,E,C,107.17712604850851,-154.6171393476989,B,194.86809089867472,D,-74.43215888607774,D,-37.63562305853107,-48.041498414745064,D,E,-27.84225618206071,B,B,0
Widowed,Female,36-50,A,C,-39.70698129022928,-9.170282077584107,D,164.0480900578493,C,-236.48866764260546,E,117.5733645522425,-131.5776687022098,D,B,-50.98656164854498,A,D,1
Widowed,Non-binary,65+,C,C,87.57292345429761,-69.60595970485524,B,64.06352663402868,A,-89.73877780798718,D,108.47384257766544,-10.98610830928538,A,B,-10.001912561979061,D,E,0
Divorced,Non-binary,51-65,A,A,-151.49264849679952,-109.83754215390466,A,39.479188984739565,D,144.22274109185332,A,-70.55666165899119,-145.3321461873055,D,D,1.3999604041585116,E,B,0
Divorced,Non-binary,65+,E,D,-75.62383962086085,62.99451179303874,D,-159.8144235643298,D,236.9463719463929,D,-164.33708670226412,-18.440650805073464,E,C,60.54587954393449,E,D,1
Divorced,Male,51-65,A,C,-22.551293469075816,-25.563323292842433,C,-15.801091011067916,D,229.24124685188733,B,-33.564144397541455,-60.88987596154502,C,B,-9.71575977193574,E,A,0
Divorced,Male,26-35,A,A,177.1102450544479,83.2137357301177,A,170.97219221605633,A,13.661385722577894,E,85.2697716172804,-116.10764754259031,E,E,-6.904804029553632,E,E,1
Divorced,Male,51-65,D,B,-9.193215285213732,50.38060940610926,C,18.98370492320376,D,79.96113685759431,B,-36.728289376174,-246.9905541063599,A,A,-123.987777534936,B,C,1
Married,M,26-35,B,E,-125.37626406106585,28.593161137594947,D,63.982123916452736,A,86.20248685673076,C,31.607494303439143,-165.24778282174472,D,A,-27.380477810832048,E,B,1
Widowed,Non-binary,26-35,B,A,-89.22781309184634,-169.2919338301738,C,-15.08966428876003,A,162.42078901668998,D,-83.7277660304097,-211.0737681311453,D,C,-3.6621892725074634,B,D,0
Single,Other,51-65,E,A,41.371956140678215,-105.95515754551039,B,120.43517408714447,E,-39.853712591731934,E,-275.74914643152727,-55.76217818933791,B,C,-102.50202451878604,D,C,1
Widowed,Other,51-65,C,C,-77.59590168754448,58.676990459743564,C,-6.779507831792846,A,-39.40339321134973,A,68.40948936682608,-4.242937032494239,B,B,64.53391746312384,B,E,0
Divorced,Male,65+,E,E,34.108518279722475,-148.2415866082279,E,52.74894703775441,E,28.053268438844338,B,81.04446638117345,10.030069097524004,B,C,-94.73289970260528,E,E,1
Single,F,51-65,E,C,-2.8597750398943425,-27.714092576685008,D,132.77671175928046,D,-30.178055670870872,E,-16.551534428255543,-26.74073278072956,B,B,100.37989282715016,D,B,1
Married,Female,26-35,C,E,-37.456955257436114,-13.544159287165805,A,45.06770430168981,D,9.667443337932486,B,72.46519556667164,27.685928631016445,E,E,-121.05904081872852,A,D,0
Widowed,Non-binary,51-65,B,A,-214.9326308762312,41.329767286782946,A,99.23614916376694,B,-42.81608807137885,C,2.957249926181559,76.34824977913335,C,A,64.88455477826062,B,E,0
Married,Male,51-65,A,E,-99.34118155414336,-69.47529408876579,D,-11.767074939753574,C,55.04697622178215,D,44.79739687701546,-51.107008487084315,A,B,90.68770031560813,E,C,0
Married,F,51-65,C,C,61.38538334811591,-90.075751408086,C,-112.37279334160736,B,133.23323052955624,E,11.941228449358485,-120.09609007490883,C,A,18.45590547136148,E,A,0
Single,Other,65+,A,B,67.88634998333485,43.15852322511223,E,-206.5831389686396,E,0.5380679162576447,E,34.258873585318874,8.527677231326969,E,E,-148.22890761714774,A,E,0
Single,Female,18-25,D,C,130.70569226557595,-17.385115779095912,D,13.14328360763606,E,156.05714659856233,D,-100.922309226898,-123.14853371777414,E,A,-60.57530190222875,A,A,1
Divorced,Male,51-65,C,C,-76.81311092173561,-37.17737673835335,B,152.32384098076741,B,42.29712645508559,C,115.76797377262508,54.565365151572756,A,A,38.066690069629836,D,D,0
Widowed,M,65+,D,E,34.639841410483676,-19.892846556676144,A,34.698251353485716,E,-57.161548873118996,D,13.984372140192688,-177.3764321056271,E,D,-22.366026164751606,D,C,1
Single,Male,36-50,C,B,16.941828539803527,14.500222178507777,C,-14.88266427309469,C,76.61157802852367,D,-95.17441553225152,16.236421782229083,E,C,-105.48699951193367,E,A,1
Widowed,Non-binary,51-65,A,D,-171.13683436461312,-50.64975223115684,E,-27.618600572563796,A,127.5818599242663,E,-64.1629601342628,-26.736992524024622,B,B,106.38699422959512,E,B,1
Widowed,Male,51-65,D,E,-30.1643997606232,47.08834953643417,C,-70.13800326700962,A,-90.42229782837072,D,42.02974856518948,11.020029116315627,E,B,35.584421643066484,A,D,0
Divorced,F,65+,E,A,85.56445121350815,-37.29589708453546,D,23.769142296617247,B,77.94446943220274,C,-92.76374253210345,81.07507553600135,C,D,44.441422321311755,C,A,0
Married,F,18-25,D,B,-189.33943350065024,217.95025412439574,B,165.0960606854181,C,118.81080318558148,E,33.482062408301545,-10.237992891224138,C,D,-146.46875796904808,A,A,0
Divorced,Female,36-50,D,E,122.44394847365643,16.11270486160806,D,-25.81462223578943,E,-73.57943754494657,A,-76.5243979714929,6.825083542773439,D,D,-66.82455747571791,B,A,1
Single,Female,65+,C,A,22.562678909831792,-20.39899529896603,C,-166.32742829112834,A,41.29455112685956,E,-58.13169797161722,21.206067227562343,D,A,122.86168390260381,B,D,0
Married,F,18-25,C,D,217.18155377558733,11.117174244132025,E,143.38276787051637,D,-32.525351972343955,A,-42.113612961879376,-31.673308416182405,E,C,-34.409147139897115,C,C,0
Single,Female,26-35,D,D,-134.55915429103266,7.317472735935454,A,37.19273214684018,D,-185.32986606917302,A,-70.1149144040176,109.52491000930225,D,C,135.69664458917842,E,C,1
Married,Non-binary,51-65,B,A,-120.52320149334774,-89.35472258270933,B,63.16223924132714,A,-43.10448685316232,B,-106.61093736787046,-169.44052271716515,C,C,-100.06474611685042,A,E,0
Married,Non-binary,26-35,E,A,-59.602556655830504,55.624896115728504,D,44.37923324419195,A,105.17471931122537,B,144.11238662707345,-94.02487862517917,C,B,166.73848648576282,E,E,0
Widowed,F,65+,C,A,110.14269211240584,-6.185618484938669,B,55.44884472055065,C,72.19587664762128,B,85.09872748923338,129.69814549052657,B,C,28.665907226664896,E,E,1
Single,Non-binary,65+,D,C,-0.8077448401991493,-73.87732868387518,B,41.349367048317596,E,-87.50319509645445,B,-84.88304477526547,-160.29453892427284,C,C,148.59614858123066,C,E,0
Divorced,Male,51-65,B,D,-52.70219527168939,-2.5153837839502984,A,15.673649786564251,B,-10.335951024134111,E,0.7548594765466233,-31.454904187971383,B,B,-130.24768824251086,B,A,0
Married,M,51-65,C,E,52.241256026155845,-151.41403600888307,E,-34.67407014178874,E,97.90527924039665,C,-111.67284987680006,-32.461170868191516,B,E,135.87404601774534,C,E,0
Divorced,Other,51-65,B,E,-171.1618326388021,-56.889849013830485,E,109.56938081165583,B,-54.5109674678891,C,54.69721212692742,26.8491526091906,D,A,-7.386905194516498,A,D,1
Widowed,Non-binary,18-25,D,E,93.95269265518615,18.50235792776727,A,41.426955996433314,C,182.34479755888924,C,52.689411998558946,63.390235138095875,B,A,18.121617767964054,A,C,1
Single,Male,26-35,E,B,100.06719448422888,27.204696703518294,C,36.76511793406632,A,5.5563589155787865,A,-40.46688807397516,-21.743360104811508,E,C,150.44855340978683,E,B,0
Single,Other,65+,D,B,7.48710621346012,118.70776562734713,D,52.578484406363415,B,78.65216685235798,D,-15.404532380697116,-196.26865932194673,A,A,-25.72704033395064,C,B,0
Single,F,18-25,E,C,-142.93750915721384,-106.86943564817666,E,35.19969823141651,E,-138.98625804176476,C,2.0894757085336675,107.52705137696834,A,B,42.29656703374881,D,E,1
Single,Male,18-25,D,B,-45.72421646091852,157.09888349064397,B,-141.69586254061858,D,108.05606647322455,E,-93.89771189740786,10.12651312295997,A,E,57.63074588719209,A,B,0
Divorced,F,26-35,A,A,-92.04478246802506,119.3283640583524,E,27.963454599983567,A,-157.36168154453395,A,-52.763797213948735,126.80014742261375,E,E,-55.13435640109581,E,C,1
Married,Male,51-65,A,C,-176.41621107079143,74.25366406664648,B,-108.36010868166403,E,179.61682924482596,A,115.41931114830479,103.11834145798014,E,B,-105.47867014830219,D,D,1
Married,Other,18-25,D,C,-182.10899881370955,84.67088685210915,D,-201.82814454394742,D,117.5472888014478,B,-63.67806200412131,49.85626346666378,D,A,-23.19741044497388,E,B,0
Single,Female,51-65,A,A,56.73046376391445,75.58251082494922,D,110.34724499078428,E,27.96247759070603,B,22.194945317804766,-28.911922256674256,B,D,32.74619724772569,B,E,0
Married,F,26-35,C,C,-4.467341930049836,-26.20872894132257,E,-83.70042101503033,E,-86.68246232894468,E,-297.01161372366005,155.13745966780968,A,E,-131.1272910708966,C,C,0
Married,Female,26-35,A,D,-45.787671975437604,-131.52063245047594,A,1.62479417740913,C,-70.33974638822214,B,-89.27209936649936,-158.32707482872226,E,E,-50.48708165386767,B,B,0
Divorced,Non-binary,26-35,E,B,146.2674722556072,148.396662023639,A,79.6861176278129,D,97.85242955068281,C,98.59402970697776,66.95066273745381,C,D,-66.41896308410645,C,B,1
Divorced,Non-binary,51-65,B,A,-61.895999255291045,-156.35212593695522,B,-168.63422826161576,B,-129.4768260960472,D,97.51958079689483,60.43393876108344,A,B,-21.014639074933683,E,D,0
Single,F,51-65,D,D,-246.12300180804328,-51.62247356545231,D,-11.88124958115359,D,89.69918434090911,E,-206.70831773187248,-10.322807833302463,B,D,123.69696259875722,C,E,1
Single,Female,18-25,B,D,-23.400638496048924,-60.00819150928373,A,67.64887445132092,D,-191.31137934012924,A,-108.20425514254222,82.40989260617073,D,D,-138.79358768894184,C,D,1
Married,Other,65+,E,B,1.252016245866327,31.347743391213445,C,-13.06861604528477,E,-34.95242772163334,E,138.6012289450595,-24.312935990760288,E,B,-31.977080174710686,C,A,0
Married,Male,51-65,E,C,136.5711784582738,-57.47421937782888,D,-30.413766287789112,D,-51.706571598350806,E,-95.16139998463629,-13.381282893487246,C,A,26.640767083364263,D,D,1
Divorced,Non-binary,26-35,B,A,92.8628232783927,56.36067455015632,D,-213.75261323100884,E,164.48067009714407,B,97.00889839797952,-138.8260241024423,C,D,98.37738390245055,E,A,1
Single,Male,65+,E,C,39.63723009209996,83.05739325762111,C,77.74923152494813,A,37.04629240129719,A,44.69434120064973,157.13766927841672,D,C,-10.499727490883512,A,E,1
Divorced,Non-binary,65+,B,B,-17.34562769577034,-16.350242136355337,E,154.43763350944747,B,239.96597304538398,C,-74.15421354810732,-28.673374289714783,E,A,-38.983618592074826,B,D,1
Widowed,M,65+,C,C,16.93415085047068,48.76176255739006,A,-81.83106140144022,D,96.90779450660044,B,36.370520003458665,89.22166851475745,C,B,31.602205845863896,B,A,0
Widowed,Male,51-65,C,B,-165.88739858635878,-51.44471094733518,A,54.31774678193702,E,118.27339363947667,E,-86.33503425777532,-190.35927323916175,C,B,16.048309877457438,A,D,0
Widowed,Female,26-35,D,B,29.617485739339145,124.90214436708922,D,4.469637894013446,E,-15.547386546281144,C,38.31904975695542,121.48376609296479,B,E,-49.370288938861584,B,D,0
Divorced,Other,51-65,C,D,28.476516173017558,57.46553534730069,E,-111.30956729692738,A,64.75740326107342,C,152.52417456049125,-7.2012255160316885,D,D,-183.31721729310902,C,A,1
Divorced,Other,65+,B,B,-161.24298927956352,-140.4785437562624,A,56.30985488698478,E,-125.53260333212701,E,42.33352204282109,133.9688348754372,E,D,-99.42888084170664,A,E,1
Widowed,F,51-65,E,D,49.22078573843889,-19.484521918578533,B,-6.292529123489232,B,-162.71544928576952,A,-59.409713453477785,16.285504027212987,A,E,7.200228029868533,C,C,0
Married,M,51-65,E,B,72.5827898306799,-19.054332902435778,A,-151.21505835565372,C,9.509256887449165,A,2.9591283121500607,-160.5532136430918,C,A,-229.16405412621148,B,D,1
Divorced,Male,36-50,D,A,29.63122071918955,-133.02808861153278,C,-179.65832638443237,B,132.44226214308154,A,38.036741648745,27.26482907809396,D,C,-134.777719434165,C,B,0
Divorced,Other,18-25,E,E,12.965491066266422,-12.618300683277415,D,-90.2248574682546,E,-55.61875168075099,B,115.644434862068,22.300084922619547,C,B,186.97964427553902,C,A,1
Single,Non-binary,65+,B,C,-66.69679139823735,72.96634431733186,E,31.40500186137738,A,18.112446569136516,A,114.66478571864545,-122.49855347089891,D,B,-186.03600290366367,B,E,1
Married,Female,65+,D,A,30.881006500032722,66.75915779476553,C,-178.02819132970376,B,89.22104398783463,C,-23.41315314693423,23.952191947642063,A,A,-106.08037993195447,A,E,0
Widowed,Non-binary,36-50,A,A,-70.83655960486347,406.3761246455571,C,-77.59642724269715,A,-71.73018429039803,E,-182.183756142373,-10.068348721565739,B,E,-125.92864194421911,C,C,1
Divorced,Female,18-25,B,A,78.19705537648717,75.44902275491062,A,8.662902536813192,E,-62.584712895859276,E,-23.363949156894638,11.63646113876029,A,D,186.61973575713532,C,B,0
Single,Male,18-25,B,C,-181.4952647899096,-24.872737807602615,D,101.61521976334096,C,91.48680388432558,C,110.09187448324312,-106.2903323749304,E,C,54.648168048607026,D,B,1
Widowed,F,65+,A,A,-308.58265467025115,122.20513132407144,B,-19.478047525674953,A,134.40708810787703,C,86.97024713102455,66.79629533450563,E,D,39.08188075038985,B,A,1
Married,Male,18-25,C,B,49.60896198297658,-57.529663574138524,A,-80.46874244619615,E,-2.191093917607172,E,-33.32794262392697,-32.85524159556227,D,C,-14.766317309576257,B,B,0
Married,Female,26-35,B,D,-68.56953869424669,-187.0625014265396,A,213.94719713964986,C,316.79094406763784,B,113.64231963029665,-15.906435231935772,C,C,84.4408061335524,D,D,1
Divorced,Other,65+,A,E,42.07853811731408,15.55766770266129,C,-89.90809358428163,A,-209.40507148803042,D,-66.04585827106024,-28.987138258948775,C,C,-39.901135880566585,B,D,1
Widowed,Female,26-35,C,A,-126.77875849395768,83.02719491356613,E,62.41024316041658,D,-24.690609480189302,B,51.86491325916145,-126.2132417967573,E,C,65.31449398741819,C,A,0
Single,Male,18-25,E,E,-69.84906164097636,-149.24066699975464,B,-73.1420641750374,A,136.15783776877254,A,0.613593129145898,84.65617606375979,E,C,193.9573750785317,C,C,1
Divorced,Female,36-50,E,C,309.9602009647044,-9.996845871863062,B,160.46273955725664,D,2.152887407290948,E,31.13465883084373,-8.085182350789568,E,A,-151.01583694485277,E,A,1
Divorced,M,65+,E,C,-260.4112927735265,-53.00305712730531,C,14.215886360327987,A,-6.137943086214294,B,11.664660793387783,-66.53259367469924,C,D,47.85505445123693,E,E,0
Single,F,18-25,B,B,-118.32484526027538,-132.10811053208417,B,112.56565792023154,A,75.54616223434944,B,-76.61089723193142,239.71406260727412,B,C,49.63443409729671,E,B,1
Single,Male,18-25,C,E,74.4792731994333,216.59425135698353,C,63.52447626823891,C,141.8105779432774,A,-19.894795896490187,189.15074569339544,A,D,-65.29450693678058,B,B,0
Single,Non-binary,51-65,A,E,-209.91124069422028,-69.77930636839666,C,-50.467691488330516,D,-153.64606122850958,C,-92.09877967514967,3.09489678965512,A,D,-57.828493093170785,E,A,1
Married,Male,51-65,D,B,156.01681829080923,119.32315949873598,B,43.268057030354505,A,42.70274471828479,E,27.707856534562268,-23.331093874294986,D,D,-25.06828277353343,B,C,0
Divorced,Other,36-50,E,D,-53.71567132612991,-33.33346142761736,D,-75.37734974091902,B,-41.030296891129936,A,80.23708461805526,-115.6625735219653,E,D,-170.8235684146914,D,B,1
Divorced,Female,26-35,C,B,-40.19377812607925,-45.641939481484464,B,148.02989412683812,B,142.0024028826584,B,-100.5450167939197,78.77900474952143,C,D,-54.57171003360789,D,E,1
Widowed,Female,51-65,C,A,-6.0740472412922735,157.6236908160403,D,-171.19433123852934,D,37.67704144498236,B,-68.64279953963842,-83.42103730107064,E,B,15.9125576409429,B,C,1
Single,F,26-35,A,A,-31.533605807321553,-82.65567053250138,D,-24.211669914989812,B,-56.886004802643754,E,34.00930915377539,-175.04145047146298,C,D,-117.58728447962872,B,B,1
Single,Male,18-25,E,C,49.98841463163663,16.492887669261556,E,25.41258272049828,A,-55.519892413242125,D,79.33929985088251,25.791969554709333,E,A,150.8025396325027,A,C,0
Divorced,Non-binary,51-65,D,A,3.7674002909504076,-62.16748175045408,C,27.733705347071314,A,-197.78514781511788,B,48.67629450188707,68.34737423313403,C,B,-8.543894021868379,A,A,1
Widowed,Other,26-35,D,D,52.8197529016772,-115.80641263866649,C,-77.61361592772502,B,14.951742792189856,E,-56.017551185351685,145.571348384601,D,A,85.0405941925111,B,B,1
Married,Other,36-50,C,C,-19.871245404843993,95.5921907912769,B,-32.89416831625864,A,-155.51951702746567,D,-56.5721187144719,153.1729921534769,D,B,-164.38014617782738,A,E,1
Single,F,51-65,E,B,10.216346354817983,2.9079948828256588,E,53.16897386068262,E,-16.212187362955923,B,-299.17208116521203,-140.8243139978121,B,E,240.48006131210172,D,E,0
Divorced,F,36-50,A,D,117.27800906756268,-39.97915307272239,C,-111.15328290409192,B,-15.307848649418679,D,156.83250575195223,-70.11506365188886,B,A,-102.88425122943372,B,A,0
