disability,AgeGroup,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Yes,51-65,26,C,125.65177937329952,-6.8682675951434335,A,32.86744541248602,53.38474107459383,-154.76435774619588,-132.7639275311249,89.17080991162968,-82.07049256375883,A,D,E,-178.53151905056083,2.9232991898777168,C,E,110.60161333605998,1
No,51-65,44,A,-75.10323301245123,-100.53705764380385,E,-126.68467745040513,30.18380601230079,50.78964707170176,-146.34042829009965,14.665576761475412,72.95706935456558,E,B,A,23.01882265307543,92.66796071572118,A,D,-54.10161100546219,0
Yes,51-65,88,C,-150.03396153410526,3.2928140823826113,C,87.84551430140051,150.81154421810865,46.350969613350216,-85.69025444686767,17.023122089385947,38.450732955443094,D,D,B,18.34547493557503,-170.64165341493148,D,B,52.8388638395582,1
Mental,65+,98,D,160.24623801085093,-32.74422492167729,B,-8.368878198838242,-264.71137802407,-45.57980167094434,-36.559424659468746,97.91528227969634,-185.39519916852998,C,B,C,-17.282076590911693,-218.31162561041145,D,B,159.21930422689704,1
None,18-25,63,C,-115.40741988610893,4.639687946461706,C,-81.15329208818709,-55.68471058084478,-54.84933926537428,141.17245875701877,62.80916184198424,-252.59800134498445,C,E,D,-157.29816608952726,-117.3190354370304,E,E,-228.65254785086498,0
Both,65+,77,D,-76.48964035152774,-94.60207663848688,D,-9.89201182573119,169.15019264008356,-35.59226975581885,6.933654329351343,8.406906078589367,48.17679513315917,E,C,C,1.212539820728642,137.08381950047914,C,A,116.0465206011552,0
Physical,36-50,82,E,47.56081785827787,-38.20763166176846,B,55.12127746847067,-101.57555677117998,164.36967142411186,-50.61389252983357,156.11010398352448,155.30838325671237,A,E,B,-305.360547673608,82.39979606602557,E,D,31.56124081911968,0
Mental,36-50,19,E,99.23156113325594,134.2255527818242,E,120.5312108397688,137.6057578779654,-4.405043632849524,29.323867793104657,-10.348332965370254,35.241735733384004,D,D,A,0.8366550316625667,-75.07229766063016,B,E,-31.36222359319517,0
None,18-25,67,A,-23.150365622136206,-62.44794826231047,D,-37.27340928210893,103.13936918311772,-120.17877847198501,-112.19821365360146,71.91436289120826,126.83656803527268,D,A,C,-51.086761559037484,68.68733134920477,C,B,-30.601296849672732,0
None,26-35,58,D,-52.62554221667727,119.47980169481302,D,63.77362318762662,-151.84073760999814,-82.87907767224712,41.38498173730731,136.7046095835712,-74.0455362498681,E,D,B,-42.7179640284724,-124.15076244869499,E,E,-45.856432748572445,0
Both,65+,59,A,120.64603650620116,-8.57689168095966,E,33.91401034233757,66.09431445093894,2.962345516779584,-154.63858739741102,7.198763089849626,-116.45930547589691,B,E,E,19.846608628047576,-97.53976467101202,E,A,55.20471377807012,1
None,51-65,40,D,-106.21959495398966,10.051464314381406,B,-67.51456416110824,116.34818490408934,64.52902352643183,-135.27046621960062,158.1743362431685,236.952257417787,A,A,A,-57.19788328902774,82.87011255854804,A,C,0.08460844610091205,1
Mental,51-65,32,D,16.093350240688977,-44.2462027754538,C,10.457596569036918,-130.7262188454935,-208.04137814883697,-110.0444831256087,-2.2262252554760287,100.95371611492448,D,B,B,-167.77784477275642,51.10868223903551,C,A,-6.703104895367564,1
Physical,26-35,51,C,-66.32509651987223,11.309435751349925,A,-93.26524498615252,-159.09409431150948,-26.860697852171793,-180.2876335311236,161.4986018462724,-94.24229579874455,A,A,B,68.40778829281535,-7.384533358065089,D,B,54.7795634085491,1
Mental,18-25,51,C,8.0536534336482,-9.524237537800234,A,-27.375768476077155,70.0729298630972,-82.05202155322647,110.10956072655563,-280.62980654246877,-26.576954174315308,E,C,B,-103.30773649720624,150.2916403919601,E,A,139.99807506894396,1
No,51-65,58,E,-58.764237032129415,100.51902150544603,C,27.687721094787847,-67.78608694444779,25.57279387236125,-7.812810388816328,218.64361065026924,60.417615296833624,E,B,A,-184.96248605093484,-136.38910275626426,C,B,111.10421832049002,1
No,65+,91,E,-44.594133063653075,-62.11976112253515,B,174.71821524784326,-176.20970915601285,-33.16559657137836,169.73143132638725,-25.3084087692952,-46.256931159044115,A,E,E,-7.935400189571537,137.13199559070657,B,E,-16.51875700549513,0
Physical,36-50,55,C,7.2912685868834135,42.01691788679,E,24.293109806287998,35.86975204000799,56.39389625835807,-98.9641579640533,-99.70589647959079,-74.14873603372189,D,C,C,-11.030797431880494,68.5505866908357,B,C,21.002784702850818,0
None,51-65,86,B,63.713283313516555,21.55324270320221,B,90.40035370032338,-66.87558592635287,8.951847374441762,-53.96066580272697,93.57024196503063,75.11679133840032,E,A,E,138.20818971754628,9.471695299458629,B,A,125.31481042325154,1
No,26-35,35,B,-198.79764433243164,69.40928830067668,D,149.70241976422741,40.388623686406405,101.14655870297133,1.3248628923239463,108.47690842757898,-28.264743141487962,C,B,D,66.36531545750555,146.3048710859177,B,C,126.2468548937858,1
Yes,18-25,40,B,45.856021049321264,-211.58141211543887,B,73.26078788949201,-68.23989959036274,51.15222727334802,-69.20158719699239,13.600229023004989,-4.906754297088634,C,B,D,-45.486098838221864,-98.24878864370326,C,A,109.07868817674273,1
Mental,36-50,51,A,31.971498579708644,165.17064886652514,B,32.96973926995183,-93.44942681346474,22.460372094435428,-150.2155218972554,-85.73541815771031,77.5572051777212,E,A,B,54.59498349318063,59.9136371347636,B,A,161.92553973252402,1
Mental,36-50,50,C,8.304029013151293,18.352838363550976,D,64.51100099640328,232.30177579304262,152.95501813392474,83.88591631439758,105.40774804957115,-18.35377958599816,E,E,D,5.397710241617072,128.32829610360156,A,D,72.4508703099587,0
None,51-65,79,D,40.71965845875858,-122.96350464927752,D,-158.7415247526468,37.12090023896691,7.7160048476615835,8.821155425043683,118.96359170238529,-161.7784213822259,D,B,E,-95.62572573616536,152.97788780137142,A,A,39.27409734381378,1
Mental,51-65,33,B,197.00901835330433,-166.6185052119743,A,-33.658041458520366,-25.317164806514697,57.49279609485745,111.3908870504432,105.16621382242977,-73.76166264502115,D,E,D,-20.28691349589177,8.49917635511609,C,D,5.68218522351148,0
Yes,18-25,90,B,-2.2535505309951436,-55.92523475580952,B,11.911387334756286,-93.4172350802685,147.84405774286765,-24.96414681067552,-90.22978344212603,-14.011967305259926,C,B,D,-255.05025422082704,-77.0038352192136,D,D,-3.382453799707605,0
Physical,18-25,39,C,0.8456634231815835,-19.708397100239598,A,-142.23770311897047,-31.33424966757319,72.67942065792343,109.88267507230414,11.71435269411672,52.82327403592322,D,A,C,-178.37993008713275,10.151044546926997,E,A,98.12411685906795,1
Yes,18-25,59,E,-159.04695643942654,-89.45050072809235,D,2.619964623472943,114.0170340539655,6.842402688817076,239.94701146663527,87.49231311678365,190.9207195901154,E,E,E,11.680677944099946,29.331541647886155,A,A,-13.048273184090736,1
None,36-50,58,A,85.02881318425769,-28.500700738665792,D,-316.1767448279354,243.6874045784978,-84.468133031793,-58.718453220486836,81.26880469595608,-52.80004014299616,B,A,D,-183.35801184956117,190.07678382935796,A,B,42.65753173212192,0
None,18-25,92,B,78.59972905680507,7.288088366680615,A,-137.1879152878655,73.88507059894819,-156.65477174630942,4.834822599259733,-25.542422324487358,-25.92770525761881,A,D,B,97.63709474743514,94.12804395484906,A,D,-199.35852699597248,1
None,26-35,82,A,113.56295954578863,-167.10900859286778,B,-18.35067763091642,-84.42762958046619,-135.51036757881903,34.3617923187035,42.11927947623225,-49.66914510904974,B,D,C,1.623072587660189,102.36369885526422,C,C,75.12098524088934,1
Both,18-25,48,B,-32.03056470298159,-193.526991141839,E,-100.68078216926826,22.711314963894562,167.22341561441735,159.96250655243742,-125.4820803565998,-13.710932291009318,D,A,B,-8.543822391075729,67.9825388004516,C,C,-39.30567134732108,1
Mental,26-35,79,C,167.99727650194413,15.681276070390094,A,55.479723707823545,-77.28618518654451,129.7422398324435,20.53999258709005,105.59654804497613,-16.595375331914838,A,D,D,-4.235193258769629,39.6296403746375,C,E,-22.292935158801725,1
Mental,26-35,65,C,15.538418336020701,151.89205199292607,D,44.48442176271551,-52.67675637032203,-56.37511722037418,-113.47035043963541,31.433334898788836,42.46522150254027,D,A,E,-318.9204217279952,100.39400531793936,B,E,74.86691605524459,1
None,18-25,94,E,-31.159859279134373,75.98201079320364,E,4.732286567412207,-6.738640398654687,-11.670274971609148,-77.99192540798562,104.83159941775656,121.92423069159275,B,C,C,275.27212469285297,293.60508826900764,E,D,7.50826874644881,1
None,36-50,24,B,52.47681263911767,-20.529919756291388,E,-136.09799974526211,60.22582680410898,-115.3099207433848,-85.15763746520906,-5.978187031106323,-128.4264789326754,A,B,C,41.5083943251332,49.44187538549185,C,B,60.90546715973238,1
Both,65+,75,C,-115.90107211133072,43.06296944610797,A,-99.52913914894772,32.0913006001347,214.70923823764605,-80.74483885463768,-0.7505447696698259,-153.26518077250034,B,B,C,-72.55244906712777,51.80457013562376,E,A,57.901842021630266,1
Yes,18-25,31,C,-59.33734576407272,124.0315754142336,C,-83.60080801666973,-110.33373161206077,-23.06435505551394,58.488046204567326,121.47971078882432,13.703490355054901,A,A,A,-152.15940717795908,69.50227105868186,D,B,67.06821902710767,1
Yes,51-65,31,B,126.40897624713585,-89.00501609990307,E,-82.49335236846818,-11.373575276743768,-223.6802885112186,107.25160339765245,-132.80633927178718,-139.05679148688884,B,C,B,19.175893148082775,-29.152421157616587,E,C,35.4141366369608,0
None,65+,79,D,-119.12183794385543,67.41017331791286,A,-29.640397942866265,75.03990291813977,-46.564736282724944,-214.92515523002803,-91.98921559882115,-151.5238637628915,A,E,D,-35.56725476820719,-50.39632605358935,E,A,-129.66278850658003,1
Yes,65+,44,B,66.57534497962722,-99.47110104677826,E,149.17877709276067,-117.85067177696884,-57.46157548501252,146.17173918416572,-56.20760639358476,52.028898283559855,E,C,A,-35.23475473497848,18.20965981283763,C,D,98.32699318646885,1
Physical,26-35,37,C,-80.93776263813942,238.17345368707709,E,39.21835454801411,55.120807211954016,-27.79286318882089,41.55558970593757,-72.20965654444285,0.834188056623867,A,B,C,-74.5924032807739,-17.25856673076504,E,E,37.04656713099073,1
Yes,65+,84,A,114.44137091824427,-30.986460379509285,E,-4.356316463893962,136.99721843644107,-171.90057197713543,52.51387215794917,-128.51541727736588,-195.75706026975757,E,A,D,53.217831537773144,-91.1621893731115,C,E,16.528850871955463,1
None,65+,60,A,35.29656919475205,-7.153884532839787,C,-45.03205224673669,42.576823479851896,131.75606779077708,-57.05015240722855,45.18982018639782,171.47263100192293,D,C,B,128.21207094361307,-124.87885950416174,B,B,204.66141260150002,0
Both,26-35,21,E,-81.78747372859738,112.53213014833415,B,14.738045778522915,79.37895018937328,86.51045477267117,157.18029673665396,41.891061368029135,92.83891170586878,A,C,B,-115.02395145704145,53.489630029283106,E,B,-131.94885119780994,1
Mental,18-25,89,A,-11.63550443515667,-114.06456731083921,D,-163.41441603856376,109.70000898958784,42.24211209968392,-24.579368906456807,-49.919970490214396,-120.06718583110425,C,C,E,15.967981004159473,104.19381275563018,E,D,-87.7654702983404,0
None,65+,96,D,225.50270405321288,87.84600415913745,D,69.19730813277148,-39.847419352017305,1.701061555663615,84.34875255545732,-19.346690289529644,-26.951671705602177,B,E,B,-12.206062139771722,-64.96750837086888,C,B,174.35809318391767,0
No,36-50,20,C,-133.59993414182745,-40.06583954754977,A,156.9868858991947,150.28833407809972,157.16789214928727,-143.97959831415167,-24.130746969584298,75.91749404497364,D,C,B,68.54583500884551,-35.358309246648204,C,D,117.72621558498967,1
Physical,65+,55,D,139.5475894109931,35.938212240096554,A,4.805629554623652,36.2853629494894,-92.44709969006372,136.95917880457128,106.6830198865024,5.954635985603588,A,E,C,-62.47059054922087,181.58423375303346,A,D,-53.94238590366158,1
Yes,26-35,29,E,-267.65379268268686,-190.71582742270462,E,11.594371462760856,-62.209907866455374,-64.93939328881868,91.39545337923882,-72.09286283570502,32.84235987790712,E,E,D,116.92009340993962,84.89407827005975,B,C,88.94156235488622,1
None,36-50,68,E,-187.02237250288812,-65.19172802068381,B,72.95862722377076,-136.27642255863458,26.141630089636692,65.73244904431634,-98.84472713193644,222.68028701507657,D,E,D,-95.193714199224,77.50652854335641,B,A,-94.83085096256767,0
Both,26-35,44,B,-178.95817313840968,-29.86383823506588,B,-63.3636684278958,-108.2938570117444,218.72380578024303,-64.04063866693298,-26.803400771249958,-45.793105987487095,E,A,A,62.62371361112123,110.39049878743474,C,A,30.444633099741154,1
Physical,51-65,33,A,-67.31217018006764,-6.057739790654026,A,-38.51090882045642,147.35647137024034,141.01466503280466,-16.914707938186307,100.75020816200781,-77.9601459331844,C,D,E,-201.25811900655083,-133.275689179159,B,E,-188.51873481909035,1
No,51-65,44,B,-87.2710096394701,-42.45612721000851,E,-119.5589079705377,-247.6734673482601,-155.62303125545586,128.17589126162724,-30.113866314025994,-174.80105083398877,C,D,C,-44.902221275535034,117.7576755172986,B,B,-7.684100039503577,0
No,65+,37,C,-137.7840720813291,47.96073878974947,B,4.933286657220027,-23.297290319939464,39.97006586263006,-21.689481020177304,163.19742438396779,-46.96276049473656,D,A,C,115.15472291070108,60.71989216170026,C,C,93.83522902100113,0
Yes,36-50,49,A,-53.980555366801575,-123.35913293955223,E,-130.90895813341672,17.55027153722003,56.223238182399335,-69.0343140666091,74.46642411235024,-71.28307690549805,B,E,D,-111.71636956655337,-52.72975512300893,A,C,98.50134366461455,1
Yes,36-50,52,D,-59.3384710059205,290.11510797584094,E,41.79843003317505,227.91134698095178,-136.30113366184966,-41.17518553627131,-72.73037922620321,-26.771220025583975,D,E,C,-108.73404340705859,-65.68009936648367,D,D,159.62287322571288,1
No,65+,27,E,-18.15016152531717,-125.19037700752789,E,-97.69907117612007,-11.739595238135916,-5.325375541098588,-7.347654029461268,79.29139283520041,151.6192434120757,E,C,D,25.963260050681498,-67.01078868820927,E,E,120.09779993358485,1
Yes,36-50,55,A,122.84830037340217,216.01853297597918,D,-220.88470424364294,151.4990513001264,73.08456776938621,-44.88734583729087,150.20800123859678,-84.91763828890518,B,E,E,145.28966190896924,130.65689702162564,D,A,2.51112997970299,1
None,51-65,33,C,46.07323162601862,-109.99043308514092,A,-126.63876171061155,61.55052682464671,-42.270964262359605,-43.72518033329432,112.41480646344408,100.54526439681379,D,A,C,-139.21905774344214,-39.657408343120885,A,A,-172.5445697678337,1
Mental,65+,46,D,-83.175665667254,55.52299767112292,E,-172.82561869232757,84.4233072959406,66.35124944087642,46.393739288635786,-11.16258335656349,21.65063151254,D,E,B,-11.273281350583515,-1.1901347468335075,C,A,3.0000615461692983,0
No,26-35,34,C,20.891881372986152,-7.253612013383834,A,-113.59971837588535,-63.385384548883785,29.481118717600047,-88.8839201186783,61.516607106902384,-96.27808333599226,E,E,E,-30.27371620857615,-5.924325918879793,D,E,111.99655762447978,0
Yes,51-65,89,C,83.24180645179578,-74.44387913550844,A,-11.73944723903834,-201.45091100939877,60.28589475413399,-62.16162596418459,0.7630117054575324,-41.261836900160084,B,B,B,71.71949890596727,-140.11539333519707,C,A,99.01263761585201,1
No,51-65,91,E,-56.39193519077699,148.19896595888954,A,101.47633209287159,8.4659975011125,-9.403013497706233,3.301229452164284,13.329535139585902,-154.9090345752647,D,B,E,-63.292958017957076,47.25279308995918,D,C,-160.06874025215527,1
Yes,36-50,96,B,46.76500946903521,-134.1273533927681,C,57.93532368738167,-21.9774945301579,7.830851347985704,-101.68653382273321,221.69973738361674,197.97747615130262,A,E,E,12.854776254248259,15.13812936170424,C,A,86.8332531115482,0
Both,36-50,71,E,-18.708099884287947,11.028254197296144,B,143.4385506500016,121.50399537964569,-43.67708218412722,36.50759922017937,-37.07724213019398,-100.84077809467087,A,A,C,-189.92166515191147,-41.97767250849102,D,B,-162.04920586848368,1
Yes,18-25,50,B,165.28100768928246,-42.046347703692916,C,-10.0676110736112,96.31281813220485,-17.817234733007396,-111.18345774539087,39.68961089530921,-48.83764986198114,D,D,B,101.50660082233809,-5.36442707906075,B,E,-68.304538090262,1
None,51-65,48,B,-36.974912267895725,93.18298866934815,B,-200.56899682466488,150.56401482414415,-214.63780691258978,137.04103664624952,-101.6769900252794,-115.7282187812666,C,D,A,-44.14767397116595,119.66595885095445,A,E,158.52596732007217,0
Mental,36-50,28,E,-175.02759560151796,-91.71104070831912,A,-30.541068689232354,-11.043424698444612,122.69430276722213,-240.2993789015391,-65.47360920669246,-76.17278442139973,C,B,E,-23.081682000367252,-209.98146637538736,E,C,-46.14901919133229,1
Mental,26-35,69,A,46.760860254019335,-51.92234340034136,E,81.64183760064523,108.1998385138959,78.17834828930923,-7.070867484481259,31.733836030247243,23.723529443106433,D,C,E,-48.38394123588005,45.05631923385589,D,B,52.44701069030785,0
Physical,65+,76,C,64.2111035159466,-38.565825869780376,E,-120.40766462657714,-20.912319817316742,-165.78719805012142,-80.08951931939471,-57.73420419361626,-33.47321357980199,C,D,D,-22.172216820418843,10.538455359899949,A,C,-26.942333938659445,1
Physical,18-25,18,A,-35.532047073766776,20.11965205383649,D,68.34594192999857,24.563741470398305,-22.73284781002169,-11.297266513030445,148.3816231171204,218.23285807978436,A,A,C,-163.90182457086317,51.81860965904171,D,D,-224.8901010932058,1
Mental,26-35,87,C,51.27597688459535,-229.57647556384057,B,184.5553975247605,-20.79886549027277,54.921849817604475,126.24881831002506,24.586510045132023,-191.7900948627371,A,A,E,-26.345065038473237,141.92976210881636,B,B,97.10856048083556,1
