AgeGroup,disabled,Religion,race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
51-65,Physical,Muslim,Asian,C,-29.969623651893883,-145.32636310674354,A,-105.16203842968557,B,-58.07217056672146,-171.10006227806284,A,-81.6542532909954,C,C,1
18-25,No,Jewish,Hispanic,D,-108.11470534012261,140.90457290591067,C,-20.984461147123014,C,-33.7508364065077,-113.52648156475628,A,81.37259105641854,D,A,1
51-65,Both,Other,Black,A,-51.194691676013946,32.069634901459686,A,117.84371714547544,E,-78.64734369484366,-88.95826328974157,E,-98.72038437352619,C,C,0
26-35,No,Christian,Other,C,-23.05763806844344,199.12549879168395,E,-25.94072934045918,C,31.228884298014805,102.68604634044979,D,50.08101222167163,E,E,1
36-50,No,Other,White,E,-55.22104816026573,-75.38265703626664,D,-27.601427177370592,C,-228.97640250802903,63.91443737835072,D,36.928155188428576,B,E,0
18-25,Both,None,White,D,-25.281963820692077,57.515435828547766,D,43.36979628578641,C,-54.44349894143598,69.455712106654,B,51.468288916299386,C,B,1
26-35,Mental,Hindu,White,D,107.99098947323664,65.77115422020671,A,26.429087811783486,B,-124.21924014972512,-27.83927188964066,E,88.10712667118233,D,D,1
65+,Mental,Other,Asian,D,155.99059098291704,-45.47363419900558,D,-87.52768840804445,B,107.26527355284294,-38.804673595031936,A,68.2223888813255,A,A,0
18-25,No,None,Black,D,-64.75909948337245,55.909729758992675,B,27.082575103606153,A,105.74080101710823,-57.47974301691149,B,-10.424498951305507,E,E,0
36-50,Mental,Hindu,African American,D,-143.29099744605517,-30.623041746649537,E,-26.40771241995455,D,23.45713183380885,-5.447066530503229,E,-175.8197592385915,D,C,1
51-65,None,Jewish,Hispanic,D,23.034024448721436,69.80657714899928,B,58.2791851294836,E,39.609238653142555,64.90467941180478,A,-67.19378856430076,B,A,1
51-65,Physical,Hindu,Hispanic,B,86.85534571160532,66.01784541919132,B,69.95220249646799,D,202.0935717895584,-25.89297736150651,A,-16.194252703698027,A,D,1
65+,Yes,Muslim,White,A,-42.89611400459838,-52.17381917523433,C,15.363098335655511,C,61.94318476272805,83.93272160583422,A,-19.160748912617372,C,E,0
18-25,None,Other,Asian,D,-1.774231586385772,175.59048683723228,C,-6.689502055770867,C,-3.6059460248496205,-29.67481424026326,B,-10.178739917938154,B,B,0
36-50,None,Christian,Asian,C,-29.938343627374035,-53.07791499347256,D,34.152844782815805,D,11.434820372731183,-27.949730778710663,E,-81.4309320739669,E,D,1
65+,Both,Muslim,Asian,E,-16.325522774429526,-97.59673791087667,D,11.65583276842375,E,-224.60865178670883,129.39387354502182,D,-42.47952488101161,E,C,0
65+,Mental,Christian,White,B,21.536138176565874,257.2704401147276,C,2.4665618078964147,D,-116.97189982285965,16.529258372689625,A,6.051189851261584,B,D,1
26-35,None,Buddhist,Hispanic,A,15.630036003472128,-18.292897523156785,C,30.22510772386797,A,17.406910456558116,-97.22880787402966,E,97.07216490270184,D,E,0
26-35,Mental,Jewish,White,A,-2.3048115654211436,40.62894232170169,B,-46.51259390665954,A,-2.251170189387412,-172.4975010281591,A,11.563444378770509,A,B,1
18-25,No,None,Hispanic,C,-8.734577458941908,3.4817368902197914,B,-11.190294410029432,B,198.91337526619165,50.1401960108628,D,123.7059951105624,E,A,1
18-25,Mental,Hindu,Other,A,31.68109322378952,71.38004422557663,E,-154.98051625454843,E,-53.4706160322762,13.411704205613137,B,33.36042131077097,B,A,0
26-35,Mental,Muslim,Black,B,78.16264949264104,196.6890798961748,B,79.20736241455785,D,-202.79989151731178,-2.9942545702176293,A,-131.19207728022292,E,C,1
18-25,None,Christian,Hispanic,C,-151.5558644449271,-93.11811302171542,C,-23.368554241350598,D,137.17071519066099,36.600435327589025,D,126.31553619349289,B,E,1
51-65,Both,Muslim,African American,B,33.30278582251604,239.81655551112894,D,12.132309022592597,D,-178.43467537522199,-153.26120140316775,B,-126.94653124144988,A,B,0
26-35,Physical,Other,Other,E,110.75467474130065,-109.24443465210913,C,-125.78482534835477,B,112.73788639903077,9.682068680381787,A,-73.43813884146027,E,A,1
36-50,Mental,Jewish,Other,A,110.77548453170836,78.95266629005732,C,112.39704511255104,E,43.82499000522376,-79.03894333523375,A,92.81766598895304,D,D,0
36-50,No,Muslim,African American,E,26.994668715951125,-61.81683483940167,E,-29.47066292278074,B,-105.10052921298913,-16.116303013247098,A,105.54391274302155,A,D,1
18-25,Both,Jewish,Other,B,69.3889169897049,-64.37926763186235,B,-53.4580665518707,B,102.426772319202,163.38071073976604,C,147.4293254751258,A,C,1
26-35,Yes,Other,African American,B,10.31448222828816,-126.68501248569575,A,-6.4219731137916485,A,-6.631512876408334,-90.23020275233856,A,90.88174530899411,B,E,1
36-50,None,Christian,Asian,D,52.82576070315489,2.3387784368607853,D,-37.18822458450058,B,25.370273257678317,0.8161684101655915,C,-76.29600304448968,C,A,1
51-65,No,Christian,Black,B,-6.252020853813692,-23.6801539996691,C,-38.42402375068338,D,32.90241927675558,-19.324178378782513,E,116.91368222606653,B,D,1
26-35,None,Muslim,African American,E,225.67116095860712,-12.072284675723358,B,-50.75314942109459,C,-177.02551267963526,108.01471132303382,B,-14.070748321410754,B,C,1
26-35,Physical,Other,Other,E,-115.57897049460448,-60.932012806150304,B,-61.89967604371371,A,-43.56511938338285,79.47329172279575,C,-131.41301938957895,C,E,1
26-35,No,Muslim,Asian,E,32.661365657419275,55.289960046475315,D,-88.94781492863922,A,105.59282126324707,-52.93762518893493,E,102.5056263295435,E,B,0
65+,Mental,Jewish,Other,B,48.36321431440812,60.86508558973285,E,-158.26320080631234,E,69.61921025918166,-130.68272849365047,D,-52.14192841391111,E,C,0
65+,None,Other,Black,C,87.17278082944308,40.36362334140376,A,82.15182033122306,D,-185.33672547115123,-42.62226768278726,E,-104.30301461799449,A,A,1
18-25,No,Jewish,Black,D,86.84841072755329,-159.13762979564456,E,65.58828259082665,B,-2.7527353247989885,167.95032583459658,D,28.79119252518425,A,C,0
51-65,Mental,Jewish,Hispanic,B,-78.90219060826423,1.5743506543492034,D,218.9606454828505,D,-7.348782153566765,-215.75601315860382,C,-84.71449224066498,E,C,1
51-65,No,Christian,White,E,-95.3917914248229,21.361382699287386,D,61.9184574100723,B,44.81254855421403,63.36068853704606,C,-4.474697640896137,B,C,0
36-50,None,Christian,African American,B,-36.21682098101441,62.78224379707444,E,6.869892621037967,E,-66.65797001861968,-11.13080823756571,C,-66.83719875509009,B,E,1
51-65,No,Other,African American,E,-100.92170204315147,-6.296688479395114,A,146.36981200788557,B,-9.403067585692227,148.09980657831028,D,-70.7062975865542,D,C,0
36-50,Mental,Buddhist,Hispanic,B,-44.663382140517434,53.581239930109334,B,-0.9820367909266228,B,-84.26763558737026,199.23396713632795,E,225.91296371306515,D,D,1
65+,No,Christian,African American,D,-43.79391725920237,3.329489619557381,E,-50.06719868810852,B,35.60730518978612,-92.60480438732453,A,77.97097871887772,D,B,1
65+,No,None,Asian,B,-95.711551242441,-161.44749142840487,A,-46.69342878078267,A,-45.396800948637065,-57.158443823076034,E,86.69505695846338,C,D,0
26-35,Both,None,Black,C,116.79961456514867,23.82912455279301,A,94.97196797405788,D,14.137205312305468,1.9834863218234884,B,-10.958432058551237,B,D,1
26-35,Yes,Jewish,Black,D,32.26092630596241,28.461997392845685,E,-18.62357686050987,C,26.99536259695027,-71.03180096018976,C,-24.032109047536,B,C,1
65+,Physical,Other,Black,B,-41.828864981930835,81.8893286484015,D,96.71921140772504,B,-42.386694563683925,-180.91783727232396,D,-35.093630548906816,A,A,1
18-25,Physical,None,Asian,D,35.24364736545199,-31.414673494421375,E,-16.805402150365296,E,54.01128091519672,64.17476293010593,E,-107.58324262095438,A,C,0
36-50,No,None,Other,E,41.9158450183536,86.02810052227447,A,-130.1897087088904,A,-65.40969829102606,-70.16568700018702,E,-131.72598589019609,B,A,1
26-35,Both,None,Hispanic,B,13.457244898491389,27.33647249978927,C,22.380784738774018,E,185.1146573888846,-25.57753243073805,C,-116.04632621333913,C,B,1
65+,Mental,Christian,Hispanic,E,-110.87366725083521,70.5106045613219,D,8.011992568181354,E,114.1145844198288,17.71505290600261,D,-132.7235765532127,C,B,0
26-35,Physical,None,African American,C,59.08200963308759,11.173152051036679,D,12.699614029702852,C,-16.55428405163816,81.70487472130691,E,-169.0918123928761,C,E,1
18-25,Yes,Hindu,Asian,C,-5.036964046899901,-2.675173251618938,A,39.785346181837426,E,-4.940498389405166,161.70509472838967,B,-85.14459940672901,D,D,0
18-25,Physical,Hindu,Other,B,-48.18155116530921,-46.17337924011252,B,-21.516346659706073,E,-125.53273040057447,-71.84903406167678,D,-133.45424776632512,D,A,1
18-25,Mental,Buddhist,Asian,C,42.21721865427931,-15.47465979996886,E,-217.65047296794822,A,-18.488163898518,-18.688253308472262,A,-48.54474908606407,C,D,1
26-35,Mental,Buddhist,White,A,-29.312900960415917,144.9128551526589,A,176.20695005778603,D,151.23692289190598,-21.446415450662197,E,-19.50939797260938,B,B,1
26-35,None,Hindu,Other,B,71.81278924423896,-63.45247132924303,A,17.042417746554587,E,80.2136229519966,-19.339372061985507,D,-99.7700862220134,C,D,1
26-35,None,Other,Hispanic,B,-74.42164152390404,8.632607683945343,D,-14.719545957583048,D,-12.137597687777415,-75.1104879222943,B,-80.90541248402849,E,B,1
18-25,None,Hindu,Black,D,-120.81539354035267,-48.75657822285332,B,154.2461377235267,D,113.85264079788175,59.48801150823929,B,5.3338566002836725,D,D,1
26-35,No,None,Black,C,-69.2022738928351,-17.5181188547713,E,-86.3766892097128,A,52.93652775786477,127.41733152793395,B,-107.42846011374627,A,D,0
51-65,No,Muslim,White,B,137.0753754041283,-65.44711196200697,A,-59.73878226135595,E,86.68686343280262,-122.9469972701543,D,-88.15695193000734,A,B,1
36-50,No,Other,White,D,-82.33026070036763,-82.19325931911659,B,-157.38374620170583,E,209.54393701628865,134.6164830840672,D,-72.23694146618382,D,B,0
65+,Physical,Jewish,Hispanic,C,136.20035298376746,-2.551311032961397,C,235.45249588684266,A,65.90981709961203,-79.54101936677564,C,120.26545624306473,E,C,0
26-35,None,Christian,Hispanic,D,-50.81963708378352,-62.384651426972425,E,28.346273330623216,E,55.794678728343584,41.03516405654675,C,123.14281350956323,E,C,0
65+,Both,Jewish,Hispanic,A,-58.36506893211961,160.4099450410326,A,24.29281354113687,D,98.83151621690996,-44.88552064080322,B,-175.97639141798822,A,D,1
26-35,No,Buddhist,White,C,10.326550688717097,3.4942630978984237,A,194.7396085627752,D,-51.3068030165984,-57.84851822609796,B,-181.55356538871257,A,B,0
26-35,Yes,Jewish,Other,D,-5.790267802663266,67.31381532145312,B,-11.394513802475304,D,129.95844141569358,102.82783994749305,D,9.012723360245044,B,D,1
18-25,None,Muslim,African American,C,-95.58569086753698,-49.93832517599466,C,-56.33916976552478,B,66.94666157232945,108.04023981916191,D,-21.719033896216644,E,A,1
51-65,Yes,None,Hispanic,A,22.656774233911378,-174.0011219090275,C,150.9378289249724,B,125.08415457401318,144.79080333978834,D,-17.74766270413733,B,C,0
51-65,Yes,Buddhist,Asian,D,0.8168972033774066,-89.16388446376095,C,74.04814640150579,A,91.15870133627818,-106.811074233918,C,-92.81753202443164,E,D,1
51-65,Both,Buddhist,Hispanic,C,-48.58830358792808,-64.20669340342516,C,59.08733535267964,A,-63.77097939042529,0.1889379619613587,A,147.54739462334038,C,D,0
51-65,Yes,Muslim,African American,A,25.60317258197565,96.52495463522749,C,-20.497403096690242,C,-39.60212983728659,-194.3789777058335,E,-41.19441850325343,C,D,1
26-35,Both,Hindu,Hispanic,A,-25.515658695067454,-41.08238593258936,B,109.32751826791292,A,169.08623798237144,45.31885230545083,B,-128.89646862266687,E,B,1
51-65,No,Jewish,African American,E,28.47965499792256,-80.29078998858495,D,-20.774681365940822,E,-151.41127473645415,134.37310903550775,A,-48.596042224696234,D,D,0
65+,None,Christian,Asian,C,-190.3512187970762,-190.90622568249668,A,-8.975682611930715,A,-43.932192988055384,-110.51172559744936,B,-45.324682695263284,E,C,0
36-50,Both,Other,Other,C,-77.26687844239432,-89.21124798479964,A,-34.378413021038114,C,-11.848118081386803,-102.43304390486092,B,-13.332363069485325,A,C,0
65+,Both,None,Other,C,-113.04711480568233,-145.37028164945187,E,-98.29107175100535,E,-40.45279096318261,15.189195241252646,E,76.57531801659924,E,B,0
18-25,None,None,White,E,4.774362468737394,86.82052256306201,D,58.32919489659666,C,-33.03555667333762,-24.945441510406162,D,-131.88125365667403,B,A,1
65+,Physical,Buddhist,Hispanic,B,-5.787432958429271,43.75063494068033,A,-87.24242102296667,B,-29.976407614759214,-22.63910082312813,A,36.162371512901025,B,C,1
65+,Mental,Other,African American,D,-33.87687356406292,-168.04953228603142,B,-44.90168003187135,C,81.5389536037678,-117.07598884020929,D,-139.24324875805155,A,D,0
65+,No,Other,Hispanic,E,-80.87837307943636,162.0401554386217,E,-78.77061876870677,A,-45.951256631331326,248.00916096881812,A,-15.619149676467686,C,C,0
51-65,None,Muslim,Other,C,76.77733212447234,224.31047305861372,E,-46.228207581098104,C,-68.68748240119747,108.42580796121544,E,65.84948443467313,B,A,1
18-25,Yes,None,Asian,C,-58.972651345843374,104.90565483619659,E,-29.73732880391949,E,-135.35812867876612,-57.33105462440696,A,30.06571322564598,A,A,0
65+,Yes,Muslim,White,D,54.521405190225195,106.96758231170764,D,-96.52257795699879,E,-158.65502792514766,161.39569298470352,C,-86.10692635758359,D,B,1
65+,Both,Muslim,Black,A,51.101834673545724,45.86729045322642,D,-92.40794050384692,B,3.9753797605870362,5.906331804894726,A,-169.96282925992023,C,A,1
65+,Yes,Buddhist,Hispanic,C,63.41033773456153,10.461896418677204,B,-7.423238763561348,E,32.20212315345241,103.95615480521121,C,11.218284058693143,B,A,1
36-50,Yes,Hindu,Black,B,-122.818698825774,146.8628499489234,C,67.73441911337545,B,-45.783326991801694,140.4365482405667,A,163.77393539157688,B,A,0
51-65,Physical,Buddhist,Black,E,-51.087818998691304,80.43115651290154,E,-153.11125536642442,A,-145.82857552288655,102.44950122565622,B,-130.57250347184478,D,E,0
18-25,Yes,Hindu,Other,B,11.319358321259841,96.75304090963944,E,20.401874956805536,B,79.88026331839087,94.64313680055334,B,-142.37776193654184,A,C,1
65+,Physical,Christian,Other,A,14.361980403911229,-0.30992639324109406,E,-78.50244683874574,E,-167.06090505326367,17.584590696104073,B,76.64688965122718,E,B,0
36-50,No,Christian,Other,D,-42.434666600209525,51.12283722625723,B,-53.10776869734982,B,39.57285234506321,169.43529424577736,B,110.79923521292649,E,D,0
51-65,Yes,Buddhist,Asian,C,-61.188113736499126,11.910277753824236,B,-19.175444122887097,D,-163.5531930334977,116.10043590913854,E,55.98936627151081,C,C,1
51-65,Physical,Buddhist,African American,E,-62.631966673745374,-74.7695769523236,D,-149.3506405898031,A,-57.56393112846601,-133.81930263947618,A,-0.614335353567391,B,E,0
65+,Physical,Muslim,Hispanic,D,37.00176376752572,-93.93009909212759,C,-25.53677326229088,D,60.819010747952206,11.245824489232827,D,-78.34947486398272,C,B,1
26-35,Mental,Hindu,White,E,117.04801482656661,-94.17558397545962,B,32.53192203744265,D,133.03485501085345,-57.93333155235694,C,-186.81834083509347,B,E,0
18-25,Mental,Muslim,Asian,E,8.52638272735939,82.14937793546432,E,-25.041906431660614,E,-12.103168158668936,45.19858438770299,C,-185.7872069659324,C,B,1
36-50,Yes,Buddhist,Black,A,-28.191290251454564,117.10118193142671,B,155.2171434227317,E,-87.558744792514,-68.70895949867801,A,130.3939821125679,E,A,0
26-35,Yes,Hindu,White,A,33.933344308375574,-8.190206008530412,B,52.624224704493564,E,226.78467440429154,271.9650417654859,A,96.74426797361654,D,D,1
18-25,Physical,Hindu,Black,C,45.83441653937666,-80.39171305701464,A,53.983797331269855,A,-47.550967136051916,27.55639464812434,A,-34.44115163039708,D,E,0
36-50,Mental,Hindu,Hispanic,B,81.03430319453291,160.6678472909109,B,89.8935607511296,B,-2.3024505044132026,-42.60172566480042,D,104.23607252268579,C,B,0
18-25,Physical,Jewish,Hispanic,C,-45.447485465943174,25.299131611461867,E,-36.70112878612316,B,21.120536794258978,14.377172992392667,A,5.699899317203558,A,C,1
51-65,Both,Christian,White,C,-2.44500274524067,95.93410237577571,A,53.27561458580611,D,-177.5059190353839,-103.18899843863258,E,93.26588388473783,A,B,1
18-25,Physical,Jewish,Asian,E,-179.4847622273629,-60.897364248579045,E,68.2866095157597,B,58.87279659407475,46.670396326977524,C,-90.12335922506874,D,A,1
65+,Both,Hindu,Black,A,-74.719061290971,-49.06625265041223,C,-204.22469005531903,E,-86.21322659284598,60.28183753535649,C,-48.0618972960053,A,E,1
26-35,Mental,Buddhist,Asian,C,-74.94760496997877,-64.87600122515549,D,49.510147623701386,B,-1.6587235364323172,-40.00598528286392,E,-47.05433208498357,C,D,0
26-35,Both,None,Hispanic,B,20.165844555972136,-119.45365232841945,A,-111.29814994143514,D,55.061604457423726,-226.67745021724372,B,39.8398180558619,E,A,0
65+,Mental,Muslim,White,A,75.68815096371195,-240.89254344828746,C,-158.26192565936776,D,3.902490146993825,81.53038083205827,D,89.61574336216064,A,E,1
18-25,Both,Muslim,Other,B,38.81890981279861,119.09818279726332,D,-52.80871399334386,C,-6.3155807741804,-33.4687769508899,C,85.64464254911871,D,C,0
36-50,None,Hindu,African American,A,0.6181396234558081,142.9618040282615,E,71.38024119509817,D,-74.31645104530335,-128.80706157600235,E,-11.612821000934925,B,B,0
18-25,Yes,Hindu,African American,E,49.179758123060594,138.94018156978834,A,-32.684898433780866,D,118.13482150099443,46.4773021129977,B,56.52802004826294,D,A,0
26-35,Yes,Muslim,Asian,B,-68.1089311746573,36.475910574026514,A,-29.888847830909544,B,90.07190479565607,42.136937907770275,C,30.82527057203376,D,B,0
26-35,Both,None,White,B,10.387678955200059,-137.02773868879643,E,-193.54392031139125,E,270.3445090959871,-58.89495383208002,A,-133.73358376529058,D,A,0
36-50,Yes,Other,Asian,D,-104.88247311631605,161.20208256753244,C,-22.386194753752143,E,-86.82374202034163,-149.924207719661,D,27.70538584852769,A,E,0
65+,Yes,Buddhist,Asian,C,31.48184789641094,39.00050887098337,E,79.42492871148272,E,-32.276271968042956,-45.28883659493054,D,60.42000116103237,E,C,1
65+,Mental,Muslim,Hispanic,C,-90.14008909789774,-19.052098100585717,E,21.96248668982799,D,105.97633191927227,-70.90834221379292,B,129.543277071936,A,C,1
18-25,No,Hindu,Hispanic,D,-3.4421202029061266,-41.3114760840034,D,140.56916134227558,D,-152.98064798403314,45.147177293708424,D,-210.55507643128215,D,E,0
26-35,Both,Muslim,Asian,C,41.8377343767245,15.022583760510146,E,-90.37641720272819,E,-199.45821338376786,149.03444046408623,D,-83.96756655824854,D,B,0
18-25,None,Hindu,White,B,-110.21740060646378,-52.51292653408666,B,-82.50823824155353,D,-77.37870205404707,138.24427051198134,D,-21.724202032405536,A,A,0
51-65,None,Buddhist,Black,B,-50.429477304858594,-84.13361132242322,A,-119.71419516039943,B,-99.01394870247286,61.13227787455933,B,-70.61346741788383,A,E,0
36-50,Mental,Jewish,Hispanic,E,-123.98269439150582,109.78552584185084,C,47.25578479683507,D,3.6291535146406013,-23.422533401687744,A,77.03692929145711,D,C,1
