nationality,genero,orientation,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Mexico,M,Heterosexual,74,-153.94296565514222,-178.01346963468333,24.34989723377847,A,B,-136.82138181219796,-49.59688860157149,D,B,-250.69892054904665,D,-128.85379070101976,115.74577754974715,C,1
UK,Other,Other,23,18.55766140402062,136.47337356641052,2.9336198055926332,D,A,-147.97269859288318,123.87795220910375,D,B,-143.48109226625314,B,141.79518798776277,-36.467684499779736,E,0
Other,Other,Homosexual,65,-0.1435267102900164,117.91207589225775,129.69620940533372,B,D,-19.68368610559389,151.24818922075622,C,E,-17.04510666906445,E,154.4278805733403,-22.478464149936915,E,1
Mexico,F,Bisexual,79,-166.4748426400066,99.6547773220597,-1.5272626847301891,C,A,146.55792723761968,143.59356036578606,A,B,55.92206022239705,A,-36.07551541714357,125.34008566685803,E,0
China,Other,Heterosexual,24,-15.465678835700592,-11.568861946858226,-67.74795989814896,A,A,90.92262056028673,-205.95458604377149,A,C,-179.61204783139283,C,-75.73868053931069,185.35073745988288,E,0
China,Male,Bisexual,78,-78.14613459638235,-69.2174549545682,-85.076942286289,A,A,87.5796390095427,-56.159538524828776,B,B,14.282722186285435,E,28.588906149578193,-4.331106381874092,B,1
UK,Female,Bisexual,77,63.984095747567146,61.38356800548871,-3.801757482489577,E,C,-194.08820507065374,-174.9201500707076,B,D,55.15250724154599,A,66.85089475978081,4.527085283904867,B,1
US,F,Heterosexual,21,-7.19079691177887,87.4347749933323,-41.16565643021224,D,A,128.31808993538954,-48.996259384555444,A,A,40.80408924467579,E,43.88480343838293,43.33661038569576,D,1
US,M,Heterosexual,24,-51.473216908720765,-56.984630851177776,140.8730946911862,B,E,-4.509045678483155,66.01866354611944,B,A,111.69925708248326,D,-137.84358521432014,-2.461615427048198,C,1
UK,F,Heterosexual,48,-49.63130467567314,-12.752526008911246,-41.13882380239288,C,E,63.06284352871357,-72.91794298695226,E,E,202.17363271432777,D,134.20265901734825,-23.483569336079384,A,0
UK,Non-binary,Homosexual,65,195.4168068233439,-107.8148450512224,245.16146490739197,C,C,42.38217031589483,54.91376270513626,E,B,-303.250827025125,B,-82.79044340019493,-75.86667297977824,E,0
Brazil,Male,Bisexual,62,-50.34072914371301,-69.73341813585945,-48.237739518479486,A,B,-55.267667001726615,87.1070446882151,E,C,20.342988085497623,D,8.039873911337327,205.10955443229108,E,0
Germany,F,Heterosexual,40,-19.876811817749683,-39.528945506703735,44.20920323304382,B,E,-108.76521148979268,-60.42469611427593,D,D,-83.71606321607157,A,-83.7547954445613,210.3177764493409,D,1
US,Female,Other,18,15.52103410767096,117.43825361053388,-129.0008625525194,A,C,-169.14919610163068,69.28422977963129,D,D,-110.34957964176257,E,-51.02190779506455,138.2635432920165,C,0
Germany,F,Heterosexual,25,-75.98877272100174,26.003297245341585,73.0630997593677,B,D,-182.63824489153075,-47.53126353165787,B,C,54.76634131195996,B,60.633077148127114,0.5437649075944992,B,0
Other,F,Bisexual,31,95.5002397459078,20.174287910480352,-38.91135315237957,C,C,-93.26046564381984,-53.87310657998825,E,D,269.3543091659694,D,46.70712085782128,65.68130747153153,A,0
Mexico,Female,Heterosexual,71,-57.89713953408305,6.12899645276503,-57.154357229500995,B,D,108.25945703330697,32.22759238241126,A,D,36.79978752604209,C,88.34153335775571,-59.20302317713813,B,1
Mexico,F,Other,49,-184.174139677437,-8.816180327560208,-149.93691483283445,A,B,107.44502311373225,141.4365823379324,C,B,-144.7471458951186,A,23.640220326531765,-102.4548968045861,A,0
India,Non-binary,Bisexual,57,34.956265261114694,-14.0011414341909,-69.06725971022081,C,A,-143.69431693652604,-4.276347400668759,B,C,-58.21244640961232,D,93.30052836044132,-1.1794909640989502,C,0
Other,Female,Homosexual,48,38.07484147680244,-19.941881477835388,8.430559772320297,D,D,33.073984558374924,104.0000612867952,A,D,50.292445165599595,C,12.069946116716098,242.8973034496586,E,0
UK,M,Heterosexual,77,-52.64322733657166,-65.72992892281249,-83.21280461958987,E,B,30.914612778904488,-3.6602635018823824,B,C,26.22378280877717,E,94.24549351968771,-86.37305657728213,A,0
Brazil,Male,Heterosexual,28,-47.26945217957343,-105.13346133844199,168.54361565508802,D,C,4.127338001421756,144.35647366335184,B,E,-55.10877973864592,B,-32.578429004912394,-45.06478363640435,E,1
China,Female,Homosexual,32,23.647174123270425,177.48692152306555,-44.493008045227015,A,A,-165.30210243493124,80.41561973577295,A,E,28.262990200271414,E,-87.70673242980878,77.5096871802069,E,1
Mexico,Female,Other,71,152.20088287890064,50.370201403142914,-63.68825798814377,E,E,-106.23064565004185,-38.142159557873455,D,A,99.26666576275713,D,-44.29737564002128,128.1808707864227,D,1
Brazil,M,Bisexual,64,-159.52476675262338,-128.62308679537617,-37.304659758808256,E,B,92.72908269947513,-51.18670181346787,D,E,-65.00467113221706,B,146.6594579971298,111.36566402990269,D,1
Brazil,M,Heterosexual,59,-45.40796843239008,150.27362849563042,83.6484826069237,C,C,13.80545493798204,31.521581801536243,B,C,21.19828625243937,B,84.57328675312309,13.487772955222518,D,0
Germany,Other,Bisexual,29,-121.3995640691463,-226.05868788643818,25.29962208598776,A,C,37.98828053309368,-80.52435168446281,A,A,30.71383922522551,D,36.28084582537622,126.39756070612478,A,0
UK,Male,Homosexual,49,147.9070673885311,43.61341035511794,16.105578174504636,C,B,52.74587369123967,-82.96830926101994,E,C,-33.106152211569366,D,68.33999099622639,104.72387232950298,E,0
US,Male,Other,35,31.24705490986623,112.57645819116864,-213.34010666765332,D,B,135.66864647944752,-51.098932801350195,E,B,0.34778888426360705,D,-126.0926204242785,7.428893822447334,C,0
UK,Other,Bisexual,54,16.216711752129882,150.03674138877034,166.81806491890381,E,B,108.81226034018576,147.71606303912856,C,A,-15.783087235731246,E,-79.05783933883072,-73.11019812935703,B,1
Mexico,Non-binary,Homosexual,59,-155.27644391460805,-98.08802023580199,69.40394770198294,E,A,-30.35218399752473,-149.69728214459116,C,E,-14.539268956481921,A,-211.12726711978297,103.77588102842394,E,1
Mexico,Non-binary,Other,41,189.1354810691607,-56.726522893933705,-88.4768953017791,B,E,194.27631377945445,-20.86008802419454,B,E,113.53967048991203,A,-4.088218769218177,111.72319525232753,C,1
India,F,Heterosexual,28,12.65994167637825,-124.54726875331849,-18.955381920525692,A,B,-70.60062316115166,7.38028696671155,E,B,-32.88902268513754,B,-116.99923304269998,25.150269408005805,E,0
China,Non-binary,Heterosexual,61,-1.6193400332439145,3.6851203440934093,71.38156282585642,A,E,75.43520274840161,-3.700065499920407,E,D,-63.370139863521544,E,-173.49591892161774,-177.94254753354497,D,1
Germany,Other,Homosexual,38,23.345084495695232,31.4482352731548,-70.99571034406596,D,A,1.876995589035992,-47.991161632210456,A,C,-95.3520268062033,C,-15.921813417455297,-26.375949916192436,C,1
Other,F,Heterosexual,58,25.84385086013575,-193.14326983542492,169.22127926126527,D,E,15.78812261586523,32.234481165721554,E,A,-143.07260998156423,D,-189.85425916998474,17.749114782448466,E,0
US,Non-binary,Heterosexual,18,37.6241074437037,36.54846891244949,204.83795356914118,A,A,141.44228248442695,36.21997348007247,A,D,-109.9428630485817,D,73.94684685936807,103.27787465710023,B,0
Mexico,Male,Homosexual,76,-6.265913755479663,3.460701183906682,163.26777660160846,D,A,110.57243461239142,86.78368859045761,B,B,36.01003299673144,C,19.3802590470617,-43.68292098813714,D,1
India,M,Other,46,-55.86784532169759,-244.72774586006489,102.27740079174876,A,D,-208.2828133716478,4.5712872268827605,E,C,13.247947696775611,D,-231.95864257519904,-33.01082573351597,E,0
Mexico,Female,Other,26,25.919689456301242,49.6904920924074,142.52329791044573,B,E,111.08924922756643,8.688499202530963,C,A,21.28768309975159,E,120.56014094163628,-183.4044299141274,C,1
India,Non-binary,Other,77,-83.83968473536258,42.87004158736122,30.952211573114575,B,B,31.98627955734834,97.97060000660606,A,A,117.28585389143412,A,73.78780668622285,-124.69001242506013,D,1
UK,Male,Heterosexual,72,-81.07822391983929,114.43016885192844,-230.0759778391467,A,A,-196.9112483990008,58.51620466491389,B,E,80.32711194966153,D,138.69795343230166,-68.98939256086368,B,1
US,F,Homosexual,42,67.85556942590043,-11.029643948746298,-186.0191768277031,A,D,-97.25308588855506,-69.34150450521986,B,C,-44.22982173767235,B,-14.714282391875704,60.92115492672951,A,1
China,Non-binary,Heterosexual,64,94.16984230340304,-87.78634582543357,34.565367470335495,E,A,8.003002818303234,-36.03618184541216,A,E,-36.81206955303172,C,3.381128824566173,-168.5924652939506,E,0
China,F,Homosexual,19,111.98060878084834,82.07463203358265,-168.77454489205368,B,D,58.966271654701465,-9.807806612513431,A,E,-122.55884859677086,E,106.30224826097007,18.26201432671922,B,1
Germany,F,Bisexual,40,104.2742304922837,160.94317279049878,-78.56364849453803,A,A,31.454227875650727,-54.47298614765758,A,E,-6.940953168969546,D,-100.5832217324579,58.438076870946674,E,1
UK,Male,Other,71,26.999483666096385,78.65716336933089,-95.67140093968487,D,D,181.72522660393898,-68.68895870862023,A,C,-79.76023648026022,C,40.0562336687443,25.741772447691584,D,1
Other,M,Heterosexual,25,-22.30185298978957,-72.51287224687779,172.37580780768005,A,B,64.91956700112286,65.83526801927295,D,C,-47.217965998849145,C,175.26044431286743,-53.27327882842538,E,1
Germany,M,Bisexual,45,-83.11233816516514,-94.08719503566353,-163.0555302872604,D,E,-244.57069694364867,-114.20270147294578,C,A,-93.03350623896485,C,-7.193939471614093,93.65747725084537,D,0
Other,M,Homosexual,60,124.44776769061036,-70.59955942775166,-92.47715352356636,D,E,-129.63757413833764,-92.9301087524466,A,C,51.90805452070425,B,-27.34126315769516,-141.69650568156942,D,1
Germany,Female,Homosexual,65,64.53200442774109,155.6073732351622,103.13124598362253,B,C,207.24162081290504,-50.8761936548931,C,C,-22.221667142994765,B,-80.69812349632478,174.29023016232952,A,0
Other,Non-binary,Homosexual,28,-94.24067601795075,63.305533773886054,14.547237511484152,A,B,73.24225573119433,-6.724335338081843,C,B,-13.54854703295502,C,65.49372838137812,-84.54531496274099,C,1
UK,F,Other,29,140.86462478838155,-15.64302038985012,266.97390585267414,C,A,22.641680666699063,67.4780389278484,B,D,92.70019855739547,C,119.21442649781513,21.732585502419326,E,0
China,Female,Other,36,86.93993420802849,-152.1008348976725,12.36589821285553,C,B,4.127286745782346,-2.700592877047884,D,C,-48.22031428986486,C,41.06094023641279,10.752106687734457,C,1
Other,Female,Homosexual,42,6.11007933695022,-123.36253465703915,-51.29346635260427,B,A,-30.937690962037074,-30.164616776262303,C,C,202.14824250430271,D,24.03368944717186,78.72647329352617,B,0
China,Other,Other,18,-152.72687856015588,24.271847459698147,-100.60787234154549,D,B,-14.677473974554733,-5.936733067429191,A,A,3.3736620955190944,E,-16.428456326114933,-12.414200893865566,A,0
China,Female,Heterosexual,50,171.12833833699142,158.9153964148862,-286.02301360509995,D,C,24.08008270111637,-8.579092211547865,E,C,247.3019800576062,B,-10.259293814590437,-97.39715575432751,E,1
UK,Female,Homosexual,45,-142.2571937039284,-141.6692444428192,28.501465426718248,B,E,-125.64947168558488,177.52245939434005,A,E,116.97805435924356,E,-48.0476901213725,-26.141601158361063,A,0
US,Other,Bisexual,40,-123.79278505423059,-224.38387838161628,50.930809996654816,D,B,-208.90368088579336,108.27327305458306,E,E,-64.40459102348602,D,-2.468345456120508,-223.2258340580525,C,0
UK,Other,Other,19,-65.17004731683109,-17.08313376793783,-81.92780005754899,C,E,-66.9787380007756,90.34541055519195,A,E,-24.06076633316211,E,-28.471842658616513,336.33030331512145,E,1
India,Male,Homosexual,56,-126.20720869304604,-118.7190925056822,-208.15311870732057,A,E,-10.136870194594351,23.567910664694228,A,E,9.451294259521493,B,112.31071457095345,-84.14720776520107,A,1
US,F,Heterosexual,22,84.02308048650639,291.5567150147593,-109.94105577911391,A,B,31.511590983694532,109.98920814985664,C,A,181.4448304189188,C,-48.7204390580614,43.68180789875382,C,1
India,Non-binary,Homosexual,41,-110.3994862646021,-159.51925176737666,36.78406604755574,D,C,-152.37165785802435,0.9761954748475912,D,E,151.26483402254047,C,81.78611757096677,64.85606995564146,B,0
Brazil,Non-binary,Bisexual,33,-63.37037195096277,-22.55075402903145,9.037341254862765,D,B,-175.22439081199764,27.793156999178674,C,D,-40.68983527652223,C,-93.55475632664032,-93.85132001769145,C,0
Germany,M,Homosexual,51,179.04921572780498,23.942483343584907,-13.777032816519853,C,D,6.281299044439284,142.91593607285316,D,A,-78.46418249499081,B,13.037870600952015,-77.70599654902767,E,0
Germany,Male,Bisexual,72,-69.93461572107039,23.58433101890197,136.80516619104483,E,B,183.8308441153909,52.679463600041856,E,C,-170.93148950050116,B,31.876575092719765,24.454707271413465,C,0
Other,Non-binary,Other,75,46.90930454511886,-77.80627755993498,-84.91534757381532,A,C,-10.31952253186463,62.32114690739271,A,D,-85.17456070448497,C,60.08920994459255,20.606507663235536,A,1
India,Male,Homosexual,40,138.72501009733705,6.4681590066654335,-136.0826006390574,B,D,-14.54777484267787,32.866479570472585,E,B,-156.40610872454437,E,-140.42459544430196,49.421395537131076,C,0
China,Non-binary,Other,46,-157.38793778894816,-85.06456965329491,126.53916200979609,A,A,160.7975604700798,34.94677146645029,C,D,118.91578920158649,C,-65.39515304651673,38.54422203921374,B,0
Germany,Female,Homosexual,67,-28.20473423647781,80.46096210003584,-81.08268768606112,B,D,171.21035307466755,80.64616074681827,D,D,41.06869054871014,C,112.41504885582168,216.17392718352545,A,1
India,Other,Homosexual,57,-28.063929933187133,-47.69187958033465,87.91013586196709,D,D,18.97711163037971,49.63580891517291,C,D,90.74488654678326,D,33.14865358927898,-89.65221441102892,D,1
Other,F,Bisexual,29,25.652271621669325,26.604428366973504,-53.34763337848536,D,C,24.57804882730233,-127.77051894492007,A,A,-185.0492348945931,D,-118.50202792825107,-8.245310930799045,A,1
UK,Female,Heterosexual,56,-11.746349203825691,246.61236402115793,23.123091056080163,C,A,128.5242610644762,23.239847619047495,C,A,35.43752584595667,D,131.23000912318622,-34.658502117385325,B,1
UK,Other,Heterosexual,51,50.25784072785739,25.7320005693081,-14.361668708389319,E,E,-57.5153268349758,-211.84350136981118,E,B,-14.21957710199927,B,-101.4448795655593,-45.88546329139736,D,1
Other,Non-binary,Other,32,104.25042800497366,33.26946107624369,17.72224324680218,E,E,-11.569568119603083,23.656826007903874,D,E,184.15914331621067,D,-62.22678259138708,-73.25414674719458,B,1
UK,M,Homosexual,62,-75.47704561462996,-1.967578483711308,-4.280013744657822,D,B,15.325286631399202,-133.1889416594168,E,E,9.263510599398609,C,83.86406767800064,-33.88361973497381,A,0
Germany,Non-binary,Other,29,-16.640969985020998,1.0693137243061366,-135.44272685385633,C,B,-97.25942510033929,41.23870128973831,D,D,-0.09912199824284593,C,16.437592026234,84.49225590755911,E,1
US,M,Heterosexual,46,-174.84111794650934,123.0788153557328,-34.27661907529504,B,B,83.13632988099957,65.37459449079005,B,B,-39.89612100899977,A,-124.41844948154139,127.86864433213938,D,0
Germany,M,Homosexual,31,-64.04274175645155,0.30060453766984263,101.67384933626482,E,B,110.86922210932073,-205.20548319426814,C,B,-110.18654789631239,C,-0.7209231705334925,-209.0548722723315,D,0
China,Non-binary,Bisexual,68,-121.82695748586323,-108.64158093684142,41.62692669292463,A,A,-30.83513961497626,183.3057866290256,A,B,-44.452455720227924,D,78.08594157909724,76.55442559217643,D,1
Germany,M,Heterosexual,49,-30.861608609939545,20.24648884787245,-124.93107785628203,A,D,46.89774833835814,-98.902165621889,D,D,-35.72186015025915,A,-40.704887007013554,97.4072244901912,D,1
US,F,Bisexual,73,77.89371465383996,-5.301932059091593,-8.560754240530116,D,C,83.59994515451807,-97.04111367299126,B,E,-156.35459101188113,E,-92.1264390186601,101.4410615900871,B,0
Germany,Other,Other,21,49.424132961526176,-99.38152486074154,-61.63361223715527,A,B,-33.129938509943074,-49.927614343380384,E,D,-77.04974651736006,C,-24.590320789385842,46.8356505753927,D,1
Mexico,M,Other,79,-7.531799114873892,187.97913776263553,-114.01330058246629,B,D,-15.101114536696732,-75.49174009236566,C,D,-122.52065271599729,D,101.3055985436437,8.194745888352612,C,0
Other,F,Homosexual,66,84.01729483086825,4.463993832988199,64.98082805652096,A,B,-41.26426587190936,80.6040304636614,E,A,28.44251188129279,E,81.02963996900807,62.36452224091386,D,0
Mexico,F,Heterosexual,48,123.64444338131501,-7.869669387946174,246.0635261377585,A,D,-138.1376751195257,99.08799581731456,B,E,-96.92095925254219,B,-54.69435505869213,-230.67890349276365,B,1
Germany,Female,Other,38,-32.177951797980555,-17.35732744813762,-48.4923783789522,A,C,142.57414216031458,11.147083472220068,D,C,91.66559282881825,E,18.752042102544035,-212.72363836687953,A,1
Mexico,Non-binary,Heterosexual,21,78.44988855699378,-110.349589317097,-100.3644608348333,B,B,92.92536530465615,-16.419606765893537,C,B,-59.73802341589677,C,97.05970220867566,-60.3822334216457,C,0
US,F,Bisexual,47,229.0705454280495,33.69813965879359,-80.6141204208984,A,A,-5.2181047463690176,-16.908133956035858,E,D,124.32290610526337,E,-1.1822991509923735,-68.49994759173464,D,1
US,Male,Other,73,129.91863704433192,16.336913749712973,105.22531736493568,C,B,55.46845454619196,19.54902465474483,D,A,15.136265278677907,A,-14.995911110881133,-105.61883331906581,B,1
Other,Non-binary,Heterosexual,44,-10.40888447639548,82.68167720462777,-92.13871010844991,A,D,-8.326113082966593,69.88353258785321,E,A,124.75076135118113,E,-11.04028601251834,143.94019586664842,C,0
UK,Non-binary,Heterosexual,77,36.10390063088176,-26.185596007410382,-80.33716556291422,A,B,14.031575552868366,132.69474305126667,B,D,-35.91999163456456,B,-165.17109273270532,-119.50167636741695,C,0
US,F,Other,79,-5.667656224240498,110.37607252624547,-112.82231908009648,D,E,37.03109918280959,118.96434245198866,C,E,74.77294202508511,A,62.509262149781584,-41.79211776898005,A,0
Mexico,Male,Heterosexual,53,-106.6170464543806,-48.015960385845865,-85.4633805021183,C,E,97.84734305385062,5.387928764066478,C,E,149.5242896278712,E,-87.48541352208586,54.57598752758389,A,1
