civil_status,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Married,African American,B,-48.03785926680648,122.48942320682836,D,-250.38487144787877,111.06169670673374,0
Divorced,African American,D,-83.96144713128709,-80.31238503319544,A,75.55659592629034,118.79724347212435,0
Widowed,Hispanic,B,10.575061191657092,62.860881202865635,E,9.667116622438353,-46.48298346260113,0
Married,White,C,66.0081507671152,77.6013388855088,E,-106.71097154127605,-65.73216111968567,0
Married,Hispanic,E,-17.2818179385024,39.680675777393475,C,-33.786360111978844,-27.714093592352253,0
Widowed,Hispanic,D,136.81676055818798,-83.51183416130655,D,59.31305193732553,131.54152621713774,0
Widowed,Hispanic,D,118.76322019209348,-18.472164961228295,A,3.595008167005729,6.158010729212533,1
Married,Hispanic,C,-38.960818754512154,112.35960070485626,C,-25.68791077185683,119.23222361431345,0
Single,Black,B,-75.58779966025777,80.30430917685842,E,140.28959234363649,220.4880945947955,0
Widowed,Asian,E,36.275591630530876,-115.22732767588921,A,229.7938245031534,-218.49525746672347,1
Divorced,Hispanic,D,-33.614626162766356,-64.54482638426502,A,-38.068108241652205,35.43181371980955,0
Single,African American,C,-43.12799898932957,-12.189241934931765,B,-164.99529052333716,-20.491927221854787,1
Married,White,B,-43.942342659610475,-112.09294311269895,A,17.633675415607126,-44.87344089879839,0
Single,African American,B,37.540771025807224,-2.6376956778522023,C,-65.36268723597995,120.99688673631559,0
Married,African American,D,9.772351138350828,103.03917247610524,E,57.67489981798739,98.86566212609159,0
Widowed,Other,E,-32.50833841386923,-7.021937700445475,C,-40.254812725180805,-121.73975913169741,1
Widowed,Other,C,107.43096817445313,114.37421899328304,C,13.703106048430639,246.16480197105085,1
Married,Black,D,-46.574715480418874,-100.36316200067733,D,-72.44683677343646,78.80712962388448,0
Divorced,African American,A,-116.07148016519906,-28.419358777005844,A,96.58187425159014,256.6018221045301,1
Widowed,White,A,77.62531444001496,41.62144304276446,D,273.9652898285486,-17.049049344149307,1
Single,White,B,-34.68130168150733,-46.154176248212416,D,-135.92021963062305,-96.1960551444944,0
Widowed,African American,B,145.0551190293633,-57.34041089444132,A,-12.500998296109048,-82.57424176201849,1
Divorced,African American,A,57.851750363180585,-29.53078659127551,B,-80.67960857634372,243.41811039781035,0
Divorced,Asian,A,66.2765981260914,-18.08740014057471,B,-31.379615869098952,26.732142057065396,1
Divorced,Hispanic,D,-93.63926417632796,0.7000158663823111,E,-93.09895425875305,-83.6570454229089,0
Single,African American,E,32.52366377674442,64.96282626947853,B,72.48904111125005,186.43440089084214,0
Widowed,African American,E,-55.19760335025792,-45.69709491008517,E,-8.089153207480699,-97.21739711394606,0
Single,Hispanic,E,145.86625015473086,48.89167143230755,C,56.62311226275561,-129.39840196030795,0
Widowed,Hispanic,B,16.7021759227695,-227.7054660404846,A,-59.756136391983375,-19.456356898348844,0
Married,White,C,48.508841799682074,99.61535315882007,A,-126.93492673103293,72.01872802145476,1
Married,Hispanic,C,-113.55528608418597,19.419433887441283,D,-112.89566238652257,103.27522561877069,1
Divorced,Black,B,8.599648603007273,43.45930079576786,E,-70.81103321635707,62.422280994282374,1
Widowed,Black,E,56.46927068291937,114.5263561565501,D,-98.9036713505103,-38.969550789832795,0
Widowed,Hispanic,E,-4.071934411716263,104.131579818887,A,-108.86389482795664,68.12302795098634,1
Married,Hispanic,C,103.26332284242623,86.00152465370613,E,70.27013393583421,-14.359748488025012,0
Divorced,White,B,97.89743807927958,-166.53210409794937,E,-19.114536639327042,10.061940563524502,1
Divorced,African American,A,-186.38580908399896,15.431351356144166,C,50.035313207159064,-170.05799885660798,1
Widowed,Asian,D,-14.443976335410586,-132.81210613989336,E,-9.678643845286627,-111.66763892971312,1
Single,African American,A,35.28184351752346,35.00150252405272,D,-154.71660856290387,-42.26960349795735,1
Divorced,Black,C,33.28659334864537,-21.971352777374012,B,-38.51895808874223,48.49128580140554,0
Divorced,Hispanic,A,62.4809967366785,65.96323029791911,C,-157.69533048184618,-60.83034640524011,1
Single,Other,A,64.00846425538413,18.411508621010984,E,-36.70848098793683,170.10246797372054,1
Married,White,B,-54.5677846806649,-94.72335443266454,D,-169.39409712338627,41.82219610250482,1
Married,Other,E,-31.374630701910284,-52.96215784153109,A,-155.74156130541706,-60.64339607456899,0
Single,African American,B,-21.96511620609502,120.66247235875404,A,-163.02483654842615,-5.713635836105862,0
Single,Other,D,109.99858785205228,126.18589556661242,B,51.02623154609981,-25.746403074311846,0
Married,Asian,C,-235.66195011517812,-7.017961289569653,C,59.65799905973667,-35.44545281823556,0
Divorced,Asian,D,-180.22421187620844,-13.781667701530024,D,164.4278174071951,221.89390574140003,0
Single,Black,E,27.245953801607868,105.44669016816898,B,91.86045444868908,-141.74827225925162,1
Single,White,B,-64.08300870925781,78.3469154750934,A,49.4303755803501,-132.86028205950095,0
Single,Other,E,-27.60522057707207,1.0515044725736433,B,121.45964619415071,77.44402792718653,0
Single,African American,D,-79.97198752680067,35.406412615396746,E,-22.515592032612165,46.374787939003944,1
Married,Asian,E,71.8037524010508,-44.23110972009798,B,49.506827439341116,68.46818288089179,1
Married,African American,B,-126.51387609329674,-9.090001516146726,D,108.4595988878152,10.73429110501245,0
Single,Black,D,-73.96588002844817,-132.44772468442883,B,-11.157061492540116,131.66754945446638,1
Divorced,White,C,6.188486893992418,14.336976696599955,A,0.3056073547329337,72.27551531570653,1
Divorced,African American,D,43.20880691991739,-4.019840498453839,B,37.36852543141671,78.31029130159575,0
Married,African American,E,226.6855336927198,-33.80683573378482,C,-25.961017059102858,-22.093334254902224,1
Widowed,African American,D,-25.237754508268935,-76.10879325873202,E,79.9512308951796,-59.00395677586945,1
Married,African American,E,46.14610375507764,-7.827784237018038,D,-0.9716708865442079,177.49314823141026,0
Divorced,White,A,88.1215008657123,54.359118678754314,C,123.18856876881779,48.49940477184636,1
Divorced,White,D,56.195787111337225,63.45320356564943,A,-25.019517406640222,-81.46486795656794,0
Married,White,B,113.25962297345733,-2.814268196367531,B,181.65691598436504,24.67146114105388,0
Divorced,Other,D,-43.71141012691965,24.2870069501076,D,-92.19268909221971,67.88053200413587,1
Single,Black,E,-231.01402990065304,95.82604814806169,E,-5.077892983007142,89.89386912720522,0
Divorced,Hispanic,E,-69.80229042449412,-40.87050599230648,B,65.7116190880998,80.55987465122845,0
Married,Black,E,10.210371309666389,104.62812812323143,A,153.85057658253118,-31.711675739620972,1
Widowed,Black,D,146.69065540255315,34.942595777631844,C,92.0129975724581,64.2517207748624,0
Divorced,Black,D,-33.70738589582688,-5.78806291204164,D,-7.113705296252795,95.22921641842433,0
Widowed,White,D,166.14413521008908,83.30118157455807,C,87.52034932834701,-99.41195867219481,1
Married,Other,C,39.35636517992357,-89.10625803429687,E,-88.1486486301607,-145.3084965302961,0
Widowed,Black,C,124.11837539379917,87.81497007279687,C,-31.475293682811035,-16.363157970336328,1
Single,Hispanic,A,64.53536051833518,97.46826207814644,A,111.49688611870006,-7.87584255990907,0
Divorced,White,A,172.20685769544906,50.54981785464605,D,156.06335818418938,-77.83657932841783,0
Widowed,Black,E,-3.546291196622458,30.172324841907,D,-114.7703298191056,-3.340058383714132,1
Married,African American,B,-170.69422538936487,27.706262090777372,B,-102.44448281390308,30.288836229499328,1
Married,African American,A,26.03902915540604,-21.487845916160666,B,-54.921234432220565,-177.2043186772357,0
Single,Hispanic,E,-46.87463672533161,-71.45541588143337,A,41.30418820870537,-118.37345310316346,1
Single,African American,A,-124.38345001739796,37.91961618721662,B,-145.1192069948884,-59.068365357505336,1
Widowed,Hispanic,B,-8.364023578506453,-117.4966153303591,E,-85.64961019341261,-48.582642534242396,0
Divorced,White,C,109.00650937962872,11.418296167156527,B,33.840520932583715,9.57967769265642,0
Widowed,Asian,D,20.718294139475514,92.55225687527363,B,83.52278077814687,-106.4619067951669,1
Widowed,Asian,E,20.985877780607304,-134.81048204516256,D,-246.53491945426768,-89.16658294173094,1
Single,Other,D,-48.303711375183234,-27.733627223526085,D,50.37607021913202,149.50603084784072,0
Divorced,Hispanic,B,90.89631230756622,-104.55659440341205,A,6.493314070701213,-9.652554624482116,1
Divorced,African American,D,132.57823361862725,-44.75114754774472,C,-81.49421048476752,56.28830866794431,1
Single,Other,A,-24.55706244654605,109.04984057237557,C,198.8978602240984,-2.982635316289273,1
Married,Asian,C,48.12464430975359,-111.02434355197195,B,-94.12854769253347,2.7643997364162454,0
Divorced,Asian,B,109.69832263692305,-23.990234158173788,D,-13.231260566695324,2.2622587249703145,1
Married,White,E,71.19088960895536,35.97294987332656,C,-111.76805321824945,64.60688531238598,0
Divorced,Other,B,-56.16553301246171,29.509921971248275,D,4.768446328222006,126.5018024597944,1
Married,Asian,A,-18.86704605966433,-58.05291833854629,C,-199.47537705921147,23.599275327680893,1
Single,Hispanic,D,-115.70972289985019,4.652046076279081,E,213.6102843859196,-1.2326848765310172,0
Single,Black,D,107.41396396396937,-59.34955665804156,B,-72.81346777852923,-23.531041565150122,0
Widowed,Asian,A,-238.8985965331845,-67.80649995393348,C,-190.34495041881382,90.75773308986058,1
Divorced,Other,B,36.26486386975046,71.00787212264868,B,-228.55094333985022,-100.90987091412846,0
Divorced,African American,A,20.38653597296826,-64.2804325329575,B,109.53755696484339,206.62473180770556,0
Married,Hispanic,B,-43.47569589117044,15.064899534487708,B,133.07115985038217,19.824780696409075,0
Widowed,Asian,A,-67.80049268376615,87.77883659164488,E,9.877615863867534,32.38664300153676,1
Divorced,Hispanic,D,17.30167293989988,-47.98096564048481,D,40.85129959646016,-82.66589490224824,0
Widowed,Black,E,12.07012570962333,66.26441479755472,D,54.768346810392345,-129.1643987256145,1
Divorced,Black,C,87.9799574710449,141.3076146922254,D,51.42335863481502,-13.405222819516203,0
Widowed,Black,A,-17.7011177188119,-71.84249514525902,E,117.50707643487172,-115.31033043018755,1
Married,African American,A,-39.683656911458286,87.04408283654887,C,69.19323629890961,105.99677866763145,0
Single,African American,C,11.669451561664541,7.200780381247099,D,-136.5969074982671,-125.05775693178542,0
Single,Hispanic,E,-43.68057061014486,145.5607372058758,C,55.73675892755763,258.4010172934346,0
Single,African American,B,21.403925767869207,-78.12403219338806,D,-225.5031087916779,5.443529791887416,1
Widowed,Asian,B,-112.34804772007492,155.15598113393315,B,-51.1627570004635,-5.5974869519223285,1
Single,Asian,D,17.611616452343767,-69.37512254293519,A,-69.24848394813469,-112.4420889412995,1
Single,Black,B,-149.68119370733697,-254.64837927313275,A,55.89259672487349,41.64383622799341,1
Widowed,White,E,142.3264876832983,-29.64175799471015,C,59.72478806852243,123.97265251309169,1
Married,White,C,98.05147837764514,-2.7577234099736287,C,48.76801013643499,-172.00308402575803,1
Single,Hispanic,E,69.92822122737326,87.58934116376177,B,52.45101098883247,59.06575625246939,1
Divorced,White,E,-25.624062143090832,-5.750916881118768,D,45.60632557331138,21.483143403872255,1
Divorced,Asian,B,17.535438970724204,76.14783468056862,C,10.324576561039606,-186.93207089231078,1
Divorced,Black,E,-132.75339297871534,1.2006304726578008,E,-12.124941393435542,-81.2755971309249,0
Single,Black,B,123.1300112241273,-169.35232283710232,A,10.582862216049785,103.05606003169304,0
Single,Black,B,-85.98029227236546,35.679321048475416,E,89.67840787533316,62.93344771446693,0
Single,Asian,E,-36.519602271467264,178.0036829527424,A,-2.9547809813882875,-172.8184641697853,1
Divorced,Black,C,185.72877757547778,111.62766368707726,D,2.3122523658921605,-85.80717234296509,1
Widowed,Hispanic,D,-22.198548132763584,83.00922637148696,C,-103.43594464668382,-75.46417594636661,1
Divorced,Other,E,45.45562242624686,-88.23609178873389,E,-44.741651573882194,127.88698645783394,0
Divorced,Hispanic,C,-181.12235118052345,44.96137592759152,D,298.05881248387124,35.42811859260923,1
Widowed,Other,D,-126.8416360383081,69.50623202220254,E,149.37929610430322,-92.27719920919125,1
Widowed,Hispanic,A,-29.795723940273177,-39.546294567361265,E,-84.30851197629745,-151.4233783869057,0
Married,Hispanic,E,199.89313770596974,-4.106454952357045,D,127.37494733501411,25.208917106731338,0
Widowed,White,D,-36.67498687735621,-117.97893059850912,C,75.28212102750712,-36.589906585649615,1
Widowed,White,A,133.71224902670482,85.75649797604176,C,-25.125485937295817,-37.43649957936543,0
Single,Hispanic,A,227.02149574780748,-74.21994188897581,A,-80.15366833694151,71.9134862077148,1
Single,Hispanic,C,-88.27637777278909,163.36040158827166,C,-60.31430460879209,-123.64838331216636,1
Divorced,White,A,0.19476627765296395,187.12965099956526,E,108.58034187987207,45.20576164676674,1
Widowed,Other,D,-144.94081667421992,-4.065985635061415,B,97.0891260014398,3.3899569427371135,0
Divorced,Other,C,82.17892416912682,-150.16618582288302,D,221.32145308077548,63.33485928600244,1
Divorced,Hispanic,A,-126.92488177456917,181.23532803301026,E,72.44689972821381,-75.47337556187397,1
Single,African American,A,57.148707167610524,38.92369450732455,D,2.1333692201099526,104.76455947500976,1
Single,African American,A,82.41963603751479,110.45164404623604,E,9.289116812831345,-19.27355621372103,1
Single,White,A,-16.271090065028446,79.21707921904809,B,22.010732554970396,-7.097841171383372,1
Single,White,E,60.85592977865034,143.91937856282655,B,-67.40958668295096,-4.916688624064597,0
Widowed,Hispanic,D,-228.35987824583347,-109.42846181658228,E,-115.87272091408978,26.156842301886883,0
Married,White,D,-78.59579314103753,89.72358329080538,A,-96.10748138156764,-61.01203301792562,1
Married,Asian,A,30.263310315485953,-77.91387182179025,A,61.08215432252535,69.93840109615724,1
Married,Black,B,-36.514468880810746,18.44298924125604,E,-28.064984466210436,-220.72561897433988,1
Married,African American,C,23.503990102986037,-118.12777592169151,B,65.28498342207088,-101.7016364152568,0
Divorced,Black,C,-115.72064583659956,-30.963495217563768,A,1.5915546123468807,19.368059174641914,0
Divorced,African American,B,162.30964574054224,-71.45267245846475,A,-21.335611215382517,66.91924558367714,1
Married,White,C,-21.573933337167556,-71.56405644092287,B,-45.28815650731154,46.607256427851574,0
Single,White,D,50.07603764158195,-83.00086319218822,B,107.90306267317804,63.532136152664634,0
Married,Asian,E,-38.421642739271135,-75.22941846586724,B,-51.874206480402464,24.937145149236233,0
Widowed,White,D,-91.05705868269229,-14.010290408933447,A,42.00350963455743,77.3578611894702,0
Widowed,Hispanic,B,-28.436402573316442,25.812095626220156,A,26.769466536474575,111.63557174867027,1
Divorced,Black,C,35.92490652199872,49.33178820703709,B,44.923723383380775,-9.273239163176767,0
Single,White,D,90.56407519265686,-39.95009827759896,E,-36.99803858520432,-68.4044127501407,0
Divorced,Black,B,-21.681914443841137,3.736481560610863,D,-35.25090103523848,-85.02016536393145,1
Married,White,C,37.03143456772358,34.55059778805221,B,62.116371047092024,98.26472624516751,0
Single,Hispanic,A,-188.4345553392959,206.69765247582865,B,96.35154693277798,113.10042022390078,1
Married,White,D,-79.7521193364859,44.91520545297339,D,-17.233312253722392,-43.10355050013705,1
Married,Other,A,-74.35294149771386,-114.51911045912577,E,-6.78689817009142,-107.56965053905762,0
Divorced,African American,E,-16.175123209186296,-27.28269504070411,A,182.5024138124867,10.76809140571725,0
Single,Other,B,-0.4567565916394448,26.614143849396914,D,24.520103446226425,-39.03613811103905,1
Married,Other,D,-15.374362260387187,174.53745876189885,D,82.90588306344814,-78.04405613254684,0
Married,White,B,44.02054301814112,-57.70913772508375,A,-48.670742242773876,64.87707224854648,0
Divorced,Black,B,-88.84716766912807,-58.99175575806523,E,81.70274036464687,-1.7287232295118586,1
Divorced,Black,D,-21.924351935376386,99.9802961113148,A,-139.97809214289535,-194.92398725028508,0
Divorced,African American,B,-5.962711730367791,-75.96117728620446,C,172.20573407349258,-70.80223119887256,0
Married,White,C,-123.39749879573618,-37.00174807621545,C,-41.484285634144605,21.291567577505315,0
