age_group,SEX,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
26-35,M,Married,C,A,B,-41.93796448096763,E,B,9.641838285962304,1
51-65,Other,Divorced,C,A,A,-31.00704929089824,C,D,86.46605778818588,0
51-65,Female,Widowed,B,B,E,285.11573118748953,D,B,-11.729090540858781,1
51-65,M,Widowed,B,A,E,-144.17487049511374,A,B,-26.323044580740707,0
26-35,Female,Married,E,E,A,142.2580123525446,E,E,87.63575050347984,1
65+,F,Single,D,B,B,-58.059868306821826,B,E,-22.93891474168703,0
18-25,F,Single,D,C,A,49.826463170782695,A,C,36.18773085212155,1
36-50,Other,Married,E,B,B,34.79720700102481,B,B,25.508436527865953,0
26-35,M,Divorced,E,E,A,-168.1998669959163,C,E,155.65355643282322,0
51-65,Female,Divorced,A,B,B,33.74312668113556,A,C,31.061004991423335,0
18-25,Other,Divorced,C,E,B,-148.5456580881489,D,B,-77.27540864810668,0
65+,M,Married,A,B,C,83.1805440115854,C,A,-305.41794139075927,1
18-25,Male,Widowed,C,C,A,-61.80001902000123,B,B,-155.9390329775639,1
51-65,Female,Single,A,A,A,-212.32444058824976,A,C,46.282570283437636,1
65+,Other,Married,D,D,C,88.00472620714237,D,A,14.420345562580334,1
26-35,F,Widowed,C,C,B,-84.54758118953241,D,A,-55.84245458812224,1
36-50,Other,Divorced,E,B,D,230.17776164639034,D,A,6.739741289019058,0
65+,Other,Single,C,C,A,-5.339264928208331,E,D,129.52135150170724,1
65+,Non-binary,Divorced,A,D,A,-52.424153591156916,B,B,-131.12227945600603,1
26-35,F,Married,A,A,C,-103.39242963000572,C,B,-70.8986235090054,1
36-50,Non-binary,Married,A,E,A,45.52308270925215,D,A,-14.90657820962693,1
18-25,Male,Married,C,E,C,-102.13739462205733,B,C,-170.44464284940227,0
26-35,M,Divorced,D,E,C,64.96324727199752,E,A,-62.118256466292074,1
18-25,Other,Widowed,A,D,D,80.96930340470334,D,D,37.34267834585887,1
26-35,Male,Single,A,A,E,-9.342258796566115,C,C,-190.56074795201633,0
65+,Male,Divorced,D,C,C,35.445183950997475,E,D,-72.99389283588621,1
65+,M,Widowed,A,E,B,-24.83265501173839,E,E,-159.3369113411721,0
26-35,Female,Divorced,D,D,B,-4.634846148461797,B,B,155.82547733996438,1
65+,Non-binary,Divorced,D,E,C,11.08725004475042,C,B,-40.92894198617801,0
26-35,Other,Divorced,E,A,D,-146.32787372040045,A,A,-39.19459735068895,1
36-50,Other,Divorced,B,D,A,-110.6853087308514,B,E,-42.74876618089603,1
36-50,Other,Single,B,E,B,111.94792867684083,C,D,-81.34549863555596,1
65+,M,Divorced,C,B,A,120.77561795131074,C,C,27.15199357191699,0
65+,Female,Married,D,D,B,-44.348378881934195,C,C,8.560473709911221,1
26-35,Female,Widowed,D,D,C,72.66875661938292,C,B,108.37461280645752,0
26-35,Other,Married,A,D,D,-61.76426721994282,E,E,5.630492919703185,1
65+,Other,Single,A,B,C,44.28955168409841,A,B,175.55535251726835,1
51-65,M,Divorced,D,D,C,-0.48882716244737023,B,B,48.07772048091493,1
36-50,M,Widowed,D,D,C,59.68364307945217,E,B,3.376994672381941,1
65+,M,Single,B,D,E,-39.621607365173595,C,C,24.78251587406735,0
18-25,Other,Divorced,C,D,A,12.339708900393111,A,D,164.3779055296664,1
18-25,Female,Widowed,B,B,D,-5.3561987022471085,B,A,-9.236748690710495,0
26-35,Male,Single,E,B,D,68.19769997739171,C,D,-23.99556678940246,0
51-65,Non-binary,Married,D,C,B,74.8809101500001,A,B,-20.442497300218296,0
26-35,Other,Single,B,B,A,-183.96482348542963,E,D,-36.099025122415206,0
36-50,M,Single,A,D,C,195.49019622883543,B,E,100.02105979677563,1
51-65,Other,Single,D,D,C,-15.205365560872583,B,E,135.0178818347226,1
18-25,Other,Single,C,C,B,6.235193444375,B,D,68.63395739088756,1
51-65,F,Single,C,D,C,85.5707388046879,A,C,-7.649496063913529,0
26-35,F,Widowed,D,E,B,27.544379008697994,E,A,-17.76754989141214,0
51-65,M,Single,C,C,C,196.44240177603407,B,B,-110.75162258106255,1
65+,F,Divorced,B,D,C,57.575365153418886,C,B,46.40485240690706,1
51-65,Female,Widowed,D,C,A,74.5587296415166,A,E,1.5653563025315325,0
51-65,M,Widowed,C,C,A,-68.9396920246474,E,D,146.89004840466256,1
65+,Female,Widowed,E,A,B,-53.09028350138141,B,E,-70.59454294676087,1
26-35,M,Widowed,B,A,A,-15.226367662902904,A,D,35.44374101368295,1
65+,Other,Married,D,D,A,125.1200368208883,C,E,-26.572583906992147,1
36-50,Other,Widowed,D,C,B,-188.36095971600395,A,A,88.68313501344363,1
65+,M,Married,D,D,B,33.197426626277334,E,E,-154.9855173012961,0
18-25,Non-binary,Divorced,C,C,E,149.41140390473475,C,A,1.8319814992120205,1
65+,Other,Single,C,B,C,-194.44704114485037,A,D,91.66063019840456,1
18-25,F,Single,A,A,B,134.50176001605837,A,A,-65.35809846090785,1
51-65,Female,Single,D,C,B,28.803872772739343,B,A,19.788535553513334,1
26-35,Other,Married,D,C,D,47.151509525004535,B,D,-153.78441628377578,1
26-35,Other,Widowed,D,E,A,21.588860730082278,B,C,-91.87362916378069,0
36-50,F,Divorced,C,D,E,83.73136474696553,D,D,-68.10532550202689,1
36-50,Other,Married,A,E,E,-192.87807734334456,D,E,87.32861174419907,1
36-50,Non-binary,Single,A,B,B,64.54470153244512,C,A,-140.33835789299306,1
18-25,Non-binary,Single,C,D,B,-120.99597361153096,B,B,-90.52926945971312,0
51-65,Non-binary,Single,E,D,C,58.43664828315674,A,C,-33.3821862145863,1
51-65,M,Divorced,E,B,E,51.83698590060351,E,C,-120.37972605297647,1
51-65,Other,Divorced,D,C,D,51.8558001664842,E,A,164.819415136144,1
65+,Other,Divorced,C,B,A,-189.53281580073983,D,D,61.208383374826205,1
18-25,Non-binary,Single,A,C,D,-8.114253035305728,D,E,41.258219395775,0
65+,F,Divorced,A,E,A,-51.931940317714705,B,E,35.24747552038543,1
36-50,Female,Single,C,E,C,158.24966613006913,B,C,32.57103164709362,1
26-35,F,Widowed,A,A,A,-167.2958892558322,E,B,-20.137043825226815,1
18-25,Non-binary,Married,A,E,E,-66.21900146244722,B,C,-8.093099678906992,1
36-50,Female,Widowed,E,D,E,-70.81734463434049,D,D,-2.3615295451659866,1
26-35,F,Widowed,D,D,B,128.8724077714086,C,A,-97.11763251417077,1
36-50,Non-binary,Widowed,D,D,E,-19.896507204066165,D,D,-87.24693850854126,0
51-65,Female,Married,B,C,B,-90.05182781476071,E,E,28.31032608181659,1
51-65,F,Widowed,C,B,C,-10.498159470426817,C,C,46.45566611335584,0
51-65,Male,Divorced,D,E,A,-43.34096444632249,D,B,-81.75526851762446,1
26-35,M,Married,B,D,B,110.48004009027841,D,A,119.60238377820993,1
18-25,Female,Married,E,D,D,145.69765834177687,E,C,67.45079687350972,1
51-65,M,Divorced,E,A,C,199.32548233134827,B,C,-39.54644371407581,0
18-25,F,Divorced,E,C,C,68.78959828508809,B,D,18.227768554667247,1
26-35,F,Widowed,B,E,C,151.1162959444298,E,E,121.94651844607772,1
65+,Male,Single,A,E,E,-109.43936859087763,A,D,-6.418688817396231,1
18-25,M,Single,D,B,A,-106.14862211455842,E,B,102.29380716482832,1
26-35,Non-binary,Divorced,B,D,E,-50.989798618561565,B,A,10.031836859581578,0
18-25,Other,Divorced,A,E,C,-69.29416059246758,A,D,-91.22990822581129,0
65+,M,Widowed,A,B,E,-37.09410585009959,C,E,-93.61360218706241,1
18-25,Non-binary,Married,D,E,C,18.999581287682528,E,B,-136.68045073922391,1
18-25,M,Single,A,D,B,-68.10730751894697,C,B,88.1572260867239,1
18-25,M,Divorced,B,B,E,33.768049759922214,B,C,-73.20430987548868,0
18-25,M,Married,E,B,A,-196.04026972349521,D,A,-96.67794924407087,1
18-25,Non-binary,Single,D,C,E,-33.339364756647846,C,B,78.60083405815239,0
51-65,Non-binary,Married,D,A,B,5.0767048022917995,A,A,-39.62800622169398,1
26-35,Male,Single,E,B,E,-142.89477721370068,B,A,52.5043482490576,0
18-25,Female,Widowed,E,A,E,-75.19207925678117,D,E,-54.10417408229172,0
65+,Female,Divorced,D,E,B,-120.90043926302117,C,C,46.914103031583984,1
26-35,Female,Married,D,A,A,-3.796549167413904,E,C,-205.90307511521326,1
26-35,Male,Single,E,A,C,-2.068929063294768,C,B,36.82484865223509,0
36-50,Male,Single,C,A,C,5.195745997663583,B,D,-87.08264423195693,1
26-35,Male,Divorced,A,B,E,73.95337678161177,E,B,31.3453206277864,0
51-65,Other,Married,D,E,D,20.89231902005301,B,A,58.32517063748832,0
36-50,F,Widowed,B,E,A,-15.52850256384994,C,A,33.64582584738355,1
36-50,Non-binary,Widowed,D,B,D,69.78034767422731,B,C,128.8895068849353,0
18-25,Other,Married,B,D,B,32.346470251593594,A,B,-57.11723016127568,0
65+,Other,Married,C,B,C,-13.377249883943746,E,B,-30.115413128088303,0
65+,Other,Divorced,A,B,B,-21.310452018663966,A,A,-57.34613029686438,0
51-65,Other,Widowed,D,A,C,-48.67927988888123,A,C,49.84591246171545,0
51-65,Non-binary,Single,A,C,C,-13.733795445887997,B,E,-1.7982214329162214,1
26-35,Non-binary,Married,D,D,D,-103.43704319892004,E,A,6.369971308278038,1
18-25,Non-binary,Widowed,B,A,B,-194.66443508151104,D,D,160.07962788248068,1
51-65,Non-binary,Married,C,A,C,125.63615699449149,C,D,-22.32174512822818,1
26-35,M,Single,C,E,C,-10.935296735491129,C,E,26.706414892672274,0
51-65,Male,Widowed,D,E,A,-50.50179378821178,E,E,210.37652404193045,0
51-65,Male,Divorced,D,C,E,-43.04015941747602,B,D,-10.79244696436494,0
65+,Male,Divorced,A,E,B,118.26686196843275,E,B,-135.38256472102458,1
51-65,M,Divorced,D,C,E,-39.35780093110732,D,B,26.067659600568476,0
26-35,Female,Single,A,D,D,-62.729635882932754,D,C,-45.89821300212269,1
36-50,Male,Married,E,E,E,-44.178505833116894,C,D,-23.993555614803384,1
26-35,Other,Widowed,A,C,D,119.89341301990792,E,E,-105.855412626136,0
18-25,Other,Widowed,D,A,B,-82.50161376490291,C,D,-38.35953267637123,0
65+,Male,Widowed,A,C,C,148.7886713377488,E,C,80.85408006726345,1
36-50,M,Widowed,E,B,E,-8.971780894972401,D,D,75.50088761994606,1
36-50,Non-binary,Widowed,D,B,B,193.74648982697113,C,B,-115.74397130992229,0
65+,F,Married,E,C,B,-15.26079550610842,E,A,173.45314066699697,0
51-65,Female,Single,E,B,D,134.6519404721474,E,B,-39.817968214030195,0
26-35,F,Single,E,B,A,-56.24348520315075,E,A,240.24235035281993,1
65+,M,Widowed,A,A,D,140.80048237747792,E,D,-52.38531427864337,1
51-65,Non-binary,Married,A,C,C,-71.7317343258833,C,A,65.15642875385626,1
51-65,Female,Widowed,A,E,A,94.73612482564505,C,B,64.40135771598835,0
65+,Other,Divorced,B,B,E,81.92294406438616,B,A,69.7481979458607,1
26-35,F,Divorced,E,B,B,23.901349255901014,D,E,-33.89815988584746,1
65+,M,Widowed,B,B,E,46.41074473139181,C,D,-152.78705421826052,0
51-65,Male,Single,B,E,A,-219.61213208492643,C,A,-153.43145008081612,1
26-35,Male,Divorced,C,A,B,25.452592392192813,A,A,104.64183525715707,0
26-35,Male,Single,A,D,D,-78.29880148742139,C,A,-97.83159845662918,0
51-65,Female,Widowed,B,D,B,49.148448048505585,C,E,-13.532555783948846,1
26-35,Male,Married,D,B,A,-14.792311225194183,D,E,34.42585106613345,0
65+,Male,Married,B,E,D,-12.657089322613007,E,E,-14.701277625509762,1
51-65,Other,Married,C,C,C,-46.72209438666044,E,D,-98.21596926214828,0
18-25,Non-binary,Single,E,E,B,-60.222409347850345,E,B,-110.09766924154718,1
51-65,Other,Widowed,E,D,B,253.62230944507033,A,A,42.63048254666316,0
18-25,M,Divorced,D,D,C,103.8258838834694,D,E,8.17496784060927,1
26-35,Male,Married,E,D,E,-222.5525227496207,A,D,105.36695307213787,1
51-65,Female,Widowed,C,D,C,-190.52996197990782,A,B,-19.102110170576875,0
65+,Male,Married,B,A,C,-73.42652628284752,A,E,-47.44606719357419,0
51-65,F,Married,D,D,B,-46.127490804512334,D,E,-43.81150240180888,1
36-50,F,Married,B,A,D,-6.486510471320958,E,C,-45.014119000768574,0
51-65,Non-binary,Widowed,E,C,E,68.74375975101276,D,B,-33.18380188502979,0
26-35,F,Divorced,B,D,E,-200.57652868184235,A,E,177.36529945703415,0
36-50,M,Widowed,B,B,E,-155.19117986350085,D,B,-196.22860493302275,1
36-50,Female,Single,B,E,E,57.3589821200121,D,A,6.606854587637029,0
51-65,F,Widowed,C,B,D,-67.91017023727896,E,E,-13.437257997090429,0
51-65,F,Married,B,B,B,-9.029991389207533,D,E,67.56534477571684,1
36-50,M,Widowed,E,A,C,149.90313704531212,A,A,-16.270027743809436,0
18-25,M,Divorced,C,D,E,88.8307788873116,D,B,-128.19713430544618,1
26-35,Female,Widowed,E,A,E,51.229148042309525,E,D,-58.218437763673094,0
65+,Male,Married,B,D,D,-178.03156266995788,C,A,-6.80246087688752,0
36-50,M,Divorced,B,C,C,-66.16605880020659,B,C,73.08881437235186,0
18-25,Other,Single,C,E,C,-29.202986439695227,B,E,10.637855500415059,0
36-50,Male,Divorced,A,B,A,-130.00279420644617,B,D,-206.18399902760615,0
36-50,Non-binary,Divorced,D,C,D,-73.75865909603941,C,A,-122.9516763463959,0
26-35,M,Single,B,A,C,187.70679686243085,C,A,63.66143335347266,0
18-25,Male,Single,B,A,B,30.156442845556175,D,D,139.00162516849747,1
51-65,Non-binary,Widowed,E,B,C,-62.881592401024974,B,A,-61.08756229460533,0
51-65,M,Divorced,B,B,C,-145.3550242219956,E,C,89.83347191988518,1
18-25,Female,Widowed,D,B,D,-154.23629822476207,C,E,2.2243704650336116,0
51-65,F,Single,C,C,B,94.19231222633508,E,C,211.12774393765395,0
18-25,M,Divorced,E,A,B,138.96458424616395,D,B,174.2062373854457,0
51-65,F,Single,E,C,D,110.28002782714816,D,E,26.801572057274065,0
18-25,M,Widowed,E,A,D,65.31988718480972,E,D,44.11633905505094,1
36-50,Non-binary,Single,B,A,C,46.256230801936674,E,A,-89.72978361825658,0
18-25,Female,Married,E,C,C,69.29679393808091,E,A,63.88636704619296,1
51-65,Other,Widowed,D,A,B,72.89709899400879,C,A,-132.53989941610652,1
26-35,M,Widowed,D,B,A,186.70867302597702,A,A,146.32804547645523,1
26-35,M,Widowed,A,C,A,-30.216426874368928,B,E,7.9613669521275545,0
51-65,Female,Single,C,B,D,57.39905966568318,E,C,-51.81340023952758,0
65+,M,Divorced,B,B,B,-170.990094821583,A,D,-115.8334325141775,1
36-50,Male,Divorced,A,C,E,130.03238896899862,B,B,-125.33055818203516,1
51-65,M,Divorced,A,C,C,-31.686862883660122,D,A,-3.0051673559573433,0
51-65,Non-binary,Divorced,E,D,D,-163.7609380725089,C,C,-87.44391066406288,1
65+,Non-binary,Married,B,B,B,-32.08255640418237,B,C,-27.34986883907381,1
65+,Non-binary,Divorced,D,A,C,-83.00500024496532,B,A,-161.38516456516462,1
36-50,M,Single,D,C,A,-10.407145722062666,B,A,-44.919898907776265,1
36-50,Other,Single,C,B,C,-160.42157352337938,E,D,23.779695858756757,1
18-25,Non-binary,Widowed,C,C,B,78.94983722261044,C,C,-34.968872247139046,0
18-25,Other,Single,A,A,B,44.086508498589524,D,C,-12.294029839754987,1
65+,Other,Married,D,A,D,194.5512331131076,C,D,-153.3070604040517,0
51-65,Female,Single,C,B,B,-30.663775229196244,E,E,-4.484449578744228,1
26-35,F,Married,B,B,C,22.971385455460197,E,B,-5.66027447185007,0
26-35,Other,Single,E,C,C,12.551674034806906,E,D,-59.566640024149066,0
18-25,F,Single,D,B,A,118.57696286421779,D,E,98.02584571856535,1
36-50,Female,Single,D,D,B,-77.9780837233017,C,B,-54.20634992773219,0
26-35,Non-binary,Divorced,D,C,E,-216.8988616876152,D,B,58.76618061007787,1
36-50,Female,Married,C,A,C,-32.02691435799749,A,E,-253.55203568329668,1
26-35,Non-binary,Divorced,C,A,E,141.16404301476294,A,E,175.04459783033494,0
65+,Male,Single,D,A,C,136.5344368560881,B,E,40.03778917796226,0
51-65,M,Divorced,A,A,A,86.10761029825767,A,B,-79.57499343256195,0
18-25,Male,Married,C,E,B,-109.54127417864888,A,A,-86.89146348533389,1
36-50,Male,Divorced,E,E,B,105.68944898978245,B,E,-15.37241851119254,1
36-50,Male,Married,D,D,B,41.252400368697565,D,E,182.366339985936,1
26-35,Female,Married,E,D,B,7.321969640079455,B,B,66.84127972610854,1
18-25,F,Married,B,D,A,95.05528408142999,D,B,-47.45449200365187,0
65+,Other,Single,E,A,C,224.9285748532987,A,D,68.5413946412703,0
18-25,Non-binary,Widowed,C,C,B,-87.30325703213353,C,D,-45.812743895118984,0
65+,Female,Divorced,B,B,A,87.68208608799954,B,E,-118.09283861987328,0
18-25,Other,Divorced,C,E,D,-71.99398419701217,A,D,24.750738227163144,0
65+,M,Widowed,A,A,B,-105.87442562481817,B,D,-0.6320965011826605,0
65+,M,Married,B,A,D,-13.63663228398787,A,C,13.324363791355722,1
51-65,M,Married,B,B,A,50.37323031137464,B,E,40.5536958825745,1
51-65,Other,Married,A,B,D,186.56789068482632,E,D,-217.9610338055196,1
65+,F,Widowed,A,E,D,-130.77815062625191,A,B,9.884517127293288,0
65+,Female,Married,C,D,D,-211.31115959171117,A,E,165.49794835507163,1
51-65,Male,Widowed,C,C,E,45.77265305417,B,B,-70.2171410962188,1
36-50,M,Widowed,C,E,B,-1.0692183883452766,D,B,86.98926612127316,0
51-65,Non-binary,Single,C,C,C,-180.95832436397376,A,E,-38.95665664151981,0
36-50,Male,Single,B,D,A,84.2417640899917,D,E,119.74211026159489,1
26-35,M,Widowed,B,B,B,-74.96387924026064,C,B,-35.81933300094557,1
36-50,Female,Widowed,E,E,E,70.73876347638571,D,E,73.02699724987042,1
26-35,Female,Single,C,A,B,-117.52879014492446,E,A,73.63573695979652,1
65+,F,Divorced,B,A,B,90.643147891993,E,D,-51.99260585906615,1
65+,Other,Widowed,B,B,E,26.06222462761934,A,D,16.083491663863366,0
65+,Female,Married,E,E,C,-11.061289201011624,B,B,70.46936106210427,1
65+,Other,Divorced,E,D,C,-100.08534869214168,C,A,-101.62397976475732,1
65+,F,Widowed,E,B,A,-9.3811598126014,E,D,-2.090171737449433,1
65+,Other,Widowed,D,D,A,211.48636439762262,A,D,132.98284804132058,1
51-65,M,Single,A,A,C,26.596579125921977,D,A,-182.29316411305453,0
65+,Female,Married,E,D,B,-14.894411008965013,D,B,-142.53404526555167,0
36-50,Female,Divorced,D,C,B,95.35146921902725,B,D,100.54369096924647,0
36-50,Non-binary,Widowed,C,A,E,-54.14273681472043,A,B,0.13800548890566694,0
18-25,F,Divorced,B,A,B,-146.47366211341662,E,D,-93.26422600628534,0
65+,Male,Widowed,E,B,A,-137.99954051586005,E,E,-6.6121565387444985,1
36-50,Male,Married,C,D,A,-38.251047249810725,C,D,-168.98592944061605,1
26-35,Female,Single,B,D,A,239.90372401863652,A,E,66.79691936600435,1
51-65,Male,Married,B,B,D,-105.62024790683569,B,B,-71.28073314000034,1
36-50,M,Divorced,D,C,D,-113.61516545597922,E,B,-67.18208422216144,0
51-65,Female,Married,A,B,B,-11.158731811315052,C,B,67.4974734976749,1
26-35,Non-binary,Widowed,A,A,A,53.53701638840391,B,B,71.75044378645958,0
36-50,Non-binary,Widowed,B,A,B,-22.165806772103107,C,B,159.34165658664438,0
65+,Other,Divorced,B,B,D,-2.8725553807262973,D,E,-11.526254975902365,0
26-35,F,Single,D,C,E,-101.37657144030324,E,B,-7.662086548638521,1
36-50,Male,Divorced,D,D,B,102.00342263659819,B,D,-179.82518527698733,1
36-50,F,Widowed,E,B,B,31.033793097922914,B,E,-99.52895026287527,1
65+,F,Widowed,C,C,B,-243.83926579257596,A,A,-284.0756716761521,0
18-25,F,Married,B,E,E,96.49388819643985,B,D,53.77449198913477,1
36-50,F,Divorced,A,E,C,-19.14045886142837,C,E,-117.4235046184664,1
36-50,F,Widowed,A,B,B,-73.08118358162376,D,B,-29.602529660554282,0
18-25,Male,Widowed,D,C,D,-82.64527469618312,B,B,144.1375029181495,0
26-35,Male,Divorced,B,B,D,72.89261670330531,D,E,-59.805977497137555,0
65+,F,Single,B,A,C,-42.386913895028286,D,E,-19.277141291922607,0
18-25,F,Married,C,C,C,-201.11878080922855,B,D,-101.27737753133101,1
51-65,F,Widowed,A,B,E,23.5093700054447,B,C,-72.25835519257657,1
26-35,Female,Single,E,C,C,21.465980146696193,D,A,117.2948785032263,1
51-65,M,Single,A,A,A,-134.41105168261265,A,B,-98.79202760477452,0
65+,M,Divorced,D,D,E,65.99492159942713,E,D,153.11362567206774,1
51-65,Other,Divorced,E,E,D,28.02181446593661,B,D,89.60956965346587,1
26-35,Male,Divorced,B,B,D,125.4099230724708,A,B,-102.76837380150772,0
65+,Other,Single,C,C,B,27.787696898488246,E,D,147.36215969304337,0
65+,Male,Married,E,C,D,-2.6460344334766823,A,A,-35.009948038674644,1
18-25,F,Divorced,D,C,E,-94.30283016057179,D,D,-13.657732711883277,1
26-35,Male,Married,B,E,D,39.50765328528787,A,A,-100.59588307076493,1
65+,Female,Single,B,D,D,-27.470404988246788,E,C,10.514960254498739,0
18-25,Female,Married,E,B,B,-87.55883875158291,E,B,-130.77946460759847,1
26-35,F,Widowed,D,A,B,39.49659075321237,A,C,-58.88936744828076,1
18-25,Other,Widowed,B,B,E,18.690082315175534,A,B,32.96638052891992,1
51-65,F,Widowed,D,C,D,-121.52633600056653,C,B,215.8790698926659,0
65+,Non-binary,Widowed,E,E,B,-100.65744329522491,D,E,236.21710738730494,0
65+,F,Married,E,E,E,118.97546893399162,D,B,-58.72213151574645,0
51-65,Female,Single,D,B,A,-11.661969053095405,C,E,96.81663739544342,0
36-50,Other,Married,E,E,C,-57.13493151809974,C,A,-49.08945215532444,0
18-25,M,Divorced,D,B,C,-72.60728102490451,A,B,-10.363981189599818,0
51-65,Other,Widowed,A,B,D,139.8644112322715,D,C,-24.86364754184072,1
26-35,F,Married,E,A,A,-5.439108573485641,A,D,48.78656911465775,1
51-65,M,Single,E,E,C,-12.029682447478853,B,C,-39.564247857716985,1
26-35,Female,Married,B,A,C,-63.86477648082762,E,D,21.544240915357836,1
18-25,Male,Divorced,B,A,B,72.04080304557891,A,D,24.62269658029699,0
36-50,F,Single,C,D,D,23.658820815906214,B,D,167.24397985781115,1
65+,F,Widowed,E,E,B,-125.70542292732154,A,C,-226.66366985533384,0
36-50,F,Divorced,C,B,E,-86.13315797185346,A,A,83.26342874248395,1
36-50,Other,Widowed,E,A,E,35.0555654921323,D,C,-153.73838894304913,1
65+,Non-binary,Married,A,A,E,-51.80755649173753,D,D,-197.65375065606165,0
51-65,Other,Married,B,A,E,-48.09097450994101,E,D,3.9290924035474295,1
36-50,M,Married,D,B,B,1.7352631748680107,C,A,44.01778315129808,1
36-50,Male,Divorced,C,A,D,-6.735518235143381,A,E,30.440507432840214,0
36-50,Female,Single,E,B,D,98.40904888349966,D,C,45.104511575721055,0
26-35,F,Divorced,A,E,E,24.54384758743267,B,E,19.962069420862154,1
36-50,Non-binary,Divorced,D,C,D,84.75402182618697,B,A,59.56982761814046,0
51-65,Other,Widowed,B,B,C,38.9644720528561,A,D,55.07897199757039,1
65+,Non-binary,Widowed,E,E,D,222.87934774632637,C,E,42.94924874974504,1
65+,Other,Widowed,C,B,A,-72.54599062860471,A,A,-9.77781079731462,1
36-50,Female,Divorced,B,C,D,-8.409826880201786,C,E,141.96647636726198,0
51-65,Female,Single,C,C,E,-84.16353770624478,B,A,14.951574594452543,0
51-65,M,Widowed,E,A,C,17.629455352338056,A,A,107.3927189744916,1
18-25,Non-binary,Married,A,C,C,5.455588725160679,C,C,-5.333128280068056,0
65+,Non-binary,Divorced,D,A,C,43.7188150246365,B,A,20.811285537477534,0
26-35,Other,Married,E,B,B,-34.32304190907163,D,A,-44.41864363565864,1
26-35,Male,Divorced,D,C,B,84.21118426178953,A,E,-54.897084094128246,0
51-65,M,Single,D,A,D,-44.88055891435895,B,D,132.24509002645632,0
51-65,Male,Married,D,A,B,-198.74608736471083,E,D,-69.84872674798585,0
18-25,Male,Widowed,E,C,B,-93.36768234988749,B,A,-1.160605699482347,0
