Age,disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
74,No,A,-52.26872049179928,C,E,A,E,C,D,D,-44.45500002108751,27.09601980853762,94.67751906877757,B,B,C,C,104.87688201107986,1
65,None,D,31.740155954853876,C,C,D,A,E,A,E,-280.8499147156521,251.51012872858524,31.954083826576095,C,E,E,A,-108.27212443184013,0
76,None,A,6.103492053499819,A,C,E,D,A,E,C,142.8971609527023,-13.388621131428167,123.60868109216614,B,D,D,D,-135.16935923097714,0
84,None,D,11.596968515781327,D,E,D,E,B,D,C,24.785231941915466,0.050696678469786274,-72.47972211451888,E,C,C,E,7.786468199396841,0
19,Yes,E,12.934843448481326,D,C,B,C,A,B,D,-116.74306014226534,-133.38827710834647,-170.8386829447137,A,C,D,A,-94.08412421268986,1
54,None,E,50.854773165086044,E,B,C,C,D,D,C,205.51628654788297,-188.67004231755752,-82.76192700942782,B,A,E,D,-48.02453377377796,0
31,Yes,D,42.113339771290356,D,B,D,B,B,B,A,21.953255928691107,-88.69443023732103,29.560972157053445,D,D,C,A,-125.17676547746098,1
91,Yes,C,45.556702241402604,A,A,A,C,A,B,A,-49.42419720894767,35.29772535319209,-76.53703267477067,B,E,E,B,-119.09193088411993,0
68,Yes,B,50.21815779561856,C,E,B,B,D,B,A,-3.2474865240430604,-137.71244537833687,-34.31301233679572,B,E,A,D,82.59312258293349,1
26,Physical,E,-60.72922484428347,C,B,C,A,B,B,A,46.96256760197518,-5.712389532753715,-9.674318840683839,B,E,D,C,187.27775986278593,1
47,Physical,E,-114.16217352912467,C,B,A,A,C,E,E,112.1879647619854,147.57725585163257,-64.17853873701644,D,B,A,A,31.951877532168776,1
89,None,C,6.909764018471569,B,B,A,E,E,C,C,36.22084853410557,157.75912649742347,8.092138870483367,B,D,D,E,-29.378523679451597,0
40,Yes,D,58.71738225077156,D,E,A,E,D,B,B,-101.29520152664549,54.02643364100147,-58.476440095018,D,E,D,A,-117.44606761903047,1
19,No,D,-3.2766624968558005,A,B,A,B,E,D,C,224.58836096320297,127.2081194505503,23.730568644014756,B,A,D,A,0.942373365813148,0
58,Physical,A,118.76665465561229,B,E,C,E,D,B,B,-121.31693596125797,-23.655846865759337,-38.762452545675494,B,D,D,B,-81.56359798549016,0
93,Yes,E,-56.21263477503997,C,E,E,A,C,C,C,37.2606873131676,-93.01692671344878,-155.80697122339416,E,B,C,E,69.37906586637249,0
65,No,B,203.48598090370217,C,E,E,D,C,C,E,-30.786613267498808,-14.984548328362997,-116.47401610402395,C,C,E,E,-127.39969819274661,0
56,Mental,D,-112.82403057313442,C,B,C,D,C,D,E,5.098996379206146,-68.20112679282529,-41.864468876514486,B,A,D,E,146.51207253404525,0
19,Yes,E,-104.05787953977934,C,C,E,A,E,C,E,0.07812072686576738,-6.432278012242744,-110.33180440261663,C,D,E,C,7.110576583836746,1
25,Physical,B,-10.399206874382285,C,C,D,B,C,D,A,-82.04713112715302,-67.1717405918627,40.3281170790838,E,C,B,B,-14.762866754645977,0
35,No,B,23.95239037739472,A,B,B,A,A,C,E,17.359858868117296,-153.29900981790897,-13.785801528992122,E,D,A,E,39.01686882824427,1
43,Physical,A,-189.13989964609507,D,D,A,B,D,C,B,108.78236010759326,-13.62840837287915,57.28364963181212,A,A,A,A,99.0863091479117,0
30,Both,E,126.09814547042004,E,E,A,D,B,A,E,-78.34006007595025,-58.0958250647316,50.2338789862404,A,C,A,E,249.12562570649487,0
68,Both,D,24.467283586119727,E,A,E,C,D,B,C,79.96073982177812,-2.92132218086806,-59.44811767299421,A,A,D,D,-31.33954331184538,0
74,None,E,34.04319122994632,B,A,E,D,B,B,D,-108.45999861154272,-28.582830296327582,43.41820212801884,A,C,E,E,40.19176514826424,0
50,Mental,A,121.25143681370625,B,E,C,A,A,B,E,-40.41669176189141,33.69525683223168,-140.48273566602975,E,C,A,E,-135.09245847984786,1
62,Physical,C,-70.37865460010516,B,E,A,C,C,B,C,14.197935230653508,52.82840253144593,-92.64758722286504,B,E,E,C,41.65890141098653,1
52,No,D,-133.508794347843,A,A,A,A,D,C,E,72.76479953256101,68.84840399812485,4.57960187349716,B,A,D,B,-21.362577041295637,1
33,None,B,168.0106276780782,B,E,D,E,C,A,A,21.197097981452742,-29.427901627611032,-279.3345514349286,E,A,D,E,64.3273880841432,1
85,None,B,-68.5707448598103,D,B,C,A,C,E,A,-166.8453759199523,-90.8934426475366,16.3025499830053,C,A,A,D,-15.741987994101367,1
57,No,C,62.025314560516556,C,C,C,A,D,A,A,143.97146822699077,306.7240448357346,-48.19901891030487,A,B,D,D,85.86031351915098,0
76,Yes,E,65.29243218382904,E,C,A,A,D,C,C,42.471478702222505,-112.92024716036097,86.9870765348899,E,D,D,B,90.60716830492403,0
18,No,D,-224.29132446533578,A,D,B,E,C,E,C,105.99843757038343,-3.0721132032488416,280.9431888870294,D,D,A,D,-84.31972305646104,1
30,None,A,45.269852591421426,A,E,C,E,A,A,E,140.52192802346448,-11.517922032015694,-18.975157093306656,C,B,A,D,178.4791653578208,1
88,None,D,-70.18275720699327,E,B,D,B,E,A,D,3.008202088929626,22.44783379013309,-148.6602239648514,D,C,D,B,-44.43647989305627,1
95,Both,B,-30.752820788597262,D,C,D,B,E,C,A,-34.374580862094476,172.39446127083556,143.1185144003107,C,A,D,B,29.802500666010133,0
63,Physical,B,-70.66212931192453,E,A,C,E,A,B,B,148.2006122435919,-53.3930806238377,-12.960430746434264,A,D,C,E,24.2661166934402,0
29,Yes,D,-62.17490626674784,D,D,E,C,A,C,A,-64.22582356599766,-122.91683055315863,-47.29467005319487,C,E,B,B,44.5594741593115,0
57,Physical,A,90.44783354211864,B,B,E,B,A,D,B,-72.21718788063103,20.695450298471318,67.92706248307712,A,D,C,C,41.707631400320736,1
58,Yes,B,100.8990118868442,B,E,B,B,C,D,B,146.95986262215166,5.555178291474673,144.40611537312782,D,B,D,E,-70.03573727184012,1
56,Physical,A,-3.273907051903439,D,B,C,D,A,B,B,-42.10496394034886,-273.75755309193545,-44.636854590609026,D,C,A,D,-170.659595579213,1
71,Yes,B,10.891380856334694,E,C,A,C,C,D,C,53.93511469220539,76.56242846034391,84.80400724365549,E,E,E,D,-58.59250890362115,1
28,None,C,27.398530356390655,A,A,D,D,B,A,B,-105.100683021222,15.95520585423774,-37.72886252354057,B,E,B,D,-146.4698382567715,1
74,None,D,-46.74365102173511,D,D,C,B,E,A,B,102.43465472549364,22.484302336507156,-260.38937386627407,C,A,A,C,68.29022295095795,1
51,Physical,D,5.854681960550887,D,A,A,A,A,E,E,-60.183943430728434,-28.738770611764743,70.73892057266474,B,C,B,D,-65.10479938893316,0
46,None,A,-49.07246246529062,A,C,E,E,E,C,B,183.99247652941634,-38.580171475583754,0.5181565366778775,C,D,E,E,-40.66939414764035,1
32,None,C,-10.844467821893785,A,C,E,A,B,E,C,-71.74579159348127,-122.86614082443374,40.79310547634674,A,D,C,E,51.139034076365384,1
81,Mental,A,18.297479740415053,A,C,C,B,D,A,C,-51.27296038917301,46.7637499306949,-102.13684953733863,C,D,D,E,110.80654450223717,1
29,None,E,-78.03878178192193,B,C,E,E,A,A,E,-67.15828639708074,-25.794075815406757,-90.54340390495771,D,D,D,A,-62.58426846884386,1
18,Physical,E,11.565915873284826,A,A,E,E,B,B,E,66.08801268513174,214.16653672324477,73.9507708718229,A,E,E,E,-35.75038582137008,1
65,Physical,D,-3.8887130379079498,D,D,C,D,D,B,D,189.3678708650758,4.020385751464081,12.919962670622501,B,C,E,B,-60.55885477019755,0
43,Mental,C,-44.67876159853337,C,D,E,C,D,A,D,-119.5793339310208,8.526788571164314,98.78683005448117,D,B,C,D,110.75622617787954,1
59,Both,E,50.21114981992404,B,D,E,B,C,C,D,-35.42316442068236,36.01430248696122,-45.88465222147823,E,C,C,B,32.684826170830235,0
36,Mental,D,54.86561860262913,E,C,E,D,E,C,C,104.24384786310694,-21.711174572941562,-13.687804036645911,D,A,B,D,-14.804686504150375,1
64,Both,E,-39.16628750486063,D,D,D,E,A,D,D,-42.853636874658854,-24.567135523051856,7.112630720069295,C,B,D,D,136.18778141998706,1
82,Yes,A,82.83135567551909,B,B,A,E,C,E,C,108.17900833772998,30.90861284671534,-165.03325758730924,E,B,B,A,85.30533418797208,1
59,Yes,C,-98.66612648048567,B,D,B,A,A,A,E,-65.68066516835113,70.92164801238211,-2.821686590613367,E,D,B,C,32.7799787360481,0
81,Yes,C,127.10598308621326,A,C,C,E,A,D,C,-148.8462125408405,-55.565170275563524,-56.34895962968416,A,E,C,B,32.90663214658445,1
75,Mental,D,-135.78523609522762,D,E,E,D,B,E,A,69.87148427410965,-192.5266938717651,34.913318831694156,B,C,C,B,-216.7418887038677,1
70,Both,A,52.90510020497949,C,B,A,B,E,C,D,-47.06566953830219,-81.0717612032572,-219.96742252411244,B,A,C,E,26.627342677911397,0
53,Physical,A,-78.5112247611966,E,A,E,A,E,D,D,-0.9535560865586438,-20.11731718864388,-55.06879730647548,D,C,D,E,74.3847673237441,0
48,Yes,E,109.34758249383643,C,B,C,A,D,E,B,-127.649195607478,-100.98484037271285,55.49964314375112,D,A,B,B,28.405321719836234,0
34,None,D,96.65658759806573,C,D,B,D,A,C,B,86.8744783949371,104.31050549910059,61.637303166804436,D,A,E,C,-109.52288462101482,1
60,No,C,-6.913996276241856,D,C,D,B,A,E,B,80.17231174035689,85.61092037214488,-93.14100024655575,E,B,E,D,-149.8309151290413,0
60,None,B,-12.665434562157444,E,E,D,D,A,D,A,73.75313178863695,95.45471383353475,38.48658529367746,E,C,D,C,-127.3851677198768,0
60,Yes,D,73.12580037159321,E,A,C,E,A,E,C,-144.62388620566676,21.061949174290042,-190.75257505678968,E,A,B,B,54.41215113423476,1
57,Both,C,-13.692888885689056,A,B,C,E,E,B,E,-93.77241818026675,61.717714808554106,4.3511026526487,B,A,C,B,19.091456126705307,0
21,Both,E,-28.76893083325731,C,E,D,C,B,C,B,109.86300839594915,-11.035527960555555,-87.40525473966083,E,A,D,C,-19.320959370759127,1
48,Physical,E,91.38116851379814,A,A,E,C,E,D,E,88.39629122467508,-88.112777694148,158.11408455473398,A,D,D,E,-142.6466840368262,0
23,Mental,B,50.27046640766304,A,C,C,B,A,E,D,-31.802256185901435,-68.05003147413566,101.4700880492805,A,E,D,B,78.93378701440635,0
78,No,C,157.83240879563033,C,A,E,B,A,A,E,-9.243675017365296,73.45304971985239,-6.370921985566509,A,C,A,E,-105.86758288720411,1
85,Mental,D,-47.933811211622526,B,B,A,B,C,C,D,-26.39927611034177,-103.72842598132772,44.00339742091194,C,C,A,A,72.40060884663582,1
96,No,D,-121.1471394992065,B,B,B,B,E,E,D,-31.837011918366283,3.640550553706861,-20.21054140071634,C,A,E,B,-46.346617965290804,1
78,Yes,A,-62.205558968243146,A,A,E,A,E,B,B,-91.33008039941608,-135.6600173685878,-40.13014709194027,B,D,C,C,-90.89262653229073,0
95,Mental,E,231.86175870917825,A,A,E,B,D,B,E,3.756698893323774,225.7254175792887,-0.5042399405842916,D,E,B,A,-66.88695460677272,1
33,Both,E,-100.61538991460847,A,A,A,A,D,B,D,49.392994053689826,-157.48714701984179,116.01613134367132,D,C,C,E,119.67713799820334,0
34,Both,B,92.70565616492584,C,E,B,E,C,B,D,-54.42722099884302,29.41284336855128,60.51165849250499,D,A,C,E,0.01951875033395738,0
42,Yes,B,-25.94299050395337,A,C,E,C,A,D,A,29.627676066109355,26.47308499623594,-168.54642415122,D,D,B,C,82.60086547537391,0
47,Yes,C,-84.26850093262443,A,D,E,A,A,A,C,-59.40043942214825,84.7945923082836,46.38410755783053,E,D,E,B,-104.25186440524898,1
48,Physical,C,-36.42626328202533,A,C,D,D,B,A,A,-53.22791169263724,83.68272520378119,-193.15630356969123,C,D,B,A,-146.46545748797712,1
80,Both,E,-51.49323035577426,E,D,B,E,D,A,A,3.62535182206178,196.39244960680514,-67.16253994525204,D,E,C,A,156.32422774626934,0
90,Yes,A,125.89635273168682,A,E,C,A,A,D,A,268.45690355574993,-53.84233708242152,204.29490400460253,B,A,B,C,-120.70336435381364,0
39,Physical,C,12.587003945136258,A,C,C,E,D,C,A,-76.44918976871061,-127.39297000763266,22.999123320088756,D,E,D,D,-81.49372999866488,0
80,Physical,D,153.68998270337323,D,C,E,A,D,C,B,62.39508470335869,-104.76505820326834,-69.53872827536512,B,D,E,C,-85.53807473247026,0
40,None,B,96.48654753791051,C,C,B,C,B,C,C,21.751445076807432,150.8557381770178,11.560911992175768,D,D,D,D,-44.612548434065225,1
40,Yes,B,75.54875257361985,D,B,D,D,A,C,B,83.94870399510933,78.21468156154494,-23.827405067678562,E,D,A,A,-235.97828029063345,1
52,None,C,-17.299600008788094,E,A,E,A,B,B,E,-1.5159884950257174,21.297485657494015,135.03147338042925,B,A,A,C,18.2497830826254,0
46,Yes,C,-14.794546113024632,E,D,A,C,E,C,C,-25.941713517922643,150.3847849350602,-40.046643482610946,D,A,B,B,62.662714324230166,1
29,Both,C,-77.44523103564825,B,A,E,B,E,E,C,-190.40179471961213,56.39872869867796,-15.916273180160045,B,D,D,A,97.3529198044618,0
25,Physical,B,-164.83549750824798,D,D,E,B,C,D,B,-10.583087498506426,61.21028274451091,-87.11229325144413,A,B,C,B,83.56805604184017,1
34,Mental,D,155.4219237626943,C,C,D,D,C,E,E,114.04338954435629,30.34854553443953,10.525574068251114,A,B,C,D,160.83531682748463,0
68,None,C,-29.733141028415595,B,A,B,C,C,D,B,-173.75796491381104,96.87139075254197,91.21687225268012,C,A,B,D,-190.84156836261766,0
94,Yes,D,154.8909378068465,B,A,B,A,C,C,D,116.38616285541947,-26.94502377472343,-13.141258485545626,E,B,A,D,-157.18779655395824,0
47,Physical,E,-111.3455643481912,A,D,D,E,D,D,B,-10.403474712655937,55.303240792987175,-45.23306094171872,B,D,C,B,23.47533634724712,1
95,None,B,160.98786583852535,E,D,A,B,A,B,C,-154.02965836368702,-115.32060593981124,34.805517262920816,A,D,D,D,48.411271763731605,1
68,Mental,E,-100.90560014487208,B,C,E,A,A,E,B,120.24411361299163,-113.71923494590312,-141.1611344955043,D,E,B,D,-48.08885338720626,0
48,Both,A,-49.19878380331703,D,D,B,E,E,C,A,8.690545382061448,-14.641460832704798,0.5413378906729182,E,C,B,B,-108.17761033286344,1
59,Mental,D,371.50873013087045,A,D,B,A,C,E,E,13.669889482120166,6.204053607477595,-2.670356254940293,B,D,E,C,12.894721221847494,0
20,Physical,C,61.1627180243989,E,E,E,A,B,B,B,115.21831964243825,2.5930285937221864,-4.227202413532702,B,C,B,B,27.876606848387937,0
38,None,A,120.18375216234799,C,E,C,E,C,D,B,129.84434275180703,170.57932068599905,63.12103585224293,C,E,A,B,165.20323944768967,1
62,No,C,-36.252579536164745,C,A,A,E,D,D,A,234.871577119184,20.997701366920793,-73.7735119631644,E,B,E,D,251.43399955602231,0
86,Both,A,90.38827705074206,A,E,A,A,C,D,D,-25.74637133729565,-214.3351015072114,88.29419859662404,B,E,A,A,-169.05231261413823,1
31,None,E,0.5815331156466381,C,A,A,A,D,B,C,125.3413051605696,133.86700419780072,-151.51999927318627,C,E,A,B,-36.123774304837156,0
45,Physical,E,-84.16675235530207,E,E,B,B,A,A,A,49.291684802006216,1.6154007155674748,-4.594582980210939,C,D,A,E,-155.9848325293327,1
48,Mental,E,-2.9890759649467267,B,A,C,B,B,C,A,43.77073868854955,26.813944650348304,7.422230928772858,E,C,B,B,-128.20858239145855,1
57,None,C,79.36894548726916,E,C,A,C,C,B,D,-12.77098048853262,31.110862936493184,100.64151900927524,D,D,D,C,-76.68294831381517,1
67,Physical,D,-202.28311428884217,D,C,B,B,B,A,E,-65.54272661097616,-109.74001719048347,56.46986568058031,B,B,D,D,-58.183754753843445,1
22,No,D,-60.53811041995808,E,A,A,C,E,D,C,-24.71393859765179,-166.32147114615074,-57.95837059967749,C,A,D,A,-0.010794695555414596,0
95,Both,A,-65.86351090146769,C,A,A,D,D,B,B,-99.16331813678525,-50.432681940790694,-74.45414126635379,E,C,B,A,40.16209513152641,1
91,Yes,B,-44.96856820467665,D,B,B,D,C,D,A,226.02360639148807,10.566313695853937,180.2740982276074,B,E,D,E,-14.723511702876854,0
99,Physical,C,-142.21323658229562,C,B,A,A,C,A,D,-97.04906757972603,-156.03521180679485,118.57053878172246,B,A,C,D,116.84989695018817,0
26,None,B,80.06167958534049,B,C,B,A,C,C,E,13.81660743272951,-37.0405523596486,-65.1346156437457,E,B,B,B,-14.959995475388698,0
55,Mental,B,-81.8413309085048,E,E,A,A,E,C,C,-33.56747443229285,46.34485782790884,0.07795657531266362,D,B,E,A,29.94863728661189,0
39,Mental,B,-6.448397780189312,C,B,D,D,D,B,B,-3.9281334193516946,38.09050154138743,23.576810389135108,C,A,D,C,-53.86028390191599,0
80,Mental,A,42.63340094899554,D,A,C,D,E,D,D,-76.70641303279305,-82.52212730440974,26.041862031810563,E,D,E,B,115.33250262860714,0
40,Physical,D,73.09846092824924,B,E,B,A,E,D,B,-60.88310094970046,17.88095803938667,-138.78200428338147,C,E,B,C,65.37807235686712,0
36,Mental,A,24.618852585821266,D,E,B,B,C,B,B,55.54632118518865,81.91777158210479,30.98789829488248,C,E,A,A,-91.1416018956497,0
54,Both,D,-227.14276224143134,D,B,C,D,C,E,E,74.19203340210713,25.836840154194725,-108.0410327573434,D,A,A,E,171.92317055431235,0
81,Both,C,-14.96989991741626,E,A,C,D,E,D,E,22.491814557844673,131.79302685137404,-25.3947230472297,E,A,E,A,-12.685595930171905,1
99,Both,D,63.964386719202246,D,E,B,B,E,B,D,-15.950727572549727,85.59890407882787,-19.383377799557795,E,A,A,C,-33.44154070675769,1
35,No,A,-10.499390241965308,E,C,B,E,B,A,E,36.76645060026181,122.21780837455414,-26.217148281742237,D,A,A,A,-163.1201751961431,0
78,No,D,252.9695490129202,B,D,D,A,D,A,A,74.92786379074631,-14.230530076776118,70.15566826995554,D,A,E,D,56.48449995224198,1
38,Mental,B,-113.00829237615004,C,C,B,D,A,C,E,55.51661437342862,-38.2659771867443,-3.587077382579171,C,E,A,E,-61.99742776141244,0
74,Physical,A,58.57675133518405,E,C,B,A,B,E,D,-154.1144364578607,90.35101377255641,5.509526536388125,C,B,E,A,152.09386877060805,0
41,Both,C,83.84633651899198,D,E,B,A,C,C,C,50.79140559979992,87.76824995344924,30.48434039487909,A,B,A,C,-113.52485508905514,0
80,No,E,-144.61678639030748,A,B,D,C,C,B,B,-97.52705656702433,-12.624448298697347,-24.760658475499177,D,D,E,E,-180.155731532373,1
23,None,E,-49.832490070038624,C,C,E,B,D,B,D,28.19653579202988,6.174676286402342,-12.226279113716043,E,E,A,D,75.1066768859483,0
46,Physical,E,50.424248292097495,B,A,E,D,C,D,C,-97.96929376886517,-172.58422261316022,79.82090872092816,B,B,A,E,-34.680867153556186,1
36,Mental,B,-11.176251371378799,E,E,D,C,E,D,C,-171.302110566242,-9.376174887291949,-139.9779860952116,E,B,E,D,115.97539996260002,0
77,No,D,-29.524343029691615,C,E,C,D,D,E,E,11.32783534410349,73.92459231033112,22.687627691245353,C,C,D,C,-48.730855442259696,0
48,No,B,167.8573305262003,D,D,B,D,B,C,E,51.40613868072038,90.1384462281099,-57.108899561650986,B,A,D,B,-24.652066986547936,1
32,Physical,C,95.26950172093535,A,C,D,A,D,D,C,4.283169878881029,-167.4534195900122,81.77236672897682,B,A,D,D,-68.67916725969512,0
36,No,D,-188.66151159893855,D,B,C,C,D,A,A,81.73887834328174,126.8363526107414,156.3716887676297,D,B,A,C,35.85549911116737,0
28,No,E,-101.44893096322846,A,A,D,B,C,D,D,92.77352802694521,187.02806195576755,374.8025456966507,A,C,E,A,-19.082330069253075,1
28,Both,D,40.60742154199795,B,B,A,B,D,A,A,34.653420050792846,-95.84218250778277,81.00758727670501,D,B,E,B,-13.725537234217565,1
74,Physical,B,-70.36959425686139,C,D,B,D,D,A,B,-206.04563578751572,43.41063479307981,6.555967981792807,A,C,A,E,-157.28169274009903,0
94,No,A,145.97267293011805,A,E,A,B,B,B,B,25.001993673556083,-77.19656399036307,-17.62047002863467,D,E,C,D,-48.52776362817648,1
46,Mental,A,-36.68552319470155,B,E,C,D,B,D,A,-43.14024264933041,-69.74650638573794,-6.89949478513953,B,D,A,E,38.83753668952934,0
93,None,A,31.132914914865538,B,E,E,E,D,E,E,169.55629086518164,-43.69149605616819,6.766425866080721,D,E,C,B,-14.90473447756821,1
49,No,A,-56.21499378752911,E,D,D,A,A,D,A,66.81770751158042,-2.702863304698844,217.05583459723653,D,A,D,E,-49.42006909221693,0
28,Yes,B,7.373009416050147,A,B,B,C,A,D,C,-59.003081931218894,76.46925148299259,-22.326417483324867,D,E,B,D,60.728136975323,1
81,No,A,-107.72401021564633,C,A,C,B,C,B,C,93.63251606995874,-41.92207186543316,-11.670360979266277,D,D,A,A,34.52229736112458,0
22,None,C,140.78443869105718,D,D,B,B,A,D,C,-109.17033399346666,-127.91596014589635,206.53762690689072,E,E,E,D,-37.579105226889645,1
24,None,D,8.259286019871528,A,C,E,B,D,D,D,55.396662113002485,76.39463909061661,-51.11356921932193,A,C,C,A,65.15910419213226,0
31,None,C,88.32819770845045,E,E,D,E,B,A,C,48.76771319568752,-76.85914211567497,-114.33746019794253,A,B,E,D,32.1736929289955,0
52,Yes,D,3.9154287309893587,B,A,B,C,E,E,E,28.237043393084626,-176.02135572489442,155.79384428705947,E,A,A,A,70.36308553262988,1
23,None,B,-110.59075093777612,A,D,D,C,B,C,C,114.76578323555265,-84.98569711363302,-119.5369812089075,C,D,B,A,-124.34428396159171,0
64,Mental,B,18.232102757789374,E,E,C,D,E,D,C,-26.05095558060358,142.93063943853025,-46.783941863581944,A,C,B,E,-21.916472867899877,1
61,Physical,B,-119.4815813521981,C,E,C,C,E,B,A,-55.53313926317042,-11.80347010352393,77.4245811825438,B,A,C,B,28.831938636380773,0
57,Physical,E,-103.77445052910768,C,D,D,B,E,C,E,99.96406853895445,-61.01764837155582,104.14602261284489,E,E,C,D,81.89432687194494,1
20,Yes,D,9.710041352759978,C,A,C,A,C,C,E,-105.0799019733124,-0.2638380447501278,-78.07600038769479,D,B,A,A,3.7927546672840853,1
87,None,E,134.54756703773293,B,B,E,E,D,B,D,46.001194888722964,64.94347692744192,-82.3624149538205,D,E,E,E,95.41726780282278,0
44,None,A,64.08013654096284,D,B,E,D,C,D,C,3.1177043594345486,18.975414291577334,-63.63547192568895,A,C,E,E,-107.46455495706584,0
35,Mental,B,96.75128656877818,A,A,A,A,D,E,D,-208.7433818492963,-75.92764078454316,-38.86588399517728,C,D,A,C,-42.029287173808186,1
79,Both,C,42.54187182032702,D,D,C,A,D,A,B,-17.27843959350984,-71.8450141492408,180.32027108840606,B,C,C,C,14.48832297054242,1
92,Mental,B,-59.87588952457086,B,E,E,D,B,B,D,-35.11926709967943,-68.31119367027281,-151.2520197778084,B,E,B,B,101.08220346520227,0
35,No,C,-3.5369337280103803,B,B,A,B,A,D,C,-43.61994570636482,53.33386785431172,-54.59069597310485,A,D,A,D,54.64111406963173,1
18,Mental,B,-145.92551349257695,B,B,B,A,E,D,C,78.6706179273449,41.64059304975496,78.92840230991918,C,C,E,C,-82.66232682352835,0
95,Both,E,70.93285370253098,E,E,C,D,C,C,E,-154.53779395385772,4.296910654868397,134.81100479013054,C,B,C,B,39.76835066946725,0
23,Physical,D,-34.45805470365323,B,D,E,A,B,E,A,20.318399493456724,34.44166323471069,110.57429523992901,D,A,B,A,-2.794917781229694,0
69,Physical,E,76.93762637885571,D,A,C,D,B,C,A,-86.16923903021804,-58.26188883741009,8.518266517010046,A,B,A,B,116.57633112126187,1
