country,disability,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Germany,Yes,Single,-45.595882095233584,-16.30886564871915,-9.702718382243795,C,C,A,-44.98636958701823,-16.315066216882947,E,16.44060598196007,E,C,36.72192501680731,1
UK,Physical,Married,126.30184839720113,-64.3291334036879,63.2202486604964,A,E,D,72.80453877025387,-10.832370709569501,C,-148.3344483058244,C,A,46.56349613682838,1
UK,Mental,Single,-99.48623521247094,-58.250600515758386,-35.17494666407225,E,C,C,-40.83442154778063,141.39538170428753,D,-146.23174897084715,C,E,-210.41409680275592,1
Brazil,Yes,Divorced,-50.37502502667826,-94.84013896446505,161.98137921823837,E,E,B,102.40176160396595,5.226935431556416,E,74.30372956721108,E,A,-57.29739756156199,0
India,Physical,Divorced,-156.37609113633505,-59.07823721964882,-9.306996831935209,A,B,A,-10.31535741262351,-122.36771876351588,D,-82.07057330638254,E,B,-124.73367702697256,1
Germany,Physical,Widowed,-101.78469943683793,15.33028339550535,-65.6686754568344,A,B,E,-36.8039144372883,-92.81830045955843,E,8.701014105055108,C,D,16.072474257000618,0
Mexico,None,Married,-93.14556011210901,17.486972276833583,-5.548263341147795,A,E,B,-103.72874385882938,-105.90768105423301,D,16.80511160948877,E,C,-123.88824790760337,0
Other,Mental,Single,-13.590755400032464,-47.82503828040788,129.624884631814,D,A,E,70.2811744441933,-38.76896124741231,D,47.900720790770905,D,E,126.01527058380984,0
India,Both,Divorced,-135.94944583707002,27.482599982085265,-90.64882006088668,D,E,C,167.22869313121686,-25.67090023236244,D,51.020571459247876,D,B,55.75647639756881,1
China,No,Single,-70.24436300589156,105.21157960998933,-132.5173169610701,A,E,B,-39.112471574141274,220.73320721259648,B,-79.33086311449415,E,E,7.838845557619193,0
Germany,Yes,Married,84.63215371644942,-122.85292836306354,-47.24828554246453,D,E,D,103.62296899213466,42.704608959935904,A,-20.3690248222729,C,B,-113.37623971993698,1
US,Yes,Widowed,-25.487943769685128,-44.399030005078885,25.625776840355858,B,B,E,-139.1402148180813,110.06899372058199,A,-30.08702025605498,E,E,-75.9498089943588,1
India,None,Single,172.5739656412598,-42.37448873466528,-99.8084323471651,D,D,D,175.09367769206227,62.88237332276021,D,-3.0993143120035307,E,C,90.4842315019814,1
UK,Yes,Widowed,120.98015265771267,-162.07508003409404,-165.03680702868178,B,B,B,131.11561579179346,-84.544773075121,E,-45.41530793018242,A,B,-34.415496495464446,0
Other,Mental,Single,-54.33921260750996,-119.65374251518723,112.57960513407616,B,C,D,124.78844616198425,-16.544147490775178,B,-142.44880188580169,D,B,-4.105857483533841,1
Mexico,None,Single,-24.82527829208817,71.14677776992735,48.804162971794405,D,E,B,69.67007817327695,-77.32310403127426,E,88.66950683777907,D,E,-127.1906589153093,0
US,Mental,Married,-46.96538805110666,-65.90500949886884,212.43854579265053,E,E,B,0.5353345675149419,179.35274710648542,C,199.01355905742196,C,A,28.763014788375017,0
Germany,Both,Widowed,-29.25654386361704,-130.8684861872738,101.89742606666094,D,B,D,-169.64345591791067,50.75909102563313,C,-83.54737398748242,D,E,114.57467172101904,0
Brazil,None,Married,9.479845333006663,-48.66810423984037,-27.00982679924539,E,A,A,-62.01917804611114,-62.24854918009165,E,-12.394644278043039,B,B,-59.07279519012651,0
Mexico,Mental,Married,-0.31044608791871875,-76.11577448644702,121.19387243670114,E,A,D,-163.79761623364263,-62.47431935372825,A,56.93716256078966,C,B,-63.069437921371375,1
China,Yes,Single,34.36597833408186,-4.417443743301332,19.99332164188872,C,C,E,-15.590586557575904,63.79809624701539,B,69.67488637738829,D,C,-43.23629137285449,0
Other,Both,Divorced,-5.241953267762109,-145.87719071745985,-177.47848973333458,A,D,E,-30.19294514110901,-10.421939961309299,C,105.72052364174884,C,C,-2.9843947962128543,1
China,Mental,Single,44.51686910907446,-92.59127402932121,194.39612101893954,D,E,A,-40.45139159478133,-144.47217270496327,A,28.3846293034792,E,A,-115.86384006425274,1
UK,Mental,Widowed,81.30134144389145,-27.34957055789287,-15.37479384429118,B,B,B,294.9532651056256,138.65882320613235,E,41.79296630124287,B,C,-57.06943550119218,0
Other,Both,Divorced,-108.87060685867213,-74.0590208990167,-257.03026146240836,B,B,B,118.28027876306658,-31.192432064695137,A,-4.614480957447645,B,C,14.718020093566345,0
India,Physical,Single,-49.65633579943704,43.32154720060795,-210.58718910967463,A,D,B,29.230995301721645,-82.54609417287324,D,-87.19828041596581,C,E,-30.708458686732694,0
Brazil,Physical,Married,82.24404852840809,63.844243118261545,175.71645698203028,A,B,E,-146.62639946297728,126.45670889046391,B,-140.4978417565164,C,E,-43.137876702828905,1
Germany,Physical,Widowed,-5.3872144298904,-65.42028201085594,4.988625495205602,E,B,C,19.869975773976694,124.76352396263499,E,48.56572323464218,B,E,9.461911802416266,1
Germany,None,Single,174.30122466604095,-7.873790292651668,-130.16626886048493,A,A,C,79.24862634463683,73.48464364058766,C,-90.05880880533664,D,B,156.50985877646036,1
US,Physical,Married,-54.49496134642684,-58.21949291724966,46.90418158746116,B,A,C,-129.08173086397957,-57.984490448696704,A,-85.19824498983037,D,C,-74.9017245269611,0
China,Physical,Married,-5.910295633483506,112.51046760784935,-12.10195264037835,D,A,B,58.8183927032599,-153.56851313814383,C,15.495757077556988,B,A,5.579401533896163,0
US,No,Divorced,118.47740827126717,13.354088631330633,59.74776596487889,C,B,D,-133.38468186553413,50.74207461009447,E,-187.71162344543583,D,E,26.774914696137376,1
Mexico,Yes,Divorced,-155.91441331706056,104.21492231345148,213.49338561914757,B,C,A,99.00054336912109,26.925341156854003,C,-86.26119611809877,C,B,-151.04580526155195,1
UK,Both,Widowed,164.3757203636819,-93.48046014752651,13.316474479370768,D,D,C,70.10821199641303,-1.263056050178746,C,-207.98193559333922,E,E,-30.080141864386995,1
China,Physical,Married,-40.35279205964174,-0.5727544572848426,-102.39225427856427,A,D,D,-78.95623375323649,-50.14747019740846,B,26.01165219522909,E,D,53.91016113450278,0
Other,Yes,Widowed,75.14473975176261,-71.94774723610874,-169.13726613011477,A,A,A,-3.4757430443417747,-41.33557341974266,A,-286.45857916463405,B,C,-80.70340725710722,0
India,None,Married,-183.99775974939615,26.568135088014643,-45.710816445355775,E,D,B,226.50974093124768,199.40733649647126,C,83.98103415584296,C,E,53.627991186063404,0
Germany,Mental,Divorced,-63.21466955605548,-30.839916021914526,-83.89825478997972,A,A,D,74.97508938039742,127.49033827557894,A,-48.62621560712863,E,A,-64.39105176414868,0
US,Mental,Single,5.258459948118685,78.68788462534006,48.20949037926168,D,D,C,23.165672208459224,22.355681369103145,D,-20.013336848353035,C,B,-36.58583166219067,0
UK,Mental,Divorced,121.11712076906286,-87.79496845358213,-100.41972473564824,D,C,D,-6.2710245222793475,142.35116704343034,B,-78.07327999423616,A,C,12.287872846111608,1
US,Physical,Widowed,57.57885200878523,30.439168690619013,-58.19646484778248,E,E,D,54.61556786043846,19.36570659208656,A,32.26488251240618,D,C,-88.49239403263756,0
US,Mental,Widowed,-15.7663593854763,-105.57553364480614,-24.865425205908732,A,E,A,225.2466886081785,101.8908573520485,C,27.247201518293686,A,B,124.02151036590863,1
India,Physical,Married,41.95554828503577,-39.036292714641796,45.073214611518715,D,A,D,0.2563952463573458,-183.12730350264766,C,192.07922418334456,D,B,-50.007978094150864,1
Mexico,No,Married,27.88713169488892,-132.05292557521472,-6.860512174013464,B,B,C,88.75031164955382,-44.970715770543976,B,104.20878370290454,B,C,13.066181686176865,1
UK,None,Divorced,-202.57603543152092,-93.73733017230765,116.32003024345656,D,D,E,-93.25253856937306,43.697318097618705,C,-140.52009882067782,B,B,83.19483805338395,0
US,No,Married,-6.2147735963901924,-21.243978628636732,30.141252027505555,C,E,C,102.50292217285397,47.799009708871644,A,1.70193927452496,B,E,-47.09994110590637,0
Brazil,No,Single,-63.59991070207952,107.65115186095528,-45.357371508028336,A,B,D,139.74116993779828,-16.0612863271165,B,95.01432351890125,D,B,73.6287345058923,0
India,Yes,Married,-41.32571444922292,-69.51367968212882,-92.6030408187316,D,C,A,39.48345149181564,35.37825364776973,A,-39.38818880080623,B,D,109.36367514373602,0
Mexico,Mental,Divorced,13.768813215366604,124.83916452912902,-73.70419021967089,D,A,E,182.88494393426683,45.296140266937186,D,180.52617405901387,D,A,147.5598192914079,1
Other,Yes,Single,86.70874674669935,65.6647274252907,-111.56834280184678,C,C,D,-121.25902219800864,-141.714773678303,B,27.325193015071996,D,E,72.45695051160209,0
US,No,Single,-30.659687548706298,-76.52969447857593,62.581788253912066,A,A,E,36.056654288846445,-43.854772090682424,D,138.1471271532858,A,B,-152.17280307768334,1
Other,None,Divorced,-133.22210843905975,104.76795425761898,24.593881126046373,E,E,D,-146.62275976335428,-110.15428712584946,D,-71.87213651641235,C,D,96.02195970203503,1
Mexico,No,Married,-95.07217106490748,-59.42731331544917,77.63185424799256,E,C,C,103.22279778957113,-208.28937564377753,A,42.02287423500316,D,A,34.137644536668596,0
Other,Both,Married,-178.8200442228465,92.7957650129956,124.79783730552987,D,C,E,43.25061108028948,-22.217744731215017,C,72.88025739911225,E,A,21.876589222134648,1
Other,Physical,Married,-48.81343662355486,-70.43168522975381,-6.570412534132886,B,C,A,120.69004364424478,-125.49322951227356,B,169.74886606587526,B,E,11.40297989519513,0
Mexico,Yes,Widowed,3.9442359117843715,-112.58645032759198,5.053760093311657,D,B,A,-98.80185526386184,-130.45223910599648,B,24.566900972343866,A,C,34.253801731357676,0
Mexico,Both,Widowed,-138.49939642411638,140.77267799606696,-88.09150314580235,D,E,D,-7.605125255270344,10.060743468648806,C,-99.87909239942437,D,C,-26.707053454780876,0
India,None,Divorced,43.732815619910156,39.61700370251119,16.50486514516573,A,A,D,310.877592568985,72.72214250891119,E,-175.91024072601687,B,B,-89.00229735250572,0
US,Both,Widowed,-89.44670118801868,-50.41924572168601,-80.62330660985381,A,C,D,-100.47076917688258,-30.920177790809372,D,-44.9568849052984,E,D,137.956360477093,0
Brazil,Mental,Single,63.14299938882445,21.255651710669817,126.99548871829138,D,D,D,-75.26406947157095,-146.4133570635668,B,37.13685831572401,C,E,-33.61095135042829,0
Germany,Both,Widowed,-150.62860678956528,-49.79344425006818,114.47939601742907,E,B,B,-40.84893714324942,26.81390705896,B,-9.36801745186687,D,D,62.49123607257402,1
Other,Mental,Widowed,11.603303246105245,-171.16908968178808,-52.738749142399875,A,A,D,-171.38702084712702,-37.75174304765317,A,37.11253018924826,E,D,-13.709591139180102,1
Brazil,Physical,Widowed,2.3334876251185146,138.34549622154256,247.55114328023154,C,C,E,-129.39426205802235,-46.27471397297568,C,-8.016362886291947,B,B,-34.34297880826735,0
Brazil,Mental,Widowed,109.77189820689308,-28.78845661488053,-170.44959072135654,C,D,B,102.93670276224228,-71.79503504354751,B,74.91167165613516,A,D,-62.31011610544477,1
Other,Mental,Widowed,-120.63945537268003,-157.78806752690622,52.53944082903567,D,E,A,4.737029166688111,-62.67421789021862,C,-87.41621450742556,C,E,52.1984808997007,1
Germany,None,Widowed,-143.570761111446,-126.6956366727745,55.800222662265206,C,E,A,-55.98730432841068,96.81729283995281,B,-46.10682117258622,C,B,108.47090397751484,1
UK,Both,Divorced,-5.9480390997884784,-17.62999906897425,-205.3419431895926,A,B,D,128.5108832712697,-152.8855355109128,E,-37.68515887837794,C,D,-70.5640193565156,0
US,No,Married,86.60755912874991,-53.84455921423952,116.38456223716808,B,B,D,148.20403212768227,8.871493309637662,B,109.12284490201483,D,D,-5.622756028677067,0
Brazil,Physical,Widowed,-18.40135570688845,90.02756254077961,-2.486582933671482,A,E,D,193.44369692153575,26.4101799786784,C,-16.231397807178094,A,A,-40.707641606470986,0
India,Mental,Divorced,-78.66998233564343,-13.443082059524155,-102.66124912174945,C,D,E,82.73081295067239,140.23226063408345,E,-164.56893421950218,A,D,40.26719612011264,1
Mexico,Physical,Married,83.00658244075424,45.58137142195159,105.5286936457695,E,C,B,-252.351094320344,6.220395986775966,C,-4.932750272640421,B,B,-20.572484074226193,1
India,No,Married,67.70277303975085,25.494739643754404,-115.97701562702201,E,E,C,27.81558853645358,-85.09769662988832,B,7.070431349896795,D,E,39.07428107845572,0
Brazil,Both,Widowed,100.91077319821808,50.46792006866331,-44.60206552280344,E,E,A,61.977256300383054,-43.24753234765766,D,-120.2444338721063,E,B,72.93871669537513,0
UK,Both,Widowed,49.06759549464865,-134.2562246734431,73.02922136894189,A,A,B,9.778860764556468,-2.2293530070322403,E,42.20026396103167,B,D,87.42243434094857,1
US,None,Married,-173.08248041340974,-220.67497508858938,-93.22867972565528,A,B,A,101.49834218939677,-155.3463778505308,D,-67.2971431082543,D,E,41.497417134914286,1
US,No,Divorced,14.468826915242557,-193.61659433947435,-117.31678447067912,A,E,B,-20.861676083848575,139.8087833537616,D,90.0935927872187,D,D,67.41506845886883,0
Other,Mental,Divorced,34.04229558063246,41.82423463929977,-103.55123152358703,E,A,E,-41.41914361399148,72.70403171653658,E,161.00769161484203,D,A,-47.56449329534322,0
Other,None,Widowed,115.57233603721637,71.26383348350778,-34.89496745756602,D,D,A,105.1348122794972,179.05869893898162,E,-1.951265728346658,D,A,-45.251514701650706,1
China,Both,Married,-36.264920283009204,67.8710503494987,-6.083637389436043,A,C,D,-85.54425088901534,-43.55679496291308,D,152.14848914692223,C,B,-198.8727516638736,1
US,Mental,Divorced,-99.44714406353741,80.23004848728431,-0.7944287285927524,B,E,D,110.7433385157811,-28.89866144147187,C,-32.65739269953355,A,B,-11.015033275215119,0
India,Both,Divorced,-13.76419293084965,-109.28320552298725,-65.0023694889202,C,E,B,135.5091825113614,11.7116009216362,A,193.90419629739355,D,E,-96.29456033508326,1
Other,None,Divorced,-103.87570813313263,19.299401184051128,-98.88771429596488,E,D,B,-63.78062561567492,-134.98993014884272,D,-70.87559444839877,D,E,-73.35948457387606,0
US,Both,Married,-112.95282413662491,21.021878368407354,-53.244612669120365,B,D,E,18.48453633525598,36.8168938988414,A,-27.146995399963085,A,B,-13.206009670233687,0
US,None,Widowed,-4.92334955483799,-128.9040003786706,-29.258416522405494,C,E,D,-178.08353849365625,5.5129906274481515,B,147.060808222934,C,A,-118.97583865897788,1
UK,No,Divorced,-99.74867923008226,-44.55182473638123,163.7518999898753,E,E,A,-55.904440962798255,-86.04875920904594,C,47.34512092569571,B,C,165.936376574587,1
Brazil,None,Single,-13.567529997790068,-75.13372453399455,51.668323139771154,A,D,B,69.9807326997468,-36.524394420971596,B,-78.87735818492828,D,A,-132.12890221910263,0
Brazil,Physical,Married,-94.0772991984547,-36.275655658287015,45.55854494850028,D,C,C,154.27595612679028,-37.848443416896735,E,-73.6320583175184,A,B,-40.89980901893312,1
Mexico,Yes,Widowed,184.71471478181982,-181.16181873047324,-98.34273901349319,A,B,C,23.5853147594778,-13.982122481482111,B,-128.8682327394992,E,B,68.33709874249261,1
India,No,Widowed,-154.87388575645872,-103.11903985405092,-73.8769116416282,C,A,D,-129.15978586978304,30.298451648986696,C,-1.642724010463309,C,C,73.57242728351623,1
China,Mental,Married,-63.851153955925724,-187.9780873298268,-142.9291694805041,D,C,B,60.90750502381124,102.69110237603857,C,40.826225654638094,B,E,-21.54753051228325,1
US,Yes,Married,6.322287445246641,54.02606639650999,-201.0462646712496,C,A,C,26.654857016756235,-53.77221616594734,B,4.099091875263655,A,B,-169.54429063047644,0
China,Mental,Divorced,139.49865422201995,-90.31938854167863,-19.94125201699721,C,A,C,-134.78435384045733,-122.17256392327214,D,-86.8621264976447,A,B,17.248560440830797,0
India,Yes,Married,196.2428181212766,-46.04305106254068,17.48853711845874,B,E,E,-100.89165887261929,22.337447387584902,A,-1.0680557280624405,A,C,-135.30541323821285,0
US,None,Single,-115.21614654491015,-21.592816968195834,-118.8226731272848,C,D,B,41.834684392188365,-36.03664836204786,A,89.92180820238116,D,C,-37.71149026739222,1
Brazil,None,Married,-92.80958213104653,14.726803291485457,-57.71832974831375,D,E,B,-213.8575154900623,62.560817364572415,C,130.6758147780543,B,B,47.96711325446621,0
US,Physical,Divorced,75.40121727536008,-91.24163391813825,72.19450760972212,E,D,E,72.21018177679275,-48.00776920689174,B,-22.89801673212227,B,B,-16.708546273301057,0
UK,Yes,Single,22.839131398455677,38.540084090855906,2.556618618355095,E,A,C,29.140410080596496,48.96542707768736,A,139.32907775658205,E,E,-16.730482597939925,0
India,Physical,Married,121.65623735510549,185.4579285985083,-256.8798639542007,D,E,D,-25.55233410787875,-64.88043902957556,B,24.908277204323607,A,B,8.037707009336119,0
China,Mental,Single,-257.60549159829674,-38.990583583372185,-106.17168759274458,B,B,B,88.98122204553448,159.72352432174134,D,6.319262055131649,B,A,117.27406099229805,0
Mexico,Mental,Single,120.93524475223505,-64.10584054222568,-66.52345924506459,C,A,B,-28.594851728683086,134.28887374538684,A,-227.84157131842284,E,C,218.09019051942892,1
UK,No,Divorced,-10.436959525231407,61.33111561638861,34.42576603826612,B,A,C,-71.3398732823937,-69.54875412398216,B,-130.57753704057438,B,D,90.34195606143747,1
Germany,No,Widowed,122.59700081229322,19.064337935946476,-81.95932282701015,A,A,B,-79.4924211857932,-204.94184586682098,B,105.90436799375436,C,E,-94.21024677758064,0
Germany,Physical,Divorced,96.51786370229348,-172.42063854066396,0.48426687415921343,B,D,D,-8.447635584816094,59.08883237170166,C,-81.66096178405712,E,E,210.70190249520925,1
UK,Both,Single,-60.86920511358238,91.1716204580111,109.30270968368627,A,D,B,205.69172352379343,136.4065800385808,B,-2.4800494472121954,D,E,-74.55059339301249,1
Germany,Yes,Widowed,191.87130381861775,87.4152777189487,18.724335294656704,B,A,E,-146.85253156017419,129.30353105566607,B,-98.65301108579445,B,D,164.13459209073378,1
Other,No,Single,-7.373828092958645,-10.142813396027538,99.08680757148413,D,A,D,-93.8796224542948,-108.91846552594366,C,-77.75369913071908,C,E,-170.37128442444302,0
China,None,Widowed,-91.13432665206119,-66.61239068663038,-120.38886312406866,C,B,E,59.55536571310399,-38.38607754229629,B,-132.33330966420172,C,B,152.28807562288304,1
