orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Bisexual,D,-255.26474020383912,0.7561233690663114,-176.31516844101463,C,-223.56787439214392,B,-285.5420569926246,D,B,77.59744428787691,C,D,-59.442504364781755,177.08855362530647,-58.347655899643556,-3.15557934841014,26.58725100960075,A,1
Bisexual,A,-86.13291435356986,-7.022684384251175,282.4395719600301,B,-164.25664164344374,B,17.437673025248372,E,A,-90.3921385562792,B,B,33.40886747472898,124.27694401873389,-58.432173600427575,-137.2700545984173,98.60407558455013,A,1
Heterosexual,C,13.401869243573817,39.91844579620879,95.95445773887464,A,-119.34446141527609,D,166.1515353487394,D,B,-142.07373785253574,E,C,221.1921196847062,79.94255059386278,3.4931838517470606,75.40120068271429,1.8849579407272217,D,1
Homosexual,D,-97.94246936184608,-11.098530894579305,-204.25893591647596,B,-4.1218823608899395,C,-143.2988041406206,E,E,54.55177068501506,B,E,-37.592241800419536,-42.28786319170712,93.91955467393979,62.89236043359303,206.48104070087192,B,0
Homosexual,A,38.161356691703986,-50.03384038940375,-24.990206495802344,A,-84.11046124622155,D,40.21472141359751,A,C,-25.1281510603113,D,A,45.73560651245696,-43.837554898426944,-28.35594831281562,92.20508283158057,-57.13855741720445,E,0
Heterosexual,D,-23.238461076106287,-122.56311276026715,136.8875667191917,E,109.03987307847065,D,41.21987821505416,C,A,-18.063663775644166,A,A,-104.12265151827775,-81.4875903769954,139.86044631379556,-125.60137475145865,-69.69363607178795,E,0
Homosexual,D,-88.13567591117535,-0.8055199734410764,-74.17027670764529,A,53.44935352943998,E,-144.40202983555835,E,D,30.182119648241397,D,C,-12.875403870068192,-12.868614160883466,-14.460520003246133,-45.97159696578991,-21.41281265029319,C,1
Heterosexual,B,138.98106123737753,18.65328123177098,206.70892386672443,C,102.31961800385349,B,155.68528750059363,C,A,-2.6644633198056438,E,B,23.722277297439856,93.75695753883934,89.7049492884808,304.573418983748,-104.1099641486429,D,1
Homosexual,E,279.0235591976817,80.34473612542068,-118.58411865005701,B,36.83032728926071,E,-108.91694945406198,A,E,-52.82042295703192,C,C,50.499451440787944,-107.67048474989551,-37.79438311586524,-141.01462202475756,26.882098311058485,B,1
Heterosexual,E,-112.89882306925779,-107.57899390642795,-53.89554622234206,C,-201.63970649008456,A,-52.26424104711182,C,D,116.11765857321883,D,A,-103.8179816624106,204.22039911115397,48.17005252299931,-81.93530090812418,-8.544553566694644,C,1
Other,D,109.28142216568044,-113.98765415713163,107.6996392359815,E,-105.97727427932753,E,-147.08947739491066,A,E,-38.15140140753659,E,B,5.783984101057462,-57.32739059942025,115.8939717612974,21.971054714556157,-5.6509196846391285,D,0
Other,D,-33.55411853632601,53.843511803128685,-8.3388333457457,C,-29.144949829484013,E,-55.441077302323315,D,B,67.42894951381224,D,A,-87.02581075582557,-27.728568060618752,-95.58859838451306,-92.72220810198883,145.77557334638618,B,1
Bisexual,E,-113.00146188653675,98.3085036490931,-96.46335405664453,E,77.16487437644636,D,-2.0554973128794054,E,D,-0.1282067753781354,B,A,-74.08108517328868,-54.71021083789742,-71.15622107992286,79.19511958125644,-50.36773753970165,C,0
Heterosexual,C,-242.37857167031683,61.432485801268975,-102.84316701263447,D,-156.1807714112792,C,106.008700698815,C,B,-33.574523399001,B,E,-22.298392342399932,-0.22969211737345296,112.5997314359271,-222.71062405727426,-105.97568596138456,E,0
Heterosexual,E,64.59366108253302,94.63189657998639,2.0395065635198275,D,-114.64053512293364,D,-2.2940276899351097,D,B,49.27074333760327,A,B,46.204735159426704,-61.21343591339402,25.64378955399868,-89.77635394040612,-17.75207040345027,A,1
Homosexual,D,41.39609254426299,43.09429719116859,84.59080774846987,A,-9.593060083983412,C,-93.39044211323791,D,A,-95.74758406437385,D,E,36.12076791324638,-119.65076765159755,-60.11082126325662,-90.42057486236527,19.176323941756422,E,0
Other,D,143.5127412488321,94.53834184035765,-69.94849394084068,B,-104.78098224649021,E,-16.913739542269735,B,C,57.05151809902298,A,C,164.7010758474567,50.11670369791239,129.4063345026467,-106.70502244367496,-19.951428926010568,E,1
Other,E,-132.51381576368635,-22.347563519452628,72.6237207652698,E,89.3529803026003,D,86.283627946703,D,D,63.60005517480181,A,D,-145.90268338468343,60.96350920103819,-26.377461662056927,-136.00806222598203,-175.6511125526405,C,1
Heterosexual,A,32.463646672994116,12.807175599069973,-44.62093871428718,D,-51.08026568411612,E,-18.934061998560203,D,D,45.93632974464965,E,D,0.31694452198706435,-83.75155412870221,-108.13144984421403,-39.57276809690664,-34.63850001494841,D,0
Bisexual,D,40.53784195074716,-3.0094478942534226,10.490354120599559,B,-106.67364943464331,A,27.83096150897142,D,A,-142.1030343268963,D,D,95.13261373897241,-4.550050980691968,62.278830761581276,-52.84272489452667,-124.65044791097128,E,0
Heterosexual,B,-97.14026620635948,3.5264820745566485,-57.81921383815677,A,-110.04313488910348,B,140.5759231516907,B,C,192.66701720902114,B,E,-81.98250711984298,258.42654995000055,73.03040942653561,-40.169838656574505,49.694896489197994,E,1
Other,C,-164.84085833979242,-21.662590364303853,-79.56865281483451,E,192.16269047763546,A,12.29983488711067,A,E,-17.812311114572196,B,B,-66.48276226770537,8.853821290465607,-119.80980413168321,16.77740918740719,121.6927341202237,C,1
Homosexual,E,-44.21387190013829,-105.70657516680593,-63.978144018763274,C,-77.64857787936836,E,-4.775250909004002,B,B,-162.5736119094346,E,A,91.6631269491623,50.44912473307141,9.387807141158342,14.977301852635128,-43.67426229636431,D,1
Other,A,-108.38119462730079,64.90634288921412,178.86752477742132,E,-219.36231732780715,B,74.3803603678803,A,C,47.6581467882974,E,D,267.551194316251,7.131369288797056,114.88804715801015,23.213261783600153,-118.10690581677055,E,1
Homosexual,E,100.28143848088892,-100.3538157955789,52.74783668239087,B,-245.44364730516907,A,-90.26229734659161,C,B,71.45846326176066,D,A,62.46735977201886,-141.4437142012152,7.0787419409239565,-147.2577583177596,60.69422275769275,E,1
Heterosexual,D,-5.165407563780206,44.159400801904596,-90.78749359862988,D,-180.3745986347015,D,153.78103897852392,C,D,32.59577145332395,C,E,1.0522010108950863,-38.40919586848746,10.531542207636935,-14.438172996958269,70.01416295678283,C,1
Bisexual,A,91.51726379311343,-55.995065679814935,171.32630654519656,E,173.61288454671234,E,63.62229295455428,D,A,-29.590786339507137,D,C,-65.73604335937017,-118.34790500342574,0.9171714060015481,106.19333309822272,-11.388155658485315,C,1
Bisexual,D,-46.023224489801784,123.46959440901453,-114.13255369555601,C,243.90583719989309,B,-43.15643747097431,C,B,39.515246618060154,C,C,-100.61831630252946,-163.72012570392468,-25.58261095933566,181.07980755874127,-80.8893063356204,B,0
Other,E,50.785626114815216,-133.24483509653746,-3.529222684731309,D,-78.08070982133451,B,85.55581819721071,B,E,5.644015563255008,D,E,-51.293435617440174,43.943260079447846,-35.79820858566555,19.885877620184576,10.312696429353084,E,0
Bisexual,A,144.96989188145406,-5.530372373443722,-30.369709703934216,D,-89.8134071839116,C,-215.11931041000926,A,E,-41.02821308394917,A,A,-54.086651439507136,22.29526534810813,-56.71244151505751,35.48910087287991,-30.99795097407937,E,0
Other,D,-24.32358959143996,-17.77331116156108,-26.227994256028726,E,-59.40352434164951,C,102.68830172348274,D,D,-86.57683688193598,D,C,74.43611731258302,5.1522617927368515,-202.717074309585,-14.144281631497355,-2.419159926950342,E,0
Other,E,10.730513185147743,-5.548509689191302,9.558806992741896,E,-30.254405747256918,D,36.82241299585293,C,B,-91.86751794311434,D,E,139.74795307262931,-86.95666881067451,43.7117953251763,103.09529591320748,-10.222675927606229,B,1
Heterosexual,D,-0.624133801833016,-31.323658753379956,-189.91994456979768,E,-180.48431115948503,A,19.42263033266319,E,C,115.56306110231691,E,C,8.006286510375958,-170.8358700934069,92.95769112837633,176.14552962784524,-36.65011734345286,D,0
Homosexual,E,142.17905031842122,62.40528982941146,-27.375132453490465,E,-89.74159930423791,B,10.332285152884179,A,A,136.8929661492175,B,A,32.64155459069274,5.342457059073547,16.960996497929955,53.98986660454482,-96.08452040433687,C,0
Other,A,-80.84364964018587,-102.79891311278175,-37.0884592492106,C,-64.72918156121665,C,13.593003281897628,C,D,-51.69304886826094,D,E,-176.344768614358,179.3713865789099,-56.96207249473423,-52.675477351577314,-156.09497979253374,A,0
Homosexual,E,-139.3755102361818,33.26283068540452,-161.09770545030938,B,4.320779043143505,B,30.349643433690726,B,B,-45.26785841985427,A,D,-26.340913110931858,144.98973370085668,38.34923941306815,76.71798107668558,-16.699363353648224,E,1
Homosexual,A,45.0658688467807,-117.31249325845342,-31.37500404888389,D,85.67328957913897,E,-44.51765828050463,B,A,-131.67400924217773,B,C,6.904215205083365,105.14354142058238,-78.60668894967517,-105.18798519834385,126.88495320812984,E,0
Heterosexual,E,23.017737770267228,130.44750619984802,-13.735762314019897,D,-76.98490151773238,E,-37.62845122998703,B,B,176.91582393489423,E,A,-86.3612764762496,135.86388421683787,-60.97524838640121,-26.422113811012387,0.4447452941092898,C,0
Other,C,54.54212431805243,-49.84589048064607,-149.96396898825458,B,-166.645805978476,E,-207.6001090072571,B,A,67.24410830130965,E,C,-74.01152720577635,166.80438008376007,-58.55130015304185,-69.83147296651704,-35.26624812861279,E,1
Other,B,-53.85223584180324,-77.06004609629308,149.21553077062944,B,46.5225031523212,B,95.81290972192,B,A,-26.561263898935405,C,B,63.9375867777244,219.49408660010786,185.4368336419622,111.05683367781194,29.019457788197016,D,0
Bisexual,E,181.02932727002985,115.29303979811296,53.14569016285857,E,-37.810341873830644,D,6.56972074331523,A,D,94.45836785003272,E,C,-138.4145375050035,-170.3106649416504,37.835460079353986,59.147963449216846,22.841984750495847,E,0
Bisexual,A,49.58661221450113,-82.32823050783233,67.52869426958995,D,-84.09994825742855,E,47.47563536301331,C,D,122.60747289096454,D,B,-14.87138160931407,-8.80041854130528,-21.140931893610198,-130.87045447727454,-20.749433292699887,B,0
Bisexual,A,-34.67712216165112,-40.610697866991465,-11.56151049947066,E,28.881053291123393,A,-138.39262811227437,E,D,-127.733045220862,B,A,4.799437893590295,-57.53219896615717,82.64490229727112,-106.45746332772875,-142.87153189951994,E,1
Bisexual,C,79.234397866605,-87.03395777289286,-22.189778284617788,E,-42.73326608714372,A,59.234665083799385,C,D,-68.93553794047543,C,B,140.29779139231127,67.75392819132333,5.048408835787735,54.85439625993405,-44.591928563223945,A,1
Other,B,-80.54804761939097,206.67295439689624,3.739263266460266,E,4.270990923440315,C,-117.53386552540788,D,E,47.74430257656097,B,E,26.658529622360987,-120.08892186737346,22.248811201900214,-12.63663553272458,-44.041667505009094,B,0
Homosexual,C,105.0772364891152,95.79602990208934,0.34855531987114413,D,-1.408066535628748,B,-157.89148273432212,E,B,-86.12924757882332,A,B,-26.288967171813933,-30.608682165748576,-34.252850662145015,-86.27702666151552,-141.4303418780669,B,1
Bisexual,B,-128.12188043337713,-38.05537377665309,39.326970287277376,B,-40.307722263565246,C,213.96721658714233,A,A,32.57277879860828,C,E,-20.871228651960312,0.6080986525589013,161.73027604737976,103.17523174426002,-56.71105440986659,E,0
Heterosexual,C,-209.15520869657735,128.42234963632748,126.6967780931991,A,3.7567954802743455,B,-46.2973240748435,A,C,9.59878177447703,C,B,134.9863722759507,85.87385695854195,56.973647973868125,-89.96333192517908,65.55953672838642,E,0
Homosexual,D,-61.22533047854064,154.3192334402625,85.75709628974774,A,-106.33370297248213,C,-135.64824965472746,D,E,-81.12487405062726,D,A,-139.41644017931142,-90.2014635830449,50.297172073955196,37.58297070508843,-85.95512781279352,D,0
Heterosexual,C,16.854613434337335,-37.989563578735314,69.61954307258623,B,134.4912143619349,B,1.9575665341812487,B,D,-106.79388645869314,C,D,113.6380456299132,37.14319321575603,-127.41511898159989,-107.24095734555199,34.780531097029694,D,0
Bisexual,A,-24.883155221522625,0.7122143624470871,-93.98382900468228,D,-125.4194596873132,B,-46.00357785926891,C,A,36.362100213536124,A,B,48.20925368785125,14.350756345320306,-30.10540277838108,-190.5735496597716,-10.980097999813182,D,0
Heterosexual,C,-52.386544493529996,186.59055407190138,-72.56333715093255,E,103.4053127647353,A,-13.085235475258173,A,D,-71.45871546901536,D,D,83.31571992830375,130.11340526587617,38.80005470155054,82.3316808857217,42.738143011611676,C,1
Bisexual,D,-54.954206220606714,-102.69285297822559,93.1387571322783,D,24.063103463756633,C,-12.874970847144235,A,D,93.0406395932676,C,C,50.300699947838204,-103.54954164827762,26.282689593430327,-44.869383992912034,20.06715475513677,D,0
Other,A,-12.950731600604312,-236.16554703476817,129.60588322144545,C,-93.93082159356916,B,-139.87309547627035,B,A,91.64759301531326,D,B,25.404105211020678,-73.66940274157882,150.4840742815936,96.41092370587747,-0.3691812161748222,D,1
Heterosexual,B,-130.51044014455687,42.94206506475189,240.39481169925847,E,128.27483936925003,D,73.23249472643822,D,D,12.568881615684987,B,B,83.62749390258423,-19.552872906214276,110.34211964269393,158.62682953577715,-68.28465070220506,A,0
Other,C,7.658624388301304,-9.638137141777163,139.26882365315092,A,159.60044626800143,E,53.594759477874554,B,D,-276.0374210830494,E,B,46.99537366102867,-45.079193378090324,69.41031338410372,175.04804822103708,-37.290173318304596,D,0
Heterosexual,D,17.005752660426204,174.93786617061093,40.51056952019003,D,93.33693098597107,C,-239.182340294354,C,C,56.48614570282678,B,B,-13.174424023211689,-122.34618163178416,-33.86148357207249,54.46235389749655,-42.251698609631646,E,0
Bisexual,B,20.43006183616905,-78.8848353784247,83.83648356061093,A,-199.79259632761298,D,61.5597230650021,B,C,-53.6115853381598,B,C,-45.10709840469997,51.11303666970235,3.0123856939303457,36.75230842664825,24.409752157525947,E,1
Heterosexual,B,-146.28547488642775,-91.75905776856106,-7.561457867399198,A,2.017939416475919,E,41.77184721072573,B,A,-60.61331841493568,A,B,9.584837131829623,-158.04754779119673,34.31060334299266,-80.50663816848915,-14.252274203176253,B,0
Other,D,-183.45359193331353,-112.7812795401724,76.35329278337608,C,28.701674158883396,E,23.053781532036357,E,B,35.048295120427156,D,B,-79.92484626064365,101.19118733760747,0.9289640981052382,-45.604417567495545,-79.1310716141664,B,0
Heterosexual,A,-142.22274264833516,64.27241587331847,55.215533357435135,E,204.95745198763098,E,-29.005879172013245,A,D,-130.46468086544334,C,E,83.24306495655355,79.51072334850207,67.11539665584397,-42.142526129106564,-141.41621168833743,B,0
Heterosexual,E,42.77243584673715,30.660905681273082,153.6436042072864,A,91.46618892262268,D,-63.97971484791181,B,E,67.37856476073499,D,E,-64.78801871320105,33.38779403031977,-62.91283713790865,-167.43081368854894,183.91077031169533,E,1
Heterosexual,D,87.92315097699705,-105.47860384506707,93.96593924886334,D,-30.42935131501498,E,25.36288695967543,B,D,166.18729790427795,D,E,73.28384885363775,-40.6346670943247,45.86793630037323,104.73726574140814,193.3530723536351,D,1
Other,E,83.51411952168395,-65.92961654912631,-25.047258826625256,A,-27.98178484053179,B,-65.54472844672127,A,C,30.84313424605561,C,D,6.19268158039075,175.6263006688723,-47.85393759923178,-42.135326716424565,-184.61793493154897,E,0
Other,B,-13.043254310243984,197.17696294503247,81.08212821654355,B,86.09401814712642,D,48.850426858688536,B,A,32.646412773947404,B,B,65.5856760195715,113.00548727942842,132.9354550344085,-47.9924980936526,-158.80361892573842,C,1
Homosexual,D,15.912636270160762,111.24562843311678,74.38335097506382,E,-71.85861364000262,D,-129.54217494705284,C,B,-68.21246969307904,C,D,-28.50252560380947,-93.36823373750339,-230.24822420623164,55.11075815838697,-97.93614383220579,A,0
Other,D,-168.45414257989185,65.35318254631049,-104.8376257329962,A,70.05079873245455,B,140.85026038031629,B,E,-137.03151730206423,E,A,108.36728835718364,-6.3674710664958445,0.1507261071887781,-45.51355510123393,77.39088580787553,C,0
Homosexual,B,-41.87514986914051,37.24677830391031,18.591286492158083,D,-62.17045630797813,E,-22.447652953716705,E,B,-66.43610088033097,D,A,125.46069837008761,24.990773574693844,215.86956326481456,-107.72648779211377,31.260371631341354,D,0
Other,E,227.4412062833969,-2.4017573501819363,15.068013138261746,D,-191.65186552831946,E,-158.71242182185696,A,D,-90.26034934161996,E,A,-98.3304331337123,-13.422500276333668,98.98682493587795,42.960267687362446,-68.59274770778447,E,0
Homosexual,E,-91.2205961022732,-57.91090712650636,-110.0464331882208,E,-45.61683923420465,D,-18.948917440489094,A,A,183.24265584162495,E,C,-69.38893211962359,-24.466947571584267,-15.94489401613096,56.114989619609304,32.02122062353227,B,1
Heterosexual,A,-12.814435621361211,31.768304360083594,137.85188034601202,D,-40.58886830817309,E,81.76418826556812,B,C,-80.64617418693379,D,E,-59.02246502165684,3.21934132846207,131.17672816261742,63.18966233886535,94.29019790867032,D,0
Homosexual,A,-164.99800398547987,-139.61648237767685,-120.84998755869219,D,48.15537788368277,A,-152.66071080546314,A,B,-237.96323533696807,C,C,-51.10615821049015,66.56550901797969,19.29902410289195,102.34673762401934,-264.48078323452944,D,0
Heterosexual,D,53.83769663401628,-15.841071463505607,-13.280771226810314,E,6.8351928610091806,C,-39.20623050290947,A,B,60.917460106908614,E,E,-151.70153830070348,-69.40056658814832,-22.87259300491837,-69.93641922842005,112.4328197855558,D,0
