SEX,ethnicity,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Female,Asian,7.40163814688759,B,7.320157584471533,D,109.61487112673058,-122.60832678902464,66.36757540184725,33.653815882045386,B,B,16.68912604231743,-52.3532130828143,-117.85667320692443,111.71352197489537,B,D,0
Female,Other,56.53173430517365,C,-107.19419860767732,E,-21.255712424979517,32.88705146539889,-6.737609160495051,6.107868986952199,C,A,-49.224754864141055,-54.88890250040445,-146.68208931231848,-34.58081502646898,C,E,0
F,Hispanic,156.32261519460556,E,-162.60152733227386,C,16.59483064801914,26.4474706348575,-6.898689781612553,43.550619964022076,D,C,-115.4890516800238,192.52168013559813,-124.70100322092605,-43.92239968305679,D,B,1
Non-binary,Other,81.52636753049576,A,61.48011267188605,E,39.06779837561232,-15.912552287233664,-213.3411224073821,-102.05811379075786,D,C,39.93419453336366,-112.75968861169872,-34.4341166928139,23.648201600211614,E,C,1
M,Other,114.9249807336248,D,76.16522146266796,E,99.09620504770685,33.36537290671991,-95.51134123538748,52.55876334428844,E,A,-130.88966513127534,159.73231720321687,92.72832053988628,-130.07624015587908,B,D,0
F,White,25.274604049195602,C,26.668288648654165,E,-16.33427794029238,9.028599021248828,57.895846053304545,-6.417722640888379,E,A,96.74065864235818,-55.835246270669025,-85.69355003550183,26.902783584744565,E,A,1
Non-binary,White,33.91953428630926,C,103.30780899590411,C,-129.12744807231638,40.40620390281032,-17.961001362565867,61.36735611142928,E,E,-109.24794203070864,113.97732232954807,191.63768928631058,-5.342799179337954,A,D,0
Non-binary,Hispanic,96.57731630167649,E,2.4692091729809773,C,-12.581432260249567,-47.29509273306113,60.007316126424634,-89.14892458511909,E,A,64.41117247076427,124.80065985201709,-146.57429783582268,-10.507672065342216,E,C,0
Other,Other,-49.72511910696418,D,-108.57596174706055,B,-55.92881353852452,166.56229233101715,97.60219540676283,193.8306726917243,E,A,-123.44516412110123,44.70850876795514,94.1214715688655,-47.6761411875231,D,B,0
Other,African American,-106.55928960521044,D,43.21829782979535,B,-103.71302134726135,231.43074170465567,-115.65773286390674,45.73622463149661,E,D,-104.89162516561395,25.37321884965589,-36.250323660890075,-35.15143857327115,D,E,0
F,Black,17.67471790808851,E,84.25123077738762,B,106.1486619400273,109.87077456892742,206.79778016926517,-19.36060018999735,C,E,106.04516322181065,-133.03581516841075,-11.76140585551788,-27.796257886546922,A,C,0
Non-binary,Hispanic,-97.10815067029984,C,-67.00249314355221,C,95.80798431283233,-140.21445860540592,-100.05183890316832,225.75500780345493,C,E,31.26768597969879,121.6928174349977,6.4169019659495845,-161.9343430614841,C,A,0
F,African American,33.49261779949734,B,-220.8223956501066,B,224.14716092323684,9.446463490451142,137.79424673846307,179.66403563447716,B,A,233.154141167025,142.4760387594508,-81.07902421763316,-75.84456858776105,C,A,0
Male,Hispanic,-96.3003701167924,A,-142.53501483764913,A,16.221953523055607,-97.36232540971696,22.73621453742156,-93.99317946907978,D,E,194.33428346253953,-38.14399494149765,22.788815063028352,111.21578170005444,A,B,0
F,Asian,50.383608313439446,C,34.926073371626245,C,5.048753689606864,-10.597708394498943,64.09174420253247,-12.23860869534404,B,D,92.3174175319276,-108.1847033065038,133.18724165665242,-35.68271467435479,E,D,1
Male,White,-139.2732270738944,A,-153.31073436334296,A,-62.606661489524285,-185.35859970084024,8.791356095352565,9.252693006008878,E,D,-219.78385300573092,-62.17364297112987,140.42579222155857,59.418430428054215,B,A,0
Non-binary,White,-36.573489970024625,A,51.163595032460066,E,105.00920461869829,38.40940328658738,41.1085932188333,88.94763947054018,A,B,138.5420661987112,-16.137787092142176,-94.64795860880976,68.48246004451077,D,C,0
Female,Other,196.69860423584703,C,-149.9227137585386,B,-65.2306894077136,27.463149929518842,51.67786304002927,-35.70729351745983,B,B,2.9962837042741537,-3.365507972098198,-66.56678118537518,261.8714396617059,B,A,0
Male,Other,-4.05480347061678,D,-13.992322211048899,B,194.1564960750294,15.122532201021668,112.24373412370589,-10.388760358540502,B,B,22.052193805884528,44.398492688713084,65.84374662065677,3.8352356925133724,B,B,0
Female,Asian,-11.899823522383945,D,-159.56089973347872,A,-105.05541414340573,-25.083890712844532,31.125582658208785,-177.3821060185434,C,C,-62.38110282923688,68.97467901617604,-2.598392315887281,55.583868939680904,E,E,1
F,Black,-70.12315237815193,D,184.26246530405058,B,57.49244868389628,76.67876161801868,16.183711967196132,-53.77016825229155,B,B,-177.99891263708338,-77.70815562431596,-15.749220436494326,-97.9383874931441,B,A,0
Other,White,-76.87734299194118,C,14.554279892485319,D,-106.80471711760198,72.9028531169462,53.48663695984165,-9.967092282924678,C,E,105.61861773512102,19.646165210464677,2.9130827527194434,99.31133220875344,E,A,0
Female,Asian,52.165671669346914,B,92.61517888705309,C,55.858214662813054,26.437371885916217,102.23847245361945,-164.18101539154142,C,B,107.75629076321962,117.37948985115298,-70.59233609624796,-1.6850785333250944,A,C,0
Male,Hispanic,44.993159472751685,D,-116.9328276873661,B,-77.65266965409226,56.319022369354435,-9.974327175309682,-123.72977415411603,A,E,-103.58354634817981,54.77929879282698,-121.80985021323114,77.0612050093633,B,E,1
Female,Black,53.35631989280722,D,35.81140319170918,A,-78.25538469310774,-17.315660047501243,-63.36534528761234,130.35357817958473,A,B,-16.858938117996118,83.65641702393467,-96.32814997475859,-52.57498041250576,D,D,0
Female,African American,28.95966354120375,D,-80.80282086368355,E,203.7683338810977,-18.143193155141056,-24.323401276160055,-102.56426912377863,C,D,-11.963093436323005,74.81432203014194,94.79920969984875,-48.78008161259101,D,E,0
Non-binary,African American,18.091321401228498,E,136.2683172842089,E,13.173371547048054,-107.87470338654919,-113.45105743656399,1.6137230965241747,A,D,-5.429423848412464,85.11860910335716,61.63675509525647,-1.4602806931597687,E,A,0
Male,Other,75.83103214577265,E,-110.06108279907798,E,153.3486409116275,-211.75479209138933,-257.16841114852497,136.2354382352103,C,C,-230.69144770937294,137.18165524937663,-91.13106272626649,-104.9745159233923,D,D,1
Female,Other,-39.50235625015879,A,106.60674309569254,E,-24.4117866457226,-230.84802082403795,-78.29875384773393,9.56927554002387,E,B,7.839150607188147,11.725075740432317,-50.09261213657648,43.19802133141904,E,E,1
Female,African American,-140.89745099806282,A,124.76040938955425,E,-30.11183936800502,-134.64567774870028,161.1295897327541,-114.93727282319239,A,A,5.714841349492813,17.514004085569248,-46.56372820718009,-161.89343249418184,C,B,1
F,White,-62.062965330442175,D,66.59495909515684,E,-70.26504727996932,-38.11899006416807,81.66304782770682,221.6840006101718,B,C,7.602941481892063,-103.59264095743177,10.82522988171027,104.2884708140434,E,D,1
Non-binary,African American,32.576141958859495,E,27.734815671650892,B,-15.377730243214973,176.7180669834979,-31.921545877400405,24.160832445401503,A,C,-28.178520241795862,-126.10515066573376,35.526512566362804,-68.60712924456551,B,E,1
Male,Black,4.08781103285377,B,-196.93624074993042,C,136.8039575136249,-2.283551621477979,-175.151366974033,176.63692027230752,B,C,-56.67268059098186,58.09637566775123,-99.52582080094375,121.96220117434868,C,D,1
M,Asian,34.06797920822125,E,105.63909627963505,D,-23.47070261911123,-104.97529282037124,104.66390151743217,-202.95038490470998,A,C,-4.304054805065655,-37.22800320588835,167.7333527931926,142.73360829116453,E,E,1
F,Hispanic,29.618713749665975,A,153.63648778860755,E,-206.51922249898521,97.82488071715917,155.06807175523767,-22.39947069739602,B,A,160.82334258967163,66.54783098631192,50.430545356255806,-28.93256697308837,D,B,1
Other,Black,-317.7147895404602,B,22.148726511129205,C,58.648445171387124,-166.92367548278858,100.9312666547463,72.77832310805015,B,A,28.184895344211675,150.64854866243266,38.972238749736334,72.05397855484783,E,C,1
Male,Other,-5.947258343934383,A,-2.1081058314178684,B,121.67880465389884,129.66096620258273,61.43823548417782,-11.198439177042617,A,D,-49.339443538460785,-67.73464238725157,-204.45887739627005,49.259934548561375,D,C,0
M,Black,-87.23999300782245,B,36.46035992306627,E,-30.248763644498982,-136.65364051573036,70.34444960243968,87.60570957692796,C,D,-43.89019371085365,14.04341794572419,-103.0901620785011,-103.04267872553963,C,C,1
Other,Black,-102.56648035886057,B,132.64796645480268,C,75.5878654511614,44.429317355387276,-151.79924694514892,-67.53021577485075,D,B,-61.01007190172015,151.09647018458915,-38.91179724359094,156.68894869782417,D,B,0
Male,Hispanic,107.36255856674678,D,-35.35377467294051,C,-233.22109845201032,-22.46383979928681,-45.53655198732392,-97.56515022476371,E,B,113.48756735956702,46.56280889912027,130.68152416226522,54.80807836601793,B,E,1
F,Black,137.43146222618273,B,-36.514178758563155,E,19.065503650893856,100.40423579604231,87.33247194754009,-21.12461079498116,C,A,26.073858301328457,-72.79419323201492,49.70103408065943,43.892591554455436,C,C,0
M,Asian,84.26911382583832,C,44.0197605963066,D,-122.4084682987161,-94.22575711631698,-97.93340167659649,136.87614856650478,C,B,92.11554070444826,92.80060563951828,259.5565986014599,-58.40602037207415,B,B,1
Male,White,36.81528741337853,A,13.172096613304818,B,125.1988432591179,185.41964302595596,-1.8781837968531008,-69.84684145915809,B,A,-75.1333316866205,-81.78139011510032,40.129803113396356,-54.0332232428128,C,D,0
Female,Other,33.28850531964614,C,62.71494576462923,A,109.45928153969524,-55.38685817165451,363.0412161237933,1.2410808339403783,D,D,56.61490226372907,-114.72956983134858,143.15087043500984,-1.0976042442353295,B,A,0
Female,Other,-43.838780512365716,C,-79.60395197763258,C,-81.06801280866807,127.47700450792603,-22.448058716260995,-132.75789311450802,E,A,-5.363519104912037,76.16063765039654,231.22983967421007,91.0698175035306,C,B,1
Other,White,146.76564052934518,A,-61.947432595700626,C,-84.59832056614955,-71.56609905936409,-33.61518056826223,-167.92452918186314,D,B,-46.10986707612481,-59.39192037352732,31.393038713914777,-45.44485118822627,C,B,1
Female,White,86.27993617311898,B,-25.689564151100956,C,-96.37310801183614,74.49928569001474,-32.741325638219855,-74.9146492454387,D,D,28.98023753858197,-46.370637092766955,6.6640160225563685,-46.99073692561437,E,D,0
F,Black,-19.144550200609377,D,-38.024809466354625,C,12.067517837691089,75.93467585499097,-8.869288063337837,-26.214282049967913,E,E,176.39139870387854,-64.38503916149011,-52.06977485734847,14.853579692490849,C,D,1
M,Hispanic,51.420903801484684,A,-73.74625348191323,E,54.27201009666741,42.10893046286564,4.0529521622871565,90.42851001283782,B,C,114.56081084524526,65.02659390519582,-46.46309319691535,155.729068288469,B,D,0
Non-binary,Other,-266.532954943729,E,178.72109597279743,D,-168.82304773542631,-39.91176593265476,-157.68034441587906,-110.81418184851135,B,C,-15.25554061476338,115.29947819304421,-110.04550072717501,171.83019240392798,A,E,1
M,Hispanic,-4.6457918672774134,C,-50.261159919040935,E,45.38331013770526,166.7104503197038,-61.18909329109512,45.21717385251948,D,A,38.735041050957314,-23.518561586127017,26.257296350854975,-85.83601848720821,B,E,0
Male,Other,-36.33903927452738,E,-170.29801806157613,E,-18.837819382569776,-99.03282470671454,49.76921916675101,103.5953637511174,B,C,-79.43315652609297,4.716638427416943,147.345767012993,72.87972463514762,B,B,0
M,White,-122.79203164127266,C,45.443144121573546,C,-121.97521887213986,-5.129493145785805,-36.95035763630529,-68.65040858105304,B,C,163.02101248537198,-1.3998329267029543,43.072543323704195,13.696499211767888,D,A,1
Other,Other,-43.88046055243345,E,112.96772893009081,A,-152.3081901244944,-101.75968293833107,103.6746271631299,-199.58796433417493,D,C,-161.4926396881611,142.74153569690102,-17.237016143068963,-107.7085096759398,E,B,0
Male,Other,7.366912029167979,D,-75.43471114281203,C,-157.38761461213028,-67.4718587556498,-76.3080337544441,-8.473860690008387,C,E,-48.17933003990336,179.7653495130617,-103.75039811464848,-106.99185500226898,C,E,0
M,Hispanic,-53.74743017369048,E,-151.50406044664376,C,16.711069964141082,-34.67059139720299,16.546639880667854,106.19673126765075,E,C,-129.27400501851005,-4.283080453401674,-57.74203061083315,-101.75606955245738,D,D,1
Male,Asian,-189.74313409861355,B,-146.75653142040534,E,37.289026451457495,31.80141768738422,-13.406108388166615,-33.407566611757716,C,E,132.0111054240114,-88.7884085516021,98.04792713696455,-99.90038596223312,C,B,1
Male,Black,64.85928493496742,B,-43.94917919646285,A,57.489512670301025,69.071305710505,-4.430234490332518,86.26634770548412,D,B,-126.51682666653632,164.6814383946389,-34.72341376723346,-37.99409525987661,E,D,1
M,Hispanic,112.42893949111857,D,127.50193514242989,D,-79.49172317936298,64.86013045280986,27.093472827323556,20.452609057421874,D,E,-8.900315321003678,74.57907706599006,-118.98966578105721,126.74443260334216,B,E,0
Other,Other,-4.858967399518999,E,56.168360406015815,C,-88.34451583188734,43.176817903437545,-80.22766595940675,90.8880842465081,B,E,57.02011313522707,69.81886388299579,189.69876997229383,112.3169168694558,A,A,1
Non-binary,White,58.399007071560646,A,-11.256594580647514,D,61.70681146871071,82.96779894384598,-89.69541233314371,16.685552888304677,C,C,199.98251430338564,-50.011701891600225,44.41944317368666,-22.920526070114285,A,E,0
Male,African American,-9.183325052273423,E,-8.032209367323121,A,131.45064096338604,70.89637704714461,-60.33424659833154,4.826174355380829,C,B,-197.007829992823,126.12921786108295,-21.395715894881302,-42.236792196959634,B,D,1
M,White,26.651219787286962,D,59.570118454905966,B,-191.7445094892903,27.20990346875187,-24.316448783410646,5.551453167596318,D,B,-117.73760448188891,8.472563829712325,-29.0298108772226,44.843502839153196,D,E,1
F,Other,268.5067492158127,B,90.9713831605326,A,-64.13438577235493,127.31946226219743,-69.1017488601431,94.39139238012795,B,C,-19.98522594767905,-48.42046835643228,24.108410324981474,-59.53270677149969,C,C,0
Male,Hispanic,-8.814164498350863,C,-154.0518027730109,A,42.40220658315185,122.13144846095861,-136.9111621728574,49.92529772684555,C,D,-65.37683833183354,73.31442246514428,-22.563898222083225,86.6652580706007,E,B,0
Male,African American,1.8775229842406105,D,-8.684236217436963,D,45.002643951052825,69.57974061697254,36.470089596439536,-115.78821069078195,D,A,5.893036450843525,-6.950614406996469,6.3751955997086025,-150.03431304802507,B,A,0
M,Asian,27.108579183351683,A,19.70405315410047,A,-11.503916336108029,-116.99767365659592,-107.15052128262417,90.1983954986195,C,B,-60.46688322318741,-100.78194649538206,-113.52992637840077,-74.70339126617436,A,D,0
F,African American,-70.59096931323108,B,-44.544783120344334,E,44.011761408607136,123.6648582262737,104.72296763680191,61.73396932178614,C,B,167.52130422890386,81.48328821838803,70.97914662801705,67.47259582641047,A,C,0
M,African American,113.29050680899738,D,166.6050947312139,C,-77.17924771427393,58.47012791746079,27.08576378950964,-2.4034114238825013,D,E,-1.6679408177830761,108.54684439671396,-18.399095840393024,-119.81309101837579,A,B,1
Female,Other,-84.7455123935852,B,-29.999975728073654,D,141.27917525446705,-44.27112919993078,-79.69909030859658,53.83061600402278,C,D,116.46742554318743,-27.731910302958283,-93.44326362071243,189.41662809763002,A,E,0
Female,African American,93.39188528551965,A,-142.68457675123273,E,75.2178558433675,17.852177186534078,101.47321994238779,-22.35137105970071,E,A,77.02488267722616,8.42267984577468,118.36346908329438,-205.44979773574198,B,A,0
M,Other,86.30202131430525,B,59.526055647303686,C,42.22275405313663,-159.8724127137927,-22.769212078838958,-94.09171000874753,C,B,166.47780058954902,-350.62787597408374,-4.032345949890709,40.45608566407519,E,E,1
F,African American,57.130271328077754,D,-21.676941921282634,C,-1.827779998346888,-73.04549218676743,-75.46828473219303,42.73434283351071,D,D,79.22687837571067,56.839777567070335,-80.93138214921349,-30.904177923777638,D,C,0
Other,African American,-59.85142127529416,E,-23.391726260188108,B,133.72949479155687,131.16882158998692,94.33136714665045,50.093673880145175,D,E,-1.1572827312358973,165.20637364793663,115.19310637538874,-33.41384299850977,B,B,1
F,African American,-12.199864202727467,E,-5.9538283325792465,A,-149.51365718707302,-160.60633395124125,-147.77607863204366,141.27103503596484,B,C,147.19207776955943,21.36924450337928,-60.00275475780399,210.97421727211798,B,C,0
Male,White,-50.76362687080892,D,-42.17397212666757,D,-73.7676189482888,-8.698024461234088,49.328107026525885,-21.122896045149673,D,D,-46.556289003398476,16.401159177898723,-276.35269978453704,231.55698301888532,A,E,1
M,African American,-54.33413624074262,D,31.324716569279516,E,-70.42374228652997,-100.44983586359453,14.741553331887427,-26.291456651816503,B,B,-152.3179272510778,-36.98410140022603,-40.6094100478692,-62.99337928441173,B,E,1
