age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
49,-107.47506335212431,3.459573985177459,C,E,A,A,D,-110.11043297886403,B,98.11875937576833,E,A,E,E,-60.40080336943446,32.64419015726532,0
72,42.799976858616255,-12.91700326635842,C,D,A,D,D,-199.1009543148218,B,-44.094903844987634,D,A,A,D,67.91396930506374,-18.894500580120727,1
23,-71.11230419566398,-33.550982992789805,C,E,C,A,B,-95.18476030192893,A,-126.49943575162777,B,E,E,E,222.86888513379927,-13.98390453144294,0
46,104.944445957648,-90.89282045663923,E,B,A,E,D,132.9209864337625,C,4.809438098606893,A,D,B,C,-1.3982672546536772,91.44461972985223,0
76,114.20379570474373,14.136319937084247,B,B,D,C,C,-127.7966572500028,B,74.5037581442292,D,E,E,E,-91.70912795203134,-131.12422071386243,0
21,-34.968909193309024,-8.933857709284252,E,E,C,C,B,-61.6694493454056,C,-87.73683453689775,C,B,A,A,-205.14464036056742,-47.84338990158242,0
68,-44.20908747415788,69.1039061691563,A,E,D,B,D,-13.740448070464684,E,-144.34419247210627,A,B,C,C,121.2508215155686,131.51422668783832,1
23,11.198002744665631,-24.03966227394631,D,B,A,E,D,-87.9210206250809,C,71.94032094525478,D,B,C,A,-126.28940403788536,-100.2942139818114,1
19,-90.13986473710914,3.798518395192142,A,A,D,E,E,94.3084283781951,A,-68.30081292307545,A,B,B,D,54.945553260193115,155.12894528592074,1
24,112.93823464390542,250.73244914284928,A,D,A,A,B,232.05253868250136,B,83.78422275554534,A,C,B,C,-96.6764641829433,-88.28832019774143,1
22,196.54909034170947,109.30198997056573,D,A,E,A,E,53.76062056315839,E,-15.835239961556786,E,E,B,B,226.72173794753752,266.7999132692727,0
62,62.36965336164664,39.76183786201034,E,E,D,C,E,26.562335517416507,D,-163.95644717680992,E,E,D,A,-45.17901791785952,-139.0358862584833,1
39,125.92938678272638,-8.15769454551781,C,B,D,E,C,-25.758391863343572,C,-180.04643351430033,D,C,D,A,91.56146750510801,-40.270534501458435,0
55,160.73172076836667,4.594770458761914,E,C,A,C,A,80.86954626446078,A,-44.4324791416446,C,A,C,B,-243.4778448549566,24.228766349584447,1
21,-102.48486317265544,160.76743858178347,A,E,B,D,A,-16.13377747970096,B,34.57909590189178,B,B,A,A,121.91404583772014,99.31062186070938,1
48,94.15744325228516,-110.85945305764626,D,C,B,A,D,65.51017846246073,B,-84.8899313429879,D,E,E,D,-81.7377618413176,-22.903420371174125,1
44,-27.21366021591133,-56.356221756009006,A,A,A,B,C,-110.46655671173203,B,-66.06542078882592,E,B,B,B,48.57170506745451,-174.40446135808628,1
62,52.023493472801974,-126.86591464657462,A,D,A,B,C,-62.80592110343461,B,38.20810838102092,A,E,C,E,180.5975454828211,-63.7787086707131,0
67,-133.5174073372566,-34.034466169173136,E,B,B,C,A,124.65355543151415,C,110.23691377431102,D,E,E,D,74.75353485897682,-39.10945983516725,1
43,-97.57366774505104,124.63183588599824,E,B,D,C,C,-29.852400190144092,C,-88.33728098895051,A,D,A,E,-141.3634631746531,-29.81547321428341,0
61,-102.85037751747292,177.14975470005726,B,D,A,B,E,-56.53598282671947,B,147.7421707717148,D,D,D,A,126.86439391066298,-68.73037838042623,0
62,-29.188012874011882,-85.64202413679507,B,C,A,C,D,-27.049529065229095,B,25.35300812002255,B,E,A,B,50.573360995401096,35.51122166749491,1
68,121.4950306704773,35.42954793884866,D,E,B,B,B,-90.69578057260702,D,151.07716109504145,A,A,D,E,-3.429562694591448,98.01923042022321,0
23,53.74084163852634,36.93262869091892,D,C,A,A,A,-33.80179182674677,A,-114.49532139049387,E,A,B,D,29.392465475199835,109.3545680204044,0
70,-57.386117365576496,16.66374092965504,D,D,A,D,C,-18.590138591901397,A,106.46664125496147,C,E,A,C,11.95086563233751,84.92290509439891,0
46,-2.724579469161321,-36.78836162796058,A,D,A,C,E,14.103337611434096,E,-72.44796692644428,D,C,D,B,-33.40943944227758,89.72706333804084,1
24,3.2544374230492092,-34.252939908032616,B,E,A,A,C,46.3699109907283,E,49.392837053911656,E,E,D,A,-103.55197778397707,-236.98291903949476,1
78,-292.3404707893083,178.95465514300673,D,C,D,B,D,149.79200184495681,E,-2.5467100568926573,C,E,B,D,-1.1255039061383498,43.64571587002936,1
67,56.32755219989084,40.830687414650164,A,D,D,C,D,44.88092717822408,E,32.229754835889885,A,E,D,A,45.09187024443075,27.597059806564918,0
40,-107.51199413029953,-20.36728197038949,D,E,E,E,D,-115.11308806568657,B,-111.72610388076085,E,D,D,E,-24.19721500310987,-27.375240971013177,1
44,-46.33836835862073,-159.26364489409661,A,E,C,C,D,-13.841271926288782,E,-147.20520095004898,C,D,E,D,-28.599400804663645,-91.49263067249015,1
39,-40.269933240842825,-82.72613060853038,D,E,A,D,D,-10.73987493755058,C,107.08928765012212,C,E,E,A,42.77680210371583,-174.90358379816476,1
42,-153.42892312617738,48.118338550154924,C,C,B,E,C,36.113136855332655,C,-98.64240938906543,B,D,A,D,135.4394580821222,95.88570651975847,1
49,-20.141057557444018,-44.84400871735304,E,C,E,B,A,-10.620778935584498,C,-80.70949208494027,B,B,D,A,26.12065181764577,143.08012813059466,1
51,73.70942568013412,146.83334475734662,C,A,E,E,B,114.17688392771936,C,-137.06162363243357,E,E,B,A,-56.52791475115906,13.146810139406096,0
66,-175.4300782997732,-145.96424610902795,E,D,E,E,A,37.108758022206736,E,-57.54541664382413,C,D,D,E,-98.94583666461773,-38.38985629833192,0
33,-68.72746316939946,-18.299763892384618,A,D,B,C,C,11.94008946176007,D,-198.1536694397836,B,D,D,D,-30.648182728997035,-120.4672309492377,0
30,-65.26567725612476,127.7065882673607,C,E,D,E,E,57.2766912460308,C,41.577125462398065,E,E,C,E,-25.46546388452286,-1.3895881874958347,1
24,-246.0031649021221,-102.49180069493397,B,A,A,D,D,-60.43335381897145,C,99.60694444449312,C,D,A,B,85.15183432679918,-41.12881421522534,1
19,-66.93538202453394,24.760578751161876,D,E,E,E,C,93.26641495512793,C,176.2017422028982,A,D,C,E,0.3647500116601243,-7.610538288335348,1
41,-2.658955859044017,201.32850398607584,C,A,E,B,E,344.7976639564728,D,6.794936790536845,E,D,C,A,45.548523592164344,158.84420016441263,1
28,112.52275286500333,-33.65199848281121,D,D,B,B,C,67.48135556536083,B,-30.33493768653014,D,E,E,A,-29.757407745318737,59.74010664723309,1
73,-18.2950055473217,-36.63297925431638,B,A,E,A,E,-32.49520552422105,C,29.409467173940822,C,A,B,E,29.6017452009975,-76.10320342863463,0
37,56.385550536162945,-44.25815249642241,E,E,E,A,C,0.45152776610347667,B,125.38054782786325,D,D,A,B,-30.050986632729305,23.150234485540402,0
42,-28.544969845497715,51.02337411987532,A,E,E,E,C,58.2182827479014,A,-130.02890219166693,A,B,E,B,26.960903156263218,108.20740980791581,1
56,18.671963727456387,-62.97473725107929,C,B,C,D,C,156.19967708639047,A,91.69781112403108,A,D,E,C,9.489552951587132,-160.9026554421103,0
20,-4.291038052828128,180.66790150004962,E,A,C,E,B,145.65494263281013,C,118.99248331921777,C,A,E,E,223.2954249037826,101.37477444226526,1
36,-149.85074640976268,-1.382033378725565,A,E,C,A,A,222.52658954605926,A,-147.4938997706308,A,D,A,E,168.46876353732506,-108.21842695564838,0
60,9.16129795857685,75.32400581022422,A,E,D,B,C,120.76817236407958,E,60.887827050973364,D,E,E,D,-70.99841789852798,139.47244573380664,0
52,174.73233259445905,27.585281499019782,C,C,E,B,C,-66.2107981224007,C,-62.5993727012452,C,C,B,B,81.53607487851974,120.35412845859967,0
56,80.47436483493054,55.2694846458766,E,D,D,B,A,-1.3713477455475989,B,24.6895055283199,B,D,C,D,69.22061580219909,-181.06395527925926,1
24,209.70804226576516,-151.5066892013187,A,D,E,E,A,139.2547197262957,B,195.52184788195794,D,D,A,E,117.81714858031309,220.9378813049795,1
78,4.580793167700218,-73.44213527032801,C,B,D,C,B,46.62050951454649,C,-91.87529077114431,C,B,A,B,-2.317558731003791,11.200784211646791,0
33,-110.32364311145872,-45.71609183712111,D,E,B,A,E,10.57337135836057,E,124.7973843238007,B,B,B,A,27.44006789463044,6.2543620247014236,0
68,-167.16936476810375,-60.182494271895024,A,D,B,C,E,-26.128152210409556,B,-24.187673476046115,C,D,E,A,-97.91061526097843,-34.75475656932937,0
63,117.98416448932309,-44.22076751530226,C,E,A,A,E,-153.5253233666669,B,25.987169301163167,C,B,D,D,47.99895412995485,-62.27135079877246,1
79,-49.36496718523679,-70.17129910977052,B,D,A,D,E,32.30786052018315,B,-140.0314797502279,A,A,C,B,59.98210272540655,-12.436576116868608,0
56,-34.12022834788125,29.738781516030134,C,B,E,B,D,-69.68384675016925,A,-42.8395712748824,E,E,B,D,-3.7891753949668483,-89.75934750898459,1
20,-94.4998243608569,-51.80018751410692,C,E,D,B,B,-81.80558050772241,C,-38.074285248554915,E,C,A,B,120.78996938712106,22.211049049797104,0
50,53.474090870081895,128.18761019099173,E,E,A,B,C,-113.34853267331289,A,56.345515081334796,C,A,D,C,15.03844752271688,-102.41573329021465,0
75,31.817561274087534,-170.2001437994659,B,A,D,B,C,59.156018729873935,B,178.9716670060816,E,D,A,E,-194.54838014170713,-49.782577292207286,0
21,-34.91882972983216,-164.67543373389867,E,B,E,A,A,-127.72768580587525,C,-57.98850956652151,D,B,D,B,-6.978184975603676,-85.49821426790363,0
57,-109.32816502860435,-24.141141008795802,E,A,D,B,A,19.841792937054205,A,101.33390285012362,E,E,A,C,0.9129552906848727,-170.99789208784696,0
43,-230.07542353408948,14.283903268390377,C,A,A,B,D,-129.35450014263063,A,-50.350853872713905,D,C,D,B,76.13726573551041,245.2697031352554,1
65,-38.12989775118897,30.129900460977588,E,B,E,B,A,102.87039988530127,D,-90.38056452996669,E,D,B,A,-126.5618787113262,75.90500050576458,0
18,-58.896116746797865,18.28544145313764,A,C,C,C,E,23.266802289466604,D,-42.532782837437104,C,B,C,D,-22.69275429355792,72.07344687697407,1
50,36.771675677012055,-142.66175856772003,D,D,D,D,B,73.8751971742423,A,69.79283761792907,A,A,D,A,6.066263288589342,189.21930593602727,0
29,-14.84217349288463,-150.7817893515232,C,B,A,A,D,90.9588322418424,E,49.473952990791496,B,B,C,D,84.69802903386298,147.67088935379167,1
64,128.35031545825984,87.00750249681063,D,C,A,D,A,-68.03744212654011,C,26.573829796189386,D,E,C,E,-31.14919373397928,79.15112911070653,0
36,-52.76410205908434,-23.683510035989435,D,B,A,C,E,131.69232443504785,B,-64.32890236702814,D,A,D,C,31.904490250638045,11.0287265927239,0
28,24.400267491590608,-129.65834695331594,C,B,C,D,B,71.310468972513,D,146.1286413428756,B,B,E,E,7.6057910204754515,106.26169873497055,0
79,-64.78800760296521,-103.64187201708435,A,D,C,B,C,75.2062264470665,C,2.8367881742257772,A,C,C,B,211.69827634713397,42.57634992349923,1
52,169.56822835336013,160.91242066479234,B,B,D,D,B,-55.211732088454355,A,-149.81082745528633,C,D,B,A,67.13106153420676,29.451112752516234,1
54,77.8948402439266,114.22932954836573,D,D,C,A,E,-29.248599696220733,D,6.770496737913116,B,D,A,C,-35.53622677662927,-60.45125038509981,1
59,-14.836468170915918,-202.50521331406776,D,C,A,C,D,77.12015114715408,C,-11.901303284172792,A,E,C,A,-208.52801787260353,-250.72277843283484,1
66,-11.492525998155507,-45.803322105834255,A,C,A,B,A,-33.371173177889766,A,-101.59238679000183,E,A,E,B,35.69893593545525,-193.38128972908342,0
75,41.98917417049087,76.42483990749102,E,D,D,D,A,-41.00789628486447,C,-160.85973695092548,E,D,B,E,-101.83513445391053,97.35496990023472,1
71,-106.66689260844086,8.832170373118705,A,C,A,D,E,133.29471665120073,B,-100.8421158322433,D,D,B,B,-180.8780446165701,42.00185936903131,1
78,-262.87579721935595,-91.05702645163177,E,B,B,A,B,-23.203284106678083,A,55.21437480587868,A,A,C,E,-76.66037579460682,165.77154638010967,0
51,154.79302402128184,102.78042399409858,B,E,E,D,D,-19.552335432898815,E,52.84014356787361,A,E,A,C,87.42796782172661,-139.21187983513917,1
30,-138.79715752232303,89.61505942903986,D,E,A,E,E,-70.36251923903089,C,304.1495122278819,B,A,D,B,53.08603219425575,-8.914346622406503,0
49,90.5362836207287,-77.59653031555597,A,D,E,E,D,198.25985213474587,B,75.3255665350269,A,C,E,D,158.98053398425958,95.39660475375894,0
38,-14.561439549598798,58.61877788570674,E,C,E,B,D,177.1616330676197,C,-27.378712750353213,C,A,C,C,13.068307488100938,-77.88292434675229,0
48,104.99478222726633,73.12726794712766,E,A,A,C,D,336.6180502680225,B,-14.097717615749264,C,C,E,D,-177.1263523179443,25.50383531055589,0
70,-75.9744481007212,-60.588864952198975,E,A,A,D,A,7.683474466274534,D,-129.48610082725833,D,A,A,B,72.3286398588984,101.01707372852418,0
47,-56.89129150406171,-79.80149587216681,E,C,B,E,D,100.34611211989477,D,-6.944964300122615,C,C,A,A,30.189828937717188,195.4594400775969,0
68,-63.50534399609211,160.68302811922527,B,A,E,C,B,-130.16328816182744,C,-110.74991497167599,E,A,A,A,-75.06805035326926,43.411749300011074,0
76,-173.74096525327428,93.60010477043592,A,B,B,B,B,12.00738310409952,B,56.09681522113233,B,C,C,D,11.199999690589925,49.81945914455017,0
48,-33.07648615242391,-18.363541596833933,A,C,C,C,B,-111.26090462200455,A,9.34350235774957,D,C,D,A,10.881446646322319,-268.29826339536277,1
66,26.22784321572336,103.96269936247353,C,D,C,A,D,-29.03876154021221,E,105.1958606702058,E,E,C,E,-87.91227342668648,-88.59151791814108,0
64,68.172193898991,21.913474267797266,A,A,E,E,C,20.693961053029998,B,78.3755988808595,A,D,A,B,-11.773668893305793,-141.50773104267893,0
66,-55.525620370635146,-11.3625325798017,C,A,E,C,C,6.8913430152263215,B,71.59271342538193,E,A,E,E,-28.84442819181181,-61.574891196160166,0
53,-204.63890000161066,-2.257020510496938,A,D,D,E,B,38.275643207656124,E,-120.79122444756054,E,C,C,E,68.72804029987432,25.575113651058047,0
24,55.606601882119776,109.68447025202967,D,C,A,B,B,-88.1604203968557,D,-44.538734347243405,C,A,D,D,-27.498717220222453,-211.3508315565229,1
25,-164.549988066457,-77.33021749417715,A,A,E,C,A,-91.47553236543332,B,17.969306391779636,B,B,A,A,-58.41953335513188,-86.95094531234015,1
32,-10.39451474476459,64.08941547878491,A,D,E,A,C,89.46132266948065,D,-176.90340246122213,B,C,A,D,-3.085020586333689,-16.537270551331044,0
62,80.09284460657608,26.66331120582076,B,C,A,A,C,-47.84264152915825,A,-40.523292629291284,D,C,A,E,62.75261768607496,61.078418791393275,1
78,178.73459771670278,55.41168239785785,B,C,C,A,A,-116.21694825980202,C,96.03633119729857,A,B,A,A,-76.74193906115782,5.250340260146018,1
25,12.022026264675493,-21.35956592427209,B,C,B,E,E,99.42490792783428,C,-92.7071540467748,D,A,D,B,-16.556895451375112,-93.12316957830194,1
20,85.52455694486761,32.17063145455653,B,C,D,C,E,-168.18666175304057,A,55.20572776757389,C,B,C,E,-47.90335983176695,-57.49336309179818,0
75,87.70352026800255,5.604101411057288,A,A,E,B,A,32.75228359045308,D,-39.12297780759571,A,B,C,B,39.98828396485519,20.471361195805034,1
51,-76.27537470666056,-91.1930885241205,A,B,D,C,A,70.52236729176548,D,-14.457198233372537,C,C,E,D,80.39181001356279,-152.721054816173,1
19,10.969481980303494,-213.45776523393178,B,E,B,A,A,-6.562927619472999,B,-206.1174237679466,B,D,C,B,-51.55422657573949,-131.71498004557958,1
22,-135.62478594869506,94.85887433468245,D,E,D,D,C,14.61335441516583,A,-114.84416813709133,C,B,E,B,60.97673286624881,-162.83762581058343,1
57,-179.6746755682222,-143.79944299528296,C,A,D,B,D,-127.52741114969113,E,112.01137217829708,A,D,E,C,184.7774239918452,118.09785780070419,1
59,-54.42459221030253,68.16869284409718,A,B,D,E,A,-61.89267895555389,D,-40.56984890041685,B,B,B,C,-203.83139966319436,-35.247219827504175,1
38,20.44150902918136,20.984730611828933,D,B,B,E,B,-136.14431316397992,E,112.19009946469298,E,E,C,B,-76.77049945033278,-19.790185367523673,1
65,27.402169211102883,-51.705709605823714,A,B,A,A,E,-80.19316295746401,E,-46.77647061722035,E,C,D,D,194.25182540546768,-47.19917314351016,1
79,-28.036885335010318,-5.005129591643092,B,A,D,E,E,115.70983282627361,A,-117.85443321136597,A,D,A,B,75.4970787647257,207.01885335483746,0
50,206.25552815196534,115.27703399741034,B,A,E,E,A,-6.807248851634061,E,-24.981693013785318,A,A,A,A,53.07664403112182,-176.10489170221234,1
60,-81.95143340537827,-147.77127557357613,D,B,A,E,B,7.022026322149798,D,-35.39385937678271,C,A,E,B,37.01684920022482,-68.29143912995906,1
70,-19.719938638672595,-0.7124824838092477,D,D,E,C,A,128.15578943196746,E,-154.77914165401057,A,B,B,D,-7.510135704635903,-7.626634083519764,1
44,-26.900368552641186,-89.73386789002456,C,D,D,D,A,-54.42591541235405,A,121.4456209872828,C,A,B,E,3.191724490314852,-91.81540456571994,0
52,44.43779080646734,30.388445458211148,E,B,C,C,D,-3.251812707653609,A,74.41429108368898,E,C,E,A,-116.33111031453787,51.73792227915905,0
49,114.1707917182746,-162.88579188843858,D,D,B,D,B,-22.533679017309126,C,36.44024780299379,B,B,A,B,-149.11488496039345,90.03010268729052,0
71,104.67052326778456,195.58872128243263,B,E,E,C,C,-17.50374472388165,E,34.118359945938984,C,B,D,A,-200.07246501874354,-102.29306841622652,0
59,77.49015192322584,57.46532721397054,A,D,E,B,B,-125.62692468816866,E,33.222487216278886,C,E,C,C,67.14068755643939,-204.2795588917337,1
40,107.7205044141772,12.779473827692787,C,E,B,C,D,99.36767138797119,D,-92.59682709991368,B,E,B,B,40.49758581003035,-116.50658633756734,0
77,-138.93634075987097,191.21333210362877,D,C,B,E,A,-12.610171682064832,A,-98.67060072743479,A,A,A,C,-197.62630827440333,86.14848130843959,1
63,3.702081189256006,-66.14473262178365,C,B,E,D,A,-14.357575530374374,A,-111.97635732066342,E,B,A,E,110.61148166138162,92.06837404213401,1
36,53.23136550205142,-121.24631262148593,D,C,B,C,A,-135.3706886641298,D,28.036438757722294,A,B,D,B,-48.46261359120972,100.6339510817829,0
30,152.68997794590987,50.212625405924385,E,B,C,A,E,-237.36713894985283,D,-37.420775282396754,A,B,D,C,69.62550186871266,-5.6359514337377705,0
40,-23.034656637337054,32.42400505009757,C,B,A,B,D,-4.586780479280338,B,-1.6064181923762682,C,C,C,A,6.944815559882363,107.38627615177003,1
58,-28.501660804016378,23.706343191925075,D,B,A,A,C,-101.8660057004855,A,86.12515754858903,B,C,E,C,40.559605884882934,-41.414718209792525,1
39,-216.46700916352438,-90.57048109079976,C,C,C,C,C,-118.48013496659307,D,199.98624180998888,B,E,D,D,167.5254156183678,-27.556537478222303,1
27,42.91065788543415,-79.03344368697485,D,C,E,D,A,-55.97816843705162,C,-270.1344567858566,D,D,D,B,-40.96516670974396,25.529426655454735,0
65,-13.122686366175277,154.46069294273778,A,C,D,C,D,-27.77716369576356,C,238.42246162110706,E,B,A,B,100.81915518400027,-97.6048281510289,0
63,47.162668114496306,-102.79186699884539,A,A,C,A,E,20.23373671741635,C,-80.87914206617903,C,A,E,A,110.30710458672885,-74.77276112394419,1
61,1.7008144495807274,145.3930127278607,C,B,A,A,C,-56.46955037417983,D,-19.279066163750812,A,B,D,D,-32.69481821022482,66.77069461119069,1
33,-60.29801646598355,-19.78669050362708,B,E,E,C,A,98.9973713420118,B,-70.21850309737175,A,D,A,A,-64.7120573836621,-59.189059847684625,1
59,11.068852320381678,12.910050317067398,A,D,A,E,E,-141.863147771559,E,184.82571051812363,A,E,A,C,-9.0725793612039,10.750585975586802,0
29,-39.75342358501434,-204.55064328584217,A,D,A,C,E,122.81882130430444,D,10.99260600768452,B,A,A,B,-14.846513313217624,-51.50382980921132,0
49,-65.89003573300525,221.87856925727658,D,C,A,C,E,127.50040125866545,C,-215.26698991411467,C,D,E,C,52.58370882850893,19.08426464094275,1
59,-8.4710808004788,1.0836986580101162,C,B,C,A,B,-129.90317990990292,C,-132.57540140973398,E,E,C,E,-62.13451961994182,-5.932821706295166,0
60,61.80372066404094,-24.029593870703934,D,C,E,A,C,-43.08122813701443,D,3.5551786678594954,B,B,B,A,-84.4239897704665,128.35665846375767,0
26,-34.00058738728376,0.6281081123162449,C,C,A,A,A,160.87778787077787,A,-72.70819757783316,B,B,A,C,-158.8148348451782,127.8074571705212,1
60,116.93301801328886,72.86987545491928,E,D,A,C,C,-15.608217776451177,E,55.968067355769456,E,D,B,A,116.36755771479802,-105.89738983857436,0
62,53.39388714022753,165.61777812146644,A,D,B,D,A,-22.584688345851564,C,142.1850177982351,B,D,E,A,87.93912995235611,20.87261775227683,0
61,22.95000368311221,-208.65279888163167,A,A,D,E,D,183.1386455493315,E,134.8753646902843,D,E,B,D,122.97771869920405,-48.39630620004238,1
76,49.27131253991471,14.515431873151238,A,C,E,D,E,-148.35927663468692,E,14.341805699642704,B,C,D,A,-217.93999075962057,-231.53933433107414,1
46,-0.7013051535701007,-2.01475336714105,E,D,D,E,C,218.0214546422369,D,-25.269341510725248,E,E,C,E,72.65497929302978,-55.509001560055395,1
