ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Other,58.15256708031198,C,C,E,-19.10117595457879,-18.85846225636788,C,-17.695919909716864,A,-80.60983677337035,87.58271609064646,1
White,-32.53925135377463,C,E,D,68.53016106591978,106.3635548665258,D,13.408702128661762,D,-20.893650116898897,-4.3898274141820135,0
White,90.71789116825764,B,B,A,11.727573443252872,-307.5505874257869,C,6.216116029974831,A,26.694743591394825,21.742733653364596,1
Black,26.51579744821889,E,D,A,-34.6603115306994,-65.35978143188072,B,-108.25906850514609,E,102.17937888491326,-24.9545757277726,0
Asian,60.666680134086484,B,D,A,-2.1207649207527988,-189.60254640866566,B,68.90553219776602,C,-157.16274450119053,-91.33164514355781,1
Asian,-121.92100480006431,D,E,E,78.42401186183825,70.22569677268542,A,18.033122627901378,E,-12.854544457432477,137.39330388779214,1
Other,57.84220598342215,B,E,D,-121.84245683924387,79.59520040598287,C,185.6797699607689,C,-69.72406944799523,2.808677651780874,1
Black,127.95506884394055,E,A,D,255.2972916398226,64.79200625894194,E,-122.25403059595948,C,47.45346494567492,-62.30911557096776,0
Asian,-148.63900310209095,E,B,A,40.72864292151312,-204.58430202115397,E,144.98367833764482,C,-131.54163269680663,-110.66884111425348,1
Black,-251.8990889377826,D,C,D,-73.96875147909755,-52.041208921645165,C,-137.39633708297484,E,-28.265938610393516,-127.14054680573629,1
African American,-82.74098194389246,A,A,B,-69.23256098740997,29.3433351781954,D,64.75799138861909,B,-98.58318228667656,136.74504185387315,0
African American,-24.499531760791772,D,E,C,-5.249633018919603,-65.52506951905914,C,93.25261638120622,D,42.55921137438771,219.7856411431854,1
White,-128.6546252613624,E,D,E,-108.96340754898517,-81.91175803446534,D,-125.08620858116277,B,-75.6563110646215,-80.27254905898751,0
Hispanic,-177.09374509746743,C,E,A,-117.04816911375578,-5.898045880735683,D,-147.6961967280336,A,21.92219710601496,-44.876027417093205,1
Asian,-40.74416164772142,D,B,B,221.69019099703098,-61.92400018531218,E,11.222298620504407,D,72.26150428632165,75.36423648662978,1
Hispanic,-81.40758536815544,B,D,A,-50.358569106088005,21.042410665345702,D,5.968949843693984,C,99.25527628800658,-72.58526942959217,1
Hispanic,227.05841911795991,E,A,B,48.430249419144694,-104.0299399751387,E,98.27059027599407,D,158.532702923079,68.03310288198195,1
African American,-100.05785133826038,C,E,E,70.4792854288759,99.40321828996137,C,17.85560100849617,E,120.39350717292525,-159.7243637623329,0
Hispanic,139.79150884064944,E,C,C,94.33077318231531,83.54046863754859,B,-5.162567515151325,C,-156.43799168745588,-96.17418189659315,0
Hispanic,74.91591751625857,D,A,E,38.74443584316496,141.82627005779375,D,-11.914040011120852,A,-99.40808804195497,112.5847167530343,1
White,-60.31972987467079,D,E,D,51.89148379108255,57.03783564023891,C,66.06401442097307,A,31.813768888368088,-80.64903233539339,1
White,64.50750152780613,A,E,D,-50.44058056342452,187.30303024384347,D,160.27261031082946,B,57.6823975858121,49.96406321420299,1
Asian,-106.7608079527522,C,A,C,-118.69203412033778,-53.774406728482774,C,-11.879984377364263,C,128.91269493244252,110.49926531922341,0
Hispanic,100.09627682040214,B,B,C,97.32209819414985,58.57625068084658,E,284.10780887286154,B,-108.33999838874297,-93.17563509849126,1
Asian,34.38379008043607,B,D,C,140.89151804785445,-18.658317288993985,C,1.6390354031213628,E,-166.48715657952565,65.68186637904155,1
Hispanic,45.03199282439889,A,C,A,-51.912438600748565,4.930177112826273,A,-100.48986187525881,E,-96.01704848267434,57.33079483213851,1
Hispanic,-5.533030207581769,C,B,E,-19.321256931853835,-65.62860178151453,A,-210.8655352447371,B,85.21316652436026,69.018374808949,1
Hispanic,7.045571062372112,B,E,E,-53.18171736755089,16.26136301191337,D,-9.190423886241932,C,101.1970688721362,-64.21066310367736,1
Other,6.157418958413883,E,A,E,-3.697585647763782,-16.844207123911698,D,-20.53553690497881,C,-0.3988260722068502,2.7007952026984765,0
Asian,41.65338591796116,A,C,A,-20.61219045014636,-6.258799177311173,D,-132.799170349554,A,-43.93328208244443,-6.620068976758425,0
Asian,30.2880421517947,A,C,E,-99.2096418382025,220.31319985218775,C,281.9774732231921,A,78.58401535353724,0.904276752831175,1
Black,107.96508197788035,D,D,D,-103.10050543321194,-150.37135092917828,B,69.15162082368073,C,-165.42999622935298,-14.236801466028057,1
African American,-32.78468065685759,B,B,A,-15.177359935267162,-86.32652661829319,E,-47.94226506653851,C,92.19982365100302,-15.61404554593551,1
African American,8.001054411330438,B,A,E,-136.7377247423415,143.2199620108773,A,136.9034677783526,E,235.65477208957492,-2.7397798878621042,1
Other,-28.893537909407957,C,B,A,20.16142657043668,-178.58648412182697,B,43.15128522095779,C,58.600621446669166,-88.65845845747397,0
White,30.410179302930985,D,D,E,92.16184327041346,250.4920273677691,C,-76.16736803489206,A,-102.52103429782444,-88.63630536348877,0
Hispanic,-135.52718755333328,C,C,A,102.4387058961961,3.529708493015414,A,-63.699785727803274,C,16.914757294965625,27.893978283057567,1
Hispanic,-74.86463051873977,E,B,C,1.3398491336787348,11.7356750672356,E,-22.047037070563007,B,-148.9667503766825,-76.60637007137412,1
Asian,4.381909262888748,C,E,D,50.947824574578405,288.2553040143298,C,215.308747136408,E,120.66517694926443,1.5307438351868352,1
African American,40.67496897867823,C,D,C,200.05796308275728,-59.48556166419129,C,103.05863269428512,A,48.39722899981101,-35.796537396955266,0
African American,-150.89755101003487,D,E,B,-233.9122146432781,-27.22123754966984,D,176.55634388705903,B,-15.355164724810285,-113.1008087891171,1
White,92.01875348879221,A,D,B,95.48694318008565,-223.22579368802909,B,75.12038119160441,E,6.183341913563169,262.9569061881182,1
Other,33.11618050058183,A,C,D,-95.2865256140796,107.96837854044865,E,-211.2432279576914,C,-233.799872572089,35.254187003721086,0
African American,35.31498459293688,C,D,E,-9.517538588721534,-42.31063547761119,D,-4.084045727219633,E,0.41434591659769876,99.89257357320004,0
Black,112.466908306552,B,A,B,40.403897667494896,10.29310602902176,E,6.254132979670739,B,-161.99839348779932,53.852971644517034,0
Other,32.59859371261503,D,E,B,74.78077934236941,-52.70870078770806,A,116.68515055704054,D,-23.248988775577757,-216.45018595504663,0
Hispanic,0.752920893834728,B,B,A,159.53621541335391,126.97802595083922,B,-2.9982094545564593,D,-183.43144906787356,-27.284885634034524,1
African American,107.97776470095101,E,C,C,20.734726477169655,-190.66835742768075,E,50.83838191407418,B,-209.50630335161074,20.284769394813747,1
Other,-31.851702052402626,C,A,C,158.04968845721487,-88.9385239851274,B,-2.2034770405508657,B,39.604083634893925,114.25117646110567,0
African American,-77.48036106123813,C,A,B,26.61453494215041,-217.17792462680023,E,-106.18616352849966,A,-0.9344345539331658,36.40094347470292,1
Asian,-50.35953157575782,A,E,B,112.5777330985998,8.660188052144777,E,-0.01109526705177021,A,60.105132692567885,23.023324011621877,0
African American,93.29207494389041,C,D,E,-12.918183460315813,136.24190988457187,C,99.80222832433157,E,-234.3474757569266,51.49497784521573,1
White,-43.743402267745445,E,A,B,1.5762480936914285,-91.84181825619278,C,73.677296337894,D,118.00249685355723,-71.2869050253067,1
Other,257.4279758752008,C,C,C,-43.56655927954222,-132.01375340822653,B,30.21338644006909,B,85.24717189188321,165.05072113501308,1
Hispanic,292.9883130923536,D,B,B,67.66120148549425,73.34629913205227,D,80.63967720624336,C,-211.75110393611334,47.41162017438186,0
Hispanic,132.4586803989756,A,D,B,-31.36027564438138,134.97486035827816,B,5.367069630037485,C,-80.05263082083748,-55.489377133074214,1
Hispanic,75.90171763948148,C,D,A,-1.6468344371283854,112.79563286133383,C,63.29161631632426,B,117.19934939304002,46.707432598649085,0
Black,264.58873283869724,B,B,A,-54.91624033270913,147.0024374984849,E,-13.7202911520267,A,38.28410836922323,-50.88378601023674,1
Black,1.171231154149339,D,D,D,67.41388652157002,64.26773715072207,E,90.68187084262136,E,-88.83592475174726,166.27141050892754,0
Black,5.389543032110276,E,A,B,130.68848187554352,-60.768509947268576,D,48.88563360020725,A,-235.42271330900238,111.10431578083954,0
Asian,27.139333330014182,B,D,C,25.495716877975305,-63.603310710982164,A,-8.832008620179002,E,-21.213167633782504,49.17263383081452,1
Other,-178.68706378729692,A,E,B,87.14558643912859,100.56050110023187,C,126.31000081594932,A,117.95927933694874,92.28715752714962,1
Other,-127.20046826631497,D,D,B,15.674817616639833,23.778799533008844,C,-18.49320603715208,D,-130.33487104690394,-23.09501206310123,0
Hispanic,127.67567264898219,E,A,E,184.79546658486723,-82.0917322013003,D,-21.144900176447447,C,66.53715771699243,65.27398701649727,0
Black,126.04249013468683,D,D,C,110.72155466173237,-38.10722171230934,C,3.3289272568166015,B,-122.84319895922965,94.17854268310177,1
Other,71.50054195766118,C,E,D,-3.2048129319909995,28.14872334513618,C,-27.01107634997859,D,50.574347881586505,25.899290200695894,1
Asian,-144.66061276697928,C,C,D,-67.89084934567752,-78.04153464496022,C,-154.55124983710067,C,-154.6594928186606,209.01024651345224,1
Hispanic,-95.30446800644752,E,E,D,-112.65782591723547,99.03347447527493,C,-16.665420427369217,D,-56.51552647600737,-120.79515681198943,0
White,56.95956298930705,E,C,B,-33.27323076162132,-11.886868978712522,C,180.26981384288152,E,171.64082439345952,85.74164830817618,1
Hispanic,-160.81235619260957,E,D,E,78.93581214649285,10.710572999291989,B,-202.42894968702515,E,-147.57778745549018,110.41602920204396,0
Hispanic,132.86019854688317,A,D,E,13.945947388878094,-80.82330570773591,A,-70.31002777871882,B,57.431264549825855,-11.47906794164588,1
African American,-108.68665705208417,B,D,A,6.0016828868093945,136.69609391302964,B,237.67377754231345,A,30.863756401048576,-108.66277951946606,0
African American,-41.06030389405742,A,A,C,-141.00438582016469,-71.13463569110448,C,204.1649969504571,B,6.906699231086823,-123.61967294378134,1
African American,-12.367020232369113,C,B,D,77.69092216219133,117.22018987477244,A,-179.1511645549844,A,120.33375397542329,-26.588168057774414,0
Black,-70.35544653720581,E,C,C,-115.81018927967905,62.316992011123006,D,175.9455626554858,E,-2.75104537798522,-152.1370619425602,1
African American,-29.444028764422896,D,C,C,49.172934221462995,40.99191425613204,E,5.999254261176959,D,-15.025321705441247,-192.9526703833308,1
African American,-43.443664508127064,B,D,C,13.281301022654857,-133.98038581569415,D,109.72150875762586,E,-43.620858249697584,-19.349184697153184,0
Asian,-77.97592938961611,D,C,B,55.96614332973547,-174.7133034860862,C,44.61326777492695,C,-162.6686194653445,24.271898104253765,0
Other,-59.86073490971917,C,B,E,151.44437598747743,51.09906628290549,D,-44.11637430421816,E,-1.153397109890386,-13.229231570523762,0
White,-4.567930538480466,A,C,E,-214.44232033093007,31.99701815832362,D,-10.456121601779152,E,-13.34699637954727,-22.550374357893197,1
Black,-24.274544662968285,D,C,C,-121.89436105902311,-29.20329780866963,A,-132.13248797886084,B,133.0566425436427,58.414610728273885,1
Other,53.04471523207478,A,B,D,-40.66099243438179,-108.8835533706701,B,-60.22809379769989,D,106.37224378843561,27.796542074604467,1
African American,12.071847323643743,D,E,D,-25.085180968940392,-92.75377037704608,C,155.68683822697517,D,-64.17484372886963,125.87660024482832,1
African American,-36.311891248140064,E,A,A,-34.30938640476357,-238.568375723376,C,88.1462810986968,A,38.463004952366234,-164.56069561497497,1
White,127.23531622913275,D,D,C,52.904176525271076,-70.30219398745601,A,218.3751837568317,D,-8.959120763126762,-1.2151354659698415,1
Hispanic,-176.69419211890738,A,C,D,-83.32675458797944,-34.483580228332706,D,-40.612234817657836,D,-22.92102795459915,-23.91920546878409,0
Hispanic,51.527736812922065,D,B,E,109.55833390133422,34.64008591308796,A,-110.29424937851017,A,-153.8114994536842,-7.1995801030327256,1
White,-32.283869726236425,A,B,A,-196.74661442888984,116.99334222008699,B,-81.83784545391156,D,65.83082182787793,-20.616630353526066,0
White,88.50238852875826,C,C,C,297.05915499880507,-70.27736916510379,B,5.335588749872066,C,-61.80698552389433,20.299503066037733,0
White,55.13087182644338,D,A,C,66.28365425660746,164.68915129976355,B,59.76070377916177,B,12.377831823534862,-55.17376572661509,0
Black,34.05519812979934,A,A,D,140.00253382436037,-130.1753708138503,C,-89.81336962117375,B,-172.69865125528872,-112.21960011141931,0
African American,-72.83443758584346,E,D,E,56.076829225248304,-5.274749140688014,D,21.93462758669609,A,-68.19518586300848,28.833295697735224,0
Black,30.550946523025512,E,B,A,-281.74470589315416,20.957778309242318,B,28.985062715579463,C,-15.79360748266605,44.98358990781376,0
Hispanic,44.129562743027726,B,A,E,89.26554490366502,26.26743566499718,A,-27.624393860140316,D,94.81262266231361,133.3034356584046,0
Hispanic,97.24384813321143,B,E,C,121.06856381335535,-50.59761049527315,C,62.299647395754185,E,43.896557104582044,-264.1021611025537,1
White,-59.518481369949846,E,D,C,-146.08915789920587,-13.566861107819703,C,-136.60213953122792,E,149.63157780488774,-45.715834255799194,1
African American,89.18588650140997,A,A,C,13.844175801142072,230.2275492744823,B,-56.33313568270373,B,224.19994078691468,-82.12041459594273,0
White,-94.17885102430404,D,B,A,7.331995692876042,-65.49503230291947,D,81.15751789835434,B,160.91162200848368,-15.00979706533379,0
Asian,196.45241707731276,A,D,E,-44.578708036865564,123.12363389151511,A,-154.834476660577,C,13.18006851319404,-16.73060734888638,1
Hispanic,-260.5385346135113,A,A,E,-2.2836345609240665,15.049029649671208,D,-98.70617930513885,D,-56.926802214448955,190.2333756347746,1
Black,2.138710121227842,E,D,A,-133.34460849092793,-32.54915741832013,B,-6.041577728551556,E,-11.336300266639752,-113.22054077707455,0
White,-60.202255847054,C,D,B,-44.353582404501694,-48.281140156523115,E,25.002415009122252,E,-96.91369670769467,-93.52008552856931,0
Hispanic,-129.91053739199282,E,A,D,94.14875468829237,162.11162253332952,D,230.60046882973194,C,-146.50391825314645,193.23849694067906,0
Other,40.762412102709895,B,B,D,173.98307371071934,-92.81363536702264,B,-71.86537336495866,B,164.17184457045673,49.83951325904355,0
White,-171.27751287833232,D,A,E,15.495797662448032,16.524815145905695,B,10.226122962136525,A,-76.00516424362807,1.4191551348672842,1
Black,-51.69919054325807,D,A,C,-40.57779411054526,64.00980316475292,C,-22.982332092408626,A,-78.96151088028466,-34.79446669916012,0
Black,-109.31781664900497,D,A,D,-86.72285726758376,50.345206375556536,B,107.5000004708567,C,-97.61098355304144,34.5281219054384,1
Other,-38.00411941087163,B,B,C,99.48480088973731,-119.7813143598637,A,-151.58631902262545,C,-44.694227321926725,296.22051828822015,1
White,189.01995594493962,D,E,A,-127.17458903753287,-119.89378291614766,E,-11.350658150350032,C,80.93960026332091,-104.8231383139898,1
Asian,9.234699137898577,B,D,E,-130.56485544001652,46.58874011431288,E,-45.879563998974945,B,-53.35703231424592,29.013765850212074,0
Other,-97.62104660662051,C,B,B,-49.826278396274944,-19.64674696462631,A,-118.5641647592405,D,14.436870336479066,-93.46434467149109,1
Black,-101.84956955581083,C,A,A,-12.34134126963459,-109.20830825500785,C,24.54237890596541,B,30.587286029206336,-62.63057363727559,1
African American,69.50421714888405,D,C,C,-14.35630017918283,37.62311547409319,C,-154.10619787445114,A,-131.62513786677312,-303.1880960074496,1
Black,2.7915966939154444,C,B,D,72.78951411181795,25.60092221999487,E,-52.653631946191716,C,58.862723231400714,-67.50263082893068,0
White,67.78480415811673,C,C,C,-264.31738489897157,-102.45946968420002,E,26.83707242983174,B,-57.058245911747996,196.86324680129073,0
Black,105.61053287291658,E,B,A,107.35026738348199,27.17131333905257,C,93.5468063988165,C,-47.045625294926296,-188.11786719627807,0
Asian,-47.54362705513976,C,E,B,-202.8525340705636,110.07437244559333,A,57.216710931891846,A,11.219259532358752,-17.718126276789047,1
African American,-70.95694653776484,B,B,E,-77.2902312770866,79.80800675484842,E,50.641386996192416,B,-97.3966342626568,-73.1914122864209,0
African American,-96.91055143417829,A,C,A,151.0005379523685,-75.37738515958637,D,-163.1657047386233,E,-93.11382857000795,-38.072347763461,1
Hispanic,101.02852399983952,A,E,D,-26.017716594261632,137.26069117552416,A,45.27294715711673,E,45.22613091891209,135.73446199356832,0
Black,19.6487139637556,C,E,A,-19.654874776959172,182.16212951571367,B,84.73327002637996,B,-128.6133180453454,-97.33515346027806,0
Hispanic,-258.6182555153289,D,E,E,32.92790577849499,-4.962948276457553,E,18.587806036629388,D,116.8683700964535,-34.89913176185974,0
Asian,-66.37751283190072,A,D,A,-16.35619632050494,26.171891349110428,B,23.384460471586685,B,-154.4982813368048,-118.61050926271966,1
White,7.403317931337626,A,C,B,98.83243544524007,23.187999099930252,A,5.828239520068598,A,-7.242351701157994,-85.83307403738641,0
Black,-8.066264540219965,B,C,C,-116.93234541925005,-41.48961733477379,B,23.16637333188934,D,-148.8808750751948,205.1532577373527,1
Other,-133.3814289144632,D,E,E,53.732512473441844,-5.202608800333748,D,-21.97670623230624,D,-127.66560193879073,-50.7281812711898,1
White,-117.68114539441771,E,D,A,-24.659759356901574,25.189704820452413,C,87.81520630917274,A,118.86639710176301,-60.393063244742685,1
White,-202.8029189045323,C,B,C,-111.82647298325219,128.12479997135696,C,24.30867900542954,D,-297.8998516669824,82.12412197028823,0
