Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Mexico,B,E,40.47534921464281,B,1.6296976027108816,E,E,1
Brazil,D,B,2.626066118051312,D,-166.81175117356824,B,E,1
UK,C,C,39.58703153421198,D,-66.24558016077738,B,C,1
UK,D,A,-49.703034805244165,D,21.10646935688403,A,E,1
UK,B,D,-12.944047457453694,D,47.08388006014455,C,C,1
Mexico,A,D,-72.3302573737568,E,-121.14804937582086,E,D,1
Other,B,E,-119.58098898134986,A,47.03331698077973,C,D,1
Mexico,E,C,181.69781723419365,E,-27.60923128393141,D,E,1
UK,C,C,-2.6405978368150933,E,-1.2221955614659965,C,B,1
US,E,A,-106.80766209540931,E,-128.83315011808253,D,B,1
Germany,B,A,-18.509792900959013,A,71.81219787242985,B,A,1
Mexico,D,D,-1.0511280228793236,E,-37.097224127061345,E,D,0
India,E,E,166.04953023302906,E,-71.29459606520427,B,A,0
Brazil,B,B,124.51354881318902,D,192.8167476808947,B,A,1
Germany,C,A,6.171283220940181,D,99.08703160916554,E,C,0
US,D,B,-95.66463482158305,A,96.78619965948805,C,D,0
Mexico,A,D,-0.17472986246468492,E,-24.10194118736375,E,D,1
Mexico,D,A,66.66222421740041,D,-104.57708141355123,B,A,0
US,D,D,-69.35783595422375,A,-44.03123838776687,C,A,0
Other,E,C,99.89654646381815,A,73.86363112822724,A,A,0
US,C,D,112.38282577632965,A,-48.912803228875745,E,C,0
UK,A,B,-72.05139305348652,A,49.82298030920205,A,A,0
India,E,E,167.14642381326013,C,49.016805436684926,A,D,0
Germany,A,A,96.96595751900828,B,14.96407043661218,B,C,1
Germany,D,E,-14.971896643260784,C,6.7646911230650195,D,D,0
China,B,A,118.80562750589012,E,-213.2418435321057,D,E,0
China,C,B,149.2338339217938,E,179.27652116473217,D,D,1
Mexico,E,E,138.44319784923889,C,-99.52852956341552,D,C,1
Mexico,B,C,48.22685228070894,C,110.47850530212028,D,D,0
US,B,E,-26.34698944555399,D,84.13380306171247,C,C,1
India,C,D,14.666959801332593,C,24.608068416159362,C,D,0
Brazil,C,C,-107.00925481848917,B,160.6486285145882,E,E,0
Mexico,C,B,-72.89136323356212,D,119.36548309279648,D,C,1
Brazil,C,D,-27.70125357686503,D,-70.36502776148934,C,D,1
Germany,B,C,65.17217330570712,E,-15.689446742362545,E,D,1
Mexico,C,B,-101.48798237011407,E,113.05257489137735,E,B,1
Brazil,B,C,-76.56584901439236,B,79.86668756034545,C,B,0
US,B,B,46.57556743509551,B,83.28104162802259,E,B,1
Other,D,A,11.47479707671761,D,-33.53312637652463,D,D,0
Mexico,D,A,-8.683070007858287,A,138.52083202729122,E,E,1
US,C,E,-40.51718302765366,B,19.51938986943002,E,B,0
India,D,E,95.41018757245419,C,26.06487244373489,B,C,1
UK,E,D,-198.62069561767356,C,-34.13849182922654,C,C,0
Brazil,C,A,168.12295998750167,B,-51.73233985975606,D,A,1
Germany,D,D,76.1134729849571,D,-21.68301926341866,E,E,0
UK,B,C,183.517480747699,A,-106.6701002658575,B,C,0
Brazil,E,C,-13.01988319122035,B,-199.5650608132365,C,B,0
US,B,C,110.59618441290844,C,-99.23979582544739,C,C,0
Brazil,C,A,-73.39971941332291,E,-103.95832196546249,A,E,0
Other,B,B,-145.8198737906177,E,-110.7090058561077,D,A,1
Brazil,D,D,-43.772142104315,C,17.342951166890586,D,E,1
India,C,C,-82.08635252919197,E,-60.49937056253402,C,C,1
US,E,B,17.096400272761603,D,-16.859549138989646,D,C,0
India,B,D,133.00474695834507,C,-81.5594762318815,B,A,1
US,E,E,88.24286366185619,B,-183.04293920104158,D,C,1
US,C,A,147.6180259819221,C,-10.016494173336996,D,D,1
China,A,A,120.82723173124334,E,-86.44253789444045,D,A,1
India,C,C,149.16018357779183,D,117.78452067632988,D,C,1
US,B,B,-20.661512859462253,E,-93.28663381305698,B,B,1
India,D,C,51.280185081895866,E,-1.3476598565972098,D,E,1
Germany,A,A,-26.67651558490541,D,137.59407033391045,B,D,1
India,A,A,-22.592154052897953,B,183.6162881508693,C,B,1
Mexico,D,E,162.96436996294858,B,-66.36909753533835,E,E,0
Mexico,B,C,-62.02026219941843,C,93.2745971577156,D,A,0
China,E,A,74.80867626605891,B,80.02549120993835,E,B,1
India,A,D,-33.12226910284733,A,136.62132590170776,C,D,0
Other,A,B,97.18454074634076,E,-113.21752003794914,A,E,1
Germany,B,D,-22.07765709586223,E,86.22631793230907,E,A,0
India,E,C,-51.75121672941816,B,-77.91338143515166,B,C,0
Other,A,E,-133.6337082754861,E,112.91770696883808,A,D,0
UK,D,B,-131.753795125841,E,34.77296589427396,D,C,0
US,A,E,101.36741678724597,B,-114.35588399669399,E,C,1
UK,E,C,136.22726348679714,E,-6.5634261162739005,A,A,1
Mexico,E,D,-4.074332869206318,A,180.1580481546089,E,D,0
Germany,E,E,91.05595028932336,C,67.30248311522699,A,C,0
China,E,A,-15.879649057661855,E,-23.93950221977079,A,A,0
India,B,E,-164.82008754184778,B,-132.3260565792511,A,E,1
Other,B,C,18.22038903890263,D,19.678256471838374,D,B,1
Brazil,E,A,-49.71315945246595,D,41.21586625503312,B,C,0
Other,E,C,137.49072729033563,D,-84.20771035519775,D,A,1
UK,E,C,85.48889736979591,C,227.71091493986222,D,B,0
India,E,C,-32.50248709327372,D,39.362667002644784,A,B,1
Other,A,C,12.137308036343416,B,-108.69841019406223,A,B,0
Germany,B,D,37.82610498003204,B,0.14149744606188674,C,D,1
India,A,E,11.1384975860501,B,-77.87602190298874,C,E,1
Germany,E,A,-102.02075317850334,A,45.16482267370471,A,D,1
China,E,E,-67.14901071024858,E,100.57639943942682,C,B,0
Mexico,D,E,165.96219559268292,E,33.77613003987005,E,C,1
Other,A,D,-29.59253156791502,A,-83.3995621201995,A,C,0
US,B,E,221.89439834161573,D,-85.96931847521486,E,B,1
US,E,C,128.2473410215692,E,-197.3253329306531,E,D,0
US,E,B,-51.72918938487601,D,-126.34363689822206,D,A,0
India,D,A,205.6450182444104,E,-1.0930029013580653,A,C,0
Other,C,B,-112.39099569782623,C,-224.5895814006042,C,C,1
India,E,E,-17.80172577541375,C,-89.27641223898738,B,A,0
Mexico,A,B,-11.255379160907534,C,39.85416278892971,C,B,1
Germany,C,D,176.61536345620956,C,-11.26172606374103,A,A,0
Mexico,B,D,92.10475176674953,E,0.9499138121446236,C,E,0
UK,E,C,-47.39861056821474,A,17.82593941240494,C,D,0
Mexico,D,E,60.23953633647684,C,82.27642133770607,B,B,0
Germany,B,C,-45.967108947688764,A,-37.11892765357009,C,B,1
US,E,A,209.92480759086885,E,-76.78086091898196,B,C,1
Brazil,B,C,20.23539460205325,D,-37.449026531781286,B,B,1
US,D,E,-59.645300591842776,D,-174.85942009584775,E,B,1
India,A,D,-117.7037835493353,E,-220.11289250031237,B,D,0
Mexico,C,E,-192.78889032580116,C,16.522501796335515,A,D,1
China,C,E,-80.0850270485421,A,-127.97523670499031,B,C,1
Mexico,D,E,52.44209655986249,E,-29.109158034256748,B,E,1
Germany,A,A,84.4743380743004,A,-96.49551218341105,D,A,0
UK,B,A,93.1426639415453,C,-147.70051854258543,B,C,1
Germany,E,D,16.427588775382198,A,240.07082286531835,C,D,0
Other,D,E,-21.734678432741923,C,3.4246455147641583,A,C,1
China,B,D,170.39355837869746,B,18.413781518311247,E,B,0
India,D,C,34.419658189144684,C,73.00263796805376,D,E,0
Germany,E,B,82.02154088345156,E,-2.776718224708569,A,C,1
UK,B,E,-34.096982255698464,E,228.9738980946059,C,C,0
US,E,C,12.08521337822436,B,-40.9568753646995,B,D,0
Other,D,B,80.24158269861763,D,36.299260947169735,A,C,1
UK,D,C,50.030891997111645,D,33.440370435545105,A,B,1
UK,D,E,-27.285975899755005,E,-95.32866571569781,B,D,0
China,C,C,-113.97976911279164,D,17.730880197518555,A,B,1
US,D,C,27.64625037894793,E,-99.90595667117431,B,E,0
Mexico,E,E,136.5317110082436,A,151.80607926937319,E,E,1
UK,C,C,80.76554467019777,A,231.39391851972445,B,D,0
US,C,A,234.42043309629116,E,50.93642358677939,C,A,1
UK,B,D,-41.645401876195706,E,-8.479768906066743,B,C,0
Germany,D,C,169.1939185756992,A,15.725427341878873,A,B,0
Germany,A,B,65.95896103036813,E,43.6518606728259,C,D,1
Germany,E,E,58.05558883472045,D,-107.49823750802567,C,B,0
India,D,B,-107.76907466375832,E,47.907359013315215,D,D,0
Mexico,B,C,111.23570482712996,D,-26.383615023277713,A,C,0
US,A,A,-109.67447987052623,D,-98.1118190974689,E,E,1
UK,B,A,-221.01270682322811,A,103.37073685505767,A,D,0
UK,B,B,-54.870099347906056,D,27.076758058503653,C,C,0
US,A,D,67.72666746721727,D,-19.421133677819117,A,C,0
Mexico,C,B,-110.80484570309453,C,-13.717719129468128,D,D,0
Mexico,B,A,28.58000681490276,A,-9.611678567128036,D,D,0
India,E,A,24.197971842654464,E,202.76338665784203,A,B,1
India,A,D,-115.20767882401401,E,-71.02139415375142,E,E,1
UK,B,A,32.322486787842124,A,-42.8893069454741,B,D,0
China,E,D,117.14211063666538,B,-30.19028949705872,D,A,0
US,E,A,60.925934752062226,D,-141.87612160555855,D,D,1
US,E,A,-31.69576746513563,E,-12.29472464096401,E,D,0
UK,E,D,196.20316852527787,B,-126.41898565711634,B,E,1
India,B,A,11.426987868974424,A,89.97802721407545,D,C,1
China,C,C,-70.86652510861238,B,-66.58850974369976,A,C,0
UK,A,D,48.70208648969661,E,-89.70599266010544,E,D,1
UK,E,B,-138.51254205787055,C,-15.04041763949154,E,E,0
Germany,D,A,79.84514655134602,A,103.86293997206471,E,C,1
Brazil,D,D,-59.16175938200369,E,-149.54590359681885,E,C,0
UK,B,B,260.3945265987365,C,-214.88651905772383,E,A,0
Other,B,B,-129.92330072459652,D,11.215654353565796,D,D,0
Other,C,E,-87.32163058351816,C,-2.972155197731605,C,A,0
India,D,D,7.129157585018898,B,-146.39572151803029,E,D,0
India,D,E,-41.272776924390556,E,3.5977006360830193,D,D,1
Mexico,D,B,151.13684703584573,B,173.3405109930753,C,B,1
Mexico,C,C,-17.323070439189333,C,214.886067500326,B,C,0
Brazil,C,E,-30.98614311886159,D,-58.57178168236694,D,B,0
China,A,B,-151.83967447288802,A,184.79356273746149,E,D,0
Brazil,E,A,207.71750996553604,B,-139.08572496486838,B,E,1
US,E,B,43.59163899374501,B,-20.08741298660498,C,A,0
India,A,E,40.25799278879244,A,174.37912640455426,D,A,0
Mexico,B,E,45.88024582349322,C,-49.229407079143414,B,C,0
Brazil,D,D,43.91855673923347,A,25.79183519828237,A,A,0
India,D,C,-20.97744489885668,D,-122.5694433535046,E,D,0
US,D,E,216.35765176767322,C,154.7933031889771,D,B,0
US,E,B,-27.129401696323203,D,-121.16625871873478,D,C,0
India,E,B,-106.34765280755245,B,27.386261758290907,D,A,1
Brazil,E,B,-49.57818895016277,A,129.9127058503159,D,C,1
China,A,E,34.930378453293784,D,-72.35567554722438,D,E,1
US,A,C,-72.22729535701554,E,-5.261782689619223,A,E,1
US,D,A,-49.70798233163444,A,-23.98340459880351,C,A,0
US,C,A,-125.80657577595309,E,-21.751522490428325,B,A,1
Other,A,E,4.470698208930896,A,64.52872073431884,B,C,0
Other,A,E,-52.482084968808095,C,48.79771392598195,D,C,1
US,C,A,21.36367415862758,E,-149.43647022923497,C,A,0
Other,C,B,173.40649774333667,C,-31.312281328457725,E,B,0
US,A,A,-51.486529250820624,E,-2.693148889184842,E,D,0
Brazil,D,A,13.982622582432352,A,41.34946349305706,A,C,0
UK,B,C,111.50762802405892,D,39.9163700728076,E,E,0
US,D,C,-0.7816354160814559,A,-145.7969873277983,D,D,0
UK,D,C,188.76044292324275,E,-72.44044088991477,E,A,0
UK,A,D,-103.82162942053274,C,-182.64527951590438,D,D,1
Germany,A,A,-90.56338650394049,D,73.81054751136617,B,E,1
China,E,E,112.94962087896884,E,44.99925390261221,B,C,0
China,E,C,3.0683556115345945,D,-92.6292895928735,C,C,1
China,D,D,-81.307157926027,C,63.02583767931662,E,E,0
India,C,A,116.72267915998474,D,-78.08502801146923,E,A,0
Other,D,E,-158.62601956620628,B,-159.4507108218882,D,B,1
Other,A,C,-23.97094565861906,B,18.066097123095297,C,E,0
Germany,D,C,84.23801444179799,C,5.67534813170626,E,A,1
Brazil,E,D,42.739023474506126,B,-3.487814438127943,A,E,1
Mexico,E,A,38.67425655886984,D,-13.874104632946151,C,B,0
Brazil,E,B,17.732735932672412,A,-84.34913585661069,C,B,1
US,A,E,10.980253635311094,C,16.847822715655276,A,C,0
UK,C,E,-17.338827774960343,B,62.77844231065013,B,D,0
India,B,A,67.63963791282507,A,-94.2879005231969,A,D,0
Germany,D,E,-94.50465452979417,B,-39.79268314659895,E,D,1
UK,D,D,125.29482191300221,B,119.93014779454352,C,D,0
Germany,C,E,105.78435426995321,B,47.08794220455796,E,A,0
UK,D,D,49.282916703063194,C,39.19451192562545,E,C,1
US,D,E,81.27096779462258,B,-1.5028080792774094,D,A,1
US,A,D,-196.4004281257378,A,41.02982718762191,E,A,1
Germany,E,B,-20.736401997654646,B,37.84752643322661,C,C,0
US,E,B,172.5777187012156,A,-36.044925789649795,D,C,1
Germany,C,A,-135.50738522132144,C,95.22930368237668,C,E,0
Mexico,B,E,-82.87059581953132,E,-124.00409716628732,E,E,1
India,E,D,8.971059098127245,E,77.55738682637684,A,E,0
Other,C,D,-26.500644069266627,B,-122.7260218907345,D,C,0
China,D,D,50.78528166495278,C,-191.52290162352912,D,B,1
India,E,E,-105.21704650979248,E,61.37624925990583,E,C,1
Other,A,B,-102.30460550121134,B,-17.905658723990832,C,E,0
India,C,A,-17.744748252778127,E,72.36462212609507,A,E,1
Other,A,E,-94.45688071608701,A,67.49014076160249,D,C,0
China,D,C,-117.5399659377576,B,46.81207664338843,E,E,0
UK,C,E,43.58247030379992,E,15.037658247001282,E,C,1
India,E,C,38.21808878557692,B,-101.78382681611427,A,A,0
UK,B,B,-43.639528202573665,A,-22.741713486838858,A,E,0
US,E,B,-16.73166356946152,B,43.87201139354788,C,C,1
China,E,D,-100.4519644377109,E,2.4476052498342313,A,A,0
China,B,D,56.68475936601458,D,69.70338637299007,D,C,0
Mexico,D,C,192.80055620536837,A,-84.64638568588529,C,C,1
China,B,A,-79.1406239626317,A,160.7710738309683,B,E,1
China,B,B,176.00554920145387,A,20.202616136686878,E,E,0
India,D,B,-43.444610879801324,B,-57.15010776158507,E,C,0
Brazil,A,E,32.44188665482899,B,-70.46698010117687,E,A,0
UK,B,D,-375.197513920815,C,14.369708339441905,C,C,1
Mexico,B,B,-199.6612851188603,A,107.20588298905128,B,E,0
China,C,B,-21.69114728462283,D,-126.71244280245774,B,B,0
Brazil,C,E,-131.33000311433693,C,45.83374680616781,B,E,1
Brazil,C,D,138.93595200543234,E,46.24499010559961,A,A,1
Mexico,B,B,2.779052672685885,A,-120.00357691483714,E,A,1
India,C,C,-17.634609401241974,B,-23.2061602264438,B,D,1
Germany,A,A,-202.93065667849982,A,-236.95622432274055,E,A,0
Brazil,B,B,-125.39783459710397,D,51.537176987560386,D,C,1
Mexico,B,E,117.05540615304358,E,34.669117115577656,C,A,0
Germany,D,A,-126.44324423790164,B,-26.187532366161868,E,B,1
India,C,E,-77.84303175175043,C,-70.98092850788966,C,B,0
Other,D,B,73.92839685592331,E,64.01763586160561,A,E,1
Brazil,E,D,-17.95458653922867,D,29.89554221850063,B,E,0
Other,B,E,-6.642984252935272,B,26.465569129207466,A,A,0
India,E,A,-80.15337147503229,A,185.7936419318914,D,B,1
Brazil,E,B,-23.090190217773383,C,-160.55613775704657,D,E,1
Other,C,E,-71.71954354062207,E,115.8420397784379,B,E,1
Brazil,E,C,-24.029018209742052,C,-8.24918279126614,A,A,1
Mexico,A,A,-91.72250259255208,D,-6.140577740140417,D,E,1
China,B,E,29.92113504492624,E,181.59245434954448,C,A,0
US,E,D,-178.97762520992703,A,-97.86518011973084,E,B,1
Other,E,B,81.37943618352699,E,-24.759461495171713,C,E,1
Germany,C,A,2.6240080621423485,A,119.33395296884231,E,E,0
US,C,A,-11.692497158262086,B,79.27203962364904,D,B,0
Brazil,A,E,-148.36720327388903,C,-77.49171093144149,A,C,0
US,A,D,101.99642736975716,C,-109.0110998508477,A,C,0
UK,C,A,5.224406999469669,B,-147.009276626058,A,A,1
UK,C,C,-12.235987273415315,C,57.11892094916063,D,B,1
Mexico,A,B,-49.1884550380174,D,-141.67858244577172,D,C,1
India,C,B,-11.175662300623566,C,108.87151249559244,E,C,1
Germany,C,D,-20.61208492445778,C,-117.74959370913034,C,D,0
Other,A,A,31.790090053700148,E,28.3080997124095,E,B,0
China,D,C,245.21253693938357,D,116.38261204755374,A,C,1
US,C,C,23.718799389561863,D,-83.10339084420086,E,A,1
Other,B,C,-3.9059058000122326,A,55.535238083529315,D,D,0
China,D,E,186.30747231984057,A,65.4425925209152,B,E,0
Germany,C,E,-75.41545990700045,B,50.103127867088325,D,B,1
US,D,A,-56.724039789444625,D,-47.050648643457805,D,A,1
Other,A,B,-92.5680740007845,D,15.35061264645351,B,B,1
China,D,C,-48.49348892041559,E,-114.51432236972022,E,E,0
China,B,C,64.54931784330186,C,-82.77484947798551,D,A,1
Brazil,B,D,102.0043145955887,A,85.30312450382114,C,B,1
Germany,D,D,61.25367089769257,C,50.14424445587742,A,C,1
UK,D,D,-25.718224351419444,E,-15.29788658534269,D,A,1
US,D,E,-46.50772641072777,C,101.06421053653239,A,E,0
Mexico,A,E,103.77374222484632,E,-44.23986108700928,E,A,1
Germany,E,E,91.30480847248073,A,-239.33241407420414,C,B,0
China,C,C,36.89504458940118,E,-59.5191663695119,B,A,1
Other,D,E,-128.2198912962235,E,7.584762643692677,B,E,1
Brazil,B,B,73.66482412399237,A,120.30433453205332,C,A,0
US,D,C,29.189807978670018,A,-111.78230567584589,E,C,0
China,B,E,88.05622513611883,C,-24.230328864075304,D,C,1
UK,A,D,77.67249790932314,A,-53.1736840524752,D,B,0
China,E,E,96.98642363898425,D,-5.139984519886209,A,B,1
US,B,D,-89.16014647951744,D,63.518336609698814,E,C,0
UK,B,D,-123.59889939118605,D,-76.10684707596349,E,A,0
US,B,B,34.36623122471974,E,-57.33138477307092,E,D,1
US,D,D,-144.15929052343958,D,-16.139719185542145,C,C,1
Germany,A,B,-75.49912604085395,C,-146.89288204849473,A,A,0
India,D,D,141.84758958300233,C,45.400331538249524,D,C,0
Other,C,B,43.609274040059375,D,-18.757615461456762,A,D,1
UK,A,A,113.54324705905212,B,44.42695506709283,E,B,1
US,D,E,-25.119695479497572,E,44.266626662138634,E,C,1
India,E,B,9.503422952615583,E,139.02581675449807,A,E,0
Brazil,E,D,32.909267854274525,E,49.294368554152705,D,E,1
China,E,C,-31.762903520178632,A,43.18829888813013,D,C,0
US,B,A,-3.105213062804133,D,96.89953500078954,B,C,1
China,D,E,-49.80562628745233,A,103.94917766589447,A,D,0
Brazil,E,C,36.67123859509464,E,-84.32285744641203,C,C,1
US,B,A,-75.86655704617573,D,-95.25341725290832,A,B,0
US,C,B,-60.362373851483156,C,-162.18272999337086,A,E,1
India,E,C,-185.60330099708273,D,-25.676237509966576,A,A,0
India,C,C,-89.36382538587395,C,-16.742243790461984,E,A,1
Brazil,D,C,91.59881418439201,E,153.7750844934058,C,E,0
US,B,A,-131.14190743546072,A,134.07545652801304,B,B,1
Other,D,D,-40.620134611825385,D,-74.46404398142641,B,C,0
Germany,C,A,-31.68993258630632,B,93.90930879366985,C,C,1
Brazil,E,D,-14.13404013461891,A,35.41680211700172,D,A,1
China,D,C,-123.0717160656704,C,99.6487593070335,A,E,1
Other,A,C,-51.47011248116432,A,135.24949427716822,C,B,1
Other,A,A,66.13351134330838,C,144.85451793852852,E,C,0
UK,A,B,31.616825522426396,A,-121.62136488935582,D,D,1
India,C,C,2.024481853300477,E,-54.28211056157372,D,A,1
Other,D,B,3.913743737113916,A,-30.165549150678945,E,E,1
India,B,D,-71.03476926278435,A,74.89392832649884,D,B,1
India,D,A,-15.537168884454866,D,36.41787230760437,E,B,1
China,E,D,-9.736928868154852,C,161.2102701900611,B,A,1
India,C,C,-5.37286877759766,B,25.999333695196707,E,D,0
China,C,D,164.68564056784908,D,-13.893563083721697,C,A,0
India,A,A,4.049563282589804,C,-119.78281724460109,A,C,0
US,A,A,-78.65462239879493,A,-37.72233618524683,C,D,1
China,C,A,42.59889281618214,C,40.98122676628108,E,C,1
Mexico,B,A,15.89094700581877,A,-57.4658528136458,A,D,0
India,A,A,250.80779792978583,A,61.87313959488265,A,C,0
China,D,B,19.314902888952325,D,21.38765197840092,A,A,1
India,C,C,141.92624808948977,C,-85.82015560351863,A,A,0
US,E,D,70.72264299417151,D,15.167359519523085,D,C,0
China,E,E,-72.82353355576205,E,-45.193641310658975,D,B,0
Mexico,B,B,-188.31866402142802,A,-100.41183530462503,E,C,0
Other,A,E,12.379622768891249,B,112.84446934193626,D,E,0
India,E,A,133.02454681614935,C,-174.88984528993495,E,C,0
UK,C,A,55.371152416429815,C,-100.08936759668757,B,E,1
Germany,B,C,71.16165483440324,B,-17.765373982844594,C,D,1
Other,D,E,226.55943201484786,D,-82.48128992610701,D,A,1
UK,E,D,-89.69527839488802,B,21.455434236895,B,D,1
Brazil,D,B,-3.3598753180943257,E,-186.83371748860583,B,A,1
UK,C,A,-123.36960815086016,E,-31.332456332418314,E,C,1
Other,C,D,79.22876179427475,B,-43.604243648449255,D,D,0
China,D,A,19.38968057108839,B,-126.72905935496317,A,D,0
Germany,E,B,79.34715943566893,D,58.001309075614785,B,E,0
Mexico,A,E,-128.3271269136569,D,-142.66171318630654,D,B,0
China,A,C,-118.89559779263854,C,-177.1218516117894,B,E,0
Mexico,B,A,187.29634937399533,B,141.45410491243416,C,C,0
Germany,C,E,116.82598332296956,D,195.0720715322099,C,C,0
Mexico,B,B,-7.401777858802376,E,50.645254703989785,E,B,0
India,B,E,-53.910309541970214,D,-63.91318175409501,C,C,1
India,C,C,-78.37208903082401,B,80.19299101211402,C,E,0
Mexico,B,B,-17.04180828877323,C,33.09439159711106,C,C,0
India,C,B,-172.97860607097195,A,18.1493063691225,D,C,0
India,C,E,40.239926087541974,E,45.92153430578428,C,E,0
US,D,E,-260.4764806553994,C,28.150578722362603,C,D,1
China,A,D,-38.4587366614277,B,33.29399977823611,A,A,0
UK,C,B,29.06124649033513,E,5.061138773718969,E,B,0
Brazil,C,A,-26.3790319293624,A,-1.1942112222485781,B,C,0
Mexico,B,B,110.70372413253007,E,-10.454701072701425,B,E,0
India,A,C,156.05265452708673,A,103.92361876237273,D,B,1
UK,A,C,51.09489688577485,D,-102.10428991397447,B,A,0
UK,B,C,114.79759402058384,A,-13.113817150749608,C,B,1
Other,E,C,-79.6609659184255,A,-167.50803214340354,B,E,1
Brazil,E,A,-57.17209853242152,D,0.7765721317575169,A,B,0
Brazil,A,A,-93.17068922601653,A,137.12254473113066,C,D,1
US,C,A,109.0655965739981,A,-115.14961963466368,E,D,0
Brazil,B,E,-148.74192522137767,D,-52.681455792576195,C,A,1
Mexico,A,D,-9.753757451542997,B,-127.43803727190168,D,B,0
India,D,D,-56.210788870547916,C,-40.72271418871119,D,B,0
US,C,D,-12.187551158105862,E,116.57247051735366,B,A,0
India,C,C,99.9578063393672,A,222.23562179505913,D,B,0
Mexico,A,E,118.35957714075353,B,107.59527535255151,C,D,1
Germany,C,B,36.59135507460172,D,103.72021774559744,E,C,0
Mexico,A,B,114.58485989681158,C,-64.41779680714697,D,A,1
Germany,C,B,-41.13872901704694,E,65.25950223224112,B,C,0
Other,C,C,-112.28001482408408,B,-83.04674023786771,A,B,0
China,B,A,-131.28604886993543,A,18.343922967763234,D,C,1
Brazil,E,A,90.73827937759816,D,-272.28403433649606,E,A,0
US,A,E,56.93824951798594,B,48.95135143483448,A,D,1
Germany,D,D,37.87307614456166,B,-52.225846538826474,D,A,0
Germany,E,E,7.272321490607409,D,-95.85698959370876,E,B,1
Other,B,D,-177.04125323789762,C,-81.09299920233198,C,D,0
US,E,C,-232.0528362096763,B,-68.194194230353,D,B,1
Brazil,A,A,122.63489206715414,C,-8.725198266355124,D,B,0
Other,D,B,62.389723018582245,A,175.3626480583121,A,E,1
Mexico,A,B,253.05998534857167,D,124.08406421070714,B,A,1
Other,C,D,100.30976830996552,C,-127.82474414019222,E,D,0
US,C,D,-118.81681097966481,A,19.643738594066544,C,D,1
Brazil,B,A,-69.19980421382785,D,-20.18160318435791,C,A,1
US,A,A,27.424839215323193,C,7.94590731332247,D,D,1
Other,C,E,-74.28936948629745,B,65.49242110527483,A,C,1
India,C,B,89.79079866784937,A,69.74825052081407,B,B,0
Other,B,E,94.97388544299406,D,-132.69459923046225,A,B,1
Germany,B,D,114.08054290126042,D,33.00648116440597,E,A,1
Other,E,C,218.7312445870392,D,-23.19961770332634,E,B,1
China,C,E,96.53984913321571,C,-154.78519152817526,C,C,1
India,D,B,236.49067360987908,C,84.84402933208987,E,E,1
Mexico,E,A,3.7528445442567318,E,20.194880306172454,C,A,1
Other,A,E,21.285910992538636,C,-8.865619622139285,C,C,0
China,A,A,-30.431361160299236,E,148.6468547074158,B,B,1
US,A,D,113.4802105006774,C,-58.036639522206634,B,E,1
Germany,B,B,-9.406500598796088,C,89.53367586661685,E,D,0
Brazil,D,C,-28.389179224733034,A,17.135073704000536,B,C,1
India,B,D,50.067069683095674,E,-58.97409835394062,E,D,1
Other,C,B,-204.6164473999104,C,100.2388331354932,A,B,0
US,D,A,-146.06437922218788,E,28.923610793180142,B,A,0
China,C,D,-52.41494548709396,E,112.64554024742803,B,C,1
Mexico,A,C,-13.31719192415839,B,-33.473807659061045,E,A,1
UK,C,E,-238.76845811955567,E,88.82451222643226,C,C,1
Mexico,D,C,-33.23215971543772,D,306.2875955618134,D,C,1
Other,E,D,-35.35933894787567,B,-57.117297877804795,C,B,0
China,D,D,-116.63894153774027,B,-29.4633691241203,E,C,0
India,C,B,41.635321310704974,C,26.66778547093398,D,C,0
US,E,D,6.674829024670827,B,-123.14017097573067,E,A,0
US,A,A,42.69312527699459,A,222.7241957099257,E,E,0
India,C,B,54.58607239627275,A,-103.47602936280151,A,C,0
UK,D,E,45.481589254880795,D,-151.72642311965976,C,C,1
UK,E,E,186.18232581391922,B,-14.552772923558685,A,A,1
Mexico,A,C,-105.20974693544926,E,-53.87762852354372,E,A,1
Mexico,C,D,-83.74222415254839,A,-55.71195064902877,D,E,0
Mexico,D,E,-100.67352596787092,D,-74.08839712934711,C,E,0
US,C,C,20.480675246054943,E,-96.62982388468384,C,C,1
Brazil,B,D,-123.2395020226338,C,-19.94055265971152,A,E,0
UK,A,E,-4.113627419353493,A,188.60398943611577,C,E,0
Germany,A,C,-6.095420510720769,E,83.7063431969398,B,D,0
UK,E,E,-3.7889990343102884,C,-122.75461306059216,A,B,1
Mexico,C,E,179.49080080086551,B,-13.782755112136794,D,B,1
US,D,D,-163.08811960755276,B,6.602685958748896,D,B,0
Brazil,C,C,72.60993777095835,E,97.95396052363596,B,E,1
China,B,C,-258.3909947614621,D,-163.8692464516492,C,D,0
US,B,A,-71.59597945545741,B,20.251748986615357,B,B,1
Other,A,D,-73.29807477405316,B,54.28110131729581,A,A,1
Other,C,B,55.6765914339568,E,280.6746699607668,B,A,1
China,B,E,246.76445742036032,E,35.638169254517074,B,E,1
China,E,B,29.69171301726401,A,59.054485416290504,D,A,1
Germany,C,A,-10.929497415071408,A,168.34074295027966,B,D,0
Brazil,C,D,-84.17313671304849,B,-36.47709170954692,E,C,1
Germany,A,A,175.17739544469703,C,0.10385283788691478,D,A,0
China,A,C,-8.272225591287281,D,-129.18916960954525,A,C,0
China,C,E,-133.77985045114121,E,102.14024700911521,E,E,1
