RACE,age_range,sexuality,birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
White,18-25,Bisexual,67,15.159976627589137,-141.7192823484236,-98.04660556083752,45.381744691032424,C,B,101.88870801400553,-48.95528486825535,-50.58392196572255,A,82.3244155847413,282.42048548549275,A,B,258.0092713481472,196.1537012234969,-94.5345410852943,1
Black,36-50,Other,20,-140.16478694466264,109.92403240919155,15.12669518585692,-168.30146619683805,A,A,-70.36316846627393,-168.406215201459,13.66318416778714,A,99.43847753795848,-3.055356428457314,C,C,-27.86319918566979,-55.878921916313196,-5.7587465769299975,1
Asian,26-35,Other,70,0.4251856478326901,-29.224427717561564,76.72659138826565,89.34863114702365,E,A,-32.58329242737384,67.19283415100658,-31.706020609541607,C,48.95427129496716,-58.241850339703284,E,B,-39.63518453591712,-117.45895697725915,-115.88049665912683,1
African American,26-35,Homosexual,37,-32.87725338359497,82.07834859623895,-97.90495916312054,91.75163833481864,B,A,-104.8230816735481,-68.62930001379756,51.14862572533979,D,-79.2696217022083,53.95108585397388,E,B,13.723588948390525,-33.538812285739645,9.648797758975926,0
African American,65+,Heterosexual,20,128.98761146381884,69.42652237283787,64.14692636944596,-57.871047469470106,C,D,140.04384087335586,-140.7205982521338,-88.64385894513612,C,36.93400330546474,-70.76329555341452,A,A,-33.93303106372609,48.82098655806439,-71.07546451670062,1
White,26-35,Heterosexual,21,-62.260870932739785,-84.45635032332359,-176.4888682747809,74.58962316150776,D,A,38.60128126354972,-22.8194247973596,200.06080042894902,A,-23.613987309222043,-38.02181450019239,D,B,122.88172593454489,-81.54396316158719,-80.19365293572166,1
Asian,18-25,Bisexual,27,211.0578312065826,-67.03719048798061,50.661111593479816,22.133234558642116,E,D,32.630776518804986,-108.23283496619528,-99.76158124067295,C,-143.60504646024233,4.805319014225479,B,D,16.3335464032096,-117.8676443321735,105.95877718998177,1
Other,18-25,Bisexual,45,17.697712175094384,10.225679344239277,24.748938929768002,-94.8936158055087,C,A,-84.6525553405634,128.48106329424073,125.06610049437337,D,-26.209613796845773,-25.08467911082681,A,D,99.79035892809293,-68.83857646060483,50.95786481741095,0
Hispanic,65+,Other,30,55.23747367356157,-42.84828855270805,184.78869048415598,-189.52777696089942,D,C,-17.646676752909816,-33.35482422211692,-97.95635078481448,A,-71.48250293938476,105.56198485774246,D,A,-7.4690219436821845,-139.21128364980154,-52.911706069905286,0
Other,65+,Bisexual,56,85.27545985713174,6.081557159710349,-185.72057974105888,204.0839308903804,B,E,-111.64355161651889,-13.71805019677102,-97.69129376499265,E,-48.13858649038442,100.79555567803082,D,C,61.10888927149397,37.792899247799554,-65.74615515012599,0
Hispanic,65+,Bisexual,23,-0.9905830109104097,-30.84184009857878,-73.29625270607755,-41.378534669936,A,D,-101.64662581571314,-151.13614320541944,126.15794825545001,E,57.959136674217646,-142.03867229257162,C,C,-11.845439812453922,-88.66362921040339,-95.80041267351132,0
Asian,51-65,Heterosexual,38,-118.67678369932389,-16.598636100629836,-20.460320931081117,280.4032412756507,E,C,-64.42994685918681,84.58291855927766,-61.28239306618044,C,16.090355616213913,134.07459320139154,E,A,52.00401606616458,142.47069806960963,-13.223709503775769,0
Black,18-25,Homosexual,37,7.122362190488965,-4.130233833355507,96.63260895817804,97.80567294823895,A,B,-47.42086145532411,-208.89988253566565,99.39751707775196,C,16.2182293487484,59.91602364509207,D,D,109.16989540903472,-19.951621200943087,-90.1171147306495,0
African American,51-65,Other,69,46.89742292556767,56.2292923963921,-65.13451591927077,-201.59966613808425,B,A,-98.6539840043886,156.40709206204502,-89.95511873212436,E,-114.98063085166844,47.37173186643091,E,C,-35.40418013531165,-203.65197044212812,122.14328306099709,1
Black,51-65,Homosexual,44,131.49311853369827,19.929775142389076,48.49845275236477,-25.830006288321307,E,B,-189.62534734098278,-130.19392895006524,-43.082528871085046,D,-76.71744340174641,-84.55981584917579,B,A,43.88221395356733,46.71277719267684,-123.727578805897,1
White,18-25,Heterosexual,35,-122.4235999469156,-28.442599703872208,-65.29975890664284,-26.44966438079419,B,C,52.96843531143315,140.73752025424366,-29.005457673067838,C,118.38019200363786,32.89298061137611,A,B,-117.8419785880658,-40.60820986866562,145.58708679087323,1
White,36-50,Heterosexual,26,76.74950756989006,-29.862380250585673,47.470917607804374,-236.78639648703387,B,D,18.75159395541401,-100.84262203993484,93.72292961991675,D,-55.350501310589095,40.98074338721336,E,C,-16.40498690197718,46.38968713629447,30.071800862183345,1
Other,65+,Bisexual,63,119.38561922274069,-142.3648854496675,-145.4087611924354,-185.91775428774562,E,A,-92.51277776118869,-36.817821212672335,-30.10968660171654,E,-7.563951503503604,148.30942136191376,D,A,-67.44869030672058,107.52563508220354,-144.7079626571621,1
Hispanic,18-25,Bisexual,61,-95.04456221232383,-82.83364564053544,4.771234788221778,-41.01320937123733,B,E,133.021091354864,-178.51278105135623,40.18910004114872,D,12.655636607636959,-45.46267176514689,C,E,-92.08148050946437,77.20925251580665,187.80755783288382,0
Asian,51-65,Homosexual,57,-131.96522286496315,-90.16283927244987,-18.183335706170116,81.57685680863388,C,D,-9.114039052322806,-46.52358669719165,30.27767279359241,E,-68.51074210840315,7.752333848959195,B,A,-6.689767326629929,62.09718365281059,32.87625105297981,0
Asian,26-35,Bisexual,36,115.43598312124446,55.962282553289924,22.161175114396332,-86.7160493583486,A,C,-19.258240098950708,9.66883270351225,150.0248800100026,B,-57.9488114447816,26.604799888742686,D,A,109.9588924713712,149.11959777334732,-68.39123318425379,0
African American,65+,Heterosexual,68,-64.36973159246084,173.10283017218302,-16.549664173807297,-59.26086377364839,C,E,134.94490070963604,176.28413770940492,45.46102674646527,C,21.79382841258518,-44.073130373940174,D,C,106.37967325212603,-28.288889566788434,64.43004646139843,1
White,18-25,Bisexual,59,94.68663665041164,130.94089098242,82.45112034105185,-28.738585863396498,C,B,161.99540513780022,-11.484071260245395,25.58188257740174,E,165.56930367571292,155.58384059329958,D,B,120.70034533355599,-20.448452063672697,-39.34150142262845,0
Asian,65+,Heterosexual,72,10.888209487611649,-175.34140927256604,220.59468516906594,-97.97635404583846,A,B,-113.72804637363956,-46.18459269298572,200.75995396840852,A,-83.45383959167819,-60.89723721287229,E,B,-192.64671701859467,-66.40518756436256,-13.845298914450014,0
White,65+,Heterosexual,72,-41.534571648938865,-53.725535433409114,18.841316573422002,-16.344132088561995,A,B,-69.12773771722993,-8.837573188434304,-7.101072311683152,D,143.05161228470027,-222.42057842800048,A,B,43.537116304638076,-113.36371851712876,-179.42423840331568,1
Hispanic,65+,Bisexual,31,30.89010933325162,28.064109794144475,-53.502719483060005,174.8354530019975,A,E,-104.91847860275054,4.242284896604625,29.99645788735068,C,23.793668456151877,71.89002395644184,B,E,84.37387228102378,-97.44670328749292,-54.822149518896815,1
Asian,65+,Other,30,27.08844859867956,36.93474026595143,-230.97211381202095,-101.93649714509914,D,D,71.88558572067156,172.85586794082943,55.62747109506719,E,175.22196090190926,126.67227192254946,B,E,218.7702667782402,106.20527417142105,66.63426548284063,1
Hispanic,26-35,Bisexual,28,-138.42359335029798,104.12284070257334,-25.665093690884312,-133.96715574050165,D,E,-151.64577590047773,148.00132515549654,186.18625237425636,C,-21.306848740418516,177.50322167375828,E,E,139.0014768777349,-38.958306505425554,-70.972030670321,0
Hispanic,51-65,Bisexual,55,-162.24513803076997,3.190011855246549,-4.641233074401108,20.925156236594685,E,A,-10.991034216493317,44.28956545836058,-77.03180437285192,A,3.2138359071279696,-28.099249612008514,A,A,32.356056643364305,-44.15788790481027,84.68769315374469,1
Black,26-35,Bisexual,39,128.48090858123757,48.988415709918534,79.44775429372108,-82.23517739471751,B,B,137.27289700105138,66.23107082451357,-70.7434520695498,E,-129.18389418488098,-126.77818527903287,D,E,46.49048864063916,-8.118242441662542,-49.17173900440809,1
Other,18-25,Bisexual,78,-138.64648067940448,-168.2121685380929,28.990675296016317,103.78170123405603,C,E,113.18409489738292,49.11208498528376,-12.73424843040245,C,17.700718856992502,-4.847989513103349,D,E,-43.32722656143442,151.13705628287263,109.17443850085479,0
African American,51-65,Heterosexual,59,-19.71226435544055,64.02227220659196,-139.87243368760863,-3.7989038151465424,B,E,-146.11570842056275,-54.945774952438306,79.48596658253338,C,-94.72179647504178,92.23815185696209,D,B,-150.92423035181326,-16.429933397555267,-106.34236041986078,1
African American,65+,Homosexual,21,-160.2471339238001,-34.973073877244786,13.604855381937304,-23.012080537034503,E,E,139.87818352868388,87.32814137676218,-13.222393730625315,C,-52.97959834380779,65.31908515854477,C,D,97.5519419210221,87.26757463851703,-37.25155837961515,0
White,18-25,Homosexual,36,-12.192123095094312,-63.246847857294405,-114.51368350778046,10.80152754407445,C,E,74.17307236865021,112.4226051437075,-3.8062633371056633,B,-41.266158383064,74.9897368366949,A,A,-168.2496461117261,108.21218813655508,17.75421015169657,0
Hispanic,65+,Other,69,-79.7209817246379,18.21947820476188,48.62646602597741,-87.9505193253157,A,D,-70.12023875904067,-129.0402252178886,-3.3127244209471858,D,-136.10327001590912,49.590368901242336,D,D,-18.6419360909821,-8.705735914588061,-42.16122354647639,0
Hispanic,51-65,Other,20,-28.709246930872922,29.76132282925601,28.386869431058916,-147.69147151518695,B,D,191.82606495030876,-105.859368239768,-33.00104433025306,D,142.5287124806708,-177.780264133739,B,A,101.69793444808226,115.32773712843556,-22.88990517879272,1
African American,36-50,Homosexual,53,95.12027860173615,67.91786717753911,-17.60757300320419,24.41399785826228,D,C,-101.84569178854159,-142.7181656235379,-33.1409382252383,A,29.690932965505322,-141.42205304177486,A,B,-52.768059958717295,-93.84580823483061,14.63656394356744,1
African American,51-65,Other,70,-22.33604844304479,80.84525407902426,172.62867512763228,25.360622913948795,A,C,-201.05088310510055,-146.36828043580564,21.38407739374827,D,-150.75265238871503,-98.1770814020432,E,E,-115.77918271410485,-40.70153890518576,27.218590246790868,1
Black,51-65,Bisexual,31,115.83934454273349,74.5597008646908,-29.12527858542049,-18.48367303219318,A,E,50.45391702098587,194.8040870837176,-69.92943410624625,B,106.37577910902016,27.71232854114734,D,D,-4.387676728891869,-59.66166723458491,-235.0207813742164,0
African American,51-65,Heterosexual,54,-4.480969016258429,121.36655528288836,-98.37326252011334,134.92206670421325,B,A,-53.19317972960119,47.20863724410656,116.41040089572195,E,-45.97559044846116,-51.67603086988268,D,B,71.29466113715193,-90.95529104062544,71.4512476498488,0
Other,26-35,Homosexual,25,-103.01203081555744,58.633707394606674,64.89329091860883,-183.89237843484133,C,D,-147.39191800046163,-269.0419518189831,-18.7174068469158,B,177.77378844949743,-27.607896714718528,E,B,155.15202796183618,47.35506270211045,36.91561651325154,1
Hispanic,51-65,Other,76,-3.1145851359059584,-39.0348469540523,-11.163860354328168,-167.16407390698882,E,A,96.45285388246324,29.68845030717982,-34.292029051397286,B,-65.05284346469989,-29.1213459620229,A,B,19.23500658230181,-108.72770403445551,5.558183293189038,1
Black,36-50,Bisexual,47,106.63920301885601,-55.25999749137098,-113.81396535383503,-86.83753380512884,A,E,-120.44190524597713,53.73300470069542,54.755674831132254,A,-77.82921149286696,-30.121404739631913,E,A,-61.49314754476711,-136.35456536254188,-11.034076929663245,0
White,18-25,Homosexual,58,200.81951226202906,-20.049535327985552,-229.23675083761475,183.2578644275279,D,A,-92.45262182503899,-97.62676267674135,119.39599001269488,C,-97.16440990271539,-30.44456431528062,B,D,-74.3474989523742,-64.52624845979295,-78.73549382731778,0
Hispanic,36-50,Bisexual,34,41.328997214269094,88.40965589667023,-122.72325463851293,-75.79023600096029,E,B,-122.21039460226733,142.67164797499586,97.18559333484652,B,-159.80913018791722,-120.6607776355703,C,D,13.531331742651338,190.09190354806643,116.75341781771651,1
Black,51-65,Other,73,111.16160755245438,61.50178085167644,94.11686538276234,77.15825417146476,A,C,44.49342309936754,-119.63195203957395,158.7275315938025,A,79.62893121173208,-88.05979439922679,D,B,-180.85368162270368,-19.042140838006834,293.44602957272997,0
Hispanic,65+,Other,19,82.47391813398089,50.21080242365268,-142.1511260808233,-45.40537442028681,D,A,40.138872085226595,-62.52524519031834,-54.61934458951278,D,-124.488637909849,116.58737113336714,E,D,-87.41875916500035,-49.859356388762144,114.19311566882915,0
Hispanic,26-35,Homosexual,63,-34.34293325531867,1.3099378980320038,-223.06969976566884,5.630582136918042,A,D,86.03927884178901,163.6759208281157,-141.406530678055,C,42.63988808985181,121.48228424756653,C,B,45.20386307985334,120.16453419128045,132.09887064047703,0
Other,18-25,Heterosexual,43,-40.763566938840384,176.91583127337404,148.50089961650866,-46.94103452624056,C,D,-68.05353052418937,31.987998591389488,60.86239589881563,C,-81.14029342041849,14.176656754161831,D,E,114.57749741192393,-81.66663527074948,87.18456928204674,1
Black,18-25,Bisexual,47,-68.67598988539648,184.52469419349416,58.02772800896808,220.6853622345507,E,D,-59.645435699042196,-34.50490046412531,10.163118431807106,C,8.588650987394052,-42.47286577914728,E,B,101.41928645541695,-185.6061334344449,109.63187021540308,0
Black,65+,Homosexual,39,60.990700588571954,165.39035995518358,114.43839703628645,-114.72180190170648,D,C,158.28947583291927,-36.43149194418429,-44.588916407601864,C,69.09758249973156,6.636213196729093,A,D,154.6935860919872,-142.0352488365075,-101.76398542385053,0
Black,65+,Heterosexual,69,91.0368175686452,-50.42349345163654,-92.37898702169723,21.589763622937703,C,E,-198.52971778728522,228.95704476052495,-230.27617770967314,E,72.37022427129908,-44.0390538938198,E,D,45.96509034331608,41.09353323486107,30.431035086940174,0
Other,26-35,Heterosexual,46,17.08434636713988,85.03699907307653,17.801432677469766,72.84172835639498,B,D,-124.81354534569167,51.73881614617692,41.27104269808679,D,100.93621522440475,26.62841699002414,E,E,43.18805883108188,5.9420158185008205,12.782175364652021,0
Other,18-25,Heterosexual,64,-112.78713500650339,127.25187174603205,-91.30862717199442,62.22231931928962,E,A,-75.86336246192396,-4.648114356593944,108.21152603647946,A,-14.399918463406763,24.96805192415002,B,D,-82.21208301785072,-165.04885496322578,95.3804629878419,0
Asian,65+,Other,35,-101.41519149997629,-48.84101013825294,-137.7128811167336,-206.00406535843177,D,E,-48.45450086914564,-1.8142434089551212,29.7751034786873,C,8.126572808208147,80.78765463734963,B,B,58.71569131125764,27.172074536644804,-89.82005149958889,0
White,65+,Other,33,-4.915413256132314,10.640515717167274,20.11256101220045,91.72174659520893,C,D,-6.909618065290964,-136.64301075209968,-123.31828252399184,B,96.46126799581958,101.68826015506744,A,B,62.20178146867651,84.02769023304066,53.09853829945838,0
White,51-65,Homosexual,79,-75.41610728860257,-8.80441205714018,-75.33744540830914,18.017144006167978,D,D,0.9680027691455718,-23.272018975647725,-195.74072281687165,D,23.585962123658188,43.31008266566772,D,D,-52.071467191371624,-126.96486497247103,-31.608977856608345,1
Hispanic,26-35,Other,52,85.01379244867985,104.5836225200403,-29.78137427849085,-53.24548295042057,E,E,-25.391166212661147,168.8042437703421,114.61196285110972,C,-1.3039649967767795,-34.78387075388216,B,D,102.24466918631461,45.18509719313749,-124.69081222551057,1
Asian,65+,Homosexual,19,-215.14735113991347,-42.827890493021336,-63.96749291467402,-49.448860101930656,A,B,155.7122011563939,-134.25892371301134,-61.57375793381068,C,-138.11103036906397,-29.419196321646883,D,E,-131.2410176567273,76.67725596303679,-43.31960948720879,1
Black,51-65,Other,25,-78.90347339453862,-18.09771270018999,88.66545680332734,212.82464711140312,B,E,40.94139841823558,-64.2996640111836,-88.64491870192595,C,-44.553122040498685,-21.773564867286527,A,E,83.91702420254123,113.45404814165525,-173.24854025904258,1
Hispanic,51-65,Heterosexual,38,-35.87547382399096,102.11958151378073,206.87573054882185,91.12782192046424,D,C,-103.40441591243821,-73.84407644308098,105.10984975759683,E,17.147144383745083,-171.5065047968882,A,B,-45.50242770235643,-137.0443829514847,-196.110733047641,0
African American,65+,Homosexual,67,-78.65916933786299,-94.12442795173739,-121.54740218445157,-183.2459036391836,A,D,-35.15453367437837,122.3178814936351,-175.8639068569749,E,136.91649446888763,52.101836605244955,E,C,-201.61665259360606,-61.8807135009994,-43.236314357611356,1
African American,51-65,Other,38,206.4633628254045,10.644536876440567,231.27302375465524,32.23710869122714,E,B,-68.58719644689504,-54.48334156645548,-8.251724511981081,D,-80.80998867568633,-0.9814753896969066,B,B,-176.94890817205007,-128.62280361836457,136.848190371563,0
