age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
36-50,C,20.012699261903983,33.74727467676144,48.78538212730943,-35.94876258684444,1.3224728767784206,C,D,182.9966615431808,A,B,C,B,C,1
51-65,C,42.49788469977861,-216.79896898994429,40.239667617688234,104.64420084321281,-8.145570433709754,E,D,71.96161997266756,C,D,A,D,E,1
65+,B,30.025705739762294,-12.28155397109977,-146.15837262614136,-144.1167241564957,-24.34377517622435,C,B,17.16920495858292,C,B,B,E,B,1
26-35,D,75.91798830340518,-159.37481257596636,-79.56042976591482,-56.68257153307687,-0.5250647738232975,D,E,39.126759310822855,C,C,C,B,A,0
65+,C,15.494881905365126,86.4104215399351,167.75243926979368,76.81995659684084,-149.97932146957882,E,C,-81.62661862096309,B,D,A,D,E,0
18-25,A,-51.86931720341805,-45.92470175658723,136.93768013517985,-105.77106088648318,-16.947952236684692,B,A,48.64017267871036,A,D,E,E,D,0
26-35,B,-38.09799109682593,19.3233829783565,-24.79122995204934,-53.53446118530907,-70.67474925365414,C,C,-125.94352973060823,C,C,E,A,D,0
26-35,C,82.74458010603539,-50.973284285509834,-73.6816848534833,-24.167219259279296,31.637648404543217,E,C,48.86185478521686,E,E,C,D,E,1
51-65,E,-187.46518233241272,84.01157261187358,54.401710055193945,113.86469894614271,-19.627492444372045,E,C,48.21833227130759,D,E,C,E,E,1
26-35,A,-72.08846571933684,-196.31775480310003,105.8329293540774,-31.33079838764006,-72.18188279827916,A,A,-8.203558815607106,A,E,C,A,D,0
18-25,C,82.07745236013525,60.217705268187494,-13.51645929503923,170.21700298544002,-68.29495091721037,C,B,-23.305868137733786,D,B,D,A,B,0
36-50,B,-67.22500667273154,-1.3934095110930964,92.02229760774239,133.18401243365915,92.10986331521104,E,E,-71.89226722791408,A,C,D,B,B,0
26-35,C,-1.1899101845831437,3.5348310048748983,-100.14686575938829,84.97806105349927,99.5604971327679,A,C,71.65411766295531,E,D,B,E,C,1
51-65,E,-127.65431104954195,27.965400006068176,200.9336691720069,-73.44050967561616,50.17417120796219,D,B,-52.91735176748369,D,C,D,B,C,0
65+,A,123.48289441772886,17.31442736132683,-48.99927215820927,148.83097593833216,-114.94069064851607,E,A,-53.44115637636724,E,A,A,A,B,1
51-65,C,9.503114426592884,-131.28050104680585,-50.24090347954587,107.27100707752093,-13.763246757887515,D,D,-25.93260856071441,C,B,D,B,B,0
65+,C,-30.850845322069308,1.0771808481040988,222.81814640132745,-30.545417577302107,84.29193267588761,D,E,-29.68549475261196,A,D,B,D,B,0
65+,B,-1.2554811535806232,35.612352989707155,122.18633687018914,36.760220084131156,18.87565720157387,B,E,-113.97993741546868,E,E,A,B,A,1
51-65,E,123.66178274925912,-19.7285201710814,-32.33424972351353,-69.10090642524514,-59.52180201371192,B,C,-72.38764644264921,B,D,B,E,C,0
18-25,D,222.4954808521534,96.31216462894521,177.725733271126,52.558287476827026,-225.5924606272297,A,C,-39.41574422651331,E,D,B,C,B,0
51-65,D,110.30340518613943,114.75718695922569,-1.0165532716092498,-34.7489087686501,82.4394295260675,C,E,-194.52548227401041,A,E,D,B,D,1
18-25,B,-144.42729694630168,181.99706932131568,63.400290874731816,77.93253767653694,-134.2710127172175,C,A,180.9447545860582,B,D,E,D,D,0
51-65,D,-10.49319813781538,79.095053930207,-22.930326950111443,-13.110307676038854,54.4283696212304,A,A,-42.16552045136067,C,E,D,A,B,0
51-65,E,45.43560052861784,-25.253590188125102,128.3373678101455,-178.422004591489,-108.65775420927176,B,D,-137.52634325920036,C,B,C,B,B,1
36-50,C,-123.85155132422219,-102.68562449371996,-9.81508038243788,-25.153302016687746,-27.05488056407228,D,C,6.461954901238,E,E,B,B,B,0
36-50,A,22.04581632880846,183.61768290097694,-245.24188821999581,41.05724781126352,40.36187201056591,D,B,95.09695450113918,A,B,B,A,E,0
26-35,A,35.47374796945837,36.73073892732637,-33.79198636781858,-122.6467195562001,53.36734913998894,D,C,217.09913333231495,A,D,C,E,D,1
65+,A,104.52371370269356,44.360334624456605,-209.5539557440691,-43.085865653341905,10.411098907762938,C,D,-186.56027074973258,B,B,B,E,B,0
18-25,E,132.07760205113058,24.873897392712163,-67.56612721074175,2.5691417213027803,204.56504102320258,C,B,167.82835955950335,A,C,E,D,E,1
18-25,E,147.98129103995603,62.49444297793971,-87.44371551643896,265.9061685130262,-0.5507452062893332,B,C,82.75270024441542,C,E,D,B,D,1
36-50,B,8.882759093596695,2.5292391437403574,159.4289041452177,-31.353771214821624,160.00398339982988,B,D,23.9215496416314,E,D,E,C,B,0
36-50,A,-81.00766520470235,168.3840313670673,19.58180852136799,-10.955881816510296,135.5626308071076,D,B,-46.44445856231412,B,D,B,E,C,1
51-65,C,-3.5744142717596863,-102.95119633326384,-10.74126073457049,-6.513886476302061,-110.62366288324503,C,B,152.86161880675488,B,E,D,C,D,1
65+,E,11.653350761097835,104.04667334073243,46.64023139315123,-28.6592903292418,-153.17403668140423,D,E,-105.94441227808736,D,B,A,B,D,1
18-25,B,80.91276527960632,177.99729507285215,-80.19489255417218,30.762066153139084,-95.38912833608568,C,E,61.80154846115025,A,B,D,B,B,0
26-35,E,-31.22279542590733,-18.941416540257805,-66.49235684995915,-104.02866158948558,46.109921867768236,B,A,44.034871523768956,C,C,B,A,C,1
51-65,D,-133.54482635315367,-9.180606682067031,-163.6810473368437,96.21430057406796,-115.74938337711231,E,C,-47.30630348605105,D,C,A,D,B,0
51-65,E,-26.08057909128536,-73.24092491637052,-96.51629679361544,-133.4966618734311,-167.27518299078793,C,D,-150.68412818099432,E,D,B,D,B,1
36-50,D,-212.17746688535627,74.14615648288894,92.80060684588034,-27.752185024131983,-152.57233815736842,B,A,104.31728050186678,D,D,B,E,A,0
65+,D,183.48721937217204,218.693462357411,-136.97697462957538,-169.4420453037449,68.73612623781283,B,D,-109.27127389184628,E,E,C,E,B,0
36-50,A,172.57007847274124,127.16852676931003,-91.9171505114186,-94.69937573032203,37.10984052618766,A,D,5.789962655738176,B,B,B,D,B,1
65+,C,117.72252262393089,-58.55175323351478,80.49801525447714,116.2769481332675,2.151863163130185,C,B,-38.61220060978534,C,B,D,A,A,0
65+,C,118.09222225839613,-8.588865840137682,-68.39077245206785,124.9638926288556,24.42582881755079,B,D,-209.95099866076598,C,B,A,D,C,1
36-50,C,157.54888044780674,149.79540332859696,99.00861832520195,128.36781521717054,-10.882447856043385,E,D,-178.3362811899554,D,C,A,A,B,1
65+,C,-38.52354194594431,76.19104886055123,-76.80118165475189,-19.775807749840148,38.272035352821746,E,E,-21.810876678013916,A,E,B,D,B,1
51-65,D,-31.0581936847425,103.2631079429094,-4.72408253890231,13.18444448995123,-52.12863619138546,D,B,-59.4194229858568,D,C,A,E,A,1
26-35,C,-214.86088280153064,90.87881975349815,-150.77467500612417,-104.53379700806526,89.47097010023921,A,C,76.44922093673456,B,C,D,A,A,1
36-50,B,141.88321699765183,-65.74797228782464,-1.146800732275862,192.4786078419797,-19.14897181311024,A,E,-93.53248434528996,B,B,A,E,A,0
26-35,E,8.508967578040576,99.56549723127407,-68.51630602535653,221.0488096710408,58.80141820494206,B,E,95.29964460704619,B,A,D,D,E,0
36-50,D,16.10061274977501,47.532952493756895,48.907712090013774,-47.860279068679304,39.923036016839234,D,A,41.82297307059225,C,D,B,B,C,0
36-50,A,-102.47829765713882,-97.62523728235432,183.57020509804002,-26.81065109504833,13.411405495796458,C,B,-46.44386257163948,C,D,A,D,A,0
26-35,E,54.829555680305916,-50.37718313794455,-78.46730359205448,159.711890054149,21.642936764917092,B,C,-16.23011704102647,D,E,A,E,E,1
36-50,D,-14.35712590639174,51.38823566048335,219.83572528193207,-73.20959722633704,-233.66177017648454,C,E,17.472177231137035,D,A,C,C,E,1
26-35,E,-139.43528533551026,11.112384486753605,84.12303947730143,-78.93679523955758,37.07701998757772,C,A,118.08425989014293,E,B,B,A,A,1
51-65,A,-69.08027722530254,-34.47896913206271,-36.230831889607956,-90.58276124217096,-20.6726656891697,D,E,-10.188308809414032,C,B,A,D,C,0
36-50,A,15.36791188943543,57.06172532211708,-37.30593887936474,90.74478345841595,95.70490752701762,A,B,-164.13323700975886,E,C,A,B,A,1
65+,E,-22.001041411814406,-97.28255312969767,70.38265898272485,-56.707511046997475,16.819034104016097,E,E,110.89360649336597,C,B,C,E,C,0
26-35,A,125.98568008972349,-45.53178097353818,-81.1726398621688,-28.260401132757906,-205.32436784863424,B,A,21.238224621081127,A,A,C,D,E,0
36-50,D,93.34185125403924,-8.771853127051827,-11.6605427798766,-89.89696537894216,-32.55367190582012,C,C,165.26327697514185,C,E,D,B,D,0
65+,C,-127.10587490074172,-143.62734015635925,79.60543534320934,-0.4977401597193144,-333.71812388435376,E,C,47.18931601978234,C,B,B,A,A,0
18-25,B,-58.76067124437432,46.64335926013736,-96.28010740259508,-48.45725197889915,7.962566137076671,B,E,1.3302161163284942,B,D,A,A,A,0
26-35,D,129.94603708393785,21.4177177125837,243.94949128842626,-49.90828501801381,-46.25987054249677,B,A,83.89153210890164,A,C,E,B,C,1
18-25,D,-41.214496162842856,-134.21954013437423,-48.3380901610565,-5.4722977500192735,33.65979593166514,E,E,-2.331968398981417,C,A,B,D,D,1
65+,A,-126.49372518884823,21.768776410745886,23.57688541478021,-74.25189935343765,-66.21179479483963,C,C,198.2144325035238,D,B,C,C,D,1
51-65,C,-111.45590585372564,-71.32390453008718,8.822849384482153,130.77290003195031,191.9431396159426,C,C,-148.03367336839335,B,C,C,D,D,0
36-50,D,-124.39503594461574,-15.05779302083855,-145.08090917202335,10.62829183696175,40.002531898916544,C,B,26.415778846633444,A,B,D,D,C,0
18-25,E,158.6355256592345,6.403990832340472,-156.20219341721827,72.69962463141437,-164.12543016011415,B,B,89.04462428485414,C,B,C,C,A,0
36-50,C,36.24318009820999,-115.6263474106514,25.853985967691074,97.98444487881203,280.18205408435165,C,D,3.344752877901822,B,B,D,B,E,1
65+,B,-20.918560185738727,-22.214092925127126,-40.62461368608644,17.027670011675195,-165.04270968882707,B,D,-75.62240870867718,E,B,D,D,D,0
65+,A,123.22319488252296,5.275221060423055,-120.31172910465875,-44.76871134001955,112.49046906324982,B,C,41.989514424766405,D,A,E,E,B,0
65+,E,-83.67039070932088,34.91544067320991,-88.79620461001736,-34.61674111011882,1.131023196073412,E,C,-150.83238102132236,A,E,E,B,D,0
65+,E,-86.9239556921709,-225.29916316863972,-24.940366602789645,-8.965369624741733,12.842420265728288,A,B,-39.21197005372124,B,C,D,E,E,1
18-25,A,-0.30631109298035875,-44.91235066793394,113.25233459930968,16.536642592839037,-51.36044391525171,A,E,76.6936422975732,A,C,D,D,E,0
26-35,B,-142.33064589468685,-45.90869706218603,-115.30145779580722,158.94917857236476,-171.7738723693698,D,C,-9.44654590978827,A,B,C,B,A,1
51-65,D,-127.56806804477117,-4.061221610714259,-68.62539854282798,-106.8845065225828,-24.795459125938528,B,B,45.94785196178011,A,A,A,B,D,0
36-50,B,45.82136061226241,-60.962324727747344,-91.71316325713035,-20.77217557132087,62.489776752975445,D,C,-56.7693678172912,A,C,A,B,B,1
51-65,B,-25.47232710447141,46.84142995056595,116.48424520116443,-137.47932495367567,40.53783893524348,C,E,72.3807018132482,A,D,B,D,D,1
65+,B,-62.85351134137447,-70.29544817025361,89.60987412373656,123.05973835525097,-126.8719463828667,B,A,59.463214443277614,E,D,D,A,B,0
36-50,E,105.40465553651246,-90.13259216114459,102.92755239190822,53.01069066271036,-30.334897295558548,C,C,-157.50863857110272,E,E,E,C,E,0
51-65,A,104.43350842864658,-21.507497687515826,-12.836738038438128,204.58123173581004,-216.4589313210962,D,A,-28.855184377760875,B,E,D,D,C,0
51-65,E,206.8599372143496,28.474258086733116,-90.14062370812417,-79.4100958156185,16.965477678284728,B,C,-37.45961951597889,B,B,B,E,E,0
18-25,E,8.617351045443284,120.82930279374644,158.83443233264586,-62.48572084513761,45.6367160220088,C,C,-17.563641783868416,D,A,C,C,B,0
26-35,A,-48.11720525633547,87.12320609931515,-162.56966177296647,-45.78171067257017,-27.011530824981932,C,E,15.023714995246301,A,A,B,E,A,1
18-25,B,131.10299966204119,56.394393532968415,-14.71124706889083,-36.891734242541524,171.77905278055115,B,B,69.59281176636506,E,C,B,A,C,1
36-50,A,-117.33527531114947,-15.76656296756812,-17.42027516302482,-104.1187006041608,-40.71772854541255,A,B,-98.60863100210064,C,C,B,C,A,1
51-65,B,54.204914086488934,6.210498545009479,-74.72059186699089,39.438011856773066,40.862501489677285,B,E,-189.27568333842626,E,C,E,D,B,1
26-35,C,-79.39707903427163,-44.803122422249366,-25.196427086236156,-119.92556662141453,-61.09923231778717,E,D,-91.09245599286626,E,C,A,E,D,0
36-50,A,-33.140364386450806,-16.503523277697823,56.28458274065081,156.49496666365977,50.947174486311596,D,D,-96.35184636310315,B,E,C,D,E,0
26-35,D,-122.64749819792252,-71.52898080454851,-60.71621496103883,-94.58004482027111,-9.220565696153374,B,B,-51.10518070948845,B,E,C,D,E,1
65+,A,81.28887737872013,-13.720473975022058,-4.502176670216863,86.13032702186631,-139.89671628090156,A,A,18.43864848917391,C,E,B,B,C,0
18-25,E,9.454871507857074,-64.14734475225775,-123.60398521383577,106.1504853183688,-166.40669937956926,C,C,-21.40113545086773,C,B,A,D,A,0
26-35,E,70.11665113460298,-91.869093078569,-146.12463021938999,65.268349804285,91.24182240822063,D,C,-10.360142049021222,B,C,E,A,A,0
51-65,B,-15.299276847453424,263.9711474431794,56.119929612935174,-102.42557226021401,4.314637366473496,D,E,-240.08661029321962,D,B,E,B,C,1
36-50,A,79.18605330542624,117.65689988082198,-5.7078354553800645,35.384320335709454,-96.68421206204033,B,E,-113.38858451833053,A,B,C,B,C,0
36-50,E,-2.7950338657975675,-29.794221766197303,30.01808872061379,61.61385354684338,141.29266592157097,A,C,-20.173095350115954,D,C,D,A,D,1
65+,D,98.62789016572766,212.00808469808265,-114.53504168943101,32.18593605191029,-149.4635756970591,A,C,26.404266540983667,E,D,D,E,B,0
26-35,D,50.119143990790484,130.44067861441548,-2.8875352516182926,233.27964509569927,26.534552415869893,B,B,-176.16256792896218,E,C,C,A,A,1
26-35,A,-42.476385270703894,-218.25564532890132,138.8924400918966,-17.088904996594483,-70.52387920670859,B,D,49.197009076655604,E,E,C,C,B,1
26-35,E,-64.08634277125842,34.978870474055284,-119.8548807745432,-100.01877357380984,-14.97935899826716,A,E,-80.65164936504493,E,A,E,D,B,1
51-65,A,-77.78927245385503,120.44788303767442,16.204236264004216,-83.22559472871373,2.439628034578957,A,D,31.25113576416128,E,C,E,D,E,1
51-65,C,-107.83761625873822,-93.30446734032098,-108.35714269823482,20.78651951601048,89.156994882867,A,B,-15.672905513053214,B,E,B,E,D,0
51-65,E,-12.493708556601373,6.4006966267884176,31.22820951928047,176.12234622741744,14.953502064673671,B,D,47.82432435015629,E,B,A,D,B,1
26-35,B,-247.7996958262102,-227.27663356093308,-42.298468385711224,-157.040103914615,-159.86012635106277,C,B,-83.46683561657223,E,B,E,E,C,1
65+,C,86.08340811481283,-153.77636772481918,66.42531210455299,67.74431064112058,211.6105425763591,A,E,147.98922882323123,D,A,B,A,E,1
65+,B,15.484284763912326,-42.11814958270283,-34.11801809253988,-96.33677707948162,-162.10249461569822,B,E,12.511311717967619,C,E,B,D,E,1
26-35,D,-175.13101687884136,-20.881013177229804,54.355627807911034,-32.576837812726936,-38.75375590139013,C,E,23.761764229505154,C,B,A,A,D,1
36-50,D,-108.03829877275413,-37.721203660951666,-29.94424544073312,-81.18586397501217,-72.2254432996532,C,E,131.75814668554744,D,B,C,E,A,0
26-35,A,-40.47453746693792,102.50057343847155,-4.680576058838745,-7.3084144240511115,-100.92535763494992,D,D,-13.50570927447692,A,D,B,C,E,1
18-25,D,-26.289659026520614,-115.61921316781721,10.192064940437302,-47.84514339493252,91.99610613864841,E,E,115.68208603478223,E,C,A,D,C,0
26-35,E,151.93159853648393,131.20375583636576,-168.3935189006226,73.90373163451287,25.61857615750024,A,E,-42.16221679961615,D,D,C,D,C,1
26-35,A,83.78597576714523,67.10610013267598,-47.39275167507263,-173.27524325446865,-81.22453115402485,C,E,-32.824628130036565,B,D,A,E,C,0
36-50,A,63.72750950080689,69.63839047908418,59.59848129486699,58.571867127302056,-16.245770986184798,C,E,-124.81986782598733,C,E,E,B,E,1
65+,D,95.33730389342702,68.04633595981137,57.43851580388271,102.00246195655353,-4.74469951368001,A,D,2.7458022069308723,A,E,B,C,D,0
51-65,E,-12.086560589226163,69.37717445552435,56.53741268039999,86.60212482896723,-34.03529005577351,B,C,3.65932741888194,D,D,D,A,E,1
36-50,C,-192.35264091319328,-94.80436685826999,46.49796939042529,11.237380823731185,-90.81652949233853,A,D,-56.03420421439702,D,C,C,B,A,0
18-25,E,82.10277498943319,50.234471705684335,157.25376385567353,52.069893961321725,-2.2965410176586376,B,A,-139.2495268571398,B,E,E,A,C,1
36-50,A,5.858943669013653,-8.129057477784027,-92.97831292318664,20.65591834157137,114.70687249525034,A,C,-138.80910388756902,A,B,E,B,B,0
36-50,A,-249.5284273138326,-28.24346964257986,-78.62389844773351,-161.8200820040232,-196.75243161027842,A,D,196.94511500888606,A,C,B,D,C,1
51-65,A,-165.7335796498856,87.59333907254016,-209.28328673193835,62.97899204665352,-29.17685815257004,E,C,37.24016189739036,C,E,C,C,B,0
51-65,C,-142.5167218328887,154.240640493325,-170.93005624713493,172.65104243399992,33.71758862152643,A,E,143.6958176313139,B,D,A,C,E,1
51-65,C,32.358305594505445,2.386018913855095,-126.93274715088758,12.171130362119792,57.45997449673391,B,C,25.175681178652003,A,E,A,D,E,1
51-65,C,-124.72010696998133,-149.10757756948007,-39.94680394045308,-10.844382605432875,-20.97731699605063,B,D,-66.57744722916233,C,D,A,A,C,1
18-25,E,-66.29409400922322,-76.69657133464662,-58.25306302233737,18.120149155585683,0.20782951933369667,A,D,-81.48255904886477,A,B,A,B,E,1
51-65,E,-4.707766836771399,19.467548966947305,-106.28203702397366,-46.57996754070065,-92.37513137954105,E,E,-33.17789480420832,A,D,D,D,A,1
36-50,C,159.29903725323493,22.316597495523773,148.55375575745038,3.0111126561362154,-73.09287957152982,A,E,53.65435038924694,C,A,C,E,E,1
18-25,B,-63.50299854395024,-9.251118010540681,34.114398060619266,57.28487255500853,-91.3235933869982,A,E,103.90456094746878,E,D,C,B,A,0
65+,C,-46.23606536859383,-79.05522692370961,-160.03883614855908,-45.07629222866741,114.22079907197305,B,C,152.3759602420842,C,A,A,B,D,1
51-65,E,-22.257111962358607,-38.58881889643854,-95.38444469822012,-211.07054573864454,-130.26865646237871,A,B,-208.67711156694662,C,C,D,A,C,1
36-50,A,-37.780262765510635,-208.2138599811108,-51.91364230531927,-140.59621803529495,-59.43657305904151,C,A,5.240243849764364,D,B,E,D,C,1
65+,A,-32.364232035769916,-66.54979335346043,67.06138729909415,-30.8253064845678,-118.81543347401053,D,A,-3.807688514260652,E,E,E,C,C,0
36-50,E,285.0977914323571,-17.537893930058825,28.448699485414952,40.70130754753084,-116.49100123684235,C,D,-250.34732040678938,E,E,A,A,B,1
36-50,C,69.99879489412282,-38.23791540636874,146.3158057486532,-22.144122174428695,72.6397880645523,D,C,81.4503085306414,A,B,A,C,B,0
36-50,C,-119.80965997171731,-85.28941610056596,39.799568170788795,-32.43615011343813,-20.87096401024858,C,E,23.244782544155942,D,B,E,C,C,1
18-25,E,97.02319021675379,-63.1281596876087,-19.582091968793208,-94.47875720770061,-110.96549768922155,B,C,-76.56339279637926,E,C,B,A,C,1
51-65,B,173.23999255105218,-11.85894748692812,216.79686137315127,70.99951343616988,-57.34510350345552,C,C,188.915481496013,E,D,E,A,D,1
18-25,B,-32.60576001479381,65.54435494420882,-51.95034599032837,-175.7379212351568,-98.11897582080172,E,C,-133.86855785004724,D,A,C,C,D,0
65+,A,160.45682345240516,93.5408897600362,140.84432054557138,-111.97286537822319,13.96059625826805,C,A,17.64377299864348,E,C,A,B,D,0
51-65,D,-80.44054686315376,49.91075804375,96.72203658991573,-92.46212337080405,-19.76491620128939,C,B,128.6039404208621,E,E,A,A,E,1
