age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
36-50,E,-20.44131746648989,E,E,-41.28373697392999,-86.37687991171336,1
36-50,E,-33.16898059092812,A,E,69.86195186071453,57.619150537899266,1
36-50,A,131.59006497361597,C,D,-24.467242947722895,-68.31943910671393,0
18-25,D,-126.89077607772165,B,E,26.689828070116086,-58.85564093787538,0
36-50,B,-66.02861999442194,B,D,-8.438323725032863,-82.63543646867032,0
51-65,D,-163.05914369342938,A,D,-1.7077978293407812,116.62043668933191,1
65+,E,21.158123288425564,E,C,-40.593166733084686,142.66104355836737,1
36-50,C,-45.12193411067841,D,C,-103.81191040989215,-17.904257558629492,0
18-25,D,45.445094505599535,B,C,60.01633484013363,-68.48572967595324,0
36-50,B,-11.299659808903698,B,B,-250.31241611696967,27.898454480380884,0
51-65,C,53.2168298103649,D,C,-28.38666417082003,81.22758166723924,1
65+,D,187.3077965303561,B,A,-79.14482791824389,-3.6780900844096345,0
18-25,E,88.72118474241982,A,D,12.802660481219,218.5461384961354,1
65+,A,67.1484507508982,C,D,-187.27517513130738,-45.51048624607309,0
51-65,C,-37.3029950095986,B,D,156.36091340826033,-53.938727618949045,1
26-35,D,107.60597138980357,B,A,-89.42239991540092,29.05455876391874,1
51-65,E,8.227699288556995,C,C,51.166305726347225,38.43220051580434,1
26-35,C,67.33551103934734,C,B,120.92883167656312,76.37080072858835,0
36-50,D,-55.63160556274293,D,B,168.50909055126317,24.11349672946353,0
26-35,A,-13.86580886587404,A,C,5.166307048810451,-31.449189595455994,1
18-25,E,-69.83061804668488,C,D,31.729905767090543,18.23994879108441,0
51-65,E,-97.63493353754166,C,E,187.40245391227,-41.923425770192665,0
26-35,D,-165.31082742779978,D,A,5.712735089289321,-228.77726249460187,1
51-65,C,54.095071956760506,B,C,90.38637742699073,76.86103436382467,0
26-35,B,-201.54647199167948,A,B,-184.74166156775752,0.3130364890094778,0
36-50,E,-145.8683269090129,C,A,-67.4873799886975,78.41441479598767,1
51-65,B,-11.148044824192734,C,E,20.33849425413898,-106.37570688550552,0
51-65,D,146.43048962382608,C,D,166.69373881986073,-27.66154024034507,1
65+,C,77.67603271285493,E,E,90.67395972851868,74.75223516451071,0
65+,D,22.862566192499578,A,A,29.338318837118326,140.57705012678707,1
65+,A,73.92457185050559,B,C,-50.013516415238456,87.38156803121643,0
51-65,E,-92.68300950979366,A,E,-85.69275229226763,-136.18320675234372,1
65+,C,110.46625685571787,C,B,-202.67772663697548,-124.672862502892,1
18-25,C,60.31703894812418,D,E,19.565806272553925,150.0223650613475,0
26-35,E,-10.375467984801059,B,C,85.85712707763705,-10.16880538626615,1
18-25,C,210.99204770537744,B,B,24.59147514436059,-87.64371950007298,1
65+,A,52.7976745294872,E,B,160.41039606554324,16.443609382618916,1
51-65,E,175.45940727122306,C,E,16.859862996647966,-108.9627785675012,1
51-65,A,46.75776768002353,B,B,-74.47346202244894,52.809044732057295,0
36-50,B,2.4160368520892868,E,C,125.04398584152206,-49.845158955390026,1
18-25,B,3.079641012179227,C,A,-80.6207608412258,-67.82456205267154,1
36-50,D,-71.95247349425694,C,C,153.35618322134636,59.8889094893637,0
26-35,C,28.206903103895602,D,D,-3.990823073134888,-19.767680995093865,0
36-50,E,147.99447043682034,A,B,50.91355170093242,31.870413158013218,1
36-50,B,-80.31622984473623,B,B,-199.69368202151261,-61.90378505325814,1
51-65,E,-20.136636563392347,B,C,-5.80202673295099,-33.65818317573179,0
36-50,D,-90.11662709642239,B,A,-146.7278069129838,29.725660910341524,0
18-25,B,55.66051159648629,E,A,19.62990444021564,136.0675999418874,1
26-35,C,-49.98704834151262,C,D,-76.5739977998994,18.955590955889104,1
51-65,B,240.34295563505458,D,C,8.514203425798948,5.381712872542592,0
26-35,A,-55.88068526532003,D,E,101.88468970408178,60.68523205612528,1
26-35,D,27.78557889484255,C,E,-40.280922888910794,134.05481225295176,0
36-50,A,-77.0985350983975,C,B,88.16268530167687,193.6355911740404,1
18-25,B,-92.66444151481348,D,D,-84.45130329946252,-0.20728212875060786,0
18-25,E,-156.88940241871813,A,C,135.22167825250685,-65.854107151297,1
65+,A,21.70957817957881,B,A,60.186353690644154,29.098880487987223,1
18-25,B,-60.67716214480022,E,B,-2.767247888625575,34.401552737106236,0
26-35,D,54.27435595059136,E,A,212.45351630166613,-150.11205565988678,0
51-65,A,70.31986019892793,A,A,-63.019714972228044,-185.41081863233256,1
18-25,D,131.09435025031863,A,C,-77.41402946240143,141.25166226019616,0
65+,E,-275.33620394097744,D,C,-166.08729549085172,-58.52369356329221,1
65+,B,-14.697823875994553,C,B,3.8962483367112224,37.59128785711356,1
26-35,D,62.66543929971665,E,E,151.22233040325196,-35.08049530586072,1
18-25,C,101.15898090704371,C,E,0.28036656950584715,30.457326724975854,1
26-35,C,138.18028364887334,C,C,-11.769080654185018,7.755458068774258,1
18-25,C,32.52841033065919,A,B,122.86734723479533,-169.6662407161514,1
65+,D,89.69961957931505,C,C,93.62131543277046,78.92580508445835,0
36-50,E,-74.67196188188204,E,E,88.59205543341783,-53.72712488350888,0
26-35,B,-17.530100077143533,E,A,173.24339041129363,-121.14517028317702,1
65+,D,-58.06058663080853,A,C,-62.82531959954062,39.265768416462016,0
18-25,C,-36.39783624005306,E,B,9.547559346935385,123.09434455176189,0
51-65,E,-224.0467287140403,D,E,115.60995496090653,21.059286679226314,0
51-65,E,-0.9774197527371322,A,C,105.41041467836673,-67.5807197742415,0
26-35,E,17.308183909552426,E,A,-117.76503759784961,-13.080364712014195,0
18-25,B,-143.2398773601672,B,E,10.714903278208887,44.298312651743615,0
18-25,C,101.40002023285489,A,C,5.476942697061571,54.851411443325894,1
65+,E,35.41090998964464,B,E,-186.65972826859542,-26.967955086275218,1
18-25,B,157.58153837683585,D,C,103.96771988226483,-50.33774883876574,1
18-25,E,-292.8500196343581,B,E,117.6695002594167,-15.986890048795008,1
26-35,D,179.46793769902095,E,B,-69.43869158553028,92.38058855011155,0
51-65,C,-91.41374406332278,C,D,-128.42631473453832,143.94710400675947,0
26-35,D,36.9927681114441,E,C,-184.0255281602293,-132.82247254736913,0
18-25,C,-118.99708852296673,D,B,29.817783198888776,-195.3210681045413,1
18-25,E,264.46250167613596,E,C,-52.0665995528269,-80.21996363801281,1
51-65,E,-100.66894401804424,A,B,-61.76595483512285,320.6705579490176,1
65+,E,-15.700141621448491,A,C,-85.8752620269256,143.2437735817372,0
36-50,A,-56.696790696884015,B,E,100.01570891276697,79.86106419353382,1
51-65,B,195.22335159422659,E,B,-19.745524035165964,-5.922640132233401,0
65+,B,-118.91869300171076,A,C,91.79962831642472,104.16652301260363,1
18-25,B,-19.796313919566327,C,B,61.15850982192336,18.366281928371176,0
65+,B,15.177662855430874,B,D,-51.835270103054434,-30.676596014637763,0
65+,B,-96.19898483311611,B,B,-19.674041490050787,191.1250336666443,1
26-35,D,105.79724779526333,C,B,13.156992474069767,59.69059258828534,1
36-50,C,-67.8568415263171,B,D,45.83296908052706,-128.4281718213919,0
51-65,A,31.982173970868576,C,A,-72.49683539018281,-55.9586460907194,0
36-50,D,112.57694958834064,A,E,78.99742801033143,-48.10068463652322,1
65+,C,53.16020340600595,D,D,-134.4219677190751,61.26906514500051,1
26-35,C,114.43834656996546,C,A,76.67414279539277,123.62225131707471,1
36-50,A,27.971435066996776,D,B,143.66676082972995,110.92113273738431,1
65+,E,-10.49641259870585,E,D,18.15416175074564,82.26346745783681,0
51-65,B,65.490649637246,E,E,185.54488772158288,172.0928282568113,1
65+,C,251.08962185024956,E,D,-91.20937552062321,3.3957435559711944,1
36-50,B,-111.17046840339866,D,A,8.624030208423127,29.023395594313605,0
65+,D,-42.14567177140562,C,D,-245.33247687898077,-138.91383998751692,1
51-65,C,-114.46971609585891,A,E,17.52975826862202,1.5132744228259396,0
51-65,A,87.82592047162126,A,A,-178.5591708067397,-40.08776453515232,1
26-35,B,29.450182003593266,A,B,22.379398774937187,46.1753184628825,1
18-25,B,-45.98369109571945,A,E,-130.591711519786,-33.848041761789055,1
18-25,A,94.29720902419339,B,E,-14.584586575849103,71.7419007466907,0
36-50,A,-16.137544342386168,D,C,-57.48992646261909,-34.101543235941506,1
65+,D,92.46321726764909,C,C,40.9711776150838,62.46279439166671,1
51-65,C,134.8011715939307,D,C,-165.5736293416964,-97.01604089773039,0
51-65,A,152.95109746913843,C,B,120.87749134341938,2.9703546681233077,1
65+,E,-18.309389694431886,B,E,-31.59568250716348,-72.56682594213102,0
65+,C,80.67127131463072,B,B,35.28775919579686,91.93761641047978,0
18-25,B,-84.26628787719469,D,C,249.94595902507862,47.67214310276632,1
26-35,C,22.37379471856946,C,D,-79.11504665545633,-110.45040163871505,0
36-50,A,-55.84144446307589,E,B,60.87288899121687,-116.55440947203321,0
36-50,C,-66.28191044468424,D,B,-194.10832405256778,-118.41902169650669,1
18-25,A,99.82428526209013,B,B,-70.01453629210623,97.10631624234234,0
36-50,A,81.8004279045931,A,A,153.11581721024058,23.277043694847514,0
26-35,A,-108.8943958485508,B,D,49.819384196450955,-81.22871135066039,0
18-25,B,17.65072067642772,E,D,92.27393493972862,-85.82112180208651,0
18-25,D,113.5040222349836,D,C,59.64112498853941,37.88969778607913,0
26-35,B,213.76809711693846,B,A,-83.94102414895164,232.97881509933464,1
18-25,A,4.375654264595933,E,E,5.597580393389627,22.78370842551876,1
51-65,A,-14.635304721200951,E,A,95.32950431528585,28.895588896828844,0
26-35,A,107.28748525646394,A,D,106.66033075074569,116.27575792877724,1
65+,C,-51.966746945625474,E,C,-29.213973884475397,-87.84862810570104,0
51-65,A,-146.56813649339952,A,D,168.89911574205487,-0.8918683949696903,1
65+,E,21.146792541701547,A,A,215.73147864783425,-63.50525453462544,0
18-25,B,3.04081101195506,B,B,79.38808599126088,-75.17911780230875,1
51-65,D,18.38209673342715,E,E,102.64174214964754,-175.73727186393955,0
65+,D,15.688416093952979,E,E,-22.144744563865032,194.1801881046975,1
51-65,D,14.668658233661805,A,D,7.276621386719408,-136.34645845784524,0
65+,D,-170.48184857259417,A,D,151.3037924094699,-23.787298784930545,1
51-65,E,-126.92192734725505,D,B,-27.048277650729517,69.37078302153043,1
26-35,D,135.64573730573017,B,A,-195.9382240553566,-19.63486487094622,1
18-25,D,-55.06696752607295,B,E,-113.63962528038334,29.67886577866321,0
18-25,B,21.667252480305844,E,C,85.9228826447743,-91.42097938205066,0
65+,B,-116.57433462355348,C,B,127.47532265610806,-5.94011229684864,0
65+,A,244.32091965838077,C,D,9.199155549985573,-32.04329125338083,0
65+,D,-65.84163517229794,B,D,17.82024404438482,-175.86880546673424,1
65+,B,50.78553820828735,A,B,72.72068713377634,-185.9207270469606,1
26-35,A,-59.8164853881544,A,D,144.70972155539667,-105.64028256022482,1
36-50,A,70.14855316079495,A,B,121.99545615488718,-187.4749488914343,0
36-50,D,72.46944976113465,D,D,-39.338574058725776,-65.03511935159403,1
26-35,B,35.53950846205791,C,B,-211.28862242866214,61.27158893629379,0
26-35,A,-68.49111246476104,E,A,-110.70277423262654,-142.31352331783168,0
65+,B,87.81405487609764,D,B,123.95374503169975,-161.2275473803927,0
65+,A,30.216582217400173,A,D,-92.50895064139823,-60.749476423189506,1
36-50,A,-52.24075815781789,D,B,-79.1521227795309,125.77690625399013,0
18-25,D,-47.75951155431853,D,A,-90.58246466015581,-47.06149017683933,1
65+,D,25.027739500144524,E,D,118.71200078346429,-126.53412975771754,1
26-35,E,-52.43690426904001,E,B,123.32305534642467,-188.12227466304694,1
26-35,B,115.73521884400064,E,C,-20.91383097192908,70.08545914541394,1
18-25,E,-36.199951727900796,B,C,64.66128721940308,-138.69802590380934,1
26-35,C,-97.01462703284882,D,B,9.289389405060666,79.35454982430113,0
51-65,D,-176.9881852507942,A,B,-33.2575302271108,-133.53674100102666,1
18-25,B,-115.53334349502107,C,E,102.43552561075037,-120.18455513143562,1
65+,D,-82.16121417988796,C,B,75.2885051157479,-85.38908345240849,0
26-35,B,46.76725183961562,B,B,-67.75684808932752,-10.297187826766038,1
26-35,D,44.59749620096078,C,B,-75.19013998180601,60.98001565590513,0
26-35,E,-11.62166073690591,C,E,164.77075081553733,-52.80707311069435,0
51-65,E,-68.09855861284436,B,B,98.69595108878234,-3.6397389963503537,1
51-65,E,-181.94311923453782,D,D,-228.0308670543309,-15.813841607406271,1
51-65,D,67.26080956046435,A,C,-73.9481593630692,-135.66900250904862,1
65+,C,3.056815443155859,D,B,-86.00743393805038,-75.25087221693234,0
18-25,C,81.4911118842686,B,D,-4.170489937533793,-108.64219855820656,0
26-35,D,79.61363260614817,A,A,-158.15348714701943,27.598484460652926,1
36-50,D,41.82507508355189,B,E,-69.70312350022569,-222.36686220480547,1
65+,B,-0.8165654104272424,C,A,-47.43131064902906,-11.436729843141965,1
26-35,C,163.76588267873342,E,B,-131.3216428235583,-165.72240743988678,1
26-35,E,-7.530004355729231,B,C,-97.80227558131821,-230.28894493240557,0
18-25,C,-27.016933800423086,E,E,-72.67546508785613,8.673029720245705,0
26-35,B,-59.24340593922811,D,C,-12.274799339378625,111.44623140932201,1
26-35,B,-12.59281706232461,E,B,37.752739304878375,136.39216196556174,1
36-50,A,-144.13359909510282,C,E,-50.16671969845815,48.52324254862801,1
51-65,D,70.61395512623419,B,B,84.82978181823415,185.94916163757085,1
65+,E,36.70853064873838,C,B,54.68981854116175,16.691047135443807,1
26-35,C,100.52388577918401,B,D,-31.252078378052943,-119.74143223598365,0
51-65,A,44.84111167724396,C,E,144.63590449884285,-107.58932059868249,0
36-50,A,136.20194935406036,B,B,53.351606733071144,37.78412901515127,1
36-50,D,-271.0625402043272,C,E,8.351431331055936,144.70188749022807,0
51-65,E,-2.2230226411931917,C,C,1.7456973285251354,-12.203596552949634,0
36-50,B,10.51200698835736,D,E,-90.75402768839695,1.311046159182042,0
36-50,C,143.7425556471468,C,D,142.55294611639,-7.208651611024523,0
65+,A,105.65011236223614,B,A,8.635040657519243,32.71738333444592,0
51-65,C,-172.65268371657658,C,A,-69.23717290534815,9.056902363877652,0
18-25,E,332.8208454976891,E,C,-78.85631697555405,-31.85450825052302,0
65+,D,-110.9128339729607,A,A,2.2920615754327827,135.93709408134072,1
18-25,E,-11.519333785186486,E,A,26.218429181570368,-46.45663906841092,0
18-25,D,-35.65327423543024,C,C,-20.324348363586456,61.009500790737704,0
51-65,C,-3.6392713736931883,A,A,108.41367312890269,-75.90242447822884,1
65+,C,60.18877942242506,E,A,-126.44863245819522,-145.58255003698477,1
26-35,D,-62.207221953284794,C,B,-84.4672782638612,46.924724338290886,1
51-65,E,30.89546252143196,A,D,47.77363441539731,37.759986271082305,1
65+,A,-199.9900480519718,E,D,-61.51760699107109,130.69963758957118,1
18-25,B,70.09795127646964,E,C,-47.67167326506441,110.27000016300231,0
18-25,A,14.69003573892082,B,E,38.37672190597486,39.54086555112454,0
65+,D,16.846214914675205,E,E,-79.42151852022413,-97.31633682356643,0
26-35,B,45.65537618092446,A,D,-38.06307372356406,-20.250054312829253,0
18-25,B,-84.3045662045083,A,C,-39.96428162368523,-20.653798552242645,0
26-35,B,-124.12466893228817,A,D,145.0461078700029,69.88592438527903,0
36-50,D,33.01877842413064,C,B,-222.24706885676144,45.268679533697345,1
51-65,E,31.53438876343743,D,A,93.32917941936103,57.90535211745053,0
51-65,B,-17.18283004052117,E,E,-108.50104653974188,-55.1888525715825,0
51-65,C,52.99521099755252,E,D,-14.59180507283207,141.1494124863882,1
65+,B,-70.57689312996749,A,B,-35.968149875342725,114.30012836812185,1
51-65,A,168.22043649511502,C,C,160.83804748137857,51.86980309507321,0
18-25,E,-34.56848313747317,E,E,-82.62680657120391,142.2664045697887,1
65+,C,-121.79912011441026,E,E,111.82731325907615,-0.8719319050531135,1
26-35,A,25.35267486696236,D,E,48.38355434491978,-15.71678273594589,1
26-35,A,-127.10601396281776,D,C,-20.42249423325056,-56.250557227368944,0
36-50,C,-63.09333317657539,E,D,-126.67791846313985,-157.4253466183652,1
65+,A,-100.23926004840102,D,D,-25.244976666505824,-127.52887571679996,0
51-65,D,-182.06414961782582,A,E,98.25800208000945,-153.48866379950405,0
26-35,D,-61.1713330395149,C,B,46.25799907689362,74.25756767816628,1
36-50,D,-88.24866840014177,E,C,-89.32502932852586,-98.18788904851388,0
26-35,E,10.392264821812686,C,D,-3.6408318582082466,-52.42798634497849,1
18-25,C,-25.695846357316587,E,A,-69.74036773726579,58.67831027667604,0
51-65,B,-88.83930100516417,D,A,18.584848507567582,11.928287111408306,1
36-50,B,100.51909831080135,B,D,75.33767244359534,41.806769016291476,0
65+,C,-84.60768541337374,A,C,-84.51239912042759,38.70663647176053,0
51-65,E,-109.8969890067602,C,B,-160.59469775457723,-196.8302915780515,0
36-50,B,-167.15502874138656,C,E,-201.867994923749,-25.133117730732447,1
36-50,A,94.68309939720298,A,A,13.121480942173608,-69.82873756145254,1
26-35,D,33.82456503234808,E,D,-1.6749570183959923,-27.551466162802896,0
51-65,B,248.78940309105656,A,A,117.18542817445581,-222.2079272942202,1
65+,B,17.238027998191466,B,E,-71.18514535494697,-8.119967861995232,1
65+,A,91.68136164350803,C,A,-61.69808660990651,23.714963855711314,0
65+,C,-114.32445937297189,C,E,-38.0471019015089,-4.768789252317685,1
18-25,E,-79.77770165516996,E,B,-72.50073763877873,97.71626627746977,1
26-35,D,-89.71761514205362,B,D,82.89365037344703,-184.85952942566058,1
36-50,C,-191.0954570725725,B,C,101.28226888040328,68.55373363122371,1
26-35,D,95.10736221952868,A,C,-7.033784589459659,37.87187584565283,0
65+,D,67.42084824159198,E,D,-62.49943844612807,-135.72028834277404,0
51-65,A,35.66768988918216,D,C,-76.6684504259047,-102.69683000766214,1
51-65,C,25.104747763790442,A,C,63.481946484519725,-80.57120383320103,1
65+,E,-11.952394844805072,E,C,50.64275163292768,63.43925533887245,1
26-35,C,50.180123845698475,A,E,-12.987943917542818,64.61444963234862,0
26-35,A,73.43486553546428,D,E,1.0959954394858316,153.65469494204314,0
51-65,D,-0.26284818172367563,D,C,0.882524427245694,49.78604291261759,0
18-25,E,7.25324300574027,A,A,72.3832136448057,-3.597463182461015,0
26-35,A,-83.80937834962226,C,D,-27.57164175595537,134.6009293072125,0
36-50,C,-88.32678702136626,C,E,-51.679138567563996,-24.398713025536708,0
65+,D,-44.53980619528349,D,B,171.13038686564641,117.09852307555275,0
36-50,B,-37.86973454036921,C,E,38.32936085663854,-158.50053869771747,0
18-25,E,-71.28023455961909,E,B,154.3767852664634,49.22582264695628,0
26-35,E,-124.02081269273444,B,C,-117.80972250261135,-48.63217258929261,0
18-25,A,24.64669104421777,A,C,-125.54107657718063,235.88329819997887,1
36-50,C,197.74901557892403,E,A,-56.192318319865564,17.30191504509325,0
36-50,E,183.61890274450187,B,A,97.0016890036624,72.49665067464852,0
51-65,D,50.32584358525,B,C,-47.70147563600149,-120.04420159237561,0
65+,E,-116.60606235876901,B,C,119.6655472632836,66.46195202359833,1
51-65,D,-137.29071472508062,E,E,61.199916791496854,-13.164636852714859,1
51-65,C,38.11343820013733,A,C,-25.52169473960817,91.92981293087263,1
65+,A,-56.50237613020385,B,D,20.43405792858198,-28.58680873276255,0
65+,B,-250.52107564542717,B,C,101.27250907851855,74.03480532138809,1
65+,C,-69.41612579067295,B,D,-62.60846411527393,122.91797179446237,1
51-65,B,134.23927541846464,D,D,84.72525062133275,-46.25281351229677,0
65+,C,-48.639075577219764,B,D,5.558477147774377,-49.178580129230994,0
26-35,A,236.37898480326803,A,D,16.98980849347009,121.63692529507142,0
51-65,D,-61.26590981002305,A,D,-196.01948082247205,-185.96330120609124,1
18-25,C,-143.2966119185862,A,A,-129.81581515961582,93.58189758430214,1
26-35,E,152.48651142562053,A,C,-109.00647393967726,81.73748010688264,1
18-25,B,45.43806662814082,C,E,-136.02595579824597,-50.172540973840306,0
36-50,C,117.02167032017614,C,C,-114.5249643680917,-244.96671554518835,0
