Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Germany,D,A,B,E,D,159.19351057468214,D,-135.79481181203496,126.74093594435465,E,20.169114002693522,37.414446806612276,11.69346061769862,-8.364093435724223,A,A,-49.70589367042593,C,D,0
Mexico,C,B,A,B,B,230.27089482884918,C,-106.62357035230696,80.81954791611837,A,60.44549025895225,16.58292603372683,83.47769780205395,-31.42455829229862,C,C,-12.945950384222499,B,E,1
UK,E,E,D,A,C,54.72553334357508,C,101.49354159815583,-21.015272844968273,B,55.885281264724085,65.21633154246368,47.6292901200208,108.35582252648479,C,C,-74.76121506994397,E,D,1
Other,E,D,E,C,B,31.21442152720528,B,66.66164895742662,-2.433817198517864,B,-23.8711243277785,9.549024710344648,1.5832735375847273,-124.18812401199808,B,C,23.269366298571743,D,C,0
China,A,D,E,E,A,-160.2767362194675,A,-11.643844274953333,-42.97890166043194,B,45.07173866165551,-194.68067573691346,100.83408170385515,-154.2140986991477,C,C,-87.82172033636519,C,E,0
UK,D,E,C,B,B,-16.103866077087737,B,-98.16586583282064,-10.939815833225005,C,-184.8668711822871,-174.83419065996176,18.63029954845996,61.960261980014664,C,C,-11.393930984650874,E,A,1
Mexico,C,C,E,D,E,-47.40953424099675,A,113.33395672317059,33.139247805746756,E,70.35966450063117,17.35634564859964,7.216723359662039,-33.354899065195504,D,B,143.89828056815824,A,A,0
China,A,B,C,E,D,-104.06323641493682,E,-121.5591048694932,-130.36384310335959,E,-103.7611581679939,-57.594555718741006,47.74061579245433,15.16980268943071,E,D,-39.81614897586944,B,A,1
UK,B,D,D,D,D,136.38826041657367,D,50.22478038742728,-87.85168983032318,B,68.41453467984657,-1.6672715731900403,-107.74506377891358,161.392174816556,E,B,-88.18020518141502,A,C,1
China,D,A,D,D,E,63.50387702191107,B,85.91678049078524,71.00565234508397,D,-52.92334889283201,82.81873966113116,13.12213857965634,131.8464158137132,C,B,50.06383248351872,C,C,0
Other,B,C,E,D,D,125.06006277179186,C,81.02033871597422,84.74106174508005,B,5.878309285143869,-112.41584442222761,-52.975419404037716,-22.675200856271175,B,D,97.3864536873301,B,E,1
Brazil,D,A,A,D,C,91.0851312828557,D,-90.46442648940551,16.58936154176137,B,-37.907874381126476,139.5800161386014,44.56907958756193,130.78373495127929,B,B,-25.973782302246857,B,C,0
Mexico,E,E,A,B,A,35.602205365854175,C,228.45851143843436,73.2181223642547,A,2.205958614743113,120.07642320850232,-49.28437186746593,183.8787237528886,C,E,-19.2929311791779,B,B,0
Mexico,E,E,A,A,A,-174.94389854290537,C,128.22902786300943,-35.98646380958149,E,76.16781070431976,74.0762883961584,-77.52337293475388,-60.43251537827011,E,A,-101.02867705272678,D,D,0
India,B,C,A,D,D,-136.2510433615853,E,-114.01704517021636,44.00244537347843,A,-57.764876446687595,-51.1012577337977,68.81393601638715,66.73088971131502,C,A,-21.220519949712354,B,E,1
Brazil,E,B,E,D,B,8.661380549187331,B,85.00662037529627,121.60776141309881,E,100.29172031689637,-1.8071159136751842,-77.18621274581244,-16.310271011093665,E,C,91.39006555040838,A,E,1
Mexico,C,B,E,B,B,55.59668205370767,A,-71.13406143674752,-18.846033372359297,C,71.03978715833658,-52.48191262162156,-205.72519575239235,21.159052063399237,A,B,-24.102336997868907,C,C,0
US,C,E,A,E,A,-34.3493236805641,B,-261.1201707106688,-102.92633131655131,A,59.89957790261372,85.20429774595499,121.26587239612694,-27.382950391183115,B,D,-60.65219631122207,A,A,1
Germany,E,D,A,E,B,-91.56030090923576,E,45.9919694891704,-5.477956416822622,E,-199.8599445696077,45.78113688218316,11.835281884569135,-78.04932162976677,A,C,-21.774325964615908,B,A,1
US,B,A,D,A,A,18.389014824125752,D,48.90094596449303,-59.19522960161956,D,10.543969832228969,108.10792894122253,23.267503199439197,26.817848096612103,E,D,-101.61385513411825,B,D,0
China,C,A,E,D,E,344.27559157410695,C,-105.74289262083954,119.20888287163449,C,-80.201196369385,70.9081824412575,-46.558507736817866,-28.21393915502602,C,A,-19.668734859168683,B,D,1
Brazil,E,A,D,C,D,123.50576161851284,B,46.67557962935429,-72.83724675187402,B,-219.80865315017573,66.83098914273945,-30.444453512875842,87.71519651436161,B,D,62.20124800662359,C,C,0
US,D,B,E,A,D,-83.84785851643338,D,-43.12445045356974,64.36578149162673,B,-195.1608907544997,-57.91152064914278,46.02274182787992,-53.9713986479441,A,B,140.29888909105452,B,D,1
China,B,A,B,E,C,-102.56746443142906,D,48.3126692299882,-56.149713877324125,A,124.58500257267858,55.31859190261995,-23.26239068225466,66.71482352020377,C,C,-131.51815172647377,D,E,1
Germany,E,C,E,D,A,-27.693585939780096,E,-91.63518283609909,211.76644762638878,C,-26.84854438935077,77.47229960757926,81.15013591983477,-6.619269476161836,D,B,-6.828851986831018,A,A,0
India,E,C,B,E,E,169.90751706736106,D,-52.3396278227156,-173.50486477173018,B,-37.6396807362702,34.845088339547445,111.49756370715285,12.295869508388908,E,E,52.87777195837838,D,C,1
Brazil,C,C,B,E,E,-52.99984241761781,D,-4.132128818933345,29.016783440226135,B,90.30682428071447,28.97914692533291,139.64547019030752,-6.752195195957906,E,B,16.20267341832115,B,D,0
India,C,B,D,C,B,84.67008818964665,E,-127.08988361983,135.69051507534314,B,68.06007561765783,110.93766539672222,83.44334505098139,38.817277801508645,B,C,-62.67048702226001,D,C,0
UK,B,D,C,C,E,22.47638859707549,C,93.62001356485399,-104.36262786325972,A,-59.47517755368359,-120.9437663259213,53.85765259841121,20.591656798103553,C,E,-48.242248720830354,B,A,1
US,B,A,E,A,E,52.28826150676752,D,-14.85782536510903,-6.683536683795864,C,51.94488550902368,59.082529164960754,-27.983986348471777,-55.201640076505484,C,E,62.86250842086486,B,C,0
India,A,D,D,A,C,-63.27653164291666,A,82.32835529746629,69.71420857398327,E,-8.849814188007064,-31.70991907184068,156.71862939843004,60.457389665503335,C,B,74.5830017112126,C,E,0
Mexico,A,A,C,D,B,-205.81158592672426,B,-67.10461626049508,-40.235276201141176,B,13.15811852480435,-66.50099708478876,-7.778528088150603,158.09124723132842,E,A,-55.20388793167589,D,C,1
UK,B,D,A,D,B,141.62902883772534,B,23.452410962016476,-308.4661602754396,A,-191.45535983553356,57.729881147143004,183.64693261233134,121.01172787392504,C,C,99.56919622915726,E,B,1
Other,B,C,E,C,E,93.08848228604785,A,-21.922169482575914,-9.842227059226627,A,152.82601603846763,-27.695565441119314,109.6226963377378,8.08961219109616,B,B,142.43558253288305,D,D,0
US,C,A,C,C,E,-26.131702624940456,A,60.11423420981019,-10.54376907817704,A,75.48112163315372,-38.16371004458283,-7.593481839934628,196.06143492470343,A,B,197.24011285963138,D,A,1
US,C,E,B,E,D,35.2389658362701,B,-42.05276853121765,43.881337794857764,D,-73.22352366913346,11.605098976083623,75.15763902177058,-52.250842711609444,D,B,199.2596736464934,D,B,1
Brazil,B,A,C,C,C,96.1913594159671,C,-30.290748764818908,225.33900775910914,B,72.47868535218622,82.50637206102746,1.761458845011634,252.39730532160672,A,A,-98.04863092773866,C,D,1
Brazil,E,E,D,A,C,75.223062526594,B,2.678210817002565,-133.4187487589164,A,-172.31979191833466,-37.15011274223953,-115.90789273371271,2.7206957350104286,B,B,172.22165192969788,A,B,1
India,A,A,E,D,E,2.833315018499275,B,66.30556654591241,0.19192594449280473,E,127.13475971071885,147.94698432308246,-125.71974283241525,17.829429759785658,B,B,-63.129817394871154,C,B,0
China,A,A,C,B,A,102.1865882105101,E,-128.00468771414032,-21.527454900585433,C,49.428953885427504,111.95498674969424,2.7891936322338062,119.8998410286642,E,C,45.73611290401489,B,B,1
China,E,D,A,D,A,11.251534833357038,B,-146.38533094463355,23.417023494320667,B,135.57048188626987,-39.66158605709969,-47.41784407785853,-130.45603678000535,D,B,120.98526544273638,A,B,1
Germany,B,B,A,D,B,-20.71823578111337,A,39.473673721759475,-194.23649192150802,D,209.78402774298473,37.01056824953188,101.55723476062175,289.43723602706973,E,E,121.82358216960228,E,B,0
UK,B,C,E,D,D,101.54744749028517,D,-8.965315232494891,-53.556660240064765,D,-58.62482424210861,-138.83297867143233,85.76860751265359,98.01327000686265,E,B,-87.39160796784239,D,C,1
Germany,C,B,D,B,E,-60.36469288294144,D,294.028118666048,30.60352076023668,B,21.59075544284523,71.9813021822406,-22.130961553024875,-32.32058570489275,C,C,-67.72913192730795,B,C,0
Brazil,D,A,C,C,B,7.069400257298057,C,-10.459109079591896,-13.58235661442797,A,65.10413875189182,-111.78423240897735,47.236843860148845,-3.4128438635324,A,B,93.85838492112826,D,C,1
Other,C,E,A,C,C,-11.021823356643086,E,-42.99157952774105,-111.70060228070449,E,19.000007532854273,16.812416180228965,-25.671763535447294,-49.943382640701124,E,D,-77.87329428596412,A,B,0
US,B,E,E,C,A,31.006396346319764,A,-30.284557265850324,69.41388538975349,A,13.456433359850676,44.30547809330444,185.86518316581675,-64.11665160548647,E,B,-8.076202379551372,A,E,1
Mexico,B,B,E,B,A,164.30050106456292,C,50.93834217967138,-81.52824619591618,A,25.487755137462685,4.753919802218847,-41.84042694585755,-50.73787276867113,C,A,-96.1425729835843,C,A,1
Other,B,E,A,A,E,42.12377154849797,E,12.068708365287268,32.0615774699848,A,-14.943961138900248,-69.19562271769179,96.22097163721666,-104.84587253773144,B,D,-110.90999003456348,D,E,1
UK,A,D,A,B,D,-40.57613051580592,B,-79.11286868555212,-186.64245963121982,C,-59.9379287880213,53.17923447279289,25.94571572312323,109.42769460416535,D,A,0.3288218514863886,E,C,0
Mexico,A,A,E,D,B,-82.18463401445943,E,99.91332199153902,140.31723355071205,B,-84.16018528157899,101.98850371922829,263.78420196476975,21.480861684866607,A,B,-75.71862353826923,A,D,0
China,D,B,E,E,B,-24.207572316261295,B,-13.527429642724414,-77.53775293216452,D,36.55782449067837,-35.388949521488506,-6.004317459071057,-4.878565659973448,D,C,-7.308358018832639,C,D,1
Germany,C,D,E,A,A,144.76385118360548,C,34.2976647945401,-33.35814022790524,B,85.14081070447014,9.678742835906347,131.1866158544688,14.269613734440917,E,E,38.330261694520495,D,C,0
Germany,E,D,C,B,A,53.70393737143265,C,13.605191549098475,-35.315011852432185,C,67.17066501530893,-136.827682687959,176.01083959096007,-31.529068614646494,C,E,71.78191022657924,D,B,1
India,C,D,C,C,B,36.68223719764846,A,-41.85056613367214,-81.99600437766836,B,111.57504681551606,-88.53650069579056,-21.17575874907312,-135.9083136207535,E,A,-54.618815229558315,B,B,1
India,C,B,D,E,A,76.5191961027131,A,68.69032206154381,58.26687737931026,B,115.73277658814712,8.365296410283447,-2.769229493522354,-13.682296521616836,B,E,-43.44329327226913,B,D,1
Brazil,E,B,D,D,A,-108.39374688260617,A,98.40138846833281,-2.4676795998245953,C,20.95064238831242,143.83803370650693,-29.136235211441637,64.15463839723104,D,E,94.39701255177239,A,A,1
Brazil,E,B,E,B,E,200.30165532803017,C,-0.48053722755017475,-82.1779342825347,C,35.92851862593692,-46.00085105993597,-56.13132564173865,-129.24320949049564,E,D,-19.082955221889186,E,C,0
UK,A,C,C,E,D,54.212431359116785,B,-10.692827989976175,-39.26210121884046,C,-122.75637572475895,-73.05893348344907,91.43732367952026,16.372456459854156,E,E,143.13560250286696,D,E,1
Germany,B,A,B,B,A,-86.64299930260195,C,-54.32094201796806,55.7724063765747,B,-244.86254427492625,-5.687205380217877,-30.15032904236058,-17.692265466676794,E,A,-66.32671199264735,B,D,0
Mexico,D,E,A,D,C,-38.32679424788352,A,-3.330296930999193,-16.193662461053002,D,56.87351585386246,-58.84800444214638,-59.80478644028773,-228.2439430052111,E,A,-100.2261444650839,A,D,1
Germany,E,E,A,A,B,-119.3566567786721,C,47.289862445279326,125.01883620869323,C,-140.75867716255254,-56.596206667195545,131.93795985510573,-19.811803297709744,D,D,-23.386793698556946,A,B,1
China,C,E,B,C,B,-170.71977573167314,A,-0.48580825104519293,74.47931052133767,D,-84.49629298737361,33.80327082524898,121.56645929986085,184.72458647447766,E,C,5.386715378275716,D,D,0
Other,A,C,D,D,D,-32.62331917999929,E,112.76291625939207,53.31800233465328,B,-81.69260819088994,58.5241399127158,-142.5166165095915,50.560289182609594,E,B,-42.00907348338136,B,C,0
Brazil,E,B,C,C,B,-247.21490745867186,C,53.58261465263075,63.35005264171142,C,-48.93983107384594,-102.47245183370777,-11.714273404545313,84.47840844908026,B,C,-58.65140185229822,A,C,1
US,A,A,D,A,A,57.74741435007825,D,-72.13611263427178,-88.88414641031626,D,-7.57548571127934,117.49201313520943,163.314419839515,-115.68038773572607,D,B,-39.151604157527835,C,A,1
Brazil,E,C,D,D,A,-74.31837197451574,A,64.89392469574452,94.64361133844784,B,-11.252496936590479,132.1823526201126,34.81550684157261,-85.24423030401064,A,D,160.51982877108358,D,E,1
Germany,B,E,E,E,A,-106.62182738533123,B,93.4168077562831,103.93432056431648,E,113.52309132085556,-168.55255785984357,32.105659593285246,82.76919254600776,B,C,-1.169479963160403,E,A,1
Brazil,A,D,D,E,A,-77.27004225611857,C,147.511237315959,-73.98882178428211,E,-124.39881983020406,28.557148276209716,37.96687364864517,-10.651155163240738,E,B,107.88176296029765,C,B,1
US,C,B,E,D,E,125.77836173360713,D,-71.06699269435042,-45.90953147508227,E,9.495979863951055,-58.92243327580737,108.08177092937808,6.763626698651587,C,D,-48.358607539644815,E,B,0
India,B,C,E,E,D,82.96379612277256,B,46.580601324851415,67.95920831365576,D,-178.14121906466843,19.131654890947953,-77.17628698796285,88.61174893682364,B,E,-195.02452597442473,C,E,1
Germany,B,B,D,D,C,-50.454464002695445,D,109.42007227311166,180.24056440107353,A,-69.5079012472822,-141.26967193217072,83.84675742825249,-68.14012256945769,E,E,156.11079548661513,C,C,0
US,D,E,C,B,B,27.331074305665293,D,-32.76775937956425,-19.669151160205463,A,105.27962783802312,-8.588684501573866,-234.86623952682885,-96.78963939198039,D,C,-158.29131709245442,B,B,1
India,B,C,A,A,A,-103.59904055633503,A,198.254509569653,-120.09872935166885,B,-82.11450364787335,21.952329708857643,-53.37530276092713,125.88902441215846,C,D,1.8874652136799646,D,A,1
India,B,C,D,E,C,92.15992669307394,D,36.598251960642116,-118.20203214400988,A,-23.68293285301061,92.27747529525922,18.078256542263176,-195.7799014881751,A,D,-77.32077744980721,D,A,0
UK,E,D,C,E,C,152.10280812201685,C,-18.22700373814355,-67.01351501029059,A,-117.97662519422056,-38.389850700583914,94.10312143138007,107.05915344652361,D,A,-116.85676652039344,A,A,0
US,D,A,A,A,B,77.94311915184635,A,-101.18749713097574,18.811460408215364,E,62.47850710952553,28.88672889033912,-134.65355392709782,9.85951432689214,A,E,43.856112494467084,D,A,0
Brazil,E,B,C,C,A,36.08976735025456,B,-22.369725006568785,37.128783909860516,C,170.82782562713203,118.31147586452957,52.11450245902059,103.39368672264774,B,C,-7.617903671928867,B,A,0
Brazil,B,D,B,E,D,-159.30217238226575,C,-68.666422685589,-102.3691674606687,D,-234.72568913774901,69.46840400703547,-33.142287808187895,-13.809290180182272,E,A,205.4541440258158,B,C,0
UK,A,A,E,E,E,0.46386876822367096,A,-66.28971833116114,-80.77898073101474,D,-131.5832661422304,12.786403315948974,14.879557898237596,-36.42162675249664,B,A,64.332914815985,A,A,1
Mexico,C,A,C,E,C,50.59807979092348,A,-127.76794420140337,10.384375850120179,A,-92.32831854008623,194.84392573568724,-108.12950264275334,-9.107989114209262,D,D,-6.209228669120223,C,B,0
Mexico,C,D,E,C,E,56.290896569514224,D,42.0421649041107,101.23328166821199,C,-156.76109973498006,-69.96374915232943,-163.90632287584853,154.5569574883056,C,C,-126.09909953067726,D,B,1
Brazil,A,D,D,A,E,-39.03748541132615,B,8.521281727915394,-48.523901420793834,B,52.15408366472286,35.82959712519628,-36.62120369307466,-13.734877262599667,D,A,-52.73887209307446,D,A,0
UK,B,A,E,B,C,95.30326707503981,C,74.65295844150211,27.613722932524404,C,15.654748232341534,79.94357463076167,40.42117568098848,-114.02307605922479,B,C,72.50793753312482,D,B,1
Brazil,B,A,B,C,C,-204.72334583932206,C,150.99362153013482,62.16680301539742,C,156.7344070588842,-87.23403716792062,-3.4929336439940526,-36.327964817536845,D,C,-151.5184173465757,A,D,0
China,E,E,E,B,D,189.2671631423516,A,258.37799585659593,-70.8774002842862,A,-121.77794958548401,95.12959129054593,22.26626692216859,-35.1200054750836,E,C,54.36676968038557,B,D,0
US,B,D,D,E,D,-30.447683676122445,D,9.263719106751129,93.52978596613002,D,-44.54562722387388,104.25642728576103,-85.9899382043964,-123.79489869646932,C,A,-111.81607048713833,B,C,0
India,E,A,A,B,B,-185.1753351484613,A,45.45880694584955,50.92092466588607,C,34.04933229891129,-208.00718659478815,-64.98351274702937,-171.68373661611284,B,B,30.3337512496029,A,B,1
Brazil,C,D,D,A,B,9.348869643016796,E,-13.27644142137906,-12.272201678031587,C,24.643239993544398,142.10869072710935,-120.0842097443987,-23.347917773076855,A,E,-124.40881058092876,E,D,1
UK,A,D,C,E,E,-28.30598934329839,C,61.6553687468975,-68.74261359042575,B,-218.67437541031882,-154.06689548276006,65.71902278306491,90.01484873431677,C,E,-176.69757587621598,B,B,0
India,B,E,C,D,C,-13.464032205315291,B,-60.704939290308836,-234.65426799749508,B,-42.12537405045568,175.26618629851853,-49.26645296668831,-20.944355143836706,B,B,-26.28727519656784,A,B,1
US,B,A,C,A,B,64.5087926152576,A,35.552996534272424,-189.53705265331502,C,-42.866814035884545,112.87333430359897,170.55705155739722,-27.612907293034272,C,C,-103.93793584292585,B,A,1
US,D,D,C,D,E,70.28408544341893,A,114.78879651153866,-72.09626469759881,E,58.69233696302629,-260.1003377734646,24.318560111444583,-119.70061368792646,C,E,-15.405488678712215,C,B,0
UK,B,A,C,D,E,145.34023378840348,C,-172.20562265905352,-76.55486156274588,D,132.30092823861202,25.560504854728304,-89.95512522500908,181.02840037619373,B,E,-127.73083937332481,A,A,0
UK,A,C,B,D,E,4.875576698733406,D,46.933488790463215,-5.766613379317008,D,-82.20857454350835,-166.11860061397493,-93.01116209355818,98.68195763594811,D,C,13.230677520219109,D,A,0
India,E,B,E,D,B,41.71119409563275,A,64.78914825086474,79.69683910484129,B,-31.928581676829566,156.56688222647932,85.07104445488196,27.59012601961061,C,A,86.74323597381888,A,B,0
US,D,C,E,E,A,308.7695402972593,C,8.488023229265714,-49.20622250926817,A,90.62162276207467,-62.2514948418329,240.03119765009208,-7.678617907102278,A,E,-86.13964990250426,E,C,0
Mexico,A,E,C,A,E,-192.61014996826032,B,-111.39646127204017,145.75819641087435,C,68.80404069714531,18.606781203430156,61.13668510144028,-79.67288609057965,E,B,50.881256722521925,E,E,0
US,A,D,D,C,D,84.79439207712953,A,-115.02991626219855,148.12166616946868,E,196.70892273067048,-158.5842179105196,1.6309105692517514,46.805626772899686,C,B,-132.36435187418266,C,D,1
Mexico,C,E,E,A,B,-98.44046638069217,D,-116.50999446100634,-19.37867311579265,D,-105.46381624043613,194.8787040451761,56.18744013008919,109.16167075502288,C,D,89.04004899098,D,D,1
Brazil,C,B,E,C,D,-81.93921527105748,C,8.932031428148548,-18.69290054644131,B,-50.27649013143717,111.0621904115455,-5.382109680612869,-152.64801168531167,A,A,-42.57321673829478,E,B,0
US,E,C,E,B,C,-134.30866883698926,B,59.33204860265947,-56.321928598361595,A,42.77556894158166,-174.44396071065074,100.43588896927149,-134.72555816842961,C,E,-29.368845244082685,B,A,1
India,E,A,A,C,D,-27.60913684555656,B,201.06947677709837,-53.39131197857141,C,42.52770614350357,-69.89706500967844,-200.960372071118,46.66933443293592,B,C,111.85201795531967,C,E,0
US,B,D,A,C,A,192.19337360130376,E,-114.39231850797901,60.067868285545224,E,-112.88720701725987,-261.19953348739284,113.29806574912928,-30.83672729785259,A,D,135.2727887436129,A,A,0
UK,C,D,D,B,C,223.01505318056968,A,-138.1886589574868,42.99857819892768,B,-96.7149286841387,-175.87975071658758,140.17789028319493,19.63002271196321,A,E,-173.00660006422328,B,A,0
