veteran,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,target
Yes,Germany,A,B,-192.4394754636494,-27.02150255771957,B,1
Yes,China,A,D,175.75154256094729,88.3814308464165,B,0
No,Brazil,B,E,-84.97738478006868,-100.67804198907805,A,1
Yes,Mexico,C,C,-15.871255667772441,60.74589093038061,C,1
Veteran,UK,C,E,36.62842545771988,-167.4558643269993,D,1
Non-Veteran,Germany,D,C,61.907291388070206,-59.67551913122633,A,0
Yes,China,A,E,31.17228478523338,-36.3962496353308,E,1
Veteran,Mexico,A,E,63.10150960797248,84.43221495889135,E,0
No,US,B,B,4.3903453927640275,61.76088743970652,B,0
Non-Veteran,UK,E,B,62.419696283295124,-50.81240144453676,A,1
Yes,US,A,B,16.475371046033533,127.9654313135562,D,1
Yes,Mexico,D,A,-20.591073701221116,98.9394637762046,A,0
Non-Veteran,Other,C,B,158.90455069093164,23.204726622132966,A,0
Veteran,China,A,B,-104.02732379327493,-109.07317935973046,C,0
No,Germany,A,D,207.21048551435968,57.25890394034595,A,1
Veteran,Other,A,A,-99.13965788685697,-4.026281150254686,E,1
Yes,Other,E,A,91.09648654577177,-34.392282701361516,E,1
No,Brazil,C,E,131.02798619419252,-2.5752078566187753,D,0
No,UK,B,B,76.83545266775681,-38.76400090819555,A,0
No,Mexico,B,A,-137.05916208568195,-52.06892220899032,D,0
No,UK,C,B,108.0947743065029,40.01507337357962,D,1
Non-Veteran,US,E,B,-169.60740304677046,-66.0223072594703,A,0
No,UK,E,A,-158.20310328586328,-72.58572512110281,B,0
Yes,China,E,D,-9.85847257480682,-18.112227689098713,E,1
Yes,US,B,A,89.61062642967,-24.122398381655945,C,0
Non-Veteran,Other,D,C,-128.89164201156075,-23.257753872550264,A,1
Non-Veteran,China,B,E,-12.634297478466399,191.33230114761056,E,0
Non-Veteran,Germany,E,A,-112.4033907755091,67.89085244118617,E,1
Yes,Germany,D,D,25.529518192705925,-38.57306448431297,D,0
Yes,Other,A,C,-35.42106820223014,3.6665680677990338,A,1
Non-Veteran,Germany,B,A,-78.33070064504214,-26.01009860164701,E,1
No,US,E,E,-24.007343641904704,-13.29452583237406,B,0
Non-Veteran,India,B,E,140.10569369977105,114.39888355858659,C,0
Yes,Mexico,C,B,-28.51796744188471,-58.029070040951915,D,0
Veteran,Germany,D,C,102.4469560774472,103.06112411666291,E,0
No,US,D,B,21.208262285780506,27.76392318542872,E,0
Veteran,Brazil,D,A,65.59548675322428,68.93690042878671,A,0
No,Other,E,C,-83.07827546974057,-157.94342506468877,E,1
Veteran,Other,C,A,184.17275693490498,-47.54917326276372,C,1
No,China,A,C,8.62496215853831,-71.67517388497733,B,0
No,UK,E,D,254.82697207969395,107.41027782204928,E,1
No,China,A,C,135.33841974662954,-178.4465516361164,E,1
Veteran,India,B,B,-61.6173843827845,54.831591780278984,C,1
No,Mexico,B,B,-1.0781650886339234,-8.014926513464841,B,0
Veteran,India,E,A,-84.14692811813887,-64.03094285578564,D,0
No,US,B,B,-85.74143034504166,102.84376206316092,C,0
Veteran,Other,C,A,-111.69722558994746,-93.21955073895774,D,1
No,UK,C,A,-128.90528702298818,154.6004924115188,C,1
Yes,China,A,B,-149.40284078621988,107.59833563779853,A,0
No,Brazil,C,D,86.79579851328201,10.306002004523034,B,1
Veteran,Brazil,E,C,-44.94900711329354,1.7974590969920563,C,1
Veteran,US,B,C,111.34803342832878,-38.38572463640019,A,0
Yes,Mexico,A,C,49.976907933446505,60.653905736514766,C,0
Yes,Other,E,C,19.30622457907708,-17.802458602743545,D,0
Non-Veteran,Germany,D,B,80.54304856939389,-122.52303396323524,E,1
Veteran,Other,B,B,86.6989659947441,154.83459622342983,A,0
Yes,Mexico,E,C,-37.81501163133339,-3.5590441785372984,A,1
Non-Veteran,Mexico,D,C,-36.91951184434022,-53.55573344928263,D,1
Yes,China,C,B,32.84027228807002,-7.870777830683068,C,1
No,US,A,B,-7.459571716073278,-105.4872368413359,C,0
Non-Veteran,China,C,C,54.46239452002794,113.5506998971348,D,0
Non-Veteran,US,D,A,-40.447448150627984,101.66874509422958,E,1
No,US,D,E,155.88824462539833,-20.107657948497774,B,0
Yes,China,E,E,107.47209699242913,114.38897491568312,C,1
No,China,D,A,5.4935902995745485,29.650665195019126,A,0
No,UK,B,D,-91.51191873774835,97.3513669103293,A,0
Non-Veteran,Other,D,B,-18.785901092291876,65.95420065315962,D,0
Veteran,US,C,B,-218.1277649972645,81.09419690571454,D,1
Non-Veteran,Other,B,A,-60.824606182625,-59.28341397316272,A,1
Non-Veteran,Germany,E,B,-99.55994497383178,-14.377056311684926,C,1
Non-Veteran,Brazil,A,B,2.80261652916678,-195.71018892838404,D,0
No,US,D,B,0.9661044175115902,-31.39451548249762,B,1
Veteran,India,D,C,-29.47808901724666,-44.405767402751664,E,0
Yes,Germany,C,A,-40.41065444500408,95.77410928486582,C,0
No,China,D,B,19.603694632174303,-56.59702367368028,E,0
Veteran,Other,D,B,9.046368134532754,-129.29029333057514,D,0
Non-Veteran,UK,D,D,-92.80792892146275,59.14194159220239,A,1
Veteran,Other,A,B,-35.17920632798447,-94.3425778194333,D,1
Non-Veteran,Other,E,A,21.231193638889895,11.616902713737321,C,1
Non-Veteran,China,A,E,-140.37175452959727,-201.7786680860536,B,0
Yes,Mexico,A,E,-87.03504593287991,50.052541768952295,D,0
Yes,Mexico,E,A,114.05587166876414,-39.02021901677153,C,1
No,China,E,E,71.37400882623753,96.08836478309672,C,0
Non-Veteran,China,D,D,162.8043474016979,43.173001762100164,B,0
Veteran,Germany,A,C,74.2994168881472,-56.25800572139609,E,0
Veteran,Germany,D,A,68.57374550034363,33.836062516288905,D,1
No,Germany,A,A,38.739998131600494,-90.72864479442954,B,1
Yes,UK,A,E,64.41678075273082,8.211184292756508,A,1
Non-Veteran,India,B,E,-97.436697458315,147.32106826783604,A,1
Yes,UK,A,A,-181.2812296270914,-288.80933384981466,E,1
No,Other,E,D,-83.85229376669918,134.09485172037589,A,1
No,Brazil,A,D,2.5936089772353226,-102.25989401538816,B,0
No,Other,E,B,-250.9303414943259,-86.90813083583481,A,1
Non-Veteran,Mexico,D,A,191.10249226181372,42.78355651826954,D,1
Veteran,Germany,B,B,127.15119360793572,-39.45807377358304,C,1
Yes,China,B,A,-85.44330983778987,166.13861197906854,C,0
No,Mexico,C,A,102.13258455395953,26.506349592029686,D,1
No,Other,D,A,-66.6869806495294,174.4898490557788,E,0
Yes,Other,E,A,66.97045255215986,194.7290398529499,C,1
No,UK,A,B,125.10706048497767,43.68604554941508,A,0
Yes,China,E,A,108.29596164480418,21.141419770976274,E,1
Yes,India,A,D,-209.21171297777585,30.492915582018632,C,0
No,Mexico,B,B,34.40974226135153,-246.20386704511122,B,0
Non-Veteran,Mexico,E,B,110.20290150226857,44.3959236634978,A,1
Yes,US,A,C,71.25877675112095,94.59086671621735,C,1
No,Germany,D,D,-17.263988219957042,-62.18753411458472,E,1
Non-Veteran,India,A,E,-34.284309923173915,106.01073328319353,B,1
Non-Veteran,US,E,D,-143.50633470251316,-48.07313556921306,A,1
Veteran,Other,B,E,164.557929146577,-62.928904160585574,A,1
Veteran,India,D,B,126.5889100117636,2.892879603776541,B,0
No,Other,D,C,-3.618630746126192,-130.49648868193339,A,0
Veteran,Germany,B,E,128.41405023512053,-79.50809584300377,B,1
Yes,US,D,E,134.4204210996924,143.39553093245868,D,0
Veteran,US,E,C,-25.79211973649807,-86.49850431158794,C,0
No,Mexico,B,B,136.4459920851776,35.95957073390789,D,1
Non-Veteran,UK,D,E,57.30825194575646,-199.52982587846998,E,0
Yes,UK,A,A,39.02323213674806,142.72638152190567,D,0
Veteran,Germany,B,B,127.69035445631121,-9.438862939017637,B,0
Yes,US,E,B,83.92876798648334,45.32379359599211,C,1
Yes,Brazil,C,A,-104.56313236294325,31.22010189818456,B,1
Non-Veteran,Germany,E,E,85.52311769557723,123.42543668074084,C,1
Non-Veteran,China,A,B,139.51690079076465,-110.31406114409799,C,0
Non-Veteran,China,B,B,198.58622048427372,3.6675855361644154,E,1
Yes,Mexico,A,A,-117.46909856135358,-228.59864071291994,E,1
Veteran,Germany,E,E,-4.1650434992172825,81.79464960104958,D,1
Veteran,UK,E,A,157.81433353484243,74.74619267945393,A,1
No,Germany,D,E,163.04402489553397,110.74310108649273,C,1
Veteran,Other,B,C,-21.657649306983622,-37.99434239884605,C,1
Non-Veteran,Brazil,D,A,-115.35140538849456,57.49615863118264,B,1
Veteran,China,B,E,52.02767131889986,124.58666556392355,E,1
Non-Veteran,Germany,A,B,6.929710725348226,31.811068601225156,A,0
Non-Veteran,Mexico,B,A,94.27070634084856,84.72211314154153,D,1
Veteran,Other,D,C,109.76960498059958,-120.2411701487542,D,0
Non-Veteran,Brazil,C,E,124.38152137270164,192.00250559540166,D,0
No,Mexico,C,E,-156.00577685152732,-3.2985360101632986,B,0
Non-Veteran,Other,A,B,84.26123986878993,-68.78741528771958,B,0
Non-Veteran,Brazil,B,C,32.78723181383075,163.0711182773033,B,1
No,Other,B,B,-40.74416191487794,-81.80861337575548,C,0
Veteran,US,E,D,176.53925746744764,-139.54959116397046,C,0
Veteran,Mexico,B,C,10.450314486977936,-24.88084078719849,D,1
Veteran,Germany,A,E,67.62167972800415,73.29650326506004,D,0
Non-Veteran,India,E,E,134.5235829351607,-57.96871880925125,A,0
Non-Veteran,Mexico,B,D,-112.56570957946519,-46.7673289491741,A,0
No,Germany,D,D,22.776223774750008,-46.44145016753776,D,1
Yes,Other,B,C,-77.66833965132302,91.74582544614444,E,0
Veteran,China,A,E,86.61058796155856,-103.44718448785275,A,1
Yes,Other,D,C,92.89585640059903,-101.32671753314695,A,1
Veteran,Other,B,A,85.6417922354924,-16.804416607129422,D,1
Yes,Other,A,B,102.3562919711982,175.27027717554208,E,0
Veteran,Mexico,A,D,156.11594676825226,-5.338486051070503,E,0
Veteran,China,D,E,55.30967555524685,13.486469717829674,C,0
Veteran,Germany,B,C,91.62180267727359,-8.094949717505536,E,0
Non-Veteran,Other,E,B,-82.91796179581246,100.41390223752174,A,1
No,Brazil,A,B,20.159427802454477,25.01147616712022,A,0
Veteran,Brazil,C,B,-22.55117714068275,125.66911778548607,A,1
Veteran,Brazil,C,A,-0.5384342467575047,-40.57067689545218,C,0
Non-Veteran,Brazil,D,B,160.73072585058753,-149.58156874714248,E,0
Yes,Mexico,B,C,-124.61040015090643,45.946858933613285,A,1
Veteran,Mexico,A,E,-141.94461334920055,-40.84242879175154,B,1
No,China,B,E,72.3028916087425,-33.88505607356296,C,0
Yes,Mexico,A,C,-32.25829056100174,138.5613887422533,E,0
Yes,India,A,C,-42.40628845555764,-50.6006932865474,A,0
Yes,India,D,B,158.85322560150647,153.70758774598949,A,1
Non-Veteran,Other,E,A,114.15698908478042,63.98044893343594,D,0
Non-Veteran,Mexico,D,B,44.49726842787253,-129.7181930539638,D,0
No,India,D,D,80.68549267235369,169.1128781679686,D,0
Non-Veteran,US,E,A,-84.80254114159938,-114.20382265325031,B,1
Yes,Brazil,A,E,6.4796207244363595,180.16110429268323,E,1
Veteran,Mexico,E,C,88.94838559388832,-32.13109877910122,A,0
Veteran,US,B,D,54.44060989963896,-146.50471107462485,A,0
Yes,Brazil,C,C,-66.49605031326556,67.0442958785808,D,1
Veteran,India,A,E,-32.369872134899005,-82.42775542070358,C,1
Veteran,UK,B,A,4.4716882333696555,3.156267744001002,B,0
Non-Veteran,Brazil,D,B,145.88683229422415,46.71788436436692,D,0
Yes,Mexico,B,B,-153.16553724862572,39.386157350334585,C,0
No,Mexico,B,B,51.95875302608314,13.986873229739324,B,1
Non-Veteran,Brazil,B,B,-77.27981103271078,125.85107723393808,B,0
Yes,Brazil,E,A,-51.23414393620125,233.3123775533464,B,0
Veteran,Mexico,B,A,-17.489824152649295,27.377870611389348,C,0
No,UK,B,B,37.813690704274286,218.35122912750444,A,0
Non-Veteran,Mexico,A,A,-28.395904768167096,-47.7218332021278,C,0
Non-Veteran,Mexico,D,B,223.70770659738852,-80.43097780556333,A,0
Non-Veteran,US,A,D,-47.02891257960909,2.0018445641238025,C,1
Yes,Brazil,D,A,-2.9550170098695108,-59.47731615053626,C,0
Non-Veteran,India,C,A,-46.8639111996387,-122.61888233667715,C,0
No,UK,A,C,-174.56910137774656,85.2387616825806,E,0
Yes,Mexico,D,B,8.44919733013706,76.87988176168065,B,1
Veteran,Other,B,B,19.10263023560188,-9.769279415165167,A,1
Non-Veteran,Other,B,D,-20.17599388583222,10.363464731888978,A,1
No,UK,C,D,112.86280529399484,-7.860505129239619,D,1
Yes,Other,D,D,71.0970014403686,-14.779952501211294,C,0
Veteran,Mexico,A,C,4.606996762393251,37.633516202271096,B,0
Yes,US,B,A,118.7739392557175,42.831213444741664,E,0
No,UK,D,C,-47.16172250453574,59.19772562808312,E,1
Veteran,UK,C,B,-97.12260138332279,24.94426606641913,A,0
Yes,Mexico,E,A,39.330479685113154,124.27727203601681,D,0
Veteran,Other,B,B,-31.80203996363265,-28.935539964080586,A,0
Yes,China,C,A,-94.7159437743489,131.80142775868333,E,0
Non-Veteran,Germany,C,B,194.1374122823657,-25.333901237611066,D,0
No,China,A,A,38.54944200459543,-3.041996540072661,E,1
Yes,Mexico,D,D,0.10049750584828496,23.23573469819426,D,1
Non-Veteran,Mexico,B,E,80.3873868931323,187.55181549233322,A,1
Veteran,Germany,E,D,79.06004150956164,80.24271339207154,E,1
Non-Veteran,Brazil,A,C,49.90661332704455,-148.80288828877255,A,0
Non-Veteran,China,A,A,20.442705135008023,113.50845848141927,E,1
No,Mexico,B,E,98.06674735204166,12.196863795331277,B,0
Veteran,Brazil,C,A,28.66689710392559,-57.211632471886574,E,1
No,UK,A,A,49.208466412699664,-125.4702748111896,D,0
Veteran,Germany,E,B,-90.88199017166933,-68.08790710033479,C,0
Non-Veteran,Mexico,C,C,-56.35007853712521,246.08409593686704,B,0
No,UK,B,C,-22.94377560490482,105.01525700296617,E,1
Yes,Mexico,B,E,-278.3241216033227,154.4040802322997,C,0
Yes,Germany,E,D,-36.926611323809496,-108.78533212363166,E,0
Non-Veteran,Mexico,D,E,42.50829358876839,88.91406699242349,C,1
Non-Veteran,China,A,B,29.581755930726594,-41.75588398155762,A,1
Veteran,UK,C,B,-169.54478679392332,53.76119754485216,D,1
Veteran,India,C,E,-105.44582680066922,0.3849257274556007,B,1
Veteran,Germany,D,E,9.258739180346621,-58.1228102285438,B,0
Veteran,Mexico,D,C,57.45275488858419,128.42394272328028,A,0
Non-Veteran,US,C,B,-47.41450298063551,56.634157627282136,B,0
No,Other,D,B,186.9768095736215,15.7809878098143,B,0
No,Germany,E,C,66.64104181554958,77.25923490722703,B,0
Non-Veteran,US,B,A,-166.9364037538039,-126.17882302109653,C,0
Non-Veteran,Germany,B,B,14.595631199702769,108.53414607677396,A,1
Yes,UK,D,C,49.9904840794247,28.673030165409592,D,1
Non-Veteran,China,B,D,-91.96192689256635,172.1088111735272,D,1
Non-Veteran,Other,C,C,-37.85295140071522,-39.95377841171184,B,1
Veteran,China,C,E,59.68574092406589,4.267472323739753,A,1
Veteran,China,D,A,21.70375924449693,221.86064313876122,E,0
No,India,E,C,-18.54531843805287,10.994412321171856,C,0
Veteran,UK,E,A,90.48507668234777,-13.672887835623524,B,1
Veteran,Other,A,D,119.60626890282069,-208.9661914386757,A,0
Yes,Germany,B,E,92.18200459815063,84.9998396116815,D,1
Veteran,India,C,A,-84.97293397986573,3.774886985011102,A,1
Yes,UK,E,A,-4.55681194091556,-50.90683493631797,C,0
No,Germany,C,E,31.26723879546284,143.90933985769234,D,1
Yes,Germany,C,B,85.25590961050668,-75.72757913910553,E,1
Yes,China,E,E,-148.7075448526737,-90.43213772115755,A,0
Veteran,Brazil,A,C,92.75780225018052,17.85108500131208,B,1
Veteran,UK,C,C,-15.916378673893503,-21.202913976865005,A,1
No,Other,A,D,168.83563369479896,-41.552371357940174,E,0
Veteran,China,A,B,-128.52780332449046,90.2508411191521,D,1
Non-Veteran,Mexico,A,B,238.61889001698532,39.843718989474084,D,1
Yes,India,D,A,254.48202685391323,-48.81112796732235,E,0
No,India,C,E,-5.024452642622897,-124.51194387513982,B,1
Non-Veteran,US,C,B,-135.17885667438364,153.05071965305456,D,1
Yes,Brazil,A,E,85.27939562488403,-125.14480911616755,D,0
No,Brazil,C,C,32.41680718002345,-3.110029066899244,E,0
Veteran,China,A,A,-76.27706192160063,59.370851196503594,C,1
Non-Veteran,India,C,B,97.95714210414135,-206.89335851580722,D,0
No,Germany,C,C,49.52328364521025,58.85138022056808,A,0
No,Other,B,A,127.81135774273824,117.24669037655542,E,1
Veteran,US,A,D,-40.348058364358764,-24.480037652619792,D,0
Non-Veteran,India,C,A,96.70453091309402,11.920724093267737,A,1
Yes,Other,C,A,137.8422312923147,8.352202665295623,C,1
Veteran,US,A,E,-115.07673833150918,112.16432824908597,A,0
Non-Veteran,Brazil,B,C,-71.43032242721891,-24.623275623623947,E,0
No,UK,B,D,21.193314042674437,141.52095060007755,C,1
No,Brazil,A,B,1.6980104407784449,249.85835560235108,A,0
Yes,US,A,E,-57.87210636080206,-25.39918648435464,D,1
No,Other,A,D,-115.50235685895902,-157.80788357248287,C,1
Non-Veteran,US,A,D,134.2743699884209,-191.60434090284687,E,1
Yes,India,B,E,-4.075579162892041,74.79673559688511,C,1
Yes,China,B,B,130.79194235599968,-83.72917860175458,D,0
Yes,China,D,D,42.94648704670026,73.06734031960767,B,1
Veteran,Germany,C,D,100.66684446065166,-34.59465057808363,C,1
Veteran,Mexico,D,C,141.23782607937628,-71.82647739071409,E,1
Yes,Germany,E,A,-55.3686371709422,-100.78783197949713,B,1
Yes,Germany,E,B,56.75176745569039,-97.74092426858067,D,0
Veteran,Other,B,B,-116.53855030877145,3.0675959490563,D,1
Yes,Germany,D,D,63.070868295175174,-157.55071325678824,E,1
Non-Veteran,Germany,D,A,-149.34850344919525,74.53989109152505,D,0
Veteran,US,B,B,-82.99898111920017,15.696318894817304,C,0
No,China,B,A,-16.188093227742854,42.79061647340178,C,1
Non-Veteran,Brazil,E,D,239.080356733257,16.767029877039608,C,1
Non-Veteran,UK,B,E,-71.48710224793814,-148.77858248447336,D,1
Non-Veteran,Other,B,C,-45.404726493291896,-121.5501196266552,B,1
Veteran,China,D,A,-80.58376756345291,-10.05828922136643,A,0
Yes,India,D,B,129.01657365102662,-78.4877667787517,E,0
Non-Veteran,Other,B,E,-78.15030587270577,-8.49327663169176,C,1
Non-Veteran,Brazil,C,D,124.49795201587581,22.701424969129,A,1
No,China,B,C,150.65313801476861,138.85258435739212,B,1
Non-Veteran,UK,B,E,-73.78402633772694,377.75399183261726,E,1
No,China,A,E,11.884062191327834,179.59346862131665,C,0
Veteran,Mexico,A,C,52.2716012518533,128.70332506397398,B,0
No,Mexico,B,A,38.970390938900465,-114.26635619399205,A,0
Veteran,US,A,B,-6.546935259044162,-23.045653890803155,C,0
No,China,E,C,102.61466447999874,84.68965430419726,B,0
Yes,India,E,D,-57.92434278338574,-61.28743013217921,A,1
Veteran,Mexico,A,B,75.72358149465627,136.12699815800036,E,0
Non-Veteran,Brazil,B,D,28.655844402460456,-70.40962769009178,D,0
No,Brazil,E,A,-68.7536520055124,-44.645088329673435,E,0
Non-Veteran,US,E,B,5.406229837493178,9.414513050570365,E,1
Non-Veteran,India,E,E,-43.33086009408862,109.81741612372144,A,1
Non-Veteran,Brazil,A,A,-52.257663841801886,171.76671199025165,B,0
No,India,C,D,-31.317507884550555,70.9189313095552,B,0
Veteran,UK,C,A,-38.454380814993044,-16.250736204210995,A,0
No,China,B,B,-131.2203312913805,37.55925359217778,B,0
Veteran,Brazil,D,D,-51.417974810959976,64.77985888475469,B,1
Veteran,India,D,D,-30.97955061596176,21.454115735394417,C,1
Yes,India,C,C,-17.377679618880617,-79.84864704308096,E,1
Yes,China,D,A,-43.728132323849856,245.98177227845866,D,0
Non-Veteran,China,A,A,128.90693325733244,109.8940517023737,E,0
Yes,US,A,C,-191.81394728144411,78.06983193055133,A,0
Yes,Other,C,B,-78.10027789854496,-169.92042299561737,B,1
Yes,India,C,A,-42.97008257542246,142.39055814505005,C,1
Yes,India,B,C,-22.462826319184877,82.23741998971926,A,0
Yes,Brazil,C,B,-51.58032416716966,-132.88306744584995,E,1
Veteran,Brazil,A,A,14.63833585293669,-43.07306769682938,C,1
Non-Veteran,Brazil,D,D,-62.08352257751566,-31.165583780273042,C,1
Veteran,US,B,E,-158.31836698159057,58.87765355991825,D,1
Yes,India,D,A,24.338689316954394,-0.7371423724610388,B,0
Yes,Mexico,B,B,-160.05698300886274,110.37046243007079,C,1
Non-Veteran,Brazil,C,D,78.90872673672698,67.41350517845187,E,0
Non-Veteran,Brazil,C,C,41.011519912411266,66.37322571815226,D,1
No,India,C,A,-41.553511492389255,-80.9416004888734,D,0
Non-Veteran,US,B,C,-35.692424121495556,-51.06897261389472,A,0
Veteran,China,C,B,69.54461087884408,-76.07044767452247,D,0
Yes,China,A,B,-47.81975661333537,-52.4249390455316,B,0
Veteran,UK,D,D,192.44704613888047,78.29088597047587,A,0
Non-Veteran,UK,C,A,-38.526665554972354,18.461867114684562,D,0
Veteran,China,C,A,-136.01790791261428,17.028940527977507,B,1
No,Mexico,C,D,19.455185894574985,122.10239586750065,E,0
Yes,Mexico,D,D,-7.260697569791506,-68.53402466428449,C,0
No,Mexico,E,C,-24.681148048754036,92.88341132063994,E,0
Veteran,US,E,D,-5.508587896253624,0.9614652626961389,E,1
No,Mexico,B,C,18.15685240887281,-29.404008056026566,E,0
Yes,Mexico,D,C,-136.98082293298012,-162.0459552475886,B,0
Non-Veteran,US,E,A,125.16417437576143,-12.957741649215105,B,0
Veteran,Mexico,D,A,-25.768498986219008,30.10950443118639,C,0
Non-Veteran,China,D,B,-82.50203401944482,-33.324991960786086,A,1
Non-Veteran,UK,B,D,178.1487230787253,-26.138206529658873,A,0
Veteran,Germany,A,A,61.414330708762456,-92.57813355754864,C,1
Veteran,Other,C,E,-77.4861310813687,-28.232722515723367,B,1
Veteran,Brazil,A,E,74.41225656339832,70.65506083023381,D,1
Non-Veteran,US,E,B,-69.2599210624595,-98.24419117943464,E,1
Non-Veteran,US,A,D,180.38279127367142,-23.991290155227627,D,1
Non-Veteran,US,C,D,-144.97037149495722,-114.46182558907849,D,1
Yes,US,D,E,135.50447360579437,-180.34483619550423,A,1
Non-Veteran,China,E,B,-166.49167278376584,-40.18723494221291,A,1
Yes,Brazil,D,B,-98.14919251303816,-87.85358137802068,E,0
Non-Veteran,India,D,E,173.00344122306078,-281.533819082033,B,0
Yes,Germany,D,A,224.71303005371763,27.713734850951226,A,0
Yes,India,E,A,-56.106330880864164,146.49130965407198,A,0
Veteran,India,A,D,311.71872603190894,-80.00762458141521,E,1
No,US,E,E,-157.5143549048433,-47.53930891342708,D,0
Yes,Germany,E,E,-168.4033350900535,-51.45915377729281,C,1
Veteran,China,B,D,127.632571803895,-120.82842496158099,B,0
Non-Veteran,UK,B,C,82.468761376727,57.93901851647456,A,0
Non-Veteran,Mexico,B,C,-154.87234576341504,-20.57593103856968,B,0
