marital_status,age,ethnic_group,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Widowed,96,Hispanic,Yes,B,-183.57144658505055,-37.938991195107484,53.06517960132635,C,A,-61.676049734956486,0
Widowed,60,White,Yes,D,44.18826397091285,-95.1705781410418,-20.089008339004522,D,C,162.6970513630635,0
Single,75,Hispanic,Mental,A,-161.66006260365614,76.88438657181239,157.04181960162998,B,D,86.29751297925614,1
Divorced,54,Black,No,C,95.2437907316467,43.52125897586402,-68.0536626480986,A,D,-131.54256027371935,1
Divorced,41,Other,Physical,D,-44.2415358828279,56.140878020178874,-85.94118839803139,B,B,100.81091831714552,1
Single,38,Hispanic,Physical,C,-20.129975407623878,-209.54674795066248,49.81217741120019,C,A,40.66420659754713,1
Divorced,55,African American,Both,E,267.05117862632864,-45.56202026205109,-72.07249792848161,E,C,-11.936277820120823,1
Married,75,Black,None,E,-48.617896341542014,33.073153344973676,-64.37801807825392,A,E,40.901472156521166,1
Single,77,Hispanic,Physical,D,144.8089892061189,-74.42937467178965,-41.081415626262455,E,A,133.57255674467137,0
Divorced,44,Black,No,D,22.811643553469956,-10.372430532033022,288.11934095024606,C,D,77.23989306405478,0
Single,77,White,Both,A,39.21577945677394,-36.79310598119138,123.66027574899323,A,B,81.79060489951439,1
Single,40,Hispanic,Both,D,143.20877310667308,-103.26433025267146,-41.93838213063353,C,A,50.824463163893355,1
Single,29,White,Yes,A,-27.089606024049353,-6.386851696371945,-30.324043056180027,B,B,-47.42784573676355,0
Single,42,Asian,Physical,C,-3.2229230712473336,-50.06011451771653,-122.03200965869685,C,D,15.372359391073553,0
Divorced,28,African American,No,A,-102.4799213644566,-204.0789490018335,11.478460345797137,E,D,10.251177957624165,1
Married,27,Black,Physical,D,34.04290631587109,103.93973163822177,-10.491081586480073,C,B,145.06315648217395,0
Widowed,63,African American,None,D,14.964252544818413,17.171045678242418,-49.63366403015023,E,D,20.113150318847563,0
Married,79,White,Yes,B,24.213228213608147,84.04928521809612,2.887571977170665,D,C,-49.248822159806444,1
Married,64,African American,Physical,D,-16.926804590359545,-55.01706026851607,-34.553605369968665,D,C,-39.839585677443424,1
Widowed,45,Black,Yes,B,254.74077355364736,38.06278382430057,-1.4076216947138045,D,B,80.20261444791693,1
Widowed,50,Hispanic,Mental,B,165.18719750218565,5.889160777389202,-103.99066886939119,E,D,-88.30869755862648,0
Single,47,Hispanic,Mental,E,114.03002340051138,-24.555781025757163,118.0940708703676,E,A,145.3156898520359,1
Divorced,78,Hispanic,None,D,89.85149661204468,26.64395686038971,46.603676929618885,D,C,48.306282358366495,1
Divorced,25,African American,No,C,195.26118252519296,153.5842019112,-8.645376176562586,D,A,27.51918332436122,1
Single,74,White,Physical,E,206.698695621311,70.26548021681407,-52.78378425704492,C,A,-272.449164579008,0
Divorced,92,White,Both,B,-123.23533629192546,81.50171568536784,129.86505641810933,B,A,49.215414355540396,1
Widowed,77,Asian,No,D,119.44053895527101,-52.80043886250323,-35.06689676953055,D,B,-56.06859125566401,1
Married,96,Hispanic,Mental,E,70.59817610570546,101.31222875870797,100.58005567516682,C,C,-4.100750422985606,0
Married,37,Hispanic,No,C,-21.740632082385556,43.249564895275405,-69.63755213727926,B,A,3.029371104221914,1
Single,73,Hispanic,Both,C,94.05668053532118,-95.37439860477672,6.231277040742915,D,B,-155.65679013079588,0
Single,59,Black,Both,B,-94.7049177059518,-279.5472028387655,-297.7436024735102,E,C,121.34352178258024,1
Single,91,Hispanic,Yes,E,-120.70771926675667,130.28587391521233,-39.65368813211454,E,C,-116.42919247677901,0
Single,72,Other,Yes,C,53.89108211936566,240.56860989143556,110.34452932976141,D,A,68.78303232952825,0
Single,32,White,Yes,D,-73.85602206335811,-26.85540510979329,-145.66041135737112,E,C,-207.83150709749148,0
Divorced,43,White,None,A,-63.15936674824043,35.12401045032924,-124.6749591904313,C,D,-46.72719104524525,1
Divorced,92,White,Physical,A,96.67228171973085,-137.91570733536116,83.68800693334467,C,B,-93.33913656769883,0
Widowed,63,African American,No,C,14.785202834929615,37.918726773267814,28.29955364901855,C,E,9.736675876274333,1
Widowed,77,Black,Physical,C,-29.57318114787751,103.67105600949415,-22.5093182665564,D,D,145.81773929103178,0
Married,33,Other,Both,A,194.94869681722312,-12.354706433100906,196.14946134483498,B,B,118.4961755684294,0
Widowed,90,White,Physical,D,-16.776486150734353,170.56186720765825,35.40925894442583,C,E,39.18101696908115,1
Divorced,96,Black,Both,B,121.07457663351202,-129.23527183230013,168.68420830764032,C,B,-19.2717171873123,1
Married,95,Hispanic,No,B,-39.834571846315,55.9711545342943,-45.643104901401074,C,B,-109.34167565576539,0
Single,92,African American,Yes,E,-89.41551717192523,33.73446198055736,-49.119735147804356,E,E,38.43383909366051,0
Widowed,33,Asian,Mental,B,-50.560519103642434,76.62022236316865,-51.25128732267655,E,C,18.112523587794204,1
Divorced,66,Black,No,E,-75.33501816085582,2.4059338213895605,-4.47121182475168,D,A,-18.45970376576415,1
Single,36,African American,Mental,C,48.74709261680957,79.27342029770904,-104.19129788659124,C,E,-117.26132497124627,0
Married,39,White,Mental,A,-16.708896616622447,-37.55714360496185,-99.45591553748356,A,C,-105.39499818383315,1
Single,27,White,Yes,B,-50.55513225408661,-57.50229098977918,-74.43870610707893,D,D,217.59228693502038,1
Married,99,Hispanic,Both,B,42.767020985100054,-10.253875461289997,-5.313484858810721,D,C,15.06531723126183,1
Divorced,46,Hispanic,Yes,D,-102.12442337385575,-37.79110210218437,28.322776677555456,C,C,-44.35749398689065,1
Single,94,Hispanic,Mental,A,-113.33997708725374,133.88766145549388,32.17475154744995,A,C,-26.754227010459207,0
Married,62,Asian,Yes,A,20.18086991496529,-27.054020042976713,-80.25352702017189,B,A,-312.25328545972445,0
Married,22,White,Physical,A,-9.854282029878494,-20.368179478257204,122.60163520044904,B,A,101.51359952405296,1
Single,84,Other,Both,A,109.89026617997213,-30.97067597261802,39.753928414932,A,B,19.351916470687467,1
Single,48,African American,Both,A,-34.06405365404395,-98.33847829938587,-22.608753931792013,C,D,-227.50662429677172,0
Married,82,African American,None,A,177.5551752057809,108.40973890782502,9.691444820894116,A,A,-129.80840103033435,0
Single,28,White,Mental,B,-144.28129965663675,-126.4101895110453,49.498310010600704,B,B,-193.00520453288973,0
Divorced,44,White,Yes,C,-82.51341617874598,-120.96218035042571,-11.313395216408756,E,E,30.206299686422643,0
Married,99,Other,No,E,-34.58553480474715,-88.91265943317075,-22.321213974021834,A,A,-18.58650189825021,1
Divorced,88,Asian,Both,B,-48.29829077194484,3.8800924337613827,-98.4716717420016,D,C,-3.074558162652222,1
Divorced,27,African American,Mental,B,-1.031846124360227,33.8864206403714,-186.53277658491845,C,C,-132.21033650671683,0
Single,56,Black,Both,E,-67.58244360346505,-57.40143987493587,2.793090949305742,A,A,-11.849687521293408,0
Widowed,72,African American,Mental,E,174.93679395609917,97.55471605769563,23.762194669349043,A,B,-24.396783798100287,1
Married,19,Black,Both,B,12.375943864897158,44.282701376145646,-131.04899019730897,A,E,43.508613140369356,1
Single,28,Black,None,D,118.42247833747915,-29.87334436618758,-27.02392968236454,C,A,-59.55224029492398,0
Married,24,Asian,No,A,26.90514229682442,-247.11322724622215,9.026578997977824,B,A,55.523348602452785,1
Divorced,83,Other,None,E,62.46962696172519,-81.95398195494647,-39.71696153468834,A,E,22.138532636499967,1
Widowed,90,White,Yes,C,-78.89742363950955,-7.595877364528257,-313.96658993582946,E,A,-44.23405678908303,1
Married,19,Asian,Both,B,-56.152184624603265,-7.622660752937624,215.36285216798498,A,E,-1.7035239696045843,0
Widowed,55,White,Yes,C,35.92368126087418,35.18510492877354,113.21805071999778,E,D,-177.53570420943294,0
Widowed,70,African American,None,C,39.21036809666026,-62.689200876951965,-13.407106248419598,E,E,-185.60391671327093,1
Married,86,Hispanic,None,A,-3.0812402420733047,101.97608378199274,-52.55718531850347,D,E,105.99101929675878,0
Single,98,African American,Mental,E,177.2126747358095,-99.00716006341567,32.08196119169196,B,B,158.3510773687323,1
Married,38,Hispanic,Yes,E,216.30454336382576,-125.15269872262074,-89.72038681632628,D,C,-128.38891028927023,1
Divorced,74,Black,None,B,148.14893602469434,121.0758504417137,-66.42281791085493,B,B,41.9821955724987,0
Divorced,20,Asian,Mental,E,-53.23241546884556,78.80584512888642,45.06721828575521,B,C,-58.04486851443378,1
Single,25,Black,No,D,-73.96685354327738,143.7401440692901,45.72438977149739,E,A,-56.98793567219184,0
Widowed,36,White,Mental,E,98.56427861356654,89.1448235626483,201.22440068615472,C,B,-121.90705853754868,1
Married,38,Hispanic,No,E,-7.762826227932582,-164.77266228932868,-4.809571550107653,A,E,201.75378604816046,0
Single,35,White,Both,E,-39.70308726320908,69.99588694082442,19.93784944362351,D,A,-22.50930071010586,1
Widowed,66,Other,Both,E,100.22523290930093,50.22360901530604,1.7253451007272225,B,C,-5.000088592128723,1
Single,30,African American,None,E,-69.9578242385825,97.00828272470923,-154.9218503369295,A,A,-145.16777192027953,1
Single,84,Hispanic,No,B,188.8759098258172,63.346301166851845,-168.23543644658065,C,E,0.9408053476242512,0
Divorced,22,African American,Mental,D,-90.76496269762386,-62.83814165778411,19.751761661931116,D,C,-41.59927341036113,1
Married,78,Hispanic,No,A,-100.13492531461952,-133.09594307913537,58.3578456427101,A,D,102.82014777122986,0
Married,93,African American,None,E,-42.796827388521244,35.960534133763225,57.55332371036334,E,D,-108.88870966128073,1
Widowed,86,Asian,No,C,31.719529729669688,-4.599145868282713,-58.8583599498203,E,C,-113.32076063280141,1
Married,28,White,Both,B,20.055165636443476,-6.378169729572377,40.28633519712099,D,D,-101.06450412982298,0
Divorced,33,African American,None,E,-254.48174155384677,-46.68420117374552,50.192684601842096,A,C,127.22627412601923,1
Married,60,Black,Mental,E,-136.95818688288443,132.1199280287946,-11.122766479492858,B,A,-70.57080739165107,0
Single,26,Black,No,D,-97.41997445301594,1.8608734031597143,-22.756541096352887,A,A,-171.5342182831837,1
Widowed,96,White,Physical,D,88.57845592707571,-18.072133925496892,9.468915134405846,B,D,-97.24893736912911,0
Single,76,Asian,Both,D,-79.15800545597568,6.098102132014548,-2.976120384361045,C,B,64.3398855059339,0
Single,38,Asian,None,A,-127.71862726474998,60.82058496081232,-66.80742776472498,A,B,-19.1426662861288,1
Single,89,Black,Physical,D,15.874042662611068,50.688346242971484,96.23842173953075,C,A,-148.7701320228397,0
Widowed,46,African American,Physical,A,35.93216590449335,-204.78492768506428,30.563571240245007,C,E,129.20620467043958,0
Widowed,88,Asian,No,D,46.15988473701593,77.8263442069977,19.63277067261935,C,B,-68.24353708967253,0
Divorced,72,Black,None,B,145.4351305673126,-142.70803233778557,-187.89109565726125,E,D,-125.02996939363832,1
Single,89,Black,None,A,272.3277047113148,-158.18220735848976,160.4061299792254,A,C,-168.15897545830643,0
Divorced,65,White,Both,C,-103.60563961035685,-87.61027502215576,288.96150365427025,A,E,213.0686259125673,1
Widowed,87,Hispanic,Physical,E,-123.91412581352552,156.81435413203005,298.41432461850155,C,A,-133.8521217376537,1
Married,90,Asian,Yes,C,102.25842582174238,114.26046029678818,8.834588831842927,B,B,127.42153303507699,1
Divorced,23,Black,Mental,E,-195.16516439311025,3.910068074840524,12.829638106182708,D,E,-100.88249615464053,0
Widowed,76,Other,Mental,E,-38.833153440207184,-114.85335416507692,-19.054353018477087,E,E,-52.70416127036025,0
Widowed,47,Black,Mental,D,-39.477730661476755,-9.231025917773547,2.6272674930200854,E,D,-72.06154556229146,0
Divorced,94,Hispanic,Mental,E,160.73718593888523,-63.62484991236516,-29.639176368362683,D,D,213.10962273315775,1
Married,63,Black,No,A,34.63730199928527,-181.89147515687594,144.5888988339331,D,B,-78.70039096830087,0
Single,20,Black,Both,A,222.0852470495433,56.174242483174275,55.73127400401104,C,A,130.81002082943888,0
Widowed,55,Other,Mental,C,-108.06544217267553,-25.52426750208393,30.792492628329747,C,C,93.14302951909717,0
Divorced,63,African American,Mental,B,-47.32054756937714,-44.59630183435167,-27.628585549896133,C,E,61.992063470362865,0
Widowed,38,White,Physical,A,-84.14676461669262,-53.09239375007616,120.71244666271528,A,A,-27.667547479797715,0
Divorced,89,Black,No,D,-1.3067135695258922,-166.2281785262945,3.775171076231365,A,A,-48.3114801200367,0
Widowed,44,White,Yes,C,53.1756460749186,-17.984641972085065,14.421613956155765,D,C,54.65708707281664,0
Single,63,Black,Both,C,6.934439720528754,114.37614254958268,-268.6908957337411,E,C,3.002717499327216,0
Single,45,White,Both,E,-218.73575464516355,-9.761965023183242,47.86647542996118,A,E,-108.49775254376155,1
Married,97,African American,Mental,B,-130.5850498631674,-198.24367313852647,-64.96713023818066,C,C,8.642541788068243,1
Single,32,African American,Both,D,-347.20323042010887,-66.55450767816934,65.53548215067761,A,B,-57.828014017898525,0
Single,55,Other,Mental,B,-33.54113798377363,30.519029674078595,57.83851941675698,B,E,-148.39194959047074,1
Divorced,67,White,Yes,C,13.71676687017278,-56.5933632784988,48.233465530464414,C,D,101.9441191225764,1
Single,55,White,No,B,44.14723199602704,-100.58630171550315,155.9281121437647,E,E,135.83218510025708,1
Widowed,31,Black,None,B,49.85980728297438,158.22118758159124,60.481223132943306,D,B,-49.91196491014262,0
Married,27,Other,None,D,4.182351603252318,8.10477846080343,-79.22745832939083,B,B,-12.825594249299193,1
Divorced,78,African American,Mental,D,-176.81958843338944,-86.31390108604802,-327.56995876411537,A,E,38.39139782232377,0
Widowed,89,Other,No,A,-58.103204392857144,-210.31339132046747,54.83212895210051,A,D,85.81652625894674,0
Single,76,Black,None,E,58.82770466197661,210.98566175496086,24.037146263261118,A,B,-54.37522965159685,1
Widowed,89,Black,Mental,B,-29.50549117905262,20.034200650798827,72.03657242010651,D,C,29.636516200093237,0
Divorced,52,Hispanic,Both,A,75.44107628597648,-95.55489581002172,-27.335642721338164,B,C,37.93045230578105,1
Divorced,38,White,Yes,C,10.15112630517741,-156.71600989138284,-52.52380827647186,A,D,93.56413969019161,1
Widowed,26,Other,None,E,-62.775221864631234,-70.08405096015004,-8.108528185238761,C,C,224.650103414282,1
Single,69,Black,No,A,48.525235696975834,-99.27742938372978,-11.45044548891095,D,C,-122.21893288371824,0
Married,51,White,Physical,B,-142.42954397827162,-0.2144146571562596,-13.371462190161864,B,E,-1.024379572883351,1
Widowed,63,Other,Physical,A,-83.60169554522162,-170.34883921738415,-126.87981885764724,B,D,-79.20791788343712,1
Single,76,White,No,B,-19.239416251517014,204.66830636507538,-59.1152653930149,E,B,-65.51503247666972,1
Divorced,49,Hispanic,None,A,-82.95886199381482,-91.89582334661746,-11.068769271207465,C,B,-13.384474085230579,1
Widowed,37,Hispanic,Yes,C,67.67785830736739,-41.106006606365625,75.74856798644623,E,C,-3.393461801526339,1
Widowed,59,Black,No,E,183.32683636236246,-130.57955845815553,33.474470035592184,D,B,53.83214784194726,1
Married,95,Asian,Mental,D,-24.386324741643467,-114.41033285626531,97.32484791288299,D,E,122.493232254608,0
Widowed,70,Other,None,D,-70.27471595961443,69.74915015470485,40.66975170416354,C,D,-92.0623259772419,0
Divorced,52,Asian,Both,A,-76.20749231026885,23.213900713801745,-150.45555959767628,D,B,124.4770296666982,1
Single,24,Hispanic,Physical,A,-86.2846711142751,-25.8392659830523,70.00075945083792,D,B,138.67554609081122,0
Divorced,92,African American,Mental,D,-54.27701017772869,13.672478151078446,-118.72895568394944,C,C,205.83142740322492,1
Single,49,Black,Both,D,-79.63145630515781,-71.27549594221489,43.85871238456557,B,C,17.643096700290773,0
Married,28,White,Mental,D,-77.90303070239442,15.58357671676696,-55.688885591784256,C,A,70.93364516471125,0
Single,55,White,None,B,4.450608140126477,152.24014971164564,39.025979052464116,C,D,-100.06351617359715,0
Married,66,White,Physical,C,-75.95186064258019,-37.188465338208275,81.78349186236254,A,C,-100.36117173272079,1
Single,96,White,Both,E,28.852829063325565,-105.38917200661591,86.7105635622058,B,A,-185.3544779417574,1
Widowed,73,African American,None,E,-25.884844302320797,-30.982751803643087,117.95178019687104,D,C,-10.13811666632855,1
Married,37,Hispanic,None,A,24.75921822463709,-21.779357389903193,7.991878269459226,E,C,-226.38133210798975,0
Divorced,39,Other,None,A,25.670082706973986,159.98003024963822,121.75166936900051,D,A,-266.21867605950104,1
Widowed,39,Asian,Both,D,65.06130910424733,134.92472740866847,78.73666920501616,D,C,24.082403818646824,0
Divorced,29,Other,Physical,D,35.58411737017398,-206.31494796144398,17.018595023937948,D,C,11.722188633276474,0
Divorced,93,Asian,Yes,E,-37.111757387647124,-144.65737286268538,-82.90855788434803,A,A,-161.95286200326282,0
Divorced,93,Other,None,A,50.42050754282966,135.51328135749216,-289.7096254378078,E,C,24.018323058154067,0
Divorced,73,Asian,Yes,A,76.68409899381311,97.16102344739268,-27.793452350773833,D,C,201.2686838018608,0
Married,73,Hispanic,No,B,23.423430206883538,117.78030907086827,-157.33899301485397,E,B,-22.606870024177304,1
Single,39,Black,No,D,-28.565123628311735,-74.76760184192788,5.674844603161476,B,A,-143.94836678264633,1
Single,69,Black,None,C,10.44670283149022,-69.77387369708386,-172.60180362693328,E,A,105.45612894038463,1
Single,85,African American,No,B,139.1800445874484,84.25564408810601,94.14617342255505,A,C,-75.38983407438926,0
Divorced,36,Black,Yes,B,22.584266655368936,-3.696427819794946,128.70938659261546,C,E,-14.165850527677723,0
Widowed,37,White,None,A,-210.7801200287448,178.95860548176697,-4.875128409746381,D,C,-103.61691938562146,1
Divorced,57,Other,None,B,69.22440689994369,36.75511458524648,-31.838613509813605,D,B,20.11385212789289,0
Married,20,Other,None,D,80.43406922013232,127.20600385449549,-33.04184939697315,A,E,122.08052417955403,0
