Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Jewish,C,D,D,C,D,E,43.22707958027204,184.24670749295814,1.3119386182625028,A,1
Jewish,A,A,B,B,A,D,121.77214629760304,-67.16660580978353,30.408824683152762,A,1
Other,B,A,A,B,B,D,-101.38135799454678,65.13272901199187,-17.98942658759254,E,0
None,D,C,E,A,A,D,-216.54663904798878,-23.419281218327068,-145.41378188771245,D,0
Hindu,A,D,B,D,D,A,1.0646587585847795,17.989494446060604,-88.83047060130428,C,1
Other,A,D,E,E,B,E,-26.766529376869265,-149.09916616564612,151.1775957480898,C,1
Christian,E,C,B,A,E,C,49.01302439950539,-117.46769841315651,36.88560266142416,D,1
Christian,B,B,E,E,A,C,-38.01979697774541,-94.02066170283989,8.703478879815004,E,0
Hindu,C,B,B,B,A,E,60.32147215159501,107.747652211064,-142.4931572857251,B,0
Other,E,B,B,D,C,B,-42.14813380519702,-8.091709207266698,110.48441277257616,E,0
Jewish,A,C,C,D,B,C,42.037385908513585,64.40719208262391,46.15869474193386,C,1
Buddhist,B,D,E,C,D,E,82.64381644696111,114.22169057359446,-193.61099654808046,D,1
Muslim,E,D,A,B,A,E,-117.87486721185252,111.16715857023694,-45.28487960292051,E,1
Other,E,B,A,B,A,E,171.47233383970925,39.41526318606135,73.80586383819684,D,1
Christian,D,A,B,B,D,D,85.16029472946924,146.93832094624403,-175.3424528661476,C,0
Jewish,C,D,C,D,E,B,40.47614172280641,63.255546057651635,134.5954356473765,D,0
Muslim,B,A,C,D,C,A,129.18023375121354,149.23627235397515,7.201700188030813,B,0
Jewish,D,D,D,D,C,A,-22.595012267459193,-135.70123798677807,-118.94422139148114,A,0
Buddhist,B,B,C,E,E,A,2.48071822992093,-13.518596493732177,87.73258205730296,E,1
None,D,E,C,C,D,D,87.37972112739425,-6.9089450020933025,-84.67600666104671,B,0
Muslim,D,D,C,E,B,A,-4.813917646730289,99.9783578952241,65.70309454529352,B,1
Muslim,C,D,B,B,E,B,7.568499256742936,123.63559350665436,28.385322466606265,D,1
Muslim,C,D,A,A,A,B,-28.63783223194487,-8.568763529932655,-132.71040766548404,C,0
Buddhist,C,A,D,A,A,E,-132.01294363436304,-29.809353222016462,19.092033205520675,E,0
None,B,C,E,A,E,D,-14.129341615546846,-88.85171619421519,19.075979572537577,C,1
Other,B,B,A,E,B,E,114.05716111956818,9.626991978303788,-213.8567128214332,A,0
Hindu,A,E,D,E,A,C,-28.506516214133605,-87.03922431150323,-40.72656586601297,E,1
None,D,D,E,E,A,E,114.20088664368264,148.02347152931443,72.9519540891543,E,0
Buddhist,A,D,E,E,B,D,25.91308238390812,-46.82502688012561,23.277477793904737,B,1
Muslim,E,B,A,E,A,D,37.80240651420147,-110.33114501395897,12.69297343109235,A,0
Muslim,A,B,B,C,B,D,32.351171044429414,-76.02118591407624,-120.26815996220073,E,0
Jewish,E,E,A,D,C,D,66.9610019141315,-84.05064360755048,79.20538457901645,E,1
Other,D,D,C,D,B,E,37.55399526366924,-60.09809517706242,-28.39346308938276,B,0
Muslim,E,C,E,D,D,D,-2.3028068938834676,186.34646601816118,-66.66485884174732,B,1
Buddhist,D,B,A,E,D,B,-41.829175693640366,-226.8410223818038,247.89219565479118,D,0
Other,E,A,D,B,B,D,202.07879485798674,-109.26995616224136,-98.67017860138402,B,1
None,B,D,A,B,E,E,-143.04644381992287,-37.07374982803785,29.45160611696839,D,0
Hindu,D,C,E,B,E,C,-133.12538758886078,50.00910515611169,53.68936039450362,E,1
Hindu,D,D,A,C,A,C,108.72100977997461,-19.186368371594984,183.60152982629202,D,1
Other,C,A,B,C,E,B,25.757138481264075,-58.56221959819007,17.314909853256854,A,1
Jewish,E,B,B,D,A,D,-78.52892710647534,-65.44417620861509,182.5270902087465,B,0
Buddhist,A,A,D,E,A,E,52.80423574782365,15.569400943260503,23.407439842061827,D,0
Christian,B,D,C,D,D,A,-39.75614784315618,262.11707445503987,-2.461588565700543,D,1
Jewish,B,D,C,A,B,C,-41.613588637780175,-72.26381014959608,39.455109615957134,B,0
Hindu,B,A,B,C,A,D,-30.075063133033336,67.3585525261382,-118.38033025323587,D,0
Other,A,A,E,D,E,D,-2.2428329064542534,-55.80780400309977,-73.33568883600321,B,0
Jewish,A,A,B,C,D,E,141.22771829255277,-10.877966933430374,-276.0679280907625,E,1
Muslim,C,B,A,C,A,B,90.70077968016275,41.48747711288546,58.47573373600263,E,1
None,C,A,A,D,C,A,-1.0421765139795973,-26.376727939249427,38.50887213594768,B,1
Other,D,C,C,D,C,A,-311.67500383674934,-15.465487763245282,-62.03900594995697,C,1
Muslim,E,A,D,B,C,C,143.4507757005289,118.30316144135502,-94.21578332077095,A,1
None,B,E,D,B,E,B,75.33431319181456,83.85527476307644,36.26104122067928,E,0
Christian,B,A,A,D,B,B,18.928827273414534,111.81075250844881,-32.03751622286106,B,0
Muslim,C,E,E,A,A,E,-90.86583969852869,-55.20358170292909,-22.40675972975602,B,1
Hindu,E,C,D,A,E,B,-92.14643427467534,-106.83255914669022,-27.88429189397959,A,1
Muslim,D,A,B,E,E,E,50.158127276578654,65.20896537677955,195.65965173101813,E,1
Buddhist,D,D,B,A,D,D,89.39552056129956,-127.19145514368986,115.5013547505984,A,0
Buddhist,E,D,D,B,C,B,-165.78717919273404,61.263947300997415,9.92475335198743,B,0
Christian,C,E,D,D,B,C,-24.72259851433797,19.42584772090955,91.03904122555065,B,1
Muslim,B,A,C,D,A,E,79.66650352384681,58.69952500355018,-66.83529940483274,B,1
Jewish,C,D,B,C,B,D,21.419380031044163,-193.74088788496314,-90.1680338064428,D,1
Jewish,A,E,E,A,B,C,-155.10322153118813,8.982024879508465,29.25045253592612,C,1
Jewish,D,D,E,A,C,E,-36.40140530961546,3.0401178944319684,-80.48867912858061,E,1
Muslim,B,B,E,C,B,D,-19.512702754507266,-129.63275683472082,-108.86985029717744,E,1
Hindu,E,A,A,C,B,A,143.31703340684226,230.94558473382287,-31.920035627515166,E,0
Muslim,C,D,B,B,D,A,-114.24414763967707,264.2456934610605,222.54965802381733,E,1
Buddhist,C,A,B,B,B,E,88.1326695283816,29.03938007746999,66.82440142199334,A,0
Other,E,D,C,C,A,A,10.52040782493801,58.032883155424074,92.14948350808392,A,1
Hindu,E,C,A,D,C,D,95.81436460400667,-26.238221459066065,39.03038398178099,B,1
Muslim,E,D,C,A,B,D,-118.24321253298653,-19.929049548713195,-32.1464229642676,E,0
Muslim,C,A,A,C,C,A,125.28846496383666,0.2688353182643642,20.78620004603081,B,0
Buddhist,E,E,E,D,E,D,-61.420163510292355,-12.752395952395787,69.12575645366022,C,0
Buddhist,A,E,D,B,B,D,-95.48937878488532,57.210865146474134,-43.48909257961727,C,1
Muslim,E,A,D,B,D,C,276.1027789043657,262.36061885859186,-14.41892191501768,E,0
Other,D,E,C,E,E,D,-46.04533750207652,50.96600698048858,164.69113567812926,E,0
Hindu,A,B,E,A,E,E,-20.237815014796162,47.325066018575754,-5.164980853664088,E,1
Muslim,A,D,C,C,A,E,224.24058051027265,28.121169605384544,-97.98017299781583,C,0
Hindu,D,E,A,C,C,C,-122.44749777305111,-33.72158796049935,-98.4757983262813,A,0
Christian,B,E,C,A,D,A,-71.61328019683872,127.96504646518218,-77.29654995219816,E,1
Christian,D,A,C,E,A,C,1.8529622247980233,-77.15573345208182,-108.55516343560517,E,0
Christian,D,E,E,E,A,C,-33.6091981957639,47.38741098252655,-19.615204278148752,B,0
Jewish,E,B,A,D,D,A,207.93364412153775,16.834691782447265,152.66279750516034,C,1
Buddhist,D,B,E,C,A,A,132.6465764941348,-158.47797897250254,48.2676214695983,D,0
Buddhist,B,C,B,A,B,B,-142.44822672170704,90.13242295114375,-80.53485352655272,C,1
Jewish,D,C,A,D,B,C,44.64438618260808,-91.26782571226202,-56.71454743677165,C,0
Hindu,C,D,B,A,B,E,-186.39658654871116,52.92008933770873,-32.478319178785284,A,1
Buddhist,D,C,E,C,C,E,-41.23960483229326,-34.915541962446305,-73.62289413215419,C,1
Other,D,E,E,D,B,C,-27.78549150105638,-1.1494700668451534,-49.8959788322971,A,1
None,D,C,D,E,E,E,144.3059113339239,79.7127449706368,126.04183574510633,C,0
None,D,C,E,E,D,C,55.0791276977855,2.9783006778643304,-225.24648580972294,D,1
Christian,C,D,D,A,C,A,-65.82652211640675,151.12196075509334,-99.12031876842897,D,0
Hindu,E,B,B,C,E,A,-92.55902089457742,32.95640940545898,14.677962520374935,E,0
Muslim,E,E,E,D,C,A,-180.59330788430515,42.824253898984175,7.941344876224648,A,1
Muslim,B,E,B,B,C,E,-100.92521290104912,-154.2939284592918,238.73722527142988,D,0
Jewish,A,B,A,D,B,B,-30.427425791878772,25.731481773071707,87.44358558430633,B,0
Other,E,D,C,A,A,E,17.69663418015803,11.888815889208578,-21.648257652931722,C,1
Buddhist,B,B,C,D,B,D,-133.4896529420031,46.64172482659389,-29.4431708964426,B,1
Christian,A,D,A,E,D,D,91.39261304447268,-79.12553619820642,13.71081532200033,A,1
Muslim,A,A,A,B,D,C,-145.4652647072481,205.6930521315837,41.60461799745335,E,1
Hindu,B,D,A,E,D,A,126.1003807566043,24.499254626697827,-54.4501547487536,E,0
None,A,A,E,A,C,C,-287.8838876846427,-7.376774420416436,-153.1433156077356,E,0
Other,A,A,E,A,C,C,98.26633349114718,83.42973542983637,132.06011612426676,D,0
Buddhist,B,A,A,A,B,D,-55.91849109679741,36.11730999455573,-7.600635487437947,E,1
Jewish,A,D,C,C,D,D,-61.42968411077043,161.09532241341094,72.0321423442912,A,0
Christian,D,D,E,D,E,E,106.49249508374305,115.841029726988,96.54921697243572,E,1
Jewish,A,E,B,D,A,C,-27.567900265341223,27.057775933123285,-9.501321398713385,C,1
None,D,A,B,B,B,C,-102.15232263603906,82.3894953595301,-145.29283503415274,E,0
Jewish,D,B,B,C,D,D,129.92087206838704,-124.54874669451384,21.864054747583353,D,1
Christian,E,D,B,A,B,B,101.79683805291685,-90.13437439726795,296.85055391469746,B,1
None,A,E,B,C,A,C,36.78215862837047,106.08499440576618,-51.28433817883378,B,1
Christian,C,B,E,A,A,A,233.80888161516228,-152.3954094155888,66.96764216249768,A,1
None,C,B,A,C,C,C,116.74860571777508,-180.63738412132335,139.6003684587738,B,0
Buddhist,C,C,B,E,E,E,41.56614326515798,-126.20718259293571,29.835653355379037,D,0
Christian,E,C,E,A,E,E,-78.8145905385632,64.99231416896615,158.51520832700828,B,0
Buddhist,A,D,C,C,B,C,77.96307622524942,53.84597545659098,87.07404966480526,A,0
Christian,D,A,B,C,C,C,61.375457904946416,-93.54145762831514,71.06880941485755,E,1
Buddhist,C,A,E,A,A,A,133.19439832175874,53.43252479695379,-42.92308242384698,D,0
None,C,B,B,A,C,B,-60.54567815987034,-63.44630557830229,235.70453537817232,D,1
Christian,B,B,B,C,D,E,-7.9367612529288065,-83.46035129557737,-111.29331369024959,E,1
Christian,C,B,A,A,A,D,-4.731321368246539,-17.68562170194592,29.466645837711397,D,0
Christian,B,A,A,A,D,C,32.05701299876564,-90.39934721394944,37.76519454397646,C,0
Christian,E,A,D,A,C,E,-36.99933922555335,-124.10029168660417,-19.552149830877458,E,1
Jewish,B,A,C,E,A,E,240.08580669447448,-2.8603649153276307,-148.39108035812018,E,0
Jewish,C,A,D,D,B,D,31.25404847351395,-8.872735375958438,149.0943741448742,E,0
Christian,A,A,E,B,B,C,-26.165812916443848,-215.09277178550428,-95.19784914512157,A,1
Buddhist,B,B,D,C,C,D,-38.26044071257682,72.43694751601772,19.426449534645695,D,0
None,E,A,A,D,B,D,135.886700535845,2.2134125065004855,217.35069529197492,D,1
Christian,B,B,C,C,C,A,58.23085584876001,10.206126829515634,-70.8594253475475,D,1
Muslim,C,C,D,D,D,A,75.23155272429793,-52.5142088794918,103.52910054893452,D,1
None,A,A,D,B,E,A,84.94040149771112,-101.55237748599126,-75.33643567958676,B,1
Buddhist,E,E,E,D,A,E,62.46868710508108,117.33940694013671,93.77835916474316,A,1
Muslim,B,A,D,A,C,C,-88.01970903591749,8.474675477153744,130.69142722797517,D,1
Other,B,C,D,A,D,B,105.48987450432091,0.25868256068251994,69.15666144418147,C,1
Christian,E,E,C,B,E,D,-139.52206322337665,-154.50020103909628,-42.69827464165146,A,1
Muslim,D,B,C,C,C,C,-57.85323455444431,-235.04603662986057,59.673258043552394,A,1
Other,C,E,A,B,D,D,106.08811037923394,118.38492778855208,-2.600930761274699,B,1
Hindu,E,B,E,C,E,C,115.81089645369234,-2.015259603980176,135.85778338501095,A,1
None,E,C,B,B,C,B,-22.925306418845015,-155.17745167925239,-34.06225017997035,A,1
Jewish,D,A,A,D,D,E,-34.18066234445045,56.09082283347598,-12.0948656588462,A,1
Jewish,A,B,C,B,A,D,-124.729417166541,-88.65217435707959,-89.76107088102015,D,0
Jewish,B,B,E,D,B,A,-25.42274865233119,-3.3641618688244876,62.633927505003314,E,0
None,D,B,E,D,E,D,-171.58477346775553,-35.152681824077256,123.68191350725361,A,0
Buddhist,B,E,D,B,C,D,49.298898081795365,96.46070648965754,42.8988984732539,A,0
Other,B,B,C,C,A,D,-17.538743876698756,-49.90776466600286,168.19533009807662,E,1
Buddhist,E,A,E,D,C,B,21.28466596204315,-3.8074485805779608,196.95723676625124,A,1
Christian,D,A,B,D,C,B,-74.89148212934853,-46.125739219703064,58.026564627516954,B,0
None,D,E,C,C,C,A,-56.0151857152578,109.7333921978074,-63.824297263001114,C,1
Christian,C,A,C,D,D,D,-113.17133914091413,169.83263952611867,52.50048771282743,D,0
Christian,C,D,C,E,D,C,-147.0911272240734,41.088753667054554,-95.71350811809285,E,0
Hindu,C,B,C,E,B,C,-68.37218004857473,-41.02263613115287,5.080599022556419,A,0
Jewish,B,A,C,E,C,A,137.49153391994378,-41.58251685049738,197.00332485636707,C,1
Other,E,B,D,D,B,C,-72.0858321069823,40.31639582078246,84.57006588368657,E,1
None,B,B,D,E,C,C,91.19258363685347,138.64375568683886,161.41290439782335,B,0
Other,C,B,E,B,C,D,43.412192292586525,-97.44681602602226,231.69209807472987,A,1
Buddhist,E,E,E,E,B,A,-88.18692443417663,128.1046614136206,-62.59458393888183,A,0
Hindu,D,B,D,D,D,D,-77.67123416518943,54.29106598218932,-41.77264792217897,E,0
None,B,E,D,B,A,D,67.69552831277194,-104.55186822104238,-101.95779643299197,E,0
Hindu,D,C,D,B,C,D,-176.4013086924144,-59.84047389259325,41.00130823246919,B,0
Christian,C,E,D,B,E,D,256.28655004527553,-12.457152477063966,-7.811033710519011,E,0
Muslim,B,D,C,C,A,C,84.9905683742161,-143.160848938113,137.54021603918895,B,0
Buddhist,D,D,D,E,E,E,-54.52042315520315,-19.298333120173638,-34.462758239996624,D,1
Hindu,C,B,C,E,C,A,23.60813284891527,164.65482732461908,248.38588333987443,C,0
Jewish,D,C,A,C,C,A,-7.921271646320102,64.08980659208837,158.17626889783108,E,1
Christian,D,B,A,A,D,C,-134.40573265513146,-90.33983871451123,-129.72545816890764,B,0
Muslim,B,A,C,B,A,C,-45.53597903320045,179.9640049181183,12.962686536748633,E,1
Muslim,D,E,A,C,C,A,64.64890309024844,130.9397295251081,184.35887768342508,D,0
Other,B,A,A,C,A,A,-148.7499965203579,72.97689160099632,-137.37835235214425,B,0
Other,D,A,B,C,E,B,10.528853229988346,-80.81782894789768,-142.2569940149031,C,0
Muslim,A,B,B,A,D,E,-33.13557888171219,-122.83675589654868,60.63207610568478,B,1
Hindu,A,D,A,D,D,D,-33.86159899194078,80.97742526428145,1.7631480235473638,E,0
Other,D,B,B,B,C,D,-101.87443355137759,-3.99642358178771,-9.979519344019193,C,1
None,E,E,D,B,E,B,96.69536153487715,17.650731762142797,20.941222178464784,E,1
Other,C,E,E,A,A,B,114.96772052146385,-101.58781180156384,84.56538374793153,D,0
None,D,C,E,C,C,B,-38.841636060024776,99.81796210486186,-95.12996777823103,A,0
Hindu,E,C,B,E,E,A,117.01315323479989,-214.01345958584147,176.63454997508086,E,0
Hindu,C,B,E,A,A,B,-57.39937844780084,-38.39554434896172,-33.708039877795756,D,0
Buddhist,B,A,B,D,E,A,0.230718142468741,104.68276309398634,-150.35301822043286,A,1
Jewish,B,E,E,A,B,E,-146.27766308519855,-70.14267733167584,-173.200600209,D,0
Other,A,A,D,C,A,D,152.51060436422003,113.25684950781066,190.03358614485327,C,1
Muslim,D,B,D,C,B,C,-6.142876903203185,13.061707728265448,-74.16712019922966,C,0
Jewish,D,C,C,C,B,A,-140.88261753613693,87.69599598745343,-63.282787868518156,E,1
Hindu,A,D,A,C,B,D,188.3626209539814,194.84862533579528,-29.394276534243264,C,0
Christian,C,B,E,E,C,B,-18.4614709757064,49.626741855995995,86.67079097410102,A,1
None,E,E,C,B,A,E,88.37810779782149,48.942401509385434,-78.42240383239394,D,0
Other,A,B,A,D,A,C,99.26750585212366,141.66440915547213,-103.61654834200344,D,0
Buddhist,D,D,E,D,B,E,72.50607329142224,173.48152684449246,-3.494820649912379,D,0
Muslim,E,B,B,B,A,D,-46.13807937396319,-196.43628669127614,-105.32566608160643,A,1
Jewish,B,C,A,D,C,D,49.870348549313626,59.91442255543809,55.51445569341116,A,0
Jewish,D,C,D,A,E,A,-246.49189091424412,109.52939939985558,-159.71473663223856,D,1
Hindu,B,B,D,E,C,C,-153.18726033165777,-0.4825016539213238,100.99936545766357,B,1
Other,D,E,E,A,E,B,165.70810692207257,-48.23240418000377,156.1353618445102,D,0
Buddhist,B,B,D,B,A,B,7.897485724346537,-24.519581548373985,239.78453009766412,A,0
Jewish,B,D,D,C,E,D,78.3799471357871,149.4785283274552,-51.193565597515466,B,0
Hindu,D,C,B,B,A,C,-100.59991663837519,-105.03688976147802,-171.14705229191546,A,0
Muslim,C,A,D,B,D,D,146.38579500821086,-46.200095084117784,33.23849640967215,B,1
Jewish,E,B,D,E,C,C,-39.637270203025274,-135.35508068685326,-8.461538165434252,B,1
Jewish,A,A,A,A,B,E,-100.15089120199916,-12.75627698965834,40.35349755953716,A,1
Other,C,E,A,A,E,E,65.99433948016286,2.9482597782022553,156.20847013162816,B,1
Hindu,A,A,D,B,D,B,21.093664342729216,-108.47331640032229,-27.207341351602395,A,1
Muslim,B,D,B,C,A,E,-3.693604790411166,55.486293785786486,-175.16764797049612,C,0
None,B,B,E,B,D,E,31.482777319978837,48.70912021702514,153.776081331824,D,0
Other,A,B,C,A,A,B,-80.08342273955147,123.60489500369944,32.37487279341591,A,1
Muslim,E,B,B,D,D,B,-55.95040742157161,-77.88489789050995,72.29816129445844,A,0
Buddhist,C,D,B,A,E,D,-22.15673855666974,108.11763963493348,45.41332687622109,B,1
Other,A,A,C,A,D,B,-47.455349581943466,-104.873474954555,36.30590528697184,C,1
Hindu,D,D,C,C,C,D,173.10480575676843,-95.18982791100484,-45.04790282780991,B,1
None,C,B,B,E,E,C,16.90315026868777,-74.100443303567,-136.50347059281006,B,1
None,C,D,E,E,B,E,-34.759839321156015,21.391479735310778,23.881437931159645,D,0
Buddhist,E,A,B,D,E,E,139.98543111296343,-45.372819773494335,13.91211237783285,A,0
Muslim,B,C,E,B,B,E,44.31324851850389,135.49018533929848,-7.908511110469406,C,1
Christian,E,B,A,E,D,C,-125.03983809242698,86.774741928962,50.277031840634,D,0
Other,B,E,B,C,B,E,68.93986434164346,-52.988053038158554,95.07764332906554,A,0
Hindu,C,A,E,E,D,E,-55.857248490918685,-58.35477223587263,141.39865680253592,E,0
Muslim,E,A,B,A,D,E,81.91368386588951,-141.97751495227,107.23152911425153,A,1
Other,D,D,E,B,C,E,-28.97416311405744,35.709892363559376,-31.480327340690838,D,0
Hindu,E,D,B,B,D,B,139.62169855732904,-123.32495819588365,181.84653720366745,B,1
None,B,E,B,A,E,D,10.30904808719377,-115.99670349627675,-40.17267102998808,B,0
Muslim,C,B,D,B,B,D,-10.85763588842275,-48.82281652123022,35.886802477490995,E,0
None,D,C,B,D,A,D,-52.47804795861146,-70.46111152339066,4.504551240145085,B,0
Jewish,A,A,E,D,C,B,-29.824719638891327,-98.39132633709,-84.02882933152509,C,0
Buddhist,D,E,A,D,C,B,74.08895253399777,-6.394669944567648,27.34860700254177,B,0
None,E,A,C,C,B,B,0.9275257497836293,85.9738471424006,-8.937173564702142,A,1
Buddhist,A,A,A,B,A,D,212.28900050052079,84.52210639666644,-38.390043000676755,B,1
Muslim,C,D,E,B,C,C,136.0144260349992,-218.3869568380508,57.97060515776956,A,0
None,E,A,A,B,A,E,10.19209300067868,-65.89839051553888,33.84918786932985,C,1
Buddhist,D,A,A,E,C,A,-134.9418300068358,-181.83551599277942,208.46915331779857,C,1
Other,C,A,C,C,D,A,-110.65050236101179,-21.787757190380567,53.28215760342353,A,1
Muslim,C,A,D,B,E,A,146.56645785820567,-103.92286637923189,-59.89780810593055,B,0
Muslim,A,D,A,C,B,A,3.053170382007853,-38.449800825617,-152.64611675432909,E,0
Christian,A,C,B,B,A,C,3.9412047033915885,35.27700346793275,-39.955991446542825,A,1
Christian,D,B,E,C,E,B,97.93696067448144,20.326509590707587,-95.88158986296477,E,1
Jewish,C,D,D,C,D,A,14.043412522945317,37.509023941429724,-80.43094531512722,C,1
Buddhist,E,D,B,E,B,D,-136.2806283581268,-36.68347700105038,-164.64427946033925,A,1
None,D,B,C,D,A,D,-91.47088645308709,-47.384314435727504,-9.155804606226502,E,1
Jewish,C,D,E,D,E,E,-205.9845046636101,100.53176763305424,-60.982690348184256,D,1
Christian,C,B,D,D,D,E,66.07595657936591,37.61960825422494,-108.3016462555477,B,0
Muslim,C,A,C,C,A,C,-158.6563159333591,139.28512943091195,122.65935116547011,E,1
Christian,E,A,C,A,B,C,17.025868069619257,-124.11528184139611,-79.32970782924784,E,0
Hindu,C,B,B,C,C,E,-10.505787317436303,-39.56658762008085,118.96526796328331,B,0
Jewish,A,E,C,B,D,B,36.143328118768565,-93.09437546817388,-81.86897812058791,B,1
Other,C,A,E,C,C,B,-11.662009167630256,-62.557934282032925,-117.39788482055941,D,1
Christian,E,E,A,C,D,C,58.372744178516044,-25.199212010397925,105.16579236959463,B,0
Hindu,C,E,B,E,D,E,52.96214127322525,173.3525181985246,78.42512093904163,D,1
None,A,D,B,E,E,A,-155.50024046209163,173.7461275766059,-139.37863081877913,D,1
Hindu,E,E,C,E,E,D,-87.71647957223226,32.125056881779315,109.92635293473903,A,0
Jewish,A,E,A,B,E,D,-126.35574542236647,-24.02063680145717,14.615261846922289,D,0
Hindu,A,E,A,B,A,B,28.025091798691964,-23.408210314356324,-2.09441263757628,E,0
Christian,E,A,E,E,C,B,-58.268949275949325,-45.283270100615596,-16.87777347404971,D,0
None,C,D,C,C,E,D,-15.148649797396693,-9.650534844755864,289.9542403450095,E,1
None,D,B,A,B,C,A,-4.600049221595935,167.58392556230547,3.8635618259051228,C,1
None,E,A,A,A,A,E,180.78383493039695,60.19171102734304,108.2213452308489,E,1
Muslim,A,B,E,B,B,C,63.581471269353216,145.5825904853684,-152.90619918395092,B,0
None,B,A,A,B,E,E,84.14613563762512,34.94512553556054,-14.871820209139857,E,0
Buddhist,E,E,D,C,A,D,76.54395002635964,51.66765725407282,-136.6621176548891,A,1
Hindu,D,B,D,E,E,E,72.41589187463822,-62.05024064436916,62.2653824446614,D,0
Muslim,E,B,A,E,A,C,164.62621250426378,-76.16621176221776,-1.8092696349933002,D,0
Hindu,E,E,C,B,B,C,50.21030121684284,-121.86890227078946,106.81632088123247,E,0
Buddhist,A,A,E,E,C,C,-9.864180934392696,-75.78582422584547,36.02831288406632,A,0
Buddhist,C,A,C,B,D,D,29.787127187139962,142.03674001031075,-14.179057810687853,C,0
None,B,D,D,C,C,C,-55.27777543023181,157.32471226583672,-126.38294921656596,B,1
