AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
18-25,68.30945640291579,125.0357507631463,D,-49.45670966215815,66.87257800734383,-23.639554175997645,88.70220803254763,-76.21238323542822,24.98527625067759,D,C,C,D,1
36-50,-16.781503117196,85.04991762270343,B,135.62521856893912,11.479131604239264,-188.0085614782371,-60.237895292270814,-6.96626810222713,48.487716256328255,B,B,A,A,0
51-65,-51.89450798779305,-37.16242891219214,C,137.88655514199422,-61.17152192085632,10.062865110238343,89.08477005614772,-105.46038516281364,128.31465152240253,D,B,A,D,1
65+,-57.158371296102914,-15.1513875586369,A,-134.69025636363324,-36.36291976879888,-45.37819456818747,179.5253030208448,121.33681026558463,-24.992446671488743,D,C,D,E,0
65+,-129.8996755642858,31.65721452838567,B,123.51955539573211,-142.8411471209239,-158.85779244810115,-12.73097548812193,-93.0326148906436,-93.40858736742146,B,B,E,E,0
51-65,-49.9605490595963,3.881217050260508,D,-105.22569446405137,35.22310927917023,187.22937538548626,24.1685019400075,153.63464945695986,23.034127526258587,A,E,E,C,1
51-65,29.06290605197812,-38.29191279408482,A,105.44093621844092,-109.01385474019636,-2.5981754341885006,-143.718650919274,19.93997684522802,79.74307509711068,D,E,D,D,1
26-35,42.69024926330453,4.777413946136293,E,138.13071840956837,101.33821103592244,-78.85302050769967,9.15206121472392,-57.673722839186006,-1.4536325774940309,E,E,A,A,0
26-35,100.36133585025418,-145.86027680739605,B,-63.86266588885701,-159.1109943261974,-2.6634385634884463,-144.33671324191425,-67.07221116367464,-134.59645955564957,B,D,A,E,0
36-50,30.37473445309503,-54.18426594582137,E,-35.66549026227267,-41.03231904220319,-102.42495996772729,-133.58826558389063,43.737967616200805,28.86815477333994,B,A,E,A,1
51-65,69.8856994046792,-48.68513653495582,A,-94.93903744284029,-144.41290615151914,-28.05240841717706,163.50970123344175,81.49191857007887,22.557734705053342,A,D,A,C,0
18-25,55.366884133314976,58.83425339378964,E,-69.25069333669089,-124.61788673193863,-72.88560410259855,-197.91860129065623,17.294454362265434,-212.15038688031765,E,E,A,A,1
18-25,23.824425146046718,67.89666799311792,C,-33.35951689500779,98.18544489841058,154.5416923369987,39.76602374565834,-81.7495908370721,45.340959751040295,D,D,A,E,0
18-25,-13.208703366210376,5.086508173824882,A,-106.93847338682107,-131.97380413518246,-49.42541145937393,47.51346476921399,-51.571870898279734,189.68105324274035,A,B,A,D,0
26-35,-98.83004711337125,-112.67680473017066,A,18.87410392542432,-60.92966311094903,-31.413705776558782,-46.22034390680472,37.20406027256366,222.41565285319462,B,A,E,D,1
36-50,-22.519827856056377,-89.03412684645508,C,-97.36319953523612,76.41735711590165,92.63327672928314,-40.976785974527246,118.07186211677636,-88.47987566084218,B,B,D,E,1
18-25,144.43898235088494,22.789164425149504,D,18.66022573055451,-63.87237886044201,-112.09380447958284,68.15598134833485,71.990527784429,84.43309882859212,C,B,B,A,0
51-65,145.33922070366617,203.19154438718653,B,116.84875316676964,50.00111723728692,-40.76287134271151,-104.93651911930098,47.38785248063102,33.09405107906416,A,E,E,B,1
18-25,10.989415336607857,-24.37773055851221,E,61.17349772311845,74.11799835910921,114.00866008934894,-11.762333132049507,-118.3975224118206,95.7454587507394,B,C,B,E,1
65+,239.84389521101582,107.03559262535576,C,-13.130350762868224,-5.218358358074152,-50.810722561765175,44.179078268209146,-5.430370215201033,68.35138533646644,A,A,E,B,1
26-35,305.5340946344665,-77.14021422376499,A,-17.19704943559002,76.58025625081218,-135.67784977703278,46.65392809102471,-35.7371190746481,100.90284756435446,B,E,A,C,0
18-25,-90.50327732940178,-107.00873095682097,D,-99.2904763530258,50.77946232695207,-97.44437301859993,241.84926469117372,64.72795378712743,-9.984166818688486,E,E,A,A,0
18-25,-78.71144036730364,5.431039704585877,A,40.38254676384046,10.498960991023193,-31.30932700496456,137.55337300456978,-198.4368467975046,175.17871920043535,A,C,D,E,1
26-35,259.94987574354116,141.20946244562202,D,80.62900016466648,50.87267875492891,29.50485012677998,120.55110492770851,-101.37214505372879,162.85591921614267,B,A,E,D,0
51-65,27.50747342173549,48.76584023977908,D,42.4970171332798,-62.06449518171292,-46.4408178480067,62.97075175076138,-4.781712681342631,91.52971541450098,E,E,B,E,1
26-35,-141.34963169566106,-120.57318291475296,B,13.508080068590328,97.38859599846691,-12.738163964652749,-0.5145717947197598,-10.883070366441274,7.535631230574231,C,B,B,A,0
18-25,-4.775552268893827,-97.37921757850856,C,58.89501479332154,-29.57971430043883,98.26449169100798,-72.6945888158655,46.40200044799817,78.87525012347446,C,A,B,E,1
26-35,-148.22385120179445,39.57985806641876,C,-0.0851064655450096,-73.43387161728778,-78.50636461297717,-75.77546223827518,-198.32569801387598,34.46849896137257,A,E,C,C,0
36-50,-41.17956907460885,-68.20136939928346,A,88.8592444016566,-83.07051524284805,98.54604027895684,-232.70250758277933,-144.14069372296962,-199.15013292184688,A,E,C,C,0
65+,-3.2429296539192465,79.73992176638951,A,-128.78969346763475,111.87075583891209,22.271192683424985,108.95188147824977,82.80940457124639,31.14415980321606,E,A,E,A,1
51-65,-37.02730196389703,58.83929711699021,D,29.431668288999063,39.14719301989808,-215.49863118361853,-1.7030326919148089,-153.8710203106536,20.76978333180207,A,B,B,E,1
26-35,-16.610941084726516,-57.42343568527208,A,118.94534728986956,-39.872308858805894,50.4668635262478,40.58402293058484,68.4856289232826,92.92792017393498,B,D,D,B,1
18-25,54.01581905386526,110.55650517457411,A,-49.504026943590944,36.73610424572504,35.122345851258494,38.24001658774932,131.0832761153332,76.04442510918615,A,D,D,D,0
36-50,-140.39370263395386,-40.90517536453559,D,-60.17658906239976,-93.04446988076697,211.7792415115078,-77.18962518611914,113.82544514899851,108.69920998616782,A,A,C,D,1
26-35,13.557434684425587,-109.37746005216624,E,72.19535078750488,-87.83486168903116,-100.164209156378,9.752756902886409,-80.17552249482378,-75.35877671608486,E,B,E,D,1
65+,-23.29894700207434,-110.2471763217826,A,41.69418657225379,63.94882758821756,-16.473811748451705,143.57406664644208,87.42265623184345,-18.663507124435423,E,C,B,A,1
65+,67.3989428745961,-105.25514946821018,D,171.61800735876,93.96563926451041,141.15153973375882,54.79582437163474,-114.0942433820545,-165.23052254938727,B,B,E,C,0
26-35,-114.8296942984885,-55.77603992844614,B,49.834569737779574,53.30675507016374,-52.45017033848163,32.987218456778834,71.86516344204836,9.227633744822288,C,D,A,C,0
51-65,56.23609434147494,-131.78114662035054,B,-22.854245393344282,9.64808330043644,85.57818990628459,94.13032143176522,181.4186680197387,-85.90384898807362,D,E,D,B,1
36-50,-5.643159203011191,25.423115968804854,E,-3.8032422623895883,-131.23327724378726,-46.15718710840654,138.61476010733023,-48.1150154423003,-24.772330276180956,A,E,D,A,1
36-50,108.50360739830323,-180.45220130327186,D,29.72600076586314,114.99023682027341,21.767757556198404,152.22870697087066,50.204793201637955,-55.31979178439834,B,B,E,D,0
51-65,75.87061185073448,95.89723632894969,C,30.25835554512213,-62.50091787277715,39.20969687011378,-65.51776915201339,98.58000209725853,-161.70777423657177,C,D,D,E,1
26-35,-87.76448395908682,-67.45587928490696,C,-141.4730722680168,32.939509423822,-50.62754840199872,-53.22336601952422,113.08265080931574,82.9924304103215,C,E,A,B,1
26-35,68.96836143078941,232.93913011051012,B,-201.9726491988465,234.10184522098336,-232.6010494206485,96.82723292665185,-65.89185775729516,-80.02341941881119,C,E,C,B,1
26-35,-57.542669296375806,-64.88060789926507,D,38.71950320222673,-229.01195743091844,-101.78733676720681,-51.11145714497748,-186.319023729762,-64.73071326435871,A,D,B,C,1
51-65,-129.4337781564391,111.75402588040981,E,-51.548462123614,35.652108903544324,6.964557759038787,-1.2427603090262476,-14.965713758137571,22.333061645608208,A,D,C,A,1
51-65,-91.16163412996384,40.31954459540629,E,-201.9463453116766,-63.32413497705357,51.17348482433655,3.0447974756716336,-2.204032464965853,162.6271630510688,C,B,D,E,0
18-25,57.19056400621773,-58.144183805660695,B,74.91077121839808,-38.41547384848532,-98.25896826952035,92.42637884907359,36.334664593099106,-37.296347182914644,E,B,D,E,1
51-65,-97.04805529198372,-15.70781330497677,B,-38.73832970906336,-67.64219854063688,-72.48202724164274,105.81708259980958,-77.15716582753615,114.54937952457153,E,A,A,B,1
26-35,77.8759621459699,138.373435382733,A,-147.8879314372974,101.13775267160021,39.32420238088784,-74.4408139791506,139.15180791777107,-219.57770306576916,C,C,C,B,1
18-25,-13.985219462743862,169.68155915336737,A,-6.4033625289255225,-12.354533334596855,-4.939081952645775,-113.00137196679063,16.981575060779523,71.99693089130884,C,C,B,A,0
26-35,85.40597028101722,72.51531088134342,B,-119.87586713759855,-162.55504152157226,-70.65607251332312,-70.21089239291847,-46.38546953239344,94.9770846710976,B,D,E,B,0
18-25,7.00474854507114,152.92245406824242,E,15.829894384858182,68.3324242688332,-155.9030736377054,-212.77622104043147,-121.96783824914384,58.40772251849566,E,C,E,A,1
36-50,-123.30226241523687,-59.057786359449985,B,-56.20107400571226,69.22935429406724,174.38811237688537,52.41588607129973,-71.81722877379957,21.454932742252154,C,C,B,E,1
51-65,104.78970505630663,125.63163972932144,B,189.80855068314216,-139.503223330656,-125.29975458719305,88.85903025567114,209.8319791488132,-72.58745031011111,E,C,C,E,0
26-35,181.9375741671787,-80.37470048722884,C,-115.84876294863113,-88.26402257338981,96.29744169759732,55.57768518418156,222.53961354429595,66.86750500906126,B,E,D,A,0
51-65,135.55604796418424,10.538788159977235,A,-175.62709137602693,-26.371390719890968,-47.34281881708306,-15.428779254952879,68.36825113902437,-84.15828018612169,B,C,D,A,0
51-65,22.12843760230306,-144.3509852693199,D,-21.262143659183472,-20.00564709890936,-146.54128871379584,-17.766363059891834,-13.651361407752457,166.9640425208302,A,E,C,E,1
26-35,-55.606001554571115,113.10954994230875,B,-2.911495279560721,79.25568660726918,-124.6147154794877,-33.082615256538894,17.304662085462034,75.47019969364283,E,A,D,A,1
65+,-161.79693098478515,-15.7321690910309,D,175.89222787075448,-243.36163174977338,43.684722815161045,-16.69192577205867,-124.34340758713982,33.03950691946053,A,C,B,D,1
51-65,165.37704909613413,6.726419674396193,E,-103.86403987725139,-112.94833951824623,20.382684242097298,-152.1060776974731,118.48100365504123,-173.90724317175082,B,C,D,C,1
51-65,31.42442193123597,-87.2170562953788,D,186.44316722037462,2.5531171850322236,-55.85249617564113,-37.78061426777866,7.022881450748429,171.14666035291825,B,C,E,B,1
26-35,-181.64518942704638,-110.09512896262194,C,-96.2740909358499,92.37829164029769,-98.52979103429975,-176.51447814912518,-105.38269124071067,-88.1749527100427,A,D,D,C,0
26-35,-64.6468188179465,41.20967558358012,D,115.04515026368844,37.641945614521724,82.7217110287838,8.704189760044912,-8.217611750650274,32.50555497895985,E,C,C,E,0
51-65,17.304039583295562,37.450365896044346,B,22.68206032117066,0.18339632335005102,89.78123284633534,-71.30340419683364,-52.49312783133513,-50.884377928738736,B,D,E,B,0
18-25,63.299249535542465,-39.80929750882233,E,15.636855258083965,-210.34490579503787,-134.4014847055709,36.66638744275538,-71.22137728604004,47.72307477844072,E,B,A,B,0
18-25,-32.28528880709186,-66.93138190065808,A,-110.05740040002168,45.022677252648535,30.671698603700037,70.33554796343519,-65.55751486551443,81.21005417773122,D,D,E,B,0
65+,-56.84665782723732,-132.9436349001777,D,247.01824841712275,73.83158999674065,-40.49227010066691,-29.016545471727678,120.25662481688475,-77.2366815547842,B,C,A,A,0
18-25,-43.835700497867684,43.72295883581593,A,113.03927010363716,-78.89274091964008,-55.53372411562915,-50.30710238188383,-151.9921348784124,5.710481112123254,C,E,C,A,1
36-50,41.065902087342266,-18.336124718653647,B,-14.106733293934976,-117.07188304580416,-67.82458073292345,-68.02284662311271,-3.4600402222073043,-261.3605551425738,C,C,D,B,1
51-65,-208.62532395590753,-44.953956849114554,A,91.93699973255015,-5.071832834572889,46.85310014953906,79.85581092472178,-41.25940190001921,-104.69603345585196,C,C,B,C,1
51-65,-12.630906346642004,-32.73199823842729,A,-19.803260355935773,-5.665483303470476,-21.960420695694236,-161.65627976882274,-222.04634046665092,-109.31828455335528,A,A,C,A,1
65+,23.459443168927532,16.809147052841354,B,-30.63650261271479,80.97883975708909,64.85226878532428,-90.95418899906122,-28.72844112153204,-135.0798911739655,B,D,C,D,1
36-50,25.408907821372146,166.72162925861772,A,41.20099563319957,35.77123057299869,-23.709750238912612,-49.56996267215325,-117.15198386837574,-79.22206843952446,C,A,D,D,0
51-65,109.77980907306512,77.53512333239028,B,-59.028190979993035,-94.97012967470224,-60.51617216387098,36.36347659186033,168.09529213857138,12.932951874616858,A,B,E,C,0
26-35,-57.664082935856264,56.29581831102507,A,-133.4346384188482,-209.36335862159342,116.14808557664942,80.69890347712764,-14.7862289401078,-129.71092121721333,A,E,B,D,1
36-50,-197.39230726102653,-43.42621515114239,C,-70.80394195887524,-103.33200357360998,-123.91103982829186,31.04290691852584,205.2573793505934,-108.90755913021015,E,C,E,E,1
65+,-85.16279157349452,27.356931202576227,C,-58.07259096189742,-27.548903724525598,-97.93985954319507,21.159222415161015,31.517898019219675,11.891589852046955,B,C,B,B,0
26-35,-8.617529043023612,-2.4468008382111814,C,84.01451191616901,33.93622093429609,-75.7194753780318,-75.20708641720643,68.46498363960262,53.35154943445717,E,A,B,E,0
36-50,-63.82171179853309,94.68687456905307,C,117.30499174441896,-185.52644639627198,-94.0527358735452,19.90870237332032,-158.02546229371723,160.1048513940396,B,E,B,A,0
51-65,-119.90863569716457,-160.29630648352548,D,125.85010979024945,-70.31354890375009,55.29887907593468,-48.09993012467562,-157.61712645325784,-44.21733150099383,E,D,C,B,0
51-65,123.21497216336617,-186.62809250576532,D,123.46449484220241,-116.91959648185515,253.61003845523317,-98.9516096874609,8.463458913092344,-72.31246622910423,C,E,A,D,1
26-35,-114.40889184193075,80.00904539346254,B,-108.61447183772881,-44.36449999885457,36.876931244842396,6.83241109937137,-59.91526985722753,-229.73585067063013,A,C,D,B,0
26-35,-48.74676717971008,46.835286127381,D,-54.35348640976896,-30.633565274997647,-69.83928326396935,65.9743690007923,40.54283134495013,-44.267438382553934,B,B,A,A,0
18-25,170.44863490748506,11.473492886971833,B,-56.714026525965764,-114.01472901855834,-155.15666373212642,-3.4293728842231195,-19.76468727175631,-39.89817258310474,D,E,B,C,1
51-65,-57.44807992731245,-86.54123854387886,D,44.83191797226605,-82.62549409271729,-163.49039269337968,68.49177110394882,-65.17992001845833,168.88169228598883,A,B,B,C,1
65+,53.5713985128885,78.99305856888915,E,109.45340926955195,82.37307428645956,80.32650869674399,-154.66845384330296,149.78560861035092,175.26651216323873,A,A,A,D,0
36-50,50.31690552758289,-70.24641209443622,E,10.62892950017359,-60.744687188909516,-1.3443868540159847,29.77727256318696,-96.67774711858115,-58.84434931963636,C,E,A,C,1
51-65,-17.65830785899905,171.30486018490333,D,43.02743101827451,4.533303043944317,-62.51164178663109,-48.67788997123492,-5.737128674265831,24.72710570634313,B,B,B,E,1
36-50,-28.251401392070857,25.210164808150072,B,-117.09583626619953,63.56633511418842,-87.2290604005859,128.40786122549846,-83.12231506567866,175.88916429405157,C,A,D,B,1
18-25,7.9158938042253615,245.3815060610652,D,179.49126685496603,-164.79385062496863,18.674918648100036,10.579055864324207,-140.35580856749394,35.742696503946306,A,E,A,C,0
18-25,24.584123589227634,-81.357636820868,C,108.21764044338484,106.40852449892748,-63.566596153676954,11.241276128709242,-51.36608581652574,-98.13452837784818,B,E,A,B,1
36-50,-148.25602008344342,-48.110820604195794,A,127.54180371999712,8.811193271049758,99.72720373687713,-217.80784116763976,-232.20311346435955,-46.43988793914372,B,B,D,B,1
36-50,219.67650503355281,50.11631735487063,C,53.03519647465126,-64.65318754452302,-51.47213969383762,144.8683982026613,12.026016919274895,-94.94600214647951,B,B,E,C,1
51-65,-49.16343846815754,1.6035552750437276,D,164.86590972492735,153.6693528630814,-0.5681244099920136,-115.68399653101389,-31.442222602025044,-100.83995856921577,D,C,E,D,1
18-25,65.59689449930912,0.3806033519961989,B,4.318191860804239,-0.8908732159284527,-2.2067663575178327,129.84738431323743,42.201548772203004,71.7173506650015,C,D,E,A,0
51-65,-40.210095605828876,-85.6895475665375,D,126.98331075660043,89.71461574733199,-176.53375757499632,70.10910364635305,91.63745294370122,-70.01604817065285,E,C,E,B,0
51-65,30.31073450207142,10.600533364358693,E,16.310492175190728,110.89594564351017,-23.319335552677366,19.40190495802156,65.95848883037304,88.5462718549235,D,D,C,C,0
51-65,-48.86918987719862,-9.183320188064673,D,173.46756526175352,96.04251080443105,-27.436578037634398,117.16629012328286,9.935435728073426,-27.29892789483476,D,D,A,C,1
26-35,126.57569313295389,-65.54806290758576,B,119.69299502282003,-151.55006601504195,127.05365422242727,-74.81266891362753,-42.7788196896478,-113.05324020096619,E,A,B,E,1
51-65,-137.06410072275202,41.6681145386828,C,-49.608389655472216,-190.44038899097868,125.45057447392658,116.43015466389241,25.88199469778868,-0.9985878149668193,A,C,E,A,0
18-25,0.7845859681692208,36.803087055916365,E,89.29371314848564,18.867202050640625,-9.623509080974102,-144.98358218850197,32.255849434416014,145.03760165391625,E,A,A,A,0
