Veteran,Religion,age,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
No,Other,66,Single,77.49781210998191,-111.37985901867351,-134.32707624291623,D,208.17144175649656,D,A,-68.27502968976043,119.03188041299255,15.799004015286085,-56.09422199519971,-156.6604127572909,66.42861321793295,A,-33.22475260385147,-46.86627270547937,0
No,Jewish,49,Divorced,-22.33354650056688,189.45339134378946,29.293120431410884,E,18.129256196153417,A,D,-114.74243181158721,-69.77919712524013,-178.08449850907763,-96.01252041815577,-58.21508224616516,14.189072537007174,A,30.471154072036576,-66.77021293832638,0
No,Jewish,70,Divorced,-49.03954117642227,-150.80698204571655,17.73453393532285,E,71.3738590491545,B,A,-97.84720738191666,44.50068120048123,-148.22911375151128,110.64877367125338,199.96517235177402,8.1674908450003,A,109.60567509386698,37.955681236712266,1
No,Muslim,70,Single,41.295970711749284,17.75520460057193,-88.66098753717435,D,225.14814024446846,B,A,-10.432306521375718,207.9512941223927,-98.21863736132164,-71.46008088243718,-15.105448320086815,-76.38904880010617,C,16.993713618125522,-110.83073903434422,0
Veteran,Muslim,41,Widowed,77.62697828358064,-14.916392204920728,52.838092679572355,B,93.26362404283078,A,B,-17.569706645785697,-14.531958302296601,-56.43410940868182,-60.08557995942021,-23.697603280632045,-178.4337886943803,D,78.08371202582917,-73.94180843679688,1
Non-Veteran,None,26,Single,-32.09139089672601,69.50162014770109,-149.64148867631525,C,-144.59895968795848,A,D,-31.09402218974798,42.36627818612835,-43.92554401325325,117.47296887957555,-72.28222551523741,128.5939289982272,C,163.56148531898552,31.198492575249297,1
Yes,Buddhist,78,Married,30.952747284631776,-105.37905262773681,-221.15290247322696,D,88.6742581883409,D,B,147.88041227437847,48.45731225031523,-23.685358847288153,-85.13971320589017,-71.2645663340848,40.90760817803776,E,-65.07603595527543,-50.499246734844604,1
Yes,Hindu,38,Married,112.56403510671666,124.16054905051632,-159.22757316496475,E,24.72675496189515,A,E,-46.935317553498,134.653653383963,141.94624313379148,56.05088369197239,-18.62725331170843,111.2093065423839,B,-23.69757082126868,-120.67587477449291,1
Yes,Muslim,33,Married,-124.42385032050058,-17.628312288918803,-212.63266538508313,A,100.09418928758708,C,B,86.54477878001182,-37.62733149422022,179.80771293108066,-23.11592521229707,-184.21611081180623,-57.65786483596135,C,73.69104962361182,18.20078131628444,0
Veteran,Buddhist,39,Married,29.224756233850663,148.92368966691413,-146.92514926884124,D,-140.84502700511817,C,E,55.21364380563578,19.361313579971448,84.20330105098108,63.96499603483725,95.98458983532969,108.12828403701083,C,-17.96567590338377,-67.5807632610435,1
No,Jewish,27,Divorced,85.51038820956354,19.79530559973742,-138.1322035447466,E,-113.24692552539084,E,A,-233.4178472697941,147.3133988222018,-22.83249162324194,9.036748595458299,103.70302487827934,-77.49101728382723,D,25.689059110111657,-18.716404967957732,1
Yes,Jewish,18,Widowed,177.68306876818323,112.26344682235079,39.348090842484154,E,9.533760753268457,E,D,-166.1477531849819,124.09478244567424,2.0726720969970183,214.53866714474725,9.05003137760574,-86.21909918763552,D,57.96157827344884,44.80941138285389,0
Non-Veteran,Jewish,44,Widowed,-52.06931383768602,132.98285172013257,-78.63463703429548,C,147.56068568475192,E,C,63.55785921470465,198.5215946678191,129.54380145085835,-67.83768352390351,-156.6504044108305,154.06737964666132,D,-22.638021948666744,19.679834912480683,1
No,None,45,Married,-41.66643383919029,-54.33985687298688,96.94378420145172,D,214.63066005569965,D,A,61.85126799794728,93.6429272975371,66.27178247071427,-134.34393567322377,82.17237556226344,-190.91114668514524,E,84.98745676158059,-93.61959826744855,0
No,Hindu,39,Divorced,44.84458041525211,146.18257444616518,-322.519170548648,A,134.79463482128412,D,D,-107.36921150588033,139.4635986244054,-0.999011009902208,-79.86025231785757,2.7085546875026356,124.80033353153325,B,-23.200149110794737,0.18665090957532177,1
Yes,Christian,45,Divorced,-29.015562701117897,38.02542542295725,121.00888427398118,D,-206.04426027255016,E,D,-138.84743922830057,-3.065776285697729,27.739610951835875,-109.73071049759591,66.61556066917073,-54.283990931378234,B,136.5502312434293,95.55271733158031,0
Veteran,Jewish,19,Divorced,-11.278196689197916,0.45966442655010825,49.39062953807544,B,-31.02044590318972,A,E,57.95056473841317,112.613760853843,158.92032559653822,-2.115033496738768,13.37664791374917,58.47493341695019,C,-84.55222101204697,75.82113143693668,1
Veteran,Jewish,79,Married,64.21220896492042,0.4113339400212827,163.91062513797286,C,31.830690748085278,C,A,-61.163147211784064,162.42464600723866,-213.73503605771705,23.79451259368017,48.76726766836238,67.96242026049939,E,-156.22764312687914,116.33984324461872,0
Veteran,Hindu,27,Single,-65.10680170596348,-77.35776257828768,-2.4725692560013917,B,-83.78566565060052,E,A,9.13607626080494,190.62461218343205,120.05316739587437,168.67193738284575,-135.1065372176574,-86.40524626084904,B,187.32579623216563,62.33396079533517,1
Yes,Christian,62,Divorced,115.28890071024458,-56.27180967088455,34.96602373193769,C,-83.34357472631656,D,C,-33.08440763587189,43.35446778355696,36.32207665889497,-34.21305854567274,12.436187027424522,-52.08305727144407,D,-41.17423018038121,-122.48872407066338,0
Veteran,Jewish,30,Single,190.71844565183255,17.209605298596717,35.25126192418199,C,-52.20355520630733,A,B,-100.82832679902565,14.945722086712578,-44.36944259531025,47.616006686266225,-228.45645435866433,-39.452283012964735,B,109.19650894972024,42.54686617973075,0
Veteran,Other,40,Married,-135.0974929915988,-49.67889925306553,-12.776275401362803,B,-154.95839831110666,C,E,33.964968083528724,-72.10262702362553,17.43597883324851,-120.99581733113713,77.20757934037178,-82.37019382527203,B,76.27343202254426,-10.957916193037354,1
Yes,Christian,35,Divorced,-27.053361968266177,130.13093757810114,-61.62949824313021,D,12.963786418350265,C,D,89.0763139681815,164.0044208922337,77.90734549078341,-87.75909929326393,67.50499922802334,-50.45216590530164,D,59.125435975345006,34.41043888634845,1
No,None,31,Single,137.48924679373695,-53.11214787880859,-196.79139399539912,D,101.3800940335239,A,D,0.1468683915557192,-5.546825051442863,-19.876415567842116,-270.29466708604343,-9.461924800198144,-83.816108622697,B,54.218938058987895,-22.623235329702283,1
Veteran,Muslim,71,Single,-79.61571125677986,-20.36634070441071,-12.080808207629662,A,40.2322207796267,A,E,-84.79805164121281,-97.46966915567687,33.03525618844586,6.933648430369645,-5.993921003896963,23.47741233938364,D,79.57372024949977,-14.806815114071735,0
No,Christian,36,Divorced,126.46367720445102,-28.056271459422444,-140.21963604304776,D,-89.9883706599801,E,E,-70.65480016067701,22.10770916010749,4.089574675738233,-0.8073159615891378,76.97934562921174,-104.06313944761882,E,-101.88521909035452,12.411376655025462,0
Yes,Buddhist,18,Single,120.08554371261897,-30.033139292522083,48.5679061389904,A,-54.32423254334181,A,D,-129.94298925487487,85.6133562084104,153.29176003145724,-53.93132821924609,-187.40571683791586,50.03298126554269,E,-55.330253725512016,-51.38126015630014,1
Non-Veteran,None,25,Widowed,-23.12761058714643,-117.38082755945634,62.178428608772464,D,-112.0341357348428,E,A,-112.74929890751993,69.84777968522138,58.28436290566693,-64.85624816795502,56.1751974349982,-37.918650176409265,E,110.59396411469766,4.490876583615522,0
Non-Veteran,None,43,Married,-193.56911263010522,-120.21529651366534,177.4692127869672,C,35.65871265668769,B,B,26.052505381272123,90.77678165705811,-19.595117764783662,-70.55900267425905,-120.94235514020437,-53.758520116637584,B,50.02253657884247,139.84908519909987,0
Yes,Jewish,38,Married,-111.5261598421908,-150.0928672778871,-83.24188744190641,D,131.1778805575873,B,B,-103.87944206670001,-66.45429884370725,-7.993627526501146,-107.56579625697175,134.36676566448497,27.669760964127853,D,5.742872745816553,27.01997614071223,1
Veteran,Muslim,23,Divorced,-42.4117189585273,43.907558294337484,-122.43809946825932,E,-87.3293670697625,D,E,-71.85877406359046,-30.893222197243087,-73.85184717283043,48.73463636653595,-81.13738800531185,-142.2856305789961,E,-131.84572044379743,107.27351918133559,1
Yes,None,50,Divorced,125.3616248503973,-159.82048056712196,195.06234814163383,B,84.36379390311184,A,B,189.3988603510139,-116.1678609177979,-149.1891836687331,106.37123277232739,-14.827706356328171,-32.234180512660956,D,-109.94650564859674,34.752511279731195,1
Non-Veteran,Hindu,20,Single,-189.27989892433192,-37.352151106836,36.556899373385825,E,-262.35423994243024,B,A,41.691378227835315,-34.527859879564346,26.76499186200066,63.88331593872177,-118.72242001961959,19.239794395504333,B,115.63994848200025,108.76727816594602,1
No,Hindu,20,Widowed,119.87172067550149,133.9202633969115,-110.26144229039726,C,142.98524020651726,D,D,151.0405307852461,-19.557425489614072,-29.453383805296802,-35.90635802406037,51.601889794785414,113.84998499777248,A,-19.6314648114266,-127.29031117958058,1
Non-Veteran,None,41,Widowed,-99.75440568491496,-52.357460511312325,-93.54149346689353,B,23.406008570750227,D,D,116.28539773324964,6.181486724429091,-151.0677237697644,-94.19785902577428,4.315548527807904,162.68159949798874,E,31.939554981319386,70.04936339294711,0
Non-Veteran,Muslim,56,Married,-22.041608124600465,-70.77711350593361,-122.58681437653331,C,118.58682771324914,A,A,-20.51655791831952,-41.17360998826498,-132.61895615398348,-7.868810734838889,-174.3785442888173,54.584619950670685,C,-47.55409282820581,70.82074088704174,0
Non-Veteran,Other,20,Single,5.625912644912686,-116.99853216377076,-5.637573401286942,E,46.635450925438974,E,E,100.97200514401432,100.96900894882177,108.42917650406105,-126.71963657294098,-20.415344916036567,-89.9708651500124,B,-33.75418422627698,60.39602483243443,0
Non-Veteran,Hindu,19,Divorced,-180.45549269259183,-23.46324407845783,-56.16755797321801,B,-139.0113664024063,A,B,89.51854338363395,7.843936858186373,-0.7926777168447618,23.223578592673494,-48.6502599121385,274.00865529885345,A,-137.73033717200482,104.08346089400366,0
Veteran,Muslim,36,Married,-25.417434054029215,120.55715720291747,-95.57234561404759,D,5.408925058257876,C,D,-58.51452028348037,-204.7778197440004,-158.82577082857867,59.94808881803142,-92.40636767129978,32.88303834174968,C,59.761759992585574,-114.57814582532914,0
Non-Veteran,Jewish,49,Divorced,90.83211501826418,-128.47792074076477,117.22567527185193,D,31.333425074217125,B,C,122.42264907391134,62.71885957111167,-53.18154257886552,-128.65326418764607,102.55428778888924,174.72505700644345,D,9.555755018093052,-134.21155853982356,0
No,Other,49,Widowed,-12.210494892786555,33.9109349226784,-114.49714949024914,E,96.26423882340353,D,C,-103.25861583621567,-21.25511702335763,-9.65995152153413,-10.815670917388706,-103.85146143935908,39.90995039137946,E,-12.83588410317002,63.419519725953435,1
Yes,Hindu,27,Widowed,17.93457035321158,-47.52894290427555,-49.7973209898141,B,-226.37019583550054,A,C,-24.429887339328076,17.73529576971639,-254.193545620477,-14.3155641892102,22.983101724265147,41.41433228651264,E,-41.67189353409421,62.28622577388614,0
Non-Veteran,Buddhist,22,Widowed,-134.03220659573944,165.42195563682228,26.30545892733692,D,101.05026797446514,E,C,-45.97834099255802,-108.03481248316791,-104.82897599640228,107.23160387489091,64.13193722352851,-181.2624308170333,D,-39.787657170761925,21.002349307548155,1
Veteran,Other,20,Married,-33.22457020314962,-100.93493960095117,70.55876524768495,A,-199.40311794360596,A,A,54.62220237353215,-46.18079035617887,33.05683646171268,-228.88781819410636,-13.989651818294496,44.03117274052118,D,56.84134753901206,12.317076025339835,1
Veteran,Hindu,36,Single,34.548465609280605,97.6771767358918,7.582351623272235,D,102.1928313498515,A,B,-70.62704409112045,111.18351142832354,-204.4711942591186,0.6764225736661501,154.75437279994406,13.00986715699411,A,-118.21263400088576,-55.921864957892076,0
Yes,Hindu,65,Divorced,-153.8815005545894,-52.4236735867581,107.82492806719665,E,-28.731510755581514,C,A,11.271410827284601,-166.9106475839646,-101.56974361293256,-322.11578538390506,-25.71273881634839,6.8975871570162575,B,10.12427143186615,-86.09984634795967,0
Veteran,Other,64,Divorced,-157.2702419280152,19.385286405939112,100.93942564385752,E,-90.45535662919686,A,D,79.69626511662135,129.75394208419203,56.97454851760557,-0.16892822620649978,-31.82348646914468,-21.071055612370348,A,159.71490097690645,-12.959043591286568,0
No,Other,70,Divorced,93.48887835563215,48.75449901606178,-57.320920149397516,B,66.42937170497392,A,B,96.25997560266413,59.41602651924892,-94.24380474762111,48.62451617536841,-15.089443948655742,-114.16297963095914,A,-33.45739503401515,-71.35626901160309,1
Non-Veteran,Christian,48,Widowed,154.74833925333604,-134.15867508386208,67.57896463843174,D,-277.5878123280626,B,A,0.9731378499686172,104.56351891815252,81.36428783387608,12.708885071674572,-27.19868465088623,7.332553837891092,D,280.25713463233626,-15.142875536234301,1
Yes,Muslim,65,Single,43.959613177426945,-84.18008230522761,3.9723575182141175,C,-40.26189576531461,D,B,-61.09091525778262,-107.95551037554539,31.106093848561006,68.61393070653635,-116.2708777950855,-20.508855135981126,A,76.22729958270527,115.66619007001306,0
No,Muslim,47,Widowed,59.7860134886784,86.53929190515836,14.240466003144526,C,197.1770857110933,B,A,-98.14791890155819,-90.565123977354,-55.78561033272991,-144.88457050603114,91.43401298507021,-116.90074684020071,E,-38.13340070856184,20.909864003435345,0
Yes,Other,73,Single,-157.29093759481455,-17.637061152922634,23.821774863214795,B,88.37774725099786,E,E,59.62032024179068,191.83637417582221,-79.96466021713181,-79.28984298775366,56.32616827776252,50.37814400788482,B,68.9437629890976,79.20054543287189,1
Veteran,Other,31,Widowed,5.336055631696442,-87.68492345544551,-54.46048491088868,A,-14.593487834566899,B,E,-143.24254771403787,40.85303788405807,57.04189717932703,-8.860245267946896,23.81908162283657,6.378567230752999,C,-38.364215472763625,265.8514237685331,1
Non-Veteran,None,65,Single,-112.79495058326998,17.183446728012676,56.8174455637934,E,121.43666802684092,D,C,-74.57410758106369,-59.10185662805827,149.79578993645885,153.49987022460206,35.65372776924947,-93.86512018140203,E,73.80782305019035,18.936035146130422,0
No,Hindu,62,Divorced,43.15235230496989,-107.62198408404598,69.61239452807423,A,36.03826656488642,C,A,-40.353700067335296,-94.84575670149256,28.211608709696595,-137.27974853796547,-170.69917705496286,40.6042215919826,A,46.12975295521432,-46.60470247931583,1
Yes,Muslim,56,Married,-145.84377594781438,95.77580725205885,-255.63555834358823,E,98.84259702455847,C,B,-98.79563934985975,108.04555628330628,148.0420449760087,138.47239556268997,-131.09143159984885,38.52058102431224,E,-133.38585103531122,0.6522495896743649,0
Yes,None,75,Widowed,-58.50709432816037,-77.15491774813017,-60.40006636286576,B,-54.56213982847592,B,D,70.73078882921435,-33.0353656921102,195.2285071136913,97.47286882151212,-66.43384668758195,128.2110980066954,E,32.093891248998396,33.46535641269487,1
Non-Veteran,Hindu,60,Divorced,-170.11319402646382,-159.5868547629844,-0.6034293918079408,C,-47.15789853105293,C,C,37.76560768396187,82.59930942235928,-55.648932883639446,184.6395841305467,-31.002700207435403,76.16142203265701,C,-174.4976248685173,79.7054549606763,0
Non-Veteran,Christian,51,Married,98.706902180874,-139.6708391438469,-150.90568611952156,E,-24.239647543230628,B,D,-123.72367573946741,167.32326671266475,7.050518741905513,-16.611532127485585,-10.808234111885135,-95.69398183840907,D,-130.80559989575195,-12.690545893439095,1
Non-Veteran,Buddhist,67,Divorced,101.82673925637079,46.110129522308,177.18794858975585,D,-119.04326429278483,E,E,75.77914602260597,11.083354127181455,40.342981706085816,63.67314060646343,-200.97846680752397,-70.54841993600705,B,-21.548461075412444,155.1896108267534,0
Veteran,Jewish,74,Widowed,-65.850119494158,-101.87498128612016,-58.43022625724171,C,94.95155336590383,C,B,215.73084092354927,118.6056582198149,138.6119221938137,12.424471782187112,171.69034487920817,-37.91259249555392,D,-111.00772731506628,79.87966164890132,1
Veteran,Muslim,34,Married,-162.05622712908888,29.37881682672454,-118.4388816423799,C,34.46708577043643,C,C,-74.09940756795082,-98.79758986229538,-17.101879041922395,15.359125144249106,37.45102571575147,114.70211277656463,C,82.29050162956372,108.1784694222335,1
Yes,Christian,48,Single,61.457794789085064,-45.70077837450621,-29.958989517557093,C,163.48062895086684,D,A,-4.183864478732826,54.807964937391,9.148924597987147,-60.09862588993007,41.44067249083305,-82.31773791787963,A,136.50142449545385,-88.9076306242357,0
Non-Veteran,Jewish,25,Divorced,-110.48437199668967,-100.5928068222919,-2.1082296777702303,D,-184.8476649248192,E,D,-19.81997576816243,148.60790195209282,125.72630484546148,-24.13496642052261,7.476024015455368,-100.54306138356127,C,-53.36881475520033,-79.3819486091251,1
