age_range,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
18-25,Mexico,A,131.5893102208424,E,16.770611498099846,109.41160909347593,-139.39879252140543,-11.23181065777465,116.6850344542564,-38.32842811213804,47.89513150741183,C,-86.87173972312347,E,0
18-25,Mexico,E,-54.601957986980544,A,4.3307808983406355,-39.64812916523111,131.852981917136,-84.56486039217383,-135.73734199255324,147.10203507791354,55.49106357054614,C,-82.38435192074346,E,1
36-50,India,A,52.47682041650826,A,166.1880072755949,-87.96899944239942,68.13891942162903,12.07539499826053,172.66196847379334,28.878404369527573,-63.566843215613645,B,-70.8007480986833,A,0
36-50,Other,E,-116.61376843251072,A,14.809896661077326,-48.493144385932894,-165.25262200506376,-5.492363775345801,51.291313116123845,-57.60132994991043,41.469788817070146,B,66.90930333963297,A,1
51-65,US,E,-44.74339373840331,B,14.104181248469363,196.2572100961915,-54.902974113807765,-87.56028182808825,-125.32757069251062,67.76890351204807,-101.97300859076783,B,-98.64409455136467,E,0
18-25,Germany,C,-124.82994340946831,A,-79.26201997755389,-31.369641722834213,-83.79997133898037,-66.57847470637509,86.08851016023017,178.5152603078298,-27.44043782742359,E,-135.26721229029937,D,0
26-35,Mexico,C,-206.32862685950198,A,105.44194133733771,42.11364355339366,42.72717822966301,115.61634613805944,-115.84001047925301,-121.6276494432015,36.26022001964777,B,25.162703739592406,D,1
18-25,Brazil,C,56.61697074072155,C,63.69600152969477,31.30295208549368,8.824359097469495,10.842159186034802,-37.8651533765632,11.356081187023168,134.0814629409656,D,-94.93018855861554,E,0
51-65,China,E,-40.731610645796195,E,-24.462588960081565,17.601238965430134,-45.942411862513936,-84.4541643270346,85.64084122354107,-114.53507620445968,115.88689527844993,B,19.145113261062445,B,1
65+,Mexico,B,59.118000432506214,B,-46.79776548281371,-93.36325483609666,-69.18211981725776,53.0018395181672,-90.42210024297304,-127.69990886895334,27.994168954481264,D,3.973346452897037,E,0
65+,Other,A,-156.2922992604746,B,12.326319017986432,-47.66587622213333,8.742182261388786,70.24964748615797,51.88748948998939,-25.80948882859126,41.53798181120832,A,-10.38927908067931,D,1
36-50,Other,D,131.2422986128799,C,66.25504217326335,-164.84556888238967,82.536150313232,10.039112641237145,-126.92642824424915,142.31542704716114,-47.68335077788729,E,-190.1748312085803,C,0
65+,India,A,-202.34701414568352,B,31.349421520933614,11.93990675375232,116.48004445269503,-141.45940511867795,-105.5218478208008,112.31191107100295,-215.69774238923713,B,37.66560391751608,C,0
18-25,Mexico,B,-22.799791625767305,D,106.1653176690935,111.72434652261236,-80.19345048298196,89.41135362551661,-27.648364857010126,19.160707543407867,-59.600571427516456,C,207.06778305245496,B,0
26-35,China,C,-38.42897291375128,A,48.89141119976115,26.036650901680176,-19.183494072442752,75.91032541531456,-58.865307418706855,100.58042593162932,-45.855986426786146,D,-32.749932325519445,B,0
36-50,US,A,-182.6630629553619,C,-22.884933910408435,7.632581424146216,-39.537471773728136,16.29994522696214,-88.51817111414987,-114.26725416873475,9.634469184294915,D,-33.66047295864676,B,0
18-25,UK,E,-15.726628485982694,B,76.90179867587068,-8.256161949936413,-40.6536197076791,83.27943297200015,-42.67286462259788,-19.978080499707605,89.66678286935681,C,203.04330745670515,D,0
51-65,Germany,C,2.1178918694117765,E,-59.371284041892466,-74.44344245796715,-115.15802294947997,81.72862188798837,-35.28136118349581,37.945932359093305,30.492703552484713,E,45.43639706952337,A,0
36-50,US,E,67.99464487166642,C,33.04718794107009,-145.5992469923189,-85.70477182277574,-40.30207933169075,9.980398298102312,-1.7698677241591882,131.0720890256704,A,-74.6326786623876,B,0
51-65,UK,C,-88.85194311288991,C,-115.12954804512292,-10.954604743235311,59.5832476852001,-78.81158404700929,74.71206411944068,165.2700675492769,78.26014259815703,D,63.41723643804523,D,0
65+,US,A,-104.88615983673198,A,230.99505176703525,61.83151058740219,-80.75968192634913,102.6673781690429,-296.9316920939417,64.4875504881206,-46.322119693592576,A,29.83805432327668,B,0
18-25,India,E,86.52086401333074,A,41.254443057476145,-0.30646920893275464,30.10260708200972,-116.89294146195081,-70.39737029282577,51.5675637697427,159.00954903293487,D,36.42106486657447,B,0
65+,UK,A,-137.97954822696096,B,80.78592784598841,-100.70026088018874,-63.267493662931514,-64.38971824861132,23.638963359356154,-64.01842309875208,-91.5704959914869,D,-92.05548298236155,B,0
36-50,US,C,-210.5461379738736,A,36.9015582384534,10.21827808548214,24.43327515777385,88.811147512532,-65.11505996854507,-152.35338926310646,-87.09891428370427,D,20.09445168061498,B,1
51-65,Mexico,C,-187.98404189001405,B,119.07494939163608,127.61466978714726,64.57684971368329,-63.52505516933217,218.59355271951358,113.40451607129758,17.69134004107216,E,-141.86110324455748,B,0
18-25,India,A,-7.282867454003744,D,-178.51134160170156,25.421014363286847,214.0944572485861,50.39408138551654,-49.16515664372932,-22.54180566914142,-28.332887114949784,B,75.61254990194108,A,0
26-35,China,C,24.486875857577555,E,49.57726506532498,137.70162615851035,-129.17846976753117,-112.93777776618805,29.80833202650521,-150.64962663534072,17.08295598277034,E,-8.851499448267296,A,0
51-65,Germany,E,9.643585789417434,C,208.91644399364623,1.2521550534744894,-168.78119355125625,27.86436094580284,153.38341255954978,84.72064030335022,-48.08688893027096,D,33.79809315264337,E,0
26-35,US,A,88.89455194713236,E,11.035902873258562,-15.631944416503169,129.07671326486826,-42.59322434908144,-37.73759629919203,95.08560758167317,25.503460817642225,C,-41.30815092340067,E,0
65+,Germany,C,119.7888448647127,B,88.97952887818118,-41.80112791067602,23.900038647066527,-19.472256611770888,102.90702483771513,-94.99383997795177,-37.635981103865916,E,138.52079817899573,A,1
18-25,Germany,A,161.73049504603154,E,-170.40637504986708,99.49867409910983,-103.79690704982656,151.802241416915,18.707798566505314,-92.42291207954166,-169.23820261170255,A,-113.61963122862923,E,0
65+,Germany,D,-17.946024631963677,E,-27.939015094086194,48.65088695979068,121.87408605852448,271.73667755036394,93.94400500222375,131.08058205708699,95.09831051383325,E,161.49723277606813,A,0
51-65,Other,B,184.2996752937507,B,110.94859926202017,-60.15740750073856,-17.61412779283914,-59.59895208865732,122.08755914066542,10.114410669816152,93.2353898168153,A,-33.803810832847894,E,0
65+,Mexico,E,-130.567487066994,C,95.3787703109694,163.60476568902925,-58.87573046485214,53.15115732538687,-113.18862182632105,2.464477702694583,21.863443128542826,A,122.84032080977919,B,1
36-50,Brazil,C,-41.95783019292237,A,-89.16710134507431,146.4029154440339,-10.454118987231892,-42.05932681925517,133.92522848284963,89.51675267506174,-85.65074495499512,E,109.35391079435941,B,0
51-65,India,C,-85.54714692099708,B,59.02046245275858,-73.63482293289299,47.35954329020486,98.81322180493886,97.2759487809331,-24.623515065773553,-55.965578310045046,B,-124.61466590269121,B,1
51-65,UK,B,24.418918280634237,A,13.650097782865652,-16.52527225771693,-94.34532498684675,-41.74723617704093,87.82902095030687,-103.44672262731169,42.302458954655094,A,28.366604343117906,B,0
26-35,US,D,-141.7514310501102,E,-12.395909947045283,168.1096169758889,79.7247526601199,42.01648859723624,45.740694721051234,-17.6090489058344,10.346167561867585,E,-7.830264394226218,C,0
18-25,Mexico,B,-117.04082912403587,E,-27.18507429319738,35.6916749301589,-28.418831469027815,-55.82559866168572,66.54869687187119,-107.99674398942017,169.05897071408555,A,-23.0524165191323,B,1
65+,US,B,85.14114901656849,E,167.63799303087504,22.80328212009294,107.24712676693291,-23.35308577872845,213.67727413281173,-81.4403480728183,-41.267153332777255,B,53.47970842014998,A,1
36-50,Mexico,C,80.23479382395703,B,-40.556167923787505,62.957394473675066,-159.1444326912544,84.990977745066,115.61152519571864,-55.96214257399619,166.78326286626864,C,-73.21986659038673,B,0
51-65,US,C,30.327125980227738,D,-12.609739920723351,31.747695207006643,55.456731362903376,82.05036893082452,-133.4927135917045,-134.20147137396907,49.24168193874505,E,178.8265692829644,A,0
51-65,US,B,-155.8047339726954,E,-1.910459333974734,-7.267172621226085,121.79805617156785,129.31660012378174,11.453891324453055,109.72178228204102,-163.1984175237762,A,97.45326647625325,E,0
36-50,US,B,65.54258939004917,E,-33.04861824097458,24.105636276103215,121.00850893687223,-37.726269386568994,51.18902495647454,182.53422267369555,244.18785500288985,B,82.27616039019861,B,1
65+,Brazil,E,16.874149529969095,E,-205.58972199301263,121.9003548650252,142.11372666324073,-71.20341787671414,-90.38432647539543,-56.912080022682346,-114.07248455591017,A,-54.84742396337815,C,1
36-50,Mexico,C,-27.56323557047341,E,22.168120534495156,36.18706936092329,244.41336204428376,169.54646616191746,132.4294696670503,-247.33870874269383,58.56970025699964,A,81.69779593538937,A,0
65+,Mexico,D,-35.85166665892188,A,119.49528908219698,107.16702975283769,55.98221965599416,-39.26887210620306,-14.748439850019022,-15.377647699109184,-16.69793229759235,A,51.330760132953145,E,0
65+,US,A,-81.98717819348758,C,-228.54176815449048,68.90900225040347,-80.72994061354619,-52.35306119857345,-127.89773644233651,42.02756989561296,145.9632286281642,D,-48.35110890932981,D,1
26-35,UK,A,-264.89086561127147,B,45.43522328614296,-23.113424917232322,61.43714522971121,15.84844249057278,37.468537727191126,125.71170385726266,-97.43344414319924,B,-53.823454314117434,C,0
18-25,India,A,112.49425002828495,C,15.716841027970426,104.9741944110568,-27.845368247852846,65.49433632704259,-83.05670944830594,207.98707394888103,-75.72450071927855,A,144.4361116454142,C,1
65+,India,A,-40.47587859624691,A,79.58221072547792,-168.03348020105173,25.60325162042797,41.056635645906084,173.53107469934568,100.97869879416344,135.8969085632603,A,24.876463780488166,B,0
36-50,US,C,-10.577022969662933,E,56.1110626409258,46.30341408491032,-37.04674302535842,16.20150169472456,23.00231018234151,-91.25131098562261,-42.707642495683714,D,-40.232174179750544,E,1
51-65,US,A,-15.811470475721118,C,-21.057782989217817,214.12507665170307,-169.8590144344477,63.209163663071266,60.864882390474826,105.37485945707743,6.175327342176421,B,12.194745642361752,C,0
26-35,Germany,D,9.136947325839099,D,-155.77205314913735,-111.71539472866439,-56.81503572913185,140.57848143324628,121.96595857578754,-25.62543345507914,54.46062603982973,A,134.32938763367318,A,1
65+,Germany,C,30.43729992176975,D,-155.44876156013603,-203.56026463284692,18.003125923435476,13.071410499996464,59.33970939420935,-8.602090004712913,-114.37792192062118,C,-41.73352527248421,A,1
51-65,US,A,13.197212391439614,D,63.22438938922157,249.1340615791005,199.05992446716579,9.379436990036533,18.86469855868045,17.976597766075155,59.58638463006617,C,57.33865586112715,E,0
36-50,Brazil,E,-32.605804582260674,B,-18.578789447651353,147.0818928645283,94.58339851296323,-10.15943935282668,-196.18686270688593,-144.60658432312925,-133.5517089137691,D,88.26915559500605,A,1
65+,UK,D,-7.521494417990601,A,-52.09230926803512,-35.21639046691995,26.24533374068992,29.6944949253375,21.881453943070873,-99.45469935122824,54.42949782622479,D,128.17064244682703,A,1
36-50,Other,E,-143.89717786527908,B,28.84038013997724,-66.53611915920112,-15.00808592326105,21.858501427207987,91.79915877586829,-162.94255811242695,17.279220774943443,C,47.2213047887422,C,0
65+,US,B,42.13865847807444,A,-118.24551311979906,-45.71040685384776,54.77008324198821,-13.674111960357655,150.16145625610494,-25.76731555524835,31.620423241996935,E,-102.00887555748339,C,1
65+,Mexico,D,-193.19211011599506,A,137.13775891582273,-81.19871540161847,-29.586104197369895,31.353878552406865,-15.95572955852074,75.29897436895982,160.1264099155806,A,46.26112300597949,D,0
51-65,India,E,-78.2358997665161,E,-61.53588243351088,112.85732325763502,107.92603649672961,-39.53083703576978,208.35068298504714,-99.0452831339877,-148.4090302672069,E,168.3897524763186,A,1
18-25,Brazil,C,4.1971864421085705,A,17.09960103656856,-46.50006135485476,173.40677782886013,31.45529856947709,-10.16473620973678,-11.99407613432529,87.09804437705489,A,155.4831429360376,C,0
26-35,Brazil,A,68.49466207688474,C,84.38182985103114,-25.815174521576562,-129.62605861484164,-49.730709066403165,155.3044008828793,47.315969478716376,62.699710695968804,C,92.75724226804272,B,1
65+,UK,E,3.9163276905925706,E,-181.15723817186907,8.76180177627804,71.9363610785828,22.22198803950077,15.615848312598285,-85.80793455712163,46.48749863019591,A,-246.2623171083432,C,0
26-35,China,E,114.39338503634377,B,-70.9545190341826,-19.64102390167465,-47.66088272916591,-14.788724611109894,-132.69048076792595,159.11136950904415,47.48279647220143,E,138.56625836656121,A,1
65+,China,C,23.728297961132,C,25.613186632515678,-28.817151462643075,77.0536014374886,186.40395223296866,-8.987282115880744,-54.98457569519546,175.318149608834,D,111.06287958735868,D,1
26-35,China,C,74.00179933947175,E,38.26772995732409,-40.97526497861623,128.43189395636327,136.1016697113257,121.65258225810523,-46.700344435118566,-99.91388202129923,C,111.53553327309692,D,0
18-25,US,C,-13.433381562094155,C,143.00775659570692,-12.033258624786692,-92.82786110567714,-156.38185099116305,-166.7307167067076,100.41242646208622,-220.76225425225,B,-76.72337717981576,D,0
18-25,Germany,D,124.76656147093863,E,-36.30565457811999,20.623879641999405,-97.86258398855414,34.34939096129583,-132.82236790780553,85.78498248760333,183.86650983519263,D,97.11854156414897,B,1
18-25,Brazil,C,3.394834379940559,B,22.947227685417083,-5.52846466335958,-213.89119662872028,163.97847122553057,-78.37516490638237,9.739132247711785,-23.433497814466573,D,55.788583292550975,B,1
65+,Germany,C,28.09976934346741,A,40.96378119795123,-31.818954476729793,-14.94713638826372,83.34618838181943,78.35656620152635,-6.115392985588494,-105.24535404706911,D,173.11764428556864,D,1
26-35,UK,E,-98.77315058669994,B,-16.8135945964395,-48.56994503911897,-104.08886007238081,-37.73071386796038,-109.82788433959136,-86.55739300915678,83.9277450643834,D,-30.44220290913436,B,1
36-50,Brazil,E,125.84891274438834,B,-93.42085518633164,-56.90295896540307,-10.232348610131702,173.1465450377467,27.275355657101063,-72.93617955732364,-163.51894352593078,C,109.35202116363716,E,1
26-35,Brazil,C,-161.56059652018212,C,-114.51791236355191,-3.6030894236803626,-14.748749380199236,-45.283566584456565,-58.73651132372505,-10.968336902645442,139.60920252556795,A,65.151538578746,B,0
65+,Mexico,A,-160.9430289981223,B,-37.3746790510624,13.147881684450297,18.825473071117816,6.384974048153734,-59.326477371116034,115.50125132387188,91.50180646758409,A,25.200619920437155,A,1
26-35,Brazil,B,25.535371533525623,D,79.41686822729382,-186.4967776415341,-39.70417707589996,100.86182945802034,-19.150341047221616,-4.909721170092006,10.217012646967106,C,30.865308876873886,E,1
26-35,Other,E,-96.03070958031769,A,124.42083251156286,43.358851655552485,-191.1076662624456,116.4267455692552,-42.300408280662985,-38.32686783840227,-168.45184869302753,E,101.96010010950229,E,0
65+,Germany,E,-42.963549242131954,B,68.03474973118698,-49.582031190772526,-79.98914017656712,-194.26461495772818,82.6416400475324,65.6500046072561,-39.031989265622066,D,-97.88535075786766,B,0
18-25,Other,A,-199.0933115377639,D,191.04694991742366,18.759818963421456,-21.09694159471289,107.31859661322893,9.467976933513638,107.71517666194148,-100.61178256263092,C,-66.96022103890013,A,0
65+,Other,C,-16.182554615303516,B,34.801502223690086,133.19391432822124,-11.880360910747894,-17.549117315768584,-65.96457240445326,-40.21881687620966,-15.324973154197933,A,-61.721140415857114,A,0
36-50,Brazil,A,113.34237331562937,D,38.043164795458935,73.55305084383944,136.16645837184268,-103.02703395111625,32.881479072722186,-48.320749084684785,53.68609703772951,C,39.789977523854546,B,1
18-25,India,C,76.19362804935828,E,54.823218985016396,6.456312889370642,68.98368369338986,148.75611870432894,60.80971246654855,-70.63351639490223,-124.87383591463757,B,146.85836174483146,A,0
36-50,Germany,D,-67.79984462639526,C,125.22351974394748,31.183726708424626,94.75601695969557,-1.088241665048145,-68.26786062513229,17.99041315171489,-135.3738220729474,B,-49.811354331220436,D,1
18-25,India,A,-65.2516980208682,E,47.71110934844119,-29.511820482533537,-246.47993653017127,-31.974480060485238,4.292016853117465,-45.20517857509569,167.58725577232653,B,-4.733575529143226,A,1
36-50,China,A,41.63436231621066,D,28.20369822934975,40.837077302094436,73.37273851181918,-220.91458460606836,-47.960784875445555,-107.7541956390153,-26.51911805244091,B,152.278763481799,D,0
18-25,Brazil,B,173.35734074863453,E,108.05525732593087,-29.5849299871219,37.48041491796868,27.23375048334918,-222.55768683184098,105.45536721728497,-156.56522164477465,E,84.29735670564268,B,0
26-35,Brazil,D,80.3520233537537,E,29.155101119051523,-70.23730923830837,-69.68416619169572,129.13735581193743,-138.49927908628544,-9.272533330517268,106.96872163077859,B,-63.30642262182869,E,0
