civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Married,C,A,13.432765284969092,18.758232110053353,B,135.41881676959866,A,-191.66692375499497,-155.2777338248119,-67.90979708265449,1
Married,D,B,87.31812383514637,-87.60700794931007,B,92.34723596784997,A,-164.18429853799424,-119.30894655150652,29.97649311224378,1
Married,E,C,18.7476461523732,-68.11357819624793,D,-45.71484275817519,A,73.73026468801996,-49.07864226636339,10.527024107304522,1
Divorced,C,D,159.32426878753304,264.5022180968194,B,-74.03022659853903,C,-35.93788429329351,42.74235317450463,34.265587705960485,0
Widowed,B,E,45.178054152708135,-29.42907241252785,C,144.17268336659282,C,-37.32686689437284,-10.374840236490689,-60.61390261092248,0
Divorced,A,E,-0.07910058458274,-11.304295057426542,A,-6.38855652534101,C,-98.42031720419178,41.872796261273194,-93.00976655205913,0
Married,D,B,150.3852249152836,-71.08529006670665,A,-51.80443148985871,E,22.39846064068967,-161.504756792286,76.28466230158938,1
Divorced,D,A,180.02308415643228,-15.449248009401739,B,21.656366604959807,E,-103.3615971681064,-23.52873055858972,151.2887566570062,0
Single,A,E,-40.432187141133596,52.0843247250126,D,-99.95087470560368,A,8.73661759764863,-18.498214656425954,67.65034267698002,0
Divorced,C,E,-6.00893229803435,-53.45654184278196,B,7.06208831700263,D,-60.5624842521552,-28.69899922220825,65.85132267525302,0
Married,B,A,104.55337899242186,47.51287304025366,D,-177.8075755102063,C,-28.373058229871383,-25.137383840066146,-87.85624724120491,1
Divorced,C,C,-140.12729924046477,222.75453908980217,B,192.44629106339224,D,71.1960543971496,38.57578006069111,48.77936517955539,1
Single,C,A,101.44032080894567,12.099410910869654,D,-21.957245619133843,D,-4.268207413946968,14.46199069329484,104.93972173444625,0
Divorced,E,C,-16.155874720660705,-13.223482474922463,C,-56.43728946933755,C,-69.99911432928289,-34.30044988521936,-33.07729811769877,0
Single,E,B,133.83174001735404,27.071170415261538,A,-84.60018032189421,D,-36.21307846274869,-83.39014030104086,81.64811209224824,0
Single,E,C,-51.43333549333464,37.849916042672724,E,1.035607780309201,E,-161.49184806085665,14.192654063783877,-54.02836591525122,1
Married,C,D,-41.21968381176075,16.903625943124485,A,5.614754760441934,B,-26.10325686665331,-56.83034027516103,41.44991718556666,0
Single,E,D,60.603235217273145,-72.03824769841914,A,-296.4189788046565,C,45.62350712473891,87.9667967860421,51.31947482410555,1
Single,D,E,-90.77016145284922,69.03653980049765,A,-47.96327690991484,E,-84.13474083036161,-48.76297452314876,-48.40199572576742,1
Divorced,C,D,13.641114202608145,145.43582474742627,E,152.78387493375433,B,117.52529320697053,70.83526670531694,28.336723078835526,1
Divorced,E,B,85.36230160342423,34.5246448143737,D,98.31496948968935,E,4.563934453009368,36.55733708032787,99.76882051761116,0
Married,B,B,112.97131051375702,21.404974759772955,E,71.56996073112087,C,-176.93480922397794,89.41892979049153,-169.3393001447885,0
Single,D,D,-23.319542101468553,-40.93584443390066,E,99.71147508799963,A,87.16530964526973,-55.89323605009846,-28.455154850807812,1
Married,B,B,-100.78412997015154,-10.224286855142497,E,29.728176661209353,C,-208.22940828487813,-17.492650708619667,-69.7887305758872,1
Married,C,C,-108.06909111773591,-132.71405400214098,E,-38.840098651171054,E,142.79960748364513,156.27183861105743,-118.6834922033873,1
Widowed,D,A,-37.899771482078556,-103.08263980020915,B,48.44126820115315,B,39.61629250077437,-83.51353377799572,110.77530500732055,0
Widowed,A,A,-140.5038737569268,98.13519003801522,E,118.92534626842254,B,298.8499641328838,201.31793973276496,118.52046839651256,1
Married,A,B,147.2682100898033,-0.9152774187844566,C,-93.21397411670003,E,88.6370882990328,-1.639919208836087,19.717772128881723,1
Divorced,C,C,148.7566869999931,109.9253592509042,D,-49.9770631122839,C,-186.90708365050165,-87.77023326565374,-10.573983058870448,1
Single,A,B,-138.49421595893475,136.06516457558877,C,-199.47387816845307,E,-30.985586668084448,96.02734648017844,-118.71278379907638,0
Divorced,C,D,31.451785932234987,105.46567596286773,D,-68.80288987238234,D,-58.10512158481919,59.47183070697779,9.508694135120416,1
Single,A,B,51.897118071794765,-76.2189249110029,D,-187.22205199070294,D,-2.415425063349089,-28.996478004437577,75.04379664872756,0
Married,B,E,-26.353085201723598,-51.63686241459319,A,150.44904083329786,A,-27.682665901048807,29.906989408407913,105.99519854453862,1
Single,C,A,129.91855735818015,59.75784916826722,E,58.77211560934108,A,-152.38343856294082,-165.39915250686713,-54.881980764157476,0
Single,D,E,32.988035168681,-32.11095802260772,B,61.65589113730778,B,47.85586702967452,54.69865162961103,-43.0044449952578,1
Divorced,D,B,274.7419109665651,36.45477343074847,A,76.37821631032405,B,7.30648910443132,-88.69307882150606,-157.01725154741146,1
Divorced,C,C,44.000292892812396,26.044704008567194,B,143.76903344729666,D,-95.34680053566743,1.101874152673297,-111.47950257687064,0
Married,E,B,-166.18070860417882,-15.587548993812273,E,-84.72783559331113,B,-125.92743401892275,79.8125385533436,103.6324988083695,1
Divorced,D,A,-146.12437016132114,-28.679802183203755,B,-117.01748103533602,C,79.31721610122989,13.444583162446039,-4.9777554010451155,1
Divorced,D,A,-21.115683170171774,83.41041320301944,B,-28.25500421407031,B,27.35385327407612,80.58205052326157,71.74499345606661,1
Married,B,D,69.84065748819607,-59.58527970456179,B,-4.204289496465311,B,-43.17560863838966,80.04683919258115,222.92727537981358,0
Married,D,A,40.9120469430086,-38.45059555194892,C,-222.27564298155227,D,-197.326200944314,-65.57552092024775,-207.5856011843499,0
Single,A,B,-90.64263886575375,8.526959264578302,C,-47.257992684504366,E,-88.75862043285645,-49.22191680149688,5.238039229878464,0
Single,E,B,190.2546794025558,188.2273221011655,E,-125.84651824501127,D,139.69256904452186,29.031289027500673,98.18237298530993,1
Married,A,B,157.985999477463,168.05905338544073,D,-12.740882330048455,E,95.75846861505637,-122.63005097914402,200.77024724381204,0
Single,E,D,136.266336821565,50.73960460145789,B,85.56616051112165,D,-88.1866939619916,-24.87271710016,-59.63023418571902,1
Widowed,D,A,-36.74251881711499,53.72869182748352,C,154.99494638234376,A,91.66010388242483,-13.078192724212498,-187.58751509431028,1
Married,D,C,0.07605030962660049,101.30110837531112,A,-66.54988831528206,A,93.83114058327287,-55.7905140684277,-91.59542754132815,0
Single,C,D,95.9036869746463,92.30030498847171,B,-75.80940740747188,E,91.2744042806617,-140.14432307820832,66.9369175993713,0
Divorced,E,C,36.469607085377206,39.786506485907616,D,37.4969207135734,A,-8.93357211694383,54.803473897175394,81.464142510171,0
Married,C,B,-77.63027061558681,-74.44396428739657,D,15.695052351412444,A,-97.43794481576714,36.76658631018577,-64.35693919052031,0
Widowed,A,B,51.48304531696984,-55.02399114808733,C,-46.34621970464028,A,-58.841781117858936,-158.51740570715978,-134.70212302861083,0
Widowed,E,A,-88.53159080727202,-71.94374353114792,A,21.597690794941187,C,-148.64902432518448,90.11354713031493,-146.80240875624315,0
Widowed,D,B,-174.2702007154996,-79.60427933392383,B,5.883755886084016,A,-128.2781299997045,-139.81073541358484,3.6932815350475865,1
Single,A,D,-97.57737405082703,-148.10139624972152,C,-119.9785119945326,B,90.5874070120001,-27.27960909704798,109.06755488649304,1
Widowed,E,E,105.5350086525654,45.55491598666095,B,-27.437670936382723,B,-101.49779575064053,-120.0708480105074,-35.35405419199515,0
Widowed,B,D,-43.02547677387217,44.86816900399587,C,16.045144204201627,D,125.84371146188454,-6.343158133343238,-109.55042745956894,1
Widowed,A,D,-19.94558329840229,-0.2213933366142861,D,-23.99576378480584,A,37.35449719051716,-23.178694477997606,133.03183924563916,1
Divorced,A,D,-17.480286725217148,68.59593729217173,B,241.12005957825303,E,127.13411996978441,101.34908939000036,27.675055267046154,1
Widowed,D,D,118.97995221608846,-6.073446646707804,E,129.59410861484028,A,-36.09477764579597,148.65770878133728,-139.24702959953083,0
Single,E,E,-96.19457227829542,-14.687045475564814,C,4.623532407674194,D,8.108152047474547,145.535797923228,-254.3288283785355,1
Divorced,A,B,-96.34927341402063,35.37344460958545,C,229.73194636430603,C,-33.648828386102196,-77.08892778789063,-83.47165805493192,0
Married,A,B,-35.622544131484034,6.633004209279808,C,-5.06398838075606,C,96.42193489260443,-55.426928906393,80.55506412592725,1
Single,E,E,-153.80646433819348,17.281152089695425,A,86.23068110703868,A,-71.86895899547245,-122.23211934812188,-274.90468112380836,0
Married,D,C,147.58619852657625,-50.62667109914184,D,-106.39964809697031,C,190.2166938233434,-2.9128151952808636,214.26481613160468,1
Widowed,E,C,191.98429730337722,-11.090911366224399,A,-60.82330539490945,E,-12.97383081326107,-70.00450893240165,123.97610206401446,0
Widowed,D,D,13.127820653584976,-95.23026684296563,E,-75.3802387885607,B,105.2226291038723,-26.157000178464884,100.60838120409612,1
Widowed,C,E,60.05225470029014,-65.64567555267926,D,-73.24597805907683,E,-135.4038757685433,213.03209640015393,-38.14951010908737,1
Married,C,D,-89.56808342582295,128.35575885188766,E,66.02711006996938,D,132.74000003491443,-15.974823652037928,131.64871275212127,1
Divorced,E,B,-41.13270705833772,-13.149864509285175,E,-91.28490624319224,C,30.226667103255366,-182.15009026421384,-115.42336543302827,1
Single,A,E,21.94444647706156,85.8580760364711,C,-41.93621010714208,A,-13.29570244956668,60.96735997590208,331.22922610725084,1
Married,E,A,13.842157476888215,68.39248207453232,E,95.8295850333631,C,-57.04483452994212,120.01714700826093,-116.21138107967961,0
Single,C,D,11.657724551519602,-40.50161834546038,D,-85.50412233668747,B,-262.43442458665305,-178.08214308859465,35.46192233004884,0
Single,C,B,17.76575603765346,0.9496983689371314,B,-135.34560737379658,A,216.7846126157408,170.21447390939127,130.79425793934288,0
Divorced,C,B,149.84992663401806,-163.8463471270869,D,-98.9376208057379,C,4.24198646070817,-71.96434810673793,11.09225259132029,1
Divorced,A,A,-131.34573870433402,-156.25941116311319,B,110.04661868607262,C,94.03727319210508,-61.4724912507727,-54.86449447075711,1
Married,B,C,30.424277251593573,-37.68542248482636,C,9.281154616738839,D,118.54891452349091,138.8672042618993,-28.154806160946077,0
Widowed,D,B,-94.8226268785341,16.70492632967954,E,-96.7434186571306,C,65.73049444573135,-207.01098465757434,58.01529363219653,1
Single,D,D,-54.651472628863765,14.428948442026579,B,25.532237839293202,E,-14.401768678639563,68.80203481494766,-128.7162260355491,0
Divorced,A,C,-128.29608853450702,-50.88033162298089,E,-125.28165675646044,B,97.08640639276052,-90.63719375130133,-90.12864423511931,0
Divorced,A,E,49.76055916920086,-3.2165827467479944,C,-62.85487122984591,A,-22.272767766607718,55.11852496054996,-141.96120774922437,0
Divorced,A,B,-142.89444127998735,-148.32074726614394,B,149.08455318792556,A,-40.573748034652276,31.25826592752931,184.26121931890873,1
Single,E,C,-76.50956139803876,-33.56035957264752,B,103.6171869378491,D,-98.8643023796024,-156.39412567109417,-64.80491273406622,1
Divorced,D,B,26.63224492668675,-221.88742750060362,A,-24.290059882519657,C,-105.0422778292325,97.64884640130487,93.97042002959431,0
Single,C,E,53.184519906129815,-74.97466937922948,D,-102.96218116156165,B,-42.11376055930068,-57.93002202527949,34.49438330791202,1
Single,C,A,-47.71605661706986,278.8240450074116,B,-130.91704417003714,B,-228.1316377939811,92.84565388547705,30.582492951527644,0
Widowed,E,E,-19.243440797986942,132.0969584905049,B,221.75542676033828,D,-139.43110555343168,35.27312864141041,33.91397943598932,1
Widowed,D,D,-31.84697509799615,-141.0333005124875,B,-257.12591861377865,E,172.94990197356512,-76.46699877684475,-130.5180170046619,0
Married,C,D,75.9749306297497,-34.938167205645605,A,60.49080871730912,B,-56.34592728965843,-51.36651903045062,-88.11808728991191,1
Widowed,E,B,70.85906648073671,-82.58506028662153,B,52.23105047827047,C,141.32441787836856,79.98184342003874,-107.17819330302609,1
Married,B,D,-98.3114134646691,124.16079461089349,A,-18.864561072766236,D,-114.43582257868022,-193.20667635982824,-91.54714646380407,0
Widowed,A,C,-18.495896747025466,75.36644204523779,A,-143.96380565509358,D,-32.251149063075154,-0.0009617083811974732,77.91506150339418,0
Single,A,D,106.28437361008748,-77.69779492381466,D,-6.196584578917576,D,-18.286911956903285,16.512417643877168,37.984647461298955,1
Widowed,E,C,-70.69110848143725,110.51478764191047,B,11.80644783098144,D,60.538697830417995,-84.15642110369305,-98.79453695295943,0
Single,A,A,-59.32455704651125,121.70145680070492,C,88.28056954416486,E,38.58072685233222,-89.92167214413067,-9.201949789393367,1
Married,B,A,-8.969721698305703,68.05137214119992,C,-15.500789668873088,B,-94.78056428461397,-5.718799313647425,41.78179970474226,1
Married,D,E,142.6010681679958,-55.06200450249521,A,147.82290712547967,D,-68.80473048981149,-26.772649487365214,142.81207869185263,1
Single,E,B,11.772818007678781,63.19905420635899,E,108.84334832330805,C,38.427568056757615,-86.59956924423192,-18.025912353379557,0
Widowed,B,A,97.93065337879315,-178.17735095015433,D,68.81170698966997,D,-209.53818800386608,-72.33601529125049,22.203749262923818,1
Married,C,D,-32.11140817179284,19.657302783107205,A,-4.204838244453243,C,-76.11863445991847,62.41745055249059,22.22820599333505,0
Single,A,A,23.419061220167762,67.22246642571334,D,37.74514954219211,C,165.21306846230746,-79.09341448455255,-146.56748760486587,1
Married,B,B,-8.087566792269056,56.32943402537921,E,35.12362847512622,E,166.23438942926333,27.31917117832162,108.94814637285883,1
Married,A,A,50.084854973165626,-200.29314250622633,C,-61.64683070765767,C,128.141016404106,108.9837378674882,42.53473697093367,0
Married,A,B,-78.6457365861425,78.73187189735718,D,27.674998629770286,E,7.145364838885447,-67.91390575971243,99.92923560073243,1
Single,C,D,-94.13666954534287,-215.97493313740426,B,90.98881505430595,B,106.82597721502789,-8.640094641525774,-43.32198123587811,1
Single,B,B,-38.00391089676701,-11.418521022980102,E,3.4055049164655427,C,50.91039433424341,146.709589772784,21.660436161828336,1
Single,C,E,4.791562895334966,131.78961903654886,E,96.59432259031965,A,-206.34674340005387,-35.35735186171144,62.29560025670499,0
Widowed,B,A,38.177125140982234,2.341018647934003,E,105.2996417022652,C,-6.167927830115033,39.58838321232948,85.26253013054324,1
Widowed,B,B,-80.10778358082294,-99.12876991005122,A,-199.6640311045157,D,-12.798376687864776,-39.363892916503225,-109.19606279292202,1
Divorced,E,A,-20.710596561341646,-30.3955276490923,A,-47.34541755377484,C,-137.4482959357872,-13.601166161853676,-49.90868443041112,0
Widowed,B,C,-7.356528849727972,-95.68422165425575,A,24.723705177175777,E,-137.4128509998838,112.38446371426689,-1.2678374166849875,1
Widowed,C,D,40.450424224212604,16.989004935708298,E,-27.46725702357305,D,-76.31845343033304,61.47612315752961,21.19239239378994,1
Widowed,B,D,-76.42739533323245,-129.6935738616249,C,-18.648234609409368,D,26.465909095763017,97.63127189083824,-15.682798950924118,0
Widowed,C,A,-62.462866218101986,132.32774360195967,C,197.69253865270045,C,-51.44593591867294,-166.6125365115524,72.26692827634551,1
Married,B,A,-1.991459924719072,64.12329249897688,A,133.60418928234859,E,-5.533985539196717,-189.46823284359715,-54.167933950723665,0
Divorced,B,C,-48.687488252129334,15.396376736482296,C,-57.642702734416154,A,54.962610990761284,-31.18366515489839,33.30879966189572,1
Divorced,E,C,-119.73296246298565,64.02919155470909,D,-47.11491419282984,A,-113.36284561708412,78.88268206074983,-56.255790509686676,0
Widowed,D,B,50.15264418131985,-51.41841626628284,C,-180.21359274450492,A,167.44514742748203,-82.31600183998778,-54.74500521857103,0
Single,A,A,-177.5067136970722,-34.159744347702706,A,56.755232918590615,C,14.574578606015157,71.69358585898746,-76.47819189176714,1
Widowed,A,B,-4.509572355019995,147.68887752048917,C,72.49831740873205,B,-91.27421892747104,-111.29985426421618,80.7075408303611,0
Divorced,A,B,26.299570393544798,-13.330601286749227,E,42.578670036944075,B,-20.378680480502805,112.72038242977473,134.70986514940748,1
Single,E,A,-6.954231792077921,70.42341429943622,E,157.1576009538879,A,-113.16928414008454,73.14228718111725,-212.01462426812944,1
Single,B,D,-115.71681146484491,62.75276282044827,E,42.415314311551704,A,-141.29588066607343,-220.9220294994737,49.46512213631266,1
Divorced,C,D,-15.717013033733254,-79.16398619704636,D,-114.47175646127816,E,-280.2848187163018,82.88896957872089,90.40883510680885,1
Divorced,D,C,30.75967510526645,61.358696306049495,B,-194.59391155310541,B,-152.4490261016889,194.21653551774253,-5.10789448934276,0
Single,E,E,-100.89295099943341,-109.62327421804507,E,-2.29301733479821,E,-108.24335484950846,56.1607641833063,24.26435721649611,0
Divorced,E,D,-176.91054398323857,-205.95561963709633,C,146.26850574082334,A,60.37570234061168,68.17725552321006,62.080181686308386,0
Widowed,A,A,170.68523521329485,158.822586738581,D,12.350507193449074,E,-22.62083605972479,-80.63838736880145,60.0429464782425,1
Widowed,D,D,115.37854715532039,132.94793972604106,C,-60.128643471086185,B,69.69517273872087,-74.98250469812317,131.36104737731344,0
