nation,civil_status,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Germany,Single,18,B,-27.644419440762935,D,268.00795998615195,E,-113.10873807147172,C,-212.31220829838563,D,A,-147.96795055108598,0
Mexico,Single,52,B,67.38498819516623,D,-105.92008988450668,A,-27.810229495418916,C,8.254199159316208,C,E,-159.1900993019163,0
UK,Widowed,74,A,121.1675801813292,B,14.121708838307484,B,-17.537921823444062,D,-14.640809263066215,B,A,-64.12651973127916,1
China,Divorced,71,C,-166.28424344250257,A,-74.91114847345587,D,-50.86486943675772,E,90.02252069210269,A,D,-74.76565576240485,1
Brazil,Widowed,97,A,216.0837505449042,C,-144.28412897237078,D,96.37996819430697,D,50.477705777003344,D,E,92.22401359824698,1
UK,Single,68,C,70.32055893114139,E,43.828226927859895,D,-83.32162705111854,C,170.3277698214954,B,A,-112.26615534872207,0
UK,Divorced,48,D,-1.9708415010803961,D,13.334108561196626,C,69.49226627460233,D,-7.885010632384519,E,E,51.822048720354005,1
China,Single,33,E,51.76397971677491,A,49.146955560437746,E,-59.66401566456532,D,-72.42139296252765,E,D,13.48704103414412,1
China,Married,89,C,-64.13582644027392,D,98.74879558490714,B,-17.46906320071069,B,-120.74775796695658,E,C,-92.27681297698125,0
Brazil,Divorced,63,A,71.95741198083029,D,-109.28720523993498,C,146.2977976490292,C,-42.030744898751905,E,E,127.84953340025336,1
UK,Married,31,D,-155.48083367791875,B,-72.63808025893537,C,-115.02184754886602,E,-22.705828885568064,D,B,91.89263908333828,1
UK,Widowed,58,C,-69.26476247271926,E,9.954630597888633,B,43.58457181248866,A,197.54898010393478,D,A,6.965768114944824,0
US,Divorced,19,E,-122.32772953143515,E,-136.4857135791541,A,13.234039757127961,B,177.3087717400149,D,D,-110.39659541075702,1
Mexico,Divorced,42,E,-16.556892852515727,C,-62.98660976227103,E,57.35564802148664,E,40.5883378315,C,C,44.80169577481635,1
Germany,Widowed,67,E,8.761684612561725,A,132.23788659475068,A,1.080746594595077,C,-177.4253446403739,E,A,7.566007908518289,0
India,Single,82,B,-45.91534876743325,C,45.778392069255055,D,77.23432094133504,A,-15.344542588764462,B,D,-128.61299731095778,0
Germany,Single,49,E,22.00074157652488,C,-179.8677900776082,B,38.68607877213985,C,-101.03312609090804,D,C,-135.02896102010823,0
US,Single,53,E,-15.084207259181332,D,-113.35682384074568,C,-104.79165980351101,E,27.924953300773964,A,C,-21.309211505111765,1
US,Single,94,E,73.38881191742445,D,-101.47213620926681,E,57.68983702185248,A,-9.676599625774568,C,C,185.35953941386106,1
India,Widowed,91,B,-144.42886666630895,B,-109.72009088391492,C,-48.96098367341417,E,16.476170848835373,C,A,14.599737864323291,0
Germany,Single,64,A,140.73215319062825,B,-21.324919096616213,D,1.4873845948475979,C,97.48893704456371,C,C,30.89399245128146,1
Brazil,Divorced,73,A,260.96976446268513,B,81.71727822395324,B,-130.88127364906268,E,-26.44373465439276,C,C,-45.06801173165134,1
UK,Widowed,75,A,-142.32335212801874,D,-95.9333738751162,A,-80.39477145896157,C,-6.225385417436701,B,C,-116.09494742161066,0
China,Single,31,A,-40.017515670655946,B,-96.1831451564071,B,19.417991579082262,A,-38.51187948337959,D,A,-100.40172915741141,1
Brazil,Divorced,49,E,25.663927702122173,C,69.64031083158598,D,-84.09835055907654,D,-14.906932971442421,C,C,-23.80921420805268,0
Brazil,Divorced,47,A,87.50130519411519,A,-59.7883914492224,C,39.09340410222109,C,53.948312126175836,A,A,-78.8632536355303,0
Germany,Widowed,32,D,-139.35804262880762,E,-69.64138065016766,E,-2.523267674672023,D,-89.52415815314912,E,D,56.841784362085924,0
Mexico,Widowed,31,B,-17.580007465714733,E,-98.6665629036914,A,-186.44009300926336,B,202.2591739849825,C,B,-52.9046853020407,0
Mexico,Divorced,46,A,54.192940614497154,E,89.0303415717267,B,-38.07970855766273,D,146.37806715845358,B,E,-13.845706408295072,0
Other,Single,48,C,29.992138653688666,D,-49.30380236887869,D,71.45909957622466,A,70.8288724249498,A,E,-77.2373357759011,0
India,Single,62,B,-59.26828792968083,C,-53.32939888562489,A,-96.65348185928944,E,-105.45070902480758,E,A,-132.94903941872258,0
UK,Widowed,37,E,-80.908114847205,E,-67.16978161512611,D,72.33553593409535,E,-41.20049741287893,B,D,19.488397126060043,1
China,Single,36,A,-75.20201490878688,B,12.292369477164705,B,39.31224210500855,D,-72.44606935978936,B,E,-7.210242907297026,0
US,Single,33,D,77.71345624855229,E,-186.3085978085233,C,109.96116971854674,A,-171.9954444832709,C,C,43.67904997490935,0
China,Widowed,80,C,49.36517172889571,E,-5.387603505147723,B,1.9150985364404363,C,14.5316151288895,C,B,5.252101775900618,1
Germany,Married,29,D,-109.76027143566319,C,45.14364973801008,A,20.538690977636094,C,38.55534601549904,D,E,32.274341278082815,1
UK,Widowed,20,D,113.14020522653713,E,39.10611136734505,A,155.58175623898322,A,-127.77806502518109,C,A,28.44600399020366,0
Other,Married,39,D,16.51848898587122,C,-7.901937185941465,C,-48.32750327800276,E,-106.44781194709152,B,A,-61.14109930428868,1
Germany,Widowed,53,B,74.7209904787041,D,175.29868254615394,A,-69.25312450809025,E,-47.894307330241986,B,D,-69.50285430268053,0
China,Single,33,E,-29.44000474841935,A,26.32903342793591,D,0.45967433395461527,C,92.48609477018907,C,E,-41.42858068947253,0
Germany,Married,77,D,-88.27195087087219,D,-81.22853717785806,A,-45.25742856794735,C,79.05784966970742,B,A,-3.432760493285468,0
China,Single,60,A,25.797771682032465,C,-135.80862825641566,B,-102.25180099083472,D,125.34478136064155,A,A,195.38666812766752,1
US,Single,52,D,-88.57122117787517,C,105.44317490831364,B,12.679730701907307,C,0.5768996813394851,C,E,22.789832881852963,1
Brazil,Single,69,D,-112.1352500250329,B,100.13511044667626,E,-112.34080018456996,B,-63.558973748150095,D,A,-178.14947018001982,0
Mexico,Divorced,29,B,-15.13646926250128,E,60.23914174440777,A,5.0689316508799855,A,18.528268092003497,E,D,10.359081545579448,0
Mexico,Single,61,C,84.64751979816509,E,119.53172097002427,E,98.81298502902283,E,-200.39311384844208,D,A,-61.82468926914644,1
Other,Widowed,59,E,130.3625927703522,C,-89.92749059616048,D,21.010220161997868,B,127.50438959435975,A,C,-34.62969928219769,1
Mexico,Widowed,20,E,-113.77022872590668,C,-92.22847302704929,B,-24.472784316447342,E,96.78908319402613,B,E,155.8665924463923,0
Brazil,Divorced,18,D,-169.91188033238745,E,-15.963007944542957,B,132.36708863147373,D,-6.158201787502298,B,B,21.749201044304847,1
China,Married,93,E,15.525596294601979,E,6.830546643175227,C,60.711330043228294,D,75.85305501366733,C,C,-145.90635538964,1
Other,Married,20,C,210.72865547862318,D,-52.1968418361327,B,-87.08006902123195,D,23.143912827468757,A,A,80.20038565524274,1
US,Widowed,82,D,125.9743763461872,A,-60.80374525914786,C,114.83374041437693,D,-49.81534388008164,E,D,-300.9273198778895,0
US,Widowed,74,A,-0.016981695448647253,A,-23.568981241704748,D,-45.851576470483025,C,-29.04481444191879,B,D,-43.25055510792023,0
China,Single,33,A,159.99104144328115,B,-87.86723420710946,E,8.856259772167153,A,109.75159175311649,D,E,-87.98762987016553,0
US,Single,24,D,31.83492679152592,E,276.315890112077,E,-165.7766558335854,C,-46.819802369112004,B,E,135.54385958417208,0
Mexico,Widowed,89,E,-23.057032293663006,A,69.73493714727609,E,-230.65362446337602,D,172.6375018720885,B,A,-100.73110518939193,0
Other,Widowed,25,D,81.64645262043409,A,37.213907861665625,A,174.5223316420267,B,6.457993627733202,B,A,-45.340142096196224,1
India,Divorced,80,B,63.48555121349978,B,33.52401922099803,E,-47.74489052236719,A,-104.15676485909422,B,B,119.71909604694982,1
Germany,Divorced,69,A,-108.97406445149642,E,-192.10373171463297,D,39.19707591294447,B,123.59143647284803,B,E,69.88993952589773,0
UK,Divorced,39,B,45.01029616828852,C,-17.17851159673375,B,0.6678158320649623,C,-137.3461341757034,C,B,-22.792855758356,1
US,Married,27,C,22.760405437305586,D,-44.118283983154136,C,-26.45915113159234,D,109.99370105162194,A,D,-30.785212296378656,0
India,Single,60,D,-16.947230127322577,B,-34.93101393929198,B,-33.06181623093833,E,33.07616567352892,B,C,45.133467716891815,0
US,Single,84,B,-49.96499786781647,A,167.62689012656867,E,-26.495017540185838,D,-40.89174038875797,B,C,135.51650461562767,0
US,Single,51,B,-82.12116114276378,A,42.029379860002365,B,-136.45152289944954,D,-76.18877962178871,D,C,-86.94881611296553,1
Other,Divorced,35,B,-69.71701006151773,E,17.528037761467214,C,59.278894204904255,A,-20.52829702886588,E,B,-127.4510206304758,1
UK,Divorced,77,A,67.32640713989929,D,69.91300199166248,C,25.428606102128203,E,-50.5198643195546,D,C,146.28745539175577,1
India,Widowed,94,E,-109.0312549068472,C,-55.58977914288331,A,-146.40552324225843,D,-59.501106947259295,B,E,-54.082391674971795,1
US,Single,87,E,-62.59252254081519,C,-3.5889350845570815,E,-54.23204537954904,C,-126.0027325429076,E,B,-137.2750324069911,1
UK,Divorced,33,B,75.8283429771631,D,248.37915048938024,B,132.20994226944842,E,235.7093918115516,A,B,-232.96419210331004,1
US,Married,61,B,-20.409642591373164,C,45.98490213706711,A,143.8501849609261,A,-109.56511998369311,A,D,-37.69113467080161,1
Brazil,Divorced,73,A,-53.123128125351826,C,13.076950114673187,C,87.92279052008112,A,-80.88859411633335,C,D,-6.691191460354704,0
China,Married,76,D,76.26972045807287,B,-105.09119173291512,B,153.87537122775262,E,26.888380023612473,B,E,-43.29475703597445,1
UK,Married,43,D,-35.266901797134196,E,47.3338329964835,E,10.124311556091847,E,-43.226977196960284,E,B,-62.34598086234819,0
China,Widowed,44,E,82.52863885831111,D,111.50637336353438,B,61.373954129502785,C,-204.46200715237555,E,B,-68.66953592171504,0
China,Married,64,D,139.99791722038748,E,11.097366888862737,D,-42.07714572282421,A,-41.33814991958058,A,A,-100.9525110116745,1
India,Married,31,E,75.49199082054268,C,177.44342141245323,E,27.812723883946948,A,18.35915040577134,D,E,25.868350414934977,0
Brazil,Married,39,E,-22.527221113746258,D,-110.52477666798511,B,-79.63683875383876,A,54.425367249232025,A,B,-41.01145240119001,1
Other,Divorced,86,C,87.4394378153604,B,-21.683815033942793,C,33.98144179911689,C,149.90180063167634,E,E,-100.30456601026721,0
Other,Divorced,84,B,-204.2324855682406,A,107.27302932669328,E,42.88079966185764,D,15.51399013402671,D,C,7.036916712854014,1
India,Married,75,E,14.765201966786382,D,200.7259932470335,B,-140.83686686898074,D,140.97230622795107,D,C,131.6980695990106,0
China,Widowed,32,E,-118.49392503593938,B,180.106548615592,D,-0.44058269633581837,E,8.18260568002319,D,C,-104.40029958124326,1
UK,Widowed,73,E,-2.081390761903754,E,121.33612579099662,D,94.16446241644375,D,189.554160016316,E,A,39.025148531540296,0
Other,Divorced,78,E,141.54497849433002,C,112.79580246017467,A,117.32537286333584,B,214.72011230302428,B,A,-78.20578407130814,1
Brazil,Single,86,D,-118.83206696557527,E,-44.10922951403337,D,-175.8377737135393,E,-123.14018793506779,C,B,-180.53496353059333,1
Brazil,Divorced,31,B,-152.8874744297724,C,-120.58102912352531,D,-139.091987628578,D,-51.08075019715276,C,D,28.816813698340898,0
India,Widowed,61,D,-71.945689308784,B,-21.277270086637632,B,94.76275268488848,D,-183.4931112584609,A,E,85.53028838427453,1
India,Divorced,48,A,-88.40394910460213,C,-131.44120748657332,B,124.83417009288812,D,-148.01126735523536,B,B,89.7065760735494,1
US,Married,80,C,8.240722555153686,E,53.34371019904616,A,-77.99374774082295,B,-41.4253188242869,A,D,-49.50141567601846,1
US,Divorced,32,B,-74.27446042127093,E,15.40696657088364,E,132.64465754011897,D,99.59723062219726,B,E,133.01800366340186,0
US,Widowed,96,A,-11.094577846597671,C,51.99939455128034,D,-32.287919557014725,B,73.1035989836999,D,B,191.9661825380581,0
Brazil,Widowed,62,C,139.44281274303782,D,91.57029827766571,A,57.34927308444833,C,-159.22931437065222,E,A,-137.98968461110843,0
China,Single,43,E,101.26857449901254,D,-92.4627808657348,C,18.691033812035155,C,29.68418145671609,A,C,42.81700518963991,1
Mexico,Divorced,42,B,-48.134788341679894,D,-76.74437232769468,A,-106.91539631848279,D,-21.36220485881519,E,C,-110.21783111437857,0
US,Single,47,D,-225.46035399167107,A,137.1136533105133,A,-19.746350191160676,D,106.13359767528195,B,D,160.676079729708,1
Germany,Single,99,D,140.45640268338457,D,1.6244786450432787,B,80.75185126882982,E,-82.34036808685605,E,E,31.173426922976837,1
Brazil,Widowed,49,C,52.64909906285043,D,26.869753607025228,E,-127.02985963541484,B,-117.68372858573018,D,C,91.06553820203416,0
Germany,Married,66,C,-139.71834411256853,C,-29.292057063061392,D,23.104315582783045,D,11.378009924713641,B,D,2.954881213911523,0
India,Married,39,D,94.27370246744916,C,-96.9732165893177,B,69.7534011504209,A,52.88009979797158,B,A,219.97121688212613,0
China,Divorced,31,D,-109.83769051184808,B,-216.1618509169192,D,-109.45060181887297,D,53.00585533711632,D,C,-138.7492344885793,1
Mexico,Divorced,97,B,-19.01805747701726,E,9.094644100095445,E,26.996077132178982,A,-65.65430265237136,A,E,-7.275841020049577,0
Mexico,Single,97,D,193.43833899256526,C,86.71800860840139,C,39.458134831843275,A,-98.2519001532531,C,D,123.57370432133948,1
US,Married,50,E,-73.20728110778667,E,-25.66407621319519,C,-31.48631366037996,B,-40.920084988970665,B,B,-42.614487106474996,0
Germany,Married,35,E,-92.02455789288642,E,-63.33624018388219,B,-13.352201367407998,B,220.34264561886746,E,E,-151.80790644244746,1
India,Single,83,D,-158.53642313979472,C,55.25634336644365,A,-91.60499582489375,A,20.581798554852366,B,A,59.951802831109404,1
UK,Married,19,E,95.59242940254785,A,5.180495316920549,E,36.42158377433523,B,83.9679929863137,E,E,31.222970909730197,1
US,Divorced,47,B,75.5106281689259,B,-94.48758353662156,E,120.35409329602871,E,-32.19176202705036,E,B,143.09963078427288,0
China,Divorced,46,B,-110.04401340139796,C,76.49949277847948,A,-142.53934666690506,B,-118.65358235566642,D,B,-46.63300381782601,0
China,Widowed,89,E,-58.78882508142988,E,-103.24067332246317,E,145.89184570705993,D,-85.54773397672801,C,D,-31.14403691984221,0
Germany,Single,68,A,-140.16290524267677,B,45.29189436775366,B,-16.970689990433204,A,97.67635161426517,A,E,114.1657535322225,0
US,Single,60,B,-94.81206696871494,C,46.74736161724981,C,143.756626208117,E,-112.81724292837754,D,A,-171.97680900414326,1
Brazil,Divorced,77,B,-15.164510755532836,B,-90.18788638417672,E,54.1551796688591,C,19.22348369596033,B,C,-149.33938896410325,1
US,Married,80,E,-164.1832744044748,A,-41.70681960060686,B,71.11200354753744,D,-70.08096813921155,B,C,-123.03422305427598,0
India,Married,68,A,93.36724304285762,D,-203.62994686952126,C,-85.43184201202179,E,20.364120670127303,D,A,128.348763286063,0
UK,Widowed,42,C,69.72498425783107,A,-50.249518898862114,E,-46.57262797998248,A,116.11932741265274,D,A,-19.8654292111,0
Germany,Married,69,E,-74.1990765288737,C,-20.388660295571707,C,-89.50812849638324,D,-97.1654942829418,D,E,-73.17722182355254,0
India,Single,27,D,-95.93726158119689,B,-191.63850673899853,D,46.12514184012518,A,60.5694838320694,A,A,81.12888328164138,1
Brazil,Divorced,55,B,134.1486292068176,A,45.23782734064267,B,-222.48380500256619,C,-24.097677494793242,D,B,177.12187120250113,1
UK,Single,24,E,159.6835856473389,A,-176.03831363301845,E,-135.87892962142485,E,58.75085714364291,A,C,53.11654015263267,0
Other,Widowed,55,A,-40.99242170768653,E,-23.80974209954081,C,145.47791912981455,B,110.72942736390495,A,B,-41.49663414425312,1
US,Divorced,41,A,36.852817944992395,C,39.702712961883705,E,180.4430654494186,A,-7.527329295874587,E,E,102.32913720045067,0
Mexico,Divorced,18,B,74.90319432222803,B,-68.95638277036244,C,-186.31062944646465,C,95.75170536020488,A,C,132.0752466759376,1
India,Married,94,A,13.412905713791435,C,-146.9414494520644,B,-68.24084145683713,D,-164.87488021274683,A,A,-87.72728505905563,1
China,Divorced,61,B,-105.64473826190068,B,4.840115948133987,B,150.02759051767887,E,98.5748152606077,E,A,80.83992234014073,1
UK,Divorced,54,C,-43.397225119017605,B,54.41654702319389,A,-139.10486107082394,B,-43.60636353233624,A,C,-176.78113938976418,0
UK,Single,79,B,68.82183594924672,D,-232.5989430058127,B,8.787165890755942,A,130.06275665768501,B,E,195.439154383341,1
India,Married,67,D,6.437390574871425,D,-129.4385521346648,B,-71.70958041151353,C,-45.39667026272542,D,E,-87.37600387373,1
India,Divorced,61,E,-196.60314050544153,C,-123.24170890274533,B,132.35342819554467,A,194.07000519494215,E,B,95.59302357367278,0
Brazil,Married,59,E,107.79150941760926,E,-31.403131940120794,D,14.98444532978147,B,-196.39316315152112,A,A,-130.89824985433657,1
US,Married,91,B,-21.926362311856305,C,-97.65720711371185,D,26.032131898837275,B,29.827317109874386,D,D,-139.77295135040637,1
India,Widowed,85,D,167.53115297416895,B,-2.586013960074491,D,-76.12399276182144,C,138.91830772340649,E,E,-90.03054912528685,1
UK,Divorced,47,A,31.838051228871713,B,186.22282055394263,B,-133.50068039609445,C,-173.34709567646198,A,E,39.55478239359285,1
UK,Widowed,19,B,-68.57859851399424,C,13.173243330456891,A,-38.59643418935143,D,-0.6868290602166008,E,D,-205.31442364595503,0
Germany,Divorced,92,A,-126.44441189065918,C,-106.79880797682029,E,-63.63201997374253,D,-15.471946998813813,B,D,123.72870585982257,0
Brazil,Divorced,93,B,21.479556545652503,E,13.37089193717656,D,144.2239556689818,A,33.18155994931713,B,E,38.263882107647504,0
UK,Widowed,98,C,106.348294349819,A,-17.388911600786784,A,89.66606990374655,C,94.35733923253416,A,A,53.98155415991622,0
Brazil,Divorced,46,D,153.13209428877684,A,166.5212993148523,A,88.46433845672338,B,76.05914658491758,E,A,27.07690011738184,1
Mexico,Widowed,70,C,54.749156195507645,D,-149.34317443375642,B,92.30815224656965,B,-11.072726027730855,E,D,7.193454152631576,0
US,Married,29,E,-151.2233239066154,C,-122.00700734672441,A,-81.71655463563638,A,103.94653586659723,D,E,2.0300589616437623,1
Mexico,Single,90,C,3.974130096265475,D,-120.09749595597434,D,136.2084717229698,B,-42.73681996494842,C,C,61.65956701523747,0
India,Married,91,A,214.53941209065383,C,-65.49258043219295,E,-10.143620038510988,A,-48.405930256085064,E,B,98.7223097504192,1
Germany,Married,60,D,37.762168691532935,E,191.0736541909441,E,-93.80090497761964,E,270.2540611852956,E,D,-143.0199794829345,1
China,Married,71,D,96.3379555579702,A,54.117128992036065,B,0.6932970096564938,D,-87.7179558788607,C,C,-5.058783263136424,0
China,Married,83,E,29.18841565689845,E,11.402426393456667,D,250.97826416751735,A,-47.45963256340124,A,A,18.420342135499705,0
US,Divorced,85,B,29.851383397141092,D,59.70853186326235,B,-12.824418768494436,B,-71.78905709692452,B,C,33.874687801092904,0
Other,Divorced,46,D,-72.7082800062871,E,-3.4837782680207243,C,-64.4005102312836,D,-99.90961451771864,E,E,-65.98718591982086,1
US,Divorced,64,C,-140.38144440950836,B,-118.9389431874674,A,-39.19098387454192,A,-8.25948398338056,E,C,-185.80796866243608,0
US,Widowed,63,A,268.73043904319684,E,-18.44065157340745,A,50.58359788789756,A,38.38166010021925,D,E,82.07531461464897,1
Germany,Single,37,A,192.91132016282606,C,-191.36926627676826,A,-272.37967576863434,D,21.992272590859482,A,B,-1.219083359662173,1
Brazil,Single,84,B,240.52966521791996,D,-36.122153728019036,A,-83.75800844127787,C,14.184555068960025,A,E,86.6666954192105,0
