veteran,religious_affiliation,ethnicity,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Yes,Hindu,Black,Mexico,-90.48009853195295,178.07776397060985,35.76468248628207,76.01237696453506,5.083739204090867,41.25628444076839,-139.89537296124675,A,72.33714707289344,-16.69737146434279,D,-95.51645162581295,1
No,None,Hispanic,Mexico,81.35889449523283,124.93778302133316,-155.7394831780528,-3.9405695393706295,-60.498218020350315,-146.1497975806878,-68.9852771836756,D,62.619074999192335,-51.59330287011377,C,-201.8520120680995,0
Non-Veteran,None,Asian,US,-80.89968336352584,53.54482924971743,-88.59998286564591,91.7753227582476,-42.35767780329153,70.70359309554432,-100.41228151781102,E,38.613844731016655,-136.32848888808218,A,133.0232477675132,0
No,Other,Hispanic,Brazil,79.25187471030861,-81.55685412865151,-162.62235699257545,-112.60582767903473,17.919092558086074,-95.86017966061615,-80.94982279347215,D,15.88562843468109,42.70738244021157,A,103.61202059824208,1
Veteran,Buddhist,Hispanic,China,-67.67350112862577,126.6280243444524,130.1047047887227,72.72922360670158,43.27373119745593,-27.24079410678142,26.142956567894533,C,110.29898319242577,71.2728555369588,B,32.438479476403295,0
Veteran,Jewish,Other,Mexico,110.26821757092118,-53.9913369914572,61.47127628723622,81.75269987204771,10.756648670231922,105.52951113822616,-80.09354328862524,A,189.2603057246941,-51.98742057746817,A,72.95794028530108,1
Non-Veteran,None,African American,UK,1.6217001751115991,104.4147510476046,-112.87147166645084,23.24500398741741,-1.8597198109215416,-33.069360301838785,-35.44659100693972,A,-5.668604196894557,-71.80199165365396,C,186.7628897119715,0
Yes,Hindu,African American,Other,-65.09399798324776,-18.793549903702175,60.43561529919715,-112.8843407563893,-178.08911645917763,-97.76103357238965,58.34535330834603,C,-28.67535011989613,-113.30594249092923,C,-95.40573664738544,0
Yes,Buddhist,White,India,25.25571661218961,24.84008868313445,8.910741309049746,135.32557569061322,-26.189505834726347,128.14744127076972,-191.47709457126817,E,127.21600268055215,135.36853072621668,E,-54.150236480999524,0
Non-Veteran,Muslim,Other,Other,142.21385473874642,-78.40704673476625,38.89890304557729,-184.29691357033516,-35.711651895878624,86.04391006920393,-20.269795536018748,A,-162.40450639766337,-47.606552926112776,D,67.23448514019901,1
Yes,None,African American,Other,8.387497763916155,-28.43526486589395,82.18210025716557,214.29942080475092,-135.23756716373973,123.38885620284547,-78.8761705063534,D,-4.007819513507251,-90.79884800831283,D,98.19357388714842,0
Non-Veteran,Buddhist,White,India,-104.00874134384863,-0.3289643313203471,60.676111431625976,244.59429825594188,-71.82255495950406,28.514291662357728,-37.762539172309474,D,142.66733087268236,187.62496444604716,B,135.42345741876883,1
Yes,None,African American,UK,43.66186453754436,46.413170265396204,98.14875017702357,23.245914835564026,10.887812305515878,37.72906300099114,85.95521461289152,E,-126.9623012855025,140.60102131579248,B,-161.16211979584446,0
Yes,Jewish,Hispanic,Other,-93.5076727929052,-45.81339382035924,45.73901143100674,-17.776432932656434,145.2817281899697,106.84265992943898,-189.74560694506633,E,-132.79891546555712,-157.15630614399032,B,13.942691449393257,0
Veteran,Buddhist,Hispanic,UK,-66.84200895497139,302.1052296122082,-44.59654080781832,-40.67142274325701,-36.558825422051214,14.736229848259667,78.02489414063467,C,152.26348237040327,-83.2539542804198,A,84.74689554299036,0
Veteran,Other,Asian,India,24.588813286173085,-217.60279933806274,-160.71475811524283,-22.543472638618635,-107.37045342043643,-88.42186583228668,-9.47976117924572,A,3.6783828701723884,-8.294679168923084,A,-9.851548420976249,1
Yes,None,White,India,101.82615465678542,-199.12758551089013,67.25921746984073,-11.949924386936326,62.511760813821326,-126.40485802288764,-27.00525707798782,D,56.07851409269801,-22.3200903264216,B,-25.162083416009168,0
No,Hindu,Black,Brazil,-2.3461871520436373,-119.32401339680017,-158.49317731908462,-87.11803794036203,-70.79598366855109,-73.70409046338462,198.82198803412592,E,32.34249371261399,-298.6344367643786,A,-85.95771860638419,1
Yes,None,Hispanic,Brazil,-35.94595394213128,-120.40206002165546,9.363318382964883,-115.54103531282674,9.127541126257801,-53.92433082829524,-80.18312458431225,C,-22.050953837849207,65.5048167051667,C,-11.621318474174554,1
No,Christian,African American,China,5.105603641668637,8.376071991785805,-92.4670274020486,195.37120509734433,25.468333930354486,-282.6355553812381,-56.82069943446428,E,62.66996401325734,74.95355120394858,A,-39.59715228359573,1
Veteran,Muslim,White,China,50.21204111557809,-238.38585685895478,-33.04187532348577,-8.010505777537048,-145.57649545823338,-41.13768630809421,-69.10059667046305,C,-160.04716940282063,-60.172199397602824,A,-179.12357209589268,0
Veteran,None,African American,Brazil,44.16794895912588,-186.66932951287032,-9.06654011716597,-18.187228032265672,-95.17493172240857,39.47810555281347,-43.20974645410796,E,41.48752730043952,55.61577865169593,E,-43.24407622975932,0
Veteran,Muslim,White,Other,-54.95785385680277,116.40675602716645,-144.27391493089985,75.41860694487671,-5.327400964553922,-32.16395314405361,273.85444370550834,B,34.36291375701358,-112.77404482405176,B,-106.00626743074935,1
Yes,Muslim,Black,India,-98.40463383649404,61.03718603081924,185.77775200422263,-39.22592100524757,-90.6121415547438,-35.18206317115896,4.943012092882662,A,-130.493702808456,34.513314148628055,E,-63.550203783834455,0
Non-Veteran,Christian,White,India,-124.77127799125745,25.65413738703454,70.33133617109738,158.85594315858228,-46.51268449908098,-89.88288666466612,-54.671955164021604,D,41.817533564719575,-88.36969309613066,C,-10.320092904145303,1
Veteran,Christian,White,Mexico,85.0523155296684,-24.59011440067366,-51.19160366801939,25.834945106473512,34.19991642119415,40.43994364483437,-17.73613838553378,D,20.08202012151181,-45.5399089335968,C,39.69309160988661,1
No,Christian,Black,Brazil,-119.18879939272344,4.846362555009343,-13.692221573545687,-78.28372352183715,-129.83173459786238,43.122196984060835,101.53507987964765,E,91.12733273006702,-111.78916988237368,B,-45.54463864114117,1
No,None,White,Germany,114.48575920827531,54.81976459189172,83.0135774132125,-121.43986706626121,-3.612859564658392,11.770292480736217,55.57089746645022,A,59.419924255978366,-260.68855380396894,D,127.20267811205981,1
Yes,Hindu,Other,Other,-173.49425528108733,36.98807474067597,38.604037400941856,166.76616266295383,102.72766699153013,-7.372077134100774,231.63409155906513,E,-9.463975402619091,144.53470853546884,C,94.03085364234441,1
Yes,Muslim,African American,India,-65.67892468069468,116.89187258873399,-1.6171387586029686,-21.658176104203953,-80.62047649223294,-63.57841203610346,128.80463238056,D,-121.29609168518907,144.60841851066957,A,91.45959033079329,0
Veteran,Buddhist,White,Mexico,18.180814441284216,-5.56477984239793,-0.40160984046289955,-55.15649930221629,181.70783471088993,175.60956036239895,-0.49608684377724177,C,-115.89719118552217,86.80568691365528,C,110.43213830457034,0
Yes,Hindu,Other,Brazil,1.9411068479071862,66.28259726423599,111.94045641283452,-151.76895516339704,-34.97049694447391,64.14713780342338,29.832884257564334,C,-21.458724716948723,-19.127049645456122,E,62.32106044923608,1
No,None,Black,China,22.160643023895624,-52.39688040307551,-121.5774041920182,5.654602486911502,94.53054447897036,-125.59582288865094,-6.568493745179764,A,72.45994828898294,65.73495767879962,D,-129.3753158088458,1
Non-Veteran,None,Hispanic,Brazil,96.27281871373822,62.64230143122674,-70.04779102583517,-5.990906096655449,-117.62419526474174,56.69410258403348,-150.35390781930187,A,-200.4755360634377,250.50973236282738,B,-71.78184397164534,1
No,None,African American,China,-20.30927512340973,-39.792533486185135,34.71359830909216,-11.343713112443968,-26.270864821992173,28.200884308761193,-75.28157867110494,C,54.577690562940326,54.94652664888845,E,85.66206917306444,0
Non-Veteran,Jewish,Asian,China,162.6881269801694,-64.08388313660734,292.88523371844224,194.12296674880955,-24.732916623329086,-74.47704547822156,201.61907066904027,A,-91.27430124494934,-20.07785887182085,E,31.43666483550776,1
No,Other,African American,Germany,111.82138993192976,-138.48236893360064,140.44648926531443,-96.29053953283027,-164.99335317186276,49.285514776134924,-96.08873413225957,C,-94.34287704761002,-115.31751247429911,B,28.75702709276457,1
Veteran,Other,White,India,-49.75529369088987,-225.012798280321,50.26651471157656,-38.690073590119106,-107.31662291123926,28.743585928816927,-64.45492041699217,D,-150.74712530243227,155.73668798474762,E,-33.57900731960794,0
Non-Veteran,Jewish,White,India,118.62740660424109,-169.0405223356439,-27.46108545053406,-29.816799833949105,-145.3535525334689,13.618569588406382,-48.74928518904016,B,55.73356381341703,-42.40566306602961,D,-137.25991776240113,1
Veteran,None,White,Brazil,-1.1689384944850711,-73.4908888449406,100.44426158494797,-38.941080095252545,-77.32476174303869,135.01518817838584,-87.285943610668,B,32.61492326663241,118.48868707557689,B,-43.86107295076819,1
Non-Veteran,Other,Hispanic,Other,-46.06152886540292,4.759665745704829,209.08902486680483,-27.106102041157044,15.362860131472935,-193.17187687462766,87.57255410252408,E,-278.47469930811644,158.19113525356875,E,-52.77421754883266,1
Non-Veteran,Buddhist,White,US,-131.94561852954988,-46.624341240882465,88.33849599324137,66.59192084289187,50.962572929868024,18.295587779808724,-8.916271722644042,C,-70.2615273562028,-29.568042768246876,A,3.357591018794422,0
Yes,None,Hispanic,Mexico,-64.95891338999131,28.55104688448984,-107.63911934931494,-41.21456229520108,-39.723147582088835,-152.37438332226068,110.08190569689647,E,144.23978889774907,-147.00800544140122,A,73.07020949708803,1
Veteran,Other,Hispanic,Brazil,-69.75284081352716,-21.04096395750456,-210.68292870026832,145.53278366260224,12.528174968318975,179.23810603647576,162.44444337061907,D,57.31277321510282,-189.1086448881252,B,38.314630935526495,1
Yes,Muslim,African American,China,103.19140685000474,68.18985434638428,-20.350114853251963,150.4185596191427,-240.70430338775353,4.38882020752829,-117.50215016142774,D,-66.30860766967123,103.59160448503219,A,-269.5251572272972,1
No,Jewish,Black,Germany,6.074671862242487,-36.2246407795008,-127.44755246751134,105.99856698328207,-27.738357164891514,-30.00549221176177,130.10926161655843,C,-19.575519725878053,-98.43397541319602,C,-15.19323792553203,0
No,Muslim,Black,Other,27.79876931471334,-157.61379058233126,-26.718784829666586,-90.3802076622268,56.53932738257604,-16.061865711096818,104.21523129137165,D,12.65262439473895,-12.092266269751251,D,28.5494318336184,1
Veteran,Other,Black,Germany,26.956084885242642,32.88181314602886,-237.86901388250917,-116.81742283148402,114.25118653918433,-94.88194270122975,82.3830291852603,D,146.7879051748884,58.996580209136454,D,-65.94718924973425,1
Non-Veteran,Other,White,China,-150.0544584926718,69.38445890881862,-100.48421617403953,-38.75073767180079,-76.96964462918368,-1.1504033993233518,60.898641376849014,E,-100.48719232927263,84.25536130152285,B,55.64187265343278,0
Yes,Muslim,African American,Germany,130.12811028811043,120.83876807918665,93.70292338318627,65.38702519204729,-89.6941922334513,8.240615002207678,-136.82386056043953,E,45.54367893634713,138.2822918623883,C,-85.36578794318372,0
Non-Veteran,None,African American,US,-27.595917426982375,141.61265785694604,-31.286770814082953,-42.94125438309672,0.2828533309933461,5.690767160672264,27.503635071629557,B,-52.68362240868542,122.06566869845668,B,57.76302478085251,1
No,Christian,Other,Brazil,-255.90644862283645,36.523426077370665,-213.25264489466727,-87.7832350695498,23.866436473944923,31.051158206039766,-0.7679841632858481,B,18.255500332692804,100.45021580687492,B,-114.34223333566067,0
Non-Veteran,Other,African American,US,-49.203553758423844,28.500299561101343,59.03662114482478,-15.529503716960836,-90.42660056213063,-260.02491616410384,90.3726318236288,B,-25.118551524200317,-63.732937529083465,D,-50.85662871188422,1
Yes,Jewish,Black,UK,-90.66344416691462,-39.658552762616964,23.09739905253104,-115.75959264922867,50.88665491909795,92.07542595043665,-85.84099606997015,A,-101.88899845255955,-149.10075044065294,A,-33.829103777384134,1
Veteran,Muslim,Hispanic,India,21.512578464295153,153.47907295962077,65.93402251035468,33.82350687178256,95.14858223142883,40.683461585145245,71.30668780417957,D,119.37507289857892,143.74077722776337,D,-81.8641224211847,0
Non-Veteran,None,African American,Brazil,61.45535953202015,37.91183728534875,210.89182792323408,-204.03821855156545,34.67308127963037,64.440657116549,-36.74697837789632,E,173.98893902422645,16.424199939314864,A,6.597917263563262,1
Veteran,None,Other,UK,-63.32671943533368,-66.86104322575402,-217.66225766664996,87.40304760258995,-17.63959963204133,-75.289286190085,-32.764244919311494,A,128.13011927116384,-38.40330093332171,B,112.23851770703381,0
Veteran,Buddhist,Asian,Brazil,1.739766019632561,48.23530108913395,-96.83973029923048,49.249299144992285,8.727553748659485,-44.55883063270749,-18.63869723259262,D,-55.4566216914308,-52.61999000596612,B,-182.99469431222298,1
Veteran,Buddhist,Other,UK,170.9982040148481,-20.39171627744439,52.00452852461105,36.78462691847136,45.98392040941495,35.65881586060169,-15.375261889104888,B,122.33838798146246,83.47017386824957,B,34.29233393812926,0
Yes,Other,African American,India,54.15445353501558,102.0029748080021,11.568863166228791,-82.74144202630603,111.00095404473585,-76.31874429399097,88.41016812757469,A,-131.90676386053008,-33.92456872527476,B,-98.52757855842997,0
Non-Veteran,Buddhist,White,Other,-109.45164617080766,12.118710299904999,-30.484977031335454,-164.46525548636637,-20.3025856659417,-77.96559913404565,84.76800091197603,B,-35.455614581072616,-81.61905550650383,B,28.845895652281694,1
No,Christian,White,Germany,127.77138803338133,-116.37949263758918,250.4503587080367,59.88382612012222,-10.942673010837076,-39.296194785817384,100.36718943195251,B,-85.63594395525809,11.43158232599265,E,93.97275556681373,0
No,None,Hispanic,Germany,-55.618322643247645,-123.9555068685192,-96.28909770578748,79.07002669824345,-14.570307496130006,52.55016909942655,31.91753669841158,B,82.9260112638135,-76.73711135902079,C,64.96005230699332,0
Veteran,Buddhist,Hispanic,Germany,13.359149006366291,-117.36369214077746,60.32767584420389,65.76369182772477,-45.03933888942057,-43.52823774388751,231.7561197689897,D,-63.54834230646412,148.1582743199008,E,-50.78292421940055,0
Yes,Buddhist,Hispanic,Brazil,11.136792394610955,25.307818393355756,-29.540420948374635,-66.68689548159304,-106.76552553947387,64.39797140835408,83.45682086418331,D,207.80881877930244,-98.1940665202224,A,32.01284391845474,1
Yes,Hindu,Black,US,4.051950921058096,-87.38307673789215,49.17286277512569,-10.090696890238966,36.90993661116792,-35.43181112221653,239.94249320694826,C,9.9768690267423,-177.99593835196123,C,84.27421610376757,0
No,Buddhist,Black,Other,-45.723061933176,46.180074290214655,63.50875825373694,-38.91105726648117,-90.66993508120319,8.736060455412245,-99.10134410582062,E,124.9890438668566,146.7625575373198,D,55.65411705032394,0
No,Hindu,Other,Brazil,-13.819580100775445,56.086784774704036,3.20167975539584,-25.413081711739355,76.2962049196801,-38.48091751820984,40.04187834812998,A,-33.643867284866715,-98.00912618638779,D,157.13110303948486,1
Yes,Hindu,Asian,UK,65.59023448929918,48.056722496565605,-210.65454497890892,-165.99538109409332,-81.56799429871737,-56.82556398681036,137.08227602889326,D,-141.5950285963493,105.21390134648452,D,13.891480487756136,1
Veteran,Muslim,Asian,Other,9.262013588752376,-28.68335738079542,-43.25593483814168,18.881046361903074,126.68230265332241,58.86612259704831,-10.57479521521379,B,-18.245404143727807,-9.903788320449626,C,-6.495404720874546,1
Veteran,Christian,Other,China,104.73362139416405,156.19209504839685,56.514665373153726,217.97277135925097,-88.91692300519408,48.21825871966243,-98.12757580277079,A,-76.70053947296978,39.753461113938954,C,112.18903994760392,1
No,Muslim,African American,China,-19.491601322494002,-80.51579601563856,11.328958952054293,-21.86553215693253,3.3949378821318805,-100.14954577194845,221.3964846604131,D,-203.49320733406645,-97.69722125960746,A,19.20628226679747,1
No,Other,African American,Other,57.75946937275235,-93.35464709425713,22.840608663641106,-19.886971080072993,23.35374849893125,50.32113725728253,110.61136322509644,B,62.84084370767311,-67.12129237957085,D,-4.270564087295516,1
