Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Veteran,E,E,C,151.92704959579325,C,101.4374491249894,-41.516602358687116,-152.65111026777882,-76.38859221797179,-7.877213274469303,22.118439922231456,A,C,-74.91738637715228,C,1
Yes,D,D,C,102.72510937266344,A,-15.297040684621525,-117.23980931949309,-112.17806988087975,-5.535307595001216,3.1738828788437528,-137.66938737197495,B,C,11.786039691342138,D,0
Veteran,D,B,D,-177.13063914367953,A,-51.094137200380295,39.90947190850454,-67.19524910842868,-95.3648977466465,-84.50916678223736,7.806936251709637,A,D,-151.04249973147486,B,0
Veteran,C,D,C,36.94482486786853,C,-44.9330209651993,78.94920806071615,35.49751143914303,-15.107432082992784,137.19281642024058,23.87968050522621,C,C,41.94256876368169,C,0
No,D,E,C,-110.05061632404805,B,150.12436424851393,-61.83043717826935,-36.69557286371221,-78.60166498446618,-140.1298791143401,-37.92572046614088,A,A,-27.6166034897583,A,1
Yes,E,D,C,43.18556879307271,E,50.93324187458958,118.5630568337298,-63.28810220730061,116.7011707039254,-95.64925670876676,218.08862417967774,B,C,45.66012403292301,B,1
Non-Veteran,E,D,B,-35.446192608777025,C,-88.08803509523588,-49.93167686796792,93.69623459692306,-13.635001544734243,-187.30811297392432,54.26212577911645,A,B,-13.337763061617508,E,0
Yes,E,A,B,45.344978049482854,D,235.32207906536792,-74.33764590132955,-4.8941730233388885,112.25494435996882,25.635265654564193,89.71936980476188,E,B,-77.83532418160806,C,0
Non-Veteran,C,B,E,-170.9080623964903,B,44.774750671281765,39.17107174494087,94.9864173525128,54.89118159717221,-82.74611520166218,-36.44659128710709,B,D,3.6945788297638087,E,0
No,C,E,D,-14.846293381724518,B,24.188974968498066,27.279023730389895,-28.729062547416305,-208.61834514920034,39.054298311223796,39.17972758340599,C,C,-87.24006598768999,C,1
Yes,C,C,E,165.93836076300076,E,19.002398806405626,212.03971474719006,62.117706417355954,-8.791239155983227,-249.46754763099756,6.132985755150893,D,B,-2.7932336864327967,A,0
No,D,A,E,199.84364606908755,D,-0.9343809809490468,126.94523485723015,120.395179516801,-38.60165499353911,-99.35628519943039,-31.07617532713272,E,A,58.551767125594814,E,0
Veteran,D,E,E,-53.31994884212935,D,76.6083890219168,-232.89764570853652,-194.53347806053097,179.0218366511356,55.57395819289418,-62.447405781693945,A,C,-164.1686682396019,B,0
No,C,E,B,33.24390063329823,B,38.03595875475777,-81.50127965221363,22.223987570431028,10.30358113110554,-43.39349319671041,7.187659578820433,D,B,-16.558967767372483,C,1
Non-Veteran,E,C,C,51.45330372691704,D,214.3064289072691,38.2386899849388,-2.544171122098481,-65.42921602697366,-0.6633382715968288,-33.37345810755671,C,A,-68.64496285619519,D,0
Yes,C,C,D,-53.10680142128603,A,-12.982913980922895,-101.86064975777427,124.156382448264,114.52836693656552,-14.96107097088869,-36.607854462648994,E,A,-76.89776409693259,B,0
Yes,A,A,A,125.04350948946414,E,-58.98723371140936,-79.50864482006908,-76.79894117765748,313.37114187263353,-63.6799631907883,-59.536750634906156,C,D,24.601827296091624,C,1
No,B,E,A,143.47771226434665,B,80.01345687278064,-49.86177655424003,-84.68763571356365,80.96738401032079,147.86572369940083,55.4490328941146,D,C,185.81935646424435,E,1
Yes,C,C,C,143.2074584926794,D,10.983307834817392,88.5506893757895,-183.3922191875514,-26.089892944584914,4.6352251733118255,73.04586050170127,A,E,-39.229516069959324,D,1
No,E,C,B,-9.65687251710919,B,-11.942059624165902,-121.28774231655244,-148.54127424737763,-112.64198005979289,-130.9178806979069,-117.55436832371365,B,A,42.427028097449416,A,1
Non-Veteran,E,D,E,48.79203446893888,D,-153.71433460573815,141.97530608376687,-56.72851528963023,-41.2134840959626,202.6008698790515,-68.39395060394642,D,D,-36.86077980270101,B,0
Veteran,C,A,D,98.2636122342799,B,-37.60335373181098,-0.26687590173766323,101.80285695805094,-89.26051624425327,2.7407522016884003,119.39510081803593,D,C,-5.0206656908273635,D,1
Non-Veteran,B,C,B,-57.3780573306071,C,99.60682286767887,-115.05596847152671,-75.4292079370486,-89.16401334761139,2.078353239502114,-92.65353669873468,A,E,92.75106666819862,E,1
Yes,A,C,E,30.465192414323678,A,-69.9197822243933,-158.54704875424198,104.79489633150851,180.37537078318283,137.61940458644492,124.56544797193496,C,D,37.77393347417122,E,0
Non-Veteran,C,A,A,-87.44670877170697,B,-12.638630640758407,130.94603212202261,38.58133961059809,31.22654613679735,-117.8834800137333,-1.449134886497042,E,B,249.76597775046528,C,0
Yes,B,C,D,17.65525390349815,C,-25.151262051066464,65.15147680769654,-13.470373066458674,-84.35406385738534,-59.94514548083767,119.00569265445613,D,B,148.85755344510804,C,1
Veteran,E,A,A,-131.64575606644416,B,1.4696004594295913,28.344391217164638,-12.379750239585388,-28.197096626198707,-74.94455258269643,-49.124246214686714,E,B,5.003709744945061,C,1
Non-Veteran,A,B,D,87.4308861230625,C,-133.5938475334017,32.139543103379324,90.8343263287422,-7.732880601457255,73.85180909082978,-73.05930941142678,A,D,-40.04143758300728,E,0
Yes,A,C,A,-102.51986527205487,B,-90.21596359867402,-12.236112620053916,74.49907476075028,-30.625065641118987,-11.452510296629386,149.58822455453364,A,A,-86.39345198247916,B,1
No,D,B,A,101.46634395217625,A,102.37557445773145,-18.732116722686506,-20.47450021684242,-92.87001661080134,7.903112650267076,-140.0922040619077,A,A,125.98566917053348,D,1
Non-Veteran,A,E,E,-169.5261120811353,C,149.56087719407736,112.09975518136336,68.60579249503598,169.896986752536,-130.50030015807735,-34.23378061374268,C,B,-143.65955992067828,D,1
Veteran,C,A,A,-20.787767525682842,B,-58.84093856285649,-48.87337680045171,30.16223527016278,-40.612184725454156,-46.97609184447243,-108.9718762067748,D,D,-30.038333102878013,E,1
Yes,A,B,D,115.91638228734811,B,51.27352494929536,45.5577854025588,-10.791257529443726,57.3849299513272,108.74757644917767,113.48014087596722,E,B,-33.45575463938668,E,1
Veteran,A,B,E,-45.61409971152596,B,-158.96517353779663,73.61230691994997,4.704185318804329,155.17941109192716,-60.58199625447941,-30.38818173021302,D,E,59.146790633386104,B,0
Yes,B,B,C,-25.747055839715706,B,3.810261640655395,-152.1118220883738,-4.689502793250163,-138.53320252702673,-126.38116528329326,-49.674148075521785,E,C,88.23318171142719,D,0
Non-Veteran,A,C,A,19.252513120160867,D,78.66127282384635,14.045794669647673,-46.33226327671412,-208.74697364148122,-25.59397587626307,34.69048093530773,A,A,-12.274380155324119,C,1
Veteran,E,C,D,108.86603698779373,C,105.32457247297269,-79.18768550612388,174.82571297583613,63.82728077187954,47.024770266530474,129.13542137940468,A,B,-8.899700053889086,B,1
Yes,D,E,E,-139.99370349732277,E,124.1394408204699,185.8549082608839,57.616999494028676,50.00507613606858,-78.0865625196638,176.2553425667452,A,D,87.2249559738543,D,0
No,B,C,C,-142.71619626928046,E,-12.047343698686392,-16.129298232721208,129.11090470021324,-134.1839597366319,-81.89536545573236,76.06867722126367,A,B,114.03501221428363,E,1
Non-Veteran,D,E,C,-27.70077444296217,C,167.6639946090298,-70.30562578413077,-57.53035530676439,-60.4791712369349,-186.00197580558074,-118.64540382670829,D,B,15.303088652797115,D,1
Veteran,A,C,A,42.182235512674644,E,-142.88622147579682,32.29546296012755,116.007887945412,-122.14864285519127,-127.15432770380129,-131.94593021438544,E,A,-29.905838400540425,D,0
Yes,E,E,E,106.42593160795715,C,-37.7981910436682,67.12645000990602,-13.232541618481644,-113.67127218398316,96.06688524039943,70.60520401184672,C,D,126.24812530360524,D,1
Yes,C,B,A,7.275949771709493,A,12.334537297787255,-75.94447356438839,-64.62900036419661,76.43481560074217,155.42470259698533,-77.2709938026712,C,A,-58.08914157721463,E,1
Yes,C,E,E,-121.36930738280367,A,-18.81501393444629,161.01533198661514,-70.26246651298361,153.62151028000855,25.91047637388588,-130.45019781933988,D,C,79.03128001536734,B,1
No,C,A,D,-182.5992977606116,E,12.258100445768113,-35.86195974736454,213.74015755853554,-146.97854032034036,-52.60531556722162,-185.57477199269314,C,E,-52.15893812605603,A,1
No,C,D,E,-116.74349099643364,A,45.17042434798023,-78.88331421834596,-58.61814578908861,-129.79941464084973,-69.65670313014122,-18.527233075588097,E,B,31.453704773725633,D,0
Yes,B,B,B,56.93647357533936,B,112.08182105202229,-132.50526154863454,47.58311084674376,68.32882990640928,-44.92673066151463,134.6124845281657,C,B,127.42064297660407,E,0
Non-Veteran,C,C,B,90.71183395747352,D,9.037668800990179,-145.40997282181658,78.50762034760433,76.52644585403448,60.97559735984961,22.407197789208695,D,D,125.08052375592465,C,1
Veteran,B,D,B,111.72374009613226,A,178.44789368209638,-105.25571589082811,-0.8491482988429071,199.19960140231558,-170.51490178284652,142.9542494689003,A,E,71.42764269089895,A,1
Veteran,E,B,C,-40.311436984965674,E,-2.8378962383013544,-132.1101155392101,-6.633384336923968,274.1437049953796,81.71549027757641,23.477021093552523,C,B,35.41643180715439,E,1
Non-Veteran,E,D,A,105.75749445077827,A,-197.45982365129186,-46.57456409746516,11.56412408177234,-37.1840194567772,-39.31850066484811,-17.102612061197323,C,B,16.396160468659133,C,0
Yes,C,B,D,-15.117400896863058,B,-9.5965212319867,-53.49703403651718,-88.63158806356155,6.084672361086649,-106.73826430688258,140.53319728274874,D,D,15.605440115237673,C,1
Yes,A,A,A,-38.92340560373669,C,-8.1806426497807,128.87827862485696,-130.41809906127162,158.60238225020888,-49.61261338612011,25.124105284982072,A,B,-77.44249241550668,A,1
Yes,A,D,C,-203.42326511537695,A,-32.54570859238209,165.03228212472024,60.32834751691992,27.317909250559286,40.011674934831134,36.28271140957192,C,C,-17.503641432606322,C,0
Non-Veteran,D,D,C,-18.99668286070483,E,52.876990168451684,79.22183912420473,-0.6073874708125221,-40.025789039631995,115.08682044899277,-61.13798927572468,D,B,87.75759343986705,E,1
Yes,B,B,B,-72.84161049444381,B,-309.9362864410718,88.28915887861663,-161.14002794313748,86.00282932305073,23.405565724705188,-26.690830241701363,D,B,-69.23316875804777,A,1
Non-Veteran,D,E,D,113.48849491401691,C,35.298605443056104,-94.4424949640716,-157.92349946495318,-89.20076791023213,137.07448838344126,206.58167044059024,E,A,194.71052049231676,B,0
Yes,B,E,C,19.4396824728597,D,89.17049436199844,125.8144310816516,171.93853745868583,143.5693548740826,58.181218658328405,-12.145920697780657,B,B,-56.510818421532846,C,0
No,C,D,C,-76.63676299984674,D,94.39530632417687,-172.78553302885518,-96.93480652927443,39.50102800599161,10.51607568604248,117.82560724476234,D,A,-136.3864154782959,B,0
Non-Veteran,C,D,D,-138.7839199081747,E,-71.6868792589934,150.22745178399404,-83.403009041283,32.63511702161136,-3.4680559239888136,49.563179632962004,E,C,75.82563381339989,B,0
Veteran,C,B,D,58.728763953047235,B,88.43804922811853,75.95240859771934,-117.96559388343101,145.93464841212193,-201.8201991362294,17.232011004450065,A,D,-36.9847793314371,C,0
Veteran,D,D,A,-244.94387510381648,A,-115.6300099121624,-13.7699688597182,-39.25269524042873,-110.0811755480433,-14.670398923292357,-76.18040658782454,E,C,-65.10557231115943,B,1
Yes,C,C,C,-62.60706484142118,E,153.80505117451656,126.90280163242507,-26.90603259343295,-43.02875032439444,8.977832505971815,-18.6774051966191,C,A,3.751561001508824,B,1
Yes,B,E,E,326.8995921187225,B,-23.70000250798477,-4.748953713641117,-122.6800206401627,-115.36355639683104,-225.45967667068473,-132.32582225065963,B,A,-59.50605619532189,C,0
Veteran,B,A,A,-91.78554065153678,A,93.66466805483904,52.95107142166926,-201.92469412283458,-32.627464637278045,127.4428230540155,-4.5424598835716665,D,A,97.9457898121179,B,0
No,D,C,E,-116.27661296924035,C,-179.49649731401283,3.095296958628545,62.88001539827559,-174.75089806302938,127.96808294268122,-158.6107174339789,C,B,-132.11585275809455,E,0
Veteran,A,D,E,-51.81145844220353,D,-228.05113516167603,-44.38776882813977,-44.56983409538379,98.90968371007327,-51.71147779518206,74.33186748902513,B,A,168.0510670403608,C,0
Yes,E,A,D,-19.73212143393437,E,-73.09013943786442,34.248051905452634,82.7063229809115,205.46073330762482,72.37782106231174,10.420884280642985,B,D,-136.178852183818,B,1
Veteran,D,E,A,60.41172203669208,B,-34.10799063484886,16.176313965760492,-64.35261225509616,167.17361991100842,-0.9503457290493594,-81.1688818988951,B,B,54.40123450204318,A,0
Non-Veteran,D,D,D,43.09291053485417,E,-21.962121513877968,49.38154988791082,56.53949956535486,70.48021197951961,19.0822052230419,-49.17399572397637,D,D,-194.68846080665017,D,0
Veteran,B,C,D,-127.15221501360897,A,52.72872471715894,99.8363643309288,-293.85239508750993,39.34132562395033,-8.333825073729074,-21.356088826918707,B,A,50.049163820222105,A,1
Non-Veteran,D,D,B,84.48041258654344,D,60.494788703712345,81.77330156342963,11.693794189387283,-90.48035613040503,-10.531338734915082,-20.536650212557518,E,E,-149.54068749772262,B,1
No,C,E,D,3.0124939753606514,C,11.334785362953745,-13.210603327933503,-10.222460500664472,-35.99091722890342,115.61549222086501,0.6096879767094145,D,D,84.10655364900673,D,1
Veteran,A,D,C,143.94960758728772,B,-114.41812905481379,10.37351325010819,-34.10078614355931,-44.9114633816507,-145.74499134899676,208.78787321231806,A,C,-134.07826198244697,E,1
No,D,E,E,68.48820651305905,C,-177.45885385594528,170.1609491426098,-27.020049412171005,-131.3512019602929,-80.89499699191678,-10.435390263986482,E,E,25.689804814731204,B,1
Yes,E,C,D,-123.22723553219721,D,-38.589343047682945,-26.293219173628422,-5.103872343152821,22.347856315953273,35.45164177662786,-19.34717215192225,D,D,107.09269431185832,E,1
Non-Veteran,D,A,B,-192.07917604160716,C,80.6891999137248,-195.10019191635132,-127.7928438438024,-171.1690435840762,-95.13879728107166,-34.19464221857938,B,A,-55.42372739973431,B,0
Non-Veteran,A,A,E,10.110960222513143,A,26.180668751522806,-136.42439385924737,69.53665870786028,53.382714603714774,5.30316222546395,22.21678115034082,D,B,-62.43956302745861,B,1
Yes,A,D,C,144.8931352769848,E,-250.90398089761328,-33.45191730193008,87.3201932313136,-78.764744149066,-28.47960930899684,-111.41332278029836,C,B,-66.14797192730745,E,1
No,E,D,A,47.99032344661592,C,-107.11987623198152,-94.2522994323426,-215.11982656158142,-141.97636357424594,-5.018552707365914,111.16962311307181,E,E,-117.78751587382037,A,0
Non-Veteran,D,D,A,66.3550488206974,A,12.133109950723691,172.44312131908669,108.6388162779897,153.4866040999616,230.81997389058188,-39.81475644606572,E,A,62.481253985253694,E,1
Veteran,B,D,D,105.76338951316451,B,-69.78037096564648,15.220915798105725,18.09749196590291,-30.74300647553367,-31.08239737842529,64.84002491601106,A,B,-128.2973277524889,D,1
Yes,D,C,B,63.87921717356385,B,-38.69856101928671,-68.1852640742463,52.00379946942102,-66.52933090587419,-20.190728976272624,42.68997174448048,C,B,-165.6686286001036,C,0
Veteran,C,D,E,-40.5758924269261,D,-62.86097527271941,15.176855929025567,-48.32869551477441,148.29112477070916,-106.78615402491305,102.24504631913585,B,D,-46.48143484799399,E,0
Veteran,A,A,B,-65.18746559196424,E,25.533459780666316,9.715852366375078,-28.410342122192723,-128.73649274243922,-60.942821702909214,154.88679541480394,C,A,-24.594842152155923,A,1
Yes,E,D,D,140.19517480272663,A,48.71096479580687,-152.46650249622593,56.836355022104144,189.44452546132976,48.62440894404409,35.53355584979017,B,B,-69.16937077293369,B,0
No,C,B,D,-85.44500110446398,A,-77.94494543306621,30.560935373570462,38.72883741858012,-34.68196021659328,189.82337715300858,1.8274492337417763,C,E,80.63964618888667,C,0
Veteran,D,D,E,130.68590186259553,B,-97.17533707205092,118.49803784940353,29.70705137827197,36.53873264764097,98.51974463219885,-144.91455299151852,B,B,1.101948453656969,B,1
Veteran,D,E,C,-7.348072612571103,A,-15.420873620376693,30.51650545163468,63.57536157893794,226.52836706866114,15.391195780655764,71.12268079979481,B,B,109.68980023842309,C,1
Yes,D,B,A,47.85954245058577,E,3.922838236760915,34.155181317570126,80.91004288353835,60.07995066699483,-53.72103839940752,-30.36191312017664,E,C,-114.93540463677449,D,0
Yes,C,D,A,108.4941851615888,A,-143.99090355320462,164.23151016180725,11.709832080967129,-150.61059020840455,124.25030039443601,49.79044147890283,A,A,-14.043970740222964,D,1
Non-Veteran,A,D,E,-30.498293175053416,A,-203.7388240907082,141.50004648204975,-34.11557292699692,-102.26944315606463,43.850092807635235,65.55653348567179,B,C,83.63617078136151,E,0
Yes,C,E,D,134.5681442190892,D,110.50693805388174,113.39225713064423,97.58772824398076,73.34930954245937,77.07209426431646,24.33990312901114,D,C,22.563049709983133,D,0
Yes,A,E,C,-0.5556818316803628,C,-88.68799179362186,-97.64703910734987,-152.91197176940884,-98.51454889119158,88.39163147319584,30.20154627103534,C,C,-3.22352502145532,B,0
Yes,D,C,C,4.803774844600432,E,17.345962821950277,43.19681955953498,31.976161427298845,11.932736448454396,-145.8086292755858,-20.852684457075647,B,A,86.20401622834322,C,0
Veteran,C,E,A,53.418513375386645,C,27.60251558396572,-50.699898051024505,67.0430289561833,-32.292124934001656,52.46521884385498,134.88731243854176,A,A,115.03964661829454,A,1
No,A,D,D,-197.67155745405128,E,-161.66454646857835,-115.57707660371692,-28.617563254398622,150.00701738439906,-27.774993406825587,-9.97836587488961,D,E,35.157655380035884,B,0
No,C,E,E,66.85561571683091,C,5.224021862008313,-71.19562826830949,80.925117065942,65.01519590013818,-87.55944503666092,-151.7546564238571,B,C,-64.0344474480956,D,0
Veteran,B,C,C,-4.393869068346158,A,-8.616304323221268,51.776519696089565,104.34050074986551,52.70675826961336,90.66903798912092,-111.8247250796591,A,A,18.01828906574613,C,0
Veteran,A,A,C,-118.36485923420766,A,-143.23316999164538,-57.30723446666603,73.5456850215973,-11.304508977718394,-248.39155330584455,-66.88042740533311,D,D,243.0165715445435,E,0
No,B,C,B,20.73114103917908,D,119.26407810382602,-20.0205866704046,13.438239467935146,-113.92192767991038,103.90227087438777,-225.3508361272746,A,E,113.82628908602884,E,1
Veteran,A,A,D,74.2454778907758,A,-77.31597574420026,30.566775083766622,-31.139475306079035,122.39280790586795,41.08721529836233,60.41365286128158,C,E,-27.83285012500874,D,0
No,D,B,C,60.185576327439215,E,80.6907275473538,77.46595499722645,64.85508299959494,120.94770358684592,-101.39302799288967,-157.9806007626134,A,E,150.74089884543525,E,1
