age_group,AGE,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
65+,61,Mental,B,107.11419704833078,D,B,-141.0978621199571,-71.29452464677965,E,1
18-25,52,Mental,D,-68.8512252992093,A,D,-46.29367493506536,-43.04402755870474,E,0
65+,42,No,E,-46.59932401444004,A,A,116.57413464890547,187.6320261905884,E,1
26-35,31,Yes,D,16.305727035424862,E,D,-57.720372516006215,-153.4525126269802,A,1
26-35,74,None,C,92.91785209136209,A,D,-135.93664277105842,-11.429921917656785,E,1
65+,63,Both,E,106.85851481814584,D,A,-70.3534307472293,-25.060671752250872,C,1
36-50,71,Both,E,130.97209695671862,B,A,68.61944969014561,17.691567654851486,A,1
18-25,36,No,E,93.53126608272584,E,A,122.48430106570054,-28.792352169092894,C,1
51-65,30,Yes,B,-123.67905788349911,B,E,182.92193717259568,-190.3555321631341,E,0
65+,50,Yes,B,24.940160319215853,C,D,-59.81606988130843,44.843535359185594,D,1
65+,60,Both,A,51.85230693362527,B,A,-50.89639736634295,149.03739481554177,C,0
26-35,48,None,C,76.17486352155719,E,D,-82.37509363328356,169.43575407136439,D,0
36-50,41,Physical,A,-53.959212761588205,E,D,-33.39546807404218,93.11449172547762,D,0
26-35,54,Yes,A,64.16808615703343,C,C,81.40425290764824,86.05592156713797,E,1
65+,72,None,A,-100.63613430693957,B,D,-108.47120898619984,-17.089609481423214,A,0
26-35,79,Mental,D,88.1222953950907,B,C,143.71954110552318,-226.34100047753418,B,1
26-35,18,None,B,-35.19447268801713,D,C,-120.22340703242568,-92.72888897745794,D,1
65+,69,Yes,B,-82.15589911965249,D,C,196.59713724970075,80.00808911271109,C,0
51-65,62,Mental,D,-174.56138851287866,B,E,-19.32543241314285,-122.21382272730776,D,0
65+,29,Mental,B,8.369311394520341,A,D,141.6784670828547,-60.029657566937246,C,0
18-25,68,Mental,A,33.221236690029144,E,E,-78.98954934186914,22.86816763738463,B,0
26-35,59,None,C,179.384884442505,A,B,211.0923681550821,78.37844264075987,B,0
18-25,77,Yes,A,-136.7319590630313,D,E,-94.7974927536018,-9.218096120441574,E,1
65+,54,Mental,B,-28.495762135179348,B,B,-64.01505050998105,184.56802448329597,C,0
36-50,56,Yes,E,-39.12165139222118,D,C,171.85546209569836,-26.924590814692586,C,0
36-50,73,Mental,E,140.89338746134644,E,D,-112.52359724804089,100.59489753337986,A,1
26-35,71,None,C,57.63246069480006,D,D,-2.0873878239223167,9.63236867530161,A,0
18-25,35,No,C,95.72424114832128,B,C,95.36717731252396,69.3005563260689,E,0
65+,44,Mental,D,-2.8645109124727735,B,B,-88.20530274192457,-161.36785100334274,B,1
65+,51,Physical,D,-111.93308799003543,C,C,60.77180185851423,3.1720687129475933,B,0
36-50,31,Both,C,-82.26069394275814,B,B,58.06738723349149,-118.0261930911125,E,1
26-35,35,Mental,D,54.42808629238015,A,C,-68.40201125158515,-214.77026620613938,D,0
51-65,54,No,E,-126.19298459411826,B,E,26.512079896240543,4.395595408452584,C,1
18-25,33,Mental,D,-93.50800678452825,B,A,125.71832345448904,68.84880754829896,E,0
26-35,72,Physical,C,1.2774819059566196,A,B,-129.69646748381885,-67.43207746503903,A,1
36-50,54,None,C,0.3238753509602927,A,D,28.34195182686684,134.9423601637709,D,0
18-25,68,Yes,A,40.95070489445942,B,C,-129.12103290621516,-31.1500239570123,A,1
65+,57,Both,D,-60.347250380664875,D,E,-29.735225198602876,-12.122372425205013,A,1
26-35,70,No,B,5.517060889476552,E,A,46.18670229692765,-123.2514946259519,D,1
65+,19,None,D,-56.83996970819497,D,E,-14.877021660207104,-148.79222953677095,B,0
36-50,46,Physical,D,-6.668828164025525,C,A,-25.122726092886815,13.147358774407794,D,1
36-50,58,Yes,B,103.30520415079386,E,C,-131.64865565450927,128.2841187758953,E,0
65+,23,Mental,A,120.44479601910936,E,C,103.98458150772878,-23.495730437106634,E,0
26-35,46,Both,A,-229.3170760716281,E,B,-34.20618753363356,-20.30547054780335,E,0
18-25,51,None,C,-156.1013414630418,B,D,-60.56548117581154,-53.611000749069746,C,0
18-25,44,Physical,A,-66.18791591352716,B,C,180.14952079587582,-138.85843606818273,E,1
36-50,19,Both,B,-30.337539237988242,C,E,-5.620209574353403,-32.28481972656981,C,0
36-50,52,Both,D,-30.22007110412117,D,E,75.6840032192742,35.904611980765004,C,0
36-50,72,Physical,C,56.79537784723744,D,C,106.8360019397384,122.57650477216046,C,0
26-35,44,No,C,-25.2170897268642,A,D,-121.50986494632608,185.76584606220163,E,1
65+,68,None,D,-131.33118300516927,A,E,2.762587846134007,65.39290897811296,E,1
36-50,70,Both,E,-238.0439153631571,E,D,22.28898731413251,121.18054477045428,A,1
51-65,18,No,D,68.36483570544138,D,E,-82.22284127085838,-0.34330667186277064,B,1
36-50,26,No,D,-10.875168692132608,A,C,-154.6336326108933,60.52531059081437,B,1
26-35,79,None,B,-187.2951852690119,A,C,-35.90444879746635,129.09682829577892,B,1
36-50,52,Physical,C,50.78228073366332,A,A,70.93436301354063,-64.96182899835117,C,1
65+,60,Both,C,178.07102401905857,E,D,32.9510623119697,30.174392688993517,B,0
51-65,20,No,A,-7.6695364800247035,C,D,-52.667614172702656,37.0641699853683,E,1
26-35,27,None,D,-78.10054027348528,A,A,37.02191456270235,79.77593443128403,E,0
36-50,19,Both,B,30.698076802682696,B,E,-36.27240521545802,21.46198817764171,D,1
18-25,18,Yes,A,215.41302307700744,A,C,-1.1232752860162676,-2.2051234569800986,D,0
18-25,41,No,C,-48.152999859393915,E,E,-125.63955722214482,-29.442655489927816,A,1
18-25,43,None,E,64.65905139164236,B,C,188.50318321142007,90.043265713234,D,1
18-25,46,No,E,-143.63767072171748,C,A,-8.330376359431861,-7.3261131860722255,E,1
18-25,73,Both,D,-86.96930379209736,B,A,66.65422078596683,-49.09228656896822,C,1
18-25,59,No,B,37.62071589291395,C,E,-108.23376696937281,21.592317251140773,D,1
36-50,21,No,C,-89.76787101371184,B,E,17.559671524579066,5.4540768680216765,E,0
36-50,46,Yes,C,195.62674500365014,A,B,-96.27484317753138,97.17514963578053,C,0
18-25,68,No,B,-31.253081526199626,C,D,5.354791366838905,-35.779836067689196,A,0
65+,58,None,B,65.19548051501324,E,B,-70.9021147129332,-129.10385162050946,A,1
65+,27,None,A,8.982507207316962,C,B,-51.477140506172525,21.359285351246964,B,1
18-25,67,Mental,B,135.98920970498904,A,B,90.3144090118874,6.160802004835952,E,0
18-25,28,No,D,-124.64027315487056,C,C,104.40623015286508,-87.01937701248855,A,1
26-35,46,Mental,E,72.79647803018328,B,B,-45.30954846893896,-10.236141511617024,B,1
65+,69,Both,B,-118.588305954697,A,E,-88.48586043269945,-7.587043323970599,C,0
51-65,73,Mental,B,-54.620845469409,B,E,-136.65542738229453,171.90240349754916,A,0
26-35,51,Yes,B,-253.1060397523778,B,D,224.11454059865173,-0.4396224481291714,C,0
65+,58,Mental,A,-157.32122705090904,A,B,-129.17383808494094,-44.48696490646412,E,0
26-35,28,Both,D,-16.341259208777306,C,B,185.35876051876542,-4.990844353736269,B,0
36-50,33,Yes,D,-7.137814507418169,E,E,63.92154150068773,59.67205445561443,D,0
36-50,24,Both,B,115.07003509427427,C,D,232.87580889194874,147.7459938742328,C,1
51-65,69,Mental,C,-111.9097331535003,D,D,-39.597417226179374,141.702533428166,C,1
51-65,46,Yes,E,-126.70414834900576,D,B,-68.76621422581384,-49.874630194664995,B,0
36-50,61,Physical,C,11.730568396605449,E,D,-38.217095421309565,13.395325064047306,B,1
36-50,45,No,A,3.2349503405441666,C,C,42.00677303333713,22.052397830716373,A,0
26-35,18,Yes,D,-55.21192107402457,E,C,31.450034887714455,14.852257076273872,E,1
51-65,75,Yes,D,28.090696054075455,A,E,-50.142765497487595,25.39683037701407,A,1
26-35,23,Both,A,61.218535194241916,A,D,-26.43096708678259,106.00740132042247,C,0
18-25,30,Mental,E,174.75851892727673,B,C,-142.88016796344783,53.54097261160252,A,0
36-50,28,Both,E,171.002107755314,A,E,-67.80724450066974,24.292121688812106,E,0
65+,52,Both,A,94.95281094578367,C,A,2.8475742252633647,64.17849603282448,B,0
18-25,76,Mental,D,119.80765647801661,B,B,1.2643229522678328,-13.570979698524138,B,0
51-65,26,Yes,A,26.40327044224681,D,E,25.01013422077239,117.53734831028935,B,1
65+,58,Both,E,143.4281748989604,B,C,-74.64033299434598,187.06748093572935,C,1
26-35,59,Yes,D,96.07422523704052,A,A,61.84291966283939,-68.2518136908611,C,0
18-25,29,Both,B,-74.86270754880624,D,E,15.313458281384285,86.67589822592058,C,1
65+,20,Both,D,-75.90993085033162,B,D,-51.78513794245633,169.6482034205051,D,1
51-65,78,No,B,102.73642766969282,B,C,146.68501897079537,35.24750055545888,E,1
65+,55,Yes,E,153.9740370333699,B,A,-121.52747086989967,-136.694955537267,C,0
26-35,35,Both,C,74.35748535687864,D,E,30.399428170524835,-65.27881569919984,C,1
26-35,73,Mental,D,53.55025306578124,C,E,-21.67871334959497,39.856933942460785,C,0
18-25,46,Both,E,-182.06429327264314,C,B,15.613898076807404,68.36998774982504,B,0
51-65,58,Physical,A,-99.62806083833566,B,B,104.26732977463257,-121.279108977803,E,1
65+,48,Yes,A,-61.42095129488234,E,D,-130.13123505858627,28.038107798343688,C,0
65+,70,Physical,C,17.67835458886528,C,C,40.02996933566138,-44.28422685489199,C,0
36-50,53,Yes,D,-7.526406849741281,D,A,105.4461430259843,152.57355470112023,C,0
18-25,50,Mental,B,74.2980001098852,B,E,44.80218760638775,-57.62192699145861,E,0
26-35,22,Mental,B,-161.16524191928033,A,B,7.098716843460753,7.288834535378906,E,0
65+,43,Physical,C,136.64496840312347,A,A,-4.511521325515514,-15.28921839290393,D,0
51-65,65,Both,A,-71.38541104035656,A,B,62.92178122943517,-67.94595628789415,C,1
65+,63,Physical,E,72.45025981845517,B,C,1.2341773825104816,11.919322705656423,E,0
51-65,51,No,C,75.50797037225088,E,A,-23.383024005402188,-99.70178894719024,E,0
36-50,54,Physical,E,180.3275449330249,A,B,-103.69771736095366,-84.40117602608265,C,0
65+,27,Both,B,76.82469181840878,A,A,-22.159499949414375,0.6618496149491818,C,0
26-35,26,No,E,13.262917785947245,C,C,-73.10305649688955,-152.5607433210156,D,1
65+,77,Physical,B,-22.631780898849616,E,A,-64.28576377297394,-57.63228742182849,B,0
26-35,70,Yes,E,82.2774204102066,D,A,-127.16652226078375,9.166523641769224,B,0
65+,58,Both,E,-33.9285645100219,C,D,-101.27925799196167,26.717913637210522,D,1
26-35,63,None,E,-16.40735030908241,B,B,18.395621515042343,-47.19606340429595,C,0
51-65,45,Both,D,-45.13724385971556,B,A,-36.071958356021845,188.17338064651247,A,1
18-25,34,None,D,12.853412925291263,A,E,92.87792960255703,53.033373420348276,E,0
36-50,37,None,B,-54.1705321868441,C,C,-23.164733890846414,64.41275139875137,E,1
18-25,32,Both,B,-89.17995654547691,A,B,-37.46366426752101,0.05469074691657912,B,0
36-50,49,Physical,C,16.132171269048914,B,E,31.054447325445395,25.243598082006308,C,0
18-25,31,Yes,D,169.50466233438303,E,A,75.71766328244054,116.96703358265871,E,1
65+,50,None,D,-114.5103187455856,D,E,-79.40071062019312,-14.936091434570514,E,1
36-50,23,Yes,D,-34.92425776184772,B,C,-106.51938948181008,48.17952223722218,A,0
18-25,37,Physical,D,104.08400533938978,D,A,262.43437278234046,-82.99987853163245,D,0
36-50,74,Yes,A,-3.564810251910554,E,C,-125.21548426304345,-8.814252496965699,E,0
36-50,71,Yes,D,-20.98631287826734,B,B,38.357548058104754,-37.10906735230826,E,0
36-50,66,Physical,B,43.57352415286277,B,E,77.11524909349654,221.96753981524387,A,1
51-65,73,Both,A,130.4398595438078,A,A,36.30366661429525,15.683820822980243,D,0
36-50,32,No,A,-29.89365062496799,E,E,6.601204897588057,108.29357868337624,A,0
51-65,55,No,D,110.50414235702306,C,B,-97.82595639398873,151.51730776434437,B,0
36-50,28,Yes,C,92.49786503754108,D,E,13.041243375345434,138.79237123378167,A,0
65+,54,Physical,A,132.8087327894245,E,C,45.91896846530633,48.08013687716766,C,0
51-65,42,No,C,-70.32109487478077,C,E,-52.169583319244595,29.422778864413505,D,1
51-65,71,Mental,E,-125.49363980485441,C,A,-52.86530101396725,67.27041886627593,B,0
36-50,43,None,D,-70.55787480469026,B,C,113.18381309555407,-81.67238374335055,E,1
51-65,46,No,D,-30.290984431146683,E,E,-10.798486477744126,3.518227608130801,A,1
18-25,40,Mental,E,-32.69524058580468,E,E,69.35018203803538,80.56098314299204,C,1
18-25,65,Both,B,20.705134173734656,A,C,-3.866266308114659,44.67954397332585,E,1
51-65,32,Mental,E,-106.44401266725929,B,A,-86.06895598942515,-80.67613378121223,C,0
18-25,60,Mental,B,60.512016618959166,A,D,-93.36622036234878,6.7478642157135225,B,1
26-35,47,Physical,B,-48.8257356990527,D,A,-153.37947552196906,51.93363927043342,A,1
26-35,60,Both,D,144.9149357998911,E,C,80.29979246939007,137.57317494849596,A,1
65+,26,No,D,-143.7380176785481,A,B,-35.16497529743713,1.2931175847871481,E,1
65+,21,No,C,-31.084532149511347,C,E,-167.55642823814472,-117.1709751128476,A,1
26-35,24,Physical,E,33.993744158535414,D,A,90.9453090137988,41.98332752852342,A,1
18-25,77,No,A,-45.543069633459595,A,D,-17.446135742908215,-67.74721098776642,E,1
51-65,76,Yes,D,-154.38131501607586,B,D,85.19544776527759,-33.76156769706704,C,0
65+,53,Mental,B,85.25316747578051,B,E,-9.396530016491882,84.96431233716278,D,1
36-50,75,None,A,32.01713937138906,B,A,3.937680903068861,-80.48533270782718,B,1
51-65,72,Physical,C,-19.511247254553037,D,A,48.11969931797408,37.58906660590773,C,0
36-50,61,No,A,65.77868680318856,D,B,205.4379582294029,-102.27246898833766,C,1
18-25,66,Physical,E,74.97385751685918,B,E,-2.297380537509539,-0.8343347497663767,D,1
65+,20,Both,B,24.330615615349654,B,A,103.11933837577998,-98.69645271807832,C,0
51-65,68,None,B,14.92018987965169,A,A,-78.4083530122162,46.339148395226914,D,0
26-35,25,Physical,C,32.75193117380136,C,E,70.84005183572769,62.23483012871153,C,1
51-65,52,No,E,-203.9179359372242,B,E,64.88960890556939,-112.77549519987755,C,1
18-25,22,Mental,D,-87.91532027861348,C,D,-67.66099464305923,137.55993395063732,C,0
18-25,20,None,B,95.20305989065844,E,C,-182.37221626678598,-182.1848341283016,C,0
26-35,36,None,B,121.45948551318155,B,D,41.441530371961164,-83.13610253849382,C,0
51-65,19,Both,D,-36.30308227999347,C,D,65.15569536749963,-105.18886240837644,E,1
51-65,23,Mental,C,91.6464706505139,A,D,-42.52861676927658,5.199040710988534,A,1
18-25,27,None,E,-35.99116552161254,A,A,-37.51941484379117,17.09218719656959,B,1
18-25,41,No,E,-57.7807077305279,D,A,-78.13562624225496,90.81830602086177,C,0
18-25,44,Yes,E,-142.92709792590645,D,C,76.15497543063027,63.27839540030552,D,1
51-65,36,No,C,-69.34837318860191,E,D,-32.78802049352683,81.56222954630302,D,1
36-50,28,Both,E,45.33663292916348,D,E,64.44065415649276,97.39915971081203,B,1
26-35,21,Yes,D,52.22646376381095,A,E,-169.4697410858029,-147.90096242724132,D,1
36-50,38,Physical,B,-139.8601567813835,B,B,27.349493258201875,3.138298675090232,B,1
18-25,48,Mental,D,-104.77211435814584,B,C,38.85111295982389,98.51303665622537,E,0
51-65,25,Both,B,79.7205292446279,A,E,69.20963464143951,-63.98333250482096,D,1
65+,27,Mental,E,-164.64890629900714,A,A,88.99671621454438,-27.839823118322194,C,1
18-25,54,Physical,A,-48.69374706799793,D,C,-115.74515598616597,4.720691557254573,B,1
51-65,46,Physical,C,-123.81779646027009,D,B,-100.96231795257953,-152.67735679668436,B,0
36-50,73,Yes,B,-100.45600378076578,E,D,79.3329527316089,42.40487596679052,D,1
26-35,59,Both,C,-20.86742408555289,B,B,-61.40274877968119,-171.09559631678445,D,1
18-25,43,Mental,B,-36.967056381790776,E,E,40.70463116974785,86.36922324320611,A,1
18-25,75,None,A,129.60876005285868,C,D,157.83751026672675,-34.46051042681621,C,0
18-25,33,Both,D,80.3757725236247,B,B,64.4916440764098,184.26826357941758,B,1
36-50,50,Mental,D,-49.83512329872175,A,A,10.37063930355321,-115.26363105608696,A,1
26-35,19,No,C,131.36699858685904,B,E,20.407599804680878,89.19662915707785,A,1
65+,79,Both,A,40.12458125194516,E,C,39.57789715943122,-72.70976355681314,D,1
65+,35,No,D,138.52894430982096,D,C,-46.68635132412016,94.44956997873294,B,0
65+,44,Both,C,-120.55768263960884,E,A,39.12445303924442,114.79303746369479,E,1
36-50,26,Physical,E,-36.86960581407625,D,B,-189.754137077108,93.4150446524446,B,0
18-25,35,No,E,212.4693831650964,D,D,-42.81135947717135,-85.24708044170187,D,0
18-25,26,Yes,D,93.51240390143768,D,E,-102.16376176026564,52.62749028114443,E,1
36-50,75,Mental,D,-39.909712390948314,C,B,48.13555859522324,-145.5790868487582,B,0
65+,63,No,B,202.29473504698626,E,A,92.79104336692026,160.69984791057462,C,1
18-25,54,Yes,D,169.78452163886917,D,A,-9.536402485813602,-86.09045429075952,C,0
36-50,72,None,E,-75.13732123488707,D,A,131.3211921179108,25.07532006711879,D,0
26-35,47,None,A,-46.46901591106289,A,D,-105.25999407338588,73.5002427001807,E,0
36-50,32,None,B,62.523483221488874,A,B,-79.62382064109102,6.861469632205222,B,1
51-65,31,No,C,-59.5670086709826,A,D,-21.285584308250527,126.10229229458487,E,1
26-35,77,Both,A,-114.74391689465273,A,D,-44.570143793688075,-100.54913437608688,E,0
36-50,59,Yes,E,-43.88811420994808,D,D,228.28291365849185,1.1151887086151007,D,0
65+,69,Yes,B,-17.152066332339665,B,C,8.404571156396509,-70.26715571644631,C,1
51-65,76,Physical,A,-8.616941614632143,B,A,342.9944468812629,-62.02198164134738,D,1
18-25,50,No,A,69.43547216073594,A,B,-236.35102798039966,46.806234231466796,C,1
18-25,23,None,B,51.5816909287106,C,A,-60.608091653384086,-18.738249966496205,A,1
51-65,54,Yes,D,-34.491684414311806,E,B,-270.14341112502257,38.09537123972513,C,1
36-50,50,No,A,6.813599037447044,C,A,174.43987543494453,-95.27287040687665,A,0
18-25,63,Mental,A,145.4608909212262,B,E,-106.789102179301,133.99077716161108,A,1
36-50,26,Physical,C,-32.03577268816479,D,C,-69.40392453053896,-246.9966949464192,B,0
18-25,71,Yes,E,-115.43350085283275,B,E,-15.518082453688692,-20.89478125691069,B,0
65+,31,Yes,D,-129.15788449791947,C,C,231.89723863131854,186.11067941915113,B,0
65+,67,Both,B,-10.535995648221368,D,B,61.75122462774891,-45.76889129330619,E,1
18-25,63,Mental,A,-139.85214729401952,E,E,44.62974876908188,-109.72258619587298,C,1
51-65,64,No,E,-4.482723932380509,C,A,-26.059339432431155,-90.80163211949946,B,0
51-65,21,None,D,-77.37258402047246,E,B,183.62283233865645,-99.08011882416473,C,1
51-65,53,None,B,-171.56756809598747,D,B,-84.99790847002477,18.515484640513417,E,0
18-25,65,Yes,B,140.933037968409,C,B,-65.45508994865098,74.77195993058602,C,0
65+,60,None,B,-85.95423289728889,B,D,49.73156027716084,13.05995339511161,C,1
36-50,18,None,A,49.41484722367294,B,E,8.926914609586891,105.84618912485169,E,1
51-65,26,Both,E,-88.96206582369726,A,B,46.41887430240043,-17.94882006792801,D,0
26-35,31,None,E,-66.58367209188924,D,B,-101.90465146758154,-41.36932850437519,C,1
51-65,43,Mental,A,-69.8665753417211,E,B,35.263730130603896,-45.48976011120234,B,0
65+,29,None,B,-134.99771888071606,C,E,65.71448635397508,29.29221470100765,D,1
65+,65,Both,B,24.132754258964844,D,B,66.81470081648716,261.08323875504414,D,0
51-65,70,No,B,-162.49692465835219,D,A,-0.055861219819396415,-35.02407299321468,B,1
51-65,77,Mental,B,-195.43659302331636,B,C,117.27542618109138,106.97772338218421,E,0
65+,43,Both,C,112.01601640583054,D,C,86.17051044207788,-81.64578065947012,D,0
65+,28,Yes,B,-136.80181945748092,A,B,-50.03170819508438,-222.6791217743215,C,1
26-35,65,Yes,B,-52.54526670314566,E,B,47.275449322319545,-1.9940422631179344,D,0
18-25,54,Physical,E,-145.31467842254986,A,D,56.514567838598204,-21.95137325339497,A,0
51-65,53,No,A,-225.16084238197845,D,E,-8.787003447859087,119.23939568400748,A,0
51-65,37,Both,D,-93.72709216393949,E,D,-1.442911699076689,23.54184091338462,E,1
26-35,66,Both,D,-84.25861515818538,A,E,-18.48304814290831,9.122419429724411,D,1
18-25,70,Mental,C,173.56283292251956,A,B,61.13463722528969,118.82476302412049,C,1
36-50,34,No,A,32.555427169494315,A,D,-84.22844280179184,-46.050661727198985,E,1
26-35,40,Yes,E,-7.50964310179106,C,D,73.39690325201508,-149.99611096689716,D,0
18-25,30,Mental,C,195.29326255982951,E,C,-82.97504998876049,-19.970749505750348,A,1
26-35,23,No,C,48.37239196523777,D,C,23.516459088637117,10.467015633878107,C,0
65+,79,Both,E,115.96197725640924,C,C,-81.83474614746042,51.980441408552245,A,1
51-65,65,Yes,A,22.631939089888903,E,B,91.85215338106678,84.47899450417108,E,1
36-50,61,None,B,29.92839452201505,C,C,-81.57214619182294,201.95172099273023,B,1
26-35,72,Mental,A,18.784344752222474,B,D,3.85464874241584,60.4749693151218,C,0
26-35,74,Physical,E,130.7228495110451,B,B,-115.73951215522882,22.555405355467183,B,1
18-25,39,No,E,-236.22377846548665,C,D,136.92283973136517,-37.8379948369721,D,0
36-50,47,Physical,C,-19.660301047201298,E,A,-100.4221072900191,-38.53352174030921,E,0
51-65,59,Mental,B,-198.96206015891107,E,E,-39.02535945611689,4.212802332369573,A,1
51-65,26,Both,A,-16.63512644390195,E,E,53.60601479477688,87.87669390125055,C,1
