gender,nation,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,target
Female,US,Homosexual,D,-32.45486091922671,100.05054110113618,D,E,0
Male,Mexico,Homosexual,E,-15.414160215659352,-101.42774493241285,D,B,1
Female,Mexico,Other,C,-100.95424631381466,191.07153421862085,A,B,0
Non-binary,US,Heterosexual,E,-66.10779181456202,2.9953535462211787,A,D,1
Other,China,Other,D,76.96733282644558,53.40071684778837,C,E,0
M,Mexico,Heterosexual,C,-80.97969707430485,62.288306782559545,A,D,1
Other,India,Bisexual,C,-63.99162555572862,-1.5263740328884297,E,E,1
F,Germany,Bisexual,D,-52.0912716125556,-42.373221735372866,D,C,0
Male,Other,Other,C,-184.2320836906222,-67.22463784742511,A,B,0
M,UK,Heterosexual,D,-111.59617910157596,160.62315910680294,D,B,1
Other,Germany,Other,E,-43.34439038685118,27.26252454746189,E,D,1
Non-binary,UK,Other,C,-88.90618500058268,78.07652367337339,E,C,0
Non-binary,Mexico,Bisexual,D,229.02234180809603,-191.6130365820636,A,C,0
Female,Other,Homosexual,D,-30.07285786739263,95.10410441757897,B,D,0
Non-binary,China,Heterosexual,B,70.14269018978098,222.83119956411502,B,B,1
Other,Brazil,Heterosexual,B,-99.21065661427076,-51.00311556838763,C,B,1
Other,Other,Other,D,-10.86823350070208,91.66373006356116,B,D,0
Other,UK,Other,B,56.675893539051934,-32.8367521340077,A,D,0
Female,UK,Other,A,3.3233149341314765,122.10539375043862,D,B,0
Non-binary,US,Other,E,18.920540409384724,-45.01188580081139,B,D,0
Other,Mexico,Bisexual,B,98.50695485315113,5.6260270596284485,C,E,1
Female,Brazil,Heterosexual,A,49.36344909387491,110.86438422587372,A,D,1
Non-binary,China,Homosexual,B,104.73847287158952,60.01114753840847,B,A,0
F,Brazil,Homosexual,E,40.86352455167966,-23.20110318230427,D,E,1
M,UK,Homosexual,D,-105.34940861060123,28.269062347061663,B,C,1
Female,US,Heterosexual,B,-29.76690832576809,-48.60901284702662,A,E,0
M,Other,Other,A,50.08580186138067,145.36268231158246,B,C,0
M,Other,Heterosexual,D,-10.9627589031356,49.17460986850444,D,C,1
Male,Germany,Homosexual,A,88.8920758492539,185.8858753526587,D,A,1
M,Germany,Heterosexual,B,92.08334036546772,92.29018197496656,A,D,0
Other,China,Homosexual,A,68.41074123279753,18.87337192029402,E,E,1
Female,Mexico,Bisexual,C,-137.78924279718342,-69.85993219259097,D,A,0
Non-binary,Brazil,Heterosexual,A,21.961615739200944,-10.606637798849762,A,A,0
F,US,Homosexual,D,-89.10169764972267,-64.27916004503638,A,B,1
Female,US,Homosexual,D,205.9732884497223,142.90031831508045,B,A,1
F,Mexico,Homosexual,C,55.545833356977894,-59.81917305714737,E,C,0
F,Other,Homosexual,A,-136.2249611286499,-126.2903335818881,E,E,0
F,Brazil,Other,B,-25.199305219432453,133.75069127524378,C,E,0
Other,Other,Other,C,19.72787502752766,-46.03458725298397,A,D,0
Non-binary,Mexico,Other,A,-117.89445029285758,87.89349347632445,E,D,0
M,Germany,Bisexual,E,-28.64039716854695,72.29958466939999,A,D,0
F,UK,Other,C,-59.37898871937271,-12.904482591931746,C,E,0
Other,India,Homosexual,A,-72.74295300834513,84.11204247557058,B,B,0
Other,India,Other,D,-97.5876818532897,26.34976543820054,D,B,0
Female,Other,Homosexual,A,49.39310609746371,-120.46973130640559,D,B,1
Non-binary,UK,Heterosexual,B,2.24410327498632,-113.08743064819207,D,A,1
F,UK,Homosexual,C,36.42314499605316,183.2505880885019,A,C,1
M,China,Heterosexual,D,35.62255717978149,36.692993237117605,A,B,0
F,US,Bisexual,C,-130.85057145326428,7.015018222205733,D,E,0
Female,India,Heterosexual,E,-45.436660059799735,170.95798469954642,B,A,1
Male,UK,Other,B,139.1153327994456,210.01103477432687,A,C,1
Male,Mexico,Homosexual,B,-105.20617959164721,-64.74746228041302,A,B,0
M,Germany,Bisexual,A,105.06201580431802,-233.49204920592732,D,B,0
F,China,Bisexual,B,122.5156322910987,-62.48393987730487,E,C,1
Other,China,Heterosexual,D,101.3504911295697,-56.32604573954377,C,A,1
F,Other,Other,B,121.59551505114601,-41.89392911191512,E,A,1
Male,Other,Homosexual,B,-123.27756208087024,9.225315993930376,A,D,1
Non-binary,Other,Homosexual,D,204.90757571618636,41.87348802872772,A,A,0
Male,US,Homosexual,E,-161.68016895071378,128.56314803569336,D,B,1
F,China,Heterosexual,E,-19.486436503897348,95.99912415254195,A,A,1
F,UK,Other,B,70.55422427979742,-61.34807711191591,B,C,0
M,Other,Heterosexual,E,-91.63957466307096,-56.17154267531864,B,E,0
Non-binary,Brazil,Other,A,-2.5772457157232904,-30.711091497923103,B,E,0
Female,Other,Heterosexual,E,107.99859547513707,85.78968667262704,A,C,0
Non-binary,India,Heterosexual,B,-54.88614761535601,46.23502444599696,A,A,1
M,UK,Bisexual,D,77.98483165088047,-197.87061844778032,C,E,0
Non-binary,Brazil,Other,C,20.111081428715256,70.63481094883599,A,C,0
Male,US,Homosexual,C,-48.889147355562656,-54.325250322975236,E,A,0
Non-binary,Brazil,Bisexual,A,21.933345678547255,-125.25553571268698,E,B,0
Non-binary,UK,Homosexual,A,-53.98690974137937,28.762474461927262,C,E,1
Other,Mexico,Homosexual,B,-55.2422975531886,111.61808834785614,E,C,1
F,UK,Heterosexual,C,-157.04653421213138,23.21214980033921,A,C,0
Non-binary,UK,Homosexual,B,83.71781067824652,-20.284786477067694,B,A,0
Male,Brazil,Heterosexual,A,158.61184441689105,64.00195340588685,E,C,0
Female,China,Heterosexual,A,127.30405128437678,114.10486144988946,E,A,1
Other,Germany,Homosexual,E,-217.68684900789304,16.083348447134398,B,D,1
Non-binary,China,Homosexual,A,-21.463869528044118,-104.6861522395067,C,D,0
Male,US,Bisexual,A,-1.9634743019601886,-121.27533602180813,C,D,0
Female,Germany,Heterosexual,E,-12.05899766293679,68.30023578905717,C,E,0
Male,UK,Bisexual,E,48.485530508255835,29.292721441737246,B,C,1
Female,Other,Other,A,-169.40894623567345,36.05500618594272,B,B,0
F,US,Heterosexual,D,-157.87179412452312,19.2891007756845,B,C,1
Non-binary,Other,Other,D,-20.648865617775503,-12.345459526336283,D,C,0
Non-binary,Germany,Other,A,-104.48342483473093,28.446187251199795,D,E,1
F,India,Heterosexual,B,-24.09333658010219,-119.54041006694354,E,A,0
Non-binary,Other,Other,C,-11.723793376023865,18.976558134957507,A,C,1
Other,Brazil,Heterosexual,B,-8.157533630340318,91.0892290865697,B,C,1
Male,China,Bisexual,E,-59.838231080481144,168.16075028931598,B,D,1
M,Brazil,Other,C,131.29369652538603,-118.56819949989641,D,A,1
Male,Germany,Other,C,-34.87436241013964,187.62555595107375,B,B,1
M,UK,Bisexual,D,-159.3102905306925,-78.70957782651763,E,B,1
Non-binary,Other,Homosexual,E,-16.844159356148975,80.36560822429124,E,B,1
Non-binary,UK,Heterosexual,C,146.30531526760984,-44.15977352564205,D,C,0
Female,Brazil,Homosexual,B,-11.443189011720198,-58.53870171319491,B,A,0
Non-binary,US,Heterosexual,B,1.4409281788705495,-44.79680403994949,C,B,1
Other,Germany,Bisexual,E,-54.03030440798956,25.20116569069204,C,E,0
Female,US,Homosexual,E,109.76248312457248,-161.39813443690343,A,C,0
M,Other,Heterosexual,A,-106.0220027495661,88.77056430627472,C,C,1
Non-binary,US,Heterosexual,C,62.9742668903997,-42.70823872405416,B,B,1
Other,Other,Other,C,55.07619740332949,-43.43009723652375,B,A,1
M,China,Heterosexual,C,-84.46764788978295,-57.18415545578745,E,E,0
Other,Other,Homosexual,C,-36.48339235150918,-49.75219736442605,C,E,1
Male,India,Homosexual,B,10.330398122850578,-57.4160557346204,B,B,1
M,US,Other,B,-95.41063134165715,-33.50825572726995,C,B,1
M,Other,Homosexual,E,232.89671178527928,-76.52902020156336,A,E,0
Female,US,Homosexual,D,61.69854411623302,-176.18117034255667,C,E,0
Non-binary,Other,Bisexual,D,98.56071480210595,70.30055408334243,D,C,0
Female,Brazil,Bisexual,D,-107.15743187342659,-14.432662872377714,A,E,0
Female,Other,Heterosexual,D,51.265145264209046,170.24640045074844,B,B,1
Other,China,Other,E,38.72910440714135,2.2166509382640465,B,E,1
F,UK,Other,C,80.00443793637227,32.51433405868985,E,A,1
Other,Brazil,Other,B,16.765902903825626,49.33842676328472,B,D,1
Male,Germany,Homosexual,E,-54.4956841547325,137.53869923221515,C,D,1
Female,Other,Heterosexual,A,-184.02526012019916,28.4290470130505,A,D,0
Non-binary,Germany,Bisexual,D,71.77795999847903,-1.176565081018701,E,C,0
Other,China,Heterosexual,B,-114.9067975686731,-0.6971814137615399,A,B,1
Female,Other,Homosexual,B,42.812809213110896,158.97935344099,A,A,0
F,Other,Other,E,-42.295253719850045,-243.20438408094606,B,D,1
Male,Germany,Bisexual,E,2.7016848128206634,111.74462294770247,A,D,1
M,Germany,Bisexual,A,179.9794294666957,32.82610439265908,B,D,0
M,Other,Bisexual,E,148.29614886493246,82.4279918722007,C,E,1
Non-binary,UK,Homosexual,D,-26.112178088335657,-94.11754250542559,B,B,1
Non-binary,Other,Heterosexual,D,90.31926201110294,-138.63420223498701,D,A,0
Other,Germany,Heterosexual,D,147.67081177523178,-61.75043815821011,E,A,1
Female,Brazil,Homosexual,C,-48.45269620733561,-78.41205377679171,D,D,1
Non-binary,Mexico,Homosexual,D,-97.64760552598018,-17.8748162423298,A,D,0
Other,India,Bisexual,C,37.494384608167586,28.87618094570677,D,A,0
Non-binary,India,Bisexual,C,119.92729220070557,-72.72100994502661,E,C,1
M,Brazil,Heterosexual,E,45.052385957503404,59.024895562140436,C,C,0
Other,UK,Homosexual,C,171.7969886822818,-161.0659479511192,C,D,1
M,Germany,Heterosexual,C,0.6759896701003063,-31.246672353921657,E,E,1
Male,US,Bisexual,D,29.7088688710892,-116.3039861819806,C,A,1
Other,India,Heterosexual,A,79.66776520942399,-42.11839075685993,D,D,1
F,Germany,Bisexual,C,106.61048409519526,-20.223821376302208,B,A,1
F,Brazil,Bisexual,D,-46.393717431403395,346.249184116635,E,A,0
F,Mexico,Bisexual,D,-15.45985933768522,126.97654463017471,A,A,1
F,Other,Heterosexual,B,-45.175475079773555,-35.24917055074936,A,D,1
Female,Other,Homosexual,D,-14.036939348134258,-188.15126834977957,C,E,1
F,Brazil,Other,A,-190.2721291679264,-225.8171836415693,E,C,1
Female,Other,Homosexual,B,54.56817916497104,133.3372588910298,A,E,1
M,China,Bisexual,B,-34.06136328067185,-195.3444056196089,D,B,0
M,UK,Other,E,108.63289262290688,70.8853312167646,E,D,1
F,Other,Bisexual,D,-51.210522862896035,-11.928199338917956,A,B,0
Other,India,Homosexual,C,-224.5745771031848,-96.74570026832863,E,C,0
Other,Other,Heterosexual,B,23.658656445555653,200.15894551917967,C,A,0
Other,China,Heterosexual,A,-89.06458225758051,33.459470579214276,A,B,0
Non-binary,India,Heterosexual,B,14.464502112406363,46.64557507012293,D,B,1
Other,Brazil,Heterosexual,E,-39.78257893929996,-105.85144559885566,B,E,1
Non-binary,India,Homosexual,D,131.9013345386691,56.07056754931482,A,E,0
F,India,Other,C,-28.80767843063335,96.61737773746859,C,A,0
Male,Germany,Bisexual,A,223.9599237303533,48.164028784262705,B,C,1
Other,US,Heterosexual,B,53.86109748945411,148.16027284242,A,B,0
F,US,Other,E,-226.4864009608122,-54.51352752894203,B,D,0
Other,India,Heterosexual,C,68.76028564938754,-152.32288018200438,E,A,1
M,Brazil,Bisexual,D,53.396802477907045,-4.812607101344034,D,C,0
M,India,Other,A,-166.11196678146928,-19.9389949229522,E,A,1
Male,Brazil,Homosexual,C,-77.25061455421617,-117.59814144082283,E,A,1
Female,Brazil,Bisexual,E,-65.6638882446786,-127.96330056447631,D,C,1
F,Mexico,Heterosexual,B,-107.45475204212967,-20.329861505404363,B,A,1
Other,Brazil,Heterosexual,B,-24.10677322325054,169.43455040050344,D,E,1
F,China,Other,E,57.80356635420165,-318.5140952800098,A,E,0
Female,Germany,Heterosexual,D,-62.37307743914694,-111.37060876763051,C,C,1
Female,Brazil,Bisexual,A,25.930302030353264,-57.91217203852358,B,E,1
Male,Germany,Heterosexual,C,162.40561413442086,69.56500326527629,A,E,0
Female,Brazil,Other,D,-117.34925960142719,-86.14207125637083,B,B,1
Female,India,Heterosexual,D,-44.325697095830954,-49.6303356564581,C,C,0
Female,China,Homosexual,C,58.93382951860438,-113.84445421072978,E,A,1
Other,US,Bisexual,C,41.151735040816014,18.930101771443134,A,D,0
Male,India,Bisexual,D,123.89980917407408,5.354516424595468,B,D,0
F,Mexico,Bisexual,C,-4.8504664419409105,36.586570074429034,E,D,1
Other,Brazil,Bisexual,C,38.23707844659345,-17.805631268672244,A,C,1
Female,India,Other,D,-47.39188400227265,10.185880079791874,C,B,0
F,Brazil,Bisexual,E,0.5003955723914312,25.392080329964223,A,B,0
Non-binary,UK,Bisexual,B,168.0378913240633,6.401159584772047,B,B,0
F,Other,Other,A,79.34648094088483,-211.60865179010747,A,E,1
Male,Mexico,Bisexual,D,-30.251897262685624,41.71487296777781,C,E,0
Male,US,Other,E,5.46719857957619,57.68557426790284,D,B,0
Female,India,Other,A,-105.26781743273648,32.846909040534314,C,D,1
Non-binary,India,Heterosexual,C,191.25772974815746,128.50399043728692,A,C,1
M,Brazil,Heterosexual,C,-76.30917203188051,125.53951273142452,D,B,0
Other,Germany,Other,C,35.57026467708705,-70.89761082044525,C,A,0
F,China,Heterosexual,B,154.87794640150656,-80.56297882288328,C,E,1
Non-binary,Other,Homosexual,B,186.9978742291569,-25.639453857281325,B,A,1
Non-binary,Other,Other,A,-73.89535361991409,135.2182840182599,A,E,1
F,Other,Homosexual,B,169.05857177544493,-111.42035042726049,A,B,0
Female,UK,Bisexual,A,-102.80769867048016,24.439295254654176,E,E,0
M,Brazil,Homosexual,B,55.13058452723452,-105.2705412746475,B,B,1
Female,Mexico,Bisexual,B,-46.64961287057121,22.10973744896803,B,B,1
F,US,Heterosexual,B,-13.222756469609559,-76.3554588732704,E,A,1
F,UK,Heterosexual,B,76.7755618070889,-43.517399532435945,C,E,1
Female,Mexico,Other,B,-112.92065718060186,178.88697379267833,E,B,1
M,India,Other,D,-86.36101684323654,12.42163622320677,C,D,0
Male,US,Other,E,-123.78548010979938,46.212468861390256,A,A,1
M,Mexico,Other,D,93.34162085682469,176.83569621317545,D,E,0
Male,Mexico,Other,C,46.79039590708559,80.24339072475723,A,C,1
Female,India,Heterosexual,E,-73.03757888078759,-0.9518170001273064,A,A,0
M,US,Heterosexual,B,-50.033018681763494,103.2156596265338,A,C,1
F,US,Other,D,72.39589117174339,-62.93126494281198,E,A,0
Female,India,Bisexual,D,89.46065444851186,-86.55061019273701,A,B,0
Other,Germany,Heterosexual,A,66.7309704008828,92.3094080543906,C,C,0
Non-binary,Mexico,Homosexual,A,39.99385360685049,-35.848336395537444,C,A,0
F,Brazil,Homosexual,A,82.66699080249809,-112.75556459708382,B,B,1
Non-binary,Germany,Other,C,102.10872673109321,-256.2538005562645,A,E,0
Non-binary,China,Homosexual,B,94.9139828570999,69.58601889483846,A,B,1
F,Mexico,Homosexual,B,61.09063870497149,-238.63592271845798,C,B,0
Other,Other,Other,C,-91.17643258229919,16.943059392775755,C,D,1
Female,Brazil,Other,D,-24.86614430860786,24.1744398922218,B,C,0
F,Other,Homosexual,D,-34.33428377031269,90.3719623779905,B,E,1
F,Brazil,Homosexual,E,-171.9664178926717,-30.62487485426148,C,E,0
M,Brazil,Bisexual,E,-3.7962781623437394,-74.51537359039338,A,E,0
F,Mexico,Other,C,-59.18657859115951,171.45717501163818,D,D,0
Male,India,Other,E,62.60902590128293,-74.14636597047193,A,A,1
Other,US,Other,C,-71.3021122271669,51.12073459353192,C,A,0
M,Brazil,Other,D,-110.55362401540849,38.000736209854495,C,C,1
Male,US,Homosexual,E,-185.4050398856014,44.107663065723,A,A,1
Female,China,Heterosexual,D,138.30627031331645,6.114127902125805,C,C,1
M,Brazil,Other,A,49.48094975894144,-162.68596797564362,A,A,0
M,Other,Heterosexual,E,-182.86504313921662,-82.5524957589467,D,E,0
Male,India,Homosexual,B,-190.85745947425474,163.85436081630488,D,A,0
Female,US,Bisexual,B,-23.923076787630336,96.37914303561008,A,C,1
F,Germany,Homosexual,B,-137.19174622527225,-114.00349692068555,C,C,1
Female,China,Homosexual,D,273.56747347696074,23.510112340970842,A,D,1
M,Brazil,Homosexual,A,298.26537520292874,-118.05693361602827,E,D,1
Non-binary,Other,Bisexual,A,-23.861390853716237,-21.53108756684516,E,A,1
Non-binary,US,Heterosexual,E,-11.989578486778395,40.299608245653005,A,E,0
Male,Germany,Bisexual,E,145.61662227749588,-10.1355822650968,A,D,0
F,Germany,Homosexual,D,-82.5497791265613,-59.80835293901894,C,A,0
Non-binary,UK,Homosexual,B,-67.86632288651381,157.8093745691801,A,A,1
M,US,Bisexual,E,84.17112943797335,-112.03011417520227,C,D,0
F,China,Homosexual,D,139.44916663910465,-119.38875698776903,B,A,1
M,China,Heterosexual,E,138.22891094801398,-26.967892557316432,C,E,0
M,India,Homosexual,D,-96.77404406786798,121.60081442241841,C,C,0
F,US,Bisexual,B,196.50433209097108,6.886292941638822,E,B,1
F,China,Bisexual,B,31.199033126343924,-47.35775860585628,D,B,0
M,Mexico,Other,E,-53.948049518565476,63.677579187781916,D,D,1
Female,India,Homosexual,A,132.47928093445068,-222.10535236864683,E,B,0
F,US,Homosexual,A,-28.80221041105972,-37.25066741651099,E,D,1
Non-binary,Germany,Homosexual,B,-138.70406823106993,-98.87213408209465,C,D,1
Other,Other,Bisexual,E,-102.4087630987033,-0.03061708705365937,B,A,0
F,Brazil,Homosexual,E,-123.97521450057745,9.380263323041135,C,E,0
Other,Other,Heterosexual,E,191.44055999636745,-87.72756517011572,C,D,1
M,UK,Homosexual,E,-138.47028815230783,-11.188636319795028,E,B,1
M,Mexico,Other,B,-20.45961440962821,85.87018503201156,A,B,0
Female,Germany,Bisexual,C,84.06323010036081,126.2012777147395,E,A,0
Female,US,Bisexual,C,-100.39879418152917,154.3494370628665,A,D,1
M,China,Homosexual,B,-126.82092882946661,22.8054488377747,A,B,0
M,Brazil,Other,A,176.41896394108588,114.57992285148777,E,A,1
Non-binary,UK,Heterosexual,A,109.47451002287801,-7.115406821415848,D,E,1
M,Mexico,Other,D,-78.12678924626007,84.15783034515081,C,B,1
Male,China,Other,D,90.60205369867397,-160.32735097988862,D,E,0
M,UK,Homosexual,E,-59.97180506838101,-87.13865234049729,C,E,1
Other,Mexico,Heterosexual,E,-134.00603890324703,81.17074945163365,D,D,1
F,UK,Heterosexual,B,239.56466418549246,46.65723047952775,C,D,0
Female,Germany,Other,A,-6.592943813458203,-143.51888674880558,D,C,0
Male,US,Heterosexual,A,-11.646748842490686,-76.8471059956971,A,A,0
Female,UK,Homosexual,E,-7.678687454819798,-82.70304840900825,E,B,1
Male,Other,Heterosexual,B,-55.69812275149608,65.82240467352788,D,D,1
Male,Brazil,Homosexual,A,212.76628890630374,-235.4189677875155,E,D,0
M,UK,Heterosexual,A,24.256988457659208,24.851720299350994,A,A,0
Male,UK,Bisexual,B,-107.73485828433769,-30.71193465054173,C,B,0
Male,Mexico,Heterosexual,A,-4.595975417903915,72.05982368169893,A,A,1
Other,Brazil,Homosexual,B,41.44150017075706,48.23953834777397,E,B,1
M,China,Other,B,-34.3841120571238,-18.148286219025408,B,B,0
M,US,Heterosexual,E,-115.28941300686495,165.6859675542162,C,E,1
M,Mexico,Other,D,-172.27031041523034,-138.60992515777616,B,A,0
Male,Germany,Heterosexual,C,151.4904878026531,-219.01553921179166,E,D,0
F,India,Other,A,13.753108273462743,163.0641833111232,B,A,0
Male,Mexico,Heterosexual,A,-33.9928312059911,-49.94007132507489,C,A,1
Other,Other,Homosexual,B,148.90258528197663,-104.66847371025685,B,E,1
M,Brazil,Heterosexual,A,-93.74136791080792,-48.53818440710058,B,B,1
Male,UK,Bisexual,B,178.19754769228194,10.686555001118487,C,E,1
Male,China,Homosexual,D,-213.54645346469695,131.2189798238544,C,C,1
Non-binary,China,Heterosexual,B,47.72860370364778,-303.911979782345,A,C,0
Female,Other,Other,B,111.08136184675277,146.5550943563468,D,A,1
Non-binary,Mexico,Other,B,-17.61902811326223,-45.5620787316623,B,A,0
Non-binary,Mexico,Homosexual,A,-78.26652454776257,-68.67771407938775,D,A,0
Male,Germany,Homosexual,C,128.80645082670853,25.0020384633553,A,D,0
Other,Germany,Heterosexual,E,14.629877963041714,40.88596430972963,D,D,1
Non-binary,India,Bisexual,B,-5.652670227706984,111.76112799596693,D,B,1
Other,Brazil,Other,D,-81.99930944083903,-26.881038780266476,C,A,0
M,Brazil,Heterosexual,D,253.73215237461432,-158.1142272722468,B,A,0
Other,Mexico,Homosexual,C,-63.238650575700106,58.82587936071778,E,A,1
F,Brazil,Heterosexual,E,-158.2758291667352,49.07392110853209,C,A,1
Male,UK,Bisexual,B,195.31939643427606,132.22793914532457,D,C,1
Non-binary,Other,Heterosexual,C,-123.36273023472155,-55.24764600768383,D,C,0
Female,Mexico,Heterosexual,C,33.04563365438632,-25.609170343360194,B,D,0
Other,China,Heterosexual,C,70.19994583769329,-72.49616976819847,C,B,0
Male,US,Homosexual,E,12.362758569937332,-111.7179828388947,C,B,1
Female,Brazil,Other,D,82.25638710716295,73.34076211913167,E,B,1
Female,China,Homosexual,C,138.11939428481662,-17.330027371368516,B,E,1
Female,India,Homosexual,C,215.24157416482782,152.2815562386981,D,B,1
Female,Germany,Heterosexual,E,29.395212572289513,-55.57774228679511,C,E,1
Other,Mexico,Homosexual,D,-99.00015742041126,-53.98057784219606,A,A,1
F,Other,Bisexual,A,63.30373909461292,-48.302109432175264,B,E,0
Female,Brazil,Other,A,-69.63359481458433,97.45411111988375,E,A,1
F,Other,Heterosexual,C,25.722375994692236,-4.5824636800634035,E,A,0
