veteran,country,RACE,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Veteran,Mexico,Asian,Bisexual,B,-54.38595487136464,A,178.15961466821406,D,100.16135709486053,71.61478261898804,-106.32726213450631,27.514093016023956,C,C,144.8155596517867,A,D,C,D,-17.80127589585913,0
No,UK,Black,Heterosexual,B,218.32140105159095,C,-26.809799230034837,D,103.19969507139453,-86.5496150131827,-66.80239550196818,112.85310549016383,D,E,4.233506452038268,A,C,B,D,-144.26276930422844,1
Veteran,China,White,Heterosexual,B,-188.147026368092,C,-60.95942344453243,E,-0.09381582008989679,179.15974482697465,-62.00465328087156,40.04454880468135,A,C,77.0044017465413,D,A,B,A,100.93336786687381,0
No,US,Asian,Other,C,-83.55993003686397,D,-31.47379125165467,D,155.17718415497737,-85.11771182584883,162.64577194983326,34.89187588955378,D,D,1.441581692987937,B,D,E,A,-178.16621117673043,0
Non-Veteran,Mexico,Other,Other,D,105.75605267261517,C,-72.2439356786201,C,4.4370872135753805,63.30381207354353,109.70195461282712,-94.19802937265607,A,B,-5.018964699434499,B,C,D,D,-5.7321324744386715,1
Yes,Mexico,African American,Other,B,78.23629853892372,D,-69.78974034256794,D,76.42370003194834,-61.425042924229224,-131.45290946866902,-60.28891041643908,C,D,123.81605688618076,A,B,E,B,-99.47492588962895,0
Veteran,Mexico,African American,Other,D,44.58793318156484,E,-68.24897118905304,E,18.68848473251217,-175.48642482008879,-56.03472473996902,-18.77970329395655,D,A,36.66996770935809,D,B,E,D,96.25650585288909,0
Veteran,Mexico,Asian,Other,E,-23.357194836781254,B,133.91942852659471,E,-19.6240504799664,29.933945175795927,29.59490181857356,165.36371932608012,E,D,160.4133814184302,B,D,C,C,-99.5030159838613,0
No,China,Hispanic,Homosexual,C,77.97089083293362,B,-87.15242423760422,A,-108.86418122532602,-132.19087370817076,-82.5290230187795,48.305912097287084,D,B,21.47264369518292,E,E,D,A,204.10381586105837,0
Veteran,Germany,Other,Homosexual,C,15.780570269394333,D,25.024322992959014,B,9.06800348189753,-67.16821860354813,79.5285883379113,7.810865943168754,E,C,-97.15297399965415,A,E,E,B,-109.40851742975548,1
Veteran,Other,Hispanic,Other,B,150.24845591452805,D,-34.277072026845104,C,109.79400970505928,9.590619324288442,22.987291824984226,1.2757426977603221,D,B,-22.05173828591733,B,E,B,D,15.872403161254647,1
Non-Veteran,Other,African American,Heterosexual,D,-69.23913726630633,B,36.60036951258454,A,178.38107401376828,-215.50879022878036,79.1569504527391,-32.49708288317751,D,D,-167.22555248003533,D,B,A,B,-119.48101423135216,1
Yes,India,African American,Other,E,47.59788335450453,E,-133.3071908311723,B,-62.106244012366616,-104.37874366740803,-41.851709697721766,-96.14737689607846,A,A,-102.15387256354296,E,A,C,A,-121.86338676558555,0
No,China,Asian,Bisexual,E,-79.28485408432078,E,-27.182752475395215,C,129.24404042623357,31.08225126827005,26.74942777138337,-28.05501516246718,E,B,73.63737447558984,D,C,B,A,36.214602185439745,1
No,US,Black,Other,E,125.9419837841061,B,-48.21387413097591,B,-63.32038196894517,-70.91366196595564,-35.970756864378,-4.766498294296096,C,D,-73.86124819085792,A,A,A,A,91.7376700269877,1
Yes,India,White,Heterosexual,D,-32.78812092249115,E,-101.04672258306644,E,153.67172334542914,-146.24120756679645,-140.6259660975633,108.03082753383558,C,E,-0.6223120382692544,E,D,C,B,-58.279786330332804,1
Yes,Brazil,Other,Homosexual,A,-71.33461925442694,C,21.238230730952015,D,-56.357623863073634,-65.66955421411723,-168.27728328494922,55.85786389652267,C,A,9.694521366806047,E,D,A,C,-174.29000123635655,1
Non-Veteran,Other,Hispanic,Heterosexual,B,-102.05257820766013,B,-37.198085499133114,E,45.380581795396594,157.4445847687314,-33.674008112922564,-19.752722152503523,C,D,-36.63923690023212,D,D,B,D,75.33686999223374,1
No,US,Asian,Homosexual,E,-140.57613886140015,A,-80.53464319351329,A,14.558788189169872,2.72534938736947,-182.76197377221342,-73.86867959071839,E,C,157.33638398616097,C,A,D,B,75.70185398706103,0
Non-Veteran,India,Hispanic,Bisexual,A,115.86452701619999,B,122.38794051120516,B,46.44502343595586,26.58065024475591,37.4172866509993,-32.00756687799289,A,A,-129.0117641510884,E,D,B,C,-46.745122852499925,1
Yes,Brazil,White,Bisexual,C,-86.39389481965189,B,-181.65301342727312,D,114.34347412294181,46.58404114277388,11.267232489845695,-176.14730421299308,A,D,-47.20437115747981,C,E,E,C,-184.48702866614795,1
Yes,US,Other,Bisexual,D,-21.948013391746716,E,54.328479904974195,B,-95.10163431839068,-14.97752773006414,121.70637091027758,122.03173782923018,C,C,60.78485593637283,D,C,E,C,-68.08539292523535,0
Yes,Mexico,Other,Bisexual,E,-20.4281339474627,E,-120.2404033033412,D,-57.62985570405827,-67.12625497304809,113.89458270655295,-60.770542996881275,C,A,-74.336603859126,A,B,C,E,-15.17745006767425,0
No,Brazil,Asian,Bisexual,B,-26.788661900715923,A,20.088013494239505,C,186.4521774847505,212.11510335843852,-7.182815108554682,65.23271065693183,B,C,-123.21081693108522,C,C,D,C,-160.35355448741166,1
Non-Veteran,US,Other,Other,C,139.13357667492986,A,-146.41777763495398,D,-68.38562681689159,-95.37374230887798,-50.043489442048724,-19.090992703322907,B,A,-111.51676902295632,C,B,D,B,-97.06425366511449,1
Veteran,Germany,African American,Heterosexual,A,-42.937097087648695,E,133.72849178505734,C,-159.7787390517863,-31.85759367617206,196.37706362455435,123.40353641646978,C,A,-174.40091440612426,C,B,C,C,-34.89135596346667,0
Non-Veteran,Mexico,Other,Homosexual,A,-60.38941761590208,A,17.42962041194881,B,-9.78224613332994,-121.72355718351011,129.71014569907595,-2.691613697512156,A,D,60.63651904558461,E,D,B,E,-105.38476623822079,1
Non-Veteran,Mexico,Hispanic,Heterosexual,D,-90.81422757936977,B,134.4832967005738,A,-205.70119431810065,77.89013229931754,-60.855437659822286,-26.73044583188761,E,C,-11.561149974688727,A,E,D,E,-167.27884015984458,1
Veteran,Brazil,Black,Homosexual,E,-69.41211586733246,D,192.4619908707384,C,12.143609679845671,17.11583600937166,-21.110096326543154,74.62072203855423,A,D,6.4048451963133,A,B,D,A,111.43426338268311,0
Veteran,Germany,Asian,Heterosexual,B,111.45727711725858,B,155.74528296297856,B,-79.61927724330438,-77.48448856282306,-30.734286759441314,20.198822479427893,D,B,102.74764005428429,B,C,E,A,-37.65538119478257,0
Yes,Brazil,Hispanic,Bisexual,D,-108.47679048408703,D,24.749948021461115,B,-64.84367860359922,-113.03429320519756,29.247660243591678,-47.523347225855446,C,D,-30.104509368002557,D,A,B,A,-20.917075043957002,1
Yes,Mexico,White,Heterosexual,D,-77.45743900552937,C,31.60036224736163,A,-70.07741068336469,-49.81207646683539,-167.4973803706511,163.53204271731286,E,C,-105.50751736585569,B,B,A,A,-114.15005745686288,1
Non-Veteran,India,African American,Other,A,236.52599400861214,B,-7.677569463099807,D,48.477780648702726,-229.24601950066892,-119.64928927294854,-81.54923062119377,B,E,2.3430835678154054,A,A,B,A,99.58111558703708,0
Non-Veteran,UK,White,Bisexual,A,-58.0343645253523,D,-63.42786771082237,A,66.3177770616873,46.825604936385254,-19.007229986290152,74.73068385252574,D,A,-97.13406201723707,B,A,B,A,-12.865102479726431,0
No,Other,African American,Heterosexual,A,145.90875157961477,E,-78.84648488809486,D,-26.931399041494547,-75.07977981378397,7.8092212325416535,-32.33196094279194,A,D,-18.878027159923253,C,C,D,D,104.19540181867673,0
No,UK,Other,Heterosexual,D,-98.86637874542443,A,-68.34252305008735,D,28.181123687267924,-130.96068288006572,3.754968297779737,-155.7981462700293,D,D,89.04884650223653,E,A,C,A,37.939300961178354,1
No,US,Black,Other,D,-32.14695407123745,E,84.1218268365757,B,-4.198039060744232,127.62400495311599,-208.0952442604032,56.12640065644447,E,D,144.6383513508373,A,C,B,C,144.01428377054629,0
Non-Veteran,Germany,Asian,Heterosexual,D,39.63595577078329,E,-76.70003709026916,E,34.60537705074974,23.01127003920744,-245.11740327030526,-129.5515655515536,E,D,-73.08415439877407,D,C,E,D,86.55693115663242,0
No,Brazil,Other,Heterosexual,E,-31.635118983477888,A,-98.71310586352723,A,-12.204430463504895,-11.320548740970667,138.4470742296232,-108.44884385422321,A,E,165.76048376896867,D,B,C,D,138.91427656584548,0
Non-Veteran,China,Hispanic,Heterosexual,C,-32.90268906450516,E,-130.50504771737965,B,-53.55651814240782,64.3260968330584,-17.66396297921429,-95.21210938608303,A,E,-80.53463173624992,E,C,E,C,-172.76563080638368,0
Non-Veteran,India,Hispanic,Homosexual,C,-115.61092158809336,D,117.98259158039923,A,46.74856222489152,-176.14732667488758,48.49281194032036,-138.31058670155255,B,A,17.194429869264436,A,C,D,C,84.93930705486008,0
Non-Veteran,UK,Black,Bisexual,A,-97.71192774922567,C,-109.47652786595174,E,52.687378931360044,0.3617961275090289,14.275298860387947,-133.73241323943063,B,B,-79.86669547390994,D,D,D,D,-14.684612296211391,1
Yes,US,Hispanic,Other,B,152.1913222869195,D,157.78616264012834,C,33.8028103531412,28.83928497774712,60.33417221003147,37.98823622690069,C,C,151.25324059365042,C,A,D,B,0.3201184455273744,0
Non-Veteran,Brazil,Other,Bisexual,E,58.67231093632952,B,-131.13391175142976,A,-57.253565771334195,-170.83476378855394,-65.90751348799472,-25.7685274736075,B,C,116.11535688729026,C,E,C,B,-133.64209409814995,1
Veteran,US,Black,Bisexual,B,152.9537910426273,B,39.7708068350569,B,-122.39810621613474,-148.26477435236637,40.37342306870889,37.46430035016343,C,A,39.24317661656232,D,A,D,E,147.4289904158802,1
Non-Veteran,US,White,Homosexual,D,148.8068172218231,E,-86.83450189153669,A,58.67022824385394,-111.42662203520113,76.8160157295418,28.65946154640589,C,C,-58.88860772562513,D,B,B,A,125.18532104196996,1
Yes,Germany,Other,Bisexual,E,-37.37990428043074,A,56.133709889809325,C,-83.34754225250408,-52.87860689098751,-26.98248532055824,-128.66867343680715,D,D,177.00983155293494,E,B,B,B,-14.965740718251155,0
Yes,China,Hispanic,Homosexual,A,26.74782647837894,B,-62.83743819602292,C,25.68649084049553,253.58480512467239,63.86853512912054,-161.16086289120963,B,D,-185.47032361945716,A,A,C,E,88.86686374003928,0
Veteran,UK,Black,Heterosexual,A,51.56374133300376,B,57.632458076816874,D,69.79926990747583,52.19715603540776,36.60894902406575,-60.359083151803304,D,B,-103.53121196893072,B,B,C,D,167.3709670418228,1
Veteran,India,Asian,Homosexual,D,-72.98483449887755,B,-72.44113697587512,A,-39.65337359301908,92.92127439859857,-50.918145875094154,-90.41952223999418,B,A,44.928122377186014,D,D,C,D,-81.89854624536453,1
Non-Veteran,Brazil,Asian,Other,B,28.585046730285807,D,-85.467355205009,E,-69.763222876468,-198.19495761201088,42.87214429896592,-30.061273095929426,B,B,-292.3739379496013,A,C,C,E,-15.805530010384658,0
Veteran,Brazil,Black,Bisexual,A,102.62813674659779,B,45.19549038229114,D,108.97729026363115,-72.41571845775313,32.016690648150345,8.141262578326456,C,E,7.364909745122665,C,D,C,D,-133.04101553109538,0
No,Germany,Asian,Bisexual,A,35.83400773011469,D,-14.18526977276207,D,-31.439089517912578,155.41959842361263,-165.4640451880489,49.993346786452065,E,E,44.81746460258248,D,C,C,A,58.14469337701355,0
Veteran,Brazil,Asian,Heterosexual,C,28.853871480838784,D,-33.19766668006622,D,144.2403125019271,46.70713341580569,-23.773983567093634,0.23349727356080527,B,E,7.845808901153547,C,A,C,A,42.73885373784269,1
Yes,US,Hispanic,Bisexual,B,81.34718993222528,A,-44.926155164061505,B,98.10435585802458,77.90193583006231,-129.96710300637346,-120.93344090455571,D,A,-17.955913285133438,E,C,D,C,-20.64522068568476,0
Non-Veteran,Brazil,African American,Bisexual,C,-117.57666008655782,B,-3.701702982348022,B,-14.488597512849397,67.68926853611872,68.14599067346741,-40.24502192240881,A,D,-116.83575045916177,E,A,A,E,-155.17116649380333,0
Veteran,UK,White,Bisexual,E,-54.99343666052413,D,-85.00953522738753,C,46.69448491468385,-10.898785853249924,-34.133055338295165,-18.35526449127612,B,A,-12.232133217391276,D,A,B,E,-41.005468101199476,0
No,UK,White,Bisexual,E,11.959875252102622,B,15.69830283111158,E,70.69128803300268,-53.080726373391954,1.9108178650699428,-0.6869397611564357,C,B,135.71572502150008,E,D,E,E,-25.116087107717927,1
Yes,China,White,Homosexual,E,7.320802050155439,C,24.882870515489017,C,34.77839840901786,112.22235695331022,66.02472219226941,0.19292986423384506,D,C,137.86014006183484,D,E,A,A,61.77633626088135,0
Veteran,US,Asian,Heterosexual,A,-92.90568942919177,A,110.90447117349589,D,-109.16909635709895,-46.34529995259573,73.27127524903305,-21.603874763190582,E,C,213.19472717962117,C,E,C,E,-219.82718816507557,0
No,China,Other,Bisexual,B,-8.750275563398244,A,9.321001679664018,E,-25.400314985805018,-23.14569142156256,25.086027559231578,-59.659722810361735,A,D,-63.90842348187803,A,D,D,B,165.8702886523558,0
Non-Veteran,Germany,Black,Bisexual,E,88.51926214513118,A,67.28143151143404,D,47.67012610113217,180.1838048615739,85.77218693063357,-92.6944699705503,A,A,13.047961140276435,A,A,B,A,8.627906201201856,0
Veteran,UK,Asian,Heterosexual,E,12.066062560857837,C,75.02290532232277,A,64.24255762238623,-62.49955973368869,19.93328701493041,30.658139632805387,A,D,164.8907373166825,D,B,E,D,-47.57344549385472,0
No,China,White,Homosexual,C,-118.21290609535278,C,-137.34857816972323,D,-22.41008296427435,5.503873997352733,-14.589370435380225,-16.3061565461144,D,A,-2.6555620521635555,E,C,B,E,64.29447329244803,1
Non-Veteran,China,Black,Heterosexual,B,-72.80047786669994,E,114.80015863368087,C,23.60595152032371,-45.900458425445976,-99.52497110053771,-105.68302318431435,A,B,-34.338612374700126,E,B,C,C,35.168612524255565,0
Non-Veteran,US,White,Homosexual,E,130.29201384096748,B,-335.6265812879644,E,164.50934937554103,-72.68345039695294,-52.97695190190497,19.12849076848337,A,D,65.94790619749877,C,D,D,B,65.50882009735429,1
Yes,Germany,Asian,Bisexual,C,-64.02503823837158,A,-196.25652493765605,C,-40.788080508897586,18.172788836673128,-175.61313798286096,32.34700395601372,D,C,-113.12596262091492,D,A,A,D,85.6621094498976,1
Yes,China,Other,Bisexual,C,96.44377215265217,A,-150.3391254159331,E,18.109193253943488,74.18529074932181,-95.59767402204626,-186.77395342956066,D,E,40.28410016818043,E,D,B,A,-40.0044280131438,0
Non-Veteran,India,Black,Heterosexual,D,-91.32335375863929,C,-183.08397651881586,E,-100.20943505631361,52.79014856473461,6.512364692761922,-103.56847298401412,C,A,129.16122194187773,A,A,D,A,4.982511082118501,0
Yes,Mexico,Hispanic,Heterosexual,B,-71.21519924370277,A,0.08837542575907237,A,-138.96825933771345,-28.27161996605763,-13.389317579957064,-3.9918778064771248,A,A,-104.86268182395865,A,A,C,D,-132.32618209956135,0
Veteran,China,Hispanic,Other,A,17.845904633633968,B,-71.17476945868974,C,-180.41941339747322,46.5463344717651,-98.25185818923653,14.74227079032663,A,A,189.54741409603247,E,E,D,B,13.75504817504317,0
Non-Veteran,Other,African American,Homosexual,E,-38.27294133186402,C,-30.34766914012874,D,6.890978412790074,15.016486768318405,-196.03611988343127,-85.25668915084256,C,A,68.87624737398392,C,B,E,C,-22.682761280747293,0
Yes,UK,White,Other,B,0.0011270118064673439,B,-33.713886482013024,A,33.682909575162235,-109.72940580214016,0.04648012312057943,-48.07809325240534,D,E,-109.29110870893814,D,E,B,B,90.24998258782546,1
Veteran,UK,Asian,Heterosexual,B,4.123031064974772,C,36.48637322194104,D,77.2075779462285,25.266780263815107,-14.698982595020901,117.62430660151817,D,A,-48.087066464155356,B,C,C,D,-80.90718336233269,0
No,Mexico,Black,Bisexual,B,-86.4763656940863,A,-4.314040010062406,E,12.883870393892632,-105.35952218177462,-96.79096438421104,-58.668210504116495,A,D,7.6121635558468475,D,B,A,B,-15.277555371260245,1
Non-Veteran,UK,Hispanic,Homosexual,E,-5.509180672413527,E,-105.56636507646905,D,-67.58566859496888,-40.22849592731063,-19.54277406704959,2.5441778629761416,E,B,-46.66126990858886,E,A,D,C,-107.5853173307193,1
No,US,White,Homosexual,B,114.28940545442583,D,143.24341170717386,B,95.1893119830406,102.35210644946666,-5.2452368784774395,25.400422937677757,D,A,59.48937694811891,D,C,E,D,-3.8829114834113607,1
Yes,Brazil,Other,Homosexual,B,-15.44125126546311,E,-59.60432036168849,B,56.9875118242977,-157.41571460060732,19.69575935842394,23.300733672732484,E,C,64.64609313142215,B,A,A,B,23.222374673290773,0
Non-Veteran,Mexico,Hispanic,Other,B,-35.598420130395496,A,0.47376270117452424,C,116.80003463513494,89.28308252611127,-79.12506594988383,-130.95191467251394,B,D,-219.53596499561922,B,B,E,D,-57.14687683035644,0
Yes,Germany,Hispanic,Other,A,-32.417008344509334,A,169.5519331529062,A,-137.92062437076663,-37.82441835455542,-47.390793404900734,45.613661295628404,A,B,-75.46757777916257,D,C,D,D,-31.199092209730527,1
No,China,African American,Other,B,-157.8897180158648,A,-113.26047567990862,C,151.68412552028573,-41.840217123946424,-143.1366385000564,128.6677781143607,E,B,113.49016390910636,A,B,A,D,-64.58393208431093,0
Veteran,Brazil,White,Homosexual,C,-105.90164938129432,A,78.95318951035736,A,45.13699189825297,36.11834954024351,109.73308628036547,-168.92913801931599,A,D,-255.82284868683925,E,C,D,C,27.624896285503425,0
Yes,US,Asian,Heterosexual,D,111.67652498975504,E,105.94168388510387,D,-113.41762842668055,55.329008311135155,-64.74224597246622,-218.50025732759204,D,D,35.357640832505524,A,A,E,A,77.76169599245014,0
Yes,Other,White,Other,C,-40.40969580077809,D,21.587024026467493,C,-13.032156993239713,-106.00932297449594,35.929585970259694,-56.45619977673536,B,C,-109.4684491864048,E,E,B,B,15.626507867919523,1
Yes,UK,Black,Other,D,-99.43991833117734,C,127.05500570362251,D,-118.2415463715494,-12.949203865898765,9.060491878238459,-182.67222510692832,C,E,13.056885112902586,C,C,D,E,-182.13774201097758,0
No,Other,Asian,Heterosexual,C,35.81098087256583,C,-132.58617651468566,D,77.42609723089801,-103.921872854895,33.02084425955293,6.017185760210427,B,B,124.76642522069542,B,A,C,C,-22.640100877881597,0
Non-Veteran,Mexico,African American,Heterosexual,E,41.050938224737656,D,74.28981997436298,B,108.26804936021166,121.17292089999911,97.11216931055152,-232.8309138446401,A,E,-9.820475020278115,E,C,C,A,67.27112550460936,0
No,US,Asian,Bisexual,E,-55.16618683461431,E,149.88217611397255,A,120.9814075521886,37.541088630383626,2.2088861578841135,-87.94844606557783,A,D,109.94336044670845,B,A,D,C,-231.19463916378962,1
No,Brazil,Black,Other,A,-10.342553994435658,A,-69.82671449238174,C,0.15151208439298744,-72.56997821890197,-35.053040750638345,79.33891314289258,B,E,-8.133768483759166,E,E,E,A,40.18964011818254,0
No,Other,African American,Bisexual,B,-1.944782156370569,D,-66.4320623437799,E,30.653870457467768,84.14547443910561,45.9702360438146,43.8029285994411,C,E,122.52512133427491,A,B,D,A,99.24788870024621,0
Non-Veteran,Mexico,Other,Homosexual,E,-126.33722886794494,A,38.68306329284718,D,-31.03605403376106,72.08497101623188,62.31171372636383,26.45464881758145,E,C,-160.39351115711693,B,D,D,C,-101.30491465195612,1
Non-Veteran,Mexico,Asian,Bisexual,B,-113.30181447867531,D,62.230437945528074,D,-95.25393385712279,-50.29776362174562,-22.304709980768315,-82.59927997606206,C,C,-71.1113952433039,B,B,B,E,-161.72791206338903,0
