married,disability,religion,ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Single,Physical,Other,White,43.08014019078355,-44.915746034785606,131.30648937923587,-20.62289458686918,-141.2454303023771,B,93.67401650257095,E,A,21.63069135268574,E,0
Married,No,Muslim,White,134.7825967772567,38.37456731249757,2.0956601533996384,-51.71448836078953,-12.109277754149367,C,-41.55416937807994,E,D,7.222986343745655,A,0
Widowed,None,None,White,-96.01755721849699,-52.349972123062685,104.54822142410802,-165.24286082448606,51.197150699059904,A,-61.75916302953812,C,D,-57.40404521771671,E,0
Married,Both,Hindu,African American,91.91495064180171,25.802431572348393,52.8744773928877,-8.833245832804609,-53.28207330250029,C,-56.677738861779225,A,C,31.874221612653546,C,0
Widowed,No,Other,Other,15.788891721476329,42.13691105493925,45.98733131175933,84.13872964056294,54.31646602654836,E,64.22901626872564,A,C,-22.35375012812236,E,0
Widowed,None,Christian,Black,64.70556225109131,-30.827759301750895,-156.27774973018327,35.949668739515275,56.81191840999414,C,49.80795353602162,D,D,-62.82840699452247,B,0
Single,Both,Muslim,Other,-53.22604771134226,-119.75641313100213,36.91422393177579,193.63183495372036,-61.922078365568034,E,44.9787594596994,C,C,5.35241649437776,E,1
Widowed,Mental,Muslim,Asian,-118.66684543115771,116.89502658765554,228.50798232866686,143.2051747632769,-168.3192641299868,C,52.206739063528985,E,D,53.58467435829374,D,1
Married,Physical,Other,Hispanic,68.69921725362313,-42.520612406004034,-153.2593605967791,194.95575179979068,-64.19913403857309,D,2.8715713857789757,A,B,-4.909321920679656,D,1
Widowed,Both,Buddhist,Black,1.0545978798597244,-62.29019686005051,5.777389241766494,16.336720759099766,-57.99871348177113,A,-73.96381943994493,B,D,-126.56142385435312,A,0
Married,Yes,None,African American,-165.90257238955454,-164.66306736668628,-166.6465408314811,197.53751026057293,-98.11662221967065,E,188.80626725522532,B,E,134.655956445954,C,0
Single,No,Other,African American,77.74204866535919,33.67562761395097,-55.56138331426313,19.22423941246404,71.78445651085404,A,-36.05916537690499,E,D,127.49632458676177,E,0
Single,Both,Buddhist,African American,65.01677572442132,-199.59939199021767,-164.3338602103106,-114.02088444709318,34.25168421457695,E,-97.63610843442292,C,D,-111.27842623284603,E,0
Widowed,Physical,Muslim,African American,48.351927398957415,-127.97650373565608,33.135752837268214,-106.41756885088827,22.08976370138964,A,71.0343389842841,D,D,-57.29116133643205,D,0
Single,Yes,Christian,Asian,47.424456992495244,-110.42760639066738,162.68744806453293,86.4561068346117,99.95938546056912,C,-0.10762679274112265,C,A,195.667350216629,A,1
Divorced,Mental,Jewish,Black,-91.3241020718466,-48.39544441361255,30.238028468770622,15.618053972755275,-128.65975020621207,D,-82.39956203980782,D,A,-91.56794357830245,A,1
Single,No,Jewish,White,-25.18857606998383,117.59855649672288,95.76332864192031,-65.62280302430807,106.7105948487598,C,14.665339468586499,D,A,-24.698297401396665,B,0
Married,Physical,Hindu,Asian,-64.93844737961835,84.41665122852963,-55.119743426338616,117.98389919853125,-90.81632934553356,C,13.031431108887531,A,A,101.04616972177718,B,1
Widowed,No,None,Hispanic,4.446205087377568,115.30839744337284,34.176093614490654,-54.8329100315848,-3.279335669384341,B,39.43535305430606,A,C,43.73626537135994,C,1
Single,Yes,Buddhist,Asian,-153.20996348700515,-77.10442749997979,82.7103077631294,-28.159220596414503,73.52023883475619,D,-202.15150421810347,D,E,-82.3062843282952,D,0
Single,No,Muslim,Asian,-51.279651465793485,48.76725541155707,-9.235496706231965,74.30695509637081,-19.129103191714787,B,0.026065327276683377,B,C,20.39014709579826,E,0
Widowed,No,Jewish,Other,-108.81403674024706,-48.947000733263785,89.10946024620986,190.46815058733,-49.621758626547205,C,-105.20424680335128,B,D,31.584383617981786,E,1
Divorced,None,Jewish,Black,5.816362590913075,-89.48347023352048,119.24302689935382,28.507811639561293,-71.66824791879439,C,-193.90238282390212,C,D,111.81148392528495,B,0
Divorced,No,Christian,Other,-51.14400571083033,-88.09710524604274,56.15284018482417,-17.014722689717594,62.75393989338966,E,226.57849312919316,D,C,-27.06585620543647,D,1
Married,Yes,Jewish,Asian,135.03746309818445,-42.86617211492941,122.00158913072445,-24.932158700643875,-3.1727852596394754,E,-106.9808905805488,B,A,-14.724296936703935,B,1
Widowed,No,Muslim,Asian,-29.462832226135628,-200.9138882403946,-83.29816915232757,33.07084854440871,-7.362532557574913,E,-110.74234802795986,E,C,-76.4722701741378,D,1
Widowed,Yes,None,Asian,-34.75128234042204,79.48531221019238,102.59697423838954,65.62836809465317,160.01954457230184,A,12.575223555473197,E,B,54.14593564957483,E,0
Single,Physical,None,Black,114.7979235744565,164.31429266590848,13.418793214915059,-7.437305473575556,102.88606512305847,C,142.63808116913964,A,E,-124.09457502155574,E,0
Married,Both,Jewish,African American,20.57888605970222,90.88600098386283,-12.123465296377208,55.53526487777878,153.56555327814036,A,166.3270809099465,D,A,-231.14131179803374,D,0
Divorced,No,Other,White,-169.01642523370444,-43.44866295446277,102.9811849520086,26.505392170947488,138.34533012644025,E,-3.548790641868256,D,C,86.83143847054677,A,1
Married,Yes,None,Hispanic,-15.112224711771901,-1.6240520738729958,25.501157153083387,63.42604501437512,-63.361455724982996,D,91.68791668149564,C,B,61.72211602968748,C,0
Widowed,No,Other,Other,51.28662670350445,247.28856878543567,-219.67943171046906,92.21033570272873,182.75063515969657,E,-40.45441168700505,E,A,-72.42253934854425,C,0
Single,Physical,Christian,Black,-1.9224801961715412,62.31400373086198,-43.50596876652734,31.32015295870688,70.69717423589445,D,73.5648985090717,A,C,78.46412233504869,B,1
Widowed,Both,Other,Asian,-100.7858027441822,15.798795613279626,-73.34483278872375,28.622049535466886,24.124359607674016,B,-127.28750535228659,D,B,-204.87766111740217,A,0
Divorced,None,Buddhist,Hispanic,-24.841031884480508,125.80404299346517,67.61349910846513,37.71064874615694,-199.41354168174973,B,-98.5185563834435,C,D,-99.56027527836113,D,0
Married,Mental,Jewish,Other,-128.01699477080945,-29.67096976858429,-8.077021255408233,-9.331260846486165,41.49428549009904,E,-174.19028198167248,D,A,58.33708395582562,D,1
Divorced,None,None,White,106.5336978112787,-96.91089297000815,-37.58226678853113,133.42317840001294,-13.625527601749319,D,194.26864534685504,A,A,-40.04729642534364,A,1
Widowed,None,Christian,Asian,17.53749668880164,87.01017198428453,6.965719597346063,-73.91103386938613,35.13582270223367,E,3.324692040098445,E,C,-123.1556544072119,B,1
Single,None,None,Hispanic,-50.9847520546453,-10.00445313828307,115.16253496018042,8.040845917254728,-15.875026539629191,D,20.478761428185894,E,E,92.3123396932135,D,1
Single,Mental,Christian,Other,110.4306209034134,105.83703611867104,-41.248477841361435,-133.10404480192545,25.121050832972674,C,-109.31345332301406,E,C,60.323381204147566,B,0
Widowed,Yes,Jewish,African American,-144.82190747627834,-136.85287893991108,-35.31655739204799,126.52306938591653,57.229989835046545,D,67.3154051275346,C,A,-36.40546461554463,C,0
Single,None,Hindu,Other,25.946578790600206,-48.03856384707171,126.87369600296906,3.2218980269406545,246.25168399413835,D,219.48686553060986,B,A,-77.30803244659431,A,0
Divorced,None,Christian,African American,102.6356703767645,-106.12107896829156,-98.88754381840602,-101.50785391121136,-74.74543780931737,A,12.736002561113427,D,D,56.413134405952626,C,0
Divorced,None,Buddhist,Black,32.590619570702806,-177.70565212867183,62.78576186120611,56.00817024862079,142.3355194172319,C,37.653302362619115,B,D,-12.059288966911838,C,0
Married,Physical,Jewish,African American,158.33354925172478,23.607542968159937,-220.13404064949492,-175.18994663494288,-10.577229851748978,C,77.73286625888038,C,A,24.97061130091052,A,0
Widowed,Mental,Jewish,Black,88.32646000775296,-87.72840553164902,26.80638861899717,79.65787559599488,62.45950252432444,B,51.72266579078879,C,A,-91.56210474850457,E,0
Single,Physical,Other,White,-211.6879491124872,16.853801519138564,-37.557812704824414,199.71906814631666,-42.451787475740694,D,-124.25892284748483,B,D,-133.94933720158014,B,0
Widowed,No,Muslim,White,110.32798357932589,167.30083820487204,-126.03130088443493,-19.90858841354678,-18.764811755642963,A,-99.30914354834795,C,C,-36.87584407705658,B,0
Divorced,None,Hindu,African American,-67.30749292093769,10.215704751796174,26.84197347007809,43.56836793722908,245.28025106899892,D,-88.70904319060985,E,C,16.5241101703448,E,0
Divorced,Mental,None,Hispanic,25.708981382157276,58.46738451613882,-50.48049505928014,-190.2228185811254,65.89979480196637,D,0.126821382409371,D,A,10.503797250328816,A,0
Divorced,No,None,African American,140.62935775940778,-39.191599538529616,106.92259973538158,46.805791069137356,-45.348087603873836,D,33.41489846204123,B,B,67.22184144701168,D,0
Married,Yes,Jewish,Black,49.18568122376581,44.66286511853303,-112.73197551532981,-6.101361750559554,-64.53465678496433,C,-91.49319197124625,E,C,63.62234567992129,B,1
Divorced,Physical,None,Hispanic,-63.570416840041965,23.53940161828939,98.97771617972695,67.43437673576888,-48.38034569540437,D,121.14933709711929,B,D,168.1326461576285,D,1
Divorced,None,Christian,Hispanic,-82.51454958451475,54.67033014510139,-61.47904481832105,185.02609598434455,-5.273436030507819,A,-28.823727805156835,B,A,187.51425156964618,C,1
Married,Yes,Christian,Black,-46.58576570149041,61.505222149909656,46.88736046009353,-48.12586284286195,352.7939966883729,E,-82.18355944061511,A,D,-51.869818072384376,D,0
Single,No,None,White,45.18065841315003,110.22339985800474,50.269998418764835,-328.98446666119685,-4.773339057115096,A,14.217723708509913,D,D,96.98182151934768,A,1
Divorced,No,Muslim,Black,78.42554315936022,123.39722887493603,273.45342580127164,-9.097783071100233,63.251176114656836,C,129.02134234431136,D,B,114.04012263538958,C,1
Single,Mental,Jewish,Hispanic,20.897275939952674,-154.22595227018638,32.62268363907337,86.85857862090457,30.67025099950976,C,-151.79210325276054,B,C,-13.842919949439109,E,1
Widowed,No,Hindu,Hispanic,65.74893748775085,-50.60560222617288,48.867357780906865,-70.42722058586273,101.75547082371827,D,-66.35211273289482,C,E,143.13368817269577,E,1
Widowed,None,Buddhist,White,45.20388551694637,82.75266052397369,-48.71876166283197,-153.05003210855529,-2.317049276243349,C,84.04260615934498,D,E,162.68829432960646,A,0
Single,Both,Hindu,Asian,75.02194354937211,-95.74631198220088,137.56550790084893,-22.56199945459765,40.20346017487677,E,42.2497875012915,C,B,180.66425074926573,E,1
Widowed,Yes,Hindu,White,-52.4347354264983,77.12636214012483,-117.41560988930124,86.36876223589273,-62.971387545629085,A,-133.3363903236792,D,A,16.882541790735406,E,0
Single,None,Hindu,African American,62.91709673006831,159.81506053655926,129.7433051459535,116.85773104688337,84.3507195338466,C,124.59855105196208,E,C,107.10864788085645,B,1
Widowed,Both,Christian,Asian,-41.942259691371206,-50.075480590165874,34.00113866818334,-119.39949092125674,-51.170261858317865,A,129.43675619481024,E,C,76.20634283475061,A,1
Married,None,Muslim,Hispanic,-13.761991941090537,-69.3127269690266,126.90445297764217,-161.1556803663795,109.00743306632941,B,87.79099232813363,B,E,-273.70436500155313,E,1
Divorced,Physical,Jewish,Other,61.310951111920886,45.03504220172628,-177.05473199733072,-142.51875175169639,89.1240784197215,B,4.384440238623821,D,B,50.15860376498391,C,0
Widowed,No,Hindu,White,-52.51495483888073,87.98213629369394,-44.82672455267336,-30.575509173983562,-45.54323868883893,A,200.71461345652023,B,D,-44.11628587738796,D,1
Married,Mental,Hindu,Black,20.315772872085468,1.474040571588129,70.9130933373058,155.0963326795677,30.193276373037364,E,-100.45622913087031,D,E,9.419408742976215,A,1
Widowed,Both,None,Hispanic,-255.52976693792021,-123.3879484006274,64.16149031243938,9.21493729102871,169.0049410901419,C,155.71061297224162,D,C,-96.48219543528768,E,1
Widowed,None,Muslim,White,76.28782702234653,68.58221811961465,92.71356437040087,-71.83650557113926,18.296165952053084,D,-121.37496912503696,B,A,-68.89985732118288,B,1
Single,Physical,Buddhist,Hispanic,-139.32729553543027,111.42817261353034,-58.88584010275202,179.4915256437109,-13.264102505156941,C,-40.2206462952282,B,A,-16.099045796095517,D,0
Divorced,Yes,Buddhist,Black,77.70534375067952,-42.334317432368195,-153.48621644013284,-150.5103014315888,-53.87437679636644,B,-134.10764464314485,D,B,5.493541514534927,B,1
Divorced,Yes,Other,Black,-218.99579383367094,-236.32145295703248,-137.29513310925782,113.63301126128337,1.750018879340055,B,-122.22128793007793,C,B,142.48328210658244,B,1
Widowed,Mental,Jewish,African American,13.446330249955473,-127.91316634347736,74.07652429971155,153.2797264344996,129.623277502276,A,109.8251865867294,B,E,93.934173352478,E,0
Married,Yes,Muslim,Other,-117.69232252077366,60.100061599317065,97.10296916095096,-72.43338002992348,-33.445807117907364,E,29.98846268784579,D,A,-1.103617808520306,B,0
Single,None,Christian,Asian,192.53004077597623,72.82153795644892,54.80755091687241,-79.92016657315209,118.77987011507713,D,-101.34897546009812,E,B,214.6124454216437,E,1
Widowed,Mental,Hindu,Hispanic,115.98468166555693,-96.02948832866495,-3.7447688115428543,151.00110052433163,-59.54717015243533,E,68.01450993117933,C,A,-18.643344483786393,D,1
Divorced,No,Christian,African American,-15.91657116223321,-159.87055319081085,-69.77486196452854,165.34428880802895,2.429873324750541,C,70.88618745705682,A,A,88.0040993751575,D,1
Married,Physical,Buddhist,Other,86.22078788136194,-55.627850051650874,198.56991338270342,-136.17101678133952,76.85448331020496,E,17.306213685782588,D,C,47.36014179121933,E,0
Single,Physical,Buddhist,Other,-63.595088979083194,87.37758852633762,-81.34879076707291,-249.5219894633911,241.0249692415073,A,-75.60239627229775,C,C,-50.608589477394915,E,0
Divorced,Yes,Jewish,Hispanic,-45.43942941223411,135.76292330866428,133.24675250074557,-1.8645329378713529,-170.74633352926472,B,142.75230304026962,A,C,-109.74868333638999,D,1
Single,No,Other,Black,147.69999270336402,-29.03846083858741,-24.367046772536415,97.76420116663995,-155.38415452242245,A,20.86731153735067,A,C,-40.81528678620428,B,1
Single,Mental,Muslim,Black,-50.38157447095505,64.96338290140797,-87.83212568229953,-83.07517088546992,-26.569536185728865,D,3.8826459029590747,C,C,-80.04101328483166,B,0
Married,Mental,Buddhist,Hispanic,-264.4328006551097,-3.6109865417884817,-66.7841549638095,-43.383112690284676,119.9392955284544,E,184.47384537807073,E,E,-137.97600677362234,D,0
Married,Mental,None,Other,-1.3243035580274165,-106.59486605331733,33.9219947049914,-107.381409170828,53.427020422553916,A,-175.69452980182533,E,B,15.13463228239944,E,0
Divorced,No,Christian,White,-122.50595880759951,-23.061112127109993,58.173287816384054,-119.71261850518313,88.10930477075621,A,93.66950389144115,A,B,-65.34061267472833,B,1
Divorced,Mental,Other,Black,-5.723743639784665,-55.08244721365345,19.801330339108393,-43.290749301251616,84.78924250317884,B,156.59157450206408,C,C,-158.9270732242507,D,1
Married,Yes,Buddhist,White,-28.906348244818965,-132.14553304290274,78.80204776440603,-77.3751029483983,-13.910526690371347,C,108.55025028801583,D,D,-0.03862156846471235,A,0
Divorced,Mental,Jewish,Other,-15.71471012177832,-127.01116557328531,25.645293108445806,128.36690860605788,-33.29395115189731,D,-111.94546930787736,D,D,-56.11140259422718,C,0
Married,Mental,Christian,Asian,29.982883269682937,-118.7908726992424,-18.199272266137807,29.80503548063207,88.50358445564582,C,66.84301465924625,E,C,-126.05928618447433,C,0
Single,Both,Other,Other,143.8983431446297,-234.52844610015694,21.203098391262397,-98.41352333001721,180.70788202203642,D,76.54312456877335,E,A,-63.97584282395332,B,0
Divorced,Yes,None,African American,35.437808374319104,211.96794937614635,0.9614143968425137,68.94546638005849,161.06267954766938,C,-104.8796451566262,E,C,-58.71025689956495,D,0
Single,None,Other,Asian,93.49515772049877,135.88861741015177,25.41700929738539,34.52513520107241,21.674576122870107,C,-45.59339453965368,A,A,40.4797981745407,E,1
Married,No,Jewish,African American,-142.96707087508796,87.47022218615132,-28.01774797932502,-86.68515271249296,-49.32604296039624,E,-171.79511112837088,C,B,54.757225328680015,E,1
Married,Physical,Muslim,White,167.42816407010065,104.23526251228424,41.72822163511114,120.46841716751173,-115.41591118228969,E,231.39144600879155,D,C,56.95376730176197,A,0
Married,Both,Hindu,White,-50.550080773036974,75.36407804565742,45.26086188923534,-41.061544322890946,103.48765893758112,B,-15.370663186586212,D,D,13.668614789150391,B,0
Married,Physical,Hindu,Black,112.64049067101347,114.982089276288,127.04914299215405,-46.309637726784,98.54662325453788,C,-31.765474850490428,D,E,57.856183940026675,A,1
Divorced,Physical,Muslim,White,77.58250812612589,-58.099336309497716,62.18777423770471,30.37917798941055,-3.4072715764664063,D,112.34945357382522,E,A,-111.92184917651385,C,0
Single,Mental,Buddhist,Other,-129.7562145846245,-101.51965017083353,-164.3521392109469,-137.07965293625736,-107.1659319674607,D,-51.90266525169926,E,A,16.853624708786707,E,1
