Age,age_group,Disability,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
81,18-25,No,Bisexual,E,C,31.78521723952139,34.92676089615725,-48.43700322259018,D,A,111.85609110349826,A,-118.05365474733847,D,77.66177870405068,C,B,C,1
61,26-35,None,Homosexual,A,B,79.24948661798841,75.69053569709074,-109.4674149514745,D,A,45.43865726936264,A,134.43812429422078,E,69.58299598128261,B,A,B,0
64,36-50,Physical,Homosexual,D,A,-75.67543770091349,27.11899756741804,-29.448935411955336,B,D,-290.72488133942016,E,-69.61886505615985,A,62.65140440639792,E,C,C,0
90,26-35,Mental,Other,B,D,22.54335051395297,-55.69669122646918,-99.03114368017935,E,D,-58.942718256495105,C,-80.98623790752121,B,166.13524360418432,A,A,C,1
50,36-50,None,Heterosexual,D,B,40.54826759977225,94.48448115332883,-75.67981656263396,E,D,22.544047193494773,E,137.75959179023673,E,-171.01122083066426,E,A,B,0
27,26-35,None,Heterosexual,B,B,5.895984278701144,20.047447810065915,-43.36224308251758,C,C,-19.314551797739522,E,38.003466455214586,A,-60.110015517746305,B,D,D,1
78,18-25,Both,Homosexual,B,B,-67.12981983203872,-5.655183728059898,-144.18084842471396,E,E,-31.729441828494238,D,39.401626271328816,D,44.14672834299973,E,E,B,1
72,51-65,None,Homosexual,A,A,-96.78699902515824,80.66167413264488,120.55857714681805,B,D,165.51120146174486,C,-62.68586408769803,D,9.257256942400085,B,C,D,0
44,26-35,Yes,Heterosexual,B,E,101.93975565688606,84.7758856983715,-2.005531253362224,E,D,-142.57589805637267,D,91.46760010804125,D,-20.76770445364693,C,D,E,1
30,36-50,Both,Bisexual,E,B,-79.55967297904145,181.95773214006897,-75.58213865853085,E,E,44.806563703838506,A,95.71066492381077,E,-19.692474681176268,E,E,B,1
53,18-25,None,Heterosexual,C,A,-29.40463964876502,-48.4922986672052,-55.81872422343971,C,A,-70.49613036613239,D,-4.465216242305561,B,176.46833004515724,D,C,C,0
93,51-65,Physical,Heterosexual,A,A,67.77186107345115,-10.846447622736541,36.94338813933996,B,D,28.836303416737234,E,-10.384561769103229,D,-79.13635608079373,E,D,D,0
65,65+,Yes,Bisexual,C,C,-4.718272029032475,158.68235295024223,89.18943443534326,A,B,55.02493103714345,D,78.60549101751461,B,4.948644587251995,D,A,C,1
24,36-50,Yes,Other,C,C,179.4925428785578,24.358276357165217,44.376172823998374,E,E,227.26796674845536,C,10.345089462442763,B,-97.02651991017673,C,C,B,1
68,26-35,Yes,Bisexual,B,E,-167.9488770477425,-0.1869844035709177,-43.92200168069293,E,C,98.08333926353895,E,-40.46237732075911,A,169.26796974043754,C,C,E,0
51,51-65,Yes,Heterosexual,A,E,-43.1876394624908,-168.3009379749973,44.77362062796647,A,E,13.46625716481026,C,53.66746379499288,D,-115.87413954000192,E,E,A,1
55,65+,Yes,Other,D,E,72.17305106741316,-46.584308479772574,89.56786664911458,E,D,-103.16368623072518,A,-60.69748025434092,C,6.5798939330936275,A,A,E,1
60,26-35,Physical,Bisexual,E,E,-139.57922361851104,-50.066963620392755,125.28000426697253,C,C,-105.9076964528862,B,104.32875681442243,C,-49.41981890377725,A,D,C,0
43,18-25,Mental,Other,B,C,-111.43469828052758,-88.31934029457709,12.424691711419653,B,D,23.767995929782316,E,44.83623788029459,C,-4.92342216219978,D,E,A,1
62,26-35,Mental,Homosexual,C,C,-21.878709455784932,60.59387413382795,220.32528350738923,B,D,54.52019836820582,C,-41.48932439952856,C,-37.69901927484902,E,B,A,1
28,36-50,Both,Other,B,C,20.685207810200758,88.0332128775139,-20.856865506091697,B,B,69.34902171122414,E,-27.962357914601967,B,24.90496220885047,D,B,E,0
47,51-65,Physical,Heterosexual,D,B,-76.21543642569289,-24.054213597972698,7.0854862405468015,A,A,263.82220761720305,A,81.9039216485298,A,4.565969074054236,E,C,C,0
73,36-50,None,Bisexual,C,D,-107.58908184410627,25.61018759051069,126.4365924868234,A,E,33.494741038061484,C,243.2354581996818,B,44.75403574453286,C,E,A,1
45,51-65,Yes,Heterosexual,B,B,11.359910082040328,-80.35633078413017,-61.831485635974424,A,E,11.794002650500593,C,-91.73415821620914,E,-35.70189020453257,E,B,C,1
57,18-25,None,Homosexual,C,A,-22.726888931454344,104.63960432592658,-19.868084083539962,A,C,51.18146574491077,A,-43.30356396335261,A,16.083059087997864,D,A,A,1
20,18-25,Yes,Homosexual,B,A,26.845383104898584,-17.453598351351463,67.64338454124893,A,B,-11.057163840989697,E,-36.64031954914812,B,33.59478199465195,E,E,A,1
58,51-65,Both,Other,C,B,-263.9162573256572,-13.556034049165488,263.5654773382012,A,C,-129.1776119196199,A,-8.849611072757204,D,113.69209205896149,E,A,E,0
76,36-50,Mental,Homosexual,D,B,-45.60921792294256,109.38773247950988,-14.722181834986536,C,E,17.400321830737933,A,76.48353517967502,C,-20.60593895546696,A,E,C,1
75,36-50,Yes,Other,B,D,147.3758651840888,-20.05590505718759,61.67895559145145,C,C,-70.12792334095404,C,0.9287119856916277,A,38.515662801844044,D,A,C,1
26,18-25,Yes,Other,C,B,-128.95869972542766,60.87821705246237,107.36794772234222,A,D,161.4322029663134,D,103.96851455529443,B,-142.01562142378305,E,E,A,1
75,18-25,Mental,Heterosexual,C,B,-277.7447625112681,-78.9503926455818,-49.89506960456674,E,B,-121.93430069108078,E,-55.32001405706628,D,-33.24156766553083,D,A,C,1
41,26-35,Mental,Other,C,E,-99.93826836263375,72.06260137864548,-32.928209753019225,B,E,5.941258011193878,A,-17.837248176131226,E,-73.97394223342903,C,C,B,0
48,65+,None,Heterosexual,C,B,-40.45673903465588,56.59183955865359,-42.049704280862834,E,B,14.717234253271908,E,-155.770710064198,D,-41.177262741063956,C,E,C,0
46,18-25,None,Bisexual,D,E,158.96036366576718,6.104569526477807,-21.531758827318956,A,D,73.07522438462895,E,9.874997409324138,C,-142.61152409065892,C,B,A,1
79,18-25,None,Other,B,B,-0.3872663973039602,27.32121271555607,-28.684647496382638,A,E,-20.078976136374102,B,-97.73813848631588,A,-59.93598789139754,C,A,B,0
22,26-35,Yes,Homosexual,C,C,-240.3083061767235,36.27906832801695,-131.73136704043634,D,D,-206.82297218928073,A,-3.8379796637300463,B,-55.36049831007301,C,E,A,0
92,65+,Physical,Other,C,A,46.863293254396005,16.86823335872961,-95.96431272186626,E,D,17.419836648152398,C,114.78789728503985,E,-62.86471308981035,C,C,A,0
26,18-25,No,Homosexual,A,E,-34.79440046562608,92.36650769985371,38.452915786640396,C,B,-86.51188961040233,C,135.74367727693541,D,24.8264367140797,C,B,A,0
34,26-35,Mental,Bisexual,C,B,-114.70826432064187,-9.70674071204623,37.48870702813351,A,E,-20.843610519534174,C,-66.57391887087417,D,52.334242047533486,C,C,A,1
69,18-25,Physical,Bisexual,D,B,-38.87629545153992,-9.536653103438601,81.25565932702177,D,C,5.3616062509008025,B,59.10889574134045,C,-51.25161524911538,B,D,E,0
86,26-35,Mental,Heterosexual,C,C,-4.512598278134616,21.446734726440198,-12.522126626593872,A,D,246.57899481072377,E,-83.40650241443218,A,26.88811984812486,D,D,C,1
29,36-50,Mental,Other,C,D,-91.01547805330353,94.05818875080811,3.784107259570456,A,B,29.859198619418276,B,9.00166202252915,A,-106.99984173680916,D,B,C,0
91,18-25,Yes,Homosexual,B,C,93.01854610277506,-12.040885415946768,-52.934900348539614,B,E,-24.911626792096044,A,21.88315912282369,B,-102.1924713151529,E,E,A,1
30,51-65,Yes,Bisexual,C,E,-188.10833193645175,35.59397616345456,-7.372196197868214,B,D,-59.90923328423625,D,115.25888290916251,C,-26.90414186186734,B,B,B,1
72,65+,Yes,Other,C,A,-123.31996631054614,54.631167840596994,61.386189589276995,D,E,177.53119823512128,A,96.12119787962652,C,-55.36262825058162,E,B,B,0
81,65+,Mental,Heterosexual,B,D,-148.49448321422136,44.190188734973354,86.69646718843508,A,E,30.709124307697984,B,-35.72832999428237,D,-120.58981871861853,C,A,B,1
77,18-25,No,Heterosexual,A,E,-35.192409998228065,16.711284105560548,87.6322684817868,E,E,-48.72450531076828,E,142.38411052581242,E,-22.780241790780888,C,B,A,0
74,36-50,Mental,Other,C,A,-42.80723246601866,-20.482459606477704,118.03786646526784,B,C,-136.76961771477397,B,153.836032669357,E,-142.4219915503501,D,D,A,0
73,26-35,Mental,Other,E,A,6.086761237496164,37.82466232998753,-18.913762549431112,A,B,87.04580259459495,A,-109.97153543669494,C,34.81698240553576,C,B,C,1
71,36-50,Both,Bisexual,B,C,168.04285344419887,-7.669359271901676,-166.4597828278256,A,E,131.00392054211213,E,88.60125145437586,E,59.71657025509221,B,D,A,1
38,65+,Yes,Other,E,C,-96.16772259809359,-36.48751745180329,121.46701763060335,B,A,251.66517769377722,D,-2.5272333639340014,A,14.153747821284751,A,D,A,0
43,36-50,No,Bisexual,B,E,-88.36434933499969,-21.98234791706297,-53.43969673753926,B,C,106.69534738939173,D,-36.88969051806199,E,76.12289179320928,A,A,C,1
57,65+,None,Other,B,B,195.67732657550877,64.79195025095697,-141.69047598207845,D,A,-41.47963233816129,E,30.688903715878453,C,-86.56433211890413,C,B,E,0
74,18-25,Mental,Bisexual,A,E,17.829769167533573,-71.99953000329764,182.70583371204174,C,B,-2.3769872922633564,C,-52.59616925794512,C,162.33941686244705,C,C,A,1
31,26-35,Yes,Bisexual,C,C,-170.3792375830163,-24.774876773417205,-6.7079385762424115,B,E,-166.0961418323227,A,-105.28610656233302,C,-20.330403289948148,E,E,E,0
62,26-35,No,Bisexual,A,A,188.3811229962248,20.07223268947555,60.56694888832337,C,A,8.20684860482211,C,76.38428154434489,B,90.38018231102441,A,E,A,0
28,18-25,Mental,Heterosexual,B,B,19.232009920926167,-197.82729912440334,-31.18430805527795,D,D,-167.97195386919566,E,-73.53938216604887,B,122.128264544646,E,B,D,0
36,51-65,No,Other,E,D,65.2114378942083,110.64057327456234,-20.114879694381564,E,D,-38.202448609914875,D,-8.959711362860858,D,-29.065413287443125,D,A,B,1
19,65+,Physical,Bisexual,E,B,-96.70048373316443,120.81208029423219,-3.6935613370508276,C,A,-262.5967247757025,C,57.03395083967987,D,-45.509898171818044,D,B,D,0
90,18-25,Mental,Heterosexual,B,A,0.5459962010929142,78.53711568648582,47.31202034323963,D,C,-32.338779817366614,A,-86.1530072109316,C,173.35830369226466,E,B,C,1
35,18-25,Mental,Bisexual,A,B,-79.25331698500058,-166.48851574369837,-192.6190419246238,B,A,-83.48371628472117,D,-3.3256206821456247,B,43.15960140346631,D,E,B,0
53,36-50,Yes,Homosexual,E,C,-119.82440722930423,-99.39994171385904,-135.19066535578477,C,A,94.14913412078408,C,-192.44948303151722,E,-29.553999543142762,C,A,B,1
67,18-25,No,Heterosexual,E,E,-120.7919691365279,-204.50269638044435,-19.95673456418231,A,D,203.04744687490773,A,-0.4291482177776825,E,-45.284192142303084,E,B,D,0
57,18-25,Physical,Homosexual,E,A,-12.460582681903338,48.38948345685278,34.53869678104354,A,C,-97.53616643832937,E,34.01882116872507,D,68.71220514449794,D,C,B,0
41,18-25,Physical,Bisexual,E,B,12.919041987654332,125.19452422868036,89.7784208361372,E,E,-83.70456339106748,D,-9.090002301322976,B,-14.150964188347512,C,D,C,0
85,26-35,None,Heterosexual,B,C,-51.76547358607515,-148.51914579179052,-35.87756087178718,A,A,44.358476734544546,D,-39.39019382830532,A,26.612604974771752,C,D,C,0
46,36-50,Mental,Other,C,B,-26.168677858138377,-16.662016983017942,-166.70364133592832,C,D,117.2245579711932,D,73.93890622804419,A,-82.69806430647097,A,E,D,0
80,51-65,Mental,Bisexual,C,A,-206.3367264001092,-48.83642062718293,-22.39892708668732,B,C,-51.81223875247901,B,-112.13374080618989,A,-109.3272308145664,D,E,C,1
28,36-50,Mental,Heterosexual,A,E,94.98313516033878,67.94473303273276,88.1423152127301,A,A,318.3337517348325,E,77.80742794172235,C,91.11958653226708,A,E,B,0
67,18-25,Yes,Other,E,D,-41.2262885190405,131.49860796476264,100.75698547113616,E,A,52.499010393887644,C,34.80664030111418,E,-39.460092563496694,E,C,C,1
78,51-65,Mental,Other,D,B,23.897803346109168,130.1021291056162,264.4713792093741,C,C,-10.585498825129603,D,44.52234459278292,D,-43.16370568915668,C,C,A,1
76,51-65,Both,Homosexual,B,E,1.2777113812128589,-30.665377252246223,-99.80649895779455,D,C,-159.7259332872745,E,104.22276317235912,B,192.19842989619224,A,D,B,1
51,18-25,Yes,Heterosexual,C,C,6.245107963181959,-50.21724327893152,-105.04730105954853,D,E,18.663867880619613,D,-17.093613369336737,B,25.44114489684658,C,B,A,1
32,51-65,Both,Heterosexual,C,B,-69.15151812014653,-136.9558734233344,55.49850072952604,B,E,-107.69214773287634,E,93.04565981746755,B,30.521880185822603,A,B,B,1
36,51-65,Physical,Homosexual,C,C,40.8407815976418,-94.39478952295022,-110.29086002363864,D,B,129.55625079938605,D,-63.03461915093771,E,-5.323592061234173,E,B,E,0
78,36-50,Physical,Homosexual,C,C,241.95340774209762,60.12941972010945,149.67569900913173,A,B,13.974477769802219,B,56.73439668567456,C,-25.255373171415364,C,B,E,0
31,65+,None,Heterosexual,B,E,-98.83436560874802,179.05788209902346,-82.2888201069387,B,E,-85.1887998080376,B,4.593320697703126,A,32.71216373576574,D,E,B,1
47,65+,Mental,Other,C,D,3.309581229881676,60.9996835928048,-1.2655213276341095,C,E,32.14995788003057,C,-191.01880562200196,B,-46.407256112851925,D,C,C,0
31,18-25,None,Other,B,E,-133.49180569064697,5.42409251751457,121.19686240982446,C,E,64.47428780087635,A,32.707061922148995,C,-192.0584775822309,C,C,B,0
25,65+,Physical,Heterosexual,B,B,-97.25440864053141,-17.704130787013863,132.39774210313487,E,C,-189.72225569865887,A,-47.320162531341694,C,17.505686689388888,E,D,E,1
35,36-50,Both,Heterosexual,C,A,73.5643617671334,83.65324535957868,85.15147536617357,D,B,-104.28624759206903,D,58.17488241638132,D,-36.20509285657016,E,E,C,1
28,65+,No,Heterosexual,B,E,-124.52974850927876,-76.92871046574538,-54.59820874934168,C,B,63.00166655822481,B,105.51454194337302,B,214.1613611307703,D,B,D,1
37,65+,Mental,Bisexual,C,D,246.71575274835277,-72.37294115442245,-42.17023689499769,E,B,105.88113670195615,A,148.8053708252875,A,-80.06784675434456,A,A,D,1
91,18-25,None,Homosexual,D,A,-68.24421728815072,71.95120452194625,-14.222089642089717,B,A,-86.73549945761282,C,158.10302163007597,C,19.76572453700807,D,C,D,0
34,36-50,Mental,Heterosexual,B,E,-35.643650097562166,-3.026619702149022,45.96282177267324,B,D,-96.32527828025228,E,164.636840203775,C,29.745290928029753,E,E,B,0
23,36-50,Physical,Homosexual,A,D,29.961567278104823,-0.7291559841997312,108.08166115018352,B,C,56.31678289428789,A,9.334570258589045,A,-133.95069157529028,A,C,E,0
49,51-65,Both,Bisexual,C,D,14.816285813321587,-9.843793247752746,-121.0996464034273,C,D,47.04245427667889,A,-29.506114022969882,C,13.164102518820703,B,E,C,1
55,26-35,Mental,Other,B,D,-94.0412422309048,-170.07020994022324,27.61047160890831,E,A,-94.15596481318396,D,-155.11723487748088,E,-177.84789126654206,A,C,E,1
40,65+,Mental,Other,E,E,20.898409536098303,3.6400267702203752,204.8589929333245,D,C,110.00068848961888,D,-21.277681303005938,C,-9.379708690398912,D,B,C,1
95,65+,None,Other,A,D,150.9605785431325,-62.64560838122991,-162.44607827644865,E,E,154.30598887998917,B,-13.305098696660103,A,24.979986029038713,C,C,B,0
56,26-35,Physical,Homosexual,A,D,89.89500605887035,69.22993246286595,-93.11488148166514,A,B,105.3528703107754,A,30.750198842979227,D,125.98678952975575,C,B,B,0
84,51-65,Both,Heterosexual,D,C,-49.186854060886006,52.82175078852875,21.45329610313103,D,B,-65.31467944632239,D,-125.01248854929585,B,-5.530129621520805,C,C,A,0
44,65+,No,Other,B,E,57.69189924291812,-69.25108540509943,-201.4267256659446,D,B,-111.0212292389726,C,-79.2907128096962,B,-91.95080128827212,D,D,D,1
86,36-50,Physical,Heterosexual,A,D,51.03983979189201,-37.20026349502209,-12.769817728563151,C,A,95.11017242795376,D,-58.54145878845173,E,21.004339166924368,E,B,B,0
63,36-50,Physical,Other,C,C,-103.43135884020809,148.19275274024614,-26.859843505815462,B,B,6.977200348759941,A,38.10350072070149,A,-105.60728342832427,A,A,B,1
60,26-35,Mental,Bisexual,A,E,-10.331798603418498,-13.706505111887763,15.160004596049337,D,B,-4.172050615360601,B,69.66799277299278,B,-84.60460431614626,D,E,D,1
54,36-50,Both,Heterosexual,C,C,117.23530103067961,11.704834440901266,190.50967110068265,C,A,5.171268030500972,A,22.729448825051005,D,-17.158002956295306,D,C,A,1
31,18-25,No,Homosexual,D,D,101.76620494025128,-9.748153176216547,-86.01591039000846,B,E,157.31718341906347,E,79.28682407840697,D,51.78172709705658,B,B,E,0
71,36-50,None,Other,A,E,120.79135809102073,-45.91123775622833,-17.41787225887616,E,B,42.560152958540144,A,136.50481926033038,D,149.34544848518695,B,C,B,1
67,26-35,Physical,Bisexual,D,A,-162.72679410817437,26.795653872735752,-67.15016629163122,A,E,117.78157431049551,D,3.0716910512463884,E,50.57626387605081,D,B,D,0
75,26-35,No,Other,D,B,40.775347620964524,12.089892235226177,86.76193282055024,D,C,-96.41818824084599,A,-18.043350022440244,E,22.116701890853285,A,D,D,0
40,36-50,Both,Other,C,A,-26.613500013836443,19.761401785476902,69.37113427615617,E,E,39.56397995333663,E,-56.19942680019917,C,-29.526882575888457,D,E,D,1
50,26-35,Mental,Other,C,B,329.0263969508592,-53.714974876984996,176.33476505512388,D,B,-183.03054893864982,A,-167.08127758021197,E,70.39896205127883,E,B,A,1
32,18-25,Yes,Bisexual,E,E,112.75456099183752,45.52050510099172,-139.25915298230427,D,B,-114.25119816175464,C,-137.0385969606772,C,-98.03164941753398,B,D,B,0
39,65+,Both,Bisexual,A,C,-1.5298464174362594,-58.68857680109076,-13.719317443697154,A,A,-182.34149528745687,C,-75.43342871818986,C,113.09390759885964,C,D,E,0
48,65+,No,Heterosexual,B,D,-11.58429620970751,111.76853199440441,120.16735077589189,E,C,-75.49649059306684,B,12.772881825953558,C,39.40028106677748,B,C,C,0
45,51-65,None,Bisexual,B,E,106.60206485937313,22.30120289254899,-33.53687110060028,C,D,-59.85787500146395,A,128.7934061365454,A,-113.47474549920382,B,E,B,1
26,36-50,No,Other,C,B,-21.82365473221598,22.386427526319245,-95.95665635793324,B,A,62.18033698677308,A,50.17079927889586,E,128.05539587849904,A,A,D,1
57,18-25,Both,Homosexual,C,E,33.93262110026939,61.295809982648976,114.39901237111269,A,C,-113.23781514521714,D,95.36046946236522,C,-133.4673475805673,E,A,E,0
81,36-50,Yes,Homosexual,E,E,-67.19392042906888,-18.92075382263897,-89.60413432243023,B,A,236.51293763444744,E,-19.875782636903452,D,-87.15010350093647,E,E,C,1
39,51-65,No,Other,C,C,55.51970886853902,77.5552845304176,19.516912383693416,A,B,-85.94811755074126,A,-9.267651197997196,C,-15.73210662622962,B,A,B,1
68,65+,No,Other,D,B,-192.49159252373386,15.861461582353806,30.270062867537646,E,A,5.145794244379977,C,-86.02904085920211,B,165.24372405915912,C,A,E,0
19,65+,Yes,Other,B,B,24.342553950193636,-10.976163892802077,-197.73699962459236,E,E,-90.83273345149246,D,63.62322388677389,B,-48.322328069855686,C,D,B,0
97,26-35,Physical,Bisexual,E,C,-22.28960532875987,-40.223557625485896,157.36805502797745,E,B,-3.2226421810332235,D,41.8137477710376,D,76.29173840821709,E,E,E,0
63,51-65,Both,Bisexual,B,A,86.14412362537246,15.132418780630244,49.953525496013846,E,C,63.11506914634455,A,-117.45813690783184,A,-7.17390914403751,D,C,E,0
77,65+,Both,Other,A,D,166.7128829016331,-13.213644530197808,-24.648408216437403,C,C,57.06058432140028,A,4.123884044447793,A,52.975526350388726,B,B,E,1
92,51-65,Physical,Bisexual,B,D,95.84711269761806,-41.003677491724126,160.96918332019214,C,C,70.51279538835358,E,61.61809654627598,A,-130.66094361426627,D,C,A,0
68,18-25,Physical,Other,E,C,-100.21500642532786,3.0592985051923356,82.95086808537361,A,E,-178.3431962921082,D,-244.77080198505226,A,90.61945533959343,E,A,D,1
95,26-35,None,Heterosexual,B,D,-157.80010117170434,-55.663979992922854,-13.576069687105319,B,A,-97.3798197285701,B,70.77192872137117,D,-62.58081073277364,E,C,B,1
54,65+,No,Bisexual,C,C,-250.87511916486247,61.48583622028371,-66.58850443095359,C,A,-13.787771709064167,B,56.136695758087285,C,-182.39878733288492,B,B,E,1
28,26-35,Mental,Other,E,D,-28.488235709698966,40.321731480972886,181.36240320622997,D,D,63.72620456768896,D,10.7142249279529,D,228.27519661703667,D,E,D,1
38,26-35,Both,Homosexual,B,D,15.565833705543533,-89.63910444525378,-129.77884740405352,D,B,-17.4546846379217,E,-84.33584686437425,B,-115.42360926362338,D,C,A,0
54,36-50,None,Homosexual,C,E,86.58864801065272,213.51430645397437,-51.72401928041646,E,B,-15.289744567785515,D,53.90091234630998,A,-88.53938882562775,D,E,A,0
69,65+,Yes,Other,D,A,-29.20091473002085,174.43333273312462,63.026211910685234,A,C,163.1430496656959,B,-8.580025565941789,D,-89.67221856391471,D,B,A,0
76,18-25,Physical,Homosexual,C,E,28.875824513433614,-89.59350903963623,-34.76545468324568,E,E,-61.66953669173388,B,21.87634133111547,A,-19.01913831483835,D,A,E,1
