country,religion,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
China,Muslim,Widowed,-99.937283363837,B,E,-5.604285603125458,C,3.572348383832992,E,0.3852671355860815,54.19856335592145,D,E,70.2437020149652,D,E,1
UK,Other,Divorced,91.27033665515467,A,B,84.17929249467191,D,-10.67402421207397,B,-45.06115392642453,16.008334201127315,C,D,115.06055594402214,D,D,1
US,Jewish,Divorced,29.576327463903073,D,E,51.923291993814544,D,51.846741902614,A,-48.391124494824595,-84.93193863116207,B,D,8.770146531616623,D,A,0
US,Christian,Single,-41.271013222749104,B,D,168.34567931337625,E,51.6108852028846,B,29.42134941453933,115.12573083055044,C,B,95.78153438673269,E,A,1
Other,Other,Married,61.31578155222177,D,D,-93.30211235202671,D,17.614215724541012,C,-43.64898858461102,35.85345261517968,C,D,87.61574269112494,C,E,1
Mexico,None,Divorced,14.018981125175541,E,B,40.89273787700785,E,185.73690843086487,B,-12.782962136426313,-69.78387307688733,C,C,-98.91641078571011,E,D,1
Mexico,Other,Married,27.941861705340777,E,C,108.19587904920536,D,134.91476385493596,E,84.30469897626516,52.06523762521754,D,B,30.653224694030733,B,E,0
China,Buddhist,Single,-228.4211552787087,A,B,-104.45062195484711,B,-77.79138445077615,A,-73.20864545131083,170.55966515076082,B,A,-107.61075085547222,B,A,0
China,Buddhist,Widowed,-126.10369216172094,E,A,264.1615252101981,B,-85.11562800815746,E,-50.59338691191698,19.397269101888956,C,E,87.25421595002433,A,C,0
China,Muslim,Widowed,-76.86200841739345,E,A,-38.80370868127992,D,-153.7543477048008,A,-67.31255419706447,-116.67499223613768,C,E,122.17160480892453,D,A,0
Germany,Jewish,Widowed,-64.28527854238246,B,B,35.4057390766948,D,69.27037976611061,C,-187.89791311427294,7.801639560617677,C,A,23.713059268559608,B,B,0
Brazil,None,Single,174.81986926741146,C,D,57.99505398915543,A,119.27230987638416,A,144.4212334948582,31.944291397815057,C,A,-43.236624073135616,C,C,1
US,None,Married,-45.777174233610914,E,C,-6.293296644029314,D,-61.02682641428962,D,63.93645489831318,13.32220739765703,B,C,-99.06386153960875,E,D,0
US,Jewish,Married,38.288477254703324,A,D,-160.68352812815706,D,40.82325282766819,D,74.93331022248965,178.57695813094944,A,B,-68.7209507150289,E,D,0
US,Muslim,Single,47.682000883722864,C,B,40.77396225404366,C,154.34605340836467,E,1.2094412471578007,107.18678918874905,D,D,208.86081575194072,C,C,1
China,None,Single,104.0942994315742,A,C,101.02365334566954,A,6.492448535989646,B,73.64083225952007,28.830371089133767,D,E,50.92090693354794,E,E,0
US,Jewish,Single,-99.95793274174306,A,E,-13.626320690430092,C,219.07164629436457,E,33.078294901584506,216.01074009907987,E,A,243.4687828676776,E,E,0
Other,Other,Married,-167.68009540041328,E,E,-42.022642717584276,C,29.604569057969503,B,165.06468315087324,197.9974433646855,A,B,66.45937043940638,A,B,1
China,None,Divorced,-6.4334844657191494,C,C,123.58016258680074,D,-16.5778869379336,E,52.453321809035536,38.8313899832179,A,B,92.62116229232346,B,C,0
Germany,Christian,Divorced,58.77846847421525,A,A,18.224650874222466,A,182.22827390573957,C,-24.147976717646035,-57.101097350623256,C,B,119.2842682987517,E,A,1
China,Jewish,Divorced,37.16333458456354,D,E,-45.55330075405948,A,-69.28978297887214,C,-71.05957042751554,-46.30657562848109,C,C,95.60833564666986,D,A,0
China,Muslim,Widowed,-24.504687469768424,B,A,38.70137781458433,B,-165.7789246435378,A,-20.24680240633165,-44.61413006511821,A,D,-143.63864795276788,D,A,1
India,None,Divorced,-173.58828701612438,B,B,95.91241442306317,B,-15.607834882367625,C,-29.240592744587467,20.49409798645344,C,A,27.52608187220821,C,D,0
US,Muslim,Married,-5.6943321442117405,D,D,62.441610221614226,B,68.26786658950024,B,-152.68402411240712,152.48625874774962,E,E,107.01122250663514,C,A,1
UK,Jewish,Single,-15.45590707554265,B,B,53.27316179496291,A,177.63948599194163,C,78.15679148872213,154.61975862916054,B,C,83.61073643597626,E,C,0
US,Muslim,Married,18.004040617070924,B,E,-83.23666186689505,E,-396.95507475950325,C,-58.94782071828478,-158.66325908384408,B,E,164.01142394428433,D,A,1
India,Buddhist,Married,68.34025587775575,D,D,144.19679907127576,C,-195.84383571127685,E,-15.103322434940777,157.2647553447166,B,A,108.88475621159522,A,E,1
Other,Christian,Widowed,74.1432585268435,E,B,-14.151592154186948,E,-94.13737702476,B,-40.92094094085,49.749527669093325,E,C,152.321542216874,D,E,0
India,Other,Divorced,102.23722125946951,C,C,141.73497037847233,D,96.41347673498804,A,-72.93962675532775,92.04921930658827,C,E,-17.1884657566156,A,E,0
China,None,Widowed,17.643515105167314,D,A,145.46230856909915,A,2.877185067172109,E,3.6176873234546476,6.398552397623594,A,A,15.225949710856348,B,A,0
India,None,Married,75.30530673806102,E,C,-26.153263049812637,B,-16.494401153595366,C,-78.27648951821405,-166.5341741176422,E,A,-21.23493057876856,A,B,0
Brazil,Hindu,Widowed,-91.8453125156529,C,D,-59.60115576005867,E,-5.143770865642055,D,-61.66832408983567,71.20200852044782,C,D,-17.431749781498606,A,E,1
UK,None,Single,74.55681670975925,B,D,-184.47212958113514,C,-35.30072187415742,D,-64.66422856425133,-288.73804997932086,A,B,53.46189923994116,B,C,1
Germany,Christian,Widowed,26.661551494991837,A,C,-33.327722034954235,B,-77.72589968441468,D,216.205068855217,-103.94155135385334,D,B,32.207295639886254,D,A,0
US,Muslim,Divorced,140.20831088307432,B,A,70.80678079075452,B,3.7039673738407193,C,-103.78317258804262,-119.33865888930939,A,E,170.88514995913883,E,E,1
Brazil,Jewish,Widowed,197.2603683154273,B,C,45.77606929761434,D,-13.00047224822686,A,81.60845650498706,58.05738609335288,B,E,-29.74086921755556,D,A,1
Germany,Muslim,Widowed,-8.893275528381341,B,A,15.825400164045181,C,27.16502487516257,B,-69.0836464168323,-57.45937705145412,E,A,79.4754754669311,A,C,1
Mexico,None,Single,2.023301061278584,D,A,5.783182033644832,E,164.31147864634985,E,-163.98319201262112,75.90758696224094,D,B,176.57169457552865,C,E,0
Brazil,Hindu,Married,191.23130451380942,B,E,-157.20826736313128,C,-159.66350204670354,B,9.690468330342778,40.95824513626533,E,C,197.20511833438826,C,C,1
India,Jewish,Single,-30.28894869556898,D,A,-146.3525028526373,A,59.73198854316912,D,-76.74887971944099,126.01566415092637,C,A,14.741572818121092,C,E,1
Mexico,Jewish,Widowed,-114.26959933531779,D,C,-96.57190483362756,C,-50.411603308230276,E,29.805680192436146,92.9822754513286,B,A,170.86909811581666,D,B,1
UK,Hindu,Married,42.2609287821185,D,E,37.16199006859607,E,91.15288679518703,A,202.30232182692006,41.75067028900076,C,D,-10.551664938086356,C,A,0
Brazil,Hindu,Married,-201.78594827790607,C,A,176.1050005685736,C,-63.29920560001862,B,-11.235467490861973,-60.03509780950209,B,E,-96.07232332535187,E,B,1
Germany,Hindu,Married,212.4738761861425,B,A,-15.808519859852538,B,27.297044108738532,E,7.782275872256353,150.2173963605255,C,A,-145.7218107752796,C,C,0
US,Jewish,Widowed,36.18661948333552,E,D,178.6824465341997,B,164.7857736179237,A,-87.5067408969283,53.356504225924105,C,D,8.873743612490813,A,B,0
China,None,Single,-56.978290821609846,A,D,21.65087067664449,E,-120.701451836745,E,-158.3320738155266,-238.34612076125987,E,C,0.9108623205118228,B,E,1
Mexico,Muslim,Married,-74.98990414928288,B,B,42.42175166252948,B,-112.24130343229899,B,-117.45610433374891,120.70749351769553,C,A,-46.26248595551374,B,D,0
Mexico,Christian,Divorced,-2.1703129579353555,D,C,-194.4123300665376,E,223.0547438832587,E,135.2310358017118,-31.084532542372457,D,D,-16.50979357125285,B,B,0
Brazil,Hindu,Divorced,181.31744705306625,A,A,220.37332883737358,D,-137.84283402143973,C,48.40593374315977,117.88177935562243,C,E,181.40526199416124,D,D,1
Other,Other,Divorced,-39.63910561839993,A,D,31.140203304187143,C,111.0125536367048,D,-54.5588742723837,101.11120114053296,D,D,-66.70832140942636,E,B,1
Brazil,None,Divorced,-55.84138117508173,B,B,-120.20201434170394,D,174.52811986795678,B,-166.0930505011961,-108.83121857881335,D,E,-53.52343084781314,E,C,0
China,None,Widowed,96.15903279801843,E,C,213.3645289473371,B,-168.59590395716612,B,6.496705965551657,-4.313335598521425,A,C,104.83609301901802,B,A,0
Germany,Jewish,Divorced,30.49396906353109,E,C,-188.37865605988517,B,156.9094090091754,E,-25.635327399363334,31.100913701789295,C,E,109.72263129641313,E,C,0
Other,Buddhist,Divorced,-68.28083780420785,C,B,247.58793124378022,D,107.34929426641749,B,8.563178381658906,58.68005868664648,E,A,64.79166966526441,C,E,1
US,Hindu,Divorced,-124.00931053056394,E,B,-198.92766270665066,D,-82.84224020606685,A,92.84661019931752,120.00000438573777,D,E,-47.2648121261419,D,A,0
Mexico,Christian,Divorced,-66.8003909552661,A,A,-163.80114373598278,E,65.15605918986894,E,-30.118201671237273,13.843905286623967,E,A,-2.7286171413342912,D,B,1
India,Hindu,Married,13.85265361670951,B,A,-91.53514518514329,A,-33.29466699458872,E,121.51779425306744,202.79464337752952,E,C,-15.276681435995714,B,E,1
Brazil,Buddhist,Widowed,-105.33308819505822,C,D,-111.95927359462152,D,103.05359070463886,C,-193.53029949490366,80.03852903609346,A,E,-84.09853990167518,B,E,0
India,Buddhist,Divorced,-49.908682929644726,C,B,84.20452735352333,E,-13.367081949890897,B,105.96540903438584,154.8868467239482,B,D,-52.25494779169072,E,D,1
Germany,Other,Divorced,-13.115816884036436,C,B,126.2363025769198,C,-19.776801494466902,B,69.19092737932506,181.0736192268149,E,C,35.788356647794956,C,D,1
US,Buddhist,Divorced,47.20693486157534,B,D,54.8478940075927,E,132.0080473165256,D,134.43841934248852,-31.865541956294503,C,A,-63.40401023226985,A,E,1
UK,Hindu,Widowed,-19.87783164083708,C,A,96.95299827109572,D,-151.27053469302234,E,116.10141862507706,-83.16313017334397,D,A,65.67827276345812,B,B,1
China,Other,Widowed,73.60628702272251,D,B,38.90131956979224,B,79.0674002980383,E,130.143126445492,-45.48922376283899,C,A,-82.96782549304504,A,A,1
UK,Muslim,Married,-76.6584811302653,E,A,-101.18792170051154,A,71.9735045643541,E,69.3871420062016,61.74642650226305,B,C,-71.75133025980502,B,E,0
Other,None,Married,68.04133396313682,A,A,24.429206102435124,B,143.32263957262208,B,-37.89134652241787,73.12384533022791,B,C,92.03286721581256,E,C,1
Germany,Buddhist,Married,-142.23129671800464,A,D,254.64551423794285,E,46.93290742974085,C,83.14443573932827,94.21365534645611,A,C,146.6669016176245,D,C,0
Germany,None,Married,-30.074200622006547,A,B,-19.905386474081197,B,-128.3225232896261,B,-61.43480567800279,76.56394684907556,E,B,14.998962320601628,E,A,1
Brazil,Buddhist,Single,-4.243614698682323,E,D,-90.61414240891122,E,-76.5044202292781,E,30.852223865845552,-134.7147486371285,A,C,95.58754109553715,C,A,0
Brazil,Muslim,Married,43.21829860600388,B,C,-174.13395810894613,D,-4.319894339790176,E,-20.145038902734893,11.167728465038097,C,D,-59.67314545738509,C,D,0
US,None,Married,-18.612447673398965,D,E,7.1811014394665325,A,-35.72196077708515,C,-132.28050888113845,-86.39279989719991,D,B,89.26833236266704,B,C,1
Other,None,Divorced,-34.01967213233543,A,E,103.23661964473045,C,1.326077041369167,C,19.661254740411863,61.45445095237011,A,A,-40.46918284590475,E,E,1
Germany,None,Single,-63.00982376176203,A,B,-33.43419508990941,D,-26.85395900197531,D,37.41101262828017,37.01557387886315,E,D,61.61424671569363,C,B,1
India,Christian,Widowed,39.50722602265318,E,A,133.34821368366195,E,-243.33982252199374,A,58.18934590039302,82.81694779335226,E,B,50.255341241159066,C,B,0
India,Buddhist,Widowed,82.55413597761444,D,C,-3.1020005929588796,D,-26.0991282247123,B,-7.549063083348914,-86.52537460610877,E,C,-9.843915750370389,D,B,0
Brazil,Muslim,Widowed,84.11806895382206,A,A,-11.824032412038108,E,-94.7034323555094,D,-134.53376677432055,76.4170312711081,C,D,3.263001137274277,C,A,1
Other,Muslim,Divorced,-24.697893394854763,B,A,13.010731655158606,E,14.538821357016046,A,-78.72399056541165,10.02280229705746,D,E,-2.701294094868273,A,C,0
Germany,Hindu,Divorced,146.24767025005764,A,D,-84.20278008245614,B,-131.01714470866636,A,187.10796351808116,-182.99503269399665,B,D,-93.19951057498012,E,D,1
UK,Other,Widowed,59.31664066522357,E,C,-270.12282742609165,A,-35.813271452486504,D,-40.80587304574942,86.42366943192515,C,B,-17.810574584344973,A,B,0
US,Christian,Widowed,-72.38070711471549,B,E,-25.348797170029574,B,38.98865061382977,C,-164.3054436958619,63.335620902665454,B,D,198.71741391120972,C,B,0
Brazil,Other,Divorced,-207.30838167613834,E,E,-55.90011696401109,E,-179.91370263544673,B,-61.462575616717174,52.67405036818088,C,B,-99.04029489173186,C,A,1
China,Jewish,Married,104.24081477489813,B,B,133.9247388804912,A,7.3997327887966975,A,72.79493219049246,6.9649127590095965,C,A,26.642061876707242,D,E,1
Germany,Other,Married,-109.51007889498922,E,A,51.08569156445072,E,-217.4238583426561,B,-6.173598511043557,81.68510045060295,C,B,27.073829888161544,B,E,0
US,Buddhist,Divorced,-223.6933839087208,B,A,22.610043972589274,C,9.870427918876413,C,124.03755012587476,-59.08274265773428,A,B,-127.30781318957294,E,B,0
Germany,Other,Married,12.010902388054138,A,A,-50.27732057144721,E,272.65998636639625,C,87.9916783788961,-58.364084294277106,B,E,125.97264963140307,C,B,1
US,Hindu,Widowed,-59.81480178910825,A,D,-123.25301823658921,A,113.91328059341778,E,-14.314833620102362,59.268640713625544,C,E,213.87957287441574,D,C,0
China,Muslim,Single,-19.32726276070688,E,D,22.648460265808197,C,-54.76063164032815,D,-76.58567400658507,-77.7059323067216,A,E,124.92427887033037,E,A,0
UK,Christian,Divorced,50.902451142818485,D,D,-36.19800139429334,C,-67.52809109398169,B,80.97185452877181,-85.30319453896831,C,A,-34.83978684633758,B,C,1
Other,Other,Widowed,-79.06946088708129,B,A,35.95805111167294,D,-7.540699890247337,C,69.90663296062397,115.61823843564578,C,C,216.04664122575778,B,B,0
Other,None,Widowed,-46.97188700226154,E,D,-53.622199667150895,A,-83.52613933602571,C,-50.565640125820885,129.8743391695875,B,E,-201.11050288225746,D,D,1
China,Other,Married,-99.62899029827274,B,D,-2.3169308858176976,E,85.21455224038068,B,-126.69666215702173,-87.63592294898747,E,C,85.86298063223316,A,A,1
Germany,Muslim,Married,133.2543781298297,E,E,-80.27472424902909,A,96.8732942869257,A,-128.4683877792338,-139.5508592432537,A,D,-99.2559225094887,B,D,1
UK,Muslim,Married,61.223970076815334,A,C,-147.78738707440962,E,-79.02744816548562,A,-28.360590049439534,-55.09700001949942,B,E,152.36470410866448,E,D,1
Mexico,Other,Divorced,-109.23810045048306,B,D,4.321875964328964,D,-72.64275461750489,C,93.70830957133857,33.075468315470644,A,E,69.47918366631633,C,C,1
Germany,Other,Widowed,106.57661156304516,C,E,-82.34025081909184,D,74.27397215886394,C,30.180714503758438,49.398157356918546,E,C,162.97774261877512,A,D,1
Germany,Muslim,Married,212.93808662523435,B,C,162.21291866349665,D,101.34272083188591,E,18.18770523832298,119.83405474496847,A,D,-139.55498904091687,C,E,1
Brazil,Muslim,Single,-27.83899469629651,D,D,-13.692153268750296,E,56.82491792774764,B,53.758503018938306,115.76639594933343,A,B,0.18969234514085756,D,D,0
Other,Hindu,Widowed,23.440024607759064,A,C,-83.0097521548267,E,42.77508373750951,B,-124.32679264359533,-46.389753840929096,E,A,-101.94998646515418,A,E,1
Germany,Jewish,Single,-22.138758760016316,B,B,-8.610802712346786,C,-66.62222537930485,A,68.04419940921225,-53.15185130139044,C,A,-94.28878553095245,C,D,1
China,Jewish,Divorced,39.39793092157353,E,D,-105.58019399593859,C,-56.825305500220345,B,11.07253814749625,1.028914559873681,A,B,88.17773071235868,D,E,1
Other,Buddhist,Widowed,-19.974437978936884,B,E,114.84141367722962,E,160.72471072398616,E,-23.271019427219404,75.8800124339082,A,E,-112.03480219255336,A,D,0
Other,Other,Widowed,-73.86108806805504,E,C,-115.30563713416977,E,53.939245938138484,C,15.450198343577313,-62.3382241961226,C,D,-67.00681913894944,A,B,0
India,Hindu,Widowed,-49.071105110387606,C,B,-4.730124345976104,C,157.29677934735034,E,-37.455931269819956,42.02327884820254,C,D,42.470447026712286,B,A,1
Brazil,Christian,Divorced,147.65084458571195,A,E,-53.74482225291784,D,15.06711245971079,C,92.65664194701483,69.21185202715039,C,A,67.97550890237142,B,B,0
Other,Other,Single,-97.63527667488283,B,E,-56.25037210843954,C,-108.45776795720006,B,-95.72590563328771,3.802827348058097,B,A,-48.11744164944038,B,C,0
Germany,Christian,Married,71.33121890444639,B,E,2.246867518370214,C,-97.71559747085993,C,65.01567295518342,88.20196169198763,A,E,8.647455251480755,B,E,0
Germany,Other,Single,-31.82198440320082,E,A,-15.845829085701425,E,-121.64028563029552,D,126.40569572000535,-3.0827637856773573,D,C,2.06714695670191,B,A,0
Mexico,Other,Divorced,-259.9873368000364,C,D,28.80555409657119,B,-52.19444450564566,B,-42.814521534559496,-50.66852097510836,D,B,-8.047696639510608,D,B,0
UK,Muslim,Single,-73.6028523745351,B,D,-2.081524855731595,C,34.40867768024568,A,-33.67545145991834,96.91761467225378,B,B,-122.38204680377245,D,C,0
Brazil,Buddhist,Married,193.5218039808342,D,D,-132.69235103811164,A,13.019049033204652,E,74.89228672607844,-84.58893165291471,B,A,-28.11574920417038,C,B,1
Germany,Other,Widowed,4.295408993326979,B,D,-115.32276105889514,C,-40.81775583175091,D,-89.13675949626733,-39.16901644307782,C,E,23.242934943528184,D,D,0
China,Buddhist,Married,135.3595597741319,E,E,-33.306396820489596,D,-105.58770162302218,B,150.05405228578923,112.8642946245886,D,D,68.1780865588112,E,C,1
Other,Muslim,Divorced,-39.36194548201481,D,B,-23.574338011013086,E,-4.659883629353507,A,-88.29317873388372,-165.66857647612753,B,D,-20.72384975505633,C,C,1
China,Jewish,Single,-121.08115160536703,E,A,25.897861379345716,A,123.694090464734,B,30.318372559517336,241.6478738818292,B,B,27.772432362290573,C,A,1
India,Muslim,Married,23.219883030267784,A,A,38.55540053073573,C,20.012684778275858,C,-72.98035278575148,57.22669425710619,E,D,-18.835538099001838,E,E,0
Germany,None,Divorced,166.16714839903855,A,B,-116.6050612093206,A,-13.724747599600898,B,135.92256553657828,-35.966270361001605,A,E,-61.326872981823186,D,B,1
Brazil,Christian,Widowed,-22.994716152042162,D,A,13.643420183800114,B,194.42208170016517,A,46.166634555952776,-49.52132746748096,A,C,-54.722939075986176,A,A,1
Mexico,None,Divorced,74.50619699884133,D,C,-78.73080375426782,C,-80.48557152774592,B,-49.18189890899354,-19.462416870114083,C,C,-84.23314081294794,A,A,0
Brazil,Christian,Widowed,28.563168777577996,B,D,64.25483996073994,E,20.8099726238302,C,-119.99616043000816,56.36569850504589,E,B,59.705732259325686,E,B,0
US,Jewish,Divorced,-14.740676858974044,B,D,-24.58983336272869,A,5.0610427463991305,B,45.17304512142763,47.83895316238452,D,B,96.96512393729189,C,D,1
UK,Buddhist,Married,-77.48001919932716,A,E,81.80556496980523,B,-38.71728106035928,A,98.61653094372947,-36.960058211507814,A,C,157.71862873093662,B,C,1
Mexico,None,Divorced,-76.87293923277451,D,B,-27.900364295677505,E,-81.77473495237558,A,125.38587441663769,-41.13437738140546,E,D,-185.8789805937567,E,C,1
Other,Hindu,Divorced,53.06984550457917,D,E,-5.082328570480765,A,-22.630273789277453,D,50.31817953232554,-63.599257397579244,B,C,19.424271012203146,A,D,1
UK,None,Single,-61.56455916785117,D,D,-102.61895057079988,D,-129.26463711967068,A,-27.10367425257812,125.62339726236289,E,A,56.51064996278091,D,D,0
Other,Hindu,Widowed,114.60027882504893,A,C,-142.49507252287611,C,-42.69822292365034,A,-191.26407059342972,122.59878483913431,E,A,-105.74108422693146,B,C,1
