disabled,age_range,military,religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Mental,65+,Non-Veteran,Buddhist,A,102.24746411627403,A,E,C,E,89.6956786553319,B,1
No,51-65,No,Buddhist,D,-29.430122098835042,A,A,E,B,-39.71934929449207,E,1
Both,65+,Non-Veteran,Hindu,E,120.70248630514897,E,D,E,C,-3.9570544902753966,C,0
Both,51-65,Veteran,Jewish,B,-17.616110771842024,C,E,C,C,-114.57848121687213,D,1
None,65+,Veteran,Other,C,-50.86721315882653,E,D,E,C,-46.785063424149186,D,1
Physical,65+,Non-Veteran,Buddhist,C,-28.131215961895734,A,D,D,D,0.9646187356614733,D,0
None,65+,Non-Veteran,None,C,125.61996224546598,D,D,C,A,-103.44423569694075,C,1
No,51-65,Yes,Hindu,D,38.46843462875143,C,A,E,C,115.52905407040241,B,1
None,36-50,Non-Veteran,Buddhist,A,104.33725743657816,A,A,D,A,29.11562072198075,E,1
None,26-35,Non-Veteran,Other,B,-4.454975064006222,D,D,E,D,62.95796293016783,B,0
Yes,18-25,Non-Veteran,Other,E,-94.01720604671631,B,C,B,A,32.980115998849776,B,0
No,65+,Yes,Other,E,167.76327736904193,E,A,E,E,271.7801587744209,D,1
Physical,18-25,No,Buddhist,B,-194.2440792128786,E,E,B,B,29.259619646118335,B,0
Both,65+,Veteran,Christian,A,52.18225406401719,E,C,A,C,137.79582179730448,A,1
Physical,18-25,Yes,None,B,-16.143030661423207,E,B,C,C,-36.150252035204744,B,1
No,36-50,Non-Veteran,None,C,-47.588309117924155,B,A,B,E,-36.94298764119398,D,1
Physical,65+,Non-Veteran,Hindu,E,-71.65974281245767,B,A,D,B,-6.068570302107466,C,0
Physical,18-25,Veteran,Muslim,C,-89.37683723177017,B,B,D,C,-77.99457964326068,A,0
Mental,36-50,No,Other,A,20.705750548864025,B,D,B,D,13.171581458575057,C,0
Mental,18-25,Non-Veteran,Other,C,32.3807735547242,D,E,A,B,-176.49645031576046,D,1
None,51-65,Veteran,None,D,-114.41430983086873,D,E,B,A,-15.125044510186312,B,0
Yes,18-25,Veteran,Muslim,E,127.64804711602054,D,C,E,A,204.81630266614465,D,1
Physical,51-65,No,Hindu,A,-23.271078751731455,C,E,E,B,-41.669364915081985,E,1
Both,65+,Non-Veteran,Hindu,D,-102.59552351089658,D,C,D,E,119.87434912928275,B,1
Both,26-35,No,None,A,56.319605652652626,C,D,B,A,166.96358697045366,E,1
None,65+,Veteran,Hindu,E,2.999385607461803,C,D,E,C,246.26010097594082,B,1
Physical,65+,No,Buddhist,C,55.38471009359118,D,A,B,B,-81.70627078980912,E,1
Physical,26-35,Veteran,Buddhist,D,-15.508525859502168,C,E,E,E,-57.03409521651317,E,0
Both,65+,Yes,Hindu,C,-186.48335986662846,D,B,C,E,54.156167715455375,A,1
Yes,65+,No,Muslim,A,-43.371989979953504,A,E,A,A,-119.19110784929032,B,0
Both,26-35,No,Buddhist,D,-75.70681192255338,B,A,B,E,-46.685312814371315,C,0
No,65+,Veteran,None,D,10.284147193840788,D,C,E,A,117.86610523798042,A,0
No,65+,Non-Veteran,Other,E,-43.11275892416596,C,C,D,B,83.01934383332834,E,1
Mental,36-50,Yes,Muslim,D,-119.94288696230488,C,E,D,E,9.150923106511941,A,0
Yes,51-65,Yes,Christian,C,-23.393082194997895,C,B,C,D,-45.64472330765022,A,0
No,26-35,No,Hindu,A,-2.01132587791582,D,D,C,D,-45.46069944009854,D,0
Physical,36-50,Non-Veteran,Christian,A,-203.9500533451009,E,D,C,B,-226.96392176341013,B,0
Yes,26-35,Yes,Other,E,133.69533889054472,C,C,D,A,-115.96818307265615,B,1
No,36-50,Veteran,Buddhist,C,-255.274642579382,E,C,C,E,63.054127145879505,D,0
Yes,36-50,Veteran,Hindu,B,-28.281385217292605,E,C,C,E,-31.8988019670172,D,1
None,36-50,No,Jewish,D,-85.27494262888911,B,B,D,A,28.997724666981835,E,0
Physical,26-35,No,Buddhist,A,67.74595896216002,E,B,B,D,-1.014318221626803,C,0
Physical,51-65,Veteran,Muslim,D,-80.41115701253132,A,C,A,A,-64.50602216846505,E,1
Both,65+,Yes,Other,B,-230.6360569446807,A,E,C,A,48.03858451191213,B,0
Physical,26-35,Non-Veteran,None,B,-33.74149569399732,E,E,B,A,176.52968703590253,C,1
None,65+,Yes,Other,B,210.51927359744366,E,E,C,A,-71.18272673580091,A,0
Yes,26-35,Non-Veteran,Christian,A,171.50102770054298,E,D,B,D,57.887143537536154,A,1
Physical,26-35,Non-Veteran,Muslim,E,-43.93621518649877,B,A,D,D,-4.163988588808714,E,1
Yes,18-25,Yes,Other,A,-73.47412741656372,C,B,E,D,-50.62295374662858,E,1
Mental,36-50,Yes,Hindu,C,-141.82054523049226,A,A,E,C,-55.13968665207448,A,1
Both,65+,Non-Veteran,Christian,A,-70.53000742234065,E,E,B,D,-1.914175105193373,B,0
None,26-35,Non-Veteran,Hindu,D,-2.9723450585139197,D,B,C,C,153.1252791459091,E,1
Both,26-35,Non-Veteran,Muslim,D,-6.918840599165545,E,E,E,E,139.13982377705153,B,1
No,26-35,No,Hindu,C,29.402383849742236,A,D,A,C,-88.74092061957106,B,1
Mental,18-25,Yes,None,E,-33.27974617589639,A,E,A,A,38.6842772271884,A,0
Yes,51-65,Veteran,Other,B,-236.4674514863558,C,A,D,C,169.72483632533522,C,0
Mental,36-50,Veteran,Buddhist,E,-140.5485258107328,E,D,E,A,48.22387301929956,E,1
Physical,26-35,Non-Veteran,Buddhist,E,165.15265250118657,B,A,E,C,9.313022809976589,E,0
Mental,18-25,Yes,Christian,B,95.25465270400669,D,E,E,D,-20.048298589038726,B,0
Yes,65+,Yes,Hindu,D,40.961626509417016,C,C,E,A,-132.10919112453635,D,0
Yes,18-25,No,Other,C,-112.26781889094464,A,C,B,E,31.186307624552036,A,0
Yes,18-25,Non-Veteran,Jewish,B,-57.13669040379459,D,D,C,A,-58.25914162610595,B,1
Mental,18-25,Veteran,Hindu,B,67.08866104302692,D,C,D,B,30.09218282317302,C,0
Physical,65+,Veteran,Buddhist,A,18.76982680375929,C,A,D,E,25.493628140814558,B,1
Physical,65+,No,Buddhist,A,41.11429003079907,C,C,B,C,-34.807218975839874,C,1
Yes,36-50,Non-Veteran,Buddhist,E,166.0966861575571,C,C,E,D,10.262344997351407,D,1
No,51-65,Non-Veteran,Other,B,56.8868843402694,A,D,C,B,-103.0292148030437,A,0
No,26-35,No,Hindu,C,20.067497979321008,D,C,C,A,-83.78318300525592,B,1
Mental,18-25,Yes,Muslim,A,-57.93759820624167,A,D,C,C,-106.29201605448209,E,0
Mental,26-35,No,None,B,-63.230911987618875,B,B,A,E,24.02387510252795,C,0
No,36-50,No,Jewish,D,222.69180347761082,E,C,E,D,-22.896820344228672,A,1
Mental,26-35,Non-Veteran,Buddhist,A,-52.010231392402204,C,C,E,A,-24.828620897527067,B,0
None,36-50,No,Christian,B,-4.34665491696821,C,B,A,A,-100.8204751436343,D,1
Physical,26-35,Non-Veteran,Muslim,D,92.9612940937626,E,D,C,D,134.34065338573478,D,1
No,36-50,No,Other,E,14.108738982786845,C,D,A,B,-100.42378848306386,A,0
None,51-65,Veteran,Jewish,D,-259.43491420709256,A,E,E,E,91.20310644102825,E,1
Both,26-35,Veteran,Other,C,-383.60079071916726,B,A,E,A,163.97845085935074,D,0
Physical,18-25,Non-Veteran,None,C,-44.49168616347771,E,C,E,A,133.11158635695824,B,1
Both,36-50,Veteran,None,A,-125.84682621507682,A,D,B,B,125.38440714020625,B,1
Yes,18-25,No,Jewish,C,-80.65581835759416,A,C,C,A,-132.1716876103935,B,1
Physical,36-50,Veteran,Jewish,A,-250.86960318861452,D,B,E,A,-60.80050932896371,D,1
Physical,26-35,Non-Veteran,Jewish,C,39.32956091042462,D,B,D,E,271.11994196017133,C,1
None,36-50,Veteran,None,E,-51.08899484757519,A,A,C,B,168.159010921299,B,1
Both,18-25,No,Christian,B,169.447202836225,A,D,B,B,-45.321475130737156,D,0
Both,51-65,Yes,Buddhist,B,-42.83954547835952,B,C,C,A,215.7797293755104,C,0
Yes,51-65,Non-Veteran,Buddhist,E,-148.38394335661673,C,A,C,C,-19.465039050339268,E,0
None,18-25,Veteran,Jewish,B,-95.62956637118334,D,D,E,D,150.49794980393384,E,0
Mental,51-65,Veteran,Christian,E,55.638204865628836,C,D,A,A,-23.263350869975845,C,1
None,18-25,Non-Veteran,Christian,E,-64.87321210635612,A,C,A,D,79.13397572508546,E,0
Physical,18-25,Yes,Other,D,-116.46773964149924,B,C,B,E,-38.032558423240424,E,0
Both,26-35,No,Hindu,A,-178.44892504907008,C,E,B,A,88.76761827226744,D,0
Mental,65+,Non-Veteran,Jewish,C,56.84852555561367,D,A,C,E,14.609470085800197,E,1
Yes,18-25,Yes,Buddhist,C,68.01552848277457,E,A,E,C,-111.97890016015026,C,1
No,51-65,No,Christian,B,139.46150088778953,D,B,A,E,-138.50946580818285,B,0
None,26-35,Veteran,Jewish,B,166.62079328209305,D,D,D,B,4.18590968331767,D,0
Physical,65+,Veteran,Hindu,B,-184.49756426720182,E,C,B,D,-19.91399056577493,E,0
Physical,36-50,No,Buddhist,A,14.102190914570073,D,A,A,C,-6.219418536335454,E,1
None,36-50,Non-Veteran,Muslim,E,-71.97255275535365,A,C,B,B,-3.135102815829665,A,0
None,51-65,Non-Veteran,Muslim,B,33.256780869663174,D,D,B,D,13.343218921994888,B,0
Mental,18-25,Yes,Jewish,C,-194.58854181134333,D,D,B,A,-43.254555071499794,E,0
No,26-35,No,Other,C,-123.88957598289552,D,E,A,D,93.5017875686568,C,1
No,65+,Yes,None,D,-61.505894510689295,E,D,C,E,-158.9541654645357,B,1
Mental,51-65,Veteran,Hindu,E,-47.07377661567333,A,E,C,C,141.4832481865822,B,1
Physical,65+,Veteran,Other,C,-68.49491159332383,B,C,E,D,-115.40462439191063,B,0
No,26-35,Non-Veteran,Muslim,E,237.70348867065363,D,C,E,E,84.56387875166754,C,0
None,36-50,Non-Veteran,Hindu,E,-47.90540558204976,A,A,A,B,19.012304712024864,E,1
Yes,51-65,Yes,Muslim,E,-138.2620702684646,E,A,E,E,-84.38241556926415,C,1
Mental,26-35,Veteran,Muslim,C,148.68205069866704,E,C,B,B,-85.94275321502967,D,0
No,18-25,Yes,Jewish,E,-60.681016393269125,A,D,B,D,51.54452385603888,B,1
Yes,36-50,Yes,None,C,-37.09076140884985,B,C,D,C,125.0033408639394,B,0
None,36-50,Non-Veteran,None,E,-43.334953598878734,B,A,A,B,263.04075907124934,E,1
No,36-50,Veteran,Christian,A,46.096586742635544,D,E,E,A,-35.66683565161595,C,1
Mental,26-35,Yes,Jewish,C,-52.553672808305365,B,E,E,B,92.78415988045873,E,0
Physical,51-65,Yes,Jewish,E,0.03213301953809198,D,B,D,B,37.82899167836432,B,1
Physical,51-65,No,Muslim,E,36.20566129533907,C,E,C,D,-34.57736100175139,A,0
Mental,36-50,Non-Veteran,Jewish,C,26.766410091434572,B,E,D,A,22.034608435517587,E,1
Physical,65+,Yes,Christian,E,-5.818597660389946,A,A,D,A,-101.98171991046947,E,0
No,18-25,No,None,B,-63.51616297259831,D,C,A,A,58.68224845962823,E,0
No,26-35,No,Hindu,E,-48.3722028243627,D,C,C,C,-55.27082867298019,E,0
Physical,18-25,Veteran,Jewish,C,62.59646282291078,A,B,B,D,-107.65237208067691,B,0
None,36-50,Veteran,Christian,A,-32.49292105643911,C,D,B,D,-130.7106148906166,C,0
No,65+,Yes,Muslim,D,162.45474117735364,E,B,B,B,60.449010994950505,B,1
None,51-65,No,Other,A,135.64850209099652,C,D,E,B,21.500593223948563,A,1
Physical,26-35,No,Hindu,C,111.22591211398738,C,A,D,D,58.03175600819055,B,1
Yes,51-65,No,Hindu,A,56.525703742063335,A,B,C,C,252.4466183116917,D,0
Mental,65+,Non-Veteran,Christian,B,71.87253457318495,B,D,E,A,-7.237753523965155,A,1
None,18-25,Yes,Jewish,C,-2.3819833843624543,C,A,D,A,-41.44387968214054,C,0
No,18-25,No,None,A,-99.23843996448247,B,C,A,E,-32.141343892876364,C,1
Yes,18-25,Yes,Other,A,-121.11367392133306,B,A,A,D,54.08506338518624,B,0
Yes,36-50,Veteran,Other,C,250.76150422055457,D,E,B,D,-217.9724061496952,C,1
Yes,36-50,Non-Veteran,Muslim,B,-67.45697228021122,C,A,E,B,-184.0892685763514,E,0
No,65+,Yes,Other,A,23.449686303775934,A,E,B,B,-3.776283841942494,B,1
Both,51-65,Non-Veteran,Hindu,C,19.915468766382368,D,E,C,D,-43.83723849131157,C,0
Yes,36-50,Non-Veteran,Christian,A,138.01209126496337,A,C,A,E,40.93291675065656,E,0
No,65+,Non-Veteran,Christian,B,-116.13023087753389,C,D,B,A,97.40850728569204,A,0
Mental,65+,Yes,None,E,-52.72926509494455,C,C,A,D,4.928064225331516,B,0
None,36-50,No,Buddhist,D,-137.5454026825431,B,A,D,C,124.87937415074701,B,0
None,26-35,Non-Veteran,None,A,39.7059158213979,A,A,E,D,64.89051000233465,D,1
None,36-50,Yes,None,A,112.7948111158614,A,E,C,D,-218.0541615424247,C,0
Yes,65+,Non-Veteran,Buddhist,C,147.4540149311049,B,B,E,C,-51.917111438530874,B,1
Physical,65+,Yes,Buddhist,D,-173.07017075084096,A,B,D,A,-5.467440010594258,C,1
No,65+,No,Muslim,D,-53.238350789311426,A,E,A,E,-46.25992463165105,A,0
Physical,18-25,Veteran,Muslim,B,63.82897966560982,D,E,C,D,115.19964368658941,A,0
Mental,65+,Non-Veteran,Buddhist,E,-55.462185547989364,A,A,E,B,-45.0480602000497,B,1
Mental,18-25,Veteran,Muslim,A,33.820630475101446,A,C,A,D,7.615443664077103,D,1
Physical,51-65,Non-Veteran,Buddhist,E,-58.4676792945913,D,E,E,D,-104.67187142731076,C,0
Mental,18-25,Non-Veteran,Buddhist,D,-206.27625517830853,B,B,A,C,57.12495723780731,C,0
No,36-50,Non-Veteran,Christian,E,-106.34771140491772,C,B,C,A,-4.194677129908349,E,1
Physical,18-25,No,None,B,-23.737407904869364,B,C,D,A,-172.4135823057594,B,1
Physical,36-50,Non-Veteran,Christian,A,-55.05895571693069,A,E,E,D,57.25040391918894,A,0
Both,65+,No,Buddhist,B,64.10743555052917,B,D,A,A,61.3496896616995,A,0
Yes,36-50,Non-Veteran,None,E,72.46194683404124,D,C,C,B,136.89797043024416,C,1
Yes,18-25,Veteran,Other,A,60.08461641058707,B,A,C,E,-38.56844453434808,E,1
No,18-25,Non-Veteran,Hindu,C,-5.375357169036284,C,E,B,B,60.0545963982628,D,0
Both,65+,No,Hindu,A,61.75865170765439,E,D,E,A,-127.83027682858328,D,0
Yes,18-25,Yes,Other,C,-45.87451960356846,D,B,C,B,-48.16877366370533,E,1
Both,36-50,No,None,C,106.32137184374612,B,D,B,E,-64.3379225492732,D,0
Yes,18-25,Veteran,Christian,A,38.31803532306287,C,C,B,D,-142.94425183621956,B,1
Yes,51-65,Yes,Other,E,11.701690608438899,D,C,C,A,-103.87707792879178,C,0
No,26-35,Yes,Hindu,A,-35.86827767453586,A,A,A,E,-79.79024354644557,C,0
Yes,65+,Non-Veteran,Hindu,A,42.61438651045704,A,A,B,E,-125.15145562109855,B,1
Physical,26-35,Non-Veteran,None,A,91.47729673387123,A,B,C,C,-58.851465007045014,B,1
Mental,26-35,Yes,Jewish,A,3.2467526114568037,E,C,C,E,47.96130241541749,D,0
No,36-50,Yes,None,C,67.69016398450452,C,C,A,B,-17.822235769753235,C,1
No,18-25,Non-Veteran,Hindu,A,-57.0784309692272,E,E,D,A,-6.4401116487058845,C,0
Yes,51-65,Non-Veteran,Muslim,C,15.494077634056524,C,A,D,A,20.569048523496956,A,0
Both,51-65,Yes,Muslim,D,92.22840070664645,D,A,B,E,-98.07580975750069,B,0
Yes,36-50,Veteran,Muslim,B,-161.6949598615237,D,C,B,C,-13.783462739329671,E,0
Both,26-35,Yes,Other,B,90.15757448980398,E,D,C,A,-52.65146678792934,A,0
Physical,18-25,No,None,D,122.36202298725397,D,B,D,D,178.2722294493511,C,1
Yes,36-50,Yes,Jewish,B,-99.69047457522502,C,B,D,E,-160.69810864122647,B,0
No,26-35,Non-Veteran,None,A,-75.4952228054086,E,E,D,D,147.0783575496148,A,1
No,51-65,Yes,Jewish,E,115.81931910929117,D,B,A,A,129.4075045380828,D,0
No,18-25,Veteran,Buddhist,C,98.5469054442296,B,E,A,B,67.87523442277617,B,1
Both,26-35,Veteran,Christian,C,-10.647717143976541,D,C,E,A,147.65846832567118,E,0
Yes,51-65,Veteran,Other,A,-51.06472885683089,A,C,A,C,62.68193654487432,A,0
No,65+,Yes,None,B,-17.669257886557705,C,A,D,C,147.92379450867608,C,1
None,65+,No,Muslim,C,-101.15197803893174,E,A,A,D,-157.99175791401223,B,0
Both,51-65,Yes,Jewish,A,-55.96300136328514,B,B,C,E,-184.61900619073853,A,0
Both,36-50,Non-Veteran,Buddhist,C,-31.581362194241102,E,E,C,B,81.99202969232864,A,1
Both,26-35,Yes,Other,B,-159.3244645479048,C,B,D,A,88.93541668653552,D,1
Physical,18-25,Non-Veteran,Hindu,B,-208.01989449943,E,A,C,D,290.3485461615926,E,1
Mental,26-35,Veteran,Hindu,B,-49.3416057757322,A,B,C,D,13.158822190033703,E,1
Mental,18-25,Veteran,Hindu,A,-192.1012997569651,A,E,B,D,104.47106527377672,D,0
Mental,65+,Veteran,Buddhist,E,56.54509727074193,D,C,B,E,93.34721966271022,A,1
None,36-50,Yes,Jewish,B,-101.50715704827797,E,C,D,A,88.21719368641364,E,1
Mental,51-65,Veteran,None,B,139.99056268025558,D,C,B,D,-142.108696150359,E,1
Physical,18-25,Yes,Buddhist,D,170.1048387658952,C,B,B,B,-86.41963079243011,E,0
No,26-35,Non-Veteran,Jewish,C,-116.5832954564392,C,D,D,B,-66.66246981405214,B,1
None,36-50,Non-Veteran,Hindu,B,19.913600976918826,E,E,E,A,-156.5065804532837,D,0
Yes,65+,Veteran,Buddhist,D,32.831529767649464,A,D,A,C,185.65973553541963,D,1
None,65+,Non-Veteran,Hindu,B,203.41656467632606,E,C,A,D,22.25957294074045,A,0
Yes,18-25,Non-Veteran,Other,D,77.80948952807589,E,B,E,A,-12.631981642439527,B,1
Mental,36-50,Non-Veteran,Muslim,B,-107.06248306182309,B,B,C,D,-79.31353030356075,C,0
Mental,65+,Non-Veteran,Other,B,-105.56365568331572,B,C,A,B,9.259329271981157,A,0
Physical,51-65,No,Hindu,B,0.6783866213648759,D,B,D,B,-272.897806939137,E,1
Both,26-35,Non-Veteran,Muslim,A,40.87591897898539,A,E,E,E,-34.13523396229899,A,1
None,18-25,Yes,Buddhist,D,-68.49085716761346,B,D,D,C,46.32754898569893,C,1
Both,26-35,No,None,A,-22.658747205175427,E,E,D,E,-12.101705667583705,D,1
None,51-65,Veteran,Other,D,-26.496672707437597,C,D,E,B,88.41070018166658,C,1
Yes,65+,No,Other,A,-46.82194891832193,A,E,A,D,193.42214966576492,E,1
Physical,36-50,Yes,None,E,-145.8226825614615,A,A,C,A,25.11409227690709,B,0
Yes,51-65,No,Buddhist,B,-161.00972114390711,A,E,E,C,-32.640185456436335,D,1
Yes,65+,No,None,C,69.69067619416383,A,E,E,E,-15.134260295130389,E,1
No,36-50,No,Jewish,C,44.14303924054907,C,D,C,C,128.46846982148855,C,1
Mental,65+,No,Jewish,C,142.25548896452065,E,C,B,C,31.699834663817185,A,1
No,65+,Non-Veteran,Muslim,D,69.15648726464835,E,D,B,A,2.074953900505971,A,1
Yes,36-50,No,None,C,1.8182089878830594,C,E,C,A,-107.62807901108977,D,0
Mental,36-50,No,Buddhist,B,-57.85810505242153,B,D,B,B,-59.198337799711084,B,1
Physical,18-25,Yes,Other,C,151.82620856997676,A,A,E,B,-162.3682092443867,D,0
Yes,36-50,No,None,B,117.7401813166006,E,A,A,E,-74.04499676226905,B,0
Mental,36-50,Yes,Buddhist,D,24.382844853434378,A,C,C,A,-167.0210902262489,D,0
No,18-25,No,Christian,A,-8.111856163115505,B,B,D,A,101.63685725005797,B,1
None,18-25,Veteran,None,A,-135.66859702000627,C,D,D,A,112.24020967116348,B,1
Yes,26-35,Yes,Other,D,-32.04557690785132,B,D,E,B,133.96710054407822,D,0
Mental,36-50,Yes,Hindu,C,59.55736697757361,D,C,C,C,-94.56797286217837,E,1
None,65+,Veteran,Buddhist,B,60.055377197305745,C,B,D,E,-62.16985165164651,A,0
Both,18-25,No,Hindu,D,87.62803196150882,A,B,A,A,137.83582998509237,E,1
None,51-65,Veteran,Muslim,D,-100.04766786150516,A,C,D,C,76.70783955811174,A,1
No,51-65,Veteran,Other,E,2.8742000342077696,C,D,A,D,109.09678597881455,A,1
No,65+,Veteran,Other,B,22.46184450829503,D,C,C,B,-54.03482516451312,C,1
Both,18-25,No,Other,E,111.34988622826907,E,D,C,D,86.21991843508171,C,1
Both,26-35,Veteran,Christian,A,-96.46387090430049,D,B,D,E,15.033940441704072,C,0
Yes,26-35,No,Muslim,B,-0.6774986910845556,D,C,C,D,11.404064274777923,D,0
None,65+,Veteran,Christian,A,92.48973050345121,A,D,B,B,-41.06874479267035,C,0
Both,36-50,Veteran,Buddhist,E,1.7410059530914561,C,A,E,A,88.45847007914594,C,1
Both,36-50,No,Muslim,E,59.69231104819245,D,C,E,E,-32.84678178021802,D,1
None,18-25,No,Muslim,B,-58.94307446012633,B,A,C,B,42.20713891233967,E,0
Yes,36-50,Yes,Hindu,E,82.54129983589394,A,E,E,D,53.768858877940986,E,0
No,51-65,No,Christian,D,-176.1577276759559,D,D,D,E,13.56133459160981,C,0
No,65+,Non-Veteran,Muslim,E,93.21775928766594,C,E,C,E,113.7527783947702,B,1
Both,51-65,No,Other,A,18.292098638943344,C,B,C,B,78.5788380126721,A,0
Both,18-25,Yes,Other,A,157.81128888569248,C,E,E,A,-48.94202811516897,B,1
Both,26-35,Non-Veteran,None,C,-5.253927022392247,A,E,D,A,104.43536262949547,B,1
Physical,65+,Veteran,Hindu,C,143.0328326603233,B,B,D,C,46.147689724997505,C,1
Physical,26-35,Veteran,None,E,263.09682888829457,E,E,E,C,53.56071532952693,D,0
None,51-65,Non-Veteran,Muslim,A,290.10423565242706,C,B,D,A,61.333086351448216,E,0
Mental,36-50,Non-Veteran,Christian,D,-62.73209080547921,C,D,B,A,183.13537834162864,C,0
Mental,26-35,Non-Veteran,None,C,72.50586711479048,B,D,E,A,3.355559077819492,A,0
No,65+,Yes,Muslim,C,-42.83886468037858,D,E,E,D,-113.24247010034031,D,0
Mental,18-25,No,Hindu,B,-64.71685521350055,D,A,A,C,70.39418846264134,A,1
Mental,51-65,Yes,Other,C,78.50147361161464,C,B,E,E,-58.040559120304415,B,1
Physical,65+,Yes,None,E,13.459205184854012,A,C,D,D,-127.19696217603571,B,0
No,51-65,Yes,Hindu,A,8.712337849531336,D,C,B,C,-32.51244178133435,B,1
Yes,18-25,No,None,B,-1.2846838590730814,A,A,E,D,-97.52146153349341,C,0
Mental,36-50,No,None,A,-148.0083078301774,E,D,B,D,-188.40472635194482,C,1
No,18-25,Non-Veteran,Jewish,A,102.91466012827534,C,E,D,E,117.6662526173089,B,0
Both,36-50,Non-Veteran,Christian,A,-28.230703465914246,C,E,D,D,24.89768604446994,A,1
No,36-50,Yes,Christian,D,-77.05754289220071,E,C,C,D,-76.04588418776443,E,1
Both,26-35,No,Muslim,B,121.13278679986395,C,C,A,D,72.58645132287174,C,0
None,51-65,Non-Veteran,Christian,E,20.752237256653867,A,D,B,B,5.339539878662116,A,1
Yes,36-50,Yes,Buddhist,B,27.60556620217251,B,A,B,A,15.082923634340068,B,0
None,18-25,Veteran,Hindu,E,-5.162154703703932,B,C,A,B,-102.26488798246085,A,1
Mental,26-35,Non-Veteran,None,A,-64.65295097523995,D,B,A,D,-4.970356381917792,B,0
Both,51-65,Yes,None,C,85.17903321908862,D,E,B,E,-85.04056512939306,B,1
Both,26-35,Veteran,Hindu,B,74.13523329539416,D,A,E,B,35.49137552510393,B,0
Mental,51-65,Non-Veteran,Christian,C,99.87888707043327,C,B,A,C,-176.8558730000565,C,0
Physical,51-65,Veteran,Hindu,C,-47.215575205364615,B,E,E,B,-67.4299586094459,C,0
Physical,18-25,Non-Veteran,Hindu,A,12.400514447615487,C,B,A,A,-56.39451244391389,D,1
Both,18-25,Non-Veteran,Jewish,A,-199.87584281591754,C,E,E,D,185.66947109660853,D,1
Mental,65+,Non-Veteran,Other,B,-100.26484628819034,B,A,D,A,15.37305162067604,A,0
No,26-35,Veteran,Muslim,B,-54.22842237133851,A,B,E,E,171.3977521872923,D,1
Both,26-35,Yes,None,B,135.71085208530778,C,B,A,D,72.83805278886962,D,1
Physical,18-25,No,None,C,120.48554758210115,B,B,D,E,93.4306792422733,A,1
None,65+,Yes,Muslim,A,-32.529670047148215,A,E,A,A,-210.9912469813167,B,1
Mental,26-35,Yes,Other,A,18.415875106460213,E,C,C,C,15.372887559919546,C,1
Physical,51-65,Non-Veteran,Jewish,E,68.58796418075622,A,E,A,C,-6.156837404321251,E,0
Both,26-35,Yes,Jewish,E,0.8005367311399534,C,D,C,B,-105.56280825770197,D,1
None,36-50,No,Christian,A,-226.6032184737779,B,B,B,B,-50.16134852478127,A,1
Physical,65+,Non-Veteran,None,E,79.64756284038538,A,A,A,D,-0.6117668661546666,A,0
Yes,51-65,Yes,Christian,E,-72.65769895296769,A,D,A,A,37.24826120263891,E,0
None,26-35,No,Jewish,B,57.928470051864245,D,A,D,E,-63.344368459592516,A,1
Mental,51-65,No,Hindu,D,47.85745032657681,C,A,B,D,4.460910456807139,E,1
No,26-35,Non-Veteran,Muslim,E,28.715204062340373,E,B,B,D,-21.55365292115185,C,1
None,36-50,Non-Veteran,Buddhist,D,-226.3908751192715,C,A,D,C,29.240423997381065,E,1
Physical,18-25,No,Buddhist,C,-143.28297756919264,C,C,D,A,82.38998461169497,A,1
No,26-35,Non-Veteran,Buddhist,D,191.99437565200174,B,C,E,D,20.620100280743404,C,0
Physical,26-35,No,Hindu,B,-99.7926896875074,A,D,B,C,14.650997211669953,C,0
None,65+,Non-Veteran,None,C,-39.25655919761039,B,B,E,A,62.51586790399979,C,0
Both,36-50,Yes,Hindu,A,-10.673305840826844,C,B,D,E,-54.85029245676255,E,1
None,65+,Veteran,Hindu,D,-21.876965686502253,E,E,A,D,-1.5906334472722419,B,1
None,18-25,Veteran,None,B,-126.06587089043573,B,D,D,C,-43.53217572400638,E,1
None,51-65,Non-Veteran,None,D,-9.025099435083007,C,D,B,B,30.2445261128605,B,0
None,51-65,No,Buddhist,C,-3.0556319160333376,C,B,C,D,171.26652281330038,E,0
Physical,36-50,No,Christian,B,77.04052174655756,A,B,E,A,115.56718219854496,E,1
Yes,65+,No,Muslim,A,-134.90763844124893,A,E,A,B,116.92067135698494,D,1
Yes,18-25,Veteran,Jewish,B,-44.62973088602634,E,D,E,E,195.6222241218465,E,0
Mental,51-65,Yes,Christian,D,70.89199704202962,E,A,B,C,-140.17656707260545,A,0
Yes,36-50,No,Buddhist,B,27.504514335572473,D,B,D,A,36.2881298338949,D,0
No,26-35,Yes,None,E,42.622785199149114,A,C,C,D,19.711037355690145,E,1
No,36-50,Non-Veteran,Christian,B,0.8412113664209724,A,C,B,D,23.00292519168703,A,1
