sexual_orientation,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Heterosexual,Yes,B,E,35.99507866434917,C,-31.043140548367788,B,-26.8273606575065,-151.96044909766405,170.74205566538046,117.83608001658384,237.3905288228388,21.252360737768637,A,16.265581201433687,D,186.6734163987594,-66.27101412335148,-71.44869287809279,D,1
Heterosexual,No,E,A,107.98907720783217,E,88.23295142788518,B,-50.12678323080976,50.373882005196826,178.2373965159809,-111.04992919478704,-123.09136787293386,104.9041001723267,E,10.93574565602291,C,121.29464484699726,54.49803545986508,13.841333056339764,C,1
Other,Veteran,C,C,-46.32162115587027,B,-53.67986828304372,D,7.651626566702308,-48.06302663902263,-147.95662313881382,-143.02202843766935,-53.42493584266001,-102.35698454671216,A,-68.80255711538057,D,224.58788342767545,-39.9113869618928,-199.09845973408608,E,1
Homosexual,Non-Veteran,C,E,-100.72656403826869,B,-60.872930545225735,B,-131.76923174274543,39.215740526124044,17.09798641969071,-58.4152639637621,-77.1127162821542,-62.49401714843715,E,-103.03470290612482,E,-222.83904693231037,-143.10654720477092,-179.0822825212176,C,1
Homosexual,Non-Veteran,A,D,-24.086419501102103,D,-211.63172720653418,C,56.400149468585646,37.76681534536858,17.178987311628386,16.241450554875286,87.28806951554631,-7.41454482963531,E,57.98783729662965,A,-86.14913432680795,-22.88299913224748,-114.7901457973926,C,0
Other,Veteran,D,B,46.49289823740591,B,122.73125367193671,D,101.68427773325178,-72.94799350229204,208.00489268074944,233.14609187547543,-166.71908539819228,61.290751834828896,A,27.725240584321615,B,46.14233408465198,199.5406934254471,-116.42760676839576,D,0
Other,No,C,C,-51.023414452779356,A,197.40699880326414,C,16.595855369321384,-17.870887029146846,-12.38604398141073,375.6211240941583,-60.277892615129446,75.75035583118948,A,40.85130615722469,B,-121.04689134141411,-30.792414551306507,-46.99584249358441,E,1
Heterosexual,Veteran,E,B,-50.38480008372537,B,-106.19282597870729,D,200.9665107145912,-169.1380655557183,-51.01631823583814,-117.36123677701065,139.60181366979486,166.46439301996202,E,-168.67252491099515,D,-81.97041915774041,-101.02759707717415,41.88258559671548,A,1
Heterosexual,Veteran,C,E,-15.33417865095388,C,160.32288238250314,B,-18.541762766827794,-35.607371340638764,-135.6147857424531,-119.34196136163189,8.451050360169418,-21.9912371160782,E,-123.89091560119172,A,17.69693389985381,-99.11508201655315,137.95798367022425,B,1
Homosexual,No,A,A,-58.6093805200036,D,-10.982042368546187,B,233.14849518236082,-132.13320776431962,137.18153697634753,-105.76325358954936,-20.905669219270177,239.28277170194062,A,-93.59134157801431,C,79.60931728067608,8.918170413974638,-14.07323765973492,C,0
Homosexual,Yes,C,A,143.2097895170357,A,-44.23875792359134,E,20.395445969424692,30.82412563679761,-18.684518582826485,76.74099125062402,-136.40836953442854,109.68258468906917,B,75.74479685562233,C,-9.033914439523398,-93.0269181039457,94.00603356603646,C,1
Other,Yes,E,E,48.54838774666247,C,-174.75514330282397,C,137.72752494996035,68.97741676135381,-209.15301530398048,16.837869050166113,49.33814633517882,-207.08304174402917,D,68.41217632103658,A,156.3652137516736,98.99152912731618,-202.63656183425795,D,1
Other,No,D,C,-76.8268960015267,C,57.473589102312694,C,-111.35255689851627,-13.645207157275973,38.73938578667435,75.19000526019983,-99.37740229308454,67.14002447470052,E,-112.3059218510742,B,-80.74749345160612,125.6781525247712,153.36176967678813,A,1
Bisexual,Veteran,C,D,-1.603758682810507,D,32.147749417872156,A,65.95603701512583,-65.95892843506121,-45.074887446028285,128.27667285576388,-54.54777559263068,-71.7567421917706,A,-23.67777462801245,A,-69.03452215737563,-113.29584606375913,36.957159210703736,C,0
Bisexual,Veteran,C,E,194.56307115053852,B,54.256214329051254,A,55.96210842894337,126.39892261001116,34.24467940498695,126.68231993824214,-174.75267543995298,-48.3031495824997,A,-104.23586117124735,D,-52.232314028022294,-123.69517875075016,16.209552445871438,B,1
Bisexual,Yes,B,B,-46.67769480674624,B,60.91484782052975,A,178.4525969837529,45.1314756254325,-162.7148491126282,-142.1423726865457,-46.25664491929438,-61.83878118522812,A,-380.3611631627213,A,-135.3409321987968,-16.332837730982423,43.23962639022996,C,1
Heterosexual,Non-Veteran,B,A,40.541680273250805,C,42.034715678641206,D,-101.11153514517251,145.90171518948398,-0.3422855799332211,-43.80449905374559,20.361724120090745,-243.43045760779427,E,50.07558419569259,A,-127.43393247848654,74.7482945674123,-39.655287729579385,B,0
Homosexual,Non-Veteran,D,C,-86.82266976176297,C,63.802332720994116,A,135.97421827852506,15.178860298056158,108.24007494791957,107.27105094141713,71.10220428031661,-79.42609339315909,D,160.56342757770676,D,-42.712531481031206,-30.303050870623732,-58.10438607457529,B,1
Other,Veteran,A,E,94.25734789510616,D,-87.49393240173075,D,-21.850986630064572,190.43511827572888,-19.280696770842994,-96.65041604461155,-5.919488519858081,-113.32065342768713,D,-169.54295481233555,D,74.39458806508709,-1.639976153644933,146.1862651946953,A,1
Homosexual,Veteran,D,C,21.867961855070188,D,-125.547311271327,D,80.71492151289875,6.252873265284291,115.36895176614097,-217.74852963751798,38.462439258318575,59.19837688330708,A,-8.560972850361319,D,101.40762805556409,-137.89632660433514,-30.3054304372334,D,1
Heterosexual,Veteran,B,A,-172.3841197662715,B,-254.11360545843246,B,-161.8602877747194,-96.85310617879487,-151.91518222001378,-45.155882068804885,87.70791416760457,-183.2215542892638,C,36.94137025086083,B,-32.051599364857964,-139.5229895301081,26.859763373216712,D,0
Homosexual,No,A,A,-152.98197532661868,C,128.83573831748373,B,-89.49191314096635,-123.83805676575952,-66.84827836932092,134.41639423718047,-141.0048939704674,-165.7769149777731,C,55.218087629108695,D,80.34207503054662,42.92293579378216,-249.96001459801073,D,0
Homosexual,Yes,D,E,-72.40802435135359,A,-36.162429169768586,C,11.778486592362206,48.55278276525529,7.469180462423858,-210.26031198175082,14.62244184373294,-3.1093934827167824,B,-52.81061214712641,D,92.10881652919046,10.235921771124373,-6.880745265750576,D,1
Other,Veteran,A,E,-22.022767199829357,D,2.6215221366319263,C,257.80691954851056,102.11066286385255,75.1378096455858,-42.58799417754579,44.30026720366723,-75.48126458760323,C,300.25961228586675,C,-272.6331437466762,38.25268997348477,-92.50504032886947,B,0
Homosexual,Non-Veteran,D,C,71.15103434062448,E,45.83429534502865,C,80.73645575759002,148.40865716022898,-216.4571772900759,-3.285944210883745,115.90989236032057,25.926789166295695,D,45.92966374034672,C,-99.43588378871723,99.91548074416798,101.0969060228706,E,0
Bisexual,Non-Veteran,C,E,80.96981803060889,C,-147.11174520934534,E,7.535793518427424,-13.201135499819058,118.92536299905139,-51.19713397539428,161.57744171348406,26.727157860715074,A,-98.59191201865956,D,-141.58918512835697,-165.39887883679776,146.50967979437726,E,1
Heterosexual,No,A,D,-146.95616503719327,D,107.09330885065376,D,-43.60395622270277,-34.133809573912835,64.70334982431145,-59.461639675915265,-48.41900968291138,-80.18554144858557,C,-155.23617990927895,B,19.463384462659107,-146.75665656635965,61.141789095920316,E,0
Bisexual,Veteran,D,E,-42.20021161161188,C,75.64884787852557,A,-83.89894499348361,62.645153215603266,57.59387123378053,44.75397240114572,-176.11413071851595,-116.49503049322543,E,-98.89746786082154,D,-26.06931049262548,-143.34735596331797,-78.17387286426222,D,0
Homosexual,Non-Veteran,E,A,138.5954156536111,C,1.8660343689294854,A,-21.444900036272422,21.42972141262616,125.15767196774227,64.40237723574153,-8.604002086356877,89.51459292908605,C,-85.29517451009463,C,93.62617060335322,-67.38807556274196,-163.3042155156587,D,0
Heterosexual,Yes,B,E,86.92283115335047,B,-144.03150195822508,E,-4.711116860809725,-23.16510092129018,87.32291967118944,140.79867967449866,58.61476670386503,46.47629663756908,D,-52.446201227945735,B,182.1284388242316,103.098986806446,9.702100731388729,D,0
Homosexual,Veteran,B,D,-48.63317194689408,D,108.11991934435898,C,46.67140364888091,66.68535530197884,151.3235402519741,-44.453730651049334,-127.47970573972316,-139.3304816526152,C,142.84508945367614,D,98.31751930735143,-101.58173840249046,40.3759108378142,C,1
Bisexual,Yes,A,A,12.774519686586054,D,16.031129021993447,D,-64.64556446431376,-124.37131939637918,-120.693987054778,-84.14093763269705,231.94386845779218,-15.794709514428293,C,-11.406476053498524,C,-21.732900896021203,222.36700229480607,49.65142823517205,C,0
Heterosexual,No,E,E,-53.77217620812061,A,10.219676471068558,C,-44.80695128671346,-54.22459690383686,-38.24885009815151,-32.89023559396825,-4.072448312952231,-156.29895318216592,D,-59.13558237634491,E,-123.1601451520497,65.29141914634793,-169.34416569080537,D,1
Homosexual,Yes,A,E,116.12831621488482,A,-188.99943240584878,E,64.52237628163783,9.466781308474616,44.518946141168136,84.55532457780133,31.95792214259077,-124.81484854754332,D,-79.94030751180384,E,-46.262976525251545,-38.668177250834155,144.44510475177754,D,1
Homosexual,Veteran,B,A,76.1448844585377,C,-40.63818563932186,E,-41.97192917665954,-46.09751827452285,-32.90896897397982,-33.507165341651856,-73.6121284536006,-119.76489661157417,C,45.15070130354356,B,5.720736053242051,-60.253598635557914,-85.98282428081295,A,0
Bisexual,Yes,A,B,-87.47564703639478,E,64.91435427676056,E,6.289634199402528,235.27138267096112,-40.43767896147753,47.955524557000636,72.96708245447405,141.8911606267273,E,106.75748536254557,C,195.97870223116053,-16.289475688354628,-94.66111143852201,D,0
Heterosexual,Yes,B,A,70.72709881695145,D,169.92499741757263,E,26.197864430140292,-42.642189413299405,-108.93940287185674,-51.50899313663139,116.3988412962089,4.408460456056227,D,-31.5167396910364,D,18.60095313722572,92.57769712845129,7.038018517061192,E,1
Homosexual,Veteran,E,B,-14.378610189466759,B,107.72095985855638,E,-179.40543312162717,-61.15239545774757,-160.07748474445705,-29.205045652889773,45.328193195944216,43.58483731332624,B,131.3582260748421,E,88.99987938991808,82.90705970703283,-137.4124223573338,A,0
Homosexual,Yes,D,A,-35.455762912987566,B,-42.34031196097058,D,-4.6292149541331735,-22.332428680737834,-71.91767588094613,182.49441067497247,62.6809752151071,113.42511960321919,C,-47.35449178333859,D,-15.237115982049454,-86.34760508990928,151.1477397651622,D,0
Other,Yes,E,E,-46.66300594793485,D,-82.39642824337963,E,99.29665078033221,-47.43266529727375,-227.35587368880724,-29.801750834565272,-96.53138924669125,-209.69533612585965,E,-151.56382375268004,D,158.15899465935007,-160.67062641543723,166.14636614022683,E,1
Bisexual,No,D,D,137.981943960787,D,143.5482351410552,D,68.42018135880143,24.09129999480279,-117.27076702639808,228.23224520299868,-78.87378542698806,-26.423520850402543,B,51.33372353596805,C,-75.45365145879695,-67.48490027261667,-186.50335533014425,E,0
Heterosexual,Non-Veteran,B,B,-28.679730416728432,C,106.6445587089189,B,61.560114795870255,-168.76419580474726,-21.470896367877586,-11.071095351076712,141.55668797642292,-40.45168142098733,A,10.972049174320519,A,-153.83778440872945,153.9424220777248,-64.9939620502986,D,0
Other,Veteran,D,C,-109.31094752529663,D,20.498508648125842,B,88.99698868389238,-99.42271949980905,-96.90452492513899,-43.23073579471668,-138.92485550233886,61.05038279983444,D,37.76922986568908,B,83.87519949494657,-24.078882484673706,-23.07049752839815,D,0
Homosexual,Yes,E,C,83.79448636003757,B,141.19870948763818,E,39.53445050994427,-222.5399555306614,12.794476969502272,52.74222062298806,-77.23993228290257,72.87834475461644,B,78.58889316539343,B,85.84789213538592,-66.34711268689493,64.27058336233581,E,0
Homosexual,No,E,A,104.41405544194508,C,12.762630227900454,A,112.37111507729756,-98.9982486868464,-106.67633329849737,266.52582846367585,-137.87074434630327,-27.519714872407363,E,64.56350091262091,D,132.58436449184384,39.95218283610104,-38.17710785203359,E,1
Homosexual,Veteran,A,E,18.911918901836973,C,120.76021224466776,A,-87.03919903634174,-37.91765842993437,-1.855092265711648,14.091761413361084,-200.89287111829032,-40.795164402307236,C,94.91230914781828,E,-154.61408299927322,-6.694459407517315,-119.38416299924519,E,1
Heterosexual,Non-Veteran,E,E,215.79616769216096,C,-71.08158194608514,E,-85.49095683398582,-23.149647592492585,-10.222049031791014,-197.482826076461,-47.6832328301653,12.166321298589946,B,-115.89491658583586,B,-27.061647557829193,34.883817963894224,-51.6636630781982,C,1
Heterosexual,Veteran,C,C,-11.279686807191485,C,-76.43459694532353,C,44.02807215003964,-90.37367305099518,-42.06582832336097,170.7233516494297,-2.2910148778572457,-215.66053275420168,D,72.451084440997,A,169.17444891112302,140.9636678153889,28.567742136804537,C,1
Other,No,B,B,149.40738137280653,A,157.70440595003905,C,-219.52994925257207,4.187557077143966,38.827119952339494,176.38578500716991,54.85316335945787,82.23667259687045,B,137.69289422751504,D,172.67867195201129,-23.950349001525183,-37.35650376998783,D,0
Heterosexual,No,B,B,-24.537894289922882,D,0.2195048032742886,B,2.325450546469607,-125.15054359802014,43.55720847645016,106.38260648468301,102.65417752717916,-25.241235561310976,E,-136.8168958881009,D,-89.1971420273422,59.681409026239606,-66.97089248228136,B,0
Bisexual,Veteran,B,C,-42.47407844097107,B,43.727774610455846,E,-146.6568423199512,-47.35223224446052,190.18658969385737,-10.659168611698451,183.30512151038678,25.713758375858003,C,206.61631291407585,B,-99.45139007123653,-18.90207760603652,114.34756988589372,B,0
Heterosexual,No,C,C,-18.877893231450518,A,-35.245959875087216,A,7.877377843912453,23.510559474105186,107.88339354256328,16.900498790345257,96.03662963327211,5.9569428306743175,E,-74.56833906083659,B,28.063095356143243,-47.109040030142864,-9.517506545244474,E,0
Homosexual,No,B,A,37.629315226718205,B,78.77241987793772,A,-91.74449149587512,-57.65723339953759,87.21952603529718,22.72329248388983,84.14867480383934,-98.00969468430725,C,-159.3205517092774,B,97.16275321948305,56.786469289490306,-87.9153298096759,B,1
Homosexual,Non-Veteran,B,E,52.58745433433231,C,-95.01076302625944,B,137.55444412616757,-117.23503941629745,58.42436524203245,-114.32156745494606,-73.71477153921519,-18.36938158184395,B,-56.93488101104806,D,-31.91117895365181,-130.0158720378086,-110.29804908298466,D,0
Bisexual,No,A,D,-98.82604258309509,D,290.97232646742935,A,72.50316584164568,-28.833338313415307,44.69329246617009,15.61773261132415,-113.69133647325373,62.464648528202325,C,-73.17515507421192,C,53.31794605291177,-56.90874713156544,8.463002613454947,D,1
Homosexual,Non-Veteran,D,B,105.15265291357305,A,128.77206313923446,E,108.29973063178262,-150.65223910062466,73.34175745966276,-23.149126327724794,-72.18234742987192,-10.598481435879489,A,41.72633885382858,E,-22.76297105862204,-88.48980867635196,-40.45938457779229,D,1
Other,Yes,B,C,-24.290853800188685,B,20.78957261241144,C,39.37803936475353,-64.18731187687101,106.68118025754494,76.90310852131506,-165.40503519043958,-84.92068584121083,D,71.00291609984733,C,-101.61777324811885,-58.76364086775229,172.36650583264074,C,0
Heterosexual,No,C,D,76.72214617004678,B,-35.52386802107543,B,122.30156690758452,-45.800045772148145,-115.46484198933162,61.74993743475721,-15.136592750385896,-123.52573428367054,A,188.30801423265206,C,13.004607664127821,-57.18583864903388,-84.30830296828637,A,0
Heterosexual,Veteran,A,A,198.04084934025198,D,4.023794162890907,D,0.20347447582630945,37.55853291725636,-120.46043963851349,-5.771339630760274,31.223084795648205,-96.25670802181924,D,1.6655846618710144,E,22.00106149047744,-118.98202339868016,80.95165352145953,C,1
Heterosexual,Yes,B,D,-5.647849279040884,C,20.238752698068936,E,-31.98469194239923,108.39960870118206,113.77883895106504,-65.6817985122198,98.46479088947132,26.83944617944114,E,96.82667187415072,C,140.8222717326492,86.82849519880071,134.88075354311871,B,0
Heterosexual,Non-Veteran,E,B,-155.0958469870217,C,11.532196371435797,B,-41.482067121208175,106.90736579806584,-55.0134105500161,-125.17960590521811,104.19823408024635,18.459263157400656,D,-57.14169351005831,E,-40.446311473763416,-13.97483429815279,-38.45318101555756,E,1
Bisexual,Veteran,B,C,94.04638074172706,B,-120.40837787335055,C,-115.29037723496938,-1.5350880460985095,-91.45097556962165,-114.66329763079317,36.51051685954149,-35.37644004960311,B,-31.842474352989054,B,-96.20617913205616,48.558820329776765,-215.89406039580527,D,1
Homosexual,Non-Veteran,A,E,36.028019388242484,D,80.65614840841957,E,-194.39655004718628,-33.483137246702995,-167.35331951989144,137.74765069615864,58.75658773255034,87.56136498482195,E,-65.82514620316913,A,-59.66547820761462,58.9957617482447,141.44014280204632,C,0
Heterosexual,No,C,E,253.93885649787308,E,-74.74858643528867,C,15.58862720769953,-23.604721327587622,43.92082738393429,65.38866618145447,-64.81060698548652,-50.300798740847085,E,-8.306495970700354,E,-46.42171402059286,328.32992946097664,-208.88563873831876,B,1
Heterosexual,Yes,C,D,-169.8178953114163,C,-45.629398901610145,B,-15.660797760846211,19.536269816458823,89.01488395320537,108.7556174601277,59.47897926864078,3.4325115599917333,D,-124.36541277946922,D,-135.29029374542594,41.317467509142205,73.45817569998468,E,1
Other,No,C,D,-140.03620574488454,E,-84.01907515399314,A,-14.95378400255566,-50.551837304259536,76.95644627325196,-61.69825512511026,-18.834956839916636,-35.12248392352174,A,-10.913193666014978,E,75.12379110848379,-13.471422697755106,-132.51129729032533,E,1
