sexuality,birth_year,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Heterosexual,25,Brazil,-38.834522531636416,C,C,29.9536238841552,72.03994676280993,26.27164298882508,1
Heterosexual,30,UK,-201.02272533206173,C,C,18.42797520683033,-170.65556871233966,-120.751521352925,0
Homosexual,77,China,160.22966110527292,C,B,-11.489612735016069,34.82126419784251,-11.456056576552328,1
Heterosexual,38,Brazil,-104.53744087122617,D,C,-220.44689494157672,167.9947703250646,-102.91086747778661,1
Other,77,Mexico,-18.271310635662992,A,D,-69.28360742980945,-32.24254128321615,3.7683933167768577,0
Homosexual,69,Germany,47.0706502513015,D,B,64.37174500811999,-124.19259394065429,-107.77912098164506,0
Heterosexual,19,India,-82.84099780014782,D,C,35.25397580647358,12.375840626727431,-72.19100714754603,0
Homosexual,28,India,-81.75097367633309,E,E,-169.12956200437503,-53.38915123552647,20.888894002415373,1
Bisexual,35,Mexico,1.090019435226043,B,A,72.36219647018049,165.04164521910795,-72.7325877143707,1
Homosexual,61,UK,-47.66074956456658,E,D,43.70850662956296,-45.96715684331364,-3.2006484928929364,1
Homosexual,57,Germany,82.0878348362825,C,D,-95.63944533122294,-11.483475513566356,2.8001412941813726,1
Homosexual,74,India,-99.09190295991422,D,C,-76.95534312391513,55.920199664308804,134.0359849750007,0
Heterosexual,68,UK,-56.14745829056543,D,E,-5.886733589107951,-46.91987705443437,4.541077701930297,0
Bisexual,52,China,-62.815247745711744,A,D,37.63498683157576,-38.36249227663859,-41.336025224354884,0
Heterosexual,55,Mexico,-163.1104536553136,A,C,-71.89374939034496,102.05093513709565,-21.567646838986455,1
Homosexual,75,UK,4.042573354430955,C,E,-18.64051013582231,-29.104956859815147,-61.38254460698034,0
Homosexual,53,Brazil,2.250900264312899,D,D,14.554213379828088,-171.89476486900531,163.96821937698954,0
Bisexual,34,India,63.62197015592002,D,B,-105.25821569631529,-6.088857713012216,-18.622235697580138,0
Bisexual,32,UK,-70.63097179370176,E,C,-24.622808518218477,22.76033990430442,-156.60012734980197,0
Homosexual,44,China,-59.97511849839219,D,A,-24.462964705059232,44.6998157396166,131.35614688839647,1
Other,21,China,-24.21823138133615,E,E,107.20167341074713,26.268039658902815,71.08285546143802,1
Homosexual,40,Brazil,56.183931099706854,B,C,38.979984356258164,43.62173340803143,6.581054543257879,1
Homosexual,28,Germany,-142.825863470807,A,A,83.65307009866754,0.6519442448863659,-48.234732157111644,1
Heterosexual,31,UK,85.82555467669799,A,D,-198.51614977557495,57.77778926584654,-51.74354285390338,1
Homosexual,43,Mexico,32.449294115923976,C,C,-24.195672496649447,91.74362220876942,42.30552700416684,0
Other,30,Other,-16.173908898947406,A,A,129.75203571102944,-60.76551113933948,66.14339301340844,1
Homosexual,23,China,-76.7069427367276,B,B,12.0521388290865,60.53779835879072,22.64713018519709,0
Bisexual,79,India,-39.992936608693114,E,A,-13.755855140942078,17.550344221339824,-119.86567662462232,1
Homosexual,19,Germany,242.86247921397813,B,A,-129.77437085014878,71.02916582353296,9.691023493575408,1
Other,62,Mexico,83.82988925221048,A,B,-0.9981735280235065,64.19429245934398,-8.570054108302239,1
Homosexual,27,Other,31.13704243534952,A,E,81.77895051738587,-115.94460181922672,-90.92077798842573,0
Homosexual,78,Mexico,-7.436711622120586,A,D,-0.5457641839170487,11.76596153885894,6.469429950954521,1
Heterosexual,64,Brazil,114.12633720339728,D,D,-169.67647918086868,-163.76670066864753,-24.5834980066174,1
Bisexual,49,UK,42.32256971338412,A,D,-25.27309760118998,-88.6436598419597,-10.435131336188629,1
Bisexual,78,Brazil,15.929079857130388,E,E,-27.05627338055663,-149.66571402702786,193.62849905528492,0
Bisexual,43,India,72.90392236719322,C,E,-151.67861186307306,89.50041004365492,33.48465821148609,0
Bisexual,47,Mexico,94.57360018203227,C,C,41.05986434517812,23.659482046150032,-57.40116885999647,1
Bisexual,68,UK,221.31048679384918,B,B,-114.53437318049819,31.8719845218693,-100.28060483789491,0
Other,29,Other,66.9409682233473,E,B,278.7231500062052,3.693388448594695,-90.76271720711699,0
Homosexual,56,China,51.11578682957278,E,E,-162.84136222814558,-23.770998520567233,112.47279332410874,1
Heterosexual,50,Other,39.89025572973542,C,B,-125.13556126277588,-128.7284564946077,135.53509695192326,0
Homosexual,38,Other,-125.19263772557494,A,D,99.75515770188021,25.827050434883216,28.615481631750512,0
Bisexual,31,US,27.646756794196538,E,C,10.383173062410057,-115.08264143734013,-15.584585587407055,1
Heterosexual,70,India,79.79915348285859,C,A,-18.579726588160554,-144.6739131595053,56.10977120781835,0
Other,36,US,-70.09850780296972,A,C,-84.58578492330196,65.60779588138882,-50.38981161449253,1
Bisexual,32,Mexico,-46.9913147585182,E,A,-57.83293634933666,-105.01470955683847,-162.78561347528756,1
Heterosexual,30,Mexico,-168.99737804119272,A,A,-89.7909547516096,121.78639185407378,68.84706298070753,1
Heterosexual,48,Other,2.9296829203631503,E,E,-130.58433049394867,98.28668788087013,193.09041978093205,0
Other,53,UK,23.32460256394002,D,C,-61.949756950787226,14.565398993925374,11.239557941722506,1
Bisexual,78,UK,218.8350947434472,C,A,-213.2217876769513,29.779892963060554,150.10906119907256,1
Bisexual,72,Other,-33.33183153009182,D,E,7.619382959072498,-119.28241151239946,-23.77105596209056,1
Heterosexual,55,Germany,-104.82289335025308,D,D,8.154609647279607,26.474303871336435,-86.43534913341631,1
Heterosexual,34,India,198.95119812448579,C,D,208.12770064016524,90.13005657497683,66.47737534070338,0
Homosexual,49,UK,-120.07029466892554,A,B,-1.931741982799913,65.79815715220761,161.8214666449708,1
Homosexual,78,Germany,147.7773684379981,A,C,-124.85988684369258,-77.02057606263355,-15.715131074281441,0
Homosexual,78,Germany,2.3075450952149623,B,A,-149.3625597850788,99.22583739127835,8.22579320623788,0
Heterosexual,64,Brazil,-26.134001468661705,B,B,194.5386854673751,-64.84554703564652,-208.42397257817714,1
Homosexual,68,Brazil,-60.95323074660159,E,B,70.87056083780675,-68.8179422302924,11.066361394091052,1
Bisexual,72,Other,101.67534809892578,D,A,-21.422656970421656,-170.2654589623157,108.75616822334658,0
Other,46,UK,-25.669963781880767,D,D,168.9632408557652,-3.806172973454367,51.99118547208129,1
Heterosexual,53,China,-168.73878759219963,E,D,-162.24038952753227,4.007464284722828,81.68309286532227,0
Other,67,Other,17.905327055258468,C,B,-9.743034392328335,107.59924504610605,24.162569205795265,0
Bisexual,25,US,93.9572448248279,C,A,63.52219854432448,-1.802490385510482,20.381545714782366,0
Homosexual,77,Other,21.430791561410086,D,A,-105.63284580026335,33.34954741866124,-114.44013016011299,0
Heterosexual,58,India,98.80054079057982,A,D,-44.49521318270731,111.82887366467205,-54.29113542151751,0
Heterosexual,51,US,51.42416572705804,D,D,-29.135392390961417,-132.93896438083368,-47.96792819978729,0
Heterosexual,30,Mexico,121.26567129390102,C,B,-37.981895699804305,-95.49271733106652,157.9499059456812,1
Heterosexual,55,US,-83.57444067529397,A,C,135.77128047444796,-47.08662557895275,179.11309538310348,1
Homosexual,67,Brazil,-66.5123474610729,A,C,83.57546818238386,-7.352842637051096,149.7785806842005,1
Other,68,Mexico,105.80977818456138,A,A,-160.2471416314084,134.55457052656712,96.89256584143476,0
Bisexual,50,China,-32.342836207537744,C,E,67.28785092854429,16.735926185369117,8.267053216279614,1
Homosexual,27,Germany,32.0076452179979,A,B,133.71119376056873,-5.33084902650254,15.294664008568985,0
Bisexual,77,Mexico,-41.45613680774382,C,C,-48.46342205943447,-115.8124804246664,-39.59269178511734,1
Homosexual,30,Germany,92.25218322301833,E,D,58.25850573988096,-59.670206499806056,57.50242432903452,1
Bisexual,31,Other,-70.0796239916665,E,D,-21.173910884907286,-68.32504957225942,43.753730472284545,0
Bisexual,73,Germany,-142.66391459214893,E,C,-37.578349055488765,67.24323952338985,-56.52093124261006,1
Homosexual,32,Mexico,-14.001767599309325,A,C,30.420468242821908,32.79257454723598,-64.04245485681268,1
Homosexual,33,Other,165.19745938162146,E,A,-12.251130884917218,-81.68333285898898,-36.883388453268196,1
Other,19,US,-15.589461503698923,E,E,88.77400048523782,-10.329125362442774,-7.830408944228181,0
Heterosexual,29,Other,-72.54059277524436,E,E,-50.346943510202166,-77.66881027857504,98.95054077221157,0
Homosexual,51,Mexico,-61.015597005281066,A,D,86.9917053502523,89.92341785319152,40.229509506987924,1
Homosexual,25,Other,53.4186182088348,E,A,-48.25497615721129,181.27566290475835,-51.8330345130759,0
Other,51,US,50.20627035212346,B,D,-145.1237078875221,172.51653000958945,158.4521237363959,0
Bisexual,32,India,6.760402472903911,D,C,-124.90949955871125,23.72743052812166,-53.88400253918382,1
Heterosexual,35,UK,26.490243587217073,C,B,-78.81796208825946,17.7614250949484,24.301567192740663,0
Other,47,India,-45.659259971680854,D,B,-75.17088839786096,177.01604129259684,-33.2612620644026,1
Homosexual,50,Mexico,134.12707768293825,A,A,-10.882689462977574,-44.55503044817784,-0.15267731509606985,0
Homosexual,25,India,-40.66148882122186,E,B,78.86172721576004,117.9040831075891,78.79163707235972,1
Other,52,China,15.348142849470515,E,D,-9.31260693417521,-192.24008443451882,-190.71950424741308,1
Homosexual,26,Mexico,-103.23154706446753,D,C,64.61583512768748,-14.276382334905724,-108.17235414484252,0
Homosexual,23,Germany,131.76306061828947,A,B,32.14336183493411,10.695975603392592,2.556575725537874,0
Homosexual,59,US,-103.75692531918486,A,B,19.39751662323961,-7.485861448767174,84.3950035608648,1
Heterosexual,61,US,241.34341762589017,C,B,77.15208019700333,91.83437476404069,-75.4221808171042,0
Other,64,UK,125.56211907668093,D,C,-137.30235169129813,-55.02594568855365,63.573437708370214,0
Heterosexual,47,China,-36.2593878884922,B,E,-41.43914906146154,-91.32774147184233,250.77314955742213,0
Other,75,US,65.95862762980595,C,D,113.21954265867772,-109.84068601332766,-150.4440408830872,0
Heterosexual,74,Mexico,169.7242594822493,A,A,-225.41579282076881,-97.58728022807922,96.23239626914646,0
Homosexual,55,India,39.90448483303989,E,E,-72.24823882247125,151.59606545701484,32.816808131241906,0
Homosexual,46,UK,124.69596958341897,A,D,-112.9299239604293,-27.79308318569519,130.4066273085478,1
Homosexual,48,Other,25.670633473007058,D,C,-107.1175073873956,0.6453035791825069,138.48181601400486,0
Heterosexual,22,Other,164.77792197553023,B,D,-5.360326024900906,179.85564651633996,-69.9039784265417,1
Homosexual,75,Other,-77.94298932685628,D,B,27.902627924645195,23.885664198793567,-166.6687993377693,0
Other,65,India,34.04480896348033,D,C,60.1418129432142,-118.46185941913554,-39.59835524465372,0
Heterosexual,23,Germany,12.196564679639605,D,B,19.100795971334357,101.2614184633463,-147.90942370764583,1
Bisexual,48,Mexico,-34.342257628701425,E,A,-8.774967536737206,212.5628530121412,41.54582989546617,1
Homosexual,21,Other,-46.352052861432405,C,D,56.81380964223288,9.673187727315728,-8.974562732300948,1
Homosexual,46,Germany,-19.744785950401596,B,C,32.39564483518959,-48.8152719573431,50.05881802083172,1
Homosexual,79,Other,-29.556936044318473,A,C,89.46225064218191,-99.46814423217414,66.35928554000886,1
Homosexual,39,UK,-12.373473103180634,C,D,22.40270010835504,-28.530717273008165,-174.90568058110804,0
Heterosexual,24,Mexico,46.354653093528086,B,B,-48.5570366874697,-27.126952356896723,105.33235166592172,0
Heterosexual,39,India,-42.54975347276716,E,E,-104.6162509813805,120.09174234696893,21.567039016794286,0
Bisexual,26,China,67.54425250279678,B,E,-24.639609254308073,117.06708878905854,-164.24038417911115,1
Heterosexual,56,Germany,41.05355653847128,C,C,-43.524451796328314,-65.79200245631233,-154.4702997443645,1
Bisexual,79,China,-100.60152313269128,B,A,-24.100786600934395,-45.62881205666823,-130.37284978356894,1
Bisexual,33,India,70.59234237931412,A,C,-21.979677852965835,122.68594277897127,1.8997096752509723,0
Heterosexual,69,Mexico,-87.58646453229315,B,D,62.156655952699325,-74.89949386273793,-251.47734139080424,1
Heterosexual,45,UK,-150.68067000499704,C,A,66.7022113135867,-94.38900599916904,-7.903989524219875,0
Homosexual,26,Mexico,187.40746712544473,D,E,-70.53573856149914,120.06875328895754,3.875425995363472,1
Other,71,Other,-20.78601942432921,C,D,115.21948557025077,80.02658335889448,-35.61575326398524,1
Heterosexual,56,US,-24.095882786975796,B,B,-3.6457776301283626,-87.21021049803153,30.400167706572677,0
Homosexual,38,Mexico,-64.15967294454272,E,E,-27.39013733856191,165.18343962149544,-57.35376016906131,0
Homosexual,72,US,-104.22164495196076,C,E,99.81785728108123,2.606511555361134,-148.40794006649713,1
Heterosexual,30,China,-71.7280863203338,E,E,-4.284249664487335,-73.72354930664716,-100.43869302846737,1
Homosexual,43,Germany,23.48935478908583,A,A,59.39294925435685,-16.703185361438535,-147.37851640687498,1
Bisexual,59,Germany,-44.20102165002949,B,D,-211.88692040209966,209.09850415468276,-55.85286015175963,1
Bisexual,22,Brazil,-51.168566748509605,C,A,-130.89641038514893,27.04656315524688,113.61229315318495,0
Homosexual,57,India,45.25876968982519,D,D,-163.3688359847993,120.06463057499303,43.88938991717815,1
Other,56,Mexico,51.15873240278963,B,A,-272.9685502612523,14.84095680318836,183.18164889661372,1
Bisexual,47,Germany,-36.37831519624389,D,B,176.89694121919283,-24.899972118446158,59.27833355212755,0
Heterosexual,22,Germany,-165.33226666356032,C,D,-57.16472393654642,-130.89585700407198,-49.76902275914089,0
Heterosexual,61,UK,59.63020301050326,A,B,58.53245129218294,-82.43600664661223,-81.82971778835072,1
Other,19,Other,36.811090885922646,D,E,38.861115933279265,-275.4876230581415,-54.551013176265094,1
Other,30,Germany,102.3661245967002,D,B,-101.06829071906506,47.39850582485467,5.26018326911402,0
Other,50,India,-40.27438899624881,A,D,-104.57812511704373,-251.46276808466249,-59.73534239822489,0
Heterosexual,38,Brazil,-144.32779366217977,D,B,-20.671855062730657,94.7042843295179,-1.9225997726659068,0
Homosexual,65,Germany,-182.17055935008736,D,A,34.734443732058274,46.903586645025946,171.55052232381937,1
Bisexual,18,Germany,125.79490136274099,C,E,186.10139554615557,13.865239710338727,-72.5312609203442,0
Homosexual,28,China,188.17958740683463,B,B,104.28380998622644,31.143672774147234,-116.81703648456691,0
Heterosexual,25,Brazil,221.98785594867044,B,C,-29.279689826931737,73.77937119530094,155.45239393179392,1
Other,34,India,-86.79746302124047,C,A,89.78572001897224,139.43818405745654,22.989718057211892,1
Other,30,US,141.77828879011662,E,E,-99.01879512120205,-113.13678386503376,217.2221722551666,1
Other,72,Brazil,-37.67788069273001,B,C,9.459534113434058,-14.391704206951179,265.5964690052739,0
Homosexual,58,US,-1.5046054689651434,C,B,81.67175742371285,15.555400160418362,-140.0177046225545,1
Homosexual,79,UK,-144.8176081782173,A,E,107.51874539550413,10.15448633563713,-75.99098352940554,0
Homosexual,59,Brazil,89.93811854519376,E,B,-11.798212496490484,104.37873245257585,108.8668886853615,1
Heterosexual,56,Germany,-240.25419397542774,B,B,14.390809025081595,-78.06817283599688,33.029002458021566,0
Heterosexual,40,Mexico,60.41475073096988,A,D,91.52696208589066,260.280441441638,72.79445085516127,1
Homosexual,43,India,-101.44662322042781,B,D,-83.98876289093712,34.789299711578956,58.28375324906604,0
Heterosexual,52,US,29.734310963234,A,E,158.33588001327294,-30.454057893727125,-35.326279950611664,0
Heterosexual,65,UK,-29.94676856249972,C,E,-98.21240874663653,101.71689645638028,0.6029669535752501,1
Bisexual,48,China,-44.47009745515421,C,B,12.725389749821407,55.70727125907536,128.65446782888444,0
Other,22,Brazil,-14.179908992774632,B,B,21.526850163898654,-43.244334643395035,-110.22099901909847,1
Heterosexual,25,Mexico,114.02118843539772,B,D,142.60404571852007,71.09032233338161,1.585295683006378,1
Homosexual,22,UK,183.40308062712654,E,E,-119.99850539963495,128.0194494097682,-53.005815997557505,1
Other,75,Germany,-30.99835219826365,E,A,53.957255374102154,-59.338990770606934,-17.182522928308387,1
Bisexual,72,Other,40.40939146005314,C,B,-102.95793303851161,-80.53648536647387,-12.718774910938405,0
Heterosexual,69,Germany,-39.36353727804963,E,C,-1.4679826584050715,-42.42123936308926,52.490822967586894,1
Homosexual,44,Mexico,13.622604513591732,E,B,-55.29765232638223,71.55737387316232,21.121361816780887,0
Bisexual,59,India,125.06321682997452,E,A,-45.95094927321017,-9.304199687316641,316.7277149689562,1
Bisexual,77,Germany,-117.82973840331623,A,D,165.03459476163113,182.1288102716107,158.84618107108338,1
Other,48,Other,134.16583398103987,C,B,203.18675593910763,-104.28927197152018,-7.132817905697649,1
Homosexual,39,Other,97.39069678299956,B,B,-68.99747055228724,-138.63802993742794,-57.495263380007074,1
Bisexual,44,UK,-15.106936073520117,B,E,131.77855560004593,49.180530914077934,120.14325946761993,0
Homosexual,25,Brazil,116.60582890427153,A,A,-89.31337510807576,-61.59203808790631,3.7705872205044852,1
Bisexual,76,China,-140.72293668645256,D,B,35.03071570491514,81.97242374900004,-38.99672299372566,1
Bisexual,18,Germany,-39.684638319159184,D,C,-98.37691691598215,-84.01757603475187,-95.70074323637785,0
Heterosexual,28,Germany,194.72120668254533,E,C,-42.12766641428961,2.206622318874663,2.2170477264177153,0
Homosexual,35,Other,65.89040788762625,D,C,-275.3392221157562,-156.46834398373747,-34.669484537110414,0
Homosexual,71,US,9.026227543785911,C,D,-71.24023778589161,-27.56458729138047,8.583534034246005,0
Heterosexual,19,India,-211.7223644886497,E,C,8.161047371021448,47.53048214818135,27.965634174199543,0
Bisexual,42,Other,94.24037297017532,E,B,153.1817986190706,-74.2521820230236,-48.0950082137448,0
Heterosexual,78,Mexico,-65.20528143990498,A,C,124.92679140296177,-25.619836923156935,54.81805794312098,1
Other,21,Germany,-18.131086776558224,B,D,-27.367232351534764,59.58326772586297,30.526163631495777,0
Homosexual,57,Germany,148.1849644588053,E,A,88.88422986589453,-39.944668614614955,-106.42788055433188,0
Bisexual,71,China,-81.33242007067855,E,B,23.356557887454844,16.3178001093032,178.75103920813754,1
