ethnicity,sexuality,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Other,Heterosexual,Mexico,A,73.53716936954905,B,-33.018888385269726,-88.67959681649012,-80.87868561293587,8.50908554895831,D,D,E,-75.79451953476124,B,-64.67632366810574,A,1
Hispanic,Bisexual,UK,E,-1.949302790692988,A,7.820590526813518,38.20955205923177,82.00094208402827,119.91954026972165,A,A,E,-12.270583231657021,A,-53.61080634012427,C,0
Hispanic,Bisexual,Mexico,A,-25.880713817918988,A,14.010088080973743,-66.89839556091897,-39.159022828246655,-3.6400928885229784,B,E,C,44.304539794749715,D,-20.17787461865766,C,1
Hispanic,Bisexual,Mexico,D,48.837349234746235,B,-115.06372817639954,66.26973225975497,-116.30376466874819,25.61548506174966,D,E,A,27.691317617937784,A,-4.310207445168972,B,0
African American,Other,Brazil,A,183.21953083631155,D,-63.9871739852748,-243.27289689944647,71.18912701195002,7.18785126278658,B,B,A,80.7454485685475,B,107.98474615502927,A,1
Other,Heterosexual,China,A,-106.15997558203027,C,-139.42995143299447,182.59434600459386,71.16770730873615,75.67220658473394,C,D,E,71.04211365720998,A,143.63505857124574,C,1
Other,Heterosexual,Mexico,B,-0.1609882867123542,A,17.849487368079277,100.73245733151424,33.96733235987668,193.15613159121307,E,C,B,11.582505528354407,E,63.242050193030074,E,0
Black,Homosexual,Brazil,A,-27.91266708321527,D,-60.28034472945666,-36.03031598003904,41.125550807498186,-12.996150869288266,B,C,C,-74.53362047352019,C,-69.30089318001134,A,0
Other,Homosexual,Germany,D,10.595554040991107,A,138.3708983450359,86.8531611862711,-103.07677344439294,-119.74876487919258,E,E,E,107.2489543600096,D,21.200339494995234,D,1
African American,Other,Mexico,A,-34.933844029463316,C,29.167640576940034,67.91353888570515,184.14959965311675,-12.594798530358783,E,A,E,-45.281816411006396,C,-56.7433222962181,E,0
Black,Homosexual,UK,C,-57.21204259496251,C,-101.80778711771022,6.098197587015784,-89.64570641627364,-51.41484934839521,C,E,D,-85.05657622295136,D,259.13028955614675,B,1
Black,Heterosexual,US,C,24.3142232312198,E,-16.958598277858574,-1.0861084252692392,-84.50190598510704,-124.81758303882432,E,A,B,78.35771888307099,A,-231.84806475198206,E,0
Black,Other,India,A,-141.73131234323378,B,-31.61943972919027,102.95181919557754,-249.5828340660589,-23.122891574920782,C,E,B,169.61018931288402,A,115.46096920599234,E,1
Asian,Heterosexual,US,C,112.230619810775,E,114.85519644075038,3.1422277066064637,-188.15508479401345,25.3262068887173,D,A,B,-13.508556180404007,E,-96.71003012577913,C,0
African American,Heterosexual,US,E,-86.24445631424518,C,82.6942754702077,-153.75991971055018,70.99885265914178,33.96948609785993,D,E,C,-148.05704870441522,D,-74.29441078491504,D,0
Black,Other,India,D,-44.491398049974315,B,22.15162792144501,61.383964196683905,124.50785246762597,77.99427602507622,D,A,C,-48.137456955407224,E,-34.48417268187594,B,0
Asian,Heterosexual,US,A,-69.90044613708277,C,-55.57389297344246,-95.14120500072536,31.654741328279034,-10.835059752240598,C,E,A,-108.63059175859577,E,-174.0462821324055,C,0
Asian,Homosexual,Germany,D,-56.12842368273891,C,-142.47939995108118,146.58121496444014,-37.136657917672494,-193.09747770115132,A,E,B,-61.22333165970885,B,-36.25207376662773,D,1
African American,Homosexual,US,A,222.4627449476784,A,29.643522742581613,12.206477477521247,22.275575724711338,-220.23108277498378,C,B,C,37.21040845766007,D,-64.15120783713586,B,1
African American,Heterosexual,Mexico,D,7.907742498894435,D,56.12256059246135,-4.5826560907284435,-119.56302260653648,-95.01757881181203,E,B,A,-202.35376049484333,C,131.91196295408548,C,0
White,Bisexual,US,C,-61.351617573420214,C,-62.438402287954375,11.185540636944802,-17.589266500031663,-20.622445134094136,A,B,D,-170.40505848553946,A,-8.528425060351303,A,1
White,Bisexual,Brazil,B,-191.4313239830136,E,-55.63828940892081,75.28132655939609,-257.2934323771826,79.53228876817452,B,C,E,-142.97389743936225,A,133.10076170553506,A,0
Asian,Bisexual,Mexico,D,196.60966862878894,B,33.54547755032191,-131.4747113544314,-20.350166806721933,-10.507214191020811,B,A,D,1.905837190759831,E,17.6222575211238,B,1
Hispanic,Other,Brazil,E,55.17557904367795,E,-31.11350118482385,-33.82429157354457,-2.143865706343594,-49.959158903309046,E,B,B,138.6659757226158,E,-152.53510957535016,A,0
Other,Other,China,C,90.38877889830185,E,122.50860890275518,90.51980670060983,-98.93546119045098,-28.460329797290505,B,A,D,128.78789851127937,A,37.028349555422025,C,0
Other,Other,India,D,77.25123059369984,E,-16.4610133039241,-54.496924952019924,-89.71561347066924,2.911172225301635,D,A,B,118.44426971693653,E,46.66293018195879,B,0
Asian,Homosexual,Brazil,D,149.81952622663547,C,16.04190779048011,148.38043648042313,-51.04729313433206,-269.46223252843316,D,D,B,-153.0231421009851,A,10.944179684553072,A,0
Other,Homosexual,Other,E,130.28984112854465,C,-31.308721509897552,-84.31885231839328,-21.535553767369564,105.80268976302445,E,A,A,96.66484358438177,E,12.87052050646483,C,0
Hispanic,Bisexual,India,D,-27.08653740272521,E,-33.00273815123547,133.7316024716494,68.05640515151529,-188.44930959893446,C,B,D,-73.58632027928053,E,-170.57441399007686,C,1
White,Homosexual,Mexico,C,-49.28306963445663,D,37.006988281053474,22.828040393852202,67.58873772423244,-63.98906992745127,A,C,E,241.49310639700153,E,-185.72477914736757,C,1
African American,Bisexual,Mexico,C,25.637886104695184,D,-94.67116753672622,74.33251594371123,135.15287119003997,-132.7464956748304,C,C,C,155.80170349173287,E,146.13353035604203,A,0
Black,Homosexual,Germany,D,47.28025560274086,C,171.58268797572197,146.30785959212594,-71.09113107965047,-31.453032717996287,E,C,E,-89.58133750225659,C,-71.22358516318796,D,1
Black,Other,Mexico,A,-95.27263486353849,D,-49.03349690515551,142.46804726111375,114.64662688084498,-28.89280152432877,D,D,A,-85.6507765759685,B,135.93679276693246,A,0
Black,Heterosexual,US,A,-75.45212015160465,B,-60.47509264028168,-98.2900381481844,-225.0455510404218,-167.06778512171144,A,D,A,32.77909028214674,E,137.93099780927028,B,1
Other,Other,Germany,E,20.363878829740585,D,101.14498121897601,-198.96505576304412,-50.17502058279876,40.666875617720414,C,A,B,-101.68455516356603,E,-226.71912554331794,D,0
White,Heterosexual,UK,E,86.71456849148177,A,-157.90828848872215,19.353782018620024,-131.66656623147136,99.31771711854964,C,B,D,-1.214159519849101,E,-21.40912318245307,D,0
Other,Bisexual,India,A,-61.64042995831277,C,128.58815907865014,-1.337886084757993,-55.08233163278017,48.44117432814915,C,B,A,-5.264233202262575,D,107.19783225654467,A,1
Other,Bisexual,UK,E,73.0875785817679,B,-112.96762355485237,-45.750373964052265,-59.06145002180397,-45.783306828588906,A,D,D,-83.83798731320476,E,14.770576028465449,E,0
Other,Other,Brazil,A,203.97130756362532,C,114.95539099262734,141.5351489082803,-129.17306759329668,-117.11903691082381,C,C,E,-9.875632012352979,B,-52.95221326150741,B,1
Black,Bisexual,China,A,-151.8762595308948,A,-61.72498093951182,-15.197739691929913,-24.68589391400645,83.87722194044083,E,C,A,-208.18456631155834,E,136.73194172823258,D,0
Other,Homosexual,China,E,-68.02733148112927,A,70.30196826865522,28.8856100300496,103.15429608576487,160.14823519153438,E,E,B,-35.83991432122153,C,-65.77757610747362,D,1
Asian,Heterosexual,Brazil,A,-17.82500455005983,B,-101.10605763459111,50.43109312865447,-19.336389135387645,138.97680306004042,B,A,B,-26.142938133631947,D,76.00817076194835,B,1
Other,Bisexual,Other,B,26.02988393071477,D,-120.8826742285898,-82.86530476557785,-29.092250419838155,12.308030776607701,E,D,E,-96.51188701934717,A,85.66125835997411,D,1
Asian,Heterosexual,China,E,-72.45116852192477,A,97.14468332709252,65.68615367407928,49.58502059695516,14.314169180854726,B,C,E,-11.494625118177032,A,-43.63055198577832,A,0
African American,Homosexual,UK,B,40.234725191821184,B,-79.10538486353266,81.13186814520719,-155.44421289509378,0.44788833404361195,D,C,E,167.3938752963733,A,0.7740087635252169,E,0
African American,Other,UK,D,100.82566271308843,C,-111.61469928634253,-100.57193971961556,183.6406981329141,34.93997013149661,C,A,E,80.40134630076624,E,34.90358815053016,A,1
White,Heterosexual,UK,B,222.67582667763008,B,57.0251510404197,18.201666138118654,-102.69436063072868,-197.9837878897874,A,A,A,39.52450331876057,A,127.35471283569323,D,0
African American,Heterosexual,India,D,-64.78947227762836,C,36.527419206375164,69.7763126433474,138.89357009429511,-3.715102564890538,A,D,D,-210.76575203153874,A,23.500880039683146,D,1
Other,Bisexual,Germany,A,71.74715785721799,C,-13.739610249602693,-129.86235983401107,270.85042900520233,-154.9514399472998,C,E,D,-61.093912897333034,B,-6.38639181399615,E,1
White,Other,Brazil,D,-53.42774352043105,E,-3.070461863862248,-59.60129999097747,10.29973375190951,-60.097503991756106,D,B,E,96.7939455172101,B,6.156921772956711,B,1
Hispanic,Bisexual,Mexico,D,105.75822265993477,C,121.79188720186723,-95.75380788863683,46.64230110196444,-119.23047480699059,C,B,D,-18.202340584083785,C,62.112166674370975,E,1
White,Bisexual,Germany,D,57.079479948779245,D,115.12043791922454,74.12494339044015,120.69735976094461,-27.858311980040273,B,B,E,83.71480970416538,E,225.6174572252717,C,1
African American,Homosexual,US,B,77.3624178364432,C,-62.13864325286651,60.34613014185627,-111.90122260088908,63.53409365721887,E,E,A,170.791449381061,E,34.50818999896057,B,0
Hispanic,Bisexual,Mexico,D,-54.00603867473129,B,-152.29631007881528,4.304127849523617,-53.24742864824966,125.21975045712419,C,B,D,-49.780254315381775,E,-79.73885950595633,A,1
Black,Other,Germany,D,69.62453593052153,C,-93.52514041679473,-32.15398506026702,59.836853915876084,90.7532378688124,C,E,D,-12.984022434369264,B,11.245762791705713,B,0
Other,Heterosexual,UK,B,144.97094287055944,E,77.32374699738386,-26.918314486199524,-44.89521431433608,132.7770302841327,C,B,D,49.768107392628444,B,5.162837567023255,C,0
African American,Heterosexual,Mexico,B,82.906656817561,A,-78.15155723825458,103.57524802686993,143.5692719440889,9.332020500473131,E,D,D,-38.39074429806508,D,6.89679177095712,B,0
Asian,Homosexual,India,D,46.489243707483304,A,59.50526038213433,-37.27802756275887,-78.92906872043952,64.60770308506784,E,C,D,-19.155332400499592,A,-98.30598519547277,D,0
White,Bisexual,Mexico,D,-82.0288430033402,D,127.22519268276776,195.64003269518096,-76.47733101851101,36.93933538323782,D,B,A,5.358799598757693,B,-102.42811576933765,B,0
Other,Bisexual,Brazil,E,-59.700045744106234,E,126.7699279540915,-69.36099083364246,-11.152696572274623,-126.49037303041469,B,D,A,165.7039088431799,E,160.78519446167027,B,1
Hispanic,Other,Germany,C,234.25004046547738,D,26.83446137670763,38.36305613432849,130.6009651966133,16.62090953770318,B,E,B,-9.82700502981659,A,70.89140042062716,E,1
Asian,Bisexual,Germany,A,21.530626232956795,B,-34.11615109657934,-78.20781930133582,115.27399803136626,140.3339205171482,E,E,C,-76.51103485732044,E,62.34299384093058,D,1
Other,Heterosexual,UK,C,-200.63814032497373,A,36.639526881696135,93.64961879903775,-69.5244064859946,106.71049939855229,B,E,C,-55.779557396725124,C,37.15842869771372,B,0
Other,Heterosexual,India,C,8.97396179615542,A,128.22711882014988,-49.46993909454919,24.267994064275292,-118.44685856184918,C,C,C,126.97122542302444,A,129.22012247685194,B,0
Black,Bisexual,Mexico,C,-52.836821254781306,D,-116.22042758525713,92.76688493044074,-143.15779241064777,128.61397652923822,E,B,D,174.2726926387079,B,-14.337331912226228,D,1
White,Homosexual,Germany,D,70.9203503089203,A,29.156289300306064,52.87407324678022,-193.99448672798835,79.61990710490853,E,E,A,9.791166197252002,D,7.866887630576347,E,1
Black,Bisexual,Germany,A,-6.334964426274438,B,115.77436308258523,121.54962234290348,6.677525618693631,-68.22045753503944,C,A,B,48.372065063386565,E,37.771727460501154,E,1
African American,Bisexual,Other,C,23.80494436813066,A,-36.66978531677667,64.23639656467795,-64.30624033201252,130.35257548920555,C,B,A,-141.24657374860402,D,-26.63943110182721,D,0
White,Heterosexual,Brazil,E,-128.37847773041761,B,-30.74612378355116,78.27077914211333,-342.2345982437091,59.28979176500759,B,A,A,33.15367285802849,B,62.66151562565814,B,1
White,Homosexual,UK,A,3.0869321437067483,C,-82.664970869751,22.12823833792151,147.62692769161364,6.507565202195507,E,C,C,-71.13407391925514,E,-60.01854418344642,B,0
Asian,Other,UK,A,4.851673671653802,E,102.00595235232058,-58.008563809740096,61.6589636581517,177.04367189334076,E,D,C,-162.38150147912685,B,-109.67411722829026,D,0
Hispanic,Homosexual,China,A,-34.852166113041434,A,101.65402806175653,5.904639484173176,-155.02820361869954,99.94907348125676,D,C,D,-71.75527150234268,B,-82.55667539490477,E,0
Asian,Homosexual,China,C,-91.06460490332566,B,38.22604228640489,5.87925717215378,-9.462906729803027,-162.01547382693872,D,E,D,-31.11367934600146,C,19.119942122191734,E,1
Hispanic,Homosexual,US,A,-26.529250700458608,B,-44.08506221067431,-145.82165434313907,158.62211568831,-92.62238144884913,A,E,B,-5.182679365176173,B,-51.20465041394478,E,0
Other,Heterosexual,Brazil,C,48.07950109254867,A,67.55634365272066,-98.0825794494013,74.5486690646116,88.99624041501258,B,E,E,-31.233580956282275,D,-34.919199382581255,B,0
African American,Heterosexual,US,B,187.01468676179235,A,89.68027185297936,18.71324969345499,-55.44965200545623,120.5143186049423,E,D,A,-8.003433328748343,B,151.2251582684058,B,0
Hispanic,Bisexual,US,E,-104.03416447383627,D,17.490035334117575,190.6328231396952,115.51926019918064,156.85658178630558,A,C,D,-100.72108354520853,E,37.8095372373461,D,1
Black,Heterosexual,US,D,-2.9031648280741886,C,42.89492218511074,-161.3781551372917,0.39927305789149964,-62.73760912277425,E,E,E,18.416339781486073,B,88.72250772056795,D,0
Black,Heterosexual,India,A,-53.06980675240117,C,43.179263579497665,69.19234483190813,-6.8939559597778,-27.026493628857377,D,D,D,-0.5235108475994454,D,-45.51961268373433,C,0
Asian,Homosexual,China,B,-156.07183170515594,C,120.72393334533275,-10.134284173075443,49.85571649327321,-13.06815016155422,E,A,C,71.76898778917258,B,14.545290904352825,D,0
African American,Bisexual,Germany,E,68.20755225154423,B,139.89394516570636,146.13497014030978,87.27371557472449,172.95770462087825,B,E,B,-115.64013165043188,C,1.3187243109173667,A,1
Other,Homosexual,Brazil,C,17.46020477418251,D,-201.9772200491657,-164.36550030812842,-19.17871678658516,52.88117357068756,C,C,B,75.9741445769352,E,-68.13188567247326,C,1
Other,Other,UK,C,-84.33769178307256,C,-92.581828927828,208.83425768084624,-86.36326784818965,-67.4440531928512,A,B,D,-85.85795262701609,D,17.472544626922033,D,0
White,Heterosexual,Germany,A,86.24368954771239,A,228.57050061050535,26.294465153605646,108.30498119887773,-5.790952767945636,A,C,A,-54.35282547811359,B,107.05844121811904,A,1
African American,Bisexual,UK,E,142.79379505230966,E,-19.321070928189922,6.1180506534440005,-236.88981112790222,85.86708107805777,B,E,B,131.78553164102317,B,48.93281518460035,B,1
Hispanic,Bisexual,Mexico,A,-40.739027790735435,E,42.61005602809889,-33.64825084061805,80.45621319509155,-15.704831881386886,A,D,C,-78.09932726512723,C,3.7057276022908723,B,0
African American,Homosexual,UK,B,-193.72610439715461,D,-1.8204798427029174,43.0106236202775,216.79752916071226,-25.84768673958267,C,D,A,90.99521314773426,A,99.5632777879037,A,0
Hispanic,Homosexual,UK,A,45.30025047414657,B,56.47857164583113,-54.97558379014114,126.20793978117845,-38.44774945424019,A,B,A,113.43148906844102,B,-3.9083955528028556,C,1
Hispanic,Other,Brazil,D,49.32131829962726,C,129.34696953075394,65.03735526549494,51.33170529618073,-18.988226592211326,B,A,D,-49.68928621439554,A,-35.54998377594074,E,0
African American,Other,UK,C,69.91737259016219,A,8.80675308145709,-110.70062017070488,24.282268174389518,3.1715159360706706,B,E,B,125.48626088025863,B,9.987947476247456,C,0
Hispanic,Homosexual,UK,A,-92.80527730378729,A,106.8821207650677,145.143531864088,-101.4571943036735,113.25058862833937,B,D,D,-184.0820936798914,D,-13.134664273021162,B,1
Other,Bisexual,India,B,-206.7594159930019,A,-50.22326055194802,76.78780434095141,49.34265038463801,-49.14838701818828,D,B,A,-127.51917227764463,A,-3.1892938898530967,E,0
African American,Bisexual,US,E,-21.424265217977016,D,67.08449523454577,5.875116434593571,-11.028203859587023,80.89529914404794,D,C,D,228.1031094226983,A,-8.184514402669246,B,0
White,Other,Germany,D,-35.55507523088151,C,63.293203551259204,10.999507031991097,13.140418446583544,-136.8440417920001,E,B,D,9.141989441150812,A,-86.54584972901078,C,1
African American,Other,India,A,-62.26523112673322,B,-72.76432289636759,230.86340003280074,57.79453316037082,32.59431739325609,E,B,B,26.634076729927887,B,82.4834931665537,B,1
Asian,Other,UK,D,-140.36015231109042,D,6.556101531936342,-53.3282683123161,-99.21351067566934,-23.143729669872958,B,A,D,-16.876249444817557,D,140.78583993878235,E,0
Other,Bisexual,India,D,63.90150699050806,D,-156.0686552428193,47.234794069201904,67.19774738810402,61.54322755228788,C,E,C,-54.7365121376733,A,138.26731644524634,E,1
White,Bisexual,Other,D,-2.663187798260122,A,-69.4584414129771,-12.140469466245587,-9.968417553153236,-64.76620262230969,D,A,C,115.54560472189219,E,2.3182758965736836,D,0
White,Other,Mexico,A,-53.51465167234287,E,-46.13675559822653,-143.82977794499268,-141.91181546903462,-11.906759808774426,E,A,C,-5.611339550383674,A,-36.35811482576103,C,1
Asian,Bisexual,US,C,108.20553935397518,C,70.94480504306951,-49.77977522448826,168.4238302966564,-48.758883436251296,D,E,B,12.36505810436013,E,29.301653762983953,C,0
African American,Homosexual,Mexico,B,-37.578079370569725,C,-98.66260569163316,-119.08630063243304,-12.82452210967402,0.9912222774305343,D,B,C,42.56558602714525,B,-91.15944030321774,E,0
Other,Other,Other,A,-132.61323472789442,A,186.66040462063881,144.34458139590035,-36.25178034559007,-27.655618073764348,D,E,E,19.82153838281381,A,-16.28841877150687,C,1
Other,Bisexual,India,E,30.145704836971316,B,95.77901190516934,133.77225076793437,-181.38238074916774,-44.43186193636141,C,E,D,-20.79822196048883,E,-136.89966357240766,D,0
Other,Bisexual,US,B,-37.87886184377644,B,-68.77243043214246,-200.14987757473088,-37.29731752947593,-48.429276446745604,C,A,B,-10.28579708100232,C,-119.2099635250303,B,1
Other,Heterosexual,Other,E,89.39155162255065,C,-156.24100145533797,0.34455832904980166,85.09151968851766,86.07647973552274,B,E,C,-92.88281848228065,E,35.406713020547876,E,1
