SEX,feature_0,feature_1,feature_2,feature_3,feature_4,target
Other,-60.70043115493397,-184.69113403256355,2.8117569908946223,-205.12965561660303,A,1
Other,126.61008781959701,193.832780025672,-19.39427991143738,-34.49889373455587,C,0
F,61.143130175008245,205.14149507154698,8.20597679875627,95.97110982135675,B,0
F,-46.332054001754706,-56.09923452250041,85.88357580021206,84.61898734310488,B,1
Non-binary,54.539076129564776,173.35649788392178,36.19996684906054,93.74382943570875,D,0
Female,-158.14378480577514,-50.07493111152893,149.5972056596274,28.066655688723586,A,1
M,75.14900725821207,100.14424622796203,-46.460143933804446,11.797269767323268,B,0
M,-39.83448278681281,72.74635970573084,24.79516156013528,51.49619240804599,B,1
Male,35.73649678547546,-120.79080493406727,50.783316768978224,-104.52313092472423,C,1
Female,84.64553681295455,104.70121958633605,-67.10485953110359,-25.01406540190194,B,0
Male,3.7237831898998217,258.83620396576754,-75.4875331052531,101.57251233528241,A,1
Non-binary,-43.616754000387836,153.63520125402826,65.8941435636243,-28.60974807728567,D,1
Non-binary,149.08534273312392,117.98430910292379,131.08258039306466,111.03620543445693,E,1
Female,136.3464190803702,48.06895871780868,-80.35504657514358,-150.53988663541259,E,1
Other,36.01666621345572,-130.1298213076705,-182.2191774451753,210.22080885713507,A,1
Male,-83.45256919487325,-73.69861609930467,42.44542414995286,-152.63195704821396,E,1
F,118.93186829199482,87.28879665796528,48.08514787644347,-80.8513937944217,E,1
F,165.89622363680607,-73.49013461262447,163.24708106361925,66.44548884352773,D,1
F,34.214090099443304,-22.741883734391592,-97.32864184756836,-12.670346333131802,A,0
Other,-90.35045146382453,-62.603244780523205,-77.9956491149405,35.56620993691553,A,1
M,29.472365869821175,132.1283347460185,103.99067709484235,-193.20830826899035,A,1
M,160.31981383407364,132.5726432289107,85.56791830295158,20.939153694118907,D,1
Female,-53.561302972739675,-76.4021117097465,-4.0074457719626295,107.36858500993101,B,1
Other,49.88453207381116,-183.11433526668702,-148.8883138044937,-110.0103096839608,B,1
Male,-45.54544200929113,87.97509302633782,-69.83082134481641,88.19799156476655,A,1
Non-binary,-44.13758708783102,101.68851798174528,-9.973199528220317,-114.59471537711042,E,0
F,-115.73457306973725,100.28276117108412,35.269161965234666,24.90111443606553,B,0
Female,159.57975124912497,113.29432973729818,-57.86435758410905,123.30452113057922,E,0
Male,-106.0497234290257,-28.092207786880135,141.7142549425678,148.4223112876148,A,1
M,-143.3175829695603,-21.71474201876376,-50.67147380630127,4.248868525462226,A,0
Non-binary,167.69452379515403,-130.16354098678786,-133.23356593516422,-34.26873668054819,D,1
F,61.4583793319304,-24.219549787128358,-49.940005581758484,44.5350231114351,C,1
Non-binary,-88.41154857883514,20.88238434074361,8.003365857774527,-72.62319883678295,E,1
M,21.35773258004897,-15.463272343372186,-0.6658696502054587,44.16569691319276,B,1
Male,94.04260375197973,-41.43610446388301,128.0520029378244,107.92349520439693,B,1
Male,58.05325255353348,179.12474969888424,32.92869254744927,27.41303364662376,C,1
Male,-12.518297651190903,-123.07706638500144,-115.04631580228302,66.57438352635367,E,1
Other,-38.74801717143538,-61.23809376952119,-73.69883489720098,2.7824744928504206,E,0
Male,30.28001478552686,27.5781847277893,-39.87665543611133,107.15095342186811,A,0
Female,-22.16113419973387,-27.274702244848125,27.82895870517127,-20.17032635839808,D,0
M,-53.98774588807046,-32.82298445513272,-186.5690436536368,-98.07226599568867,B,1
Non-binary,-70.85639348691326,-102.20230318630628,-12.343196719377447,44.42616645325807,A,0
Other,-83.35274305943821,-10.518328489028866,-238.23008238099064,85.9321969105207,D,0
M,-111.50215600107603,57.8259170451711,-61.642827637211106,64.74308326311201,A,1
M,150.7979626758964,-53.98239242483868,58.836680196756866,129.10859948924568,B,1
Other,70.20561977583336,-126.01837003551502,-116.64783223077946,-71.93610875333898,C,0
Other,60.27795566418983,-59.87797548647244,-22.548463390813946,129.9026609343498,A,1
Female,101.31067218791556,13.43423317156596,-91.96831235135772,54.28685060401537,D,1
Male,76.68238085941054,-60.15705715291109,-16.801039019409636,3.5897988787675335,E,1
Female,113.58905836465006,52.66547374416696,104.95583070237264,239.47284799747263,A,1
Male,-221.96892777414288,-22.28693677939455,-59.42503214249988,-34.45926987190623,E,0
Male,-141.8717999314557,3.424048035899089,164.38305409779213,-19.410126803902187,D,0
Female,56.021624437335824,47.482334485112496,-139.2754997150991,125.93378456055781,C,1
Female,129.83440228013768,-86.95765205213901,133.55961750564563,-219.6867410370205,D,0
Male,-112.41116528515292,-22.078679482183905,191.21219688622156,-60.26788169954006,A,1
F,-17.947937106772653,44.14998026727382,-86.32474355681661,128.2562360807707,E,0
M,-112.62833498417871,180.24423100765804,-9.701699489116786,-149.49704575411357,E,1
Non-binary,7.0184770138902595,51.23239348523977,-44.42997800512431,63.84966854049742,E,0
Other,-48.366602262966104,25.126948162644112,180.26192669343882,-55.93059699384207,E,1
Other,-172.8774927029445,-97.42249014075198,55.17271614729917,139.78697946642302,D,0
F,-163.73145554253998,154.70974577577016,-48.65524491638188,207.42221623699092,E,1
Female,116.38145179639135,-121.01841730696354,47.88642787594666,88.97333570504567,E,1
Other,88.34870321792188,-140.95711162251263,-103.05901049683584,-19.046498559346755,C,1
Non-binary,-96.51984309719352,-40.16781059762554,73.75619791797538,13.174446219194294,A,1
Male,-103.90480458095924,170.40487469874284,-117.13580931509422,-109.1139935018183,D,0
F,-100.7191930744809,-19.161684351099627,-14.878334650738617,-8.43661489057694,E,1
F,-47.21239308103668,-89.58549325500057,-141.40067295863585,-13.622647547615346,E,1
Non-binary,-20.331655712707967,59.417156301435206,183.0193919880674,83.54381198633199,E,1
M,-152.60729956873246,36.96842787447493,-67.84684945567041,-50.95322655954101,B,0
Other,-83.31482474864781,100.24207421886575,-208.44425540942154,-168.27751593546213,B,1
Non-binary,-68.8228687138729,-78.85282543699617,70.90908263817491,-124.97303741794532,B,1
F,-13.975038769380546,158.41434771973553,98.39229499151152,76.3372761573431,D,1
Non-binary,-56.86230902667517,45.89733263816093,-105.06542246160824,44.38478159147907,D,1
Non-binary,-42.77726665225841,-136.34114540784017,-126.29428429365477,-80.19486944940222,A,1
M,-61.78003750092533,-35.065148771388216,-212.83246772881193,-130.6541622407053,E,1
F,58.172740973919936,-194.66265531164333,-69.66801282050727,-25.485762125457594,A,1
M,-94.70481181998609,130.74404399718352,185.5348735864995,59.30479819056418,A,1
Non-binary,-4.050682187897798,-3.6368310763900213,195.24142061900557,-22.94353343476394,B,0
Male,-27.730402671872184,17.232543035911792,33.772655888385515,-246.7345001655721,E,1
Male,-137.1333912536559,59.43836671441565,2.666683177105361,131.73205588634906,A,0
Female,-126.11741150615086,-5.536723822688521,-179.59015143668088,-131.12139880516446,D,0
Other,125.59901960236452,37.5433988295607,-105.4404820347172,-26.818881917687243,C,1
Female,-73.57717611262117,49.07853948766068,-163.00726127621886,95.90468016776674,D,0
Male,1.2579032514547057,-133.40102683467407,83.55949596675532,-30.480754059133808,E,0
F,-83.2329522091863,20.76010876313697,-28.347259930510564,58.268854234418775,B,1
M,84.2542846194169,-155.73699647680635,43.3771610254987,-47.3855733898527,D,1
Non-binary,77.69038912569322,39.76339605492956,-83.42877459926538,8.002115916456225,D,1
Other,-23.511020216647115,4.9591778671304505,50.64973277937075,79.72085218763937,A,1
Non-binary,-9.33189452183119,135.2515943612397,-242.47653688859435,137.13253501646932,A,0
Male,91.7393976919107,-48.58691383210883,20.92608838143761,-3.3874562763672613,B,1
Other,140.29317096384924,3.685521788778887,-107.90741114410909,21.6949556313219,E,0
M,-9.69101609341157,-3.162248912613542,-207.49645256682672,-74.52255463128272,E,1
Male,-119.15425422266495,-81.88990888207509,22.533949797242446,54.03887161306105,D,1
Male,118.92275971954147,-67.29343599582023,-17.693251048699377,16.632649694154058,E,1
Non-binary,78.0089781322363,-8.17761020298546,-102.8791401606856,96.18449205085982,C,0
Male,-83.10490680869717,-91.42508860854554,-4.676109425035273,9.732529397377295,B,1
M,-104.77529141539277,15.732799974965095,29.010735291360124,-172.18525990614805,C,0
Female,78.21761055732121,38.68890654211281,-6.677698941917985,43.986886959041975,C,0
Male,-23.634116093619856,156.19604793532753,-96.23358201325854,198.73514678230805,A,1
Other,17.315780468467022,-131.00833227457943,-106.22887253869082,27.587880711144557,C,1
Non-binary,106.81821829824823,-117.00241709739245,-184.01416235822697,-189.71148511345092,C,0
M,-49.939610200735444,-133.0413479758005,-71.41837613368133,84.86063716780438,C,0
Male,128.26483396737632,-248.4490161213861,-196.6380171957392,-103.82538906276548,C,1
Other,-27.726329278271944,120.49161175417554,9.163814025483472,-56.081981346084895,B,1
Male,171.06213934815824,127.54271407795139,20.51396245648244,76.49308554634226,C,1
Other,133.27733121747957,-25.23908792596365,101.34052726138154,69.56518202291016,C,1
Non-binary,-20.344608422392067,-38.658293145543766,-32.034580771685405,77.57026925471389,E,0
M,121.0259801041788,125.30692222779022,43.07651364586535,73.69340261915823,C,1
M,137.7164863515407,90.95393189006552,-84.70044289584135,-69.82048460302714,C,1
Female,-7.260323295173901,44.648770026358285,-11.299628986404615,108.72121300158032,E,0
M,-1.989761308392521,15.59899515199296,-118.8134276510952,-74.73057057493561,B,1
Female,92.30421257224275,25.483595989610553,75.04969359347768,1.7865808028899623,D,1
Male,107.05030519005803,-64.70648230124728,-23.294532383108777,7.301443074221573,C,1
Other,141.5245274893738,34.61986939623402,25.53755889344184,54.517841136894916,D,0
Male,-121.91073945373161,94.3650966188397,-69.97604962647081,-113.66085898152998,C,0
Other,-89.33236939967307,32.24344615238628,189.01912524179338,-130.27064643620974,A,0
M,46.45944247069986,-74.61842109681004,-53.249701770133726,143.4273145535168,B,0
Other,203.38528926006538,24.935777888937277,94.72974218922948,-97.4277005406015,C,1
Female,-99.25293587158528,225.92609388302915,-207.38414033139895,-72.53837673684474,B,0
Male,24.863982324431337,-118.98377679598727,54.59033050372071,21.037794172910232,D,1
Female,96.61228980804707,9.715420709303931,123.36513536273937,86.73924711558757,A,1
Non-binary,161.09195875211145,125.60678956237616,-13.446259583873509,-20.044038750016384,D,1
Other,-16.726749072321468,-37.92534253652773,124.02148140848219,-149.87620399972468,B,1
Other,-63.37706079789168,29.66860546489324,65.10792845602505,42.89153320415276,D,0
M,79.22742252034715,-63.75217307744329,-113.0137252218413,-54.324859597046526,D,1
