genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
F,C,-95.23632843470851,E,-119.17413135059122,B,A,E,133.1724280147366,E,A,42.12944391360073,57.493520425139366,A,-16.66285797297567,D,48.73448929488108,C,141.0088844632279,A,1
Female,D,-86.23622566019263,B,125.40906223922829,C,B,B,200.0717639374618,E,C,6.576689807410467,131.5950037225452,E,-6.906579905802173,C,-175.49886940079938,A,-92.30772951052272,E,0
F,C,39.363749802059075,B,167.87327894620816,C,D,A,51.79758656319993,A,A,-197.34299129799965,33.62989145645181,C,-91.59194462234838,A,199.98319667309707,E,66.21989872333323,C,0
Non-binary,E,-22.408840222162752,E,-46.89764135969865,B,B,C,20.23732952744593,C,A,-4.29026635260032,-46.96872795874502,D,18.947192491660196,B,91.62891293865117,E,133.74159437010425,A,0
Male,E,130.5784772408057,A,-100.36007251125743,A,B,D,-68.5770314102922,D,D,-14.295994876440188,94.58843661579952,D,-66.02176773354948,A,95.86045186100706,D,46.271057199052116,B,1
Female,A,-34.166228302443876,B,-3.7985795590585214,C,E,A,7.70627983069492,A,A,85.37352753423241,159.5409269217929,C,169.78927403022485,B,75.82038348346413,D,-109.78430115727372,C,1
M,A,217.0972822936987,A,182.62690966241408,D,E,A,65.69660973305669,D,B,16.917133891211805,35.32134411570529,B,-150.24092967033874,B,-207.68311657823654,C,19.003135622165985,C,0
Female,E,153.9460511448529,E,29.596558617433423,C,D,B,21.453065204732052,E,B,-50.802860579861864,52.604097839362915,A,-27.52220526518116,D,-29.015232168014943,E,66.75384127348508,B,1
F,E,-12.0554304895023,B,-65.02400897487284,C,A,D,-33.93753248972623,E,C,-46.49820547883408,-112.70490241444824,B,162.04663080440048,C,65.43893956701939,E,-111.16856138148137,B,1
F,A,28.411545435634938,B,-51.80945615968159,E,A,A,102.47691612567975,A,A,-78.29087231771372,7.453222049149744,A,129.77608160454363,B,36.80718762147969,C,57.83693170517908,E,1
Other,D,-5.078760504631079,C,-86.34347568446044,A,B,A,32.77746340638745,A,A,-246.35808785360146,-30.200306333667488,A,-100.66606757861842,E,110.7874653823219,E,31.1440695298006,A,1
Male,C,-2.0756035417940586,A,134.90081992711816,C,C,E,138.21523942001818,D,A,-44.77515660482919,-21.858441958065242,A,45.91294222241854,A,7.826323519969103,C,-2.6932325368595866,B,1
Other,C,-44.509202766259136,B,137.77232991567368,D,C,A,-131.059581734203,B,D,17.191840953768324,20.319681441028663,B,-113.9094899186998,D,-213.9571925318118,C,-60.51396851049723,A,0
Non-binary,C,52.283575612546095,A,14.964293012745744,C,C,A,104.50705028693285,A,C,-223.06515239214534,162.16086298079034,E,110.86845473458662,C,84.5299292457571,E,61.603817608426745,E,0
Non-binary,E,-18.192152317316907,B,55.242714051200736,E,D,E,10.711807724224066,C,E,114.58546235944746,133.55746540611602,D,115.51397149517635,E,-59.62165450500382,D,-69.7236790978464,B,0
Non-binary,C,165.59014603704156,C,121.42483124833436,B,D,D,14.84720151514314,E,C,-118.8998279628825,-137.75510158071282,D,-0.7552377461874963,D,-81.46557849149968,D,42.585692477465145,C,0
Male,A,-85.17014832221643,C,-18.744371244849575,B,A,A,-21.380974918692576,D,E,-9.1208938811004,-83.82280370256203,D,-43.755649378294834,B,70.00105045245765,B,-21.15055859018385,E,1
Female,A,-164.33973298405502,C,116.10392351285863,C,D,A,97.95488926310674,D,E,-27.112731272403533,-19.211746833475374,B,-23.484232788714277,B,-153.2366510119931,D,93.38385217538561,B,0
Male,D,-23.908994841512826,B,96.96601901080368,E,E,B,-55.08113192507127,D,E,18.19347883773945,-92.41399725973871,E,-54.165674414814255,D,139.82299713471488,C,50.22411513601315,D,0
Non-binary,E,172.72450949013333,E,-292.6490073568807,B,E,A,84.19926068573496,B,B,-91.12931898093137,-38.02718730691454,B,-123.01346257601024,A,193.72334685774084,C,-55.1992064591983,B,0
M,B,-42.76005571844084,B,0.31738723946962105,E,A,A,-69.44037014056464,C,E,131.22067154012439,121.79670757726406,B,117.42425363238156,E,22.852471667789995,D,-97.72353781548983,E,0
Female,A,-45.421725556596925,B,34.40805241659508,B,C,B,63.09109264713316,C,D,-19.423646731111763,150.1070567919291,B,46.818799663811845,B,110.03353283233443,D,-5.711574183361822,C,1
Other,B,-135.70751433814715,A,114.05457129125296,D,E,B,91.27490212295551,C,E,3.3807406801537114,105.8260062370165,C,-315.6724966278566,E,30.989058782848016,D,109.65044734521499,C,0
Female,E,96.46134771502851,D,35.06748474479387,C,D,E,-114.93511431300077,A,B,-204.47901869528943,-157.14286282492972,E,-75.01173435912374,B,-139.16170663037235,A,-25.04706870812961,B,1
M,D,-179.92799376074933,B,-30.124696542281953,D,A,B,22.95847002214644,E,E,-86.16794690100569,-45.53297607359132,A,-264.1925416961957,A,22.398416246692445,B,-24.221258905381145,E,1
Female,B,74.74999564550582,E,-31.367620682644663,A,A,A,-71.80421005720267,D,C,-43.33343681840389,14.206766174367322,E,170.0406267113427,C,-72.49511302475202,B,88.99551227948703,C,1
Non-binary,D,-18.276868959630967,D,-194.47832254161796,E,A,E,-145.60624026019568,D,B,120.5265020069703,45.641460739926956,A,-15.93132726918223,E,-187.64596956322447,D,-139.56711236959154,E,1
Non-binary,E,-25.907144011529514,B,-51.638000749140986,B,D,C,-12.622820462766898,A,E,-81.35996496964084,1.8719601922900648,D,14.773718739566913,E,-327.0662827045033,E,145.98638079544605,C,1
M,B,47.36172286597666,A,-60.06558694614764,C,A,B,48.433716409088916,A,C,-75.53437857589343,-89.05644742461148,D,-58.66446684831814,E,125.24413720981447,E,-227.47708145097144,E,1
Other,D,59.30702184194454,B,-62.051827293499116,B,A,E,33.48712367966221,E,B,-108.0365813080361,14.321953168744583,C,-10.516053332546775,C,29.342754332723292,D,-120.12143384200655,C,1
F,D,-197.91967763678258,A,84.6028302453273,E,D,B,10.382715670506993,B,B,-53.641653035599724,-76.36235883451984,A,17.512938443847347,B,-117.60256609304834,D,-83.2706082480512,C,0
Non-binary,C,16.13543686800405,A,-60.07559561070861,E,C,D,112.6889498873652,E,E,-71.88424586999486,-109.43725429143782,E,-88.46500577402297,C,-88.04507303978177,E,-43.13748629483734,A,0
Male,B,-97.59219177466122,B,-74.05196595109591,E,D,E,14.92159724721577,A,C,236.71338338188013,14.82733154779412,D,81.25470493245251,B,47.932350360324406,D,-73.48173240999445,C,1
Non-binary,A,-21.120764891154728,C,-78.39951300414022,E,D,C,113.14530287387656,D,B,-50.02788778553834,111.89259107189817,C,14.418436322830624,E,6.468177812233897,C,23.688442192664617,E,0
Non-binary,E,-123.18532535112179,B,-36.688801667456325,B,C,C,170.58051606838478,D,C,-165.73326479794395,-117.87129870052122,E,1.8264538944913262,D,-131.68168080222702,A,4.9995545685888825,A,0
Male,C,-31.027157367783303,A,-193.88879573409275,A,D,B,84.57976230829468,B,B,45.66246311052766,100.7804266845647,E,-39.88066150920388,A,110.90748577214697,E,-127.60328448870607,B,1
Female,A,-16.632684560504323,C,39.40210117503132,C,C,B,82.59365541650816,A,A,95.99526254516516,14.069127374030607,D,108.85745783352152,E,215.1778057659388,B,-3.1338645628204675,E,1
Other,C,-5.700564011960824,D,124.8540455639129,B,A,A,71.31832868500312,E,E,220.04969336286084,-42.03608805236143,B,-104.96709847120292,C,-102.2858976528652,C,-95.61687509142904,E,0
Male,C,-19.618479644732016,C,164.74577552255408,E,E,A,-93.12757962950663,D,E,-183.7562092974801,-14.350347060579304,E,-60.42401464633662,D,128.60480589668776,D,-154.84890804024354,D,1
Other,D,-83.19841533875092,B,41.41170885896755,D,A,C,-47.826679055934164,A,E,145.62645916550954,10.252277319410611,C,17.183535041287573,E,16.037665497056405,B,-64.36309741851328,E,0
Male,D,114.60071840687043,E,89.7694845120411,B,D,C,33.0154151930705,C,E,86.14303283191298,161.47506213521334,A,120.15917330884089,A,-151.18646383913872,A,307.9617230168108,C,0
Male,E,-50.700668310894144,B,138.55452941056097,B,B,A,178.3384780432865,A,B,-159.21122069404407,-3.6029334462502254,B,-67.11131466437928,C,-68.02008650966908,A,-44.77096380654406,A,1
Female,E,95.10643181847001,C,100.71317000505698,B,E,C,-58.624410569628814,B,D,-11.883384196862071,31.102636133629126,E,-46.36827453770413,D,-5.095843303255106,B,40.519429871259725,B,0
Male,C,21.79945449042289,D,-94.24141783242655,A,A,D,-88.34893994896605,A,A,-18.217522630063044,-148.25376069978083,C,-45.934274797843116,C,63.37632485279205,C,-225.7337239093745,E,1
F,A,-88.52600576295173,A,40.98564215413659,C,E,D,16.367189254102016,B,B,-61.38635208289741,-19.917944473755558,D,-137.5151825695824,D,55.17402310652854,E,-138.81006618106957,C,0
Non-binary,B,20.05832570853322,D,145.88758818759223,A,B,B,336.9282834092251,E,A,101.99022588252188,-161.78166268785418,A,31.936650232598534,B,90.81507449464165,E,41.22251292008608,E,0
Female,D,-29.93086946473904,E,-78.48819315412965,E,D,D,-44.19617909639065,D,D,20.67803853744024,201.92580929053653,D,-14.212156292769878,C,22.698465596648894,B,98.3447102958847,A,0
F,D,121.31247150436437,D,-43.51468650227942,D,C,D,-33.123471270249205,A,D,37.381821067001184,-32.677473019980965,A,-22.553998905623263,E,-172.8781535534807,B,68.09207789687804,D,1
Non-binary,D,30.31598042173237,B,37.72542063279815,D,A,E,-5.7603225713685,B,C,-175.9495309817893,-193.05282108019682,C,57.46590733989696,B,22.628574759705224,C,3.2949303039503053,D,0
Male,A,-49.15345869807014,E,-221.6857497723284,B,E,E,-50.077859007737416,A,A,-17.032782307030807,193.29160241547433,C,-27.378958524943275,C,72.73908501186008,D,-6.689882684088162,A,1
Other,D,-55.59627714383265,A,115.0286679225952,B,D,E,-30.847779879113823,B,D,104.5278656149765,-72.10439161921252,C,-1.698674593945655,E,142.38506570323744,A,-90.98417419956358,C,1
Female,B,148.48126335762709,B,-72.16743331016784,B,B,C,54.986294952435046,C,B,-25.722585891278328,-158.75382978173528,E,-93.2122506248827,C,16.981779718896696,A,-104.95424429636371,D,0
Non-binary,A,-152.4083761250613,B,90.58902830926665,D,A,D,-52.103153212267905,E,E,-58.50058578423296,-221.4041074547577,E,114.5892648541,D,89.17628729698637,D,194.8057189339906,D,1
Female,B,60.393841090582335,D,256.3553236489717,D,A,D,-59.084473624104994,A,C,14.684806343716817,234.92520551436198,B,172.8527725342409,D,205.1908128921027,C,-100.95124625649316,A,0
F,C,-65.88830474341594,E,-50.45101335653837,E,B,A,-6.938261017291509,E,B,153.99619971997592,200.10315711180326,E,-112.40613462066247,B,-40.728476559083596,B,-140.68531078578337,E,1
Male,B,116.79412157868143,B,-40.73758886929275,D,B,A,-76.30240846876337,E,E,-22.74657206707556,0.4557575789481101,E,83.85505483655568,B,-147.60608988497904,D,227.15286329091805,A,1
F,D,29.076241448880534,B,-28.580210398883025,B,B,E,162.69186021980326,C,E,10.903924226993071,-86.21143779930375,D,60.39347168231638,A,29.50363106734016,B,0.3034690773457178,B,0
F,C,6.489869664374074,A,20.96464215834602,C,E,B,11.1650459868156,E,C,17.757040340602718,54.18763048468017,E,-69.22949413081818,D,104.15671330797002,E,-134.2276052390772,A,0
F,A,138.22173839867423,E,4.782060505402304,E,E,D,52.750486392882614,C,D,-69.3938479515539,-194.93219513580945,D,157.32024366520773,B,156.59786496771946,A,-135.80104808974863,B,1
M,C,-115.56321220175303,B,-17.092698455089455,D,D,B,97.01852816387347,A,B,135.1942177301893,-120.55949619352279,A,-165.82614247781189,C,39.9712428549658,E,-139.18703231392874,D,1
Male,C,35.24604815899088,D,-66.16679103391554,D,A,A,-151.60237451675914,A,C,-24.23591279675307,100.49736126127868,B,51.07910788498049,E,-100.34325618339355,A,113.54206883521651,E,0
Male,D,-50.15168084635009,C,117.42455229906817,A,B,D,-34.62985831934493,D,A,144.78082074015103,157.75677235876765,B,-21.538811903198727,B,81.6167940702794,A,28.604768475222926,A,0
Non-binary,B,8.09492674131349,C,-49.68509395119637,B,C,C,55.71826162931453,E,B,22.226118591596325,-42.219790151825805,B,35.11787801232017,E,54.63502738712742,B,93.4948390427752,D,0
M,E,-86.94513127902333,A,7.146791002155606,A,E,E,-74.44141115393481,A,B,7.802648241215287,55.73001473512312,A,-92.38401034622554,E,-59.61105055040065,A,10.307477241756805,C,0
Other,D,3.463919357873907,B,95.52838608051513,A,D,D,26.5030862874026,B,C,-96.43990224058777,57.30347538989237,E,17.61918201601832,C,53.23427418107097,A,-120.90985965568481,C,1
Other,D,0.7494367154012026,B,12.914742585617137,A,B,D,-49.93709695810386,D,E,-64.25864504350139,-3.447326950120133,E,-100.78944769755526,D,74.10341662236459,B,-16.441345592623286,E,1
Non-binary,B,-124.50142624143052,D,134.7894953390527,E,B,D,159.712780835239,B,E,-129.92912878283872,94.7213343473487,C,87.11518439158488,B,-213.3368080462414,D,-39.721620178551746,B,1
Female,B,-29.91003625134811,C,138.55303655941898,A,A,D,-6.442566205303558,E,C,123.51773158801733,-57.20819992664571,E,98.45166077073108,D,-184.33022800097416,B,-183.09928460103492,E,0
Male,B,-170.21560700540752,D,75.3323999227774,C,B,E,58.97101982604925,C,A,-101.51204372266945,-18.567349679573372,D,47.778201834765184,B,3.2212919273475173,A,36.55320826984619,C,0
M,D,113.38222326426677,A,-50.55892758000897,E,E,E,113.5363180677887,B,D,-23.28519522966866,35.61349764428352,E,-50.99026355401322,E,66.92237877376495,B,108.50377053816783,C,1
Non-binary,B,-94.52951578205315,D,76.99889697187959,C,D,B,-93.52528974215097,D,C,-25.48618915777816,75.27497516910185,A,47.939681999620795,D,86.04114147206617,B,44.520014710206,D,1
Non-binary,A,-118.17032482196772,D,282.1810064995081,C,B,D,134.14953997822187,D,A,117.7119665685673,-15.360269477855592,D,123.1624941902911,B,-113.20067479840891,C,-131.4382183564459,B,1
M,C,98.80361283282062,C,-54.82349780581484,A,B,D,260.513571274482,B,C,85.27685709303708,71.15407765513903,C,127.78857981826131,C,57.66019873289896,B,-251.38947425737737,E,0
M,E,31.390114377761464,D,-70.1422013689087,C,A,C,-82.9243682107072,D,E,-119.07681446062652,-39.199575447144866,A,-45.73502078279063,B,-139.9902008284507,B,84.61213133790214,E,1
Female,D,-33.3447757055633,A,-129.27892144258823,C,E,D,-31.557112316298642,E,D,-8.07240259097136,-64.70623794014594,D,-42.456157440088624,B,7.059829519504291,D,61.08161931866116,D,1
Other,C,160.9064778447477,B,-18.0362556299431,C,B,B,-18.83474843652644,B,D,35.54796160501449,-20.321361900785696,B,-100.26167034162215,B,11.22474231802256,A,-142.96228988658822,C,1
Other,E,1.2431750206561816,E,222.27922377146845,A,C,B,-109.69804806325554,C,D,9.570912763698015,-52.368312719870126,D,-176.10286343851584,E,28.71330217962786,E,94.35610051113915,A,0
Other,B,-111.14291684746902,B,34.60801929898266,E,A,C,-8.156260562863842,E,B,249.2504738782951,107.62930060642584,A,-13.575509357389121,B,-138.47981163008245,D,69.87026154659398,C,0
F,E,39.086928852110816,E,-69.52923939185081,D,B,A,133.0197614922115,C,D,-75.54998137983316,-174.66191058477182,A,-145.80184474536512,E,-49.88231392325917,D,-69.07879132965225,D,0
F,A,119.8006070479455,A,87.63434627747876,B,D,C,-38.5860320844876,A,E,-125.84821838079017,-34.54898852434484,E,15.815684882236708,C,120.57147555844807,A,-123.82161210865827,C,1
Other,E,-126.32647066935033,E,18.93463857480925,A,B,C,181.77995341858633,B,C,87.56429647914698,61.92527904219608,B,-65.54656506769958,A,-11.762607924715205,A,112.87757685098185,E,0
Male,D,-5.570042455762811,C,-93.38276179767111,E,C,A,138.69726392509747,C,C,-124.11348085171849,268.42042841599516,D,-6.851507121268898,B,92.44049809004804,C,-209.46992731660706,D,0
Male,B,236.27040219628012,B,50.990798274603854,B,E,D,-140.80896338913342,C,B,-63.15069186563893,-92.51643454116484,B,142.29682219018565,E,70.86023797234665,B,25.43529232925875,A,1
Other,C,-79.86785831990386,B,-13.881031641701345,E,B,B,-133.52219312279502,E,D,84.81276477268659,72.80786542585062,E,-45.1535359905908,C,-16.654027093106716,A,-25.466812998072623,D,0
M,D,-225.34636461483325,A,-85.93644110588683,E,E,C,44.8856146831886,A,C,112.2323756286282,117.09351184169701,C,-19.48811199467796,B,-292.6011908381931,D,61.570833590808526,D,0
M,D,-13.216066057570355,B,-46.09762047663685,D,A,D,120.39443438505396,E,A,-84.67298201448091,56.61894588359573,C,138.24110009338227,D,46.47879216806173,B,-168.70765013385312,A,0
Non-binary,B,17.898755238584517,E,28.01020025819047,C,B,B,123.20245863376888,E,B,76.66627080021391,-101.12552454847155,C,-165.25793143776565,C,65.04810130964202,C,79.00319933462143,E,0
Male,E,93.35164430551768,B,57.53730085193636,E,D,D,-113.6706727448106,B,B,-31.05022863453013,177.2846630778893,E,-35.97304476212676,A,15.149445866737587,C,-37.77282147397186,C,1
Female,E,210.09021206202814,A,169.1241831928212,D,D,B,-45.43428902029215,D,E,-201.67297466920252,256.89261843800375,A,155.11452408520285,E,39.61648384080767,A,-46.14082224347722,C,1
M,E,-225.0172083027627,A,-261.37156530275195,B,A,C,-99.31477358165782,C,D,258.52965806969996,-33.4415970800021,B,35.706128883050184,E,112.11556442597879,E,-172.27031959810816,C,1
Male,E,-65.20944082725917,E,157.34455077355813,C,D,B,144.26906193730485,E,B,-36.24178202235406,-81.10823898703194,A,151.2308120329559,C,127.49395637193142,E,-238.3541565937516,C,1
Other,D,120.61250299211848,B,180.57534160630587,D,D,D,94.15712608351406,E,E,-162.95034382593906,0.8946371797432181,C,-108.96440004352684,B,106.90594769856412,B,-8.96287453341957,E,1
Female,D,50.519182392278935,B,-214.95743746590702,E,A,C,-67.23743472405785,A,D,-76.62624859044813,101.7626363744756,D,-237.68854470097085,E,41.00672536777344,C,-81.37996111149374,C,1
Female,C,35.939529667941144,A,210.05182596670164,C,C,E,-3.287208191471053,D,D,31.650676368328647,-24.446334026872584,D,109.33338880660502,D,266.5923177570036,A,60.67528915078958,D,0
Female,D,-93.04537381703213,D,-157.62327721260897,E,C,A,-90.88020562407985,A,C,119.33914267157395,20.665760427048713,E,70.59608704417367,A,20.941825577399197,A,-84.00195284724686,E,0
M,E,143.77858504173602,A,192.58356775471188,E,E,A,106.30539600891476,E,E,-114.50138229614836,68.9872320901431,C,-14.895877668590634,E,82.74486464703581,C,0.6849067656041459,A,0
Non-binary,D,-119.08355156411292,E,79.04302270744947,E,A,A,36.6829273552783,C,E,92.93841436671931,-23.275809293583517,E,-25.983291389598396,A,176.18053376625983,B,-44.3927587116941,B,0
Male,C,43.082364859678115,E,-158.81864390827667,E,C,A,-159.50584760834056,C,C,-40.54311822420648,20.912085225401757,B,39.35819677390207,A,-106.23661069428951,C,-149.69866963188448,C,0
Other,B,53.99823783939826,A,-6.382354131809344,B,B,E,20.24613353857993,B,E,-193.63134106116038,68.02257238101139,C,-54.595073977237696,D,-38.672997396567546,D,-86.21283112411363,D,1
M,A,87.73446176031483,C,265.08134709412883,B,E,E,-17.96267558623891,C,A,59.488672723307026,118.56574544682799,A,19.71858177913333,D,14.27919726431684,D,-85.7425917736919,A,1
Other,C,28.062935136883798,B,147.91562227384384,B,D,B,-101.81511941450157,D,E,-25.16321467573,-0.2549982080122786,B,-110.55106784789525,B,-115.73316684382779,D,-149.42924437947366,A,0
F,B,15.314515813722842,D,-119.21699590989935,B,D,C,-144.50127365623072,E,C,-146.93639468250802,108.02252030784148,A,171.46267992289387,E,-77.81388326985798,A,-34.742861802050726,E,0
F,E,-139.71313774468229,D,125.39236546758106,B,C,B,-63.025491054202945,A,D,57.11038991908456,-114.84342074946736,C,-29.968014754700473,B,60.96685977374223,A,30.875422412162134,B,1
F,C,5.38833932420415,D,-253.71673148594454,E,D,B,100.21588099123919,C,D,29.488689003449597,-18.637845741694317,B,-92.21787755181295,B,63.43735619328355,E,36.70751230758018,A,1
