married,nationality,orientation,Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Married,China,Bisexual,40,C,126.34996688278936,49.20328116263085,D,162.3867610992826,D,135.37296867482544,D,-80.82483345460541,154.7306475598084,E,D,0
Divorced,India,Homosexual,63,A,92.34999902730776,-113.05613437505842,B,49.69561485799627,C,147.04432340217588,E,98.05638339377639,10.689235851026083,D,A,0
Divorced,UK,Heterosexual,62,B,-43.0246075451041,-69.05555649557836,A,186.906909114466,E,19.002090037746157,B,-51.1789273526398,-61.52992083007579,A,D,0
Widowed,Brazil,Bisexual,52,B,94.18167296890483,49.406738060921015,D,-48.545570719352696,B,153.2546638362056,E,163.8153351921672,-19.138734677563647,C,D,1
Married,China,Bisexual,26,D,-87.63112926994425,218.97917301106972,C,-146.2050404845074,C,78.56616919589563,B,51.57923216418694,5.890673460239421,B,D,1
Divorced,UK,Bisexual,54,E,-77.06235084976771,-11.573866262772874,D,-44.521876223837005,B,-136.21268525247706,C,-196.66348235902146,137.73758383584982,E,C,1
Divorced,Other,Bisexual,64,B,-59.899100104887815,-2.889348676197342,D,-58.85167549140638,C,65.54818806133969,C,108.23299276234172,52.32531042166705,E,C,0
Divorced,US,Other,24,B,-36.58188116149835,-62.31223701170073,E,-123.43823884537537,A,51.25251924890015,C,-3.840811615471228,0.08901472201679328,C,D,1
Widowed,UK,Heterosexual,61,A,86.5893393838852,-54.36378878886482,E,-52.399188185872625,E,-4.393954927978466,A,124.18960245230186,85.00188528288706,B,A,1
Divorced,India,Other,42,B,-177.7813600990521,28.61226066461853,C,-37.69280567447723,B,0.1221709660602724,E,-206.23128787774024,-8.539213210510292,C,E,0
Married,US,Bisexual,36,A,-38.19672502774214,-48.37320935935617,E,65.91105553877064,A,-30.830174033410966,D,10.963445125204561,23.50189360386911,E,A,1
Widowed,Mexico,Bisexual,44,E,-180.2335922483521,-183.5563187314296,A,-10.400967821532154,D,-110.22484710048764,B,-43.82214368183288,-61.5994695750185,C,D,0
Widowed,Other,Homosexual,69,E,115.52668348304526,-78.53608406931936,E,5.082251973575631,D,-58.0963449484558,D,-167.81482972633137,-104.07063036162825,A,B,0
Single,Brazil,Other,44,C,81.00862590134727,-32.03729305569457,B,61.333737329556016,E,121.03082691485065,A,-40.1861860364674,-47.96180073746929,D,A,1
Married,Other,Other,41,A,-31.941912344875227,-22.664558078890675,D,72.21236471611017,E,178.11927935236085,C,203.82972560550064,9.016444947064365,B,A,0
Married,Brazil,Homosexual,41,A,42.17573826439329,127.52037483105363,E,-116.19396671140048,E,23.585569138215437,D,61.794242498909234,-52.52471456895618,E,E,1
Married,Germany,Other,52,C,-16.11841755396247,12.420620967753303,A,1.4685641069040303,B,-91.42562282798241,C,-142.4137837807623,16.71314577982272,B,B,0
Married,US,Homosexual,26,D,0.6034031417963851,-78.45320766895841,E,70.83677806318578,B,-151.7987903976186,D,209.69676728090585,-110.99407493592291,D,B,1
Married,US,Other,34,B,59.8431625268741,16.93107190425768,E,105.56896778387082,E,230.44314916694404,D,-53.11407362845105,-2.6492310882679018,A,C,1
Divorced,US,Other,23,A,-230.16949305007887,166.3180149169051,B,-17.77125853888743,E,-132.28199097670185,E,-170.90573190368374,-13.994602905634823,B,E,0
Single,US,Other,53,A,117.45294069894534,-174.63627290383516,B,64.92211486143844,C,43.17502241426773,B,165.45833703798766,164.73975195457135,C,B,1
Widowed,India,Other,66,B,127.60591973699404,88.52950585044329,B,-107.6428746818539,C,61.82418890630921,E,134.44225569557977,120.95885418484124,E,E,1
Single,US,Homosexual,22,C,116.11284858229536,-160.28300966054314,A,-61.24498374517585,B,6.2651133119705165,D,-17.605225524610198,-114.3631028168176,B,A,0
Divorced,Brazil,Heterosexual,72,C,34.31980996564137,-61.961067242304836,A,148.85160982317714,E,-4.407177482593744,B,33.45238017469181,2.1977628927130004,C,D,1
Widowed,Mexico,Bisexual,63,C,-49.99960135228336,-120.53873805894652,B,198.33842996972163,D,47.41630285094768,C,89.77987656749168,52.65440614028169,E,D,0
Widowed,Other,Other,78,D,212.13625966949374,6.947795894685678,A,3.242059467946169,D,31.424494250451417,A,117.72220881423117,-101.75464485031023,E,A,1
Married,Germany,Other,66,A,70.34895618582149,-173.55239780849166,E,40.73824516446428,E,-170.97296024208234,E,-140.93223158466088,-166.75859384005676,C,C,0
Married,Other,Other,56,B,14.944939796006942,-26.271971536007772,C,-129.65944815233428,B,11.835389751614223,C,130.43849590457208,56.61053410746416,E,D,0
Divorced,Brazil,Bisexual,57,E,3.072688627238877,54.51355006946622,E,43.79082967413745,D,-8.662724404232344,C,44.41762662035592,91.36886482521761,D,B,1
Married,UK,Bisexual,38,A,-69.08997696967154,183.18449920936456,B,-159.44617558986153,C,-3.3666269234575017,B,26.48102265715569,80.65798949153454,B,A,0
Divorced,China,Homosexual,72,D,43.426159012539514,35.78594931443738,D,4.577124197204892,E,-12.964846402647634,B,94.29229162531266,-31.910145300059007,C,D,1
Widowed,UK,Bisexual,68,D,-118.93165649222422,-25.89762916922096,D,-9.70810137570478,D,-78.96897056426378,D,-137.7859540143822,37.46869909012121,E,D,1
Divorced,US,Homosexual,69,B,44.276207883565455,-44.104835327769145,B,-70.63611399235077,D,-42.68895817557522,C,-7.1308093415358185,33.00432466062702,D,A,1
Single,India,Other,70,B,29.329853511833342,-31.08894064650629,A,32.673587147574636,A,-115.35090158453892,A,-55.557439850914015,28.552566929862284,B,B,0
Widowed,Germany,Other,53,A,241.9852044205098,-84.5856737521161,B,86.61969640517536,A,-4.022401429167041,A,-187.521524489922,-97.61546680987394,E,A,1
Married,US,Bisexual,18,D,126.90964874894331,-70.66768327924987,E,-68.66774774507472,E,14.889597002760263,C,116.15829453981061,123.78459558539845,B,B,0
Widowed,Germany,Bisexual,46,B,2.3845147292259963,-154.56320919909152,A,19.300028085931313,D,145.70544690970982,B,101.34257140347005,92.83913490507328,D,A,1
Divorced,China,Homosexual,72,D,43.432042029305315,-102.47503192539178,C,62.186763533803436,A,36.74240058599694,A,67.50786085187707,10.167467291366581,C,C,1
Single,Mexico,Other,34,E,-237.70882285993434,-14.079147279932899,C,-206.05082021267614,C,-63.351129110484294,A,50.18727227585619,-355.0982481520507,C,B,1
Single,US,Bisexual,31,A,12.77468098025405,36.03841141327396,E,-39.15860385686503,D,-148.23853574891757,A,128.65975646335934,57.09410506590973,B,C,1
Married,Brazil,Heterosexual,51,E,-24.55748247643453,71.23586699307918,B,17.175277344489096,A,-87.33896646883488,D,-80.32877938017445,264.81548873451925,E,D,0
Widowed,India,Bisexual,29,B,-42.24338741544404,-2.5999451260184423,D,-243.06364964488046,B,-129.897485053014,D,85.62065225685436,-132.18607675117477,B,E,1
Divorced,US,Other,44,C,42.72136882788429,71.67280856674341,D,-247.07349423233555,C,18.122818534461548,C,-41.57188515715135,-4.701364036974456,E,E,0
Married,Mexico,Other,48,D,5.83898194398317,115.91153490652317,C,19.006579508786952,A,-125.52007274921586,A,35.667567208302586,91.14088738964368,B,B,1
Married,India,Homosexual,64,B,29.493133831911567,104.50985022624408,C,172.006974472165,A,90.41094787037333,B,28.741743058630213,78.0439886632875,E,A,1
Married,India,Heterosexual,50,B,96.08752922500344,57.89104108873323,B,39.50469384581461,A,-218.7543435609981,C,56.45563047909533,55.518011967783224,C,E,0
Divorced,UK,Other,55,B,-28.212597841891622,-63.34755365618447,E,-43.64900031204952,A,223.59319194355024,E,-15.002773418820164,106.23020915814183,E,B,1
Married,India,Other,68,C,48.57799912004366,244.42484088521846,E,-32.0560824666096,B,32.27836968925625,D,87.78675911208587,-178.95600447032376,E,C,0
Divorced,US,Other,21,C,26.34636503977909,234.14898038898974,E,-144.65454538606,B,8.450130210684621,B,-96.38506139693907,5.16483143759539,C,D,1
Single,India,Bisexual,27,D,143.46020420981708,-30.027666711768337,B,15.922383067278256,D,-23.400777364597495,D,74.88897797269716,13.26009236066213,B,A,0
Married,Mexico,Other,35,E,-30.696902786103042,87.26026410950756,D,20.198586226986322,E,-88.73279093154409,E,118.55970607877389,192.54046832716384,C,A,0
Single,Germany,Homosexual,33,A,-188.7258426226547,73.59262255828533,A,-131.6460547854124,C,-77.34374906845149,B,-39.79890308065337,-53.25150535744897,D,D,1
Single,UK,Heterosexual,25,D,-68.83534742258294,60.22703331324713,A,-54.05580516388342,C,59.10684398335315,E,-73.34138413925831,60.114803183036194,B,D,1
Divorced,UK,Bisexual,59,E,51.43904799999244,28.14288229858185,A,-127.10824517104058,E,159.26417898540436,D,121.89948780354958,-129.6590211952217,A,E,0
Single,UK,Homosexual,39,C,-203.72275859750152,-10.609209811754344,E,-2.4575801768129475,D,-70.22154890974487,E,91.67040598702674,262.68713195501294,C,A,1
Divorced,China,Heterosexual,34,A,77.71028886942102,12.128477264240956,E,-2.6827103967291546,C,-63.06823487697672,A,45.58584538826201,-48.10548591398479,B,E,1
Divorced,US,Bisexual,54,E,44.830729405585664,-125.75308586856558,B,-147.55172750314773,C,-40.13660433877582,A,-43.09948468667249,-135.49124404227263,B,E,1
Married,Mexico,Heterosexual,47,E,58.11909628003664,8.810755804856282,A,72.65286009623443,E,-110.44839271846112,B,-119.19878221345532,65.89836752859904,A,A,1
Widowed,India,Heterosexual,58,A,28.735540355831496,119.09262476565559,D,6.88818957425732,D,-90.7541517029357,C,-113.36046561465136,161.57374523538627,E,D,0
Divorced,Germany,Homosexual,20,E,1.4054102974107647,-11.44109031615581,A,78.35432935445745,A,103.49904366025365,E,-38.250755834529635,-101.98046155642051,A,C,0
Single,Other,Other,62,E,38.62046581817214,-128.22360696558707,A,-58.02388894719126,D,-91.5605781127513,E,-31.764992720951174,-135.3153727957988,B,B,1
Married,India,Bisexual,28,D,14.868226841795629,-58.49587953864751,B,-104.55958687201846,E,9.983314054284172,A,22.744696054982853,30.25347277944389,C,E,0
Single,US,Bisexual,63,A,173.1677881692159,19.53759636462568,E,-117.56282242018241,A,73.65435892546745,B,5.553344823983439,14.02181470200172,E,E,0
Single,UK,Heterosexual,26,C,-48.02031491561786,128.93091777521192,B,-111.82614282223004,D,-82.06231865930894,B,75.05320553100567,96.02492374898586,A,D,1
Married,Other,Homosexual,79,D,-118.66979974961471,-16.44045891470568,E,-122.66790714996054,D,-119.23152597516606,B,79.98181216527706,-57.76740507449992,C,C,1
Divorced,Germany,Homosexual,65,D,52.4536446958315,-26.86744296361349,A,-76.27434038111045,B,-3.750229587756397,B,-62.12567438967578,80.32175312813816,D,E,0
Single,US,Bisexual,37,C,-2.168758951359488,-17.588471568760554,B,40.48640447273997,D,66.43705168909608,B,93.95894085846399,60.40046539289911,E,A,0
Widowed,India,Bisexual,48,E,-71.34120337209512,-124.55520140487997,E,22.33041622539261,B,-39.9860274985003,D,-21.420919370717193,78.03652514386286,E,D,1
Divorced,China,Homosexual,65,A,148.89742202575476,-16.974182176321488,C,1.9368622857217161,D,-44.2707391207596,B,67.1135444850204,106.92088396318957,E,D,0
Married,US,Other,67,E,16.639387316243003,24.962772276819443,D,-15.916600098588162,D,136.3808452808824,D,67.34365042263512,-35.792395605094335,C,B,0
Widowed,Other,Other,48,A,134.90400891067193,244.74719115855282,E,65.60667493731322,D,1.9446949852730009,C,-66.3103146948812,160.7561606168406,C,A,1
Divorced,Mexico,Other,38,D,-34.71310333011684,-33.66169187502123,E,21.042871137205413,B,87.03597582118412,B,32.46234903298232,13.709242199240931,D,C,1
Widowed,UK,Bisexual,26,C,36.54229128391853,69.63516820987444,D,116.39490226842943,B,66.10808281750687,E,70.00770759973038,-53.61986902882051,E,D,1
Widowed,Brazil,Homosexual,50,B,13.41659444510733,175.1037236496087,B,173.61972329664698,C,48.273106311759236,D,72.7494862635008,-82.35261231452044,C,D,0
Divorced,UK,Heterosexual,42,C,41.42209642195732,206.14427311127136,D,-67.09566057870889,B,-70.49781127004896,D,-83.99574336600656,-60.82812719966919,B,C,1
Married,US,Bisexual,66,E,84.00333414986783,-28.0449374886963,D,-22.67049323982612,D,-84.27616132706774,A,52.00659003514585,108.13271412932433,D,B,0
Divorced,China,Bisexual,49,A,-41.45874943064115,34.89108664514195,B,-44.015513479980505,E,-47.69707285580162,D,2.003415755992535,12.168845112468924,D,A,0
Widowed,Other,Bisexual,77,D,42.29581528756392,-89.18341455217339,D,95.31125011534046,E,-5.11590795501002,C,-27.487483604249157,6.240154871200225,D,D,0
Divorced,Mexico,Homosexual,64,E,147.05919699362892,106.35612004467063,E,-64.53476849067322,E,28.815948968437727,E,9.718558033677347,-78.44126997977465,A,B,1
Divorced,US,Heterosexual,50,A,-30.87547208263095,-52.40413697922914,A,-109.9907654229832,E,28.748734891923267,B,-6.177044151560409,-23.297193954049312,B,D,0
Divorced,UK,Homosexual,48,D,-39.07704143212745,-107.9124823137823,A,-168.19421932091961,A,125.41390843341284,B,-48.67306023958219,149.46375177196222,E,C,0
Divorced,UK,Homosexual,62,B,51.00198786974062,-32.60603691960071,B,-154.96662439545636,E,18.78448318183705,A,-16.549118228279145,-59.18985892411458,E,E,0
Divorced,China,Homosexual,70,C,39.61230880763844,29.03490053004673,C,-35.53005411900407,A,113.86072279163074,D,-150.19651391758876,-49.542089746730305,A,C,0
Married,UK,Homosexual,61,A,-55.780115628116924,80.62213448790756,D,-13.568748525111946,B,-201.5518039719125,C,35.17469524312308,-21.694033661106324,E,C,0
Married,Other,Homosexual,78,D,-178.3481088715717,-19.515209628475873,D,-78.45481063807762,D,-80.78618186963448,A,-98.12531566998,-7.4129215284913075,B,B,0
Divorced,Brazil,Bisexual,40,A,-181.1394732435284,117.38954611000028,C,42.40983048728977,B,96.18056532105965,D,123.05020950836125,117.18064067235395,E,E,0
Married,US,Other,52,D,128.87895011543242,32.60582205503463,C,22.27794173328595,A,-15.363722332321197,A,57.53767381691933,-41.902538672233185,A,C,0
Single,India,Heterosexual,58,D,18.590656703532126,43.96345460037745,D,-139.8908789087003,C,-77.59399135779333,D,-24.21717580636269,160.77567218402586,E,E,0
Single,UK,Heterosexual,77,D,-29.41432637932341,33.01603733995207,A,-52.48544384314408,B,-6.370448396531812,C,74.91903934119506,36.155449780793234,E,C,0
Widowed,Mexico,Bisexual,32,B,12.816532913209045,-71.26240609022906,B,10.59941018879612,A,-188.97078231917567,E,56.12785132695702,-19.45010191201387,C,D,1
Widowed,Other,Other,53,C,161.08004931521978,44.10889790799121,E,-0.6603483963511889,E,135.306608260709,D,-6.8953532084330265,-155.41810271606332,C,D,1
Single,UK,Heterosexual,33,A,-0.14606101495983334,49.39481092890695,A,58.01928707695255,B,107.82959299838248,C,-159.86158664938574,-98.19977641762875,D,A,0
Single,Mexico,Heterosexual,77,B,104.49382018188412,-87.6349216908134,B,95.4622522262826,A,-54.897990443980916,D,16.242945082580054,20.030917462156566,B,E,1
Married,India,Other,69,C,30.943738476401123,-88.29263083646502,A,-58.25567107009536,E,-52.72871720927942,C,68.64771017801536,34.280751885168556,B,E,1
Single,UK,Other,66,E,57.59715719920232,168.1194552519035,A,0.7165585070107771,E,207.97134124945873,E,-52.68936117653021,178.11247178138706,E,A,1
Single,UK,Heterosexual,33,E,-29.94103676098992,-117.96014498962116,D,9.37931806718252,A,26.845941426336545,C,95.7600782393858,5.439170505584821,E,E,1
Widowed,Brazil,Bisexual,60,B,-65.64991590866278,67.60718710635312,E,-57.865054317583976,D,183.0319754962489,B,-89.81462467182789,96.80463859548588,C,A,0
Divorced,Other,Bisexual,28,E,92.991902202161,-63.66211252424624,B,72.40749840641433,C,196.6323279998738,D,-56.55059410190959,-144.43805549078047,A,D,1
Widowed,UK,Homosexual,79,A,-33.08314549905143,66.7876543741733,D,89.36427577724577,B,130.70673517000128,D,135.9173112555092,-77.85862514544735,D,D,1
Married,India,Other,48,C,-186.57892939975054,-89.59837117638656,B,13.97466700440551,C,-62.04374877186321,B,133.83133880151442,-209.03810311792066,A,A,0
Divorced,Other,Heterosexual,79,E,-9.069132484832751,89.11035359861368,E,132.2729486811346,E,145.9802977123847,A,2.3763340981938272,36.210465565087844,E,A,1
Married,China,Bisexual,31,A,-108.17908104109904,97.58921458166786,C,-91.05457080661941,D,-52.68994816455195,B,-182.64162398729684,-66.55701858835926,A,A,0
Single,Mexico,Bisexual,42,D,-12.177135328353888,46.343103012544944,D,-67.52428126967028,D,-41.176052978177076,A,51.94914427176038,-57.131462857785856,E,E,0
Married,Other,Bisexual,77,B,112.51220052866782,126.1866511242384,E,-97.54793088811951,E,13.07506461467921,D,-108.01555772029423,-62.981990809327016,E,B,1
Widowed,US,Bisexual,50,C,-60.83762822489237,12.697403676950964,A,-174.33761800451023,B,0.9632152034918157,C,150.70512987242128,-39.86064499705832,E,C,0
Divorced,UK,Bisexual,51,B,26.82772869952782,5.75796622223037,A,-169.84269379950956,D,79.9781571953239,D,-3.0867143764410843,3.195183290440104,A,E,1
Widowed,Germany,Bisexual,41,A,31.312100212121774,177.14125873031884,A,74.92606072380578,B,-91.95163705752955,C,85.15808655534762,75.69508197355059,D,D,0
Widowed,Mexico,Heterosexual,43,E,-87.7811398114609,199.36558132397647,E,94.86493566691674,E,-225.2868849802798,E,-202.43480735800324,-34.36751836532858,A,B,0
Widowed,US,Homosexual,42,D,-23.4724597619718,-82.15884514278584,B,112.35884126366933,B,22.9668020731933,D,-66.60668014272517,-4.057259266917555,A,B,1
Widowed,UK,Homosexual,54,C,-43.21257971894556,141.93052744729707,C,20.119152563847717,D,60.88667860570274,E,14.43733378771251,62.44970205717087,C,A,0
Divorced,US,Bisexual,79,E,90.87395451419175,-29.536405161315344,C,86.89666479037932,D,-54.00834821503883,D,163.07527233541887,-26.1584525154263,A,D,1
Single,US,Homosexual,53,B,-33.81513511088501,66.4693055680484,A,124.05149103545784,E,-65.73975084072814,C,36.245795081810236,-11.929894319505525,D,D,1
Widowed,Germany,Homosexual,78,C,119.42763249229058,175.95098672076682,C,9.441867532776737,C,-24.779001375222204,B,-47.189880216095226,60.321169644073,B,E,0
Divorced,India,Heterosexual,42,A,62.84844340808489,106.35233073764114,D,36.96339197833141,B,-53.498090963298374,D,-71.60925102772208,-226.2797670637851,D,E,0
Divorced,US,Bisexual,59,A,84.08429384072377,124.66592559837608,B,-107.3982432321082,E,-87.11968750846549,E,-206.84815943567028,-101.62196999013202,C,C,1
Married,China,Heterosexual,78,A,268.28068909562455,24.36517266334239,B,-11.88113491987683,A,-106.21165920313172,D,16.250244307663696,-83.40470670303614,E,A,1
Married,US,Heterosexual,57,D,-104.95781429477971,-1.9316840312928008,E,84.92281893721206,A,-22.181399416464807,E,-120.45720971201878,17.413396354212423,A,A,1
Married,Brazil,Bisexual,25,B,-129.7336896148345,45.72031376522797,D,62.2280174901084,B,111.19394440202097,A,155.5346925967905,-42.18698153987749,B,B,0
Divorced,UK,Other,47,A,47.56747707231895,-162.67954893134527,C,126.05626479313017,E,136.6203330592523,E,-103.46936692522829,66.09955983916491,B,D,1
Married,UK,Bisexual,24,E,-182.90691060506524,5.544122755428008,B,36.751278009772896,C,88.91603743855649,E,-55.64891174089276,-168.5838762025523,A,E,1
