disability,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Both,No,A,E,-46.504685330704376,D,114.96278982448858,77.7873316373116,24.24056888321886,93.52742299152393,B,E,-62.66557834652197,E,34.18382872518584,D,107.41317371526715,D,D,10.622484218020666,E,1
Yes,Yes,B,D,-178.59191905673094,C,78.70363141662165,96.77657880596725,-37.517121920705,-66.53336243035527,D,B,-33.75817343389229,D,-12.310613335807497,E,-176.17167592019678,D,B,39.782773708313336,E,0
Yes,Yes,E,C,134.52744038670593,E,110.08621311920557,23.29430978339168,111.64766972781175,109.87012554947783,E,B,-97.176809910463,E,64.65205309553099,B,-40.593189959842164,A,A,-151.2497909569537,B,1
Mental,Yes,E,D,-113.93416823858907,E,-32.69665850460813,75.82523629037735,-41.108328512669075,33.66020007088217,E,A,41.252795453849714,A,6.435818035199188,D,-113.52723439131603,D,A,4.055362126800594,C,0
Yes,Veteran,E,E,-222.81256758185788,C,-160.8626630763134,30.730683830391914,-59.08245247580627,-114.91383229612526,E,D,-73.9127320856562,B,75.67515711789085,E,-38.272032884910935,D,D,-24.787290515034016,B,1
None,Yes,A,E,-183.42310053862496,D,47.12935596559925,195.5183198918042,30.555075163628846,-28.704012944178597,D,E,-106.42605527268859,B,-50.330013153755594,A,-98.83215165111167,A,A,-112.68689022254684,A,1
None,Yes,B,B,16.70738727137549,E,-14.242455279078605,193.22038606495897,25.327022053294407,-56.08561148677105,B,E,40.77049497981454,B,114.04515106963011,C,-35.41550772037896,A,A,-17.469812610722617,C,1
Both,No,A,A,-163.48735069087286,A,98.46397605069454,-11.15991541726273,6.0683488472312455,26.73750586620137,E,D,-182.01741869382641,E,-16.606453011563335,E,49.128473734066326,C,E,120.67157606620881,A,1
No,Yes,E,D,-182.16669349577396,E,34.62640181163509,96.61978268063032,0.8005304496802726,-184.38731911815103,C,E,-6.216491239091722,D,-75.09085511312806,A,-28.12806533092257,D,A,-309.55348438472623,C,0
Mental,Yes,A,B,-179.60616272529035,E,26.794738931544032,59.38858254550258,-101.5147013088872,0.11534538936247248,D,D,-48.265311441730475,D,-29.569863385813573,E,-7.720943882339812,D,E,51.84322569028299,C,0
Both,No,C,B,-79.05509753387699,C,12.317467339980938,-23.315352428305044,-213.65238241554772,47.370515603239916,B,A,-14.534749556967933,C,5.397171253777932,E,-55.139945993220394,C,E,30.242809276615727,E,1
Yes,No,B,C,160.06634952163708,D,-65.84041084083442,60.21478327958039,134.35588445869286,-85.18983391869037,D,E,91.42643488005501,E,166.6961372124539,C,-95.66107896388904,A,E,45.62245966777915,D,0
Physical,Yes,E,E,22.134535259590688,D,-167.500595769022,-84.99899401737606,-12.183232109956185,101.42860322222738,B,A,-125.81742484327995,E,-139.15246926443552,D,51.136882660904625,D,C,1.2171636481309822,D,0
None,Veteran,C,D,40.08303268129811,B,-113.75412020076088,-25.13129855091395,-81.11251521696794,28.5234225487443,C,E,293.43566924029545,D,48.07151080545537,D,8.980881475132396,A,B,70.0997111018073,A,0
None,No,E,E,-20.497479879052406,B,-105.08388464272656,23.231375167937017,147.56724949148278,-36.26946667056612,A,B,69.72705261001194,B,-9.430974440258892,E,-126.11993219527795,C,D,-37.039946919195685,D,1
Mental,No,A,A,-36.2908644042826,B,-89.02710816156414,24.960726756625593,-26.603781121549115,-26.353710116050184,A,D,135.03332455726925,A,40.5242346078109,A,3.1726468816307483,B,C,-114.01963356621624,C,0
No,Veteran,B,B,-51.98706155562568,B,119.4067097938761,130.76671412974525,149.35920255469907,-136.5801188919767,A,A,-75.82735596594212,E,87.55502252655087,E,-19.02672983388211,A,B,2.3155477030540883,C,1
Both,No,C,C,-42.55050240472963,D,-107.24436927466986,31.432988306297982,41.69167674426716,-36.8546782806582,E,B,32.18604360315862,C,-0.34529945444553467,C,-68.66677245849297,C,E,-6.284472862668737,C,0
Both,Non-Veteran,A,A,-125.55630419739876,B,-86.22881535703722,-3.4472834492787285,-133.01796635844215,-44.51781424549648,A,D,9.561206926797302,E,-89.78508815092377,A,-23.006572702226897,C,E,-11.542259212922145,A,0
Yes,Non-Veteran,A,E,71.24233967943871,E,-76.95029525114866,-124.0830243835337,219.55910649893858,123.94500687213797,E,D,63.83711069111978,B,117.17738997337736,E,127.52852394145005,D,B,208.09438281779498,A,0
Yes,Yes,D,A,-188.54749719317613,D,160.4452987203528,-132.32119238186232,-7.861711300247727,39.09015914246435,A,E,-162.49837862498833,D,-21.783621727116095,A,89.7142834384566,A,C,-20.589129909953648,D,1
Yes,Non-Veteran,C,B,-17.98663337394831,E,211.65065717274194,23.44634839913999,-2.883503531752877,-107.00211887725135,A,C,-15.99075486735394,A,-121.3446250653313,E,-110.86719238589762,E,A,12.139747671781297,C,1
Mental,Non-Veteran,A,C,37.64866573502347,D,110.12720799881389,-77.79116488793298,-48.548034614801516,137.82725515109325,A,A,-71.48709790289749,C,64.3341989531461,C,-58.098756140812924,A,B,38.60122093705757,E,0
Mental,Veteran,C,D,53.390866746067935,D,207.64439883528811,-34.63496273535155,8.66902848434576,71.78649911189355,D,D,31.628331154939985,A,-62.031744420992894,A,-109.64625158785427,E,C,61.8431954682202,D,0
No,Veteran,A,B,-228.8336416721107,D,20.160728631222838,-69.74090113898183,-45.04152488230229,-98.07636011951278,C,A,-228.55168787914118,A,-98.86569617849426,B,184.93449173916093,E,A,4.290101044312304,E,1
Both,Yes,D,B,-63.38088880147937,C,-15.174105678529761,131.29915507192592,-78.14002447205235,-88.06832223439973,E,D,-88.745840474729,D,-84.73456855449564,B,145.9942582345551,B,E,-25.84522874380649,E,0
Both,Non-Veteran,A,E,-5.794951072860231,C,42.07572509115965,93.74532160461074,86.44221576524735,208.10243355005676,D,C,47.074394480219915,D,-61.10074983832341,B,130.93969243333675,B,A,79.57599683470818,E,0
None,Non-Veteran,A,B,138.37182837552672,E,157.4688662254308,98.60423249808915,42.23492050056159,106.29252565595155,E,A,-34.06509607211139,B,-85.9374108896312,C,70.2247294108596,D,E,-28.64598339555462,E,1
Physical,Yes,C,D,112.0792337272125,E,88.55564896731588,136.39114714639572,-18.294896040886318,162.68531462476832,D,A,17.536621985662173,D,-221.64805342198136,E,-64.36405675550184,A,C,-98.54731349279763,C,1
Mental,Non-Veteran,E,B,177.33685828481467,D,-43.99685807670717,-20.94033448126657,125.85033184597658,175.0364386629029,D,E,-57.0713409594225,B,-94.11104400997505,B,67.54552136815992,B,E,-186.49020153845817,E,1
None,Yes,B,A,95.1375053060665,A,9.06236724066129,15.888100149229237,112.96419988745143,-169.78082994990723,D,B,55.30513862502282,C,-26.39917433819677,D,6.000597816514329,C,D,23.806170082830196,A,0
None,Non-Veteran,E,B,8.762248628050841,E,-47.18803720597917,-153.1916174909103,-169.45471761529473,-13.439992969867331,B,B,177.39941469183515,D,36.17494908743086,A,49.51402853801796,C,B,34.7233623324893,D,0
Mental,Veteran,D,C,-127.04010125481247,C,24.182664326070594,-231.60665645303231,-150.95378133859978,61.535445374979226,E,B,-191.7777483904901,E,-116.26051749996958,E,78.92892968295038,B,A,-18.247572993487573,C,0
Physical,Yes,A,B,143.84124859432703,B,105.83401699193917,14.848537047154622,-22.314814357211276,-97.17022842771794,E,C,-179.5068196102713,D,18.854806017263474,C,126.13305798391599,D,D,-96.55715429723416,E,0
Mental,Yes,E,A,-1.029147667251433,A,22.454147599989742,-12.551578302791091,-39.628770366269734,-274.10052418836347,B,A,52.70316151643757,A,-8.880840376468505,A,-26.83627457590031,D,E,109.29676897592648,A,1
Mental,No,B,C,93.58931755806232,C,172.7528062854429,108.69335682370951,104.94800542491902,93.02794926426506,A,E,130.90119533547,B,85.52149540730426,E,-63.77245085216685,A,A,132.85952522346537,C,0
Physical,Veteran,D,D,-213.0888914486373,E,58.30565019640985,174.50208038361833,22.095462443622495,-46.60410806101575,C,E,-11.69232753945809,B,286.1913540573464,D,7.365254476904995,B,D,21.035245594521935,C,1
None,No,C,B,27.79152370581154,C,-56.77342614149996,-144.14908663757197,266.0851439134883,-138.43669939214374,D,E,-172.0341852480363,B,-239.15986943583283,D,-17.974494129157335,C,B,118.46658163305234,B,1
None,Non-Veteran,D,C,67.02262696095966,D,-246.28240283229906,148.37493898138047,-55.229076317168456,4.795956984126593,C,A,-85.38054083895555,D,-9.549866099328227,C,45.73306085592376,C,A,27.446359851246527,E,1
No,Non-Veteran,C,E,-80.17325517598695,A,-60.322471876841924,-114.15895538592542,21.887267779576113,-49.99847637399127,E,D,143.60837840238145,E,23.06310411904387,E,-46.144514279146684,B,B,-118.80464085386491,D,1
Yes,Non-Veteran,D,D,-0.969941241878006,C,-94.14170351125864,24.55009082770731,-58.303904886712274,70.96665646726598,B,A,-0.9492509633700139,D,20.43053238908628,E,-8.580555078676776,B,C,28.10068025910371,B,0
Physical,Veteran,A,E,-105.54370749675586,D,148.9423538869373,-179.56190104672453,108.58786113612642,-136.01486821476692,A,B,-83.67817160296686,C,-115.03022823666129,C,-35.474476639018974,C,D,-142.6885100538868,D,1
Mental,Veteran,B,B,47.15540700419568,A,-91.53096155884735,-45.19208185980423,134.24559768294384,-9.481759931135638,B,D,12.026931962474938,E,100.36057090387023,B,8.616849199961397,A,C,-207.71625958506843,C,0
Mental,Non-Veteran,B,B,56.04699295277994,D,175.6275345523986,-104.89691461114694,-155.81056531223223,172.8084815304762,E,E,18.66806048094062,B,103.86509000063404,B,-32.099352201238965,E,E,-61.386895858336054,C,1
Mental,No,C,A,-49.919575443120536,E,-15.983549189509036,-10.864337784373252,68.32534646407751,-102.44710078543346,A,C,-44.52736420714019,A,-247.77467886179153,C,-83.43917973976717,D,B,-27.55478989343446,D,0
None,Non-Veteran,B,A,-54.825888122951326,E,-11.55653081337502,-70.70089921680595,-81.09195377418172,5.863115597808749,A,B,48.694718206166534,A,66.57998145137375,B,1.4389106943003918,B,D,-5.392719584381533,D,0
Physical,Veteran,D,B,-6.417409438407009,B,104.47754543013082,-24.545860971708304,90.3043931829589,40.61611116222282,E,A,149.77698819197954,D,76.09798939034847,E,172.9563350650395,C,B,104.0164366499609,A,1
Mental,Veteran,A,A,40.737265180891846,C,-94.05566543359087,92.40934446933309,13.247199212925324,92.5000418139851,A,B,-1.6803585265241419,D,86.85300342161088,C,179.223476158477,C,D,-199.01159997107376,E,1
Mental,Veteran,C,D,21.48152718373813,E,99.03814224878896,28.084490431884863,169.83034728103618,333.79625978600103,B,B,14.063415869526551,C,-175.00691665641313,D,46.83389697286346,C,A,132.3252899585477,A,1
Physical,Non-Veteran,C,C,134.21271794927267,D,93.9885863622944,-48.99945787365784,-18.31539701727461,155.1789485623849,A,A,5.381549703692849,D,77.06059145908597,C,-131.0098246754684,A,A,-255.56919577585714,C,1
Yes,Yes,A,E,-103.4443253658838,E,-7.453038895852575,33.479214865542794,-57.50278037487401,10.699392446467476,B,E,-137.34256033695888,B,161.24534817265805,A,108.23101701626845,E,E,-70.45150449512518,D,1
Yes,Yes,B,E,-106.94997487861657,E,45.63238344157305,0.7872518638428191,65.75624158241564,83.96411637241093,B,A,183.9763147034118,A,139.70660114197523,B,-66.14426108854403,D,C,39.666125609548324,A,0
Physical,Veteran,A,C,26.65056555606684,C,15.484998801199563,180.0812605462542,33.72751878122253,37.14754982481142,B,A,88.79404445172713,E,47.798001048340986,E,-73.68162995381671,C,E,-149.1076174171449,D,0
Physical,Veteran,B,D,66.91535163128903,E,96.0257866967171,-75.28508560386999,-18.517172028816773,49.64920414736309,B,C,145.36197076040222,C,206.74672316963273,B,-119.91486327129046,D,D,-103.27204760217394,B,0
Both,Non-Veteran,E,B,-12.48921872583216,E,136.92678718565926,-74.9335750813816,-113.78873111802427,110.24780942201866,A,A,104.54156108750038,C,28.33687762939977,E,214.07605275711225,D,E,-94.92749546045027,D,1
Physical,Non-Veteran,A,A,31.222799350096075,A,92.12199444104104,142.6934026393979,36.570540458720615,113.04232758334416,B,D,108.84097850874987,E,-167.45056726454314,C,44.718883283369344,A,B,85.90279605533262,B,1
No,No,B,D,-36.16568683057779,A,-25.200567982973087,-262.0968911609814,130.8894459331232,81.33060110001928,C,E,-77.97028620631849,C,-155.079649173711,B,-140.474764614762,C,A,-213.81594046043168,E,0
Yes,No,E,C,-37.86685947861931,D,-9.558551136521,82.26869711922862,-120.73624989827793,-49.86584229383998,D,B,-120.98690305414527,E,-105.86148691494628,B,25.957700726679583,B,C,-4.493878791639978,B,0
No,Non-Veteran,A,B,26.042770466808886,C,160.08201783130943,-90.20859751593724,-18.092330081671566,29.652201711332594,E,D,72.11618647943745,B,-79.8179290802126,A,-16.354206297728744,C,A,1.968174344929166,C,0
None,No,B,A,106.29046112170961,E,-20.860566340461663,112.41531209547735,-125.26458758141428,-38.93688954515604,E,B,17.79068804806093,E,151.10833266442668,B,-22.21034022148809,C,B,77.08498922621541,B,1
Mental,Yes,B,B,92.62795034962116,C,-40.86020335544808,52.29095180115036,-30.861200137284523,44.100380376661455,B,D,-42.39798762074261,E,0.8647625827648329,D,52.662311985420494,C,D,119.15402876693744,B,1
Yes,No,A,B,-179.6473437518183,A,-115.56913651935771,-151.08688395073568,-91.21921891047562,-124.02896711163962,E,B,-10.31618090664344,C,-105.17349008124657,A,62.65791098326996,B,E,62.42183586857462,A,1
Both,No,A,E,-28.684138741237753,E,-22.24144933836865,125.2230225880316,-67.63929944875811,34.813849272066406,E,B,150.15973929653387,E,40.431003499279484,A,-15.837152446662394,A,C,-133.9060442352029,C,1
Mental,Yes,D,E,-8.663587333152197,B,142.62385223575146,17.8134334702811,23.950754363397166,96.48242298414151,E,D,31.185640058354007,E,-15.990859015592761,E,-45.491789627135546,A,D,-145.27330903901697,A,1
Mental,Veteran,C,E,-133.55901903299622,C,212.2398555094389,-0.6802851480112766,-4.724604606855233,-100.3060981482785,E,B,-4.768681743536767,D,-83.45573910179414,C,-53.034313526905365,E,A,33.782801723186815,B,1
Physical,Veteran,C,B,3.205283506073739,B,16.452001167954492,-111.9638089946862,-96.90463297614768,53.67795910222931,B,B,98.05481870786375,D,83.33198741540205,D,-16.2070846509744,C,C,7.196392322028373,C,0
No,No,E,D,-107.32516742657425,A,-62.36888891475293,89.78623913066905,21.696977438218713,-7.012019687573097,E,A,-29.43296811181363,A,98.04521154500446,E,-45.272180719474775,E,C,-53.1051391606219,B,0
Physical,Yes,B,B,129.57490624733816,E,103.88582117647935,-74.21235277917046,-3.092868306561022,13.722424512463544,E,B,-157.70501063483178,B,173.09237643528883,A,-14.211963381930218,D,D,-112.92505850402863,C,1
Physical,Yes,A,A,-29.713541996852094,C,219.51760132367272,-79.00668608721199,-135.75036940878257,-76.42715524022006,C,C,9.043340305722813,E,-7.054347947549027,C,-96.51817628548164,A,E,166.770306776375,B,0
Both,Non-Veteran,D,E,52.509094856735736,B,156.04387733272543,103.223905776988,48.82550005743557,-93.78959697018179,D,E,144.9690107134411,A,-213.73395359774773,B,-110.86102115733243,D,A,-82.00365985338351,A,1
Physical,Veteran,B,B,142.98734430990334,B,-45.890464969155005,35.43732802930093,41.22186958946248,-60.037715426617886,B,B,72.35448935548644,D,47.99700996164182,D,-95.31598718635667,C,D,-80.42709384007473,C,0
None,Yes,E,A,-49.686966226354876,B,-51.64944657940151,35.66775482285187,12.023479195659442,41.88646823211772,A,A,-138.52508626483026,E,123.01164611542008,A,-247.81986265555344,B,B,-21.845080375439434,A,1
Mental,No,C,D,160.75375273918698,E,72.235520615893,73.94718791545371,-37.32912902542233,-133.6735379072656,C,C,214.84801717049172,B,-48.139094436704546,D,-284.12857991866616,B,D,-29.71012176316104,D,0
Mental,Veteran,E,A,-98.83557812794376,E,30.616858592608647,169.94954294472615,40.4010954814117,52.67131175643372,D,B,-33.510784660587795,E,1.8224466634083583,A,55.521336066724345,B,E,-17.433066439549954,C,0
Mental,No,D,E,47.38800008645788,A,-3.4530024776697763,-159.26667242475293,-125.21749347933266,44.820215135861815,A,A,4.909082135200816,C,-87.0115490046625,B,53.451872938717216,E,B,-175.67834201647653,D,1
None,Veteran,D,C,-3.3106813232730654,E,125.13162652397274,73.02428524281692,-8.07050376548959,27.271206746593478,C,C,-55.236336675987786,D,46.835188697999634,C,42.747308763811525,B,A,123.0746653579145,E,0
Yes,Veteran,B,D,-98.6431793782818,D,13.640217674024655,149.80614350279373,-24.430234361195104,-109.78173205651056,B,D,244.5991073480677,C,36.313488921228064,E,28.734071686289546,C,D,1.5423912404100353,D,1
Yes,No,B,C,-160.0725231831746,D,61.25618122949754,-127.19524857931903,-229.28532014092772,-23.07920663667572,A,D,154.0641405837882,B,-116.68176704748043,D,58.356393969882234,E,C,-127.83272015155545,C,1
Yes,No,C,D,64.79329834452392,D,33.88511965723675,7.81155865365068,13.973162838270635,72.17444383068883,C,D,2.7965019734313095,E,166.14392473794493,C,-44.453595025692834,C,A,87.29937104882649,B,0
None,Yes,E,C,18.15104303553384,D,193.09451324112086,-175.8862880596967,-141.10238410608542,-78.87405372525406,A,A,-46.016150434485716,D,-144.31840109045822,C,-86.40822797470771,B,A,181.3392983534432,D,0
No,Veteran,E,D,45.13498320124041,D,81.63598724429794,44.82052288967853,73.74575685798234,-89.67596820453507,A,B,-15.060308212333975,C,68.85113619037304,B,33.75966307332397,C,A,-86.52077733440801,E,1
No,Non-Veteran,B,C,-112.62312232255853,D,-15.511579612465349,-45.03048195681742,129.15656357960864,-65.11450637085464,E,E,6.384898508981025,B,-222.59898790248002,D,45.43799001730678,B,D,84.64068688952256,A,1
Yes,No,D,D,-23.693127955172567,B,-23.34382475247028,-36.39176949683115,32.86819575402847,234.3567691078598,D,E,-47.17392142909759,D,0.9989939363835213,D,-152.44873020082883,B,B,-111.25354541395657,C,0
Both,Yes,A,A,214.29499250530068,B,104.02926617039094,-158.16367705021676,8.685609423873423,-51.69356415806239,C,C,-127.81733818973933,E,-72.02402825423177,D,-85.73322497347057,B,D,62.37520617319041,B,0
Both,Veteran,B,C,35.929321969131436,C,-30.399382479425647,104.49111907725673,-148.83628102256588,36.52468276743323,A,B,59.90643105565985,C,119.63286150824301,B,-85.50785635237487,D,E,118.50795191807168,D,0
No,Veteran,E,D,-53.70224232158991,A,-162.83167384145344,-153.85873849711885,-120.96259893319252,-10.462625311392792,D,E,0.07845362070611758,C,-184.70020813717105,B,-11.11885478493917,B,A,142.6850017340825,C,1
Physical,Yes,C,E,-6.329940613771654,D,76.27224390074228,-42.514626635054235,215.42730654037334,83.31968800776947,C,C,38.670052330914544,E,-128.67307562124654,B,181.48479448315453,C,C,-95.12217089836149,A,1
Both,Veteran,E,C,26.77910238535598,B,31.364042257218642,-88.2378912036201,-4.976005410477924,-37.668720950265126,A,A,19.226686228535115,B,55.258192118844164,C,-29.157121422237804,D,B,18.173880942193797,B,0
Yes,No,C,B,-117.68554064458085,C,214.84567698415265,-17.54242537787806,20.456990113432667,39.45963610517902,B,A,-1.8483656349063355,C,16.166475365917528,D,-39.76830500834336,E,D,-14.692879393615252,D,0
Yes,Veteran,B,A,54.67258463767833,B,-12.49810216741902,-210.57965932350191,25.11923060637249,292.993900590153,B,E,12.81362924235534,D,42.97637853882101,D,-174.43292397644808,A,D,-103.84433004850399,A,0
Yes,Veteran,E,B,-148.72226808274274,A,10.87235923674887,3.6832544072423508,-1.4475286253665778,0.0620171478475481,B,C,-25.174309850870902,D,34.722900843273116,D,-18.621258189581965,C,D,85.97313787281439,D,1
Mental,Yes,B,C,15.225704657542,D,18.51598296497503,46.64390099357446,-144.60238726323,59.02857808730006,A,C,35.16446737088863,E,-118.62110439790503,C,-21.09234557835815,C,A,33.17954007779146,B,0
