marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Divorced,98.65063570001568,-98.63472641687363,D,87.0087824080748,C,19.157063865537474,B,35.81496138890745,-11.130700571955256,46.713653285093514,-38.956212481406965,51.28909822163258,C,E,D,A,A,138.7466624791536,-37.40047964274896,1
Divorced,17.658402497253032,-92.75354733451265,C,-4.7978799775999335,B,-14.186037310724215,B,-43.45834149656725,10.189695133524568,-144.10129846130516,-200.29365425723813,-210.59492076880838,E,D,E,E,E,-42.31899087802319,113.37235017169564,0
Married,104.64643369351818,-49.21997095392528,A,167.22115967486656,B,-0.8048044987883758,E,54.060914480634814,-236.73752433354477,-44.2827287629064,138.16261076790158,96.30072594021158,A,D,B,E,C,34.81284777629546,-19.668658761835776,1
Married,88.85071119543305,10.04747624814831,B,-13.726575404322253,D,175.17084619685602,D,-28.725991692384746,20.64252885896227,-104.907402224154,65.61533205501881,-179.04247980239504,E,D,E,A,E,22.905974759948123,102.91820007377453,0
Divorced,25.948943801452245,25.99444657421547,B,-12.44076853990028,C,91.3417750981984,C,22.901812656706156,83.11715470814181,107.06740015296997,-90.43520999414461,-50.50714915465944,E,A,D,A,C,148.05190805781018,39.05313371811926,0
Single,-37.61429945228144,8.396211788135703,D,212.19010959318,E,20.526599465794565,B,-91.25652158694051,-17.68669941326642,122.50384152250231,-4.341722933856692,86.19830098348949,D,E,A,C,C,-96.48802153734546,99.18326022367279,1
Married,98.98761647765566,95.5383631951802,D,23.37718582717303,B,-44.05763418064095,E,-89.46669503405577,-264.01844260938344,-2.4128618187405686,-25.84607717032452,194.45397385489028,C,D,A,B,B,73.1605938362163,16.644425387297378,1
Divorced,-121.33379885561439,48.91256060795363,E,-164.04708651667332,D,-137.87519321602727,C,111.65913195845806,76.14012290168944,-10.235432806913211,-58.0918848445897,-168.39090912465434,D,B,C,C,B,103.83712346052567,41.76041553429838,1
Divorced,-13.061107810796962,159.77566759772063,E,-39.387193171615884,A,-79.01052434402673,B,185.85390820527215,43.82385288237386,-123.18325111511841,193.0721028183572,49.062011866541155,B,E,E,A,B,28.22205587866516,88.47446552136829,0
Divorced,-146.2067426730806,-144.04107734594112,C,40.89874662302827,E,-120.7362016624536,D,-111.85165462969167,78.35627319241956,38.14500718094283,-213.1904650703571,108.99687299033098,D,B,E,A,C,28.64042777241627,127.21019319094373,0
Divorced,-21.266397637929938,39.630567205259545,C,104.76331874281624,B,39.141922941622035,A,30.25859617174307,-231.76612763188427,-26.712081582020147,-40.25802758663336,135.55366971911388,A,A,E,E,D,-153.0697048331944,-6.237221894523884,1
Single,139.86968963374377,-120.96220825819306,A,-127.3771375684656,D,-9.338241483971501,D,-46.591804581735815,13.263344638646249,29.644321503392963,24.188915476383464,-190.03550533842497,B,C,E,A,E,-135.75006221656548,-88.74771977500957,0
Widowed,-184.6153661444232,225.3832142875996,B,-73.32730869408405,D,-111.16286401534157,A,-18.407515593569183,28.87924546610171,-98.22560162063726,5.016416037661976,-201.18493176584485,E,E,C,A,E,137.78195137458337,32.66259113341975,1
Married,-90.0638709437059,-57.54795766937602,A,85.23335124217776,E,209.42607850857357,B,18.267710808233726,27.818881146226822,89.56609275785551,153.29698199180038,-208.58634750669532,D,B,D,B,D,98.78637421854155,3.459830195308105,1
Single,105.21927875197817,176.45982993155152,A,-4.153539497442338,E,111.21459385179682,E,38.21037468054025,92.48811866936478,-118.76550877089463,96.94645110654747,38.703911657077,B,A,D,E,A,92.6299367262891,66.6599319564905,1
Divorced,182.76309106253865,-31.285609741164038,C,253.15730102107068,E,5.887638440254769,E,4.285505031242214,21.580684436974924,12.01956596212453,-0.02867647083822997,22.34600493697147,C,B,D,E,D,45.95136868908628,20.810925347775658,0
Widowed,131.84275797441373,27.830952218678878,D,-295.37194918167313,E,9.609132794667138,A,-3.529490527953838,-45.83985289099649,-56.740069640000335,55.633612950628766,58.15254874171083,A,B,E,E,A,118.53656123077529,-49.37126754550735,1
Single,133.3594719384732,-46.57079534390663,C,-24.74175731571224,B,21.72329254825524,E,-5.783295156856736,-101.11343041227445,-66.08333854908311,-210.61439415908976,-62.54442114841011,A,A,D,A,B,124.20907401271054,-63.346767335457265,0
Divorced,-102.62782199302674,-67.98312256276851,A,-132.64242347182292,C,23.22509987668693,B,24.93824062712315,-91.42124619643818,1.9428501844183093,-90.31880632789473,56.35072632707173,D,B,E,D,A,-2.195719633457186,140.60011868748222,0
Single,6.030595477874213,7.889609292309265,D,-51.352491616731655,B,26.744969979523926,A,-72.03753951779625,8.317258912452083,119.60180932176078,-198.7679022543481,158.2046463975858,B,C,C,C,E,-2.6305477572968234,-113.06778798690975,0
Married,-49.83391944139927,60.79383655075126,C,-0.8805231802617238,A,-29.03438886371612,D,-3.843266037037539,-211.51687492622338,-42.650846560227116,69.23811838893876,66.29001611157486,D,B,D,A,C,-59.336269106562675,-21.11048674468124,1
Married,163.92315351259782,-135.79013888462833,A,-70.33755310610472,A,-69.36183283271488,B,-12.8645847858998,105.68994519899371,-241.59163919694734,-19.65268633129617,-2.8402259652402453,A,C,A,A,D,-148.93697284049873,-35.500540566873404,1
Widowed,-47.45551074666755,72.48529198714648,A,-44.88193471048417,C,66.95421129928172,D,79.38445574616418,-218.06001674662002,17.12021964202127,-61.55954766138591,57.5905769628766,A,A,A,E,E,50.058671804651546,-2.218457454662312,0
Divorced,-109.03218934373993,-87.56519402232557,E,-2.997188094921345,E,88.37086521110376,E,-16.145802217867796,-90.84505224004693,-27.74960287365808,-20.87494163083178,-18.111102771646216,B,E,B,A,B,90.19006871797254,-41.31089070299365,0
Divorced,-59.16899381506997,43.55602891015458,B,-40.37545419316059,B,-66.97470580487456,B,-22.716149843797375,-87.78359253149095,-349.0815335880041,-71.40410768563096,-67.58204496208879,D,D,D,B,D,-81.25265639887671,-10.794736210974364,0
Divorced,-48.659263545260615,-18.929109715233864,C,-97.6927244146853,A,-6.366714345019093,A,63.25119216886566,-53.21569996566935,-83.7908936870863,-177.3376833389706,40.11353596186381,E,E,D,B,B,32.836357865346436,6.266894600549156,1
Married,136.5679472668945,57.62601016045237,C,-203.0965435053142,D,43.85076236036207,C,31.036787670918613,20.246767738750933,-146.47053238597775,12.211202564381368,36.501589552014856,D,B,B,C,D,-1.8545051973082003,113.35450049850301,0
Widowed,-53.401839492868795,-40.08105772584589,D,135.04761070231083,E,10.923879196037678,E,179.95844489756908,135.3906565077562,-24.631931603742846,-14.931636873712723,-127.06507839053054,D,E,E,E,C,-7.7338947112751635,7.646076693080565,0
Widowed,-87.32910541854925,53.38748256269742,B,55.186001680431254,D,211.89238889400707,C,-81.20932803005361,30.28252602620053,1.9221645671135668,11.239083333299375,215.7577289227763,D,D,B,D,C,230.10194780506023,15.160184221354978,1
Single,-47.609783417327975,-41.221391846694374,A,56.342066590617975,D,84.48370459064714,C,29.02034426352205,16.987858456501552,-37.747767904390486,-116.68276830364273,143.55460068642674,A,E,B,D,E,-89.93253547361778,-119.8944460432722,0
Widowed,5.044650080700698,6.556035619323517,B,-77.02886129890354,B,169.11133370961906,A,57.189802803511704,-116.49111438655197,0.13958157633489407,-113.78553661576625,-54.42288968310994,B,B,A,C,A,-1.8650713403165269,-167.43457094425295,1
Single,-122.79246808888466,-79.94979678426405,B,85.19615223717271,D,-150.61030566816743,B,-204.7929927331196,77.03538166204842,69.92152706998401,-75.08082107702442,-0.5939489124791008,D,C,E,A,D,-51.04521253753759,80.93425173671244,0
Married,43.50337030277851,-125.40857811057118,B,177.2148489833536,D,93.05635581884113,A,32.40969367921364,8.583806549616506,-8.933525745513839,36.9682394162546,-56.25076055071012,D,D,B,A,C,193.03574580286153,-86.81972933029878,1
Divorced,92.05764463253288,-65.28537819150003,B,14.368719643331552,A,170.74843242481305,D,-46.18127024735656,-0.8110354299829836,-50.13776991970681,-125.67565348623349,221.97489736086453,D,C,B,C,A,75.03404372523373,29.12894038948128,0
Single,117.53206763002066,172.48805331018588,B,108.2465660206166,A,100.42556804087017,B,40.94937094341945,77.35555227288397,-23.35969375830964,167.82618747157287,128.5715225195829,B,A,E,D,C,-17.03923231077085,33.08730101261222,1
Married,268.29977188197824,-165.80253439274256,E,28.579583614375203,E,8.234878463629814,E,1.6005681406087306,-39.29414371101748,73.55917799912916,75.50060639072471,-41.335309213609776,E,A,A,D,D,51.98402916784911,-179.58718344759112,0
Married,-43.15674558256472,19.387901258210803,C,-25.73176703564609,B,-88.15933410148793,B,167.65383387070437,-18.003985338501646,89.10662604606947,-20.130398404704525,96.75518465074957,C,D,C,B,B,-46.21287737966975,62.44158746211801,1
Single,-122.50864033036689,38.34693194746675,B,-0.835848668957253,B,167.58168685780956,C,-29.811183594620587,9.485639022293391,-2.883981413032451,-164.74182647635988,-160.412884804788,D,D,E,A,E,-56.93502023294599,-147.77552659607437,0
Single,-74.71714123579635,-38.79535368691918,B,27.36761439254093,D,-141.29083761160905,D,-163.13435032558394,-222.43880480953618,48.20723725266837,-49.479307043404575,40.15342939886882,A,C,C,E,A,46.20430609225773,22.65542951373724,1
Single,91.60168323974965,-97.84691394020412,E,54.12326894899371,C,215.0137727321731,A,-52.8571633960919,-65.99624250103592,-73.76499146625223,97.33588375720169,9.376845877440095,D,B,C,B,B,-72.6789020367084,-12.174744889937957,1
Married,-80.31354353266038,17.574893895017297,B,109.69823997836232,A,-3.6009836388834557,E,213.23316908752793,-143.57478507711508,108.37466118073165,146.89264911701065,81.53806875616935,E,E,C,B,A,-68.90230167292245,85.61830684522758,0
Married,20.694061934834696,144.19544201800142,E,145.22551863587344,C,-43.89616814961807,A,-45.44519462678778,-33.95021197122612,-138.50952656180488,66.48370048650246,-129.06554334191688,B,C,C,E,D,-78.36327027418697,90.9508631090508,0
Divorced,-41.75232277369052,75.27918978006355,B,71.84120391481962,E,-62.10773181028662,B,-85.10178330472284,148.50860679389152,-75.03259164227943,-49.59219552660113,-44.37332622882831,E,A,A,A,A,-35.90986611642036,-84.79530109925986,1
Divorced,-61.47132911804945,-56.064090525590196,B,5.439818903550082,C,-25.747710945640744,A,101.09269018993645,-25.701261040674524,-64.9095703773674,-45.410377630233114,114.74228146057213,D,C,B,C,D,-69.43124893752017,-185.96054819075965,1
Single,-163.8171456664222,5.721707498271615,B,95.15437659239575,E,96.68680030522712,C,-154.5693252334963,26.825905373805863,-144.42556987148018,36.978164244848,-234.74145610134892,E,D,A,E,B,-159.29467115472076,122.05672847063707,1
Widowed,-16.962491524445014,6.89119677653387,D,-95.6795453505457,C,22.778752335834124,B,43.16572312056453,39.05224424608581,-0.9231005520671046,-61.432847167759164,79.37657763069235,B,A,B,C,A,25.774050204053772,-31.75799474993721,0
Divorced,-102.06276107364118,34.53823398549456,D,166.66102536930384,C,142.1853117519821,B,195.90724777963888,-49.49407268424577,5.037797145760744,-128.17952048695608,88.61850961181975,D,B,C,B,A,30.66321680372553,27.804172867513373,0
Divorced,156.7499444369622,50.0194568307462,C,-326.84101250051464,E,43.4074720666332,A,6.932139878328544,-88.0821781390096,-138.86759612506512,58.637624350016125,-196.76728583238483,A,A,D,D,A,-37.39805786631553,-11.1359312491412,0
Divorced,57.42635387057536,54.283631173701906,B,144.40589937607643,D,101.98313991897896,E,-42.16471972262325,-2.758659546462109,-195.6733550039417,-140.68593921884442,175.05489907531737,B,C,E,C,C,-105.42447485634287,-39.53836973533619,1
Widowed,-4.584818106380743,21.62102783014586,B,55.948206375647736,B,-46.78782506434904,A,95.13696209992777,-82.26602119156895,127.42960319624179,-95.02897257810217,35.22235684695902,E,E,E,C,B,-65.12687339565576,-161.80039663818462,1
Married,34.18938242882086,80.02629448145458,B,52.70211481860676,D,53.487979947473804,E,62.04147437751665,97.29823542664518,82.97599604927719,90.55241485334439,178.63985753936674,A,A,B,C,D,228.39531961592465,-111.02636782874873,1
Married,68.48662426722004,10.098681594639423,D,-209.30429064741557,B,-142.5959666150108,E,-73.28575583512799,205.10979444087596,-0.10717453961021944,148.45211562567698,-9.441077822331355,E,A,E,C,B,107.45193423018324,-7.178284188089316,1
Married,63.55808500059945,72.37540990131825,E,144.21824014782777,D,60.893426941552896,E,-142.41220568189388,-94.75575458614098,-132.87935468598855,69.58543384726782,-13.215106549092845,A,B,A,D,A,214.57995532269524,-138.34418847064188,1
Married,-3.2536810925944524,5.939236228077033,A,74.00389159957325,A,-15.536591225197686,C,86.56851051159765,5.64274773094459,114.49485539910813,42.53022466883257,74.32198290813238,E,B,B,D,C,-116.72097175153799,70.55525988065976,1
Widowed,35.91503592341174,220.18547146554997,B,-59.562303725565194,E,-30.37449610224026,A,54.15825614988368,-51.467504472280226,-82.42818216779906,-43.987142761930954,49.919850213929514,D,D,A,C,D,49.08444220560766,-62.76334844538536,0
Married,29.24090492216776,-203.7485455985725,A,-175.53491485518836,E,-104.91963368894035,E,45.58602368588412,17.693459418612633,-87.80674139876609,-190.24796490441446,130.88289243589253,B,C,C,A,A,128.39408636608994,-66.48909378100598,0
Married,51.58775757313341,157.04335998794608,C,-92.27081956119649,C,94.11005804818119,E,-63.60388340115486,137.54908211685776,62.593210385208906,-49.91361540257227,-71.3304017034345,A,B,B,A,C,36.88646709104055,121.00514317260453,1
Widowed,-18.005076810806333,-55.50382258152108,A,18.014186117674903,C,267.86068297524895,B,143.71705778227033,47.16801716358991,-44.37621489663008,-26.712701129758315,131.4288252092764,E,B,E,C,C,-28.104144338064486,11.437077018696305,1
Widowed,-188.65500053329887,-129.91823186794534,D,-121.03120427546077,C,-62.11561041141793,E,5.902975470850483,-73.88729370332105,-19.59572212101624,-8.383649441264355,150.7103678350806,E,E,C,C,C,140.67594460613125,124.40398997230595,1
Divorced,68.57497759270574,-85.04273150529296,C,-74.20530206852091,E,21.51658632292391,A,86.30698308090253,-54.315385691128206,-1.639765106023026,-85.56473100446729,-16.13736384382036,B,D,D,C,B,-30.04610751256157,-17.7235552355448,1
Divorced,158.04071154507207,-58.02197524996843,E,43.754187634384486,E,-10.97846293095061,B,-26.35871819086193,118.72181348367485,-108.69195241363143,-40.95715345198154,243.94139580186888,E,A,C,C,E,-75.52378842854274,1.5359163399417433,0
Single,-85.5692655014937,-35.76203130760957,E,-53.90318452999692,B,-62.30882813769553,A,100.47075523895148,52.45036593369923,-109.07185031461282,112.38029130770212,58.62397088215492,A,B,A,D,D,-64.12153703326429,-70.99973439926049,1
Married,17.490778946604944,65.23494008249959,D,-110.10056876857055,B,68.92579841818105,A,-59.221405553999595,8.794511651061532,124.3654049930051,-181.62247288184136,-93.24222030344352,B,C,B,C,E,34.233541090791384,-160.66835670209062,0
Single,-106.15137903126846,150.79481919125777,E,59.33454194930725,A,51.421452457667804,A,-66.0290968446853,-11.105956631483483,132.03413500129008,-57.77393177893091,-153.04262339021224,B,E,D,A,C,-19.36146695518521,-35.83523865875015,0
Married,33.808122351805906,59.78680426640569,C,-31.433057157556867,D,115.45899344460489,A,-53.722928969968095,-17.936984537523866,-71.82654295186204,-98.90529381543729,-70.4500739033339,E,A,A,A,A,-78.89582149874201,53.82348038400594,0
Divorced,140.48023341816324,-0.6217704189842415,B,161.13799279592956,C,-94.06012183563138,D,84.50858357185177,-76.67030969245903,31.44770115696313,48.21825046430314,59.56134572628478,D,D,B,D,E,-32.02951255620681,175.32926474526892,1
Married,74.83989213984289,-58.46597577982523,E,-2.8236696844110845,B,-116.53321974733335,C,-56.092098865402725,-53.88503486370559,4.641491720355882,-11.046485800041543,-111.60189921683197,B,E,A,C,D,34.826786257413914,-61.64774052479163,0
Single,-31.708784466647057,185.63370689528395,D,-55.680474347219175,E,69.45800104745254,D,35.38578412419604,84.49434752196305,-86.22558816943652,-21.61782197650193,-112.75850467838666,B,D,C,E,D,-32.240936047891935,-101.73896759442722,0
Married,133.31096040077156,135.83542826683396,A,-30.50181745827254,D,-113.94898687724118,D,166.8401131014332,-149.059633476778,-40.3277460195372,120.05963153338234,138.4890029774166,E,E,E,D,A,-49.66425122526529,-187.857109309455,1
Single,3.102161885541714,-194.17616322107992,D,127.98227787795788,E,53.48567033543532,D,-90.86008095851513,-136.60760963382305,-147.37334033194347,82.64750862460905,9.870664571483527,D,E,A,A,C,-100.57511164367308,24.680541178630115,1
Divorced,-1.1283450292164312,45.86834140626356,B,-10.467911132086579,B,-0.270875841814992,B,-17.160347331903637,-106.0173342515756,158.811751016398,31.581103972065478,-17.89624231978812,C,D,B,C,D,100.71459590591718,-80.97846691192372,0
Single,98.91254821878437,-72.42773230667909,C,122.34248010533221,E,45.02675509560467,D,-4.841597027899288,-2.803817763143683,58.627649877206764,-77.06439290196352,-18.421207661732964,C,C,D,C,C,-151.88388611978755,60.14118847923615,0
Widowed,-75.44001298073985,17.490901150963253,D,-13.797731637353117,D,-24.888514757925346,C,-133.91239433373667,-10.545779297174878,-118.3446629605727,42.75665647514719,87.70095774191566,E,D,E,D,E,-66.61386702221466,39.41915818836617,0
Widowed,82.63299159968814,119.00512387692505,A,24.980765729190132,E,85.5815328495353,B,-46.83957710447493,-16.811517707771824,240.12673374729695,130.04878486888018,-6.710903174185066,C,B,D,C,B,28.299196118453658,-74.48743157202028,0
