age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
26-35,C,98.32295769011354,77.92564866189855,9.915385994944337,-23.083577017512397,E,A,E,-80.373791253959,C,-178.7068722699084,B,B,B,E,1
18-25,C,-62.68873208456404,71.32120559194105,-107.80474193537681,-52.67734231102415,C,C,B,58.809619075659505,B,-144.48997644048586,C,C,A,E,1
18-25,E,199.03441256751233,-72.91148927102448,-48.43718591996121,4.862429913637104,E,A,B,57.24158647947786,D,44.324465594473956,C,D,D,E,1
26-35,A,143.4468023677672,76.46443414364941,81.37200734601576,44.56287609328221,A,E,A,-67.86563176573192,D,-44.76475136812007,E,D,E,B,1
65+,B,-27.828975013718015,177.60878201840228,-130.2317886052777,41.89427003330208,C,A,C,16.63321293672932,D,35.232679918175506,C,C,D,A,0
51-65,E,-34.247118414618726,258.8531955596616,12.452653488323499,-63.178009093924224,D,D,C,2.816305125023988,C,-37.97513639415981,C,E,B,C,0
65+,E,-47.96829840631499,47.97562812144102,71.09905020745275,-20.76526846840458,E,B,B,137.59934265946677,E,30.876036138091944,C,A,C,C,1
26-35,C,88.7381956127447,-93.53385699309943,-36.77941169218369,151.76925320015843,E,A,D,27.398971821418982,E,47.3088539538744,D,D,A,D,0
26-35,D,-15.790912333720492,-269.91972755491133,-33.44799734815367,38.212281085792796,B,C,B,-133.40756788674838,E,39.04777797994161,B,B,E,D,0
51-65,D,-89.26987566956683,-83.09651110851924,23.377931645399606,126.75615671587049,B,C,A,-12.748126831065404,A,-118.0971736477311,B,C,C,B,1
65+,D,20.60233119783119,146.95335608911702,204.46711289539468,-28.471980440403062,D,B,A,-3.7131615819253687,C,-34.15582826025164,B,E,E,A,0
36-50,E,-91.75153384615416,-3.8876962540166407,-37.18772135054917,-94.8941467649276,E,E,B,134.6237506302543,A,-24.52003358914888,A,B,C,B,1
18-25,A,-75.63592394073993,-39.65953503957989,-20.272827346802785,-8.43548293299146,D,D,B,36.29769269772094,C,234.63195934750698,D,D,E,D,1
36-50,B,-63.5088895719729,144.30036402982628,68.83637820786917,-25.428132293662365,C,E,D,-137.02991036072427,E,64.70290626303554,B,C,A,E,0
36-50,B,108.2675646104722,-60.98444254138924,288.7540498217974,-150.4993925038182,B,A,E,-112.60755151344779,A,-1.83610072029428,E,A,A,D,1
51-65,D,43.17225070187269,44.18458384228641,107.44894374985088,-19.404769673224507,A,E,B,-83.04892490012904,A,-122.26810723620127,D,A,A,D,0
51-65,B,23.19947550038873,130.80000915233288,56.00132245909535,152.95817905883558,D,E,D,-37.09158662129284,A,-40.018224688082036,D,A,B,A,0
18-25,E,154.61820750011958,-33.11918422578755,62.80466583004337,109.1638977687476,C,B,E,-16.73582141174837,E,72.89001862218679,D,B,D,B,0
18-25,A,36.98907966877142,60.015292998318856,76.0328929829268,12.356474663819657,C,B,B,53.84726464695402,D,-49.3459961442128,C,B,C,A,1
51-65,C,-3.95347196334265,23.640508082954458,-87.51890432890619,-209.84182848324133,D,C,A,128.69000754539206,E,262.12487767924716,C,D,D,B,1
65+,E,-134.11458645600146,-59.05933823335657,-84.47357531526013,-7.607255951721294,E,B,B,-61.50696270185031,B,92.63591639804652,E,A,C,B,1
26-35,A,25.87041799698596,-18.349907139089524,73.77283124638214,88.90332112256431,A,A,C,13.279387270384104,E,72.6631381732365,D,B,E,C,1
36-50,A,125.9647059835238,-177.42362424156002,-68.77224891341932,8.190032159988224,C,B,A,-124.79481947464276,C,47.340895136933824,B,B,E,E,1
51-65,B,115.47073488229044,81.25598752832842,-164.45193123973849,-30.802844823491128,E,C,A,9.342125821378364,A,-34.79904790917953,E,B,B,B,1
18-25,E,89.84440070556556,2.2715561296064206,28.393817232177543,-42.71533740258807,D,A,B,77.1467254006867,C,36.81319743751375,B,B,B,D,0
65+,E,82.75601397690716,-69.47410421852467,39.651113382978906,-151.2224006277336,E,A,D,186.7357469528511,B,263.8297784319446,D,E,C,D,1
36-50,C,-58.146245629979745,99.44038638229415,146.06686413950294,-3.7667982319455278,D,B,C,18.546274722797527,B,75.52409732855972,A,E,C,E,0
51-65,B,150.6464948835688,-150.75264945815286,-146.09017676998707,125.92594726812041,D,C,D,45.73790118488785,A,12.56925063082511,B,D,B,A,1
18-25,A,-152.3458397877278,-49.84207122926917,65.00071050087368,44.512429957353724,A,E,C,-144.6518184553775,E,-151.2078884244101,B,E,A,E,1
36-50,D,45.21348457053344,74.79671896746237,-39.43663870634886,47.023140436658586,A,B,E,3.445017376128887,D,-186.34920639021627,E,C,E,C,1
36-50,E,-45.4530983156954,-38.7936054416906,5.372208460751846,-85.0136755496062,C,A,E,-99.89593987560066,A,97.25726370391372,B,E,E,D,1
51-65,C,-27.470628071313126,256.43695057481693,-31.327405448031687,-10.428063151851399,E,A,D,-43.64318166189848,C,9.495735976891707,E,D,E,B,1
26-35,A,12.702399026271186,-84.50537658004501,25.918941211349622,-70.61251325894543,E,A,A,-7.156820672229052,D,56.200964519213855,D,D,D,C,1
26-35,B,76.90718339924003,57.92240585434622,-95.45064671397498,108.40630246863903,B,E,C,110.42730497797722,D,47.776504133547476,E,A,E,C,1
26-35,D,120.4570538871695,25.038992381495195,23.300028132188537,95.07165529016432,C,D,B,-21.70956918066909,C,86.47351352912094,A,B,A,A,1
26-35,A,-49.840914930047724,-23.176406117995572,-28.10684270520704,230.20760402094928,E,D,A,-20.307592550054395,C,86.70772592923275,A,C,B,E,0
18-25,B,52.77719176359123,11.005757379794407,56.21801763120347,73.67516770496721,A,C,A,68.85144734384689,D,-30.494967758699936,C,D,B,D,0
65+,A,55.69416635986413,9.89341261202512,27.06107962143648,-16.316079685165434,A,C,A,-103.79919684101625,C,-77.43590881809772,D,B,C,B,1
26-35,B,142.06789642691953,97.16813224142524,-16.07377459303401,167.75270328390462,B,B,D,-37.71242547573685,A,3.5686571234519704,C,D,C,E,0
18-25,D,12.16191495131054,83.94454511421338,-13.816861256202293,-59.43364713160645,D,A,A,179.9559001580875,E,-91.38932471241885,B,C,A,C,0
18-25,C,0.7403249227752798,58.16648725461964,73.87698048467688,62.490517871702444,E,E,D,41.87221556217961,A,91.00043219575097,A,C,E,C,1
65+,C,229.40089712355754,-27.967338414412207,-78.38134971210273,26.494730865807103,A,E,A,-111.84332898415532,C,-107.58030797208696,E,C,E,C,1
18-25,C,152.19521054669724,-83.04548398716426,-2.5196981916048906,-109.48587472102989,E,E,E,-46.645325504983454,B,125.2075312293323,C,C,C,D,0
65+,E,19.329012526022385,-60.784510377969994,-64.92845535307052,82.38409152329167,D,B,E,-114.8833467406136,D,14.188422418615435,E,D,B,E,1
26-35,D,89.52131464248461,-4.991415345867818,-111.02462448279948,-10.418948809872417,A,C,D,45.28591922667235,C,-12.520540198813595,C,E,E,C,1
65+,A,-10.23332872189432,-17.385732731685426,57.87727800852237,59.66611432310701,E,C,A,16.39423870996258,B,62.71632411083748,E,A,D,C,0
65+,C,176.89156425274024,106.06519473449576,-78.17658752575099,-76.23894865709107,D,A,B,-124.06917678185737,E,10.268322548560581,C,A,A,E,1
18-25,D,27.3853809267537,-119.04165475260591,-53.070525517337984,-173.76850864096593,A,B,A,-199.3728368577542,B,-33.90509798582848,C,E,C,D,0
26-35,C,-81.42223605420156,-65.59746391966115,306.68666332721364,61.06152184108263,B,E,A,-150.47143569645146,A,85.25651689251028,D,A,D,C,0
26-35,D,115.89946226591445,-5.065064462392295,64.7495089286119,99.88422910114984,E,A,B,112.22345594831494,D,130.0705902432819,E,D,C,C,0
51-65,A,248.52201810178153,-45.96523169117523,130.25547516611041,35.29408632532658,A,A,B,131.4592827195295,B,52.16116237489496,C,D,E,B,1
36-50,A,-39.24690949319236,-60.70102255617444,58.1606155945834,51.60719724026433,C,B,A,-32.50924199807258,A,-132.10412091021578,B,B,E,B,0
65+,A,63.296859880626144,167.050167233223,-71.90800668698976,41.15585212960555,A,A,A,-65.0778696059542,E,172.375475221401,C,B,B,C,1
26-35,C,67.39723767246075,-199.68255809814744,-8.231591530852787,57.980501209427636,A,C,D,-166.47066481848213,E,-52.67340000353074,A,D,D,A,1
36-50,D,102.02748291348665,-18.079037394859238,148.4030379768668,114.8984116694563,E,A,C,-78.15374340859707,B,96.9445883590587,E,E,A,D,1
18-25,E,-15.660584082238751,50.57933090248484,-41.03883350811248,-70.16208389977879,B,A,E,56.44771613945546,E,-173.2195416466396,D,B,E,B,1
51-65,C,35.14752652219834,131.46813174686272,38.09143616856523,-86.35380011869177,C,C,B,7.654562848325101,D,-79.92094754215056,B,C,D,C,1
51-65,D,-76.07483450596642,-64.50935020612972,-138.39359252678446,-64.32469613085122,C,C,C,-125.57844558818239,D,49.5518185596839,D,B,B,D,1
18-25,B,-145.57665960854354,160.76802526557248,29.532102281118178,-95.94539508208639,B,B,B,-202.87791005539103,E,55.897965807109685,E,E,A,A,0
65+,A,-39.03486219751143,155.29773125618922,56.28327258094231,167.431396706475,D,B,C,102.93216908486622,B,-112.42556206437162,E,C,E,E,1
26-35,C,-71.25665625015111,57.66267234074773,-43.137463293586045,-99.379418570756,B,C,D,86.19229920647106,A,-133.1591215958771,A,C,E,E,1
65+,C,-106.7910340695758,99.4871904118346,31.268360031597712,-85.642685440684,A,E,B,-36.627530778454606,B,64.00274198133332,A,C,B,A,1
51-65,D,-19.276440375755442,-50.96479876473653,-42.895724719808506,71.4108843248259,B,A,B,62.78807932502202,D,62.49491376850285,E,B,A,E,0
36-50,E,-80.41791803573032,62.33127462584063,-37.5934129734398,-60.136039279460874,E,E,C,-66.56301924260679,E,125.87666074599338,C,D,A,D,0
26-35,E,-1.4117300074325534,-45.206815586968006,-46.587842684632655,126.92518737351574,C,B,C,-21.16780484583914,E,167.86335437932084,E,A,C,A,0
65+,E,-10.60456953413444,-374.9477133898504,46.020297524696815,-37.0903872101397,A,E,D,23.787357971740235,E,142.1472033364095,A,C,A,A,0
51-65,C,-66.89733524325521,33.33461480104745,-33.42652531511925,-153.11299069460148,B,E,A,-70.85231463984651,C,117.17172138613768,D,B,C,C,1
36-50,E,116.1510298731393,67.8866020715188,122.94040959197108,18.63842031842859,B,B,B,-88.97373673687574,B,11.149951576449237,B,A,D,D,0
18-25,A,-7.972389582861113,-60.14553907117064,-31.691586172607096,-41.12648932101166,E,E,A,-43.07603162172858,A,45.22657426516854,E,D,B,E,0
36-50,E,-91.66525310874721,92.1716759302547,127.15385427017874,26.65530153147128,D,B,D,-101.59110140823431,B,-27.35221315735877,C,E,C,A,0
65+,A,-126.15194132103076,-139.35068645933595,23.992985088946153,-19.251231738247643,E,A,A,-11.617956994214744,B,62.20841989852841,C,C,D,D,0
26-35,C,-107.13050446950625,-0.3760401448707965,-172.92465188790644,-14.303830938420326,A,C,E,67.14410771257052,E,58.38754147895767,C,D,A,A,1
51-65,A,111.70392171475234,-53.9957282457321,-121.44665845285994,-34.137868989495715,C,A,D,63.58812378274719,E,-40.020720990272466,E,D,E,A,1
36-50,A,-150.1192014940749,-43.18982217494633,-209.97592091092403,-41.86249537884586,A,C,E,-124.78175028392442,B,-28.05979490113492,E,A,E,A,1
65+,A,-107.82308068810373,59.564703183444024,-107.5595904077675,107.15512769249531,C,E,C,-6.758193439295004,A,-155.46428321945217,C,C,C,A,0
18-25,A,-34.65196126074578,-45.9608320016897,-74.12408627476653,69.2180638227571,B,E,A,102.00554071192049,D,-26.29730600744682,B,C,C,C,1
36-50,A,-152.39812908825576,120.51859133077676,102.09219952922022,57.48572030529986,B,E,E,176.33620643072192,C,-90.90623457007526,B,E,D,D,1
65+,B,-121.18407194156066,-0.5811665134021056,-12.572157526394406,-162.32819196974816,A,E,B,89.79127410926966,A,-145.8330518275751,D,C,E,D,0
18-25,B,-35.683357619922,59.91280589729462,-99.17084292107388,57.29597954261904,B,B,E,-59.41916535994544,B,-148.81465690446052,A,A,E,D,1
26-35,E,75.80137390401202,51.782949193300375,111.90070693849705,-6.747984750166079,D,D,A,-12.470476618667103,D,-26.94216667917379,C,D,D,D,0
26-35,A,50.66196049468549,-161.0135355191346,13.48242444395937,3.3704198106869927,A,C,A,-144.50727878867613,E,20.941601251979982,C,A,A,B,1
65+,A,-190.18538231630467,10.629299533479948,24.166189940571545,8.702286527630998,B,E,E,-96.40461031505609,D,-52.33551370306896,B,D,A,A,1
36-50,D,5.418303960685039,98.356964741029,-207.7868758013953,48.38003955453434,D,A,D,-67.20386161809171,B,94.71561499395214,D,E,C,C,1
51-65,E,-42.0631607500902,-172.57943149984538,-121.58430142022722,250.86714620789817,A,E,E,-119.0271001970038,D,-73.1825602107677,A,B,C,A,1
18-25,D,-117.31639830334417,43.40325941262997,77.32803145534169,-124.59900530242834,D,B,E,81.15513617089618,A,-33.852695672401964,A,D,A,B,1
65+,E,-31.166932601670688,-98.00100124032507,-134.79300616621325,85.80339433696687,A,C,D,-213.07483890663013,E,122.1935335826595,B,D,C,D,0
18-25,D,-11.56801713258078,-142.2979946197796,190.15342625868817,19.154642747636327,A,D,D,-33.10858140330004,A,-51.56611524700057,B,B,C,D,0
36-50,A,57.63646970956739,34.48310794117981,33.46812111994736,48.664478304488945,D,A,A,14.236995733187092,D,8.798171190933168,A,B,E,D,0
26-35,A,-117.9275353065405,-67.94899675827831,-142.2031740705337,-86.79711215324541,E,B,D,62.323880170883804,C,-95.64776034115837,A,E,D,C,0
36-50,A,29.9721792987872,-29.738716972827888,-73.5514384627281,141.7710758512536,A,B,A,109.73509149037031,D,-76.087058532452,E,D,A,C,0
65+,B,-5.632518997237869,19.84069947637774,-116.25654213872116,-215.13297443346698,B,D,C,78.35648984053705,C,76.37335648895039,E,C,B,C,1
18-25,A,-89.9356356652147,165.18468997520438,-118.12609604475261,107.630549803907,E,A,B,32.27325372862374,E,170.92429472787845,E,C,C,C,0
36-50,B,200.88784878825945,-49.683572755718345,-248.03475897812635,162.08436624938994,E,E,C,3.1857264666361247,A,-148.10205368875847,D,D,D,A,1
65+,A,53.929213159271804,11.581793206387964,-51.73892385883669,-14.532095963450523,A,D,E,15.945648225145778,E,-165.6350921499146,D,A,E,A,0
51-65,A,122.67221408004556,89.10599112062546,84.07198748838269,-212.92481711910597,D,C,C,-38.506541578916156,D,-70.33041426714483,B,E,B,D,0
65+,B,77.88876118193684,-67.46933504851249,107.60313786300138,-166.54016517103292,A,E,A,87.2269821877634,D,50.32279748901725,A,D,A,D,0
36-50,A,-95.75735760628649,-59.93767423013841,229.57941943130032,-152.60783220160545,D,C,A,-18.968587843958122,A,-20.379491389537762,D,C,D,C,0
18-25,D,-55.98933174495372,280.33915545876187,91.08080255861024,-158.7714609076557,C,A,D,39.077494267711366,A,124.0317521574645,E,E,A,A,0
18-25,C,126.78020347314134,-24.52960540619773,-22.61009338295114,78.04453644246296,C,A,A,127.2870742649043,E,-83.6386095864331,B,C,A,A,1
65+,A,28.76295597392445,125.8148314286843,-83.56098041320436,113.93509073157864,C,B,A,79.35560746819897,D,-43.71765208748663,B,A,D,D,0
51-65,D,-122.33871656302995,-43.60637505818259,-115.85441569991085,-44.49431010654181,E,D,E,187.7673155417452,A,64.87973342974693,D,D,D,D,0
51-65,D,106.51731056295245,117.62965429278034,-5.027937137837825,-151.39246356671634,D,B,A,22.61864581986561,A,-40.4451863930508,B,E,B,D,1
18-25,E,-31.644093131823624,127.66728367940688,-26.873726364920724,49.3862260919879,B,B,E,-35.4112965551132,B,-107.05351330528083,A,D,D,E,1
51-65,A,-99.20966269022094,33.43195257883457,-105.64220092455064,-6.40198559928637,E,C,E,-22.25815523234677,B,-62.732131460285345,B,B,C,D,0
36-50,D,-10.886965665554184,94.96851643931221,93.72433618728672,154.57759130278157,C,B,A,-78.56171388795184,B,-114.40473311669146,A,A,A,D,1
65+,C,12.497632029963656,79.2809256422938,-1.1569214568627049,-54.84582052354811,D,D,C,-158.08843424535942,C,-98.01899519965575,E,A,A,C,0
36-50,A,3.7363013246861874,163.956280083089,-13.425929451590227,4.100063493324243,A,A,A,-13.146213390392598,E,-206.5556318214024,E,C,B,C,0
18-25,D,-18.452508461563916,31.605019186748606,136.3291144931849,225.54731792926125,D,E,B,49.64249987277014,E,50.66742215030446,C,C,E,A,1
65+,D,53.90495147159547,108.28815624338479,-94.82795776082092,-12.491278546211607,D,B,E,229.52127822051614,B,84.41321754037101,E,B,C,B,0
18-25,C,-85.593162813414,66.1241104247798,125.47423751721607,24.483355152326503,A,B,D,-49.019437306955396,D,-208.48493211091096,E,D,E,A,1
18-25,B,196.42737238521008,64.29692596967782,-148.9320203488504,-24.200878311485333,B,B,C,-56.25122619769646,E,2.959605624258849,E,C,E,E,1
26-35,E,-9.688784419788094,118.13501424068085,-67.45595667951628,172.62633737519388,B,B,D,-45.1203171872165,A,-45.561811732013176,A,B,D,D,0
36-50,A,-39.984062988812795,-84.31123895893339,73.18635542200693,-177.59166111175924,E,B,E,-234.3321695556516,C,150.20685724984202,B,D,C,D,1
51-65,D,85.96450287806762,123.93578236565743,186.02207445502538,-148.2647293310571,D,A,B,-31.509282183016918,A,5.464047493257517,D,A,C,C,1
36-50,B,-2.5966094888996225,-83.48319069213215,182.88937780843554,121.95149396765493,D,A,D,-44.110989296818595,C,-179.0301807640996,D,D,C,A,1
36-50,B,-58.416349807703824,-246.2615169560862,3.4126754203174716,-25.00767850889849,D,C,C,43.51111837776727,C,18.8556311747303,E,E,E,E,0
18-25,E,73.82069231529023,-22.799074572036,102.76608891777146,-61.15300767190106,B,A,B,122.5463216710224,A,124.15160848722738,C,E,B,D,1
18-25,A,172.38207202557635,-39.12632260051232,-74.38247282634958,-63.48587610337252,E,D,D,-19.65714358726997,B,-28.827806762911724,C,B,E,B,0
65+,B,-61.020159508705355,-136.8796337048823,-1.3881437504989382,16.613259538659147,D,C,A,-17.737967994783,D,1.5621425952782682,A,A,A,A,1
65+,A,-71.04840950271874,23.293497067307953,51.20133396086168,29.698306401046683,D,A,E,4.977401946261845,C,149.90593101049956,E,D,A,B,1
36-50,C,-25.691516558171067,68.96771291612912,-77.1651697497137,-68.59744346727162,D,C,E,103.70720472242054,A,54.39666239822333,B,D,A,D,0
26-35,E,127.38321503688965,18.472939323991486,-24.55516076650736,-10.986581110765636,A,A,D,-51.99286197772537,A,92.46096445152008,B,D,D,A,0
36-50,E,56.66706785580548,-105.44473401530597,16.803008296742888,-148.05505022144953,B,C,C,-236.62599575704144,D,-85.8821378601172,A,A,E,E,0
26-35,B,-91.61238912604284,48.98891229992734,-42.853138549514576,-10.67697177068889,A,D,A,-122.99142901279632,B,225.85209733715655,B,A,E,B,0
36-50,C,-188.31666982911148,-196.63235046810536,164.1599283344921,-158.82625528323575,A,D,E,139.61528805679433,C,-128.56472977784927,B,D,A,E,1
65+,B,-44.39009763997202,33.901015331884096,49.54469817592382,57.2825309782002,B,D,B,-19.664286312881302,E,140.8897623537107,A,A,B,B,1
36-50,D,-36.92560373660705,53.76866993008793,65.25792894175657,-13.327792888279586,E,A,B,-34.98384474643397,C,22.805819073791145,E,B,A,E,0
36-50,A,-165.0347721518349,-41.70539124597751,84.71914289773225,62.65464470339063,A,A,D,15.588680748944808,B,-179.55668357743775,E,B,E,B,1
26-35,B,-3.03468181029831,-113.6879599167087,-1.3418226836013787,-146.16657192514828,C,A,B,-66.00904941247221,B,-10.743011527978268,C,B,A,E,0
26-35,A,170.31039880864057,-28.313464490736767,9.241425417318217,-160.43953962206137,E,E,B,30.425869281991247,E,-165.9328270877229,D,A,E,E,0
65+,C,171.19017600110772,202.29462434001152,-27.00110990756573,-33.49396342997413,B,C,A,-126.12173085064641,A,8.564532190536713,C,B,B,E,0
18-25,D,151.76593218382052,52.287549439551896,50.720249596773584,-28.359097435098608,B,D,B,-177.9102799355523,C,-140.8141390989826,E,B,D,E,1
51-65,D,5.467659594440012,-87.29347190439492,108.27432429621999,59.66590357447434,B,C,B,57.93412371331272,D,-43.20200658602242,A,C,B,E,1
51-65,D,-152.22993993022905,-42.75504465646618,-174.83070321782213,-190.2842746784815,E,A,B,-13.731685153672945,E,71.55402034040242,B,B,C,A,1
18-25,C,-23.34243678772613,148.79997820493486,-139.25935579413687,-112.94010786986381,A,B,A,-20.51747096567392,C,28.02846812687382,B,C,B,B,0
18-25,C,118.33829672952312,133.38378198859058,18.615551596696196,-27.57820254043454,C,B,C,69.31395509024551,A,71.04045568097348,D,D,C,A,0
18-25,E,167.85382472339305,-170.48972211346845,-14.651440909865407,-41.639335737338186,A,C,D,25.61984855501698,E,-50.69648346927269,B,C,D,B,0
36-50,D,-91.642852432534,-89.57192320460891,67.19332723013335,135.93742093699763,A,A,E,-2.102096322863614,A,81.70820456130176,A,E,D,A,1
26-35,B,162.28716694274272,19.9222796484045,-14.044795781278316,-4.107992612558762,C,C,E,-142.69309237275206,A,-33.327807843972515,A,A,D,E,1
