sexual_orientation,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Bisexual,Divorced,-65.1314521279837,-132.92801579228387,-26.307134272830606,46.98789489997789,E,6.945368847100049,E,-64.67745280337444,-115.24560162002172,B,C,1
Other,Divorced,-97.46898245828963,-55.83477637271588,-183.37180717057024,-17.386743291567473,C,-137.0949695176333,B,-118.01275112569193,-40.54333524916107,D,B,0
Homosexual,Single,61.51659134025736,-110.48477705538843,143.24626673890205,182.57151573636776,A,-9.361597455413516,E,208.7120812610753,128.14303688053488,A,C,1
Heterosexual,Single,88.56591442721157,-9.25155463118781,95.64262024213784,54.004919447259795,B,-75.32687340407504,A,-97.15258566716342,47.306318762348766,C,A,1
Other,Widowed,47.917166754854456,-39.458355707547895,33.6786797606466,21.767800235144303,E,80.92034830808079,C,60.69579015230189,-92.20760889278074,B,A,1
Other,Single,-216.0780577719761,29.315264391046547,122.28946223560826,43.75413393833127,C,70.7760805949294,B,106.67024888267058,-110.19258108158357,B,A,1
Heterosexual,Widowed,108.6603820962036,64.83016772476537,26.94293788278777,-8.322912278225301,D,-11.223131183515878,A,193.6453839417525,-126.25334456392909,C,C,1
Bisexual,Divorced,-111.44173630806917,85.25671476690458,-6.627075579388607,-40.16516002056012,A,111.25258447817691,B,-87.8516482809852,256.3693867670951,B,B,1
Heterosexual,Married,85.34057391229214,156.07415487957797,-1.0077385951532334,46.70751503337305,A,31.814531863334928,C,-96.32002288147761,-10.348254622485156,D,B,0
Homosexual,Divorced,115.9519597065853,74.7538373234813,87.95209323462487,-149.72553091588534,E,77.3255411561732,A,-68.74420847715747,16.933165532568857,D,A,1
Heterosexual,Divorced,52.536774257946284,-23.65784954360893,60.195113851887406,93.5194758508104,B,45.48871483486845,D,-8.713964503034784,-37.386676293513396,E,D,1
Other,Single,-50.77309257658113,-22.475484003962492,-101.70469037758427,5.258568087519498,A,66.87145475761108,C,64.0897543187206,-11.730465895377172,D,D,0
Other,Married,26.231978033212755,6.898108426291487,28.035127355644345,-231.97927041047325,E,-70.22465467765039,E,0.16663065912393615,35.85435929758186,B,C,0
Other,Single,-152.13002963165457,-5.58641789351166,-24.164411549572566,-48.24427593460426,B,-1.5815418946339306,E,7.800112385335566,164.5817210545128,E,E,1
Bisexual,Single,134.58940017973754,210.84637454881744,28.23147518900696,-194.19384617678784,B,-83.54267204218255,B,144.1757343529258,37.281630323434115,A,B,0
Heterosexual,Married,3.861836844517769,-218.02762493807228,139.56856049766404,73.03659714870552,A,18.070405648422515,D,-64.39941788479975,4.046690768533328,E,C,1
Homosexual,Widowed,27.320966820646138,-47.79194877867622,90.09006888335767,19.537398632391838,B,172.2173366955073,B,-52.847252572459524,-164.8390319957559,E,E,1
Bisexual,Single,-58.21044368695166,-1.5087758911317184,84.495263980305,-80.89965110798404,B,27.107780158994547,C,-106.92604581757786,39.34621641155363,E,A,1
Homosexual,Widowed,-116.4045034272948,16.277775777823447,-46.0449323828529,75.00045785435886,A,-4.457816835924053,B,-24.667842416923477,68.1756291328654,A,B,0
Homosexual,Single,-1.5091250282986672,-222.01155630868712,-7.57989511840705,136.79700117177066,A,75.69739666636305,A,109.01327997553247,-126.83908518160752,D,D,1
Other,Married,30.070357939729426,70.37239811105604,-99.5012538586267,108.85936854581118,B,91.34976744552642,B,94.63167576880295,0.15515361690154966,A,D,0
Homosexual,Divorced,-18.47312505164451,-71.2170067486452,-155.839408177408,1.3284560102909395,C,11.617336475948195,A,-235.81123315670584,-3.4787527393353592,C,B,0
Homosexual,Married,-56.32450443608804,6.593316237086247,-90.54029853319321,55.68706808025875,E,-58.59520602411244,C,-50.94804882302053,72.29226803787914,E,E,1
Heterosexual,Widowed,-2.2589972004721957,-22.811945012219127,-12.527190581980607,77.70038592287256,E,208.75489519084317,A,-14.276104979027092,-12.513772467193505,D,C,1
Other,Single,111.02199946923147,-75.67456319584348,59.83912663379485,220.07114263345838,B,-164.57797655747194,C,-66.6387577383504,-2.7293043513763973,D,A,0
Heterosexual,Widowed,-50.62557872898912,3.426933525742023,3.842154566724937,-33.858138329995455,A,-49.59356070994167,E,71.98169551417872,117.07940987444691,A,D,0
Heterosexual,Widowed,221.94356104821517,66.3349070255328,137.84260295382367,-278.87943427333073,D,2.5739973057467385,C,82.38793669030507,139.14731743926595,E,E,1
Other,Single,24.504046054366615,-80.73487373562077,-9.60099855756244,107.09321259977173,A,158.04336060935384,B,15.454123730761784,21.01071074345218,E,B,0
Homosexual,Single,-92.50919693264964,-27.652473678700108,14.948510369572418,76.66212053711182,E,-136.1052686012985,D,76.39891436434417,-66.53195915736941,E,C,0
Heterosexual,Single,60.85711764230931,88.81534754885763,162.3689166815538,-30.501199011687014,B,192.99607800854355,B,-275.5304134335673,-153.1158994546604,A,A,1
Heterosexual,Single,155.57239184745936,-108.32604175733,134.30715736636196,86.51552306762702,B,-16.090252961067772,B,69.80036954625845,6.818505438795946,D,E,0
Heterosexual,Single,-74.748357441151,186.9052137722651,199.93253018412406,83.23998294738898,D,-232.24754754598996,D,23.463216360711904,-7.076306590580243,B,C,1
Other,Married,47.883267225324545,137.37002911783907,65.88613438481518,-236.96007199287843,E,20.620917736146286,C,-194.13538310584062,-46.80699380426485,A,B,0
Homosexual,Married,70.06407564040916,-47.71250503453916,-7.034481342129974,66.57853577197201,C,88.36696200957338,B,-34.656567429974025,-297.5120628616081,B,C,1
Heterosexual,Single,-23.525511515992843,-23.707037938925758,54.94875135876918,-80.27348048483839,E,-216.70231612240642,A,-242.83433224039393,-23.00531028831437,B,E,1
Other,Widowed,34.0552138810021,-19.50360157189861,104.83168915571304,-103.8988945845927,C,51.34080540232182,D,-276.99974983804896,-120.17363356220572,D,E,0
Other,Single,97.94533234360186,-212.8854822767846,178.55733191807334,190.4911740581011,A,-101.41957183224008,A,-54.26497857817962,17.60039873727659,A,B,0
Other,Married,209.99444818095418,-150.88085854541595,93.47147674005552,103.43077389863946,C,82.75530302611486,C,-146.83646371841726,68.0375563004051,B,B,0
Heterosexual,Single,-16.827262474332905,87.01957366143945,-35.758957351210675,-85.19879437560989,E,-4.488524294284281,C,147.18433664448642,90.41148102306327,D,D,0
Bisexual,Divorced,-13.877516519646676,187.97854183846462,102.27758720603515,170.35758580402685,A,-19.324624660101435,C,81.87874472800296,-85.13938027160674,B,C,1
Homosexual,Single,33.64867963764019,177.39792719692065,41.925364217874424,68.83129597987146,E,-27.441597140478247,E,-19.311407862599395,82.2181388127288,C,A,0
Bisexual,Married,215.17049948274502,127.84727395271334,41.86642251188587,-105.45809196638889,C,39.98554599682673,E,17.49503965089015,32.52298316831917,B,A,1
Heterosexual,Widowed,-230.5882255907386,6.538703976950669,-11.484343328064488,191.77037001901033,B,184.12954011054637,B,-43.573764397104284,-83.82077888048074,A,A,1
Other,Divorced,115.20750999172311,-8.926254723584002,7.876248327981165,16.529863244960126,D,-57.3171484596242,A,-66.88937440825718,-181.46439023595383,B,A,1
Homosexual,Married,38.20949477688368,-41.33524849498107,73.77249948750493,96.12667892831146,C,-75.84948293020166,A,127.99107584958138,-78.6392728219544,B,E,0
Other,Single,158.02383708944762,-137.5496046221757,-64.25801069918268,186.0930119950085,D,-6.000660921401002,D,50.24657736593424,-28.475047891515164,B,A,0
Other,Divorced,48.70625538402893,20.594803080631703,-166.2567949351948,-29.10963839061564,D,-31.80671262738526,D,-77.3134832907206,-169.72239797409932,D,D,1
Homosexual,Divorced,65.22622779948468,-38.34473698895249,-34.37855386854965,23.081473220913445,E,114.78565211720195,D,115.39946405674995,20.273679307661652,C,D,0
Homosexual,Married,128.54075937097886,-143.3156394039679,17.5233007192903,28.860633729926764,B,-120.45338655986623,B,6.412579057824078,-27.226383671982084,D,C,0
Other,Widowed,33.69703366275466,-29.4415740039151,57.410046799334026,132.28562792418313,B,28.708628612897197,A,-74.46634420839777,-35.452558803012266,B,B,1
Heterosexual,Divorced,39.68272487605405,52.59438577647221,9.574850261729182,-13.38310529803472,C,-81.54940473825987,B,143.83161488765458,-0.004217266477581833,D,D,0
Heterosexual,Widowed,-137.21417044555605,188.3466268105955,-22.569191303220684,14.973970828887184,A,93.08414901641022,C,122.70987254439464,-16.363389213531264,A,D,0
Heterosexual,Single,38.11673818490778,-25.82277586565236,-46.54351941051513,66.38044576716847,A,8.811582329007365,A,-121.74025481830807,-120.81799579693504,A,E,0
Heterosexual,Single,134.7571861547166,81.32858706788622,-44.50293944850906,20.315619326413394,A,-53.65843624618225,A,-28.017618949195818,150.32668932498393,D,D,1
Heterosexual,Single,-179.70409481386338,71.44058178774148,-41.28894057757631,-21.779928453082743,E,37.52080256179669,E,75.01323136449793,-285.1624213654602,E,D,1
Bisexual,Married,149.88730516161147,102.71694198517383,-90.05764940943371,-99.49766983099377,C,36.055492567984196,A,-28.59040817827144,-27.512203926861496,E,E,1
Homosexual,Married,-57.53358013222175,91.08152006926244,37.81818034649624,72.94126379634058,E,81.37545135207756,B,-55.92016812515678,-70.77163448179935,B,B,0
Homosexual,Widowed,239.2926687728571,-14.385217095440424,-260.30165384528067,167.8295498114809,A,-117.37223245260498,C,67.3941096262895,-27.595927004092747,A,C,0
Homosexual,Married,18.746619690130693,-186.51807232074046,134.03479094959744,139.22413977252802,B,76.56657465925531,D,257.29438612386673,87.84978623127654,A,E,1
Bisexual,Divorced,-12.600671188849025,-82.12064092645235,21.935156940678098,-10.342608217157698,D,65.22324854179276,B,35.91076522133964,3.2976839103245323,B,A,0
Heterosexual,Widowed,-33.97138781029762,-186.85289368140857,-183.99905633993342,88.03398279396427,C,-141.00994137888,A,163.45350250519158,6.536288771549219,B,E,0
Bisexual,Single,-49.73687627860494,-57.06564809175724,64.86043362775438,-1.5234897852490972,B,78.12722913382022,E,-94.31750651557593,56.238075841378645,E,A,0
Heterosexual,Widowed,-137.64494293824745,-119.73896817800123,138.84776675304062,15.812720727732918,E,92.08386378191598,A,-103.18536512313689,-74.10218426410819,E,E,1
Other,Married,-78.1357409232873,166.35866044548996,-71.66739225721858,136.94406012327696,C,108.91701898930476,E,-108.40964952146668,-262.8831517271625,E,B,0
Homosexual,Married,-172.59222574208505,3.2160709865907124,-78.99383816831012,-0.5870028955886369,A,-54.87332828047884,E,200.80968560938038,117.2823335037032,D,B,1
Other,Divorced,-30.905039622834707,-87.80057312965583,-59.24981541761619,-10.219879118647448,C,-186.13557915916854,B,-32.65926590982939,71.01022935511723,E,A,0
Heterosexual,Married,-109.84742321441405,96.6504329915525,56.00762806199131,-209.00287811457338,E,-151.1358532469884,E,-28.749244457975887,40.94992848695945,A,E,1
Other,Divorced,15.411228342129727,18.36352529319094,-77.65780686463177,49.22694836356168,D,-135.44497787997176,A,-37.21706501816573,64.10268261331936,B,D,1
Bisexual,Divorced,-53.26982790273207,133.51044200971077,-86.42938597194664,37.25461135758407,E,40.11517079183027,C,-28.86598140108857,-89.95675344574848,C,B,1
Homosexual,Single,-19.821556851216886,-206.38530102247285,-25.58947936149105,-115.45892805653266,D,212.80466178357233,A,68.76502389064747,9.319989313249968,A,D,0
Bisexual,Widowed,25.47280422136583,-159.06334038041453,-9.687905341611684,6.6255211388753885,D,-70.96943854085663,D,-6.6679036218278895,-104.2630659474616,E,E,1
Homosexual,Single,29.431218117118224,-15.696522889248254,5.457717932779821,49.6505591732235,D,-40.9032211078508,E,206.63544016553251,40.60742661768518,A,E,0
Other,Divorced,-228.0433298203599,-223.91801269756587,-143.5191041195974,-26.080062052780722,B,253.54275983633906,C,167.81223577489223,-149.8397602420009,D,D,0
Heterosexual,Widowed,57.442101803787835,-21.433832243956378,-105.49688951297883,-96.04472294325245,E,-32.91409960922714,D,12.608185862802943,-158.78841200508444,C,E,1
Other,Divorced,36.462757082343174,2.972783612202092,68.80493741834768,-83.76724155341068,A,-151.76945420576902,E,-40.884776217626275,71.8709493451386,B,A,1
Homosexual,Widowed,-96.62681594371824,263.4570686777255,141.99056434518437,6.202361883001493,A,45.551112240245104,B,-28.560902177676784,-33.6425712417683,D,D,1
Homosexual,Divorced,53.052008321079704,-160.33234539918385,-136.1810344189651,120.79767984185284,E,137.77546638301698,E,59.9444331922935,-140.5221068934814,A,C,1
Bisexual,Married,-164.91213933490138,159.21080094763042,-45.0576336324451,24.11254562254717,A,-35.32760668326242,C,26.437212968193926,-31.462932951943205,E,A,0
Homosexual,Divorced,-66.78161300936351,-127.70947580280139,-181.9285257840187,-117.59821667872355,C,-66.20785886757959,E,-94.76873712927097,-16.896284720508,A,B,1
Bisexual,Divorced,2.4655613532922995,-31.20535653298494,182.44455594920763,136.31181909518602,B,59.369360996415125,A,54.19093891163417,94.9648170021455,A,E,0
Bisexual,Widowed,112.51084090956178,2.950953129274165,-45.16056565172217,95.05375285687731,E,-144.29499202461588,E,95.00337438687858,208.11554619295524,E,C,0
Homosexual,Married,208.3128109541195,35.32085003482449,39.24062638191717,120.742879448628,B,81.11004129430327,B,10.828047013403188,134.66486885823036,B,B,1
Other,Divorced,-40.9545075775124,-155.53990031870026,27.234257870471463,59.19217706121882,B,92.44134480439592,D,-48.86942807328547,103.1982415289606,C,D,0
Other,Widowed,2.8398866829219735,166.0437500378659,-128.66917294572943,51.021422057256714,C,76.97541973592095,E,20.507708018065724,101.06823268732255,E,A,1
Other,Single,-19.83899245855233,-112.57828676670127,131.41450269843867,19.57040658037588,D,83.17589889826019,A,82.29260429062822,-86.77239479086506,E,A,0
Heterosexual,Single,24.820026873917964,149.23154898540741,147.4191451122526,-103.96878711979744,C,-80.36191266396914,C,-223.59991022162595,-34.33136088375614,C,D,1
Homosexual,Widowed,-81.20869008283688,-9.041475822683195,-67.58682080277309,-140.09378218494263,B,126.62678311458102,B,70.56431393155158,8.187972394787906,D,E,1
Heterosexual,Divorced,-1.3294256622239746,-59.45007388864252,-13.93833291670719,-38.36409380061775,E,-146.60098959793194,E,103.82246461785458,147.4174814800316,E,B,0
Bisexual,Married,-19.6981305941058,48.25882287955744,56.957955288042086,38.55287220516098,C,146.48588174343257,C,31.775651334329357,53.58703792155634,A,B,0
Homosexual,Single,9.08668244168668,-26.053158762975276,1.355610366329865,14.234205298705321,C,-76.99573973994463,A,-120.82760196434552,-104.2680596241867,D,E,0
Homosexual,Divorced,-63.807374841651864,25.219047289612202,-167.2500432557812,-145.7690851226195,E,-115.71108828174455,C,158.69175017784568,307.6579043676584,E,A,1
Bisexual,Single,-130.6729822224161,-105.38675583363914,-58.44865905294889,-41.41182027978218,B,-63.06103006946942,D,-66.24617685369626,-56.250438456005924,E,C,0
Other,Single,-102.86055702555032,-95.07465076987015,-87.97529726907055,-18.085432318177165,B,76.96050754231885,E,-154.7583206075343,-24.243380141346222,E,E,1
Bisexual,Single,47.63937758422402,-79.94536243383192,-62.09069095820043,90.7537124861198,C,16.56311742143663,A,127.68173657619121,61.93137297450949,C,C,0
Heterosexual,Divorced,-15.906543344270755,-135.65601730009428,1.4142725162025849,-73.51468046199862,E,134.62984396864474,B,68.69094153623749,-19.41570581566418,C,A,0
Other,Married,-93.7929789744388,139.35887875934557,96.7977879203314,79.045111089059,B,-143.60508473708026,D,-161.75748054247106,75.75139365496926,D,E,1
Other,Widowed,158.22263325481296,-108.93785551484392,-135.72049753899148,-19.144751430057532,E,-6.782243046667842,D,64.26254908399343,41.16718390548172,E,A,0
Other,Widowed,85.0568901162142,52.555398343576364,2.0778956005984375,-54.448220815708126,C,-50.36529149039583,B,35.303962464033994,-133.17303765191076,B,A,1
Heterosexual,Divorced,-135.5423504825448,-78.56940568730595,-62.350464835366814,136.46078870301562,A,32.60837974470943,E,81.01294077639533,-22.26885722442428,A,C,0
Other,Single,44.85157618854549,-98.45417887505553,210.64913707547066,107.85832600997026,E,-106.96710293421843,A,105.9153296316807,-103.92399770983343,B,B,0
Homosexual,Married,-24.327508774805214,25.881669244077155,-45.1832758536175,-21.267605356897672,A,-186.31297344126025,C,-39.741457082272284,-2.5696942489470316,E,D,1
Other,Married,129.6580778887253,-129.46908803314093,83.51877284177932,29.46964425807337,A,70.69362609807436,C,7.695212203693656,-138.23356599539562,B,C,1
Heterosexual,Widowed,59.5122197598606,-21.41188652124894,-43.02457120190409,-270.2489290534773,C,-9.938204627991821,D,95.00322648911845,-30.631155846161494,A,A,0
Other,Single,-69.42025723348037,63.36877979525497,116.34739341841336,-117.83650739862036,C,-62.02655535565559,E,-145.8464109236347,103.07169860202553,C,E,0
Other,Divorced,23.517482264938973,-159.61587529383695,105.32304380069657,-102.81756374234374,A,-67.16257327397769,A,25.446844125935414,-63.422294439479145,E,D,1
Heterosexual,Married,-160.75021265365424,48.9572788761581,66.6039963558635,-89.64093264326871,A,-20.835446502231292,B,42.175786688609705,36.940232038985464,B,C,1
Heterosexual,Divorced,87.14016854341592,-67.7576160644664,-90.81003888549604,-150.88902999735382,B,6.428926762819239,E,-77.6034191151097,-40.88209247017499,C,A,1
