disability,veteran,Religion,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Mental,Veteran,None,Bisexual,B,41.53285969624341,-50.37655252138333,105.33772255753749,-126.49386043898134,E,-8.876587444025525,A,D,84.88287393126845,A,A,47.974481132190895,74.01573166335463,-9.74010459409194,-41.70174741695227,-63.301571365852574,-67.20558580019448,1
Mental,Yes,None,Homosexual,A,-88.53555294105621,24.569950809967718,-98.82647785146024,-60.34362654439134,C,-43.54534695033588,D,E,-27.793877344968077,C,A,-143.25573165375076,-7.230612364555227,183.09478045992222,-56.79791643461651,59.64900488939689,45.14236598390342,0
Physical,Yes,None,Homosexual,A,90.38261385717257,55.442241411401604,-104.77865407741058,19.649353859792274,D,-99.28698850995387,C,A,-6.736559449422,C,A,49.79182168948402,-140.81316140457446,-267.41315472246214,17.598336546967992,-53.34593832598781,-41.96768642239322,1
No,Non-Veteran,None,Other,A,-20.649882716578624,11.221424896060286,-91.15831590351753,16.069073918803944,D,-113.57093150232383,D,E,-190.541645806539,A,D,-51.03897718546945,114.99545179102806,-15.137643410619471,-22.361437618257,-26.989593995708855,160.0304811335262,0
None,Veteran,Buddhist,Heterosexual,E,-133.45112587881573,98.4646788590606,16.713127726560174,301.5311986091424,C,39.56171528222253,C,C,-3.7991100262317516,D,D,85.17243880463565,141.4423119891518,-64.63419706768182,99.1771522611715,146.6616857443881,-105.3431138656209,1
Physical,Yes,Muslim,Other,B,-128.95261798394802,48.973190139776044,73.07681201060747,18.533910969190583,B,21.549697980327345,E,E,148.22596060154692,C,D,35.31738771531979,-139.94174716517662,81.29264962384343,-60.04264537452399,-92.49732899219293,-224.64872170440623,1
None,Yes,Jewish,Other,E,-17.841674837895923,181.5340444785667,214.53978487775296,-105.47046112212506,A,11.444483335899447,C,C,147.80180396285775,D,E,13.045094856957729,-89.66476244736138,-59.97478747809429,-28.431847296086453,-14.489896401889812,1.087218987953393,0
No,Non-Veteran,Other,Other,C,153.30061391065877,45.94905261947556,9.445459227969048,59.751595285945044,B,-25.112710890037555,C,A,-136.60434265624178,B,B,-197.0371120015639,-227.9578482090622,-120.80407697142621,-41.422919311112715,124.49857681925378,64.97828873980869,0
Yes,No,Other,Bisexual,B,7.537763454277234,-63.618824944271715,83.92001860874187,-130.7948725380106,A,-126.23149035673617,D,D,-81.49421612536702,C,E,-3.688332270065911,-21.238390402499135,31.854438057055628,85.80995244537118,-40.56973071828096,-76.15332465580444,1
Both,Non-Veteran,Christian,Heterosexual,D,38.740181564147676,14.741129105181672,-84.8541191603967,-97.89340672117228,A,48.88188209078204,C,B,48.77010733188258,B,C,172.30875625110144,-37.34359122567225,36.31430048999593,37.321946876090216,207.8285260945526,-180.91793442277353,0
No,No,None,Heterosexual,E,14.950485577775991,-0.8157261323887156,-51.342807728914444,121.51871394391327,D,56.68553969500682,B,A,-57.73352684855967,A,C,-61.07157140675792,94.97238350892697,57.4089125643368,-62.43039600256664,103.24844230829888,-162.45365902465326,1
Physical,Non-Veteran,Muslim,Other,D,181.25324628815628,-127.33218201639144,-55.68158083482923,18.365802853066196,A,36.0879189049781,E,E,7.385731942305641,A,E,175.46559127483806,48.83112315226448,116.7303862080826,59.72103948385398,-37.39692685008561,130.0178270354008,1
Mental,Non-Veteran,Other,Heterosexual,A,-22.285661916608053,26.44397778817149,-117.88835105100605,54.20277201468004,E,-83.95362419327891,C,E,30.90286024950664,D,D,39.294466475730985,74.96200200160439,-1.8432847190931207,51.05913389085567,-124.96482879752229,27.418524339246993,1
None,No,Other,Bisexual,B,-69.90619938321835,-53.03116737684247,-128.93084811908167,93.93754824511657,C,-21.83014584234261,D,C,67.1456481309082,A,C,-253.7795046429734,-78.49068249081502,119.90253624360867,26.528802704879983,-15.773120275577105,-32.23272673611245,1
Physical,Yes,None,Heterosexual,A,-104.88277763511343,-36.47635899183127,-17.04027530948395,165.88493068515692,E,-40.02302551224628,C,C,-139.89912877305613,D,B,185.7387646324712,99.04444132938889,24.17734746098944,-48.650662106936046,-52.104647204734775,-13.8854761313497,1
None,Yes,Other,Heterosexual,A,-171.02209336049776,99.30421478297175,-177.80982986890234,19.930839364290765,A,-35.360419401679316,C,B,-19.32123619081903,A,D,-46.19944881462752,-25.577435149287915,113.10882760126246,273.78837330489984,-55.4675187298426,-134.16210083028517,1
Physical,Yes,Other,Homosexual,B,151.1320017764117,-18.053319044591447,68.442483461664,-6.798463067350262,C,95.62224693492726,E,A,-143.90799424108906,B,A,24.882273807194224,164.62957577160665,-183.5409331217457,-19.40051640205183,67.59668662628582,97.29237271846523,0
None,Non-Veteran,Other,Other,D,-167.73575996477126,-160.23905297285367,-39.26465060169651,-118.55743049329996,C,31.077245585913776,D,B,217.71767552871844,E,D,-275.40383017406447,195.67481508287725,1.3843779343603158,135.36042437215812,5.346827648804252,33.74575158407444,1
Both,Yes,Christian,Homosexual,B,24.421196933393276,-21.78595283942315,16.589781619042604,79.11398293140122,D,-79.23426480692255,A,A,-135.70898356458895,B,B,-107.13718029976593,-71.19187546588302,-132.39201973705434,-1.9558539147596519,149.44163272275674,-61.495266237372036,0
Both,Yes,Hindu,Other,A,-82.10140213912601,21.943721514445684,131.82396083285232,6.187900976574092,B,183.0455660278245,E,B,91.05247203827355,A,A,260.22694770157074,14.725836647780358,48.26477907019286,9.696532674591966,-87.16167635236853,-136.63201749230794,0
Both,No,Jewish,Bisexual,C,-150.7296165688809,87.55845071831871,-48.48086940153784,-62.845160835337424,A,138.5461866500576,D,D,-18.232588430022997,B,C,41.65399614682292,97.16459991570966,85.63297672458854,-112.28963493227101,-130.9813334385827,-9.51498398481453,0
Physical,Non-Veteran,Buddhist,Other,E,-89.59249955341943,16.481292243196023,75.51812650404297,164.9838587064737,D,6.782576518079892,C,A,-180.06411249877544,D,B,58.999356093007464,134.21045212892432,-275.1548316068221,62.82899183999595,-96.30986067174454,-33.061282871713956,1
Mental,Yes,Muslim,Heterosexual,C,-34.32574852878763,-72.86857538222947,-84.94463906594905,-62.891219328444905,B,-1.3387628556037046,B,B,-25.448802970266748,B,B,40.58279776048046,-126.93800889269562,57.58296582293426,-63.110638169222156,175.73110537047265,74.94800483230904,0
Both,Veteran,Christian,Other,A,-71.05634192925395,52.46177365279133,-38.68713473697918,88.68873230147814,B,-3.9733839735545993,B,C,-3.227456612342631,C,A,59.034491865493656,64.17272423547583,83.43748737565923,-50.86418979501158,11.095938573055173,-40.16947701839725,1
None,Veteran,Hindu,Heterosexual,C,19.29649329592306,-8.643234059876415,-14.196095009894961,24.278070117860658,C,25.706843985765914,C,D,62.11028411134145,D,D,52.91315321966286,-210.8040083914067,-207.66510931343004,146.64349888367312,108.6869502011777,22.299002823476137,1
No,Yes,Buddhist,Heterosexual,D,-30.521808223994995,-50.871251646572716,-12.66624477545115,33.343737170222404,C,90.63193727952104,A,B,-72.3851596263776,D,C,-29.429063135461714,75.74563864770295,-87.08852166272537,-107.59142294631596,7.078247542033117,-62.36515960246914,1
None,Non-Veteran,Other,Homosexual,B,-37.59048011325196,-96.28451725219647,246.49145764253464,141.95818064566882,D,-96.1251649879263,B,A,-34.139196511095314,B,A,86.7531126425911,-95.87100426776325,77.55569835634518,50.0617659919283,-77.71252888458763,-113.34793771150602,1
Yes,Yes,Other,Heterosexual,B,-125.10193046884828,-35.01955172846636,-52.807543371936475,-9.010340184848577,C,51.94148141123974,E,A,26.357578860877467,C,D,-122.72148569044097,-13.103284887896663,123.40959050117604,-51.189572272777426,77.66159347689252,-180.48339334458637,0
Both,No,Buddhist,Homosexual,E,-2.9231546858414443,-21.342057278088348,19.707038186964724,-18.904202593075436,C,-72.09184796703197,A,B,85.85674923331021,A,B,-35.316489562601625,11.933382529557841,61.77395654547154,100.98116095041965,-57.20130853152254,192.83152608467907,1
Both,No,Jewish,Heterosexual,B,70.28793494550318,-58.279896363979354,-14.583722410856186,58.88629789964991,A,-21.317201919423542,B,C,156.62667175448513,C,D,31.63803641495118,-58.273511884641216,-40.924047223004614,120.97554710319591,-122.33366390974435,-93.46177642689956,0
None,No,Jewish,Heterosexual,D,88.00521770478913,-83.91160747376166,131.983608449378,-23.220916568706006,E,58.10545115429251,C,C,-210.0317123625401,A,A,-13.059716408239325,-63.73037649238018,183.60785079514636,-30.617143176417592,-207.1209374106846,127.91471096488831,1
Both,Yes,Other,Homosexual,B,-10.700197908473893,-7.157531131227639,29.912276668651895,-41.625399450650356,C,-115.9901263405835,C,C,-91.21335031375114,D,D,119.64964605273691,45.922571677667165,5.030152261810305,79.06912918156227,-92.58031723948099,-72.57783689840552,1
None,Yes,Jewish,Homosexual,C,-89.76504896855455,162.10050406868524,56.32044915429423,64.38595858032521,C,24.60712806374481,D,D,-80.59988833914359,B,E,117.0655714325935,-28.413606676308824,-67.50642337288865,-50.72683062650712,-61.73120910247493,129.45386717364016,1
Yes,No,Christian,Other,C,139.93957784995666,51.34595660196669,67.71750391971418,-36.85928243242053,A,48.00485286168721,C,E,38.95086883955648,B,A,-99.79045111434182,31.290654688127667,-13.344920735484928,-162.67106775122974,3.2259780955805195,26.155800124431455,0
Physical,Veteran,Jewish,Homosexual,A,-129.67075944780672,67.28496269463093,49.069960464544096,129.27900762760143,E,-56.232818886812794,B,A,106.30108564297065,C,B,112.77661429787887,-160.74326554217842,-38.595345893876036,14.78464288313996,-5.017668556782287,100.46619702927792,1
Physical,Non-Veteran,Hindu,Other,B,-77.87114606338804,47.58390697768986,-58.46639702875242,50.19506182171494,C,49.97505109670583,C,C,39.71316849256103,A,B,38.47576047415069,-42.26828673914627,-10.357045391663446,202.193171367926,-60.29146232598453,8.196779777361362,0
Physical,Non-Veteran,Muslim,Heterosexual,B,-167.16266173284257,-110.2880707305842,31.581586411628994,-6.373320718384336,C,95.28008581224852,A,B,170.29279201896168,B,B,-110.71127513992238,-78.54183919427105,155.9214195534915,153.89829770344588,12.402988554037215,-42.801984596054616,1
Yes,No,Christian,Other,D,195.22180092388663,-77.82833253389127,-67.925217156322,29.250713204447283,E,-55.156139571240715,D,A,15.182507367104147,B,E,14.663480801330184,-28.973998349048554,-215.77424444570735,196.20908680847097,-58.2659602467057,-98.28921949967238,1
Both,No,None,Bisexual,E,-67.67345074743689,149.9045201305687,182.24629338720558,-111.7227895066659,E,-145.1678567725196,A,D,32.00325924724585,E,E,140.36715314942813,39.32033201613784,-5.123094365817928,-53.64291362279465,-165.76377218326502,45.50223514960824,1
No,Veteran,None,Homosexual,A,1.1295376937607393,64.4081732370338,-27.986423504635322,-33.21524585242807,B,26.86350252313693,A,E,-33.9659047884196,D,A,99.51164550042242,82.73122734611692,78.75251022375551,-155.60218104854343,-43.39251081930629,101.88741545692368,1
Both,Veteran,Other,Heterosexual,D,-150.70553171125857,-95.66562918262373,-11.622584166075553,66.15753009472333,C,-142.9852196044964,D,C,135.7834155717619,A,D,29.499007710876445,-92.95471132242582,27.93937148675887,88.78133533460382,91.65667215177457,-95.19736870015197,1
Mental,Yes,Hindu,Heterosexual,C,-103.01015859639169,131.3181641238557,44.946884966549604,58.64987319270977,B,235.11762434162927,B,D,-151.36864768025984,D,C,-69.92244849779503,-15.215526757988119,9.734485352216755,-273.7444689218857,77.90038491033737,15.804524182074116,1
Both,Non-Veteran,Muslim,Other,A,-115.52287931998653,8.785333615339272,0.02185528117552797,80.4303979453044,B,-28.02581561941608,B,C,1.9637065635938267,E,C,-14.959392096131072,-115.53310019620224,18.79424143546078,-124.58753830154978,49.781742068003155,50.05077097305454,1
Mental,Non-Veteran,Jewish,Heterosexual,E,6.029365385080998,-68.36619354125637,0.2087632927075273,173.25978293097444,B,-42.452110175548185,A,B,103.46625719162368,A,C,44.30263173386286,12.955549966240012,29.098549823073622,75.64428543790554,-182.38023689901868,-150.84613604777607,0
Mental,No,Hindu,Homosexual,A,54.18361771839858,-139.2917317622328,136.91052557721824,183.78643207147329,E,-192.44940651378607,E,C,-70.00010303872068,A,D,-4.862091337862378,-68.15368402194726,135.89744539518898,-27.246966938516167,-40.530053719164435,-48.17923552162433,1
Both,No,Buddhist,Heterosexual,C,-35.81113711946097,131.37080196212636,-210.8215590871835,309.9236135643878,A,-130.81635519920715,B,E,97.23567130994091,E,A,104.4922860342729,-100.58885940609599,167.18863281179978,-65.95331074711447,-3.8097415668370833,-123.17308897468666,1
None,No,Muslim,Bisexual,B,-69.55116413918894,8.152848206649356,37.40478176736573,196.3378147204293,D,54.516022798318694,E,E,118.95648236391938,A,C,106.64629237558263,-0.28713278750602056,127.51343606327636,37.82898884210247,4.768785243794931,-31.191091608857054,0
None,Yes,Muslim,Bisexual,E,26.586158423744372,-67.124380861669,-41.963033085447464,-140.84104041956152,B,-118.17108149109445,A,D,-144.45980860482007,E,B,231.04379964587136,-138.5784280106771,85.85522571987585,57.87612082050815,-207.00658711621247,-11.221001368107569,0
Both,No,Hindu,Homosexual,C,-87.84417763403474,396.77066276011954,-22.99134276134252,-61.815222120691274,D,41.286397340318786,B,C,-84.41488529949346,B,D,-279.44950916390223,-105.83875670642222,113.75983540973431,-95.54463604544262,-146.3800883082797,37.24250170218566,0
Mental,Veteran,Muslim,Bisexual,E,-108.03835093751202,-177.99580562318607,28.368051364732615,90.24815399869101,B,-37.840348403721066,A,D,66.49452237616185,D,C,-79.86260604731717,-144.01730827706618,-151.78078565470415,5.4648271790843035,-86.74181812358366,-193.66854583098137,0
Both,Veteran,Jewish,Homosexual,C,-49.976814356872495,9.339587098881069,-66.07033891298596,42.88943747085009,B,-69.05046512853133,B,D,-3.3916240394661594,D,E,32.660919179313986,-94.84580742421002,12.107205794594572,-13.647374997621457,-23.059389022552235,-113.26131649290818,1
Yes,Yes,Jewish,Bisexual,E,32.90707112549096,-108.27782603967877,10.297788691743811,-58.94947404367915,D,-8.528790405908751,D,C,21.619233299431954,D,A,-80.48771831431253,5.610271916849284,10.446469658965867,-27.425592527489528,159.14594025732563,-145.52392008353743,1
Yes,Yes,None,Other,C,-177.68770569629052,70.86127964485817,3.6864764890477915,-80.88432559736385,B,-137.03158453257336,C,B,226.76331245853157,C,C,64.89883586562738,-18.297769559994475,-5.031038878907823,-25.370033886484144,23.146784055420028,57.31709229081176,0
Both,No,None,Homosexual,A,169.08198858734812,17.422897641069262,79.01088974384437,-86.70518911014571,E,78.55770895534499,E,E,-21.2457119480984,D,E,-189.8412468228404,-87.81644072529497,-42.862271605266464,-190.11958633670838,32.57333199890125,-86.46608863167985,1
None,Non-Veteran,Muslim,Other,B,-22.32027996004705,27.01351767471808,-94.00824185975742,30.256234642799807,A,291.55269768227015,E,E,156.88408820286415,B,B,-9.657757840887694,12.428496667316972,-23.059208096559875,-19.229693083256368,-148.33204191962446,-124.17765146124535,1
Yes,Yes,Jewish,Bisexual,B,-84.42687181242275,12.6571108739792,15.221983355895336,189.56134940741072,C,-69.68545967349905,E,C,-7.629307126702975,C,B,-74.50060057742942,23.12589662819337,-159.29776320095388,87.87646497907363,102.73727523539237,-54.0063353051251,1
Yes,Yes,Jewish,Homosexual,D,-67.5818022443982,-36.93307543211885,26.638609669953556,-158.23389895554504,D,-114.93465383976829,A,A,71.44074706315533,E,E,-32.67391989054633,30.153489798592325,-127.21227557069629,61.04265020852541,59.95655336711584,-32.5209419765067,0
None,Veteran,Hindu,Homosexual,A,96.71536547436162,77.2618751440562,71.99138352345166,161.4876638968904,D,-96.37005523290892,D,C,-61.33562295139276,C,B,4.837619057651257,174.36687670358202,19.86497093099039,-13.362727154054008,59.30626669563096,32.27471861597537,0
Physical,Veteran,Hindu,Bisexual,E,10.377316660010269,-0.5193033677807563,54.287143510742496,17.214217262587162,B,-212.10834011665307,E,E,-98.37850648257015,E,B,15.145794051694384,50.128678633732534,-96.54712758435909,-51.34505580249065,-111.61254955458193,-24.789006017046184,1
Both,No,Christian,Homosexual,D,142.11396572793257,54.14699021523215,1.8801378166939042,78.58348406591735,C,-49.39728151235135,B,D,-9.18471519689798,B,A,-73.1538835233298,-90.43338235567163,-15.376256359598525,-71.18410135432505,-91.58349017869993,32.38691491592878,1
Yes,No,Buddhist,Other,B,61.76324839403071,215.45920621866887,97.27658704269365,113.67104940686063,D,197.95012585719024,E,A,-92.98721046418179,A,B,-44.34981928994227,-90.06405127152483,177.9659625524833,68.98837048294962,-1.1456239676653088,286.60835944769127,1
Physical,Veteran,Other,Bisexual,D,-167.21546571257534,66.37682038195966,98.33648879120318,-102.69562914567216,E,-59.72644534649062,A,E,-114.88184713183239,B,C,63.670367730817375,-116.80933695706625,190.82669593628782,53.33097428849355,50.71450410320138,-132.5282771965292,1
Yes,Veteran,None,Homosexual,E,85.67125080154008,-39.369367353818845,2.1439424653459103,-28.42482932694091,B,2.05690609061946,C,D,-41.1655806518212,A,A,-18.99760886249467,26.180753673037305,-137.37811790539104,-83.34951166614658,-70.07379068615802,-17.95602295913182,1
Physical,Yes,None,Bisexual,D,30.579959019444658,-101.52580193134115,-48.50185419825313,152.99662129163673,A,-83.42991777196652,C,E,12.854059787647989,A,B,-77.3243706826307,-80.78546720812318,52.951093809452075,-26.060094560738968,-34.68215238581544,-93.19089777114283,1
