ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Asian,191.69145258789848,151.057948800047,-75.00665059830231,B,A,A,84.58408729954992,B,C,A,E,186.01624667382399,-35.834133164920786,18.59312295042669,1
Hispanic,-70.06339471935755,-43.41260558255545,-1.6547835022784367,A,A,C,66.30469058504066,A,C,A,A,64.2320373396726,53.97278481251349,86.7166879894394,1
Other,-45.087262041298864,-104.29437262605683,30.766206272107492,B,E,D,-8.973775149345526,A,B,C,C,83.01861773088281,175.44672866963532,-79.82013404987399,1
Other,45.92994683636397,41.39167341074349,98.37859891545594,B,E,B,151.2998500231469,C,C,C,B,81.1009545140662,131.79218197232237,-69.3873955562897,0
Hispanic,125.14183029948434,-138.11936203611134,-104.43842760390302,D,B,B,21.724588447959082,A,E,D,A,60.23833822118052,-3.7613342054387626,28.14066414930359,1
Black,59.46999228026525,-90.65788127145613,36.23530692736019,E,C,B,-251.6918631140932,C,E,C,B,-105.03448667634075,-199.998461058358,112.20076681723492,1
Asian,72.76547447205364,-40.62519087550667,-115.8600890775345,B,A,D,-54.21761121434302,A,E,B,D,72.06576215490944,-161.50871378921624,-82.84396863714332,0
Hispanic,-30.551666021236468,23.141727233060998,-156.10288553492697,D,D,B,-36.07665460566563,E,D,A,B,65.96024995712968,-81.04496169463512,50.852772215793166,0
Other,62.39863454895449,-88.57362888324069,36.448610153083735,D,E,E,-33.04777310926812,B,E,A,B,-135.72291200995426,294.0332561750443,-64.92631251196543,1
Black,-84.21378663670734,51.754341318706985,31.101703197689893,C,A,D,-32.889206879841524,D,A,B,D,-35.052123181170835,4.104575153890447,-248.89396383432825,1
Black,-36.02774949582794,-215.03108966273402,66.95521708794459,A,E,A,-121.00026112506666,B,A,B,E,47.207383328981386,329.3589475195194,79.10155309077322,1
Other,-73.83733855083136,0.49282473831914303,92.62305348374453,A,A,D,-27.11427593932812,B,B,E,B,-113.47632277921038,89.93308226629956,-118.39634596097372,1
Other,30.185620221777796,-53.71566018462764,81.33478429719722,C,C,D,75.90973772549975,D,C,B,C,182.18049031811654,18.049017751431933,20.02618374436008,0
Black,-43.229696422065416,-93.42089089611665,-66.69906879912412,C,D,D,124.233529846213,D,C,B,B,-123.07765947191005,-106.39740705571852,68.72518395124338,0
Asian,223.07984866937818,119.43838424216786,-48.76864281663424,C,C,B,79.82148354214742,C,B,A,C,94.36184446206477,43.81059237802896,99.50967536850432,1
White,-47.220600563525004,-26.12846923715197,159.37377029553946,E,D,E,278.70877867727455,D,A,A,C,97.75528696376495,-202.80272649351764,-17.307133804707927,0
African American,36.3475997834248,-78.22217390164053,-94.73754115006643,E,A,C,57.14708810983795,D,C,C,B,119.80211551377842,-44.35857698056311,102.39356932166848,0
Hispanic,249.57083991964225,-75.40132864208934,-31.8074512165689,C,C,E,39.70904517694074,B,A,A,A,-31.80068576883294,109.2176091573341,201.89729748130523,0
Hispanic,124.45727968098532,101.47955994132359,13.588129628488712,C,A,E,117.06465118731289,A,D,C,C,119.49270439655659,-72.87830438415737,62.58023497955519,0
Asian,147.1868267033602,-60.75434605957649,-107.62095520100605,B,A,C,20.686926579533925,A,D,E,D,-224.8449123832885,-26.16853216163277,-75.98502029899923,0
Hispanic,30.248944653192062,57.144906599980985,141.75567553400188,D,B,D,-104.58168747862717,C,E,B,A,-103.22603762691574,164.28595248277412,201.6776935639474,1
White,-64.69133008058219,131.3820395216481,24.173451003493266,B,D,E,162.58485717007815,A,B,A,B,-10.373402080760076,-96.42794261353475,-121.67939130562482,0
Black,79.01634862754221,75.4838442484066,63.78083334588822,C,C,B,108.19716200523644,E,A,D,B,-80.16003150545993,-2.7216631884985536,33.50810166847481,1
Black,-174.83535546331788,107.75189568189809,-108.4896377348836,E,D,B,-83.10224946048325,C,A,A,C,76.43454411747067,85.5140582838991,-21.13180201535478,0
Black,-34.340607306691226,-24.63113360404998,91.61166405179378,C,B,A,143.0635448318391,C,D,C,A,-243.0157308216053,-82.88985208196003,-108.26807905830478,1
Asian,-70.42072911646363,-47.332049914676276,88.81352152090992,D,D,D,70.46666973381093,C,D,E,E,-36.39917499077194,-3.0913731760089633,82.71027753802004,0
Other,86.29098245739425,124.15271190239288,-154.61502335267778,A,B,B,-143.9457329778343,C,D,D,A,-29.045441627250835,-34.04985206299714,114.92025873197747,0
African American,86.35227118898364,-34.26032707103752,-25.1729793694014,E,E,D,-132.58614999657047,D,B,C,C,-98.61438821750981,7.6926597530548895,-194.5643743156938,1
Asian,174.8547457336087,23.05752655849874,-36.36672274238942,D,E,D,-101.68779067281571,C,B,C,A,-42.05494971054763,1.7791454456705977,4.054323930417887,1
White,81.90495590577443,-2.442084197434154,114.59750448129525,B,E,C,-101.69857172838948,A,E,D,A,-22.867969705641805,-36.6537163213738,9.263786561053214,0
Asian,91.52607512325548,-12.610820523038822,-61.25929688840544,E,B,E,-129.40657171954132,C,A,C,B,26.032810335213895,90.21595702323725,-23.34548681629772,1
Other,-63.411243927878246,31.34000492888563,-99.48198165980106,C,C,E,-5.445812886721269,B,B,C,A,-39.96274013856387,92.1867775088941,-133.9101234958377,1
Other,-16.545133441446605,81.36036673723547,50.372422985351804,B,E,E,124.56084603275448,D,B,D,E,-28.806811052160835,0.16893710369658407,-7.5854375343207066,1
Hispanic,-25.03231414546273,-156.11584341476168,-22.852871161489567,B,A,D,88.37089184408609,C,D,E,C,24.10823341285158,-34.02191012735752,-143.34498575936377,1
Asian,69.2310499189619,182.48420032250942,-18.504079876443697,D,A,D,-34.51099292144765,A,E,D,B,-4.078511950118374,19.378745917078906,-94.97566475987519,1
Black,32.65839139810745,39.88725666615063,34.517021346514525,A,E,C,-45.13198627451292,C,B,B,D,-29.645552086077153,-20.589904019960052,62.83134196485495,0
Other,15.158613520921104,13.490098613393094,-125.02934793609157,D,B,A,-32.97851753464357,C,B,D,D,-133.22083359718252,-59.96498327933505,280.5045032834958,0
Black,66.67277803023026,83.06630821561986,-137.27779765931137,E,C,B,-60.09075784219746,E,C,C,B,-9.603111569113558,-54.04090380171559,51.32509934887884,0
Other,64.88859061815046,236.91215342992206,-78.39192480312485,A,C,C,142.4691260864155,D,C,E,B,-267.407581677367,-150.11084708467757,-50.93423325946227,0
Hispanic,50.67798081424024,41.13605512981911,105.08210090497876,D,E,B,29.101885833251423,C,C,E,A,29.05781822549578,-172.37579439614302,-24.742883346745852,0
Asian,-117.62843946170403,-85.40846073478717,-41.40180446993863,C,B,D,77.52886263780458,C,A,D,C,-27.743529051076436,-59.75208826655629,-113.34548617940101,1
Other,185.96806102771507,40.290835046841266,-56.23173274830434,B,A,E,15.62431958551745,D,C,A,A,138.9573723920375,8.789837452939201,-118.0982056393299,1
Hispanic,-2.2138397473613596,13.605699891250566,19.109514789953515,C,D,C,195.75131124411726,E,A,E,D,42.43527820910745,10.000959584773485,84.45518945871214,1
Other,84.52843572671351,45.23356490052608,123.27684139044015,C,E,C,81.89745902244407,D,D,C,A,-56.2721141976879,-144.60433954598162,-40.65387625284535,1
Other,-43.95940860259958,65.13163627387827,173.73116440331873,E,B,B,110.69169954871091,B,E,B,C,4.970346191509132,-152.2915036045551,-25.376008316310962,1
African American,-115.69504159442067,-206.47676480405312,-16.64051992002624,A,C,D,20.06531539648565,E,E,A,A,-5.115800960990786,103.20580925940683,-135.91344773694254,0
Asian,20.087505620227837,30.95746230334483,74.89328868264634,D,B,D,171.89034010027925,C,C,A,E,52.14097026355006,-55.28521636553582,53.98155774454851,1
Hispanic,-98.05703835943869,73.80285333251578,-5.733720680769667,C,D,B,-6.951169873182425,C,C,B,D,208.66240598437838,35.18762435347558,106.03677465713788,1
Hispanic,-74.15695809798287,-40.21766048238606,144.2263100384119,B,A,C,154.47320534500858,C,B,C,E,-20.214723009718394,31.466941349312755,24.792150141705292,0
White,-106.73493953769501,58.086369616591185,14.47160714109853,A,D,A,24.457507396762082,D,C,D,D,52.424497489359446,-24.917680634121293,77.60230527769151,1
African American,27.11536290143359,47.997726908934816,24.900002479411654,A,C,C,-104.60388857343143,E,C,A,C,25.3730674328288,28.158891799841317,53.68980647328653,0
African American,121.31723111977027,187.53396595992214,-21.92386533667254,C,C,E,106.96020072581523,A,A,D,C,208.87807673565408,107.39871817768312,17.873074257953824,1
African American,139.53713969959747,-4.592486809317468,132.0149196632679,C,E,D,-26.861588434821073,A,C,A,A,56.27919782849594,-144.3565410387479,-63.9372455239791,0
White,66.15260801546448,123.03302737993064,118.49245380179102,A,A,E,-54.986908329064086,B,C,A,E,73.74637831164465,-52.68300006583332,12.028958521347288,0
White,-3.645346011741234,-65.7962429420077,-79.24432760542479,E,C,E,25.631459022727242,A,D,A,A,-41.808674165786,126.94452190169989,-121.7132413529099,1
Black,-59.16452803676319,-166.61035162730548,1.2373983665020771,C,E,C,-90.04524019735392,A,E,E,C,0.4370210308358921,176.72522192706782,202.34377775159712,1
African American,248.80788667731727,97.01922202318516,97.9659162578468,C,C,A,174.09964444208782,D,D,A,D,26.495843551950703,-36.3341805208236,-8.783064909555042,1
African American,-86.13500035575802,-47.8997726809229,-41.87680087213496,B,C,D,-204.04834403190293,E,D,D,A,44.50433026426742,-25.68189499502352,-97.74101009831764,1
Other,-57.23109668646041,-154.7126432602243,-46.566118944934104,B,D,C,19.8370034595814,C,A,D,B,53.636712672676026,113.82233987811703,98.05560903279682,0
Hispanic,-18.95942213926168,7.027385718402527,67.92677212313546,B,A,B,64.54263395031334,E,A,C,A,-80.61870239884949,161.84705702115082,102.33387796734321,1
White,-66.6842803916615,-93.82195506827983,-41.30915022051232,B,E,B,19.843213890293484,A,D,A,E,50.787652442527595,80.30410401788794,-79.19992822656941,0
Hispanic,-68.17827683640041,59.33796174178803,-110.8281576783003,C,D,C,328.9013441420794,B,A,A,A,-219.44053353346567,-57.9138797741835,59.187143310792464,1
Black,-161.07851181321726,-71.99465781713141,70.14883510465073,A,A,D,-24.89402860031076,A,C,C,B,-170.642059396288,21.023472529461053,-17.757868419336038,0
Other,16.007309528716167,-106.03477255907532,-20.811381941634288,B,D,C,22.043602301613248,E,E,E,B,16.410002993252363,-11.855966496912133,-36.54926373563116,0
White,58.99739072613848,-150.19409938707432,62.47798747434521,D,C,A,-3.481021347464041,C,B,A,B,-159.69934913130334,-55.64738930190525,-60.12186070146881,1
Hispanic,-208.35437359987355,228.69175116860993,-191.4698795427054,B,E,E,-177.98044331138715,D,C,D,C,45.458810465580584,93.67592956331478,178.77231827564339,0
Asian,237.90186016301456,-95.0973698099487,-155.698016379283,D,E,B,53.177635991474816,B,E,D,E,56.93828895731669,-87.64036183721697,-200.2163747627363,1
Asian,-147.06790917177307,-84.51340772812775,-179.312390580916,D,E,A,110.41899242822586,B,E,E,E,116.56170825607131,54.05699056224273,-45.42299032375325,0
African American,127.26256160177509,68.14409744677864,65.32720762492986,A,B,C,162.15747574611805,B,A,D,E,16.675565706104795,-52.0251426772113,5.370444834038702,1
Other,22.94109195835646,-59.74225047243016,-17.991660848811193,E,B,C,-148.22148073464075,D,E,E,D,-106.98245550209442,126.75832682869714,-181.39525103312795,0
Hispanic,10.79803186254635,35.83908343957006,47.119997587584145,E,A,E,-133.32183812001657,A,A,B,B,30.192037087996475,-4.490109108971332,82.12972076927836,1
Asian,6.655751434410073,84.59903319874537,112.75129197237379,A,D,D,184.97167191530096,E,A,C,E,-48.71634275895361,-16.881157893198843,310.9917503809655,1
Black,7.997639796424984,-38.553385132982825,157.43958260342703,E,A,D,47.88198939444241,B,E,C,C,-20.92234380223101,46.41159525095816,-16.37378210969792,1
Other,-87.32827966668872,-21.83942182654625,-206.629662760272,D,C,A,37.89158866268121,E,C,D,A,258.3710085679278,60.74001780650769,-18.99461810942807,0
Asian,-126.93680683427921,20.00484218148382,-42.51537441294499,C,B,E,41.75216595071129,B,D,D,B,-0.5121136918587877,56.29318310650297,48.058178357067,1
African American,-102.78680475922441,-104.73699282151276,5.293030083537984,B,C,A,10.646890875371291,E,D,B,E,-153.52878196025068,12.037816075837014,55.986793293904924,1
African American,146.0385718010392,-195.08150578305305,63.873045338972425,C,A,C,11.966394509110387,B,D,C,E,-49.240723525157854,-70.01419274399868,16.38215153861905,0
Black,-113.42575906002412,143.08948029906364,-108.4343340704765,E,B,A,-136.80048273373546,C,E,E,A,140.71674010295573,-99.27232975937737,-9.175612265777977,1
Black,23.611090289756635,49.47781881375956,53.20592887770515,A,C,E,126.59104320550946,C,A,B,B,-188.84976507907925,-234.82879995209694,124.03257529570166,0
Hispanic,43.133610962153206,83.63942285635024,-59.71120819843375,E,A,B,-220.52233529489786,B,B,B,B,34.96403325033179,-46.3065305650878,260.8935280653161,1
Hispanic,30.575237057037945,70.61636101604219,-104.02643766460838,E,B,A,-105.8343960858743,C,D,A,E,-133.914538494579,23.088758023070945,162.64145302002584,0
Asian,136.85660335104407,10.605739883291358,-68.515888005977,A,C,D,143.15350715912015,A,E,A,C,-134.5568294932804,94.01925192577141,6.1484406187070375,1
Asian,-66.80034957720596,78.64769922342113,61.18958963362733,E,D,C,-4.156823149577247,D,A,A,C,-38.566237343816375,59.391183296052155,-67.31950027641072,1
Asian,-146.04784553621147,42.91474695167541,213.2403770618852,B,B,B,-92.56615084534707,C,B,C,C,-24.14509390570532,-78.83530944977863,36.46456508626149,1
Other,-48.45079493461036,-102.72888884764222,-92.87790047813598,A,A,D,88.00730529215461,A,A,E,A,24.426160466832282,-119.88397749219688,177.58985752600515,0
Hispanic,-52.07036927718741,8.672643206002293,-88.17721698772665,D,A,D,20.102140569640955,E,B,B,C,85.56731146168978,-164.46018531246932,54.41681665829768,0
Black,-2.290568335561705,-159.61673065795515,-59.92099400367783,C,C,A,90.20475399589081,E,A,A,E,145.05128210893022,-28.8007395822661,-76.72965376180123,1
Hispanic,-4.153490112407393,-26.74624553546919,-36.09110652324696,B,E,A,-61.82725587535346,D,C,C,E,72.16038137081074,206.71072570956244,102.51395705599711,1
Hispanic,51.786714997888474,-60.028207670361766,-26.702483082963813,E,A,A,-111.40030636160884,A,E,C,C,-38.07768020371477,-327.7399740945158,11.789957581728132,0
Other,241.78409391068544,14.431527591983285,-5.117303817631172,A,D,E,-10.514774092278094,D,D,A,C,192.9629296767332,194.53581459167694,-28.69480435394207,0
Other,-72.4224435256964,119.02671672593111,196.54029998617057,A,B,C,25.850851514517203,C,B,B,C,-62.69684061436311,-12.177230012516034,1.5537454502556274,0
Asian,40.62282669820088,105.92859350360733,76.3092438942318,E,A,E,55.13159405957159,B,D,D,E,68.74762009916043,-16.71220072403094,200.03316196206012,1
White,70.04316980289815,-7.649880822018318,74.00420999178608,B,B,C,106.83433458961585,E,C,E,A,-201.02696130199703,128.2809632827901,-56.96018937496565,1
Asian,-125.371612289919,36.122465807202694,-0.9900624633317254,B,C,E,-83.10474236992222,E,C,E,C,-32.18767617542165,36.7697505427412,54.45128440196222,0
Other,174.59320286456037,-2.7930037992691745,-4.787291220139444,E,C,C,33.419323369578265,C,C,A,D,-8.142315283871802,116.56996685398092,201.86945692131863,1
Asian,-179.93179076404405,-158.44068465608117,-68.90571953170382,D,B,B,110.53464862328927,B,A,E,A,129.7453896886033,17.47104114049266,76.3232363430105,0
African American,88.68976996086776,-4.660690030289237,123.94839994034585,E,B,D,-13.750478548476822,A,E,A,A,17.496455692280946,-72.90562995740088,-97.33739642904854,0
Black,-19.643955181582456,127.52618573255516,-49.81482537450649,E,B,C,12.047535147985254,B,D,A,B,81.73151760448528,-129.33646159633065,-24.902594917659513,0
African American,72.7258390028922,-42.92770458032963,-154.84123216720306,E,D,C,16.356211570305803,D,D,D,C,30.75410434521425,173.78211891543506,-65.92501922365281,1
Hispanic,-91.27082986359983,-101.8077667164977,-67.79634085336366,E,C,B,-18.47777492822027,D,B,C,A,-61.390189827602924,-182.11925112477928,-35.0455265868513,1
African American,-14.585690831305426,69.13451725276954,43.805399815323085,D,E,C,38.135664036090034,D,E,D,D,94.52600936793743,-259.7729238607926,-29.920388874631204,0
White,-30.32106365528674,40.32791767061627,-266.61912315481436,A,B,D,-19.08299473916375,C,B,D,A,-222.00859022826666,107.09400183433225,-49.76999815459127,0
Hispanic,127.35617840387401,-161.8131699782597,-115.14239793916954,E,B,D,-118.86403730961794,B,D,E,D,-129.4064691184481,-133.09087982324965,105.12713687965416,1
African American,-104.33012423863705,135.82894510493415,-19.430582934955634,A,A,E,13.248743029892232,D,A,D,E,-7.074833734353849,-78.3550813041029,102.8583334610049,1
White,-95.43488265782479,-64.06756566139327,59.41364267116366,D,B,B,91.48753787031289,E,D,B,D,-44.368878136109466,78.5329016416026,95.84689027985917,1
African American,116.69054141811208,28.958435807278548,-50.301711071146,B,D,C,-9.802360573779188,D,D,B,D,134.3854865421274,-54.82628077926255,-53.195887529850324,0
African American,13.373392390083824,89.06932121294898,-8.422286292470542,A,A,C,6.359970038015825,D,C,E,A,-21.226220649253218,-29.06164911513212,101.03358190351503,1
African American,97.93194509274605,60.64081207044322,-279.05139769500886,C,B,E,-219.19685510517021,B,E,B,D,87.79837796719293,-60.8058497263324,-44.66533571895844,0
White,-39.19675965687509,-6.6512740379368855,14.993819245348883,A,E,B,115.93418933582007,B,E,E,E,-78.1301467693276,101.25758915244194,178.3329819700445,0
Hispanic,122.04387333005593,23.186111910778877,49.08177311847446,D,C,B,-59.78883260499228,D,C,B,E,47.03907120228799,-69.27291775898226,-5.960584440373717,1
White,-65.28070718174705,-69.26132556590457,244.33883151358123,E,D,D,-96.12255556533813,D,B,B,D,80.16314171625523,51.211848512383625,-0.08278850613215578,0
White,97.64790033331988,-173.65509478310312,-79.2941108377946,B,C,E,159.91346167459645,D,C,D,A,129.79120078480182,-7.303341667540046,109.41981323665821,0
