age_range,handicap,Nationality,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
65+,None,Other,Divorced,-99.32128908789223,-7.107769029852315,29.678292032772312,-104.35604032401574,C,A,-7.722409709540496,D,B,18.77426064496735,-141.43990658754473,-63.10099849247941,D,D,E,54.763961359602085,1
36-50,Both,Germany,Widowed,171.5827559602031,120.461640389759,-100.79457447176648,39.52395559482241,C,A,74.73769975231558,D,E,102.27678262674016,58.21498198785162,66.77093175969019,B,C,C,-174.7666342154006,0
36-50,No,Brazil,Widowed,-117.60972105777749,-170.68198958335518,50.89081948395556,24.57969579563902,A,D,13.701387565057125,E,C,29.53728499349072,-15.72948935424256,-171.99788981612843,E,C,C,-72.22353688430908,0
18-25,Mental,China,Married,149.21690916187978,-98.05519209935422,48.45102651242652,155.432868871528,C,A,3.7921616783425214,A,D,-18.341079173189932,-16.66748526427758,43.26844212239745,A,C,E,92.65666443298825,1
65+,Physical,Brazil,Single,158.0062184337319,5.454977370759854,-123.14917957605087,-4.420148881405383,D,C,132.78760796049434,D,D,23.402994797861474,-27.771640717559816,-64.61225341325164,B,C,C,80.15560583805595,0
36-50,Mental,Brazil,Widowed,-1.8310449995827014,135.3703776042456,135.34911122427934,-160.00014663251775,C,C,81.91751414892258,E,B,-4.728816166525411,-19.389558166345925,-40.628725537417715,A,E,A,-72.60229924010336,0
18-25,None,Mexico,Widowed,-121.79424835130635,-16.721434879533454,55.57680209813085,-103.13055914883853,A,B,64.28815222674496,C,D,26.77784617778051,40.05355573819126,32.175487673897216,A,A,B,-109.99418751196303,0
36-50,Mental,US,Single,55.52548744267048,28.379756908129323,40.991432913461495,-15.143301646452093,C,A,-11.892734383116048,E,B,68.89817540704618,113.84366822073994,49.62794314720236,B,A,D,1.3564411240591945,0
36-50,None,India,Widowed,-103.9127403869792,76.7687129531604,3.677992408176552,-69.7136681363889,E,D,171.23245979386857,C,C,-57.43098153619648,27.81052478497254,172.57387644422658,B,D,D,-62.95331791251556,0
18-25,Both,Other,Widowed,4.011789130971675,97.15527936942118,63.085851541569106,2.9519913420043777,D,E,-115.95776234089126,E,E,-42.01772768801257,53.084174466320796,67.16839103875289,C,E,E,-118.26171369136458,0
18-25,Both,Germany,Divorced,-35.23885827196687,61.743586297911094,-182.8965394321,-16.596492115091223,A,C,162.042445471993,D,C,83.33821200745788,116.29170414945528,48.163371481518205,C,B,A,-12.345625405720531,0
36-50,Physical,UK,Married,-10.361635742486092,-94.70437697092319,-20.206565953334994,-52.5104158313763,A,D,-94.61858325759886,D,C,0.10700561493422231,24.851689163987214,-56.59344073446152,C,D,E,29.48815192107007,1
18-25,Yes,UK,Married,111.98563020924048,191.43256098567764,12.750957884850699,-103.13310557795548,D,E,-181.18369639164592,E,C,4.537147380552616,-134.27899038811395,-19.65498874442221,A,C,D,137.57897063855157,0
51-65,Both,US,Divorced,-63.45439539965684,-41.81693422207333,248.65597401453846,-82.51552220352279,D,C,88.67383166197294,D,E,-14.649599829408476,162.38320556291933,48.96233040424028,B,B,C,117.4931406828041,0
51-65,Physical,Mexico,Married,-22.43359507630976,-1.937553783919108,31.702149229521826,48.03726198599769,D,C,-6.875834155845009,E,A,109.27894880770346,115.87895958135894,80.5836432589929,D,B,E,-101.77367490783544,0
26-35,Physical,Brazil,Widowed,67.006389682731,15.702881244857695,-44.826479323893764,95.56876300649876,E,C,52.42468370440928,D,D,63.05022447951805,4.0921488155979215,63.849332162439666,C,B,D,124.99631339178717,0
36-50,Yes,Other,Widowed,57.84683879708638,54.77630168862224,-29.756206508566642,-56.53833765662137,C,D,-79.67755595450197,B,D,99.26017277325184,-71.3268627108122,20.08987282349266,B,C,E,-114.01601690062321,1
18-25,None,UK,Divorced,-154.89154676299478,56.618048763531334,-45.63097326994027,15.271205639263668,A,B,26.552080102500643,E,D,-37.710419552245334,-13.022374939287312,-160.08001419533971,A,E,A,-129.8981842486215,1
26-35,Both,India,Widowed,47.19775396167243,125.48057174649736,66.94931438856098,-114.19620821749908,A,C,-12.55990941753495,D,A,-80.18683838254837,63.525020198000824,130.1823635588119,E,E,C,66.91179248527486,0
65+,Both,China,Married,-112.38650150263754,-85.10756968862287,-47.28732664887182,34.56433656752981,D,D,-6.652428917130355,E,C,-88.83184024602093,13.6830130509927,-75.38921033879869,E,C,E,-54.98382373982152,0
26-35,Mental,US,Widowed,-167.35453496418225,-171.84571506248932,21.822202181346714,159.0563803466608,B,D,-118.70026132171394,B,D,-26.515327921385644,1.7005426717013963,124.11896610594601,B,B,D,-113.51524524847805,0
51-65,Physical,Germany,Widowed,-67.32565217261882,55.39380617976038,1.948182387127214,39.95543215569592,D,C,49.39580602587974,A,E,6.736678104889933,-114.17374916912686,-86.83302761186064,D,A,C,-91.26439973166288,0
18-25,Mental,Other,Married,-14.758375892091477,-89.98992159308052,20.930989620652085,-4.658150880160602,E,D,133.4093811864924,B,A,190.17219386584253,6.3535986801629445,120.64106813731587,A,C,B,-83.82877706027477,1
18-25,None,Germany,Widowed,-95.50560818306731,91.70400656066917,106.07022223972574,45.09677534921391,B,E,18.501241281174227,B,C,-57.817639379123776,-34.401395370837484,-113.29406189625016,D,B,B,95.43837386808677,0
51-65,None,Mexico,Single,135.86915104594246,-53.68097907719177,11.50520155240619,-53.77848076047691,E,D,8.62654124475397,D,E,-1.8001841914378356,15.387040101197968,-89.18685273525438,A,E,D,50.66411129922622,1
36-50,No,India,Married,-227.51946351888904,-45.56700574521524,-213.60241611265803,11.60335033480544,B,D,-47.139624743203456,C,E,-64.53156939818203,83.80259973811371,142.7758155208686,A,A,C,-69.01130565740499,0
51-65,Mental,Mexico,Widowed,-5.056338100460988,-173.106714837362,144.6337592212064,69.941073909288,B,D,74.77964250461318,A,A,-9.76809540350287,5.852360707936248,-11.207809960113087,C,E,E,40.03097751659146,0
26-35,Mental,Other,Single,74.9888144241088,61.666469874536986,-74.88821748856907,-114.97686265092982,B,A,111.59068043139466,C,C,-100.81956063760506,67.32155199109312,120.42111315569836,D,A,A,-21.017350470965958,0
51-65,Yes,India,Married,160.16251883748507,79.94742704247362,138.17851372565616,151.1734134892258,C,B,44.92389454793608,D,E,184.32599217862708,25.5304424475404,-43.748983981045015,A,B,C,-123.04541018630309,0
36-50,Both,Other,Widowed,91.41491300371524,85.25257265754568,-24.21441130013183,5.938474956104462,E,B,-75.54098097553775,A,E,65.09074273283403,7.5252204465600565,-119.64820008911703,C,D,B,-50.02249053820893,0
51-65,None,Mexico,Married,40.647196253193954,24.607762992703453,129.53662956406018,49.37066834228509,A,B,-141.61637140626212,E,C,17.278889510489513,-1.7274108113417181,-85.67618470576028,A,E,D,39.03768358460349,1
18-25,Yes,Germany,Married,-11.210263458440977,-46.8779089464431,95.58753705895808,106.68662837453414,D,B,29.284422373843377,A,E,-16.96343153332369,-62.817115601721305,206.37611636055308,E,C,E,-158.36426404710375,0
18-25,Physical,India,Single,106.9794989779115,1.3270875230115404,-60.1873523368443,90.2142378105438,B,D,37.00696469865855,D,D,-75.69008816572567,-90.90748136003315,57.95116177891987,A,B,E,-48.93768579656449,1
65+,Yes,US,Married,-69.7951214542645,155.8867531721779,-132.53255420637876,4.459421771944556,E,C,-162.40794360180846,E,C,-44.97821372266514,-8.354003142368075,112.09266335052455,A,B,E,51.9635115952367,0
18-25,Yes,Other,Single,89.82899133952337,-131.4602882884646,40.16691743098882,52.334810331261004,B,B,-54.54961425377858,B,B,183.80001301104275,79.55431390102096,65.89931744029414,B,E,C,148.47523922868905,1
18-25,Both,India,Divorced,95.75530881950772,-2.178425310701136,78.75459430174885,268.2094169384065,A,C,-217.40037350052265,E,B,-264.751535629595,255.01777289988007,276.0780664382118,A,E,D,28.403519789667907,1
18-25,Physical,China,Married,-4.5141721247498605,60.200300648471874,37.26142099557925,28.862521525194573,A,E,7.555487237363969,D,A,-48.13570549415491,-40.62567358678233,47.98453386709936,B,D,E,71.82117850385606,0
18-25,Both,India,Widowed,-18.21525685992147,-93.90480772241135,71.44499536924403,-52.77111153725977,B,B,31.56053616986403,C,C,-203.58625270053756,101.08810756503416,1.3074123656003178,B,B,D,-62.946018007077974,0
26-35,Physical,Brazil,Widowed,-25.593711054720323,-43.1524235938231,30.423655764268176,-100.41682893593493,A,C,-7.848455936989315,E,A,66.45599731118288,84.37595699552436,88.46569363261675,B,B,C,73.09963414389838,0
65+,Physical,China,Divorced,40.08792778024923,130.343159064999,50.688651611441806,-21.31190629402754,C,B,30.61702692824193,B,C,-36.224059724791,77.49139357917304,2.2466288484755728,C,C,A,109.48195313337888,0
51-65,Mental,China,Widowed,33.92779201778872,-7.160207534516118,20.37938499686557,89.883769874362,E,C,196.96433331873195,B,E,96.86510557942569,-99.63644922384734,117.15398875312977,E,B,A,61.24440572075556,1
65+,Yes,Other,Single,-60.83971770762826,28.359478548186413,136.4299290536315,-48.09830208037006,C,E,-292.9871638392428,C,D,-137.67363271808398,-1.7264023581161283,-27.509274483204997,E,A,A,109.65334956211849,1
18-25,Both,Germany,Married,-25.08812703515677,-14.05424517960507,11.209281096318396,92.93837915658631,A,C,-117.82444316545053,D,E,179.93162093984236,75.04620088247025,87.90551719077007,D,A,A,-33.062297578705824,1
51-65,None,UK,Married,-99.43164140058387,37.120946618027375,49.74001936385557,-69.43258286285293,A,D,165.75245436171724,B,B,51.55622341222119,221.79606341468303,54.735274133568815,C,E,B,-75.29631290063415,1
36-50,Physical,Mexico,Single,-11.928853316357584,-116.89820502085992,-202.11839331809736,194.02774211080464,A,B,-39.11862537525293,C,B,-37.44403274396352,53.48950161485316,-14.03290568924985,E,B,E,-101.6678259258732,0
18-25,No,Mexico,Widowed,-29.956475621392848,-69.76739293609435,106.44959644156444,-87.73537297338446,D,D,13.261466793300603,B,C,-157.46108404936427,-18.922056077366083,-1.369052746869,E,E,A,15.906109527385318,0
26-35,None,Mexico,Widowed,62.35847103422129,-259.95161536831455,23.58964253669143,2.8345270536983,D,E,-53.279308394210766,D,B,28.028252641102576,-26.013441956246414,-21.72227141049302,D,B,E,-0.29752338069082773,0
18-25,Both,Germany,Single,65.93738408651159,87.04731343494066,-25.95178405970359,-12.895919644429393,E,E,43.85536521370288,A,C,24.40807346526412,-49.46621466401138,58.29609258698768,D,E,A,43.72983474628781,0
18-25,No,India,Widowed,46.21043029231688,-49.552660627244585,-86.12362774273399,67.8146378723743,D,B,0.01728937207324969,B,D,-58.79335253612108,-74.1121459588163,-7.7076044264048305,B,E,B,29.019167189216937,0
26-35,Physical,Mexico,Married,-204.2068268355669,-53.750147708746866,7.044160854750434,84.51080878481483,D,D,137.0953698409201,E,E,21.31280462991365,79.77838100258005,-22.675357124449082,D,B,B,-133.38548937975156,1
26-35,Both,India,Widowed,34.86369005560508,54.76041907388635,46.44477989436398,-91.63554734969945,E,A,25.47668987619843,A,C,-5.051754507590116,-92.04774742085155,-44.75903121889662,D,A,A,-21.092219776891582,0
18-25,No,India,Single,37.96716585057344,-46.742206337846305,-74.64591887654322,-41.423853432543254,A,A,31.03277669337805,C,E,97.62790803319655,107.07426385190016,-66.70946212115444,A,E,E,-68.15429483824306,1
51-65,Yes,US,Married,14.495587128310476,168.1483672894454,84.22009094292345,-94.71032254460751,D,D,-89.80109989955304,D,B,118.34681722475227,6.0567547530549275,101.71430253215928,E,B,A,66.38063602710595,0
18-25,Yes,UK,Widowed,28.61816673745795,-111.77315587119523,4.454326762775948,-40.27563559968918,A,E,-122.43082748752,E,C,-54.96879035131249,57.552328274098016,-39.27761585227224,C,D,E,15.885727623737697,0
36-50,Both,China,Single,-117.75171247260907,-93.34659679693021,-188.78804522242814,-60.23987353394305,E,A,-181.47732981744605,D,B,102.18376507443926,145.72545942600138,-37.914460395220246,E,D,B,-13.779152131877668,0
51-65,Both,US,Single,-115.84463242101086,-7.710096702055165,-218.51735193389567,-39.57737145013584,A,B,-52.54950164253983,A,A,-158.33266417816907,152.6239842443814,84.0764896557372,D,E,C,150.16802185611823,1
36-50,Yes,Germany,Married,32.093430161227396,-8.743324011444878,115.24669841637865,-32.20087149794267,D,C,-120.43528069182825,C,A,-114.22114024043238,18.228326329508064,108.69180159023573,A,A,D,-45.82378206722554,1
36-50,Physical,Germany,Widowed,-55.98037411502378,25.55299813330497,-39.671093902984,-102.06843411447662,A,A,40.51121619395563,E,A,-35.35215954802232,-27.69819537654559,139.33821510121786,D,B,C,-144.91962228080973,0
65+,None,Mexico,Divorced,-45.04903767978104,-68.53280772469348,-2.1711947027624134,64.7738917267444,B,B,-36.805536736706536,D,A,-129.4124336978033,5.229184615667939,-1.115583292642851,A,D,C,-95.45982848029155,0
65+,Mental,Other,Divorced,-141.5766162920908,50.45727876437039,-1.163843642908724,124.84137568825172,E,D,9.77558441791987,A,B,-89.61009143246106,-3.3023156798989253,128.7321448476451,D,E,B,141.80972609474236,1
51-65,Both,Brazil,Single,83.11842372601086,-22.36135662179733,-41.17685816701668,-168.43849599911184,B,B,-95.74621202220865,B,C,-11.376905251261359,5.959380325341869,-51.83335228704168,B,B,B,152.01041844597444,0
26-35,Yes,US,Married,14.795815718235774,-172.8992120424291,43.59463974461828,-19.191284841942508,D,B,-175.380873973628,C,E,2.713121435080307,96.27544378044492,-61.931035653058494,A,D,C,-26.967637326677202,1
26-35,Both,Germany,Widowed,222.82238701272038,-7.028573169661577,-65.02334372664082,114.0010076701109,C,A,82.2090077762235,A,C,18.30680752176413,30.15236884133689,-30.25845616930828,E,B,D,82.50256460532046,0
26-35,Both,China,Widowed,-199.41678955053962,-38.729180905153,-147.9478129277291,37.81812049572499,E,B,48.75930996175316,D,D,-69.79701816362575,31.20035349112075,-41.63790063570368,D,A,B,179.10826645974268,0
65+,Mental,Brazil,Married,120.3241223232473,51.18476054238633,-167.99210388380038,60.019069937675496,B,A,-11.722999362071974,E,C,26.777710402121023,147.98076256158805,15.52925687950941,D,E,C,133.31840596998995,0
26-35,None,Brazil,Married,46.55121345903177,0.522112150510929,-22.488388921400936,92.28622607579027,E,E,188.40175766503376,E,D,74.90748773613561,3.435533792227908,1.959601004059602,C,A,C,146.97108133096174,1
65+,Physical,Other,Widowed,45.29111168512292,57.63840058842153,50.97391657714314,-5.474727241984826,C,A,-79.84807238748506,D,B,-117.61939200988529,257.5098743496842,50.200527225492806,D,B,A,-13.677445175328662,0
65+,Yes,Mexico,Married,64.71900510948649,0.7156702466601582,63.021450461244065,88.25611272170637,B,C,-39.74906071315545,A,E,76.36280751038899,16.003136144899226,37.24182728143707,A,D,B,162.61865418087064,0
18-25,Both,US,Married,-85.39041293078604,-37.56757183968153,144.48129385522233,-229.26560197037483,E,D,-77.15115216931704,D,D,26.407703240313296,63.3836988339196,7.103632546740811,B,E,B,-191.92458190116741,0
18-25,Both,Other,Divorced,103.23814190437848,-38.142632569439975,24.086221933834473,14.277512259684524,E,C,66.7073279725499,D,D,97.1455027880355,77.6537594973149,40.54568125415002,A,C,B,21.50200822629649,1
51-65,Yes,India,Divorced,-14.915824669066158,-46.02985278528653,-109.89164659760672,26.569013731448234,D,C,-72.68832658155922,E,C,30.6510762398718,-63.42192169671854,25.459504708890858,B,C,B,38.98063174689137,0
51-65,Both,India,Widowed,7.673268125449018,-114.38564396427952,-58.906558785324826,8.739529981423775,A,C,-60.44207017199076,B,E,151.86393782045795,72.62251714786444,92.07478465715543,A,A,D,-28.279130664656094,0
26-35,None,Germany,Single,52.514239368561746,137.25067686030317,-93.77340978171429,47.19265430131686,C,A,8.593467140906972,C,A,42.96521663005521,-191.906926172334,11.910525596929913,A,E,A,76.0099087046979,1
65+,Yes,Mexico,Widowed,83.01927137949855,-55.782319775379385,118.42014242864336,-15.462466304897651,D,B,-64.89798225946089,B,A,15.641669191929017,-127.90415761708178,51.627701267532345,E,E,D,95.51342791045225,1
26-35,Mental,UK,Married,-49.74018207295506,18.946145413696577,-130.32664220137374,4.849703904681432,D,B,73.49755783051923,E,E,160.6502538739481,-16.658747535147832,11.355427049402413,B,B,E,-112.07428920171118,0
51-65,Physical,US,Single,-33.723928251789054,82.06869282688152,-71.77374693431891,2.9274576109556816,B,B,-11.258026514355869,D,E,-47.97345207131319,121.54332621436133,-19.448803602475135,A,D,D,264.0703594039951,1
18-25,Physical,India,Divorced,-49.1924757378542,67.83989566761942,130.22270853617118,206.94408928317029,D,D,-71.26236402993158,C,D,-162.78664740540896,-5.243898505887058,-177.72538869002437,D,B,C,4.439973236298815,1
51-65,Yes,Other,Married,-5.166704317868853,99.24002725435095,18.432483784699564,82.15342391995193,E,D,-84.42185705731676,E,A,-170.53815615315392,-31.553392482244025,-65.53846072639685,E,D,D,42.15890378563764,1
65+,None,Mexico,Widowed,-102.31502571419458,-103.8461066625096,-83.8130832264671,50.21821552410468,C,A,-60.221095182815695,D,C,-109.04433423183013,90.25281420995958,-34.85278693055788,D,E,E,119.12125034239416,0
65+,None,US,Single,109.38430790350668,-113.68224671723101,-45.60507642798298,115.0026854570693,C,C,71.90185952913438,C,D,18.631511086071377,-16.726369958420666,-119.65580786589769,E,C,A,-18.90303589402035,0
18-25,Yes,US,Married,78.81784870706274,120.73287025266197,-35.59418424372201,-26.209487481726068,D,D,-80.93568244943708,D,C,36.212921663308336,-11.021763349105328,76.26916194430235,D,D,D,101.32488260374647,1
65+,No,India,Divorced,14.881193975991266,-94.11607177241186,57.240288065959334,-15.024306922129288,B,C,-63.18573087436587,E,B,130.83732465667936,176.25154070277938,176.3455525679559,B,B,C,107.62198894830905,0
18-25,No,Mexico,Married,-8.153547734099503,-153.93773274366887,5.3247186128044435,-19.96996617727965,E,A,-184.08929728019206,E,A,44.291200127634355,-65.64002199614507,-75.02657491168058,C,C,C,17.92008629090388,0
51-65,No,UK,Widowed,-2.866308946185656,146.9131077548936,-165.785778329287,-96.30862193523538,D,E,178.4406084900216,B,D,-37.463849434961105,6.473808461452381,27.8259785014099,E,E,E,5.388194243857488,0
36-50,Yes,China,Widowed,-95.16506989699654,92.9349707215618,-53.7591895026783,62.16901882232408,C,E,43.25503349413193,D,E,61.36565298037455,-70.63572940692747,-79.84998448557114,B,E,A,11.655597813774387,0
