age_range,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
18-25,Homosexual,-205.77068957511733,109.48446772305897,-15.093127093723677,23.611243984172532,D,-144.1774774549972,D,C,162.56153885903498,A,D,C,A,-51.5524516329713,113.63293125179214,D,0
18-25,Heterosexual,177.37642844649923,-23.403954687045943,-50.42171720945535,47.83653518170025,E,46.607000682256924,A,A,-132.8800773423794,A,D,A,B,-82.64972977972619,-18.301359319259845,C,1
18-25,Other,-25.15209151603513,2.8076149734529308,4.8886007813458665,86.4285987649721,C,112.55197106008525,C,D,96.6740006476297,E,C,B,C,-10.352580253080594,-148.14079183954533,A,0
18-25,Bisexual,77.27073515850539,-55.325493485489055,57.54028464715453,79.58611338626102,B,111.58839892336596,D,B,-78.0744099664335,A,B,E,C,-106.11219891946023,15.775859235500317,B,0
36-50,Other,48.427991077149684,-59.855605101507095,-102.11202052568649,138.8798192259089,B,-98.06629361449201,A,E,27.165292504947043,D,B,D,A,-78.09540915272244,-99.6281723906095,E,1
18-25,Bisexual,-17.51534044961449,24.07627223521195,-75.5190339108418,-106.12533429610471,B,72.60058053697112,B,D,102.53942056974263,D,D,E,E,-149.0334058870608,36.096678539359345,C,1
51-65,Bisexual,138.70068555577404,49.46390996640781,81.39658979282683,-75.25333124669453,C,17.742464997450284,B,B,-84.96297555969578,E,E,B,A,-200.96546489349518,-51.578304921371675,E,1
26-35,Homosexual,-40.76842072237864,-95.15935701414222,-113.9960055800099,7.380551244197214,C,12.643918653839819,A,C,-40.77582415202243,A,E,A,B,-182.49248018275898,-122.88745615466428,B,1
36-50,Homosexual,89.18666392612472,-103.31778648189827,28.78534261548446,178.538067252448,B,-34.71007538112012,E,C,125.0945929477101,A,D,A,B,119.46095900921112,24.469740310888582,B,1
36-50,Heterosexual,100.30226564751383,95.66037362025037,-125.31302921203698,39.217516009025886,E,-294.2122338572594,A,B,122.49633769780044,A,A,B,D,-68.59190188853196,-28.47136155107429,D,0
18-25,Homosexual,-40.75224801801149,-84.77855996460552,59.28394853725727,-50.939832796090045,E,100.1247778072509,A,E,-50.040220958528515,C,D,D,A,-13.790411413343914,95.04893750343845,D,1
36-50,Homosexual,-17.80469234044581,21.362162910399125,29.373823981068465,-154.13960480361283,A,-152.84757834428842,E,A,66.44285874644311,A,B,D,B,29.540418554799825,24.84525803223918,D,0
36-50,Homosexual,20.026657323602677,62.76645583632659,161.15106432720913,54.74832160673642,D,72.44204496883336,E,A,-38.89386524689259,A,A,B,C,-44.822868234749336,-79.33497819662242,B,1
36-50,Other,97.71782782929452,-119.29182199406132,-60.0672701895961,-32.22113091786029,A,25.615822242737412,C,E,-221.71440696877553,A,B,D,B,-130.43826292348305,-61.23842041314814,E,0
18-25,Bisexual,57.75347019657715,-35.921911862923686,-180.23276091174375,-6.469194570479775,E,-26.29025033822836,A,A,42.04260728866905,A,B,D,B,-38.179328846050545,75.38303398636795,C,1
26-35,Bisexual,78.56516804282175,102.77521003252978,50.32428652334191,-222.73323736725965,B,74.99509732890823,A,C,69.0957831408469,B,B,A,C,30.79447307834459,-47.69647135701861,A,1
18-25,Heterosexual,-42.01472184074291,-141.68812963796708,-23.889235627473727,-56.763147603238316,A,-3.0483638867802667,B,C,-111.95883948297178,D,D,D,A,-73.54135509873046,-9.464211089856178,E,1
18-25,Bisexual,114.07577827168329,134.80158260161917,51.34805355406,-142.54443589522955,E,117.37323218421656,E,A,7.635105480626386,E,C,D,C,-103.92400460474775,33.946069742858974,C,1
18-25,Bisexual,8.110937702040951,-53.849608487094116,172.70848594568307,-33.925183794649264,A,-9.968246646615311,B,B,14.139256727095862,D,E,E,C,103.74382600489227,19.500965114995914,C,1
26-35,Homosexual,203.81302529698138,-147.30650792955922,49.75094235181098,-233.63210883659576,D,193.47566026322613,B,C,-125.89260543745947,A,B,B,B,63.82093309901349,129.24045090516006,A,1
26-35,Bisexual,-85.23252121559133,53.001359343356846,-85.66198984642519,13.695490045784117,A,-125.7749995035071,D,A,-34.247995673159615,C,E,B,E,12.5402767759213,-56.8589477984344,D,1
26-35,Heterosexual,102.41700230663848,-79.79877182406759,-223.6394346649674,-138.28612653060023,C,-124.19677197110725,E,C,-114.41406922909769,B,D,D,A,62.70787118390526,40.070455227820986,A,0
26-35,Bisexual,250.65056362859485,-79.91254694442611,-33.74377475275638,-77.37032412444427,B,31.44030396122709,E,B,-19.859589551705923,A,B,E,D,-13.231440085997855,2.0277402908775337,A,1
51-65,Bisexual,-10.932703367751724,-60.82534829203746,-176.0399646593865,-17.902464949268936,D,20.782698840175463,B,C,211.80079561086896,D,C,A,C,43.21897730773862,-170.6583418895185,B,1
51-65,Homosexual,-62.49977571219954,-43.64159917287856,194.6718401868281,-267.9806731069905,B,-83.09732702148385,D,B,55.4344053558289,B,B,D,A,-44.258020402249954,219.6657157850841,D,0
26-35,Bisexual,-41.53400376210398,-115.89764396623433,33.65163039091395,-277.83192956153516,C,32.839953612974156,D,B,-3.6770456318630296,E,D,D,E,0.4712454066766298,-111.84674714960288,E,1
51-65,Homosexual,-26.59182834554072,96.87479747049981,-110.09207542313824,198.63437003460865,B,-79.38844519936738,B,A,-229.32633200939893,A,B,D,C,-4.200992805532092,-108.02824917774639,A,1
65+,Heterosexual,29.02327447012616,117.34383952381909,-123.14577996012414,-2.5735858451613307,D,-17.61061493240356,C,B,-1.331221170892542,D,E,B,C,-16.185707440716303,-34.79186373509746,E,0
26-35,Bisexual,-85.20724077746509,-45.346569043411854,-109.68949666188854,-51.65455976644279,B,12.107411306515205,A,C,48.046970536987224,B,A,A,C,-16.038630885959414,90.21013221213094,B,0
36-50,Heterosexual,183.5244706438821,38.372386043027056,52.90371715078279,201.0528681209449,B,39.647938878448066,C,E,73.55469126553011,C,D,E,A,204.40026278127897,34.227809984802406,C,0
26-35,Other,86.75989450365813,-214.82115110589595,120.30232372135899,165.85533384037333,D,-131.12853759920392,A,D,51.453894234074006,E,A,B,C,143.40607032441034,-34.25201960875812,C,0
65+,Heterosexual,-34.66348300605222,126.86878586297648,-137.60421539220746,-153.79692121174125,C,-190.91918178888378,E,A,-15.17778360333924,C,B,D,E,-55.410010815328214,74.47463232587735,B,0
65+,Other,-11.653643936330651,14.352172694732749,14.25581114427027,33.1242234700096,A,171.50662637108815,C,D,117.13848944584325,E,D,C,C,-33.095982926411146,98.58159868753158,E,0
36-50,Heterosexual,-49.41009266590799,-24.901094178926567,-1.9304621171858962,52.90116802806596,E,-14.356651991815372,B,D,66.4761309170102,B,A,C,A,-50.73196493116714,44.91152816127686,C,0
18-25,Homosexual,114.98600288330813,47.18349442182267,-23.062840267081256,78.8752617703104,B,73.46427073882519,E,E,130.17060174607985,C,B,B,B,119.73728363658233,-17.306124828791017,D,0
26-35,Heterosexual,-69.4659030388122,97.09241936320691,-127.10972611062475,-81.85118183536414,B,24.180321243095126,C,B,43.79683240007499,C,D,D,A,-93.7607263399054,87.9110253281917,C,0
51-65,Other,86.81804373145165,-138.38213304069083,8.21619286577247,26.70802320254964,B,-117.40736348748888,A,E,84.92580300357939,D,C,C,C,87.46385296170932,132.02596001595938,E,1
65+,Heterosexual,-210.0166919948629,-7.761955796389429,-156.41428470294755,19.910841777834197,C,-41.81862128621154,E,E,179.43073608896816,A,E,D,D,84.36917295504954,-32.58340572279718,B,0
36-50,Heterosexual,-41.745633056851084,-45.490473352754265,140.74788119714975,-16.26413178772794,A,26.903043409699873,E,B,99.85177037337614,C,B,E,C,25.089457392817156,23.341831092595413,C,1
65+,Other,226.77521665399664,-117.37122326418681,175.25712752251624,-224.00796691923946,C,113.79763296564632,E,B,0.6534913128321916,A,E,B,C,-71.71464342144431,9.104815784963789,E,0
51-65,Heterosexual,-67.11573082049591,-8.263671044709078,-176.14901336776262,133.58712559791044,B,-1.120268671123837,A,C,188.96070442307806,A,C,D,E,13.106833737135872,170.93837876108773,D,1
65+,Homosexual,184.0042743148071,33.094533789812644,9.230963598877867,66.9027806248338,A,193.61463445849552,B,E,144.43808333906225,D,A,B,A,50.62462661758408,122.31402181576436,D,1
18-25,Bisexual,68.26910775185857,-13.936007558058474,24.526594449308053,65.70682461768459,C,104.59495990127677,C,B,52.751165228908945,A,C,E,A,31.360950476418488,27.17486066639908,C,0
18-25,Heterosexual,13.455562720806327,-65.3688589751706,-87.9069337132392,48.066968003485265,E,-50.93919481243362,A,B,86.18132548870037,A,D,E,C,-96.20600600797673,25.034794537400735,A,1
65+,Other,31.364225621005794,-16.111741084256266,95.2556313506208,84.42151198849179,B,41.14133448805685,D,B,-21.586867494555968,B,E,C,A,-82.90388707010146,-89.68539735623344,A,0
18-25,Homosexual,98.69734549837463,60.158236397587416,-101.09890227149603,1.995427950282205,C,-91.92326839674122,E,C,302.65708344482283,C,D,B,C,-51.866187611027094,-37.74037716723089,C,0
18-25,Heterosexual,-32.94257102694527,174.72218608434653,44.76619311519049,-20.926496970574707,C,0.4951994352593605,D,E,16.221844350639163,E,B,C,C,49.94053739109824,-71.02919368156219,D,1
65+,Heterosexual,94.78601449130278,-154.91713766743726,-81.7699489072605,62.54365670801515,C,-54.92177901289924,C,C,105.01616207732567,C,E,B,B,-140.60088483773907,-57.31982493105411,A,1
26-35,Homosexual,126.19881262537669,52.450584603583295,62.57862729180433,24.441123742675654,C,47.50484722628319,C,D,-43.86337076418111,B,D,C,C,-3.0834611392448434,48.97449375907916,A,1
36-50,Homosexual,178.90703114727887,155.72414343789615,-172.75909759776994,-125.81358144876182,E,-91.54462923491242,D,D,-39.62657088513755,C,D,C,C,-95.26947985582001,-55.98476369240449,B,1
65+,Other,-52.47793895674528,159.25618441519444,109.81545993915472,-37.94073691691209,B,1.187328568180548,D,B,206.0150323783215,B,E,B,D,55.11827353926832,-234.27577764502985,B,0
18-25,Homosexual,105.22299936074113,36.37732667236745,-37.5799681754453,-254.80374501485983,B,55.486384662929176,B,C,98.3260003491529,B,B,B,A,-86.84271815101496,-52.097275253230315,A,0
26-35,Other,-12.050669493834864,99.21986805505834,-138.49817691108385,-87.63471908346841,A,-100.96449814025415,D,E,182.14435803531975,C,E,D,C,119.17987552753982,65.88995610061545,B,0
65+,Bisexual,70.69807757203462,-55.641016087744,-32.82708549282974,95.8924425773739,E,-31.90618373327661,C,C,-67.53495330412707,D,B,B,B,-41.754739053699105,28.340257388053352,D,1
18-25,Heterosexual,-97.30216228005644,-93.5901283823705,-155.2312144497547,15.802454699638096,C,41.68485362411852,A,B,142.62096850639395,E,E,C,D,99.0501375947342,-120.08371995358071,E,1
51-65,Bisexual,-53.76752286007325,179.3631628602902,19.697255196613316,29.503161411591925,E,62.78740558020877,A,A,36.41037943048469,B,A,D,B,-3.9375047471048314,89.00733946543482,A,1
18-25,Homosexual,14.584159289494881,-102.46202808484568,54.90165563719085,6.1827256793367615,B,72.47102990520212,C,D,276.9526410342567,C,B,E,B,159.78394509995965,-30.941459747934232,C,0
36-50,Other,10.19105104566903,16.747318440164943,-96.41860855715058,-215.57783485416095,E,6.142855636003984,E,B,-25.504373900886694,C,A,B,B,-29.37884756207853,-34.69546273979615,C,1
65+,Homosexual,-1.5505937988868161,18.859886597115377,-182.9858245948913,64.05770378511643,E,20.83897240419651,D,A,-173.7409907069861,A,C,B,E,-5.773244022438893,75.43227571349253,D,0
36-50,Homosexual,-37.989419629441606,50.88872459299262,-137.9329614795931,-45.301557756366314,A,-69.77222661498584,E,E,92.88714682946933,C,C,D,B,29.98674422794924,43.32174840458322,A,1
36-50,Other,128.8916323316392,-62.270720787996666,-165.38720383944872,-156.374762412528,C,65.21965268687565,B,B,-162.22777611302075,D,D,E,B,-74.463492783709,143.12746752824694,B,0
51-65,Homosexual,-125.13414347334752,144.40516768195639,-14.069087044972017,-77.39114157674584,E,100.59362577511635,C,C,183.80201572646965,B,A,C,A,-97.74428273041596,2.170637983766392,B,0
36-50,Bisexual,187.8755134861483,185.79060647494228,-5.613812824366941,128.93544805651686,C,2.5176422384262755,C,E,-48.992490631848966,A,A,D,A,70.67009145631907,54.13890210890345,C,0
18-25,Homosexual,147.2480161998368,33.375508286155394,30.067813073068333,-160.76136720725694,D,-11.90758210241599,C,A,-195.24338634919843,D,E,B,D,76.40530675707252,183.36520274943936,A,0
18-25,Heterosexual,-99.58951054411217,51.307612366030675,87.33367013373154,126.14598237995232,A,35.625950824864,C,C,-14.037367465776148,C,B,B,C,210.54588219361955,43.54674913057286,E,1
26-35,Bisexual,-56.53240857729327,158.3143550734896,-174.45498737048638,108.71197297094568,D,9.027486715001098,D,A,257.28486745343554,B,A,E,B,-38.65514729687509,35.180325266709715,E,1
26-35,Heterosexual,147.01853880426148,-22.32060792924403,38.87072211473475,55.52157990961683,E,-125.93561419241355,D,C,132.48797103817648,D,D,C,A,311.44661162898757,172.10805319295008,A,0
26-35,Other,12.78914886412974,-7.172916278338401,71.1865731737325,-190.92789302728482,B,45.80792982456754,C,C,-180.56746313675237,E,B,C,B,-36.946443540172424,11.770302463784104,B,1
18-25,Bisexual,72.0199168707957,-192.59940730608162,193.32026828706447,1.9709044791698438,E,157.47348045462076,A,B,-114.36374012634288,B,D,C,B,67.3738472785807,-135.37415040543917,E,1
36-50,Other,142.9196235580352,64.48251135019547,-28.96208192386428,67.29022497024214,A,59.56343882680331,E,D,9.33210475474901,D,D,C,E,29.76094264891005,79.2672201435669,A,0
51-65,Homosexual,74.35088225812895,108.61776182193287,-189.19930658951975,-57.08754917170451,B,-119.74515644440183,D,C,-115.8069494230664,E,B,E,E,152.23040773214657,100.44204074236043,C,1
26-35,Heterosexual,-53.94495698656109,-70.49113992032328,-5.570560960365722,62.13678825906187,E,201.84590480463928,E,A,-24.216578400121787,C,A,B,E,157.56386551435003,87.84783546094246,B,1
26-35,Bisexual,-51.148601448159134,-188.04199213937852,245.1103344155377,-118.03011398254787,C,-64.2979172039265,C,C,-29.42911330778186,C,A,C,D,37.55246157661847,-36.02521966548464,B,1
36-50,Other,-225.4618398333972,-155.4280398300348,134.428438938286,-190.23225703329993,D,-18.160136027597932,D,C,131.6680312620442,B,A,E,A,47.61958429846273,14.226649452857732,C,0
65+,Heterosexual,30.64490762482242,-17.492354946661237,-3.9939965842530047,-14.393545257494111,B,51.287678628836716,C,A,34.37979050155063,B,E,A,A,-42.26189480233228,-96.90451959579947,D,0
65+,Heterosexual,-44.60547635310001,-156.71885605682942,58.97727638253277,-91.04203369654284,D,80.77206715097935,E,C,122.93592915115093,B,E,A,E,-146.64322109132058,117.94465499457816,D,0
65+,Homosexual,-209.98470117857116,159.33601738006874,-61.70807862671319,-204.22210233749814,A,-47.50869299289817,B,B,-84.54754303801741,C,D,D,A,97.23116805287401,-29.69673804908391,C,1
65+,Other,90.8766964291434,129.91443035445795,-79.55344117421134,-6.026025593974783,D,155.41081402489138,C,D,106.66893704191918,B,A,B,C,-52.662999581117376,-123.2808735707717,D,1
26-35,Other,-178.86750568594573,-83.83614380744048,-131.22990559191538,-14.151383533029563,B,49.02462743363447,B,C,221.9872892128352,B,D,A,A,7.774064531487667,106.2078957854533,E,1
65+,Bisexual,-97.9013448492531,-33.428769374102686,48.41436554680782,-9.032279023065081,B,12.592142619433517,B,B,-101.92030386663224,C,A,A,B,-13.345111209495379,212.2673454043723,C,0
36-50,Homosexual,-16.056103291882177,-132.86858891602245,116.21095473115474,-64.94800181313393,C,187.22233028501066,E,C,12.06411118004349,C,C,E,E,-97.0333282044101,5.180566787720341,E,0
51-65,Heterosexual,-0.22694909493350024,-16.07912472757183,111.04246683203162,-77.51737137241331,D,-57.2037967798035,C,E,-69.86340279156992,B,B,C,A,-233.51119489536867,-105.08867248919917,E,0
65+,Heterosexual,139.32868990344315,-58.05884755024648,90.73388357886934,-61.067569496045714,A,47.7644338765737,C,C,136.16880198898994,C,E,A,B,-184.58468091701934,-54.60357615769207,C,1
36-50,Bisexual,-176.84175521016283,182.13555390476358,-28.897303903735583,-198.2190336504128,B,-182.0440982279139,E,C,87.56198110497182,A,C,E,A,36.62084351640105,18.253470271031578,D,0
26-35,Homosexual,64.52483344819325,6.236352252975337,-110.04043993075317,123.92755483160298,D,-96.7345683706214,E,C,-26.13388325318545,E,E,E,C,-0.14379158591612407,-103.10390341853794,D,0
26-35,Heterosexual,-124.78837449184374,30.2964037122257,-75.75886285156128,-26.692657448626928,C,-189.57083371642437,C,B,129.83566000226747,A,E,A,D,61.3486375784714,123.36742461071573,A,0
65+,Homosexual,-20.82975340596815,124.97418955652986,-231.78115305636445,-91.65701703287107,B,174.5770967086315,D,B,-27.129017413662876,D,D,E,E,88.79674826020705,-191.92910133338873,C,0
18-25,Heterosexual,47.434259172693096,-58.08574466629949,-92.51884622783874,20.968978542796563,C,36.34293989628745,A,A,6.837401447237526,B,D,A,B,-149.5587985748595,46.27766169407971,C,1
26-35,Other,-164.476860059492,-138.39342006908652,-76.9759023293424,4.5810552501133435,C,62.66332093323817,C,C,21.984784708724742,A,C,A,E,63.76705435683425,-141.14265392195998,B,0
26-35,Bisexual,40.96286556462122,-199.66913148148257,28.598662045007316,-37.57170005998464,D,-202.15674711151115,B,B,158.5799354563319,E,C,B,C,75.85039403235989,-221.06788365292672,A,0
18-25,Bisexual,93.47271716960942,209.07647957594858,106.4689179933571,26.97698764525322,A,-79.16026870150907,A,E,-117.50779000171998,D,E,D,C,160.6096583673045,126.38690204066864,E,1
36-50,Homosexual,4.39726024325792,-105.21151921743366,-52.11587160692055,-14.232535807128594,B,13.279166854496566,D,A,-73.48136474570592,B,D,C,D,-194.179594342735,13.545291156151304,C,1
51-65,Bisexual,177.1346498654473,-7.7403666524152,-35.32760373414243,76.66289815553856,C,141.87051541512602,A,B,-58.7863695795668,E,C,C,C,-123.71525669712176,12.09907229630222,C,0
51-65,Other,-265.4298788376175,-67.35584975477606,-141.57198986373797,-38.14234865995166,C,94.28235443025817,A,E,185.11568077008357,B,A,B,A,8.330196189658626,113.8722461983656,C,1
26-35,Homosexual,-107.730595413751,-9.440378816091943,152.38527903382143,95.45024353027404,C,-131.64500678493934,B,B,-66.58353680956672,B,C,B,A,43.87519445897771,-10.539390802870376,C,1
65+,Bisexual,6.401549670518497,104.13933355911065,58.155999682812656,-212.50879324142088,B,-34.544620550662614,E,E,35.21290129584867,A,D,B,C,-28.556594936535866,-18.70243378371269,D,0
36-50,Heterosexual,-145.52821352728827,89.28855144673167,-58.466912713674745,21.530063190190035,B,-123.38518571062143,D,E,156.32965766374497,E,E,B,A,99.55901781862636,92.61450025335645,C,0
36-50,Heterosexual,-123.66511146628645,51.12817123789184,-24.683361825671213,-127.50291199603805,C,-214.94432578162815,D,B,103.91874420792107,D,E,C,E,-143.95790261881277,85.41129700476063,A,1
36-50,Homosexual,10.461477768088265,-17.55948048722081,-151.199781459682,-23.29319700985937,C,-9.052982654998596,C,B,182.4366135510357,A,C,B,E,82.21724994735506,-120.21273258936418,D,0
