age_group,feature_0,feature_1,feature_2,feature_3,feature_4,target
51-65,90.12631857199051,0.9321817644657173,38.038845040468196,-62.1107891757513,B,0
65+,-69.21547883352815,64.76157606245398,109.31095546477599,-129.50231243291995,C,0
51-65,-18.918476745611816,4.809510268232186,-143.60850643017616,-104.3980958370571,C,0
36-50,140.50623478685677,-81.00317100764676,-115.73085331180104,45.86473312705778,A,1
51-65,-141.7724801684858,25.050514001455454,124.1544831091425,-124.94086884308189,E,1
26-35,69.46125680043781,-148.66109813786017,66.21533125260916,-41.004411785810376,D,0
65+,18.86012853212481,191.5759789041036,-26.132808824485913,-117.0899796907422,D,1
51-65,108.71172661287684,190.63895939490985,8.003652922641347,197.27767069316198,D,0
36-50,57.36240896621951,23.281728409017642,138.70147642187084,43.39872938931538,E,0
65+,-51.00316967722639,1.0377265016526414,-18.89042700707963,43.44161315239089,E,1
51-65,-115.08138243989133,201.09555245658646,84.62659047298094,123.92729928011323,E,1
51-65,-52.62595952241811,159.22101832832635,-67.96722880468664,-59.78989095551941,B,1
26-35,90.40334274591662,56.471319299320335,57.479470943831124,161.00255226543928,D,1
36-50,7.345892519691096,-15.889575542123133,-7.210893198701646,-28.82777300158747,A,1
51-65,210.0450274728578,19.709389661620634,-98.81715430372104,-86.30176993293955,C,1
51-65,-103.39993236304963,-97.17376620826539,-19.16202356708846,167.96535761256527,E,1
65+,10.195644934389133,-18.09615586999694,90.04852740292473,86.2864555270303,A,0
18-25,119.78016793678327,-89.8855338180513,46.75381950499012,38.52689148272886,A,1
36-50,5.3289962954472125,-104.0254876271723,30.62738432338068,77.958541658205,C,1
26-35,116.11515222489712,150.80553745558527,252.45215117251396,-122.43083178743703,B,1
51-65,-58.58477313307642,31.189886697263063,5.921421926137342,-56.40672711223005,C,0
65+,-103.03581432966106,-20.80548711564684,77.79030581891168,54.79900104012282,E,1
36-50,32.0050705899681,81.46706312779855,-18.58741475380617,-72.87356557331574,A,1
65+,-97.501339058806,-95.0771092317577,-92.94725453282142,-79.49021466793027,E,1
36-50,-80.37249749290365,-32.83384738792603,16.304125629102977,-96.33669457860475,D,1
26-35,-30.141983344044988,-47.064137387818285,120.00169127993856,25.020325843468566,E,0
65+,296.43342364485534,91.27939767240501,-160.93560812564175,31.82444538043002,B,0
36-50,-110.08029536243997,-103.93520255645494,80.7375648890341,66.63098718912812,B,1
26-35,2.8629262833322486,-32.45065808223109,-58.82821202716865,-217.95913443933074,E,0
18-25,-93.01572213527571,-5.407663196121332,-148.49878796110923,235.21213539677998,C,1
26-35,6.202352139554886,-112.4425068103426,-124.86212672359454,139.1775826034732,E,1
26-35,48.170724276403206,-64.68852216773685,0.552536654511461,49.713459191247225,D,0
36-50,-113.6519324034958,-80.89485390403111,64.37779901106151,162.02852864052522,A,0
36-50,-26.959144676218898,193.11937737370891,0.6347506062616253,-10.997179938422688,C,0
51-65,-40.532709145189784,-35.44104494426064,-125.08605349451653,40.92217585576101,D,0
51-65,-23.494526628245623,-35.33329070503332,-241.74972784781477,13.229920597513994,B,1
65+,1.5493855269280674,-166.69802034032497,142.7333724387581,59.04924478689897,A,0
18-25,70.48797694784626,144.03544370456268,15.436611300271183,91.10737743031635,A,1
36-50,41.139776024483346,-104.37467428619607,86.69540407591772,112.92097551383289,D,0
65+,183.01397807518995,-7.90469908480792,175.56847734333027,26.43935014972063,D,1
51-65,12.830045866363818,74.95612220573112,79.64595863192366,-72.3770460284595,D,0
65+,41.1160137054942,-4.486506876867965,-131.43036664901618,-38.272810345206715,E,0
51-65,29.184913042360566,-2.1118558045289304,57.464750616202785,64.44351676048406,C,1
51-65,-144.9213355855255,48.51939208281995,110.18162821093433,-33.34108600922487,D,1
26-35,192.06712036836723,-120.00217671305428,-47.94246015986127,125.06607749552161,C,0
51-65,168.33216759993948,-148.35807392834786,74.42698395864272,35.70610718462508,A,0
18-25,171.5594516319826,-28.604798049789228,-20.45872051191217,-73.01918374744656,A,0
26-35,28.98791346188667,-20.766846441630747,11.079143309696644,139.12787229827111,C,0
65+,-49.18778459102324,144.7753418482378,127.58340673936421,-79.33803278488095,B,0
36-50,30.619796443259954,-64.921267882107,130.24009096568247,30.682686464324544,B,1
36-50,87.34994632311556,86.517853682154,54.90165296017029,-57.27965610718543,C,0
26-35,33.7649300402793,-135.20130637321307,-176.5119185849103,16.651189773171804,D,1
18-25,200.40613436391138,-78.50350291503455,1.773676502691172,-87.4833699806637,A,1
51-65,9.455363078776614,-79.15915543949123,-70.44929269733026,7.549523514942742,E,0
51-65,5.2975995509435565,38.50273947924255,137.24790922230238,55.60545639614072,C,0
18-25,26.407710494037453,-204.96366158238123,-127.62993853490887,55.53430396947069,B,1
65+,-162.54827774348115,15.155779344128442,87.14775253575961,90.54852957469205,B,0
51-65,-92.67452488632631,124.4739905572818,33.11170463932439,225.39053496308813,E,0
26-35,74.61042028184565,4.903523256087064,-120.10197317317946,60.77450819537679,D,1
65+,-227.3496498219842,59.79087110566302,-76.75795215119447,215.02290808503957,E,0
65+,21.029556616845102,100.48608303114104,-166.91915184387483,78.71128239225702,D,1
18-25,-61.647335361470276,-22.417333888783485,-47.48810396422812,57.53599568760131,D,0
36-50,85.17215862468198,-1.834838843564283,230.96888621229562,-23.364145682734836,A,0
36-50,92.22951605703325,92.1871076556256,8.926368116414586,-130.88961928097,C,0
51-65,-115.5953273747883,-51.09354653644622,5.535729665637581,-172.95338860659075,A,1
51-65,-64.7172462341989,-55.96013888077253,-140.61035772058096,-119.68058373345742,B,1
51-65,-55.68811535217632,-127.08451081994612,20.982274993431314,33.500637347265744,C,0
65+,186.0584605073255,-258.01328207267443,5.801886911700431,-200.16686487076686,A,1
26-35,-9.58784437893101,-55.21388803600702,24.06315945623236,-24.95850217105467,B,1
65+,-112.49621582863767,-4.2682926637364655,39.64090889050628,112.45213044863453,A,1
18-25,-189.0170020700599,-105.00544132113878,-112.89214525239146,102.25970518413638,C,0
36-50,-96.04841585550066,130.42845293107823,6.174856956778384,61.177225026681604,E,0
51-65,54.231099809781014,107.70840532747224,-32.76643651239986,-32.74682496188091,D,1
65+,47.89304170728654,31.526193005639392,276.59584500629006,23.679037311680812,E,0
51-65,42.86931101640805,-44.34266176521563,21.461874498083702,62.802008159523304,D,0
26-35,-58.068795203505054,104.10672167076844,-122.99206693876037,95.09837673421156,E,1
36-50,136.4156258978241,-87.26791313614517,-104.89107019590604,-95.22356119413084,D,0
26-35,115.44931721402396,28.691034845144927,46.31505106456297,115.39311408322628,B,1
26-35,-144.64245505664186,-16.59976270673729,-0.05860437651689186,-67.55758414404896,C,1
36-50,-42.79470961094926,90.65655699880503,23.107192999392826,25.436739059096013,A,1
26-35,116.55936433618501,85.95157895039533,50.38876239935776,-70.1984261696422,A,0
26-35,-51.003730032817316,29.719095513349636,59.90979604540513,0.23978262400649988,B,1
65+,-74.02608511638594,38.53177857404651,-75.08555935262305,179.67395868279365,C,0
36-50,-21.094700388399712,192.99799813525897,-90.97021592906296,73.63399481803006,C,1
36-50,-168.99136064442885,-41.29857590329361,-23.76144929525983,-128.62198648861693,C,1
65+,142.89622831762568,-134.29035601081273,199.83185805176248,89.19477990576273,D,0
65+,89.33914952135204,-76.81723441959669,-90.01941199237964,-17.226267845089644,B,0
51-65,32.236745660923376,76.43595729253366,180.77207556417775,-23.43652751923975,E,1
26-35,-36.260789985117576,68.59308177196878,-57.012727314613656,1.1376714315068195,D,0
51-65,73.87633953178488,-51.77009955212366,-141.3623163784107,-19.888838911683944,E,0
18-25,1.1093932143672598,58.077744680160826,77.20720194051044,-41.9551215049554,B,0
26-35,97.46631057783935,214.19495337282802,99.98510796104027,-161.90537074861476,C,0
36-50,-70.8274576016889,118.66114880654206,-51.98768199090201,-129.18088056369052,D,0
18-25,-45.637253523626285,181.09582074826395,-237.5495271074112,130.0463828784927,D,1
26-35,-12.595976841391836,-19.361556666527488,124.55466479273018,-25.319895420092976,D,1
51-65,104.40192886930843,24.537869141620536,-61.91615124964668,14.044685538078733,A,0
18-25,40.836994136870416,-99.13974752788953,-30.66620188632661,56.08894148696722,D,1
36-50,-74.51518222063476,-38.75061509830393,106.7127771193395,97.05756991293444,C,0
26-35,-62.74432797349624,-42.994622733118526,90.78900782236583,-139.01695492935306,A,0
18-25,179.39403159677605,-176.1962544386612,47.310451708103244,15.348744522083086,C,0
36-50,28.219678655877768,113.54244616806301,8.868105426704737,43.81183005847785,E,1
18-25,15.046681620785792,35.979795358644964,-135.2023527039522,-10.804096549409802,C,1
18-25,-20.681100673157317,-5.8463336334034,22.808175803277777,145.73245091312853,E,1
36-50,-63.25639356933729,52.466876847400236,39.27671789681402,-153.18233188760007,D,1
51-65,-180.82318923503894,-45.46868290966241,1.1997855225008205,65.61103346310996,E,1
18-25,-75.68033999819185,162.48364178908108,-48.52493277452162,15.230878844824083,A,0
26-35,-91.05088852426665,7.9324855238224306,120.99067988056053,-11.801923221969597,B,1
36-50,-36.493656329098506,-93.5330103892418,105.5094220147182,-33.98505231862008,A,0
36-50,-134.2283001704971,124.79390257363706,117.10629464599332,-66.37349576605784,E,0
51-65,128.8845221546006,101.35604294339953,123.77092618138512,88.35410291442717,D,0
26-35,-25.158648708944042,-259.2617174725137,56.82863966231525,-60.33653363711371,C,0
65+,-36.509392566126316,77.6982753214095,-52.62151067910983,163.4180067368195,D,0
51-65,92.38682368769885,99.34409272577231,-31.713715605372624,-285.7572828188304,E,1
65+,29.334765202591527,17.205185369061642,216.44558120555976,-62.92785609695534,E,1
26-35,-12.997059566174396,90.6468524674725,15.941597040225442,-95.87684927387014,A,1
65+,-48.25755000093527,-77.50147185343931,187.90985043206513,-10.97528151180577,D,1
51-65,-67.44596657549378,-22.63991402313804,166.66973387677294,59.03051851643326,A,0
36-50,-10.947633966151606,143.02670586085725,-100.98439818104237,128.97638618574157,A,1
26-35,58.42401011866779,-89.62637593619185,25.36894155474861,-91.71236802640354,C,1
18-25,-48.36509555719454,11.817393661712188,-121.33880348301487,-70.6412325925148,D,0
36-50,35.06858239105253,155.5682742831271,102.8535987570929,108.50379457084345,B,0
26-35,183.43795869330745,21.254445037358412,-78.56173768451903,-25.74745035514312,E,0
51-65,177.77269901812636,74.04841204728737,-65.17117724979109,83.77989320950446,E,0
26-35,135.1262586257405,29.759373151258316,-86.90765349489557,90.69950999152226,A,0
26-35,-104.25375534529677,68.79208838310217,-107.28296520372427,-18.488998189141927,E,1
51-65,-21.31955690847273,100.6566947791854,-15.652430507541967,-11.305417931613453,A,1
65+,-173.69552942585725,-31.29307073677971,-83.50923688421086,45.072389549188294,C,1
51-65,41.47275665997257,200.1652720690966,57.07121177716105,-88.01736933602284,A,0
18-25,-33.88670188309851,-58.97779972523347,-112.83322216779794,-5.770241641149493,A,1
26-35,-193.65067327810888,1.6327607703069136,215.34430698788518,-103.43763485891422,E,0
65+,106.79792523318477,36.40831019134978,28.744172224765602,29.4368052376071,E,1
26-35,52.038569312826745,-62.279716319289754,-18.819282317857677,-15.083644260666798,D,1
36-50,136.1951794310829,-25.373830693940874,49.819569914181805,92.92528785773891,A,1
26-35,127.89194383782976,-95.44843324083443,-49.691289876911306,-227.7717550341344,D,1
26-35,-295.575562609605,77.62454597047571,-87.19893120660817,-166.6444239537698,A,1
26-35,-100.25257987492786,-194.67651055398582,51.81565423659005,-11.995810538362457,C,1
65+,7.867977754340758,-49.30631820937169,-51.90504866863685,146.51175501050523,C,1
36-50,-291.6229185759481,-18.645204127241673,80.19539483440002,91.4965367181653,A,0
18-25,71.82140205651739,-13.583506866147724,-39.64540100265464,-101.7048262482036,D,0
65+,100.85462637842284,-12.440666808449933,-57.540468985745754,2.7569174839733352,A,0
18-25,13.773284455729238,55.51991418477185,1.9498265712468716,113.17971797672746,E,1
18-25,-110.15336581824006,-17.41425548456668,-56.739076206610804,193.21260227833255,A,0
36-50,108.99990792736287,-171.76202942388264,-2.797710552899669,135.1820025919994,A,0
36-50,164.88456222451586,135.60760303570308,59.78201281534484,53.19125993947221,D,0
18-25,25.123123225503985,-56.51519656365408,67.43729586177471,85.73523591535948,A,1
51-65,246.72159974325555,-191.0412370105295,118.18856133586723,-138.36235614793375,B,0
65+,24.74077955821267,47.88239416168899,-135.60738981917552,-36.7452284569981,A,0
51-65,-133.29602043712214,-69.98919038448359,139.8904034826688,-56.51402578275319,E,0
36-50,-236.3592504366195,-18.434226929478754,-62.19109011955097,17.982258002259538,A,1
18-25,-21.149539440832367,-28.319691430661393,-74.14069400352142,84.49723820030388,E,1
65+,-144.5434015735368,91.91223711523547,21.566360525617327,-166.2686820351184,B,1
18-25,-197.16993926174197,-104.77663797549974,-70.72946799030264,-201.3338950854375,A,0
36-50,41.72155773778358,-105.73173266317556,-184.77182442155421,-37.90637329629615,C,1
26-35,-120.02195300896936,2.264516690841845,-4.898771016539649,-181.34272566814604,C,1
65+,-3.2824437161144604,78.18677650394883,-30.58475247635354,106.91685301372102,E,0
36-50,-85.58334937211465,101.52485758125155,122.36986703203272,168.92157291806228,D,0
51-65,130.6240325189753,36.37647705045799,68.96313496984527,22.083410040258787,C,0
51-65,181.97060062892032,-142.09979142610464,-23.760759503840013,142.5588729100954,D,1
36-50,-47.48105861354698,-12.34812620471206,-18.83360425666155,25.298491566067927,E,1
18-25,111.88375170140017,45.144583950402684,39.12863240699107,11.297810974769504,C,1
51-65,-99.42592713178321,11.70755648879173,-31.720053619943684,-167.0580998877719,C,0
65+,141.11053442615477,41.27477138705253,108.41447138488027,34.01241390605864,C,1
18-25,-67.0096800191368,-37.87623814570363,114.73867978036078,65.4530683165453,D,1
36-50,12.322362497353183,-28.508222499918023,20.963872529416268,83.43842213725023,E,0
26-35,83.14748286957543,-14.281774006981632,35.44026159406168,-53.16626238602925,C,0
26-35,36.16737578085329,-9.454244541472974,10.613901021883395,-30.498526815896625,C,1
65+,68.3128205963273,-58.62418347939844,-39.869231415405075,167.51166071320378,A,0
51-65,11.32950106103731,-29.48128159052688,-101.78383247480483,-165.6958747627947,A,0
65+,-49.173209907524004,69.86019739450079,-71.13382796142727,24.715235502089282,E,0
65+,67.00428754412505,93.66156155092756,116.82745465927367,-99.85921271879454,B,0
26-35,-80.34495894795822,-181.83279145140173,30.727564773563625,-110.35761595620737,A,0
18-25,12.8000300214211,-181.79912813314024,3.1213010703126067,-16.57615898106696,C,0
36-50,-179.99393095295687,153.2426918343129,-69.5056977878512,50.44074338765743,D,0
18-25,-101.24591055740937,187.06748942326678,-132.45345296662921,40.81466965277221,E,1
51-65,-17.802427771355354,157.47622147005745,-93.94930145550204,61.39660052231199,E,1
65+,19.029407863656715,-27.93670781612525,-20.38255876118256,54.87937215871147,E,1
26-35,20.744521274185956,-66.86972487597258,-35.29801556768782,90.51438476439705,E,1
51-65,50.547938375779964,-15.878884675309513,-98.71011750801483,-104.93801324672245,A,1
26-35,80.71125230034663,-180.877687883883,150.6457644348054,-97.2386045695539,A,1
18-25,98.39214977742039,-65.66839749485528,111.59833884933848,-28.956479431458902,A,0
65+,-50.109026081693074,33.548819582637094,-90.56134110898815,-121.91340126455759,D,0
26-35,-176.8207866832739,-189.21169681108455,-10.562922153901711,53.13296162337527,D,0
65+,-118.78768917168414,141.97889365967035,-132.83136199561488,3.477539834658568,E,0
65+,105.48358537177671,-48.51040651954015,51.44868044878782,-103.79832839332481,C,1
65+,49.34042419786188,16.75459932599074,-34.24369179309681,151.20696431316568,A,0
36-50,107.21080593246732,-28.646439370958475,42.061687907549626,42.733653611386494,E,1
51-65,156.61769192941117,59.87146985923469,44.18138665910799,-26.47167536579302,B,1
26-35,-66.69562894165165,96.03490886755478,138.28999930997864,57.87553874079923,B,0
36-50,139.37372022887615,308.1451194838264,82.75810590258874,175.1934049686578,D,0
36-50,-241.67831921167186,-72.11577669841557,-60.63769392475402,-33.6144583041417,C,1
51-65,57.86447289954737,-39.28812800220345,151.4174541980875,122.17002189937112,E,0
51-65,-131.31394352507243,-90.68792372294529,61.8487440752161,63.54963480518381,A,1
26-35,94.77199218696613,-102.08440228407356,-30.24587783480411,-105.82114569693393,B,1
51-65,221.07963532305916,72.56572531073206,9.216327903500176,-38.624869922693975,A,1
36-50,23.225108200811714,-86.5868587986648,-96.0238136895614,-54.48905621669178,B,0
