Religion,Race,genero,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Muslim,Other,M,Homosexual,-60.17711660399225,35.32389781665163,-132.2125329669451,C,D,10.743824033740822,1
None,Hispanic,Female,Heterosexual,39.47165853578901,111.11606382289203,-39.26675952679615,B,A,34.57119231540929,0
None,African American,Male,Bisexual,-40.96318984068913,174.7865423660413,-137.96078098015454,B,E,36.743840567633335,1
Buddhist,Asian,F,Bisexual,162.50778936129376,-49.502757729061315,47.746657574266315,E,A,-22.620058314516676,1
None,Other,Non-binary,Homosexual,74.70560051839172,255.19214548651985,-182.12353266246672,C,A,-152.15355560596925,1
Muslim,Asian,F,Bisexual,4.61069358737751,-184.53131591826224,-162.0033054222098,D,E,218.70480011757988,1
Hindu,White,Female,Homosexual,106.5118815233027,-130.12960660553742,-8.310240128683532,A,A,-35.53590298133189,1
Other,Other,Non-binary,Heterosexual,58.652253688081515,26.324396039178637,50.623180270091204,A,A,133.60554264850086,0
Buddhist,Other,M,Heterosexual,44.313605104904816,7.9565042757540425,-144.64478761756126,B,B,66.65291261115266,1
Jewish,African American,F,Homosexual,-103.84171972270424,34.09222770497333,-53.10513965291243,D,E,-62.69746936055135,0
Christian,Black,Female,Heterosexual,43.89508224184681,178.33591870808283,1.1812452974892367,B,B,-71.43300326644459,1
Hindu,White,Male,Bisexual,-166.54351740580026,21.306351179326104,39.31459914657682,E,E,-17.168479178915977,1
None,Black,Other,Other,12.616041099740698,113.82393499014705,-27.58640719534256,B,C,41.01446357679177,1
Buddhist,Other,Other,Other,-104.37886018964062,67.91677346922475,71.4721677447777,A,D,-57.95625866490502,0
Jewish,Hispanic,Female,Homosexual,-51.507920508811246,188.483437395256,35.0730415659979,B,B,46.035982225280264,0
Other,Other,Non-binary,Other,96.22456478849587,156.18836615682432,-73.59119227660425,B,C,43.51780127203044,0
Hindu,Hispanic,Male,Bisexual,-16.563635758601055,83.69199458007543,95.64123204204627,A,B,110.21781248251676,0
Hindu,African American,M,Heterosexual,-5.7893701664125805,8.248929727546866,10.366256997815071,A,B,103.35879930590525,1
Christian,Hispanic,F,Bisexual,-67.8946816511092,-141.16376802127647,60.83610505188371,D,A,-59.10435246060589,0
Muslim,Asian,Female,Homosexual,-151.7123351111172,17.66149444834265,-54.57328220086293,E,C,-15.200084095700076,1
Jewish,Asian,Other,Heterosexual,-182.5301801071555,-41.178285997569645,-85.4755320894693,D,B,-78.16538715780781,0
None,Other,Male,Bisexual,104.02159483492683,78.72519505044816,-89.92154516523958,A,E,38.59044541349395,0
Other,White,Non-binary,Other,113.74762005541035,95.37853964714186,-46.12110415735907,D,E,13.128401383811408,0
Christian,Other,M,Other,56.20836928410294,-152.01607541383748,61.76156905294911,E,C,-109.73057704037295,0
Buddhist,Black,F,Bisexual,-116.77094159070187,-21.100961276403954,-34.38873894264585,C,A,-25.805993504945747,1
Muslim,Other,Male,Heterosexual,90.04589143936866,-107.24382584641461,-47.01708290878952,E,C,-115.98874575559168,1
Christian,Black,Male,Other,89.68410117575628,138.29710611573978,-51.393258980046085,C,A,-117.9492359339884,1
Jewish,Other,Female,Homosexual,146.95467055509374,-162.82986677672397,103.19648498026608,D,D,-123.28942363944438,0
Jewish,Black,Other,Homosexual,66.5355118396812,157.96599474130812,79.82492058429858,C,B,-101.28569504195748,1
Hindu,Black,Other,Other,-32.029253842731784,16.70006813241136,201.468198246494,E,B,-84.73238032619489,0
Other,Other,Non-binary,Other,-67.62740537440571,-37.32757467922134,-147.2413258978885,D,B,137.14912607959818,1
Hindu,Hispanic,M,Other,62.046559077135754,25.772571172443985,218.83247942246183,A,B,22.838474149799833,1
Muslim,African American,Male,Bisexual,-101.02375130069419,-138.09401683614826,-80.90721431790195,A,B,10.570826883305308,1
Christian,Black,Non-binary,Other,67.0059950942441,93.74846379110866,6.947788549895094,B,B,34.269147165956916,0
Buddhist,Hispanic,M,Other,95.47944277961655,-166.5714288349663,11.192995047238256,D,C,-75.0354039697757,0
Buddhist,White,Other,Homosexual,-76.49348514436181,12.64381372035674,-11.700526473778211,D,C,108.07597995988831,0
None,African American,Non-binary,Homosexual,-29.04866975972158,-59.3830092421883,82.03044464066372,A,E,17.928321231124865,0
Jewish,Black,Female,Heterosexual,96.52837509822248,2.019747575412679,258.66396482430054,C,C,39.86978318856384,1
Buddhist,African American,Non-binary,Homosexual,159.7064098496458,-95.35801489684651,88.02771802790782,B,A,65.45823984245891,0
None,Black,Other,Homosexual,31.453628833309384,140.18078296944861,-62.63304766041414,B,D,-32.60744057348366,0
Jewish,African American,M,Homosexual,-53.26595836622268,46.00901075082651,-3.907739275561025,E,E,-287.7575640738993,1
Hindu,Asian,Non-binary,Homosexual,-104.17913310491393,-27.333764113023918,-102.8495572691688,E,E,-5.645280506253454,1
Other,Black,Female,Other,-6.50141373187278,-157.89850219030606,81.2171491606257,E,D,3.5063650462532308,0
None,Asian,F,Other,-36.60101045318366,87.63917938374277,5.6131813324286615,C,E,-13.980973303250838,1
Jewish,Asian,Female,Other,-11.917952979048865,58.29472918821216,-79.45584010678421,E,D,-135.9560490133495,1
Hindu,Black,Non-binary,Bisexual,-111.02789332058924,-75.28786376085021,0.9433855600986794,B,D,-35.777882104201666,1
Hindu,White,F,Homosexual,34.34443738124775,7.90459689929343,129.89830515222107,A,B,153.2876418653008,0
Hindu,Asian,Female,Other,27.278249558967367,-2.471409284229699,0.7592970319945577,A,E,149.60567475668185,1
Jewish,Black,M,Other,25.911763382886228,-231.2390610110142,-102.41326176612502,B,B,-7.058553446374792,0
Christian,Other,Other,Bisexual,-10.08968256175233,82.68781189102154,41.59839457446963,C,C,-157.5993143231596,0
Other,Hispanic,Male,Other,33.61298848768885,-218.00301257376623,-148.02806482256878,E,A,134.99779590117424,1
None,African American,Other,Heterosexual,-183.28405479186688,4.471504058676315,208.03483779129897,B,D,91.50588026443333,0
Jewish,White,Male,Other,-65.14852691953661,33.478158177293835,-87.71522612684693,E,A,17.250329676012004,0
None,Other,F,Other,-13.483875333054149,-40.18305403523719,-31.672617014552216,E,C,62.47260952578991,0
None,Asian,M,Bisexual,-1.068736409699974,-100.57361609040343,91.55797643421103,A,C,-72.82450186114585,0
Buddhist,Asian,Male,Heterosexual,33.277186700950104,75.53685688649844,-14.042641729432725,A,B,85.8313319715486,0
Jewish,White,Female,Heterosexual,45.251260121641934,-48.318360553937026,114.44836269988625,E,B,-18.43505107218992,1
Hindu,Hispanic,F,Other,-51.38809716530896,158.06116397248616,-59.696197755386535,C,D,71.64219353255328,1
Other,Black,Non-binary,Bisexual,-15.319380668740552,143.8586111837866,-202.76479573249674,A,A,117.43733324053687,0
Other,Other,M,Bisexual,-51.80556085073176,135.46548766965162,-86.97828738187341,B,B,120.32372162161624,1
Other,White,Male,Heterosexual,11.346074966218254,43.07231421173717,58.24424009722948,C,C,-8.058569204680808,0
Hindu,Asian,Male,Heterosexual,-45.58076801075012,-27.097512152921976,-59.43690897352598,A,E,-41.83358947757861,0
Jewish,White,Female,Homosexual,-50.16277324121208,31.15658444437389,-70.80014347939616,A,C,-53.45107661314881,0
Muslim,African American,Other,Other,-138.25849048536972,9.993210068032447,35.330584197787005,C,C,-236.58410577156008,1
Jewish,Other,M,Other,127.39230329924389,35.62152114879149,-49.06748971188423,A,E,81.60639879064675,0
Other,Asian,M,Other,176.07872705268696,-84.81857524656024,-88.08757184746597,C,C,-27.22543289139011,0
Hindu,African American,Male,Heterosexual,114.21511217309424,-79.86526715071494,43.7756139869469,D,A,76.71113534039263,0
Christian,Black,F,Bisexual,-27.272730269348827,-2.7530139257257966,-75.13940026004627,A,C,-112.55614638532352,0
Christian,Other,Non-binary,Bisexual,185.09777996080112,29.970228647028108,92.5784506666248,B,E,130.3025765569318,0
Muslim,African American,Male,Heterosexual,-67.39572364148076,147.04096031944513,-268.11121260519417,C,A,-180.42682702457694,1
Muslim,Other,Other,Homosexual,43.863063219093554,160.49550509611407,-168.30368548438642,A,B,-96.3438012881781,1
Hindu,Black,Other,Homosexual,165.08788845511765,32.69351100375356,-82.17985105205005,B,C,-34.732308974675334,0
None,African American,Female,Homosexual,-45.906464947078476,177.2409207785576,34.01058195707576,D,D,27.904258033261737,1
Christian,Hispanic,M,Other,-161.17609143166985,-4.016153877935979,11.63336536635937,D,D,-103.3362710002741,1
None,Asian,Non-binary,Heterosexual,-12.93990830868063,-40.14919919037077,-87.06335549801541,D,D,-86.53116580093882,1
Jewish,Asian,Non-binary,Homosexual,93.53097830949227,-93.77431341136182,312.77424130870094,A,B,-93.15304750673404,1
Christian,White,Male,Bisexual,69.08452309858572,29.364778396451413,83.51898542091033,E,D,4.968149797188007,1
Other,African American,Male,Bisexual,-6.678277047642537,31.113897820576152,-84.73252102662767,D,C,21.637824833353985,1
Muslim,Asian,M,Homosexual,-20.98243000723046,181.98349168012368,228.89452406045265,C,D,-183.46937693726392,1
Muslim,Hispanic,Other,Bisexual,105.52606426595813,11.633598094896511,18.346352358957944,B,E,-79.32387989708053,0
Jewish,Black,Other,Heterosexual,102.20689602579512,-132.25360455755225,-57.096743415874116,E,E,53.28329577328582,0
Muslim,Hispanic,M,Other,1.5892486592034898,-45.807084419780836,73.0442918646652,B,E,84.72540524731437,1
Buddhist,Hispanic,F,Heterosexual,15.83817784000606,25.282260596631485,48.767859377399986,C,B,-51.676599179906134,1
Other,White,Female,Bisexual,-49.477204886210025,72.83951385375424,15.823999228652047,A,A,-0.7824429467052512,0
Muslim,Black,Non-binary,Bisexual,-26.806494341855437,-138.6362948439336,-40.80149778943931,A,E,14.763506797196493,1
None,White,Female,Homosexual,-70.02731859796502,-8.689326948676571,-20.60174742667282,D,D,24.08664784978887,0
Hindu,African American,F,Homosexual,-54.49097104361563,-8.660278784665964,-87.70285449658482,D,B,11.764322588808138,1
Other,White,Other,Bisexual,75.6355848592241,17.058439112875277,65.10655066705354,D,E,-78.78822139725756,1
Christian,White,Non-binary,Heterosexual,-9.669758953331023,11.197266679160826,17.67794717802758,C,E,-10.946806373834049,1
Other,White,F,Homosexual,-0.012504988991733634,121.98042884600721,23.925623117917336,D,A,-99.71881372519164,1
None,African American,Male,Heterosexual,42.173015872623886,-56.03957950763046,-49.13764558736583,A,B,109.93764579650703,0
Muslim,Black,F,Other,-138.50978394874204,121.64441519910747,-149.67913045156925,D,A,123.47482069419051,1
Muslim,White,M,Homosexual,17.583300064950187,-137.06425729012028,-131.12512074562974,D,A,21.437954629680227,0
Other,Other,M,Homosexual,-3.720650694238467,150.80277120445896,13.337096333824139,B,D,-2.071502365438704,0
Christian,Hispanic,Other,Heterosexual,93.29800613040611,-124.42287820385339,218.48370548268937,B,D,-74.8458733514643,1
Jewish,Other,Non-binary,Heterosexual,168.3071491556168,-102.68859410969442,11.855773463811408,A,E,57.92129318052985,0
Buddhist,Asian,Other,Bisexual,-93.8842719764082,-29.54735618665911,-74.29392764498843,A,D,-53.40591367752715,1
Other,Other,F,Bisexual,-94.29183993811401,18.494143615860292,3.477707351492688,B,E,47.29999933663065,1
Buddhist,Hispanic,Male,Bisexual,-12.71022398387222,17.868321223713362,16.873835909930605,A,B,-21.786141322403317,0
Christian,Black,M,Bisexual,-167.20952732446742,-27.858964298988383,20.31095463117592,C,E,-127.59239418962376,0
Jewish,Hispanic,Other,Homosexual,-137.29052532199537,5.181590700050646,-221.2946851001309,B,E,56.891025405475105,1
Muslim,Black,Other,Heterosexual,-207.34819578571287,-24.322755602477223,-37.31812911128397,A,E,134.20181426089482,0
Christian,Other,F,Bisexual,-40.62512314208796,-33.20836449227232,-44.562750511096574,C,A,95.34122565119154,1
Other,Black,M,Bisexual,15.824407602706057,-67.05475939185787,-2.6605050388483193,C,B,8.126904792911114,1
Hindu,Asian,Male,Homosexual,106.61801111200174,20.417039134144602,-77.10780579377693,B,C,67.92988791345995,0
Muslim,Asian,F,Bisexual,40.495654018700776,58.470476147173,76.78625699410263,B,A,81.57225923812254,1
Other,Hispanic,M,Homosexual,1.8600250951328785,60.94217178090946,-151.49379631241234,D,C,-160.35066166291344,1
Jewish,Hispanic,F,Bisexual,-166.38408924977733,157.2850770232998,31.540974017906116,D,C,44.43689793213304,1
Christian,Hispanic,Other,Homosexual,137.26388978473267,-28.537579988452972,140.46105906295395,B,E,-115.51081964452496,1
Jewish,Asian,Other,Bisexual,-46.710897862452214,248.34062619915355,38.41763527020342,A,B,-55.13213374139813,0
None,Hispanic,Female,Bisexual,-200.56294634638738,-67.23503598516865,-91.27153981769413,B,C,-6.719332912443028,1
Christian,White,M,Heterosexual,53.252726426391014,-0.83960002558947,-122.14798707808514,D,A,-8.334433344071943,1
Hindu,African American,Female,Bisexual,-89.67859987966011,-187.43069258568443,-47.758826507056625,D,A,-19.044414915248765,0
None,White,M,Bisexual,-72.67513546334078,-64.22214789556291,-32.52380030472686,A,A,-20.235292562778692,1
Muslim,Hispanic,M,Other,101.7942565822495,-9.923448403046036,-120.48272038601193,B,A,-63.86199967294108,1
Hindu,Black,Non-binary,Homosexual,19.652287002931157,6.792306717695047,52.72090177383482,D,E,-43.5833343182481,0
Other,Hispanic,M,Bisexual,-66.26710260659559,-73.06741913594485,149.68130452449512,A,E,-65.6682068985805,0
Jewish,Other,M,Heterosexual,-144.7966486075698,33.62411269453275,158.3646429396191,E,B,111.65975169558915,0
Jewish,White,M,Bisexual,-35.00797499924557,63.93540686582487,81.00200880662884,A,E,46.97331847921618,0
Muslim,Hispanic,Male,Other,-99.77071032335097,19.03568420609271,127.51848833747417,A,A,-56.321514603973675,1
Christian,Other,M,Bisexual,64.66899861695448,-102.79071080636662,-23.899810959916337,C,D,65.74381726229724,1
Jewish,White,Other,Other,-2.1232580518629764,-39.02649363309714,104.13607788573593,B,D,0.4354936447942305,1
None,Other,Female,Heterosexual,-86.43782699591203,-158.75801398874898,143.04532796825896,D,A,-132.14556045959566,1
Other,Hispanic,M,Heterosexual,-25.986471172414188,-109.89647950901282,-35.853259043626565,E,B,190.55005434063597,1
Hindu,White,Non-binary,Other,-203.07464851995442,82.17171359384714,-39.546434537027864,E,A,-25.435030358080073,1
Christian,White,Female,Other,-10.873521679461485,-18.811854655672324,20.336928672112105,E,B,18.872137504958275,1
Christian,White,Non-binary,Homosexual,-22.264038983801033,-37.909644662437536,-67.90904772301714,A,C,-59.91476458702818,0
Muslim,Hispanic,Non-binary,Bisexual,-44.64516142631005,-72.38113249740444,28.85815960865076,B,B,-93.33792646970761,1
Other,Black,Male,Other,7.6628478883732365,79.56157758973364,-111.1946999980429,C,C,89.82873725809212,0
Christian,African American,Male,Homosexual,-33.5292961459431,-96.67793095976941,218.13777776105772,E,C,129.50351471032315,1
Jewish,Hispanic,Male,Homosexual,-116.09596248908795,-113.08321356498617,30.091676212490658,E,A,-139.9069139169209,1
Christian,Black,Non-binary,Heterosexual,61.95418295385511,93.17826399248595,-135.43731223351386,E,D,-31.865246062041113,0
Hindu,Asian,Female,Bisexual,126.69427234302037,124.09733999890757,-108.48062603301747,E,D,91.08445130049759,1
Jewish,Asian,Other,Heterosexual,-115.69530961478942,146.5576311730327,14.906768747790181,C,A,53.086844384936484,0
Jewish,Other,Non-binary,Homosexual,27.618760076898134,29.3987837462455,-52.509474518408474,D,A,77.5082745207644,0
Other,White,Non-binary,Other,45.07690943615078,-187.1169404883914,95.56481226818153,D,C,91.19517217613226,1
Muslim,White,Female,Bisexual,61.5623674091952,-38.86193983304281,242.02556474846344,A,D,67.52416588467163,1
None,Other,Non-binary,Heterosexual,-17.16324734484455,-175.74723351681683,-71.61041292145084,B,C,102.1292876430656,1
Muslim,Other,M,Other,44.97867401607535,-48.01841588067346,-29.978105774045765,A,E,119.14944769577576,0
Hindu,African American,Male,Homosexual,-96.36065908095304,105.08780925401575,-28.45397514484881,B,C,-87.3372792506669,0
Muslim,Other,F,Other,66.65765454685727,-127.4189878250759,123.00802080024944,A,A,-21.910103300822346,0
None,Hispanic,F,Other,-157.53979224379273,56.2135238334847,18.68391913703128,A,E,131.1329432395972,0
None,White,Male,Other,-114.72299826774048,-79.39973135385883,-73.86923921654751,C,A,4.482960502119326,1
Muslim,Asian,Other,Heterosexual,25.124580972235584,60.48473004079435,54.8456899312386,E,A,-38.40850571280537,1
Other,African American,Female,Heterosexual,96.36692623981469,21.143645099096116,-16.86603526326669,D,A,150.30021240954983,1
Jewish,White,Male,Homosexual,29.189828651083765,195.0222110304835,-15.481795380155324,A,B,-73.0069190455001,1
Christian,Asian,Male,Homosexual,-238.55395952385425,-104.98047755574488,49.39858904151587,A,E,33.913541284265136,0
Other,African American,Female,Heterosexual,4.995308679064142,-21.549521571620613,-14.273424552877684,D,D,-119.74926684716243,1
None,Asian,Female,Other,90.65205148395408,85.47133145427524,-103.32125079347946,A,A,-96.0147025160229,0
Christian,Other,Female,Homosexual,-112.175990713402,-144.94609494916054,48.604458163398014,A,A,-49.53477074434073,0
Hindu,Asian,Non-binary,Heterosexual,-35.25785605898413,139.97285028546497,136.20380559283439,E,C,-35.81804026718874,0
Muslim,Other,Male,Heterosexual,-24.353646327441446,-81.23659795882315,-117.05341479008244,E,D,-5.772203946167189,1
Christian,African American,Other,Bisexual,-36.23120001471507,28.057725645296745,-66.94338382396374,E,D,131.477972594326,0
Buddhist,White,Other,Bisexual,88.14658284854136,115.95017143910857,-63.65483246753081,E,C,-26.128600656254818,1
Jewish,African American,Other,Bisexual,52.22373540654639,-65.99198788669699,-146.4824411672722,A,B,-42.29501778547615,1
