Veteran,Disability,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,target
Yes,Physical,36-50,B,C,75.56567814322702,175.58601374819446,225.55461429266913,0
Yes,Both,36-50,D,E,41.985902564810765,56.84347655638013,-134.134073732998,1
Non-Veteran,Yes,36-50,D,A,-21.439971638788343,11.360288010249889,-126.08164006651987,0
Non-Veteran,Both,26-35,C,A,101.85322241393668,-5.5481000378620555,101.02690230028395,1
Non-Veteran,No,36-50,E,D,-112.03823350111497,-111.17284706598802,-28.154211422400266,1
Veteran,None,36-50,A,A,-42.14025081132898,53.488918242855654,0.22985364993798083,1
No,Physical,36-50,B,E,70.59002321384695,-55.47368297779439,-30.89828582191347,0
Veteran,None,51-65,A,C,12.183530046728714,55.725221568237835,49.323421952109,1
Yes,No,51-65,D,A,-140.75732887216665,94.31762775793058,65.49929308937119,1
Non-Veteran,None,65+,B,D,10.655267215589843,-154.54405646982187,49.38656342265073,1
Non-Veteran,Physical,18-25,A,E,-34.17682486047398,-33.09168746489964,35.56393129718965,0
Yes,Yes,26-35,E,E,88.86719316828764,-99.5099439834988,167.08849027441966,1
Yes,None,36-50,E,B,-290.64164086357255,176.05442500888603,-4.07886409996729,0
Veteran,None,51-65,D,D,-69.31244803637566,50.80511871027294,53.3844473794815,0
Veteran,Yes,18-25,D,A,13.548295619688721,-0.7921507004343912,24.15792206306538,1
Non-Veteran,Both,36-50,E,E,-38.71838764501717,-3.9477862667692003,-8.304211457643111,1
No,None,65+,A,A,-60.343359480278835,60.5179816966748,96.29672399919104,1
No,Physical,51-65,D,B,103.46268911423049,17.2307389801821,56.026855785152804,0
Veteran,Mental,36-50,B,C,149.70145999570215,-71.67261229132362,-44.666673478663505,1
Non-Veteran,Yes,51-65,A,B,-164.46891950791286,10.018776858362745,-158.56632918767798,0
Non-Veteran,Yes,26-35,E,D,-108.11946458129793,-120.41276239828274,-18.38827658215876,1
Yes,No,18-25,E,B,-37.91719385315468,-146.0370221828115,-13.785801680775474,0
Yes,Physical,51-65,A,B,28.06765135083566,100.0546804783325,-81.5046344273363,1
Veteran,Mental,18-25,E,C,33.22620404843858,116.0274911190048,72.16841096164879,1
Yes,Both,51-65,C,A,-112.33003424756427,33.459345539605515,-52.00841221614326,1
Veteran,Both,51-65,E,A,62.572421754081354,-8.793492224940772,-70.75097125338554,0
No,Mental,65+,B,E,-11.46437658826636,110.58485649594057,62.4419914745945,0
Yes,Both,18-25,E,A,80.41889848195012,-172.23593285594384,-149.40450698471093,0
Non-Veteran,No,51-65,A,E,34.17495710260482,-34.287680214109464,-98.79703635529143,1
Yes,Physical,18-25,D,C,201.4351102168641,23.574839278321793,-55.121489662544285,0
Veteran,Mental,36-50,B,A,44.409475140117834,-93.00105238326452,-5.544041234020314,1
Yes,Yes,18-25,C,D,54.678727421810756,-126.86951400163994,-43.96443022483165,1
No,Both,36-50,C,C,48.18757785791577,-11.895512755135348,34.288503102733756,1
Veteran,None,65+,A,B,43.04309951566696,74.00007658657427,64.60663742055957,1
Non-Veteran,No,26-35,A,D,75.59927308246898,-42.11573374991073,-23.012243136344605,1
No,Yes,65+,D,A,-54.261007350094836,-57.81811821839503,-105.676917412665,1
Non-Veteran,Mental,36-50,C,A,-49.57445419984941,-124.30870381980499,130.0435967405116,1
Non-Veteran,Both,51-65,A,D,-221.75013133424758,-2.0180807194557038,19.768899311576178,1
Non-Veteran,Physical,65+,A,A,-6.303134181485364,170.91825969486592,-9.272957518851053,0
Veteran,Physical,51-65,E,C,136.9941135486976,-33.78109763716793,-40.114280710726206,1
Yes,No,36-50,E,B,-25.933058872527585,-42.562218387487334,56.085027249728384,1
No,Both,26-35,D,A,43.48187678206957,-54.999515187876646,-83.00712210464222,0
Yes,Both,26-35,D,B,-21.799632625695445,-39.62758597260241,72.20699643210222,0
Non-Veteran,Both,36-50,C,A,-173.39004586548506,68.27213254735128,-3.2688652202739408,1
Veteran,Yes,36-50,B,C,16.06618090038845,-7.759382692416801,23.699575564412363,1
Yes,Mental,65+,E,C,111.76712152200798,40.49962886298427,27.794240266911075,0
No,None,26-35,C,B,32.99888611317395,118.52880610502719,113.2738661193819,0
Non-Veteran,No,26-35,D,C,-69.67928204405088,-76.3264029074367,-57.95919720335081,1
Veteran,None,51-65,D,D,89.21032122167068,-103.24723888351863,139.41098274988443,0
No,No,26-35,D,B,-42.680277899421306,47.67565191008973,-91.59509695621931,1
No,Mental,18-25,D,B,53.44600400273175,-225.11205229288947,-54.19591487967978,1
Yes,None,18-25,E,B,163.9043864799664,94.40982697635263,240.94315432747396,0
Yes,None,26-35,B,D,57.65600463124297,-88.53136765937661,-10.475370259885871,1
Veteran,Yes,51-65,D,E,-120.66708309319264,-8.554735525352621,182.53912723625868,0
Yes,Mental,36-50,A,C,197.56236716948828,-10.12961756780141,151.689908270727,0
No,Yes,26-35,E,C,71.94714475291146,-25.463259658498433,-39.260623944184346,1
No,Mental,51-65,E,C,15.900887644355825,33.202433065255626,152.4934107676347,0
No,No,65+,D,B,-11.907914559535863,-7.758396168227848,100.33272741314158,1
Veteran,Mental,65+,C,B,143.44251971157266,-100.92709325100328,-47.600848003936505,0
Non-Veteran,No,36-50,B,A,36.83707267067945,-52.89267776623464,-158.32701062132173,1
Yes,Both,26-35,D,A,61.94527767199484,94.61992393136516,46.07137829183473,0
Non-Veteran,Physical,65+,A,B,158.76860948977733,-140.2285691774579,27.528735761676337,0
Yes,Physical,26-35,D,B,-133.99718536682482,74.55677513383586,47.97154538555056,1
Non-Veteran,Physical,51-65,B,A,-183.80890975233308,121.19266014515723,-7.990485718493747,0
Yes,Physical,65+,D,E,98.64445342110675,93.6088843370132,125.31516680549053,1
Non-Veteran,Physical,18-25,C,D,-115.01325065076277,162.69954340041778,69.01956445431517,1
Veteran,Yes,26-35,E,A,-103.41931322154645,-4.01369843618986,107.3393617196922,0
Yes,Physical,65+,D,C,79.295793704058,-31.978104720929107,-62.16379285739746,1
Non-Veteran,Mental,36-50,D,C,-64.05724606658063,-179.37459920313844,-23.518031130024315,1
Yes,No,65+,B,C,137.42750005126425,62.026417525759314,64.34115443361551,0
Veteran,Yes,65+,C,B,29.70961193641624,17.376220724372093,-87.93357744460589,0
Veteran,No,18-25,C,B,103.11170155937606,-20.966188127877295,-27.27000572662695,1
Non-Veteran,Physical,51-65,C,B,73.76479681196015,33.67961325524379,-87.59731825807067,0
Non-Veteran,Physical,26-35,E,E,161.8591874170456,131.21695569742533,-130.30952344522703,0
Veteran,No,26-35,D,E,25.960597007783083,-1.5350487620412367,-58.58103565049457,1
Veteran,Both,65+,D,D,10.11733121086377,37.9027409335811,-155.21042259505947,1
No,Mental,18-25,B,A,-76.50425701585172,-119.44060044213704,-10.440751118700058,0
Yes,Mental,36-50,D,D,52.262531892140004,224.32989888438817,-22.90528257469246,1
Non-Veteran,Physical,26-35,D,A,67.13162172489004,-17.54961092221406,51.37993790070381,1
No,None,26-35,E,E,166.16349971815075,-36.433858755125065,-175.6497758594932,1
Yes,Yes,51-65,A,D,-93.87095938755084,-2.774548556601555,58.56349616502643,1
No,Physical,51-65,B,B,73.61330104503585,24.823942120679636,31.120209412571008,0
Yes,Physical,36-50,C,A,7.837463754126868,-43.36991693942985,-132.37562647246247,1
Veteran,No,51-65,B,A,91.71828924722968,92.83977306547794,-9.864980419003368,0
No,Mental,65+,D,B,46.079614615841265,139.73725685509893,-22.975037137526773,0
No,None,65+,B,A,265.7150180838436,74.98349072483506,272.62349186203596,0
Yes,None,36-50,E,B,86.94970744095603,-39.58512215312722,-76.1558034193645,0
Non-Veteran,Mental,65+,A,C,79.55830475450581,-91.75831732402662,-59.227746385155214,1
Non-Veteran,None,51-65,A,B,-26.337144995276656,80.32045154408051,95.72803204343803,1
No,No,65+,D,E,-66.47676547453514,28.204639768467988,72.83275911293727,0
Veteran,Yes,36-50,D,D,66.89162095891584,-47.907404083857415,-48.86912043100103,1
Yes,None,51-65,B,A,-25.896182555023508,-113.52762001406558,140.8637253547489,1
Non-Veteran,Mental,51-65,D,A,-26.933742312601368,-49.50520633555692,33.240621009736834,0
Yes,None,51-65,A,D,-52.51520187443086,169.24901755128187,-12.834279454723992,0
Non-Veteran,None,36-50,B,E,-16.549173667364915,98.9482982950264,94.86713012367406,1
No,No,18-25,E,B,-11.24087932930711,4.974659552333706,-82.77923370682262,0
No,Mental,51-65,D,A,60.55878894100949,-134.3561188314907,54.4232237302229,0
Yes,Yes,26-35,E,E,-74.67289372514439,75.09637975674651,-189.1864330549332,1
Non-Veteran,Yes,18-25,B,A,-145.18816451573622,-120.5959724079471,123.72892017928123,1
Non-Veteran,Yes,26-35,D,C,-104.24895751992742,-55.51797043198942,6.186054724721266,0
Veteran,No,36-50,D,A,-74.44474661818545,-122.74755886905781,-144.35719923683408,1
Non-Veteran,No,65+,E,C,169.68446194159398,64.29104839859869,-108.24040859101997,1
Non-Veteran,None,51-65,B,E,-78.46615244025617,92.357222361603,-34.08452591426603,1
No,Physical,18-25,C,B,-68.84406345824215,40.79210443057157,-116.5716402810158,0
Veteran,Both,18-25,A,A,-5.357769193988277,5.336380948266638,41.59345708022933,1
Veteran,None,18-25,D,D,82.12045237810952,142.63535275922501,-66.37348879414621,0
Yes,Physical,65+,D,C,-127.74337625770957,-110.69573724295425,-36.200237655011485,1
Non-Veteran,Both,18-25,D,C,43.5036737981024,-40.949549250764754,-80.34137939636854,0
Veteran,Mental,36-50,E,C,-1.2159455604055893,135.82876092471844,25.089798708894918,0
Veteran,Both,65+,D,B,-109.85789748051229,41.63904862116274,-99.85848774308917,0
No,Physical,18-25,E,A,-108.83449972681443,17.436898986398415,-183.53076806570553,0
Yes,No,36-50,E,E,23.338829369320514,69.27395658963084,-25.067995825809092,0
Yes,Physical,65+,B,B,-16.91321399835915,40.39033708710625,156.34680119690367,1
No,Physical,51-65,A,B,132.92405866282698,14.924068278546631,131.24667983024895,0
Veteran,Physical,51-65,D,A,61.06918580463202,4.661518705270151,129.88835787363652,0
Yes,Yes,36-50,D,B,33.407458102806196,104.94638768779501,-44.52314157780047,0
Yes,Physical,26-35,B,E,194.38130928689634,14.800481415352829,115.29815053998075,1
No,No,51-65,D,E,-5.955203831379306,-19.485452976232473,-15.90405196726814,0
Yes,Yes,65+,B,A,83.92950593091373,34.53742179049602,-11.629213705900977,0
Yes,None,65+,A,E,7.269569676038847,-81.07708113204552,37.42692022238644,0
Non-Veteran,None,65+,E,B,148.49795559654032,-51.5613602911902,-17.300814933470207,1
Non-Veteran,Mental,26-35,B,D,109.93134947353664,36.760789304614995,250.80439801310735,1
No,Yes,51-65,A,B,-160.35275174945411,18.100671595187144,225.16299291676302,1
Veteran,Yes,51-65,B,B,-58.09879859283876,-213.997852192962,-42.74962769773192,0
Veteran,None,26-35,A,D,94.80891402718288,-88.68821764899715,-161.15965592073636,0
Yes,No,36-50,C,E,-20.641579677224627,-165.83985942810656,41.05237276774986,0
Yes,Yes,26-35,C,A,154.31739406197465,-53.528161313708445,2.2068338056271855,1
Non-Veteran,Mental,18-25,C,D,-105.48812105599474,79.45565832186425,167.9118684894039,0
No,No,26-35,B,D,179.25957126418854,-29.26040689878701,15.45728794681425,0
Non-Veteran,None,18-25,E,D,3.8994465009746855,-104.15520015279674,-76.35145949232482,1
Non-Veteran,Yes,18-25,C,E,-206.17445034686108,-50.654047171920034,-190.87649335253533,1
No,No,26-35,A,B,-108.46457064776214,-78.89443895607945,-7.780556135912535,1
Non-Veteran,Mental,36-50,B,D,71.50385950077042,-99.55727079273386,-189.8180860047654,0
Non-Veteran,No,51-65,D,E,92.64864593396396,70.10801704256092,-111.43306053804982,0
No,None,51-65,D,B,-10.523130826958145,-8.691709374764935,42.38837259668172,0
Yes,No,18-25,C,C,-78.90225255677383,40.21151061870384,5.920009973056352,1
Veteran,Mental,36-50,B,E,13.238955351027244,8.931803674839788,3.3014838087896736,0
No,None,65+,C,C,-23.447858704822153,-68.836153021681,108.46778595839919,0
Veteran,None,36-50,B,B,97.50386410153197,-21.318746874601622,-83.18694305794666,1
Non-Veteran,No,65+,E,D,-131.9418548465261,-132.22290925060116,128.13711296014003,1
No,Mental,36-50,E,B,96.44853064475637,-36.70262686231053,-156.06300360386686,1
Yes,Mental,36-50,D,E,-46.66453259787491,-84.621307325014,-43.845156343440536,0
Yes,Mental,18-25,E,C,-29.656211782105242,57.62635288877978,-90.03801115501928,0
Veteran,No,36-50,D,C,16.901712223675606,29.76368328704012,16.07259983221066,1
Non-Veteran,No,18-25,E,D,-56.666061792986014,-179.43050792973344,-41.50433245945283,0
Yes,No,18-25,B,E,92.63013422876189,-189.28309042336906,135.0683426461648,1
No,None,36-50,E,C,73.64635647842339,-57.81358626270192,-33.638604151046245,0
Yes,Both,65+,D,A,152.89410077898447,-102.19506102664222,33.11652702112818,0
Yes,None,26-35,A,A,170.86759083703805,-117.47802147860543,81.18250767594559,1
Yes,Yes,65+,A,C,35.3976907571521,-78.27009978147089,-103.43553721245206,1
Yes,None,26-35,B,A,-96.24284879452688,84.45764557298357,125.51313548072915,0
Non-Veteran,Mental,18-25,C,E,42.59651151819519,-69.70037360558169,36.495103857450765,1
Veteran,None,26-35,D,A,-72.26841194783118,114.64409832006963,15.67339986100027,0
No,None,18-25,A,D,-150.77749929979518,-13.375045387651141,86.65060860183542,1
Yes,Yes,26-35,D,A,28.130820467408423,-87.44772706061951,-116.73142197844255,0
Veteran,No,51-65,B,E,211.20721300266516,1.1766255699469352,146.78414298204174,1
Yes,Both,18-25,E,C,-50.29884412955704,-100.03575270221314,-90.55163076894264,0
Veteran,Both,65+,A,A,64.42305253758167,170.11952850758504,85.66824269172196,0
Yes,None,18-25,E,B,13.009106060276407,-144.10260472694,60.91208855703273,1
No,No,18-25,E,B,-37.99116967353072,-49.27332552609614,-111.68748829912477,1
Non-Veteran,Both,26-35,E,A,-3.4255585760582914,41.19487499060055,4.624226263813741,0
Non-Veteran,Both,36-50,A,C,108.97024933797547,93.50648738258307,-111.82320548194018,0
Non-Veteran,Physical,18-25,B,E,-22.640039300843775,63.5453110692236,93.01169889249114,0
Non-Veteran,Yes,26-35,B,B,-81.16693763819323,112.38493852109994,76.04838096555066,1
Non-Veteran,Yes,51-65,A,A,-19.491007567706315,332.91706462503805,-71.75335573119486,0
Non-Veteran,Yes,65+,E,E,139.8521343105401,-21.88523638933427,-63.853569087474106,0
Non-Veteran,Physical,36-50,D,B,32.618820884479085,128.60640118103314,-142.5844326766759,1
Yes,Physical,18-25,D,B,155.37466216491504,-6.156361505899205,158.22690053824584,1
Veteran,Yes,51-65,E,A,38.937771616896526,-115.53699980817092,68.27799506492525,1
Non-Veteran,No,65+,D,E,-28.151432745727874,-35.30905265184248,-47.036431163362465,1
Non-Veteran,Both,26-35,E,A,58.41528966877614,-131.39565988916831,-178.4060307611537,0
No,Yes,18-25,D,A,38.74858855436539,191.27478752311043,69.691737847803,0
No,Mental,51-65,D,A,-199.04927946000748,81.33240897490906,-121.57737776938728,0
Veteran,Yes,65+,B,E,87.81329083983967,-45.614845875089784,104.17334414056805,0
Yes,Yes,26-35,E,D,38.105418299631445,240.01314048854317,58.004167397511765,1
Non-Veteran,Mental,18-25,B,A,44.218953207899865,-94.0113956869524,163.88380570613268,1
Non-Veteran,None,65+,E,E,-8.966505283913225,-10.316501420744848,-26.307753296107595,1
Veteran,No,65+,A,C,-177.12184875145297,142.6814845805229,57.49356345789774,1
Yes,None,51-65,C,E,-16.309991703257587,114.10024013331095,-45.37242671563909,1
Non-Veteran,Both,65+,E,C,-48.05660885796409,32.345399249411884,38.27734530956414,1
Yes,Physical,18-25,C,D,-76.20827486872554,-167.15668168909835,-66.12503809538343,1
Yes,Physical,36-50,C,D,-13.427293731225799,-0.30177250356246715,-110.23530065665645,0
Non-Veteran,Both,65+,E,A,-36.56458361120398,197.33122698046213,42.91176844421263,0
No,Mental,18-25,B,E,129.5783271956438,-1.0083916504174224,71.91490964338914,1
No,No,26-35,E,C,10.463958432408322,-129.64272321671305,-78.56030295807622,1
Non-Veteran,No,36-50,B,C,36.65663211642598,-41.44008653800225,-28.175176077787384,1
Yes,None,36-50,D,E,0.07084105724465467,106.6000959873901,225.95674518645765,0
No,Physical,18-25,C,A,31.87069791516658,33.18141326992183,50.895476618235215,1
Yes,None,65+,C,B,94.87206784966708,98.59386958619368,63.35269943366054,0
No,Physical,26-35,D,D,34.65428576787061,32.00464966660962,124.55527623023094,1
Veteran,Both,65+,C,A,-72.34468874323868,-149.51725459417855,71.30152536765421,1
No,None,18-25,E,B,-66.52323300355037,-11.2572544883199,76.97128162862201,1
No,No,65+,E,E,32.64145376617861,-44.816018189314036,-148.1941918528358,0
No,Mental,18-25,A,C,81.59392597845046,-117.89680352575336,-33.55614016875902,1
Yes,Yes,18-25,D,C,-40.84115584614841,-120.128167505466,24.555774204611886,0
Yes,Both,65+,B,B,-10.209485911252296,-70.1652677127463,-8.528753800106967,0
Non-Veteran,No,26-35,C,E,37.81101236444323,-29.05360557536009,52.866315518842754,1
Non-Veteran,Yes,26-35,B,E,-113.61774293212797,73.75242758482395,-126.77727600198652,1
No,Physical,51-65,A,D,-38.04295381925925,-182.79071454089046,16.78995025216908,1
No,Physical,36-50,C,C,-255.29843072871154,-97.68374135538663,30.378142574969786,0
No,Yes,51-65,C,D,60.8734516013407,-58.54197217546566,60.59042898258357,1
Yes,Physical,51-65,B,D,107.75793458924045,-125.08768849658014,78.55352920958292,0
Non-Veteran,Both,26-35,A,A,-2.1915327647891196,87.78936004508809,27.093305323788613,0
Yes,None,18-25,E,A,-5.574719139221713,67.04072903573011,-108.56697216217714,1
Yes,Mental,51-65,D,D,239.76208498905206,-139.577164597222,-159.85887982915162,1
Yes,Physical,18-25,E,A,73.92378976085794,-112.68560757746482,-23.751124319820466,0
Non-Veteran,Yes,18-25,A,E,-86.88768066407462,-39.25341302333111,43.1791899995015,0
No,Physical,26-35,E,D,1.8543293660489253,125.84903248517854,-123.52863366226279,0
No,No,65+,E,B,-34.228988393570795,-3.135766604639842,104.76434175570641,0
Yes,Both,26-35,B,A,-30.255223453262047,-75.25803910658546,-55.82706455932682,1
Veteran,Both,18-25,E,B,2.6089269124286982,51.54937340820239,28.047281313868254,1
Yes,None,65+,B,C,144.9380171866022,-18.11591623303467,71.09810315421922,0
Veteran,Yes,26-35,A,B,-31.564532930310225,14.496161048789368,-98.29929987354296,1
Veteran,Both,18-25,E,D,-43.4362525305792,3.1019960723965387,-94.32900829758574,1
Yes,Physical,51-65,D,D,19.053789775221748,-60.80804046714263,-13.538778650147302,0
Yes,No,36-50,B,B,136.04284183267873,-38.89794237957853,77.279505360107,0
No,None,36-50,B,A,-85.22613331501981,49.65435194697273,-18.99207936067797,1
Veteran,None,65+,A,E,-125.4126984674299,-55.077392698757855,21.283983966461268,1
Non-Veteran,Both,51-65,E,C,-79.98297858296948,-50.54300013745065,172.9933635801465,0
Non-Veteran,None,36-50,C,A,-210.85527723821457,-144.10801386287636,-104.53432502541149,1
Non-Veteran,No,18-25,A,A,-81.15548205389194,-166.60009235111846,-36.50205894603961,0
Yes,Mental,26-35,E,D,-60.8412692718299,-32.54601659429847,-132.36721992085455,0
No,Physical,36-50,B,E,86.45776464877751,0.1581963707131268,63.18280368782098,0
Non-Veteran,Yes,51-65,A,D,131.24419608281968,21.011737970616092,-32.14146752093417,0
Non-Veteran,Yes,18-25,B,E,-32.278440298896015,53.365387622851635,-125.3586357142098,0
Veteran,No,51-65,D,B,-28.955794883031004,-55.64589824178315,88.89072713487872,0
Yes,No,18-25,C,C,-25.60454874670446,53.890963761984715,26.960180659520795,1
Yes,Both,26-35,E,B,-123.54745901621833,65.35532905723575,30.777641840580966,0
Yes,No,18-25,A,B,61.26514417170592,-44.832553492647804,-111.36525922709737,1
Veteran,No,65+,A,E,-144.87733360473572,37.7784696040374,30.43205360245648,0
Yes,Yes,26-35,A,D,-36.10855408472972,227.4607954022078,-55.087481604993485,1
Yes,Mental,36-50,D,B,80.78226314506458,-117.96133650564786,296.0964521001568,0
Yes,Physical,65+,A,E,-114.13433950163122,16.922896459066134,-27.02368434738226,1
Yes,Yes,18-25,B,B,30.667514332580794,46.32048608603075,27.366483241111254,1
Veteran,Both,36-50,C,E,-60.677025748388104,-58.91589653259726,-102.66318947497388,0
No,None,51-65,C,B,2.069388391968559,-48.526741032999325,-118.2896897030028,0
