age_group,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
26-35,72,A,184.8243557352375,-115.7156398859294,C,B,E,97.16645939181612,C,20.75298215590102,86.28744831324603,-96.19576333025013,-127.86476724033429,-48.21014056281485,71.78603377902081,D,-133.78325739569604,D,A,1
18-25,42,D,-38.323003944927926,104.50216747395518,C,D,B,-63.81972986150749,E,-4.836312962204042,37.106979190383505,-28.018101133040872,2.5124652287946083,-198.34450104517413,-102.5024292278253,C,-102.66627071736802,D,A,1
26-35,71,C,26.455178162358045,-87.56753675452448,A,C,D,-26.14369822311084,D,50.699141493853226,-115.41200372997497,37.22260313415816,-23.959734632606597,296.6158768397845,153.7514310541108,C,-7.123281506362752,E,A,1
26-35,98,A,-42.523973483659105,26.196472078942474,B,D,E,56.99318651344494,A,-35.630133189902054,89.70721602018611,-45.8454068097423,-44.60447930984363,-18.4852604877937,24.690820744945363,C,-214.2701648870639,B,E,1
26-35,42,C,-102.52721184674283,42.29255860207669,A,C,A,11.60012132717656,B,67.43592824661806,-24.0385224442522,50.638383687143204,-30.854674161661123,-38.23354377878374,33.067984209301045,E,-20.956485040977146,B,E,1
36-50,21,C,-123.64517091285505,26.0389051545866,B,C,D,40.000500528404835,E,-64.55984814081444,171.28159207561998,12.159254332581451,-16.014911669307384,-107.54305342258176,-166.36910663142547,A,124.06992206844653,E,A,0
26-35,72,E,-111.84878827276967,113.82665776671547,A,D,E,149.3104942030194,E,104.53428544977186,7.1272501821121965,-134.71470299986547,-25.88134922808902,-73.73454752154814,-133.01581832682382,A,-26.462345814940846,E,D,1
26-35,45,D,-43.5654116803456,145.13067361686706,C,B,B,158.25745009750403,D,86.19910936689392,-8.973536838084,-70.06486585054917,-189.6460308152295,-86.73343509595446,-144.96871904562366,C,42.96582282855852,B,C,1
26-35,97,E,-95.04320679871404,-16.505960736044788,B,B,A,25.74985853368259,D,92.88320624825326,-40.205404697260875,51.5701209951113,45.55363447686936,-74.84205897322046,-72.7418288322954,D,-38.62221216179247,B,D,1
26-35,92,A,-55.21072765981015,45.96714549445331,E,D,D,-143.93400140163163,A,-171.51140733837832,6.224384007341423,-38.96601895245294,-10.238603406855393,88.35815337743956,-25.989154056557933,E,77.91277465581184,B,D,1
65+,46,C,98.0894273610054,117.7693923903304,A,A,C,-109.53709036023906,D,87.89360520407517,86.68041072794605,78.90158838509565,101.83056843004199,114.13786867284563,-267.11877799420233,A,-39.662940885220095,B,A,0
18-25,56,E,-72.66546852783287,-72.48139789026953,E,D,C,85.01790035932132,A,-4.844625947727367,-37.92702520255426,-6.209058133830962,119.89970056207531,-35.0280916901225,14.63650880149922,D,10.295485633013419,A,A,1
51-65,87,E,66.7006976041616,23.250264347207388,C,C,D,-6.253883624626341,E,-131.89065249116172,-50.08000392766333,-52.908849727918586,-151.9988419916438,-75.5515932881103,-137.70528427114277,D,108.8324431650956,B,B,0
26-35,90,C,-41.09572970783471,9.030621303121873,D,C,C,-22.243396666227046,B,3.65085745632094,-58.49149582900503,83.63342481798759,-100.26497408789177,-21.632199369399746,-30.38833508195947,C,225.08698835656648,A,B,1
18-25,83,E,-67.55676240189004,-49.860800444321804,C,B,A,-67.49901727093983,A,181.26817504229246,85.61757511768536,-66.7374864926899,-35.410886340938255,-151.82205610937106,-29.50858456321247,E,-126.88732338582167,E,B,1
51-65,23,C,-0.13802108235694305,42.29242116764924,C,E,D,90.70189487170218,A,-29.02376390186097,-82.15086714090259,38.13248941487809,138.33226964136784,105.28322190620003,-184.1552549445332,D,100.82233536580783,C,C,0
26-35,56,B,36.97677770843894,74.2196797034279,E,D,A,77.04937116374228,D,-0.6562178529980964,-24.205068031263473,-84.10535212523473,61.8911337743907,-15.653643813989031,-106.09565340423872,A,32.24577559852597,E,B,0
36-50,88,B,17.707834273157165,81.15998040913541,A,C,C,-62.88063532866901,D,-53.35068515037018,165.95077139549102,-31.88969416780439,-138.66866312857692,57.38060050210111,-32.80368071164103,A,80.22549147689931,C,C,1
18-25,81,E,99.91611960688978,24.857302360609214,A,D,A,-53.07142771442596,C,-23.258317112443677,-19.401893540719016,56.73274744235497,-59.70678173073964,22.905350514745603,-52.183802978087904,D,29.858394669748677,C,D,0
18-25,36,A,-20.87749136403368,-35.664291558873174,C,C,B,-28.504302383599832,C,-61.38168298966969,132.38476466685992,165.06118360054006,-29.924517629920704,31.11062369820828,-177.34059005375042,C,162.66030590506787,D,C,0
26-35,62,A,-58.90247323793352,44.104308679209545,A,A,A,62.79372964714484,C,56.95791780932087,-25.035447182527154,8.149978228722404,123.94847139613923,26.5122511067173,-122.43547279031908,D,6.050900242450158,D,D,0
51-65,68,C,-70.29907335482193,-22.140007662851012,D,D,C,41.07899289936523,E,-68.7656844113779,-101.02600289840488,9.734051553901928,-156.57736132721908,-71.89901893182291,-156.50642205825253,A,140.5892384464952,D,E,1
36-50,66,B,37.28650196127782,210.4606304723886,E,D,E,-135.32684332329933,D,-23.029472899692816,2.5182499055872705,104.51623642186509,169.10304279552494,66.41684423474035,-260.8488958474308,D,51.967215099829154,A,D,1
36-50,63,E,41.11095114110367,63.714090498603596,D,A,D,-96.23459372721665,C,71.75012808332774,216.17583682618377,-5.833076959788277,21.415213184336434,57.557230769190284,-55.70156624594751,B,23.855937287877023,B,B,0
36-50,78,E,85.41882487464582,-148.6775315246731,E,C,D,-26.510415573736168,A,-29.741184174032227,118.77261335491289,-14.515743726752964,140.3182110649961,-57.937009942176,-57.48792431070893,B,-97.84202418784311,E,B,0
26-35,18,E,182.79084743878292,29.98086289056255,C,C,D,138.42603603977716,D,15.1995943337559,-79.32750381687727,144.3300038113035,53.420171547189234,0.49413837132281324,111.90592704388247,D,-67.45443450095256,A,C,1
26-35,26,C,92.51069995745934,-84.56119972152726,A,C,D,-3.75030810591953,C,-98.1268748284179,-75.07661327517087,141.93026468776756,26.909241985078758,14.540478982952074,-165.29579071077512,B,230.90048452512028,D,D,1
18-25,25,C,-42.737938844417286,-68.5380785868395,A,D,C,-74.78155130590491,B,85.22942026102378,112.45809815915086,29.941927320643625,28.936109501684925,104.71234820955485,-41.179581013711505,C,113.40063826668423,C,A,1
26-35,77,C,-51.46231307385418,50.61139958767784,B,A,C,110.74532474628862,A,-62.407119972371724,-32.6370314739558,83.74912194214909,248.19005823128714,17.842173605122202,114.92768841918087,C,110.26095386707269,B,C,1
26-35,64,E,-49.665272624523425,-65.55241786725358,E,C,E,88.14853956247437,E,-105.00185687597943,154.3782657106505,133.4856299264975,-58.00028113880135,118.55434428107003,-36.681371252037096,D,59.46059817790209,A,A,0
65+,48,B,148.00541445849876,-62.405658749040526,B,D,D,93.41272699905973,A,100.01733027734502,-17.508148831825235,66.16570441845711,-41.537852708628535,-120.16440423672586,31.076706239945878,B,-64.33583123535777,A,D,1
36-50,40,D,-30.707456224823893,62.73934562493324,E,C,A,183.8510415576624,D,39.629909935680466,-177.07194243757775,-59.370142407991366,50.81707054954104,301.8700901256875,110.39921305713219,D,-152.50825057239751,E,C,1
18-25,27,A,-23.361080101394855,-196.9423783565168,D,A,A,-51.01681325445714,A,89.56174673160149,83.32342162625426,41.18856248460235,153.8292366394789,-7.541945137873183,85.20442817998922,B,-171.23017860173806,C,D,1
51-65,90,A,-105.51982164033835,102.24396676553773,B,A,C,-41.609174010163876,B,35.281032779085066,-35.92916997038876,-80.98325444030036,29.24414372975283,-143.01041331163708,6.696462926279667,C,-33.8010467948551,D,B,0
18-25,85,A,-78.78011007429735,193.04157412479185,A,A,B,73.42159409556238,D,-53.55475457287919,-31.516344323585198,-173.6104005154078,-54.643400831574176,-25.593972444429987,-114.53305318112363,D,30.440802476881718,D,D,1
36-50,50,B,35.77398729862713,-54.795558733160675,B,E,A,-66.34248436832166,D,-2.359785663472012,-5.730226054585571,-6.953648860269114,168.33644308013825,57.902938416392914,0.34698787354295885,B,194.75973696101866,C,A,1
18-25,97,C,-134.51014732319737,33.130328600092525,A,D,C,47.11019098848779,A,-102.43161683966066,-146.01021872360127,28.34188043790313,24.867295860086553,-8.695355701474375,-170.34015645317683,C,133.73554375964162,E,E,0
26-35,86,E,-57.401340095971555,44.849472606163346,B,E,C,114.6387662862693,C,-84.4598344956336,139.80378582614975,-262.44316497414866,-59.76611479526691,50.584748392558964,-101.41467534212198,E,32.637157992198624,D,A,0
51-65,51,A,-34.92172363015371,93.62552512751053,E,B,A,-38.584233698484205,E,42.56850595983101,2.572113722660485,78.00979101896776,-8.907485289358128,82.91695655403866,-35.079590414796755,E,56.89056202070759,B,D,1
36-50,23,A,-8.595122831793187,72.583203316197,A,A,D,6.4934255522260935,B,-197.99298541147647,-87.03853773812575,68.56821344433081,-96.74832017286606,107.75127075181159,-79.35631917876358,C,236.890929417094,E,E,0
18-25,73,C,242.9538968621356,-33.939321173528064,D,A,A,-112.17735160812326,D,-76.54556151539565,-16.42097247564794,-143.7291220106338,-21.793083533589417,-148.9180692943755,173.67399617920435,D,-22.624508590585407,A,E,1
65+,89,D,78.53557055409713,105.45988970313991,D,E,D,-14.482999148789247,A,73.00434968606942,32.609918304095274,-5.386118663305562,14.892059612371753,-35.80172676919484,46.742310671504804,D,-95.61333138183856,D,D,0
26-35,59,C,62.04978143096115,-20.672192214015936,D,D,C,-58.5548496138342,C,-7.046754417179138,-26.42009758072063,48.6251121277581,-47.865297055055436,84.21374592910153,65.81186446969103,B,34.09920197689199,D,D,0
26-35,43,B,5.285134700641034,56.857473630834946,E,D,A,-168.27656287967963,D,68.82954955141574,38.41650695332625,28.312859357781463,114.42203541258549,84.80593616575906,-5.661522927653369,B,-27.792866762018548,D,E,1
26-35,72,B,68.74753291465574,212.09375910749299,E,E,C,6.412800048757247,C,-51.832191472636524,38.34914880264956,-34.06365133332779,130.03957848312194,107.67725082592125,-164.6603153106242,D,128.46430411813793,C,C,0
65+,52,C,9.628306333240054,65.7332888393857,B,C,E,-0.13929586258500212,E,37.89670655099053,25.23431694831511,190.2710683087196,75.40871757642898,37.376433696646664,53.378880334826164,C,-177.56564466838424,C,A,1
18-25,36,D,122.80485170369928,118.93976821731349,D,A,D,70.86964761673809,E,153.90039940204878,40.300308647418184,13.215830554952493,-14.077984928596601,30.570742084947106,-57.18199184753703,B,-260.1470231113563,C,E,1
51-65,70,D,-112.9518074329389,195.13688687180903,C,A,D,269.7498895007822,D,28.608533742636283,115.37795650212956,41.58163438838839,-92.58039730142652,-63.33469710157543,-109.7880326924799,E,28.81109651786148,C,A,1
36-50,45,C,-39.61134676019826,162.40968705278414,C,B,C,39.21354610639004,B,-170.5307224205306,-26.27640354019275,76.55668381080498,118.11208614409485,-45.361127219657185,-94.99213729324505,B,-83.83636850962392,E,B,0
36-50,89,A,-41.35154556878743,-19.799894543270494,C,E,A,40.631327646805495,C,-12.26732689324636,-125.812596365843,30.06561241654641,0.6764246866920266,-36.491191536293236,209.08774981149443,D,-25.361332135667663,D,C,0
51-65,89,D,-177.13188555066282,-90.86164186954204,C,A,B,-174.39155918066749,C,166.58681028581287,-157.65308283330702,-32.553380721834024,173.24130015039293,-86.79608169977845,132.27168637557477,A,-95.44174022243696,B,A,1
26-35,66,B,-20.50055010514022,-92.1906003344851,C,E,D,48.433518755762535,D,-108.35528236454368,-122.08063195785796,97.61279020845367,-48.789070400382464,161.08196128349326,-258.1372981724389,C,31.54169229445135,A,E,1
51-65,28,D,-42.19403537020092,-41.680270774027726,A,A,E,-161.1895602236144,A,-71.34717564692473,128.1423232937176,164.43631310202923,-159.9975956833122,-20.14805518556018,-86.39397215983729,B,-24.56648625270144,E,D,1
18-25,71,E,5.15910639658939,199.54837369794868,E,E,D,71.04775206115234,E,42.4425719291491,70.48132618350014,9.797767429711337,-2.803434904791257,-17.385315469328088,-124.34148454715456,D,-48.99206596541633,A,D,1
51-65,46,E,54.11308825853928,75.37881194875456,A,C,B,-75.07599049683607,A,-13.938647635265067,-22.37111423948459,69.35353522367456,10.308845330514865,45.1106996448418,-43.462132899343246,A,-59.47241395043277,D,B,1
36-50,19,E,165.3306049946555,81.4076590340544,B,C,E,-43.25998334387689,D,-51.24004426857649,27.288249237849175,9.145180318558058,-24.24309805416985,79.57010455890027,-193.75800172680528,E,138.34025393346633,B,D,1
51-65,63,C,-42.2143078575313,10.83620374032693,A,E,A,57.06290690667405,D,32.230433257236456,-23.730985899484008,4.620971382712613,74.21387469329387,-155.62417654149272,-62.756308874060664,A,53.420504746737684,D,D,1
18-25,77,B,128.49168956656695,128.37000564595195,A,A,B,-30.90701298078092,E,4.884795348275677,-75.51501723339248,20.654517551028462,-19.47606808165113,13.517647999982549,97.86995555144617,D,51.685123799820346,E,A,1
65+,19,C,-13.126710013405015,36.53390108579116,C,E,D,-45.37135474218822,D,-2.781078090799838,-36.46735937586435,-45.05768253594913,222.196817626741,121.17150601927801,219.5506858217333,C,-9.896212802408492,D,E,0
26-35,72,A,76.63599307274555,42.800426882018215,D,B,B,-23.9761722006582,C,95.42457838943712,-101.75223252831644,101.53436114824802,85.0742336732985,-31.698388824595764,146.384890868663,B,-22.00597824372984,C,A,1
51-65,81,C,143.42758541191867,43.19090645464128,B,E,B,-8.851936987338945,D,-4.543387321648921,-37.997902221794476,-20.00095459159626,50.74416776974034,-97.50674672794813,22.775078584093063,D,31.15819571667007,D,B,0
18-25,73,B,86.63267445150336,-74.0975987971216,B,C,C,-72.58090224520419,B,-62.706255416313084,-124.27251875580676,18.69927613533241,42.564407047253525,-42.42534589420243,67.12339335646898,D,42.35303495965901,E,D,1
65+,73,D,-27.856659923814515,-71.2317308700402,D,A,B,134.54746708864525,A,138.83075202269822,-98.94033309972463,23.989758788702435,-69.75760905341576,-14.555275945212149,39.769993923060184,D,-3.5484334406109577,A,E,0
65+,53,C,-48.31262283081067,126.0765684298176,A,A,B,-42.38619863032916,E,79.74413634094512,-56.467639213192115,30.134517490605866,-22.690350546905787,-10.275636255334222,-157.9754953974791,B,86.48808872243211,C,D,0
36-50,58,B,-3.5671096410238294,-61.33996766257803,D,D,A,54.33782329658584,D,-17.84653714998411,63.70755093316476,38.808788794686315,26.773256234485704,-42.77090723202793,78.2627331250467,C,-5.454200260372394,D,C,0
26-35,52,D,-122.23847368894857,-100.6385695961346,E,A,B,-14.018957713622493,D,-20.620737926644228,143.60986617876623,4.851658130035594,146.27513923370876,49.52658786999613,-106.79989098765432,B,-114.15557172882518,D,A,0
36-50,25,C,39.9473209368684,12.247630530870167,B,B,E,-132.9245203788065,B,18.493185037299558,245.88682852845434,-114.70183428630898,-78.9230645412209,58.33759025802412,142.93849764821752,B,51.29389622981865,B,C,0
51-65,46,E,27.272540774471487,-118.11791274228216,A,E,D,117.00825315115753,D,30.017989796956208,148.24972425337506,39.65233522937895,34.20788324207264,71.02316084245537,81.15237163505013,E,178.63132809227872,D,C,1
65+,30,D,88.49531340983624,-115.76522561179607,C,B,E,120.58706113158217,D,93.83142163548027,38.50657431064962,130.3744685075101,176.84917371548678,-109.11463295916124,-40.158637715849935,B,-102.6370282634484,D,A,1
65+,85,E,-61.05714140835434,38.13113812416128,A,E,B,-256.4413868586894,D,20.136609787090627,30.615389153431817,25.743444272804904,-3.2348308140109703,164.52533072718575,-118.0956300228778,C,70.23793910696638,D,E,1
65+,88,B,-41.60412156566174,-57.31498809409366,C,D,C,27.14426051818159,A,42.62435999787776,51.7965309990491,103.56786056931982,166.76752836894394,-168.98973546208978,-9.978032360794565,E,-185.1075696118209,D,E,1
26-35,86,E,-108.65241147895901,172.96584084502578,E,B,C,-89.07024692672815,B,165.72351247050736,48.5060769147652,0.38286578591471215,-21.523735405430543,100.74843503100243,-56.825429028451445,E,-27.085986800002203,A,D,1
65+,47,B,-27.352392468161067,44.526105176609775,D,D,B,78.93239782700093,B,-44.73404662000074,92.48492273881472,-182.18841629508617,-35.35294080409271,90.7753187575458,26.59446930013215,E,80.40377239666874,D,A,1
18-25,38,D,-121.7077228133333,-104.58364316029363,C,B,D,91.32471479542286,C,156.5020154783042,71.67185598559115,57.23832739700184,-19.678932478060066,115.12864530460591,-42.4012736058193,C,-72.47716494456802,B,E,0
26-35,52,D,19.731722275361797,-2.067060366778115,B,B,A,76.75909580761349,E,14.956717174031844,-28.553898410894796,-174.81683437632938,53.194960175346175,42.61517717108076,19.813471722768355,C,38.200215534413104,B,E,1
65+,33,B,-31.755471948548198,107.40618868991471,D,A,E,48.349222849275876,C,-1.4308503109520563,84.39818102911487,-171.54420790116635,-42.359182632038404,6.824710011274529,-145.40743528495645,E,72.11502671911687,C,D,0
18-25,40,B,-18.7044850096522,9.744237212000103,E,E,E,148.81617905393668,A,60.46080550395093,89.95363423868827,49.42358792681834,-80.63629913533403,44.00286351726318,109.06338528267806,E,-53.34808860092248,E,E,0
26-35,84,C,162.59094380278466,-17.421729126815993,A,A,E,2.3830187432226944,C,114.70745025242401,-59.00921669036815,50.648032822885426,-184.6839251607509,-46.56729383608157,128.95590486322973,D,58.30656071870263,E,B,0
36-50,54,C,0.019187432829457448,165.26543617350774,A,C,C,-21.919093353240264,E,-32.20296562409023,97.1690671224667,-148.5223114803929,11.008716478733389,166.53813069319875,-71.38801621664305,D,66.57480931461672,C,A,0
26-35,22,B,42.859459700520745,-196.40017418695945,D,C,C,100.84538272577814,A,31.96549130023954,164.09509987642332,-99.39235494862803,-40.2574398389036,-64.44761733237794,-111.02076240733962,E,181.70121288680988,C,E,0
51-65,57,E,167.2456615550486,-39.31109061827888,A,A,C,-39.94409046790633,D,-40.34357223936103,43.90330052672334,-225.9178842310261,-184.11081934981638,109.85037318994834,4.441234800478619,D,0.12998809982651482,E,A,1
18-25,42,B,-98.0201249149379,-39.55867320423236,D,D,D,28.134910851374272,E,-159.72098153337097,67.97325325306542,63.11349925943076,58.93295564631698,48.12090951601523,42.35149720723259,B,110.60741473381088,A,A,1
